entropy,EpRewMean,entloss,surrgain,EpisodesSoFar,EpLenMean,EpThisIter,TimestepsSoFar,EpTrueRewMean,ev_tdlam_before,meankl,optimgain,TimeElapsed
2.7084851,105.61436,0.0,0.14371847,1941,787.8,1,1276551,2817.9135997239196,0.16613143682479858,0.014255167,0.14371847,5152.785397052765
2.7287707,106.40234,0.0,0.12460787,1942,794.825,1,1277551,2842.7873296151092,0.5529242157936096,0.012612585,0.12460787,5156.881388425827
2.7588813,108.73872,0.0,0.10707638,1944,810.1,2,1278930,2905.437987918581,0.5417803823947906,0.014116127,0.10707638,5160.977918386459
2.7717283,110.2701,0.0,0.08650295,1945,820.9,1,1279930,2939.135552629742,0.275378942489624,0.012107576,0.08650295,5165.081963300705
2.7934048,110.0469,0.0,0.07261282,1946,821.375,1,1280641,2939.463070585004,0.586061954498291,0.003747793,0.07261282,5169.183165311813
2.8017776,110.12196,0.0,0.09539042,1947,821.375,1,1281641,2939.4626172557714,0.12679404020309448,0.011816394,0.09539042,5173.275868654251
2.8079224,112.284325,0.0,0.10022137,1948,834.5,1,1282641,2983.6051390159705,0.09326910972595215,0.011720926,0.10022137,5177.3868243694305
2.7782698,114.82207,0.0,0.1018976,1949,853.275,1,1283641,3064.8946852224854,0.47971010208129883,0.012214504,0.1018976,5181.473258972168
2.779075,112.68121,0.0,0.12733209,1950,841.025,1,1284151,3018.6537063419755,0.8088783919811249,0.011745751,0.12733209,5185.558406352997
2.755412,111.92942,0.0,0.12366663,1951,841.025,1,1285151,3019.7043404792485,-0.06912779808044434,0.014798952,0.12366663,5189.65052652359
2.7542427,111.039536,0.0,0.1084304,1953,842.875,2,1287151,3016.152361772432,0.7028264105319977,0.0128199095,0.1084304,5193.745854616165
2.7341504,113.77952,0.0,0.09885655,1954,862.725,1,1288151,3096.1231205275794,0.00666278600692749,0.012321819,0.09885655,5197.839085817337
2.744906,113.68706,0.0,0.07251006,1955,862.725,1,1289151,3097.835875401885,0.052259087562561035,0.003855891,0.07251006,5201.93444776535
2.7515593,112.5063,0.0,0.14270943,1956,855.475,1,1289861,3076.693468598278,0.7016168534755707,0.012891919,0.14270943,5206.020452737808
2.7606113,111.33006,0.0,0.1647613,1957,851.5,1,1290702,3039.1206368902176,0.7714291214942932,0.013021379,0.1647613,5210.119025945663
2.7472813,112.76372,0.0,0.1243273,1958,862.625,1,1291702,3085.6029941307306,0.22773092985153198,0.0131438505,0.1243273,5214.208325147629
2.7374876,112.89309,0.0,0.10777927,1959,862.625,1,1292702,3073.89494807246,0.2587118148803711,0.0138846515,0.10777927,5218.30340385437
2.7533548,113.39215,0.0,0.123188555,1961,860.425,2,1294140,3062.1138754519443,0.6439187526702881,0.012509255,0.123188555,5222.408915281296
2.740256,110.23425,0.0,0.12177689,1963,843.575,2,1295406,2991.4174137106593,0.6818569898605347,0.0124964705,0.12177689,5226.508794546127
2.7514012,111.07121,0.0,0.09197168,1965,843.1,2,1296651,2984.986436854711,0.3146531581878662,0.0106585305,0.09197168,5230.610798835754
2.7500618,114.22538,0.0,0.110089704,1966,863.45,1,1297651,3070.402981482441,0.4451194405555725,0.012601242,0.110089704,5234.720181941986
2.7870376,114.334694,0.0,0.09021622,1967,863.45,1,1298651,3071.808030293677,0.38653504848480225,0.012111603,0.09021622,5238.820319890976
2.7386496,114.194824,0.0,0.12066385,1968,863.45,1,1299651,3061.4322566161986,0.2925359606742859,0.012014264,0.12066385,5242.913958787918
2.7424018,113.0453,0.0,0.11325917,1969,863.45,1,1300651,3062.2088023498786,0.10153496265411377,0.012243514,0.11325917,5247.0119915008545
2.7611592,112.84294,0.0,0.1460481,1970,863.45,1,1301651,3061.2126900573353,0.28891056776046753,0.0147238765,0.1460481,5251.101894378662
2.7621853,112.44641,0.0,0.09188585,1971,863.45,1,1302651,3071.657520441324,0.20311498641967773,0.012774656,0.09188585,5255.194180488586
2.7497246,112.960915,0.0,0.11542856,1972,872.35,1,1303651,3112.4698777984568,0.21738821268081665,0.014858714,0.11542856,5259.290318012238
2.7286773,112.88756,0.0,0.1631476,1973,872.35,1,1304651,3130.2725746791675,0.11330413818359375,0.013763009,0.1631476,5263.381150960922
2.7302446,114.194336,0.0,0.116917804,1974,882.95,1,1305651,3182.805007393351,0.4890417456626892,0.014101947,0.116917804,5267.4779443740845
2.7046394,113.25958,0.0,0.12012275,1975,882.95,1,1306651,3183.903311429325,0.3652766942977905,0.0131361745,0.12012275,5271.5745277404785
2.6993608,113.52854,0.0,0.15010598,1977,879.275,2,1307722,3166.5481555502424,0.7912943810224533,0.013014378,0.15010598,5275.661853790283
2.6934597,113.53931,0.0,0.11159329,1978,879.275,1,1308722,3158.3176087947586,0.35044658184051514,0.01361182,0.11159329,5279.765171289444
2.7117114,113.27623,0.0,0.14153048,1979,879.275,1,1309722,3170.1035457068274,0.42531871795654297,0.012149312,0.14153048,5283.850159168243
2.6832793,112.99422,0.0,0.09269386,1980,879.275,1,1310722,3178.960216455537,-0.04987478256225586,0.014760898,0.09269386,5287.947782039642
2.6901238,112.38186,0.0,0.08433235,1981,879.275,1,1311722,3183.1977368618213,0.1050034761428833,0.0139413765,0.08433235,5292.032932519913
2.7077303,110.20937,0.0,0.25264227,1982,865.85,1,1312185,3128.385830981014,0.8403496891260147,0.014389738,0.25264227,5296.127281904221
2.6927817,111.902,0.0,0.12714258,1983,881.375,1,1313185,3184.7438955113926,0.019337058067321777,0.013384272,0.12714258,5300.226417064667
2.6885989,111.67236,0.0,0.1230407,1984,879.775,1,1314121,3182.5129634705545,0.8371746689081192,0.012974046,0.1230407,5304.328279733658
2.7036438,111.291336,0.0,0.0980709,1985,879.775,1,1315121,3190.506296824998,0.027486801147460938,0.01222248,0.0980709,5308.423401355743
2.6904325,109.11334,0.0,0.13666746,1987,866.25,2,1316291,3130.221451727377,0.9210430607199669,0.012199918,0.13666746,5312.528477430344
2.70148,108.53459,0.0,0.11484294,1988,866.25,1,1317291,3142.266281831454,0.3112063407897949,0.013320135,0.11484294,5316.625540018082
2.6852694,108.58858,0.0,0.124028385,1990,866.175,2,1318798,3124.4667654032396,0.690847635269165,0.014841462,0.124028385,5320.732058525085
2.6850612,108.68314,0.0,0.106133446,1991,866.175,1,1319798,3113.548042767135,0.054319024085998535,0.012904424,0.106133446,5324.835668802261
2.6781702,108.58022,0.0,0.11243194,1992,866.175,1,1320798,3116.665473691087,-0.02209937572479248,0.01252942,0.11243194,5328.937781572342
2.66391,106.32979,0.0,0.10187828,1994,846.225,2,1322000,3051.531881027614,0.6047795116901398,0.012208777,0.10187828,5333.02921628952
2.655496,105.56262,0.0,0.13135216,1996,843.775,2,1323612,3037.2083423774857,0.7323484420776367,0.01228093,0.13135216,5337.137233018875
2.6321912,106.92539,0.0,0.1311474,1997,847.75,1,1324612,3067.6377850030103,0.4347112774848938,0.012740351,0.1311474,5341.224450111389
2.641053,107.29038,0.0,0.10627127,1998,847.75,1,1325612,3066.211687431693,0.19432473182678223,0.011410851,0.10627127,5345.315978765488
2.6533728,106.95018,0.0,0.10538175,1999,847.75,1,1326612,3072.4241350639836,0.12312424182891846,0.01283,0.10538175,5349.397921085358
2.6494641,106.63063,0.0,0.101349816,2000,847.75,1,1327612,3070.407889502364,0.07548105716705322,0.012567872,0.101349816,5353.501165866852
2.6411126,108.943054,0.0,0.05372864,2001,861.8,1,1328612,3126.7267506290127,0.7674847543239594,0.0038666797,0.05372864,5357.6060609817505
2.6311128,107.96838,0.0,0.11140873,2002,852.175,1,1329227,3087.779459768404,0.7696841508150101,0.014008659,0.11140873,5361.695511341095
2.6359062,110.41554,0.0,0.1316315,2003,870.525,1,1330227,3153.3995085034994,0.1465701460838318,0.012393561,0.1316315,5365.790093898773
2.624857,108.69631,0.0,0.12720573,2004,867.625,1,1331111,3145.560467751463,0.828310951590538,0.014716831,0.12720573,5369.887244939804
2.6341255,111.30449,0.0,0.12356384,2005,886.5,1,1332111,3215.2262191074647,0.1086229681968689,0.013330113,0.12356384,5373.991895437241
2.6181123,111.32424,0.0,0.1053306,2006,886.5,1,1333111,3205.462353151939,0.3143373131752014,0.011175132,0.1053306,5378.105701208115
2.5923433,108.27169,0.0,0.12890154,2008,873.0,2,1334571,3148.2828660388536,0.9013305455446243,0.013283919,0.12890154,5382.208212375641
2.5816348,106.923904,0.0,0.13459119,2010,859.675,2,1336038,3096.0906148746717,0.619166225194931,0.014782043,0.13459119,5386.301870107651
2.5716436,105.15343,0.0,0.11702837,2011,846.225,1,1336500,3041.1895963654706,0.8389669805765152,0.01285726,0.11702837,5390.394625425339
2.577668,106.36638,0.0,0.105313756,2012,846.225,1,1337500,3042.7484708546003,0.1692335605621338,0.013145016,0.105313756,5394.481329679489
2.5761607,106.74325,0.0,0.11031348,2013,846.225,1,1338500,3039.5345338786365,0.030795037746429443,0.013505029,0.11031348,5398.582316637039
2.5685537,105.68626,0.0,0.09964761,2015,836.05,2,1340093,2992.5515360491045,0.6475020945072174,0.011681238,0.09964761,5403.0663459300995
2.5564992,108.24646,0.0,0.108728014,2016,850.825,1,1341093,3054.6927820325827,0.39017176628112793,0.014420288,0.108728014,5407.172100305557
2.5375178,109.49512,0.0,0.11929819,2017,859.275,1,1342093,3090.2726107481058,0.48458635807037354,0.012641182,0.11929819,5411.269861459732
2.5171816,109.27012,0.0,0.10028422,2018,859.275,1,1343093,3097.855127449008,0.19772851467132568,0.012866681,0.10028422,5415.3575963974
2.5360415,108.822,0.0,0.09498097,2019,859.275,1,1344093,3090.425663220734,0.3526397943496704,0.01148797,0.09498097,5419.450932502747
2.53422,109.07805,0.0,0.095577575,2020,859.275,1,1345093,3082.350907773204,0.3285548686981201,0.012812939,0.095577575,5423.54009604454
2.5534034,106.755226,0.0,0.069620036,2021,846.775,1,1345593,3032.804515552435,0.823731854557991,0.003824451,0.069620036,5427.636098623276
2.542575,108.3999,0.0,0.15813309,2022,860.2,1,1346593,3084.380007734966,0.47053050994873047,0.013586421,0.15813309,5431.727648735046
2.5498934,108.037735,0.0,0.09785723,2023,860.2,1,1347593,3095.976534125,0.35707783699035645,0.013470208,0.09785723,5435.814365386963
2.5441918,106.04164,0.0,0.10669255,2025,850.4,2,1349137,3058.239199576834,0.742502748966217,0.012505913,0.10669255,5439.90558719635
2.4779992,107.5094,0.0,0.07735665,2026,859.65,1,1350137,3103.9162309354406,0.25256550312042236,0.012236757,0.07735665,5443.9975435733795
2.4753726,109.38174,0.0,0.10470773,2027,871.15,1,1351137,3153.2410714200914,-0.1047816276550293,0.011641453,0.10470773,5448.085317611694
2.4699302,109.75256,0.0,0.08651561,2028,871.15,1,1352137,3149.464418699058,0.42624855041503906,0.01116673,0.08651561,5452.173136711121
2.4370937,110.59373,0.0,0.11230737,2029,871.15,1,1353137,3157.3654136407977,0.20095741748809814,0.010890659,0.11230737,5456.2616901397705
2.4409995,112.9633,0.0,0.09320049,2030,883.475,1,1354137,3210.3869615685244,0.18009549379348755,0.01322207,0.09320049,5460.352715730667
2.4096067,113.36255,0.0,0.09308554,2031,883.475,1,1355137,3216.517994789713,-0.023870229721069336,0.013524072,0.09308554,5464.437612771988
2.39082,113.87893,0.0,0.09343447,2032,883.475,1,1356137,3212.180713940519,0.12712514400482178,0.0136573315,0.09343447,5468.539715051651
2.3751223,112.342896,0.0,0.12804954,2033,879.35,1,1356972,3171.411615851594,0.7468301057815552,0.01220889,0.12804954,5472.619934797287
2.348828,114.96208,0.0,0.11150223,2035,895.25,2,1358810,3232.5143146370547,0.5552540123462677,0.011992156,0.11150223,5476.707414388657
2.366611,114.41776,0.0,0.1028052,2037,891.15,2,1360258,3214.921295539668,0.5506101846694946,0.012393998,0.1028052,5480.800985097885
2.344989,113.90257,0.0,0.09151002,2038,891.15,1,1361258,3216.60381218114,0.21411770582199097,0.012433431,0.09151002,5484.893527030945
2.3349607,113.89192,0.0,0.09105812,2039,891.15,1,1362258,3211.871533972507,0.2639195919036865,0.012888353,0.09105812,5488.992240428925
2.3334167,111.763405,0.0,0.107519716,2041,880.2,2,1363820,3176.5438882398857,0.6712750494480133,0.012539713,0.107519716,5493.090729475021
2.3279734,113.39331,0.0,0.11522837,2042,889.825,1,1364820,3215.1595278220375,0.2254633903503418,0.014168048,0.11522837,5497.173806428909
2.3208916,113.21428,0.0,0.10485056,2043,889.825,1,1365820,3221.2935158771993,0.1533946394920349,0.013246182,0.10485056,5501.2589547634125
2.3120084,113.2677,0.0,0.12026192,2044,890.675,1,1366738,3218.042797950956,0.7943437099456787,0.010861637,0.12026192,5505.374811172485
2.3219504,111.705826,0.0,0.12566677,2045,880.125,1,1367316,3178.763983619475,0.7609306424856186,0.01239972,0.12566677,5509.467967510223
2.3314636,111.3466,0.0,0.061676037,2046,880.125,1,1368316,3186.139944104082,0.017733991146087646,0.003917508,0.061676037,5513.578174591064
2.3311028,112.49412,0.0,0.060214758,2047,885.35,1,1369316,3200.6583046806572,-0.17740178108215332,0.0037917932,0.060214758,5517.687362194061
2.3310826,112.65237,0.0,0.11818742,2048,887.05,1,1370053,3215.62694751862,0.692051351070404,0.011671347,0.11818742,5521.788051366806
2.3271658,113.68229,0.0,0.0987241,2050,897.75,2,1371948,3267.7961159654087,0.44819480180740356,0.01116095,0.0987241,5525.89088511467
2.33923,115.36887,0.0,0.112611026,2051,911.2,1,1372948,3320.9296547358417,-0.15689420700073242,0.013981473,0.112611026,5530.001487255096
2.3437796,114.2354,0.0,0.11041049,2052,911.2,1,1373948,3314.8503662886565,0.20685601234436035,0.011978242,0.11041049,5534.114099979401
2.3556108,113.61658,0.0,0.090160504,2053,911.2,1,1374948,3309.9594837152413,0.28589916229248047,0.014324583,0.090160504,5538.21228313446
2.3544135,114.01091,0.0,0.10589964,2055,914.25,2,1376663,3324.660692656946,0.6589556634426117,0.011487679,0.10589964,5542.310248851776
2.362882,113.46544,0.0,0.111494035,2056,914.25,1,1377663,3315.5654060972934,0.4927935004234314,0.012895921,0.111494035,5546.411370277405
2.36499,112.6178,0.0,0.10265458,2057,909.6,1,1378477,3306.652984165841,0.7419441640377045,0.012744995,0.10265458,5550.50070476532
2.3591928,112.97532,0.0,0.107027404,2058,909.6,1,1379477,3317.386826777657,0.2945403456687927,0.011594105,0.107027404,5554.604424238205
2.3643897,111.60985,0.0,0.12647492,2059,895.6,1,1379917,3264.2461374761797,0.8061075806617737,0.012127059,0.12647492,5558.70298409462
2.3704498,111.59633,0.0,0.09524228,2060,895.6,1,1380917,3263.2306005259684,0.3880264163017273,0.013217665,0.09524228,5562.793309688568
2.3783672,112.92168,0.0,0.104066916,2061,903.25,1,1381723,3289.4348168850615,0.7409273684024811,0.012973685,0.104066916,5566.895272254944
2.3466597,111.345764,0.0,0.068064824,2063,888.125,2,1383118,3229.1086211239644,0.5523793697357178,0.003832586,0.068064824,5570.988986968994
2.3418174,109.13634,0.0,0.12501413,2064,872.75,1,1383503,3165.5307069448936,0.8362385481595993,0.013856902,0.12501413,5575.138822555542
2.3561828,111.47683,0.0,0.091400556,2065,884.15,1,1384503,3207.6843336231545,0.16559183597564697,0.014058384,0.091400556,5579.2988085746765
2.3684797,111.12831,0.0,0.10202166,2066,884.15,1,1385503,3195.153236566612,0.5160000324249268,0.013687924,0.10202166,5583.460725069046
2.3704038,108.095436,0.0,0.11344623,2068,864.425,2,1386714,3108.5205426226566,0.5008906424045563,0.012825694,0.11344623,5587.614600419998
2.3884888,108.13127,0.0,0.10497141,2069,864.425,1,1387714,3106.1186105654683,0.41916364431381226,0.013832731,0.10497141,5591.776447296143
2.4002695,107.399,0.0,0.11107728,2070,864.425,1,1388714,3107.593830481224,0.5627666413784027,0.01243664,0.11107728,5595.921262025833
2.3885624,106.358154,0.0,0.13345473,2071,856.5,1,1389397,3062.2883810561166,0.886902779340744,0.012541223,0.13345473,5600.077888965607
2.37637,106.248436,0.0,0.12600419,2073,850.925,2,1391009,3052.1806006046536,0.8002454191446304,0.013680376,0.12600419,5604.224875211716
2.3402834,103.845566,0.0,0.12912741,2074,834.1,1,1391336,2990.91712814586,0.75551538169384,0.013485001,0.12912741,5608.370693445206
2.3381248,102.592606,0.0,0.08056584,2075,824.3,1,1391782,2944.710716348346,0.7997684180736542,0.00418328,0.08056584,5612.523483276367
2.340943,102.91266,0.0,0.116069,2077,829.025,2,1393419,2966.2082540373444,0.492115318775177,0.013284721,0.116069,5616.666633367538
2.3488367,102.89419,0.0,0.16202655,2078,829.025,1,1394419,2968.8534435594675,0.24695992469787598,0.014094633,0.16202655,5620.8085923194885
2.3219936,102.54246,0.0,0.12244733,2079,829.025,1,1395419,2962.311602724497,0.4187108874320984,0.013168791,0.12244733,5624.948486328125
2.308685,102.02081,0.0,0.11700752,2080,829.025,1,1396419,2955.96007240827,0.39491599798202515,0.013915159,0.11700752,5629.091422796249
2.3209105,104.578354,0.0,0.08891374,2082,839.975,2,1398419,2997.5380446058793,0.32461172342300415,0.012140846,0.08891374,5633.237183094025
2.3073554,105.30208,0.0,0.11208613,2083,839.975,1,1399419,2995.7151636793706,0.3869463801383972,0.013987275,0.11208613,5637.391159057617
2.273224,106.4457,0.0,0.0995428,2084,842.025,1,1400419,3000.712260461898,0.5306230187416077,0.013314891,0.0995428,5641.54695057869
2.277772,107.72927,0.0,0.091891214,2085,852.575,1,1401419,3036.1289873914693,0.17475605010986328,0.010980913,0.091891214,5645.7035348415375
2.2946475,107.8253,0.0,0.11037974,2086,852.575,1,1402419,3032.3426285482506,0.27901285886764526,0.014041568,0.11037974,5649.846879243851
2.270979,107.698166,0.0,0.11772767,2087,852.575,1,1403419,3039.997671642884,0.3649020195007324,0.01227319,0.11772767,5653.990125656128
2.2757747,107.178444,0.0,0.17512882,2088,850.575,1,1404076,3018.8556558637692,0.6477213203907013,0.012949801,0.17512882,5658.146542072296
2.2933834,106.686356,0.0,0.09823962,2089,850.575,1,1405076,3009.9515105562546,0.035858750343322754,0.010160644,0.09823962,5662.302700519562
2.2934577,106.20754,0.0,0.10132744,2090,846.4,1,1405804,2984.2943520327904,0.8038262873888016,0.012892663,0.10132744,5666.457425355911
2.304657,106.71016,0.0,0.08331369,2091,846.4,1,1406804,2972.2169501428266,0.05646085739135742,0.011486223,0.08331369,5670.603513002396
2.3046365,107.18809,0.0,0.098621175,2092,846.4,1,1407804,2965.184013075802,-0.15244972705841064,0.011261032,0.098621175,5674.7525544166565
2.3068435,105.82939,0.0,0.12422682,2094,831.175,2,1409195,2897.9291890992313,0.8605396747589111,0.01412249,0.12422682,5678.912967681885
2.2951076,106.84953,0.0,0.11511076,2095,838.3,1,1410195,2914.645280213811,0.32334423065185547,0.013595964,0.11511076,5683.061819791794
2.3039854,104.97365,0.0,0.11578753,2096,827.925,1,1410780,2877.497589778562,0.8190704137086868,0.0141349975,0.11578753,5687.216234922409
2.3071775,105.84902,0.0,0.050722446,2097,832.575,1,1411780,2879.7275508179946,0.125934898853302,0.0038042995,0.050722446,5691.379233837128
2.2965724,106.474815,0.0,0.12395136,2098,832.575,1,1412780,2872.726845832708,0.5950471758842468,0.0142338555,0.12395136,5695.527681589127
2.2819653,107.95425,0.0,0.13452616,2099,846.575,1,1413780,2920.16024047969,0.4186580181121826,0.011985451,0.13452616,5699.679745197296
2.2756073,108.11391,0.0,0.108567834,2100,846.575,1,1414780,2920.9937814389586,0.6593343019485474,0.012793054,0.108567834,5703.82367682457
2.2869537,109.3511,0.0,0.11180222,2101,851.425,1,1415780,2939.928305012573,0.5519371330738068,0.0125578325,0.11180222,5707.9780356884
2.285054,111.39645,0.0,0.121948466,2102,861.975,1,1416780,2979.1433946498673,0.3013569116592407,0.0123915095,0.121948466,5712.11813211441
2.2665737,111.24111,0.0,0.12813273,2103,861.75,1,1417588,2969.424451748323,0.7539225667715073,0.012613071,0.12813273,5716.276960134506
2.2576017,113.083664,0.0,0.10817563,2104,877.125,1,1418588,3023.989934354594,0.5252994000911713,0.01235725,0.10817563,5720.4237694740295
2.2461686,111.97209,0.0,0.1401648,2105,877.1,1,1419587,3011.9055975947813,0.8233707845211029,0.0145382965,0.1401648,5724.568075418472
2.271403,111.79974,0.0,0.09691311,2106,877.1,1,1420587,3013.9284676836387,0.19408077001571655,0.014387341,0.09691311,5728.716446638107
2.275178,111.70947,0.0,0.085186005,2107,877.1,1,1421587,3009.9828699455884,0.3940250873565674,0.011375679,0.085186005,5732.862318277359
2.2569547,114.03178,0.0,0.11826289,2108,895.625,1,1422539,3079.456340006721,0.7979430109262466,0.01342194,0.11826289,5737.015986204147
2.252454,113.547806,0.0,0.09436135,2109,895.625,1,1423539,3073.823130242611,0.2878909707069397,0.013117017,0.09436135,5741.165159702301
2.2407863,113.019554,0.0,0.12995729,2110,892.475,1,1424413,3055.835305716012,0.7787548154592514,0.012530937,0.12995729,5745.320410013199
2.2440488,113.41052,0.0,0.11700817,2111,900.4,1,1425413,3100.348153793496,0.4764634966850281,0.012766972,0.11700817,5749.490115404129
2.236552,114.49113,0.0,0.05390823,2112,900.4,1,1426413,3097.68466268252,0.12658661603927612,0.003798231,0.05390823,5753.652621269226
2.2443438,116.15686,0.0,0.115084946,2113,910.1,1,1427413,3140.9361412982275,0.34155237674713135,0.01368152,0.115084946,5757.811599493027
2.2565613,118.11208,0.0,0.1158676,2114,926.925,1,1428413,3199.1048807266716,0.399861216545105,0.013601195,0.1158676,5761.962071895599
2.232716,119.51963,0.0,0.13835317,2115,937.35,1,1429276,3237.4185431762717,0.7718702703714371,0.012900266,0.13835317,5766.118898630142
2.2197442,121.18321,0.0,0.11103289,2117,945.25,2,1431229,3258.614084988196,0.22663873434066772,0.012002172,0.11103289,5770.279139757156
2.2154233,121.35057,0.0,0.14136639,2118,945.025,1,1432220,3245.8224438303973,0.7715995162725449,0.014248501,0.14136639,5774.441567897797
2.2302585,120.393814,0.0,0.115356036,2120,936.825,2,1433892,3215.915200967957,0.662543386220932,0.013585929,0.115356036,5778.601043224335
2.2207308,120.014725,0.0,0.11134193,2121,936.825,1,1434892,3211.057680976515,0.6198660433292389,0.014290406,0.11134193,5782.762182474136
2.2161832,119.20227,0.0,0.11183428,2122,936.825,1,1435892,3200.573467469112,0.09723854064941406,0.011182055,0.11183428,5786.922247409821
2.2258024,118.35231,0.0,0.106830314,2123,936.825,1,1436892,3201.111941832228,0.2013176679611206,0.012019878,0.106830314,5791.082238674164
2.228651,117.54224,0.0,0.10790582,2124,936.825,1,1437892,3209.0013746130444,0.13215142488479614,0.013026128,0.10790582,5795.235784769058
2.2138364,118.05635,0.0,0.10711326,2125,936.825,1,1438892,3218.927179135907,0.5237041413784027,0.0138543835,0.10711326,5799.407522201538
2.206576,117.42924,0.0,0.094189785,2126,936.825,1,1439892,3215.5755132381228,0.06791269779205322,0.013006594,0.094189785,5803.578713655472
2.1984854,117.29977,0.0,0.098654516,2127,936.825,1,1440892,3215.242291679374,0.03983992338180542,0.012006896,0.098654516,5807.741661787033
2.1770933,119.37026,0.0,0.11668896,2128,945.4,1,1441892,3255.526870622231,0.6298571825027466,0.011824806,0.11668896,5811.898198843002
2.171153,120.516945,0.0,0.121369556,2129,945.4,1,1442892,3268.7134847350767,0.25921130180358887,0.011007101,0.121369556,5816.532017707825
2.176616,119.44369,0.0,0.1409779,2131,935.4,2,1444220,3232.237322377808,0.720087856054306,0.014295277,0.1409779,5820.70786190033
2.1695218,119.65503,0.0,0.122758254,2132,935.4,1,1445220,3248.035120936157,0.7536823451519012,0.013223596,0.122758254,5824.875211715698
2.1749744,120.91958,0.0,0.08946646,2133,943.35,1,1446220,3289.77426654711,0.13674837350845337,0.012310728,0.08946646,5829.036426544189
2.167406,122.051865,0.0,0.106633656,2134,950.625,1,1447220,3324.4228236877657,0.32192933559417725,0.012800423,0.106633656,5833.216674089432
2.1889474,121.37233,0.0,0.12198977,2136,948.825,2,1448733,3320.8907876628555,0.8113043755292892,0.01200901,0.12198977,5837.376518011093
2.1973886,121.03505,0.0,0.1224844,2137,947.9,1,1449696,3329.5664276209836,0.8318139016628265,0.012784431,0.1224844,5841.5262150764465
2.1969779,118.825966,0.0,0.12047907,2138,940.325,1,1450393,3294.5803471980335,0.8737951219081879,0.011968791,0.12047907,5845.682995080948
2.1826925,118.614944,0.0,0.09835011,2139,940.325,1,1451393,3302.8547957413707,-0.0920482873916626,0.011818819,0.09835011,5849.83917927742
2.166301,117.55888,0.0,0.1008041,2140,940.325,1,1452393,3308.9502469723875,0.2076779007911682,0.0148730455,0.1008041,5853.994534730911
2.1521292,117.09706,0.0,0.10827652,2141,940.325,1,1453393,3314.784031086931,0.16203635931015015,0.01429861,0.10827652,5858.1471881866455
2.149339,116.72835,0.0,0.114746794,2142,940.325,1,1454393,3313.423793128145,0.2960244417190552,0.014553917,0.114746794,5862.3016266822815
2.1428635,115.76131,0.0,0.118324965,2144,928.225,2,1455717,3287.5673450262548,0.7251962721347809,0.012559165,0.118324965,5866.461820840836
2.1285393,117.27787,0.0,0.12984264,2145,928.25,1,1456717,3300.106246243113,-0.03280603885650635,0.0127774365,0.12984264,5870.626129627228
2.1298494,116.40581,0.0,0.067437634,2146,919.45,1,1457365,3273.3431428709237,0.7827765047550201,0.003843904,0.067437634,5874.784768819809
2.1163635,113.64518,0.0,0.077438295,2148,899.95,2,1458537,3220.0262313563903,0.7998782396316528,0.0039195437,0.077438295,5878.950688838959
2.1266172,113.76189,0.0,0.12351154,2149,899.95,1,1459537,3223.784740328755,-0.462408185005188,0.012320389,0.12351154,5883.115478515625
2.1061099,111.98566,0.0,0.13041404,2150,886.825,1,1459886,3178.5525586494973,0.9147419556975365,0.012509684,0.13041404,5887.288284301758
2.0986328,109.66793,0.0,0.11097025,2152,879.2,2,1461581,3156.3615341740324,0.5908861756324768,0.012605794,0.11097025,5891.453361034393
2.1014853,107.13755,0.0,0.19062527,2153,865.5,1,1462033,3101.4312519309933,0.8181086480617523,0.012761256,0.19062527,5895.607613563538
2.1202283,106.33064,0.0,0.1255025,2154,858.65,1,1462759,3086.7993664277383,0.7622098028659821,0.012871876,0.1255025,5899.7772052288055
2.1028166,106.09993,0.0,0.12944312,2155,862.075,1,1463759,3111.0670430746313,0.44994843006134033,0.012653794,0.12944312,5903.933953762054
2.0905929,105.94179,0.0,0.14807402,2156,863.25,1,1464759,3116.483155738656,0.5764834880828857,0.014105363,0.14807402,5908.097132444382
2.0706363,104.75606,0.0,0.11919433,2157,855.625,1,1465454,3097.367309349077,0.6585361659526825,0.012898708,0.11919433,5912.268828630447
2.0595675,104.32808,0.0,0.10213143,2158,855.85,1,1466454,3106.1244693830304,0.01993381977081299,0.011951989,0.10213143,5916.427528142929
2.0758173,102.03558,0.0,0.13958159,2159,834.85,1,1466614,3036.251778387973,0.8174636214971542,0.01497809,0.13958159,5920.581788063049
2.0608068,102.5437,0.0,0.11641775,2161,830.55,2,1468114,3019.3960008818685,0.679288238286972,0.014918024,0.11641775,5924.773931503296
2.0427394,100.228355,0.0,0.118916236,2163,807.05,2,1469174,2934.5694152052106,0.8892101868987083,0.013638466,0.118916236,5928.93093085289
2.0330198,100.7538,0.0,0.11470492,2164,807.025,1,1470173,2933.946383580611,0.8199243098497391,0.011288341,0.11470492,5933.118876218796
2.033143,99.868515,0.0,0.120920435,2165,803.1,1,1471016,2913.344050629456,0.882829412817955,0.012770134,0.120920435,5937.285060882568
2.0150137,100.353905,0.0,0.121516466,2166,803.1,1,1472016,2917.1868371511437,0.2556867003440857,0.012188243,0.121516466,5941.49990940094
2.0160856,100.13231,0.0,0.094365865,2167,803.1,1,1473016,2919.678513019301,0.1421160101890564,0.011703297,0.094365865,5945.715401649475
2.0132568,97.88643,0.0,0.115571834,2169,797.175,2,1474779,2891.395309826588,0.6918841004371643,0.01265296,0.115571834,5949.894354581833
