EpisodesSoFar,TimeElapsed,surrgain,meankl,ev_tdlam_before,TimestepsSoFar,entropy,EpThisIter,EpTrueRewMean,EpLenMean,EpRewMean,entloss,optimgain
1604,2939.1858155727386,0.13179688,0.0132936565,0.7190493941307068,714353,5.695185,2,1562.6790763414515,458.95,36.184925,0.0,0.13179688
1607,2943.2385699748993,0.10997699,0.012592585,0.6771281659603119,715419,5.6902676,3,1494.325997094248,441.35,33.781734,0.0,0.10997699
1610,2947.292326927185,0.11442232,0.011089288,0.8891273736953735,716440,5.7363877,3,1450.7953765246164,428.45,32.605305,0.0,0.11442232
1612,2951.335823059082,0.10646553,0.012751913,0.7963821589946747,717181,5.730534,2,1440.113044253756,424.875,31.389454,0.0,0.10646553
1614,2955.3840074539185,0.11532141,0.011502058,0.809705525636673,717940,5.7209063,2,1457.7005381704125,429.125,31.344666,0.0,0.11532141
1617,2959.4284539222717,0.1281482,0.013082477,0.785060316324234,718797,5.6843305,3,1428.7256889904625,421.1,30.384542,0.0,0.1281482
1619,2963.472709417343,0.09845831,0.010876559,0.5402514636516571,719761,5.6482944,2,1454.6571439087504,427.65,30.803335,0.0,0.09845831
1622,2967.516214132309,0.11799769,0.011524853,0.6660374999046326,721263,5.636168,3,1470.2140677985585,429.925,30.670033,0.0,0.11799769
1624,2971.56605386734,0.12585443,0.012713749,0.8514735251665115,722183,5.613891,2,1499.3936844970124,437.525,31.126423,0.0,0.12585443
1626,2975.6078531742096,0.11259711,0.011750466,0.7687236219644547,723179,5.605512,2,1497.0045002043862,435.65,31.174463,0.0,0.11259711
1627,2979.667624950409,0.15223655,0.012486021,0.5939405858516693,723979,5.5882573,1,1539.6967877875752,447.75,31.912579,0.0,0.15223655
1629,2983.7221150398254,0.095464356,0.011275157,0.5810723304748535,725258,5.5576177,2,1595.1357911417472,462.975,32.579235,0.0,0.095464356
1631,2987.7791872024536,0.14222091,0.014689345,0.8421114385128021,726152,5.547507,2,1618.023732551765,469.25,32.81997,0.0,0.14222091
1633,2991.8288054466248,0.116172895,0.012619458,0.8140994608402252,727084,5.5301113,2,1642.9889797603366,476.125,32.99161,0.0,0.116172895
1636,2995.8909261226654,0.32959458,0.012778718,0.8439072519540787,728265,5.5433517,3,1521.7171550488958,443.575,30.7318,0.0,0.32959458
1638,2999.94775891304,0.28819424,0.0147027075,0.6991414129734039,729616,5.547063,2,1575.311093161266,458.2,31.142279,0.0,0.28819424
1639,3004.007828474045,0.102774546,0.01190724,0.6426513493061066,730255,5.5160356,1,1611.6990438236894,467.05,31.850952,0.0,0.102774546
1641,3008.0676419734955,0.11150669,0.013643417,0.7676464468240738,731761,5.491705,2,1666.8523579722328,481.875,32.713345,0.0,0.11150669
1642,3012.1292378902435,0.09759036,0.012015571,0.16111385822296143,732761,5.4702578,1,1674.235343043339,481.875,33.041565,0.0,0.09759036
1643,3016.1945157051086,0.0661923,0.0038708998,0.829752653837204,733537,5.476239,1,1706.9100331783484,490.125,33.29156,0.0,0.0661923
1645,3020.2523753643036,0.11281606,0.012000045,0.8049625605344772,734643,5.441956,2,1739.212952329922,498.625,33.94735,0.0,0.11281606
1648,3024.3107998371124,0.11740715,0.013908308,0.8685022741556168,735757,5.4360957,3,1748.2510393186283,499.95,34.02637,0.0,0.11740715
1649,3028.368600845337,0.100680694,0.01259736,0.2774089574813843,736757,5.4224024,1,1811.1252643719959,517.425,35.220966,0.0,0.100680694
1650,3032.4305250644684,0.121416755,0.012190884,0.7279188930988312,737564,5.395058,1,1851.0909421489305,528.1,36.163673,0.0,0.121416755
1652,3036.494875192642,0.13614309,0.011344131,0.7088873088359833,738876,5.4160337,2,1908.3289184247012,542.375,37.569805,0.0,0.13614309
1654,3040.5659976005554,0.12031113,0.01251898,0.8698085844516754,739947,5.3796825,2,1916.5581989859097,550.175,38.498585,0.0,0.12031113
1657,3044.626625061035,0.10121652,0.013110708,0.820025235414505,741100,5.400762,3,1940.9317416597792,557.575,40.382668,0.0,0.10121652
1659,3048.688628911972,0.10460224,0.012331576,0.7825822830200195,742273,5.384539,2,1952.9104118385517,562.8,41.374107,0.0,0.10460224
1660,3052.7494716644287,0.08143768,0.011983998,0.8446523696184158,743273,5.414738,1,1977.1294992016417,570.375,41.746716,0.0,0.08143768
1664,3056.8324134349823,0.10108404,0.011840234,0.9045157432556152,744498,5.3929386,4,1914.6783149302996,557.875,41.371174,0.0,0.10108404
1666,3060.913661956787,0.10859098,0.012611889,0.6829995214939117,745494,5.3626113,2,1889.7529401738889,557.875,41.914318,0.0,0.10859098
1671,3065.025731086731,0.059226714,0.010858979,0.7900232821702957,746412,5.337286,5,1637.019602249796,506.5,39.25626,0.0,0.059226714
1674,3069.138240814209,0.11563863,0.01211169,0.9160418659448624,747302,5.348184,3,1577.397038649859,500.025,38.8176,0.0,0.11563863
1677,3073.2009377479553,0.16149506,0.013452699,0.8239883631467819,748492,5.2876363,3,1522.8353559383288,492.375,37.630028,0.0,0.16149506
1682,3077.3089184761047,0.16055505,0.010095272,0.8855522945523262,749765,5.264654,5,1196.299954934712,425.1,32.559956,0.0,0.16055505
1683,3081.380855321884,0.10266739,0.012417634,0.25877559185028076,750765,5.274847,1,1217.4096077063318,430.7,32.953777,0.0,0.10266739
1686,3085.46745634079,0.13254982,0.013584452,0.9601731859147549,751516,5.2708726,3,1085.7756635033018,409.475,30.43038,0.0,0.13254982
1690,3089.551155090332,0.16493583,0.011768343,0.9390203878283501,752558,5.285684,4,911.4490785941578,374.85,27.03396,0.0,0.16493583
1692,3093.616867542267,0.11358109,0.010885181,0.9027721062302589,753613,5.2998643,2,881.7585458167226,368.425,26.699835,0.0,0.11358109
1696,3097.6773495674133,0.1228625,0.013773207,0.8031211048364639,754586,5.330744,4,774.9452158886872,341.575,23.72261,0.0,0.1228625
1701,3101.7490305900574,0.11769839,0.014758153,0.7781288325786591,755576,5.3279414,5,608.8916314440057,299.3,18.696575,0.0,0.11769839
1706,3105.816317796707,0.12642619,0.014107969,0.8883608281612396,756587,5.317877,5,527.3828661249436,277.325,15.089961,0.0,0.12642619
1709,3109.868127346039,0.13522191,0.01252227,0.9132212400436401,757883,5.3418365,3,617.5144106580276,297.325,17.3853,0.0,0.13522191
1711,3113.9281890392303,0.1332617,0.012740349,0.8210339844226837,758810,5.3379345,2,695.1319908983493,309.95,18.79047,0.0,0.1332617
1714,3117.9949610233307,0.1295116,0.012933485,0.709290623664856,760022,5.307578,3,764.2559487100585,318.0,20.39455,0.0,0.1295116
1717,3122.0608563423157,0.16468823,0.012540975,0.356209397315979,761022,5.2936797,3,767.0183826323671,313.25,21.820293,0.0,0.16468823
1719,3126.119267463684,0.100703776,0.012477411,0.8596874922513962,761668,5.306074,2,812.1396290765844,316.775,22.884413,0.0,0.100703776
1725,3130.172595500946,0.18817334,0.013465069,0.5021224915981293,762730,5.2818832,6,761.9855329519742,286.725,23.244177,0.0,0.18817334
1728,3134.228693962097,0.115927815,0.012375327,0.8251800835132599,764040,5.315448,3,869.049304287362,301.35,26.388859,0.0,0.115927815
1730,3138.2878098487854,0.1489789,0.0117369285,0.22136741876602173,765251,5.2996645,2,950.1996254673271,317.325,28.849771,0.0,0.1489789
1732,3142.342146873474,0.12463044,0.01388838,0.7246507704257965,766325,5.2809877,2,965.5079910747332,317.8,29.04592,0.0,0.12463044
1737,3146.407730579376,0.1552858,0.012583793,0.58740234375,767224,5.233766,5,948.4782786053253,309.525,29.159191,0.0,0.1552858
1739,3150.4732115268707,0.198865,0.013440737,0.6233521401882172,767550,5.2144833,2,948.5232146559623,308.975,29.103912,0.0,0.198865
1741,3154.554609298706,0.11366233,0.0129128825,0.6987148523330688,768732,5.198792,2,1053.8504885723587,328.9,30.8189,0.0,0.11366233
1744,3158.620445728302,0.11879991,0.012576567,0.7540991753339767,769797,5.2149224,3,1118.7074924720393,340.625,32.079823,0.0,0.11879991
1746,3162.6983857154846,0.106551915,0.011934246,0.7451187670230865,770778,5.256048,2,1188.8044597422527,354.775,33.27742,0.0,0.106551915
1749,3166.7739248275757,0.12203048,0.01262339,0.8669236153364182,771673,5.286848,3,1167.37477026637,344.75,31.40835,0.0,0.12203048
1751,3170.827248811722,0.1059106,0.012885477,0.6974222362041473,773029,5.2705865,2,1225.6607725591305,355.475,31.41035,0.0,0.1059106
1753,3174.904045343399,0.12673077,0.013253359,0.7546354383230209,774195,5.2326665,2,1256.2079091153928,363.375,31.2789,0.0,0.12673077
1755,3178.9490966796875,0.103803866,0.011876183,0.8870538547635078,775862,5.194862,2,1328.1476155369878,379.325,31.716745,0.0,0.103803866
1757,3183.0307171344757,0.117251456,0.012243366,0.5983799993991852,776749,5.189537,2,1395.342549463479,393.175,32.260258,0.0,0.117251456
1760,3187.0964229106903,0.15153481,0.013370086,0.7867807894945145,777857,5.156594,3,1410.017584324944,395.85,32.118874,0.0,0.15153481
1761,3191.1526584625244,0.13735282,0.012255354,0.6764804422855377,778606,5.183332,1,1477.124560342308,411.775,33.279922,0.0,0.13735282
1764,3195.215129137039,0.12225865,0.013458391,0.8313068300485611,779689,5.2286596,3,1546.769002578074,428.0,33.98985,0.0,0.12225865
1766,3199.271820783615,0.11198774,0.0110830255,0.8165633827447891,780455,5.2542953,2,1543.5029313944256,426.15,33.529816,0.0,0.11198774
1767,3203.350623846054,0.12937926,0.014445733,0.7913719862699509,781056,5.242882,1,1556.9104665307318,428.0,33.02199,0.0,0.12937926
1769,3207.422031879425,0.121292636,0.012329547,0.7839199900627136,782147,5.217878,2,1602.6517085107403,435.45,32.99897,0.0,0.121292636
1771,3211.4894256591797,0.115415365,0.013224661,0.5894705653190613,783082,5.2173448,2,1562.9866297598026,427.075,31.069025,0.0,0.115415365
1772,3215.573656320572,0.09229569,0.011542119,0.773598700761795,783798,5.221271,1,1607.7342416918677,436.825,31.5755,0.0,0.09229569
1774,3219.6317789554596,0.09895328,0.013340649,0.7847946286201477,784585,5.196796,2,1664.4362087028385,447.575,31.785547,0.0,0.09895328
1776,3223.7009620666504,0.12936419,0.013327788,0.8057860732078552,785059,5.1441603,2,1667.9582927462227,449.7,31.5328,0.0,0.12936419
1777,3227.773290157318,0.12116139,0.011768095,0.600383073091507,785620,5.1661806,1,1712.2849759093158,459.9,32.227013,0.0,0.12116139
1780,3231.841772556305,0.12489087,0.013167962,0.6081640124320984,786853,5.1823735,3,1730.9259227664916,464.55,31.973766,0.0,0.12489087
1782,3235.9024353027344,0.0983928,0.012954916,0.7228420078754425,787638,5.210878,2,1711.7946620829912,460.425,31.287775,0.0,0.0983928
1783,3239.9610493183136,0.13262379,0.014045878,0.7861535251140594,788441,5.168621,1,1782.189604882952,475.675,32.139305,0.0,0.13262379
1786,3244.023985147476,0.11196475,0.011685779,0.7363868951797485,789716,5.148948,3,1772.1944825645246,473.45,31.931316,0.0,0.11196475
1788,3248.083684682846,0.085781634,0.012972375,0.5291816592216492,790849,5.1289067,2,1813.4411562229848,481.95,32.16119,0.0,0.085781634
1790,3252.142589569092,0.1182857,0.0116787385,0.6122813820838928,791597,5.1003356,2,1793.425565378854,476.575,31.811543,0.0,0.1182857
1793,3256.2080516815186,0.11394438,0.012488116,0.8163689225912094,792922,5.1004405,3,1771.929337597106,468.175,31.178354,0.0,0.11394438
1794,3260.2740342617035,0.19617923,0.013872895,0.5272196829319,793392,5.096675,1,1716.8878567716934,454.925,30.370728,0.0,0.19617923
1796,3264.3321998119354,0.11384553,0.01227738,0.8627558499574661,794293,5.1009755,2,1660.796743126004,442.05,29.32428,0.0,0.11384553
1799,3268.388461112976,0.11688255,0.01249031,0.8731910139322281,795384,5.066872,3,1700.5952634587586,449.8,29.897528,0.0,0.11688255
1801,3272.440770626068,0.093270555,0.012619964,0.6983858942985535,796715,5.0844545,2,1726.1419111910714,452.725,30.322916,0.0,0.093270555
1803,3276.4915602207184,0.084088236,0.013865927,0.5713367462158203,797982,5.0945983,2,1799.3000425424384,467.875,31.408716,0.0,0.084088236
1804,3280.55424618721,0.07791535,0.0116906185,0.2696457505226135,798982,5.108132,1,1865.8594542950182,482.325,31.975445,0.0,0.07791535
1806,3284.6167900562286,0.098931566,0.012356563,0.8020920306444168,800204,5.099792,2,1913.5465522894988,493.725,32.531307,0.0,0.098931566
1807,3288.688345193863,0.10989169,0.011375571,0.7886928617954254,800764,5.1232357,1,1909.9260824798632,492.7,32.38108,0.0,0.10989169
1808,3292.742304086685,0.09934795,0.011843361,0.7185171544551849,801522,5.15525,1,1933.8269026944702,498.4,32.489643,0.0,0.09934795
1810,3296.796508550644,0.08718939,0.011076393,0.42560118436813354,803213,5.1530094,2,2027.4215633046647,519.95,33.961174,0.0,0.08718939
1812,3300.8484144210815,0.09208837,0.011265148,0.3626193404197693,804822,5.095441,2,2054.1373148019325,525.6,34.386456,0.0,0.09208837
1814,3304.903800010681,0.08726829,0.0115161445,0.6363861858844757,806175,5.0679994,2,2116.9089345530674,539.75,35.236977,0.0,0.08726829
1815,3308.947530269623,0.1143112,0.01147352,0.7711055427789688,806840,5.038695,1,2166.1460427874304,549.95,36.018158,0.0,0.1143112
1818,3313.001312494278,0.09048874,0.0113576595,0.7439773082733154,808605,5.0164747,3,2196.0262716545235,555.85,36.026936,0.0,0.09048874
1819,3317.051873922348,0.110113725,0.010601362,0.6307660341262817,809495,5.0363207,1,2268.6141176272295,571.85,37.026077,0.0,0.110113725
1821,3321.4615457057953,0.08723544,0.011457517,0.6602943539619446,811041,5.0308642,2,2352.8802134390216,589.2,38.348156,0.0,0.08723544
1823,3325.5200214385986,0.16071907,0.011940567,0.8564244359731674,812036,5.0281987,2,2355.1619681812763,589.875,38.878365,0.0,0.16071907
1824,3329.5807144641876,0.081762604,0.0109425485,0.5963915586471558,813036,5.023033,1,2401.7175492733095,601.425,39.649952,0.0,0.081762604
1826,3333.634171962738,0.106537625,0.011565164,0.8766980618238449,813746,5.0317154,2,2404.9959061878735,600.75,39.59772,0.0,0.106537625
1828,3337.6877415180206,0.086523905,0.012336023,0.6814268529415131,815175,4.99859,2,2428.2691994221395,608.15,40.155342,0.0,0.086523905
1830,3341.7398540973663,0.109142385,0.011676868,0.8445555716753006,816135,4.9828067,2,2444.3339029401177,613.45,40.435017,0.0,0.109142385
1831,3345.7946331501007,0.10337189,0.012644429,0.30288976430892944,817135,4.9529433,1,2472.305886712587,620.75,40.38391,0.0,0.10337189
1832,3349.8659942150116,0.0680117,0.0042448156,0.8590254485607147,818053,4.9341187,1,2541.6819226567122,636.275,41.128235,0.0,0.0680117
1833,3353.921709537506,0.11413218,0.010749668,0.7337598502635956,818593,4.9353824,1,2569.81438257193,641.775,41.416878,0.0,0.11413218
1835,3358.0217866897583,0.10259107,0.011679379,0.42023777961730957,820264,4.867066,2,2669.749467980065,661.5,42.123863,0.0,0.10259107
1836,3362.164645433426,0.114128314,0.0134125985,0.887567326426506,820518,4.8765507,1,2641.856809592421,655.625,41.574486,0.0,0.114128314
1837,3366.2444972991943,0.110508636,0.012808718,0.7480816543102264,821266,4.8324037,1,2687.9238340200327,665.05,42.008522,0.0,0.110508636
1838,3370.3196783065796,0.08914936,0.01256001,0.33456510305404663,822266,4.8488097,1,2742.454376233914,676.125,42.058586,0.0,0.08914936
1840,3374.44389462471,0.11218582,0.011817253,0.918122909963131,823539,4.7809653,2,2742.9385270236585,678.875,42.106396,0.0,0.11218582
1841,3378.5700256824493,0.09428686,0.012806755,0.7077023386955261,824539,4.7753277,1,2831.38434212801,695.6,42.642178,0.0,0.09428686
1843,3382.6820719242096,0.112789586,0.011266903,0.92154810577631,825502,4.7220464,2,2794.792237731185,688.0,42.131573,0.0,0.112789586
1846,3386.80809879303,0.16939916,0.01342956,0.8999170437455177,827056,4.6993403,3,2719.8918784258885,671.3,41.124428,0.0,0.16939916
1847,3390.940059185028,0.10537654,0.013316546,0.8596886694431305,827586,4.669958,1,2706.1198394435087,670.55,41.394238,0.0,0.10537654
1849,3395.0635318756104,0.12538356,0.0133948,0.8967423066496849,828654,4.7219853,2,2621.191088209912,653.3,41.02015,0.0,0.12538356
1851,3399.175905227661,0.09688102,0.0122733945,0.908301830291748,829989,4.7069287,2,2622.4100659770534,654.175,41.169056,0.0,0.09688102
1854,3403.299132347107,0.099917695,0.014341341,0.8721065819263458,830906,4.651179,3,2446.3199868517786,618.275,39.511726,0.0,0.099917695
1856,3407.4188346862793,0.13140464,0.011190662,0.8992739021778107,831913,4.5964766,2,2367.1596375237896,601.825,39.098133,0.0,0.13140464
1858,3411.5341794490814,0.09584512,0.010874756,0.8148919194936752,833415,4.57247,2,2459.735078887527,620.25,40.625732,0.0,0.09584512
1859,3415.6475660800934,0.09980024,0.012358278,0.7492499351501465,834199,4.5911007,1,2449.598884815121,617.6,40.78691,0.0,0.09980024
1860,3419.7470231056213,0.12244159,0.013451566,0.9233721271157265,835158,4.598547,1,2437.8591364459076,616.575,40.79351,0.0,0.12244159
1861,3423.8947145938873,0.1259974,0.01262933,0.6306232810020447,835669,4.6046357,1,2412.4565834823597,615.7,40.90508,0.0,0.1259974
1862,3428.0173890590668,0.119268686,0.011839984,0.5489788055419922,836669,4.582784,1,2397.067605026402,623.25,41.768536,0.0,0.119268686
1863,3432.1180086135864,0.11942132,0.012278451,0.8561836183071136,837542,4.5745854,1,2467.657014010429,637.65,42.658012,0.0,0.11942132
1864,3436.24586558342,0.090686485,0.013106826,0.8597525507211685,838542,4.5884604,1,2479.9312541894133,637.65,42.46049,0.0,0.090686485
1865,3440.384840965271,0.065335356,0.014775202,0.7177830636501312,839542,4.576807,1,2556.5938351169425,654.825,43.52525,0.0,0.065335356
1867,3444.5601382255554,0.09072848,0.010830402,0.7753338664770126,841102,4.586004,2,2496.4742864328246,658.9,44.61551,0.0,0.09072848
1868,3448.704601049423,0.073689744,0.01149806,0.5727769136428833,842102,4.5824027,1,2492.342759590572,673.175,45.572517,0.0,0.073689744
1869,3452.841267824173,0.07112686,0.013410609,-0.5867838859558105,843102,4.569578,1,2446.613622832937,679.4,46.004047,0.0,0.07112686
1870,3456.981769800186,0.08940902,0.012355531,0.15462744235992432,844102,4.537455,1,2536.8429752447873,699.175,47.116016,0.0,0.08940902
1871,3461.1110100746155,0.07290643,0.010287958,0.4030079245567322,845102,4.523966,1,2533.164905879772,699.175,47.506603,0.0,0.07290643
1872,3465.2549302577972,0.093216375,0.011124184,0.47565269470214844,846102,4.5013986,1,2544.4976550169167,701.225,48.430622,0.0,0.093216375
1874,3469.374145269394,0.11001873,0.012423657,0.5821428298950195,847471,4.5041904,2,2486.759252919596,705.175,47.759937,0.0,0.11001873
1875,3473.52259850502,0.08427045,0.011522164,0.6909103989601135,848471,4.4670763,1,2413.5670541482896,705.175,48.10264,0.0,0.08427045
1876,3477.6742017269135,0.11421709,0.010999412,0.3462371230125427,849471,4.4647775,1,2490.33356106318,723.825,49.378765,0.0,0.11421709
1877,3481.8530151844025,0.19037126,0.011586644,0.641338974237442,850471,4.427553,1,2437.181031550835,730.125,48.613464,0.0,0.19037126
1881,3486.054011106491,0.081977695,0.013059237,0.12387627363204956,851538,4.412746,4,2121.6011335529597,674.975,44.400856,0.0,0.081977695
1887,3490.231673717499,0.124426804,0.012212135,0.6357947289943695,853342,4.427253,6,1909.440157811917,643.9,40.977993,0.0,0.124426804
1888,3494.4401392936707,0.60141027,0.012529574,0.5939315855503082,854342,4.3953786,1,1895.130336289661,655.7,40.598454,0.0,0.60141027
1889,3498.630039691925,0.14956768,0.01122709,0.7794333696365356,855065,4.3990703,1,1885.0190725826294,660.275,41.21314,0.0,0.14956768
1890,3502.8002438545227,0.10666509,0.011202581,0.6664596796035767,856065,4.39801,1,1822.3933544378208,660.275,40.65254,0.0,0.10666509
1895,3506.9587507247925,0.0998471,0.010993141,0.8789500668644905,856850,4.4133077,5,1697.7864353942175,631.275,38.925434,0.0,0.0998471
1897,3511.1074793338776,0.10997813,0.012434047,0.8666534274816513,858051,4.4211373,2,1644.229684368512,628.45,39.567493,0.0,0.10997813
1898,3515.2491431236267,0.12060712,0.01315934,0.7885112166404724,858855,4.3986187,1,1647.6512621997522,636.0,40.510303,0.0,0.12060712
1899,3519.410300254822,0.09367061,0.01352232,0.874350979924202,859855,4.4071255,1,1602.2064443362203,641.4,39.88596,0.0,0.09367061
1900,3523.5652339458466,0.10194613,0.012665505,-0.2796131372451782,860855,4.4325566,1,1537.5013773918665,642.425,39.13752,0.0,0.10194613
1901,3527.6690804958344,0.090228036,0.011901563,0.3597021698951721,861855,4.4275913,1,1603.8079786275732,654.65,41.234177,0.0,0.090228036
1903,3531.815565109253,0.117072545,0.011823531,0.7552057206630707,863060,4.4222684,2,1495.6219444691544,637.95,38.452442,0.0,0.117072545
1904,3535.9226326942444,0.103330076,0.012352277,-0.0743398666381836,864060,4.387696,1,1482.1658380445858,637.95,40.019524,0.0,0.103330076
1906,3540.0449171066284,0.08990538,0.013028834,0.7891700267791748,865330,4.3816586,2,1466.3868338396464,619.7,39.32193,0.0,0.08990538
1907,3544.1800491809845,0.08757858,0.011336746,0.31186962127685547,866330,4.3467684,1,1511.6165954740388,630.7,40.87428,0.0,0.08757858
1911,3548.3207082748413,0.109257534,0.014042783,0.5649273097515106,867894,4.3878107,4,1313.4218347653841,569.8,35.631454,0.0,0.109257534
1913,3552.448810338974,0.11726256,0.014662084,0.6389112174510956,869005,4.404013,2,1261.187015638827,547.575,35.233948,0.0,0.11726256
1915,3556.580415248871,0.14104754,0.013096507,0.8443022817373276,870199,4.383843,2,1306.306268682956,543.2,35.58954,0.0,0.14104754
1917,3560.6892280578613,0.10757847,0.01208102,0.5005870163440704,871383,4.386712,2,1284.0607556981863,522.8,35.49536,0.0,0.10757847
1918,3564.7981119155884,0.11699554,0.012921952,0.6382581889629364,872383,4.3628197,1,1312.8914214675992,524.775,36.13676,0.0,0.11699554
1919,3568.8972194194794,0.11348809,0.012073484,0.7839168757200241,873345,4.3335967,1,1404.2537686485105,547.375,37.927174,0.0,0.11348809
1921,3573.456733942032,0.08736291,0.011959112,0.6270133256912231,874548,4.3162627,2,1515.8102375456026,575.25,40.47824,0.0,0.08736291
1922,3577.570725440979,0.10010518,0.01229157,-0.033849120140075684,875548,4.272989,1,1577.6164592170476,575.25,41.575043,0.0,0.10010518
1924,3581.6749420166016,0.09192105,0.014151142,0.24020051956176758,876655,4.264747,2,1660.2599741068764,593.575,43.301094,0.0,0.09192105
1928,3585.788097143173,0.14693834,0.011584388,0.6890634000301361,877743,4.2307754,4,1661.9218937331236,585.025,43.218273,0.0,0.14693834
1929,3589.88955783844,0.1035168,0.012580919,0.5931122303009033,878487,4.2295537,1,1697.5366701113464,585.55,43.780384,0.0,0.1035168
1932,3594.006437778473,0.11942509,0.013350058,0.6693370640277863,879412,4.2182903,3,1674.369354106453,572.0,43.010124,0.0,0.11942509
1933,3598.1182289123535,0.0859856,0.01132775,0.23003274202346802,880412,4.199746,1,1772.1235794505847,595.575,45.395256,0.0,0.0859856
1936,3602.224725961685,0.11633088,0.014320826,0.6646847426891327,881923,4.193076,3,1810.359568325071,605.475,45.356262,0.0,0.11633088
1937,3606.3352110385895,0.121650204,0.013033037,0.8844169601798058,882869,4.201606,1,1863.8562385234436,620.45,46.162537,0.0,0.121650204
1939,3610.4514088630676,0.0901146,0.012091339,0.5074650943279266,884156,4.205384,2,1879.1628086319706,607.525,46.357464,0.0,0.0901146
1940,3614.5771691799164,0.12699813,0.01425462,0.6175336241722107,884607,4.1859965,1,1866.9373379388776,593.8,46.147274,0.0,0.12699813
1945,3618.6770396232605,0.118879095,0.01292167,0.77663953602314,885928,4.1595845,5,1652.8739163527523,521.7,39.31062,0.0,0.118879095
1947,3622.775598526001,0.096794456,0.012278207,0.7477929294109344,886998,4.137444,2,1623.9370620218301,516.7,38.57093,0.0,0.096794456
1949,3626.8827419281006,0.059629202,0.003849155,0.4420204162597656,888191,4.134209,2,1696.2346120096524,515.325,40.545033,0.0,0.059629202
1951,3630.982081413269,0.088251345,0.012613053,0.6098985373973846,889346,4.1249776,2,1785.6524397740116,536.3,42.663322,0.0,0.088251345
1953,3635.0985386371613,0.12839976,0.012308955,0.8163492977619171,889866,4.1049423,2,1720.3359230065398,521.525,40.495552,0.0,0.12839976
1956,3639.2087314128876,0.14295727,0.014094646,0.5890203416347504,891212,4.0956125,3,1637.826158316034,500.325,39.25982,0.0,0.14295727
1957,3643.3190081119537,0.09170492,0.011276144,-0.03382289409637451,892212,4.069947,1,1724.0625829899018,520.725,41.004482,0.0,0.09170492
1960,3647.428025007248,0.1077296,0.011712454,0.688613086938858,892926,4.090782,3,1526.7393223091178,464.525,36.77687,0.0,0.1077296
1963,3651.5369551181793,0.103411674,0.014022187,0.7001445591449738,894309,4.062559,3,1443.7125212034712,444.025,34.37514,0.0,0.103411674
1964,3655.6582820415497,0.11659923,0.01346338,0.8219342529773712,895309,4.028297,1,1538.0525279886037,466.35,36.540028,0.0,0.11659923
1965,3659.7644307613373,0.09153595,0.012656633,0.3266623616218567,896309,4.0101314,1,1619.7245759970529,479.85,38.77778,0.0,0.09153595
1966,3663.8683388233185,0.08181161,0.012463015,0.006544351577758789,897309,3.995369,1,1712.4456020370903,500.825,40.60171,0.0,0.08181161
1967,3667.958018541336,0.07518187,0.011226349,0.1439165472984314,898309,3.9906926,1,1799.5458412147527,520.05,42.41881,0.0,0.07518187
1968,3672.0628564357758,0.09789774,0.012477965,0.8165303468704224,898647,3.9801028,1,1817.5897773169581,522.6,42.43974,0.0,0.09789774
1970,3676.170220375061,0.12471791,0.012730525,0.7801543772220612,900573,3.9824753,2,1904.5502535228516,537.15,43.579235,0.0,0.12471791
1972,3680.2871351242065,0.09597847,0.0120619275,0.47801750898361206,901768,3.9974046,2,1995.876336760252,558.9,45.49066,0.0,0.09597847
1973,3684.420298576355,0.104587585,0.012933975,0.7199603021144867,902749,3.985725,1,1993.3488487380055,558.425,44.813576,0.0,0.104587585
1974,3688.5563521385193,0.14158997,0.012951557,-0.5159547328948975,903749,3.9944477,1,2012.929965758487,558.425,44.71416,0.0,0.14158997
1975,3692.6755273342133,0.10346096,0.012088033,0.7932959944009781,904729,4.0133433,1,2092.9327109064297,572.675,45.894184,0.0,0.10346096
1977,3696.7911162376404,0.101948574,0.013069437,0.7866763025522232,905582,3.9897232,2,2080.0595150787644,567.825,45.03891,0.0,0.101948574
1978,3700.9078290462494,0.09254311,0.010813229,0.5870892405509949,906582,3.9774795,1,2094.386752974161,567.825,44.520084,0.0,0.09254311
1982,3705.0300104618073,0.10361618,0.012429969,0.7819192558526993,907495,3.982603,4,2034.8231802222574,548.875,42.91915,0.0,0.10361618
1983,3709.1478106975555,0.09286979,0.01167094,-0.1110999584197998,908495,3.9841995,1,2134.619757743538,572.325,44.622982,0.0,0.09286979
1984,3713.27072930336,0.09561725,0.013806568,-0.3298579454421997,909495,3.9762936,1,2228.2448018106707,594.3,46.55233,0.0,0.09561725
1985,3717.3941929340363,0.09342413,0.0113026695,0.5396897196769714,910495,3.9863951,1,2313.731209147702,614.175,48.040943,0.0,0.09342413
1986,3721.5169501304626,0.13288741,0.012582645,0.0245475172996521,911495,3.9831238,1,2400.3034033972026,632.75,49.5927,0.0,0.13288741
1988,3725.6403770446777,0.09984398,0.011466548,0.20657837390899658,912571,3.9666076,2,2319.8901191864265,614.325,47.378418,0.0,0.09984398
1989,3729.769628047943,0.08436364,0.013184721,0.10501956939697266,913571,3.9567018,1,2411.6115236451415,634.5,48.958138,0.0,0.08436364
1990,3734.2500722408295,0.11205141,0.0114373565,0.5678887665271759,914338,3.948,1,2392.442667547796,628.675,48.26708,0.0,0.11205141
1991,3738.3721663951874,0.09704114,0.013924904,0.34125328063964844,915338,3.9501646,1,2488.1259785122847,649.8,49.94454,0.0,0.09704114
