EpisodesSoFar,surrgain,meankl,entropy,TimeElapsed,entloss,EpTrueRewMean,TimestepsSoFar,EpThisIter,EpLenMean,EpRewMean,ev_tdlam_before,optimgain
201,0.08214226,0.008008156,8.85829,499.16783475875854,0.0,-1041.0072642181917,201000,1,1000.0,654.3409,-0.0030319690704345703,0.08214226
202,0.081586316,0.00724645,8.861527,502.5036759376526,0.0,-1042.6981457938575,202000,1,1000.0,652.50555,-0.0012161731719970703,0.081586316
203,0.08075157,0.007973846,8.861495,505.8503313064575,0.0,-1044.6941441089148,203000,1,1000.0,650.77606,-0.0003650188446044922,0.08075157
204,0.08381068,0.008038869,8.861872,509.18762946128845,0.0,-1044.791728884456,204000,1,1000.0,649.7091,-0.0011048316955566406,0.08381068
205,0.081001684,0.007383764,8.868651,512.5309035778046,0.0,-1045.0316083377293,205000,1,1000.0,647.6483,0.009449422359466553,0.081001684
206,0.088220224,0.00832532,8.871296,516.1551425457001,0.0,-1047.650942690573,206000,1,1000.0,646.23376,0.018977224826812744,0.088220224
207,0.08364689,0.00850229,8.859183,519.4859874248505,0.0,-1049.2170044904403,207000,1,1000.0,645.11163,-0.005550026893615723,0.08364689
208,0.08440944,0.009457482,8.843858,522.8217182159424,0.0,-1050.0488241366263,208000,1,1000.0,643.31726,0.23386144638061523,0.08440944
209,0.084994614,0.0092271,8.842826,526.1527941226959,0.0,-1044.92456028956,209000,1,1000.0,642.55774,-0.009522199630737305,0.084994614
210,0.08556107,0.009440953,8.849812,529.4853608608246,0.0,-1042.5585396590263,210000,1,1000.0,641.92236,0.3310328722000122,0.08556107
211,0.085072294,0.007926502,8.844486,532.8180921077728,0.0,-1046.5127103180512,211000,1,1000.0,641.0844,-0.034871459007263184,0.085072294
212,0.15455267,0.009783635,8.843795,536.1568975448608,0.0,-1092.6140095459912,212000,1,1000.0,636.1048,0.7687741667032242,0.15455267
213,0.082560465,0.008536886,8.858318,539.4662346839905,0.0,-1097.6987066231711,213000,1,1000.0,635.06635,-0.032398104667663574,0.082560465
214,0.08574329,0.007943276,8.8551445,542.7807033061981,0.0,-1090.4779320292182,214000,1,1000.0,633.46954,-0.005205035209655762,0.08574329
215,0.09810571,0.008305398,8.851388,546.089378118515,0.0,-1099.88066470466,215000,1,1000.0,631.7276,0.8532807677984238,0.09810571
216,0.08808024,0.008242202,8.833496,549.4130094051361,0.0,-1100.2286537642344,216000,1,1000.0,630.4244,-0.0013278722763061523,0.08808024
217,0.08043642,0.008433222,8.839033,552.7197060585022,0.0,-1101.3606034202135,217000,1,1000.0,629.15686,0.43643850088119507,0.08043642
218,0.086958356,0.008516029,8.821652,556.034695148468,0.0,-1098.8137958500965,218000,1,1000.0,628.25244,-0.00029730796813964844,0.086958356
219,0.08370866,0.0089293225,8.832195,559.3490808010101,0.0,-1096.452612917592,219000,1,1000.0,627.40936,0.4540191888809204,0.08370866
220,0.081621,0.007887146,8.822509,562.664968252182,0.0,-1103.7588349815064,220000,1,1000.0,626.191,-0.005973219871520996,0.081621
221,0.08459017,0.008348564,8.828359,565.9773099422455,0.0,-1104.2094953596625,221000,1,1000.0,625.03723,0.0016902685165405273,0.08459017
222,0.0855155,0.009371476,8.836789,569.2901976108551,0.0,-1108.8300945244705,222000,1,1000.0,624.2769,0.45211392641067505,0.0855155
223,0.088042825,0.009319371,8.846391,572.5976479053497,0.0,-1095.8320743489699,223000,1,1000.0,624.235,0.0014244914054870605,0.088042825
224,0.084992364,0.007269603,8.841312,575.9151561260223,0.0,-1092.7182349296809,224000,1,1000.0,623.667,-0.0024265050888061523,0.084992364
225,0.08763981,0.0073556043,8.85963,579.2216725349426,0.0,-1093.9245485837805,225000,1,1000.0,622.1395,0.006437718868255615,0.08763981
226,0.08347659,0.007786378,8.850046,582.5405197143555,0.0,-1095.8229405384875,226000,1,1000.0,620.56055,0.4178310036659241,0.08347659
227,0.079922974,0.0081368815,8.838026,585.8549199104309,0.0,-1092.9179761123007,227000,1,1000.0,619.69666,-0.0023956298828125,0.079922974
228,0.091002986,0.008538423,8.832875,589.1717662811279,0.0,-1093.2875526720986,228000,1,1000.0,618.4561,0.07914137840270996,0.091002986
229,0.07198961,0.008752722,8.839033,592.4796216487885,0.0,-1101.6397082418575,229000,1,1000.0,617.3384,0.23479020595550537,0.07198961
230,0.08244409,0.008559257,8.841378,595.8026089668274,0.0,-1097.6531220839083,230000,1,1000.0,616.86566,-0.009136557579040527,0.08244409
231,0.09122236,0.008479466,8.846683,599.1095726490021,0.0,-1101.8631979320307,231000,1,1000.0,616.66766,-0.08595561981201172,0.09122236
232,0.07334057,0.009985553,8.843307,602.4307677745819,0.0,-1108.389110231339,232000,1,1000.0,616.4833,0.4155240058898926,0.07334057
233,0.07774755,0.0077781454,8.83411,605.7400016784668,0.0,-1110.9173295789637,233000,1,1000.0,615.3426,-0.0031920671463012695,0.07774755
234,0.08420536,0.007715122,8.826346,609.0612986087799,0.0,-1109.7493536095164,234000,1,1000.0,614.24866,0.47924214601516724,0.08420536
235,0.07372199,0.009510053,8.829278,612.3795714378357,0.0,-1135.0176302030893,235000,1,1000.0,609.99896,0.9399498589336872,0.07372199
236,0.086748816,0.007989884,8.825575,615.6932144165039,0.0,-1132.3269546044153,236000,1,1000.0,609.2562,-0.004071831703186035,0.086748816
237,0.082563385,0.008258104,8.825332,619.0088715553284,0.0,-1134.6122571677033,237000,1,1000.0,607.93787,-0.01623356342315674,0.082563385
238,0.0776733,0.009507263,8.834462,622.3270404338837,0.0,-1135.050774830319,238000,1,1000.0,607.5543,0.15237796306610107,0.0776733
239,0.09151895,0.009021785,8.841717,625.646112203598,0.0,-1135.983315375925,239000,1,1000.0,606.1289,-0.13000261783599854,0.09151895
240,0.09091035,0.007890645,8.841961,628.9649572372437,0.0,-1136.6939943270547,240000,1,1000.0,605.6527,0.4986138343811035,0.09091035
241,0.093374565,0.009144774,8.82598,632.2814147472382,0.0,-1139.3344672304722,241000,1,1000.0,604.5395,0.21597105264663696,0.093374565
242,0.08935219,0.0081226295,8.832221,635.6020538806915,0.0,-1144.08422174072,242000,1,1000.0,602.77325,-0.001546025276184082,0.08935219
243,0.084840536,0.008653808,8.845163,638.9212963581085,0.0,-1150.3618354567777,243000,1,1000.0,601.62054,-0.017674803733825684,0.084840536
244,0.085274614,0.009307552,8.852985,642.2376885414124,0.0,-1147.40044949016,244000,1,1000.0,600.8251,-0.0001100301742553711,0.085274614
245,0.08603208,0.007843323,8.844929,645.5433049201965,0.0,-1147.3340311276168,245000,1,1000.0,600.0592,-0.028696775436401367,0.08603208
246,0.09528972,0.009587884,8.856866,648.8615159988403,0.0,-1148.4849679634224,246000,1,1000.0,599.2784,0.7188629508018494,0.09528972
247,0.090844326,0.008957686,8.856401,652.1755185127258,0.0,-1151.4361231672342,247000,1,1000.0,597.33167,0.00041747093200683594,0.090844326
248,0.0853636,0.008549352,8.850572,655.4835648536682,0.0,-1153.6075906800406,248000,1,1000.0,596.0556,-2.002716064453125e-05,0.0853636
249,0.08085288,0.008975893,8.856487,658.8051538467407,0.0,-1162.2505672314169,249000,1,1000.0,593.98096,-4.291534423828125e-06,0.08085288
250,0.084824145,0.008613648,8.869984,662.115419626236,0.0,-1171.8480442529167,250000,1,1000.0,591.55927,-0.0011992454528808594,0.084824145
251,0.08752571,0.008103179,8.86693,665.4377574920654,0.0,-1177.6862099314553,251000,1,1000.0,589.6279,-0.0010747909545898438,0.08752571
252,0.09128131,0.008494563,8.860232,668.7516884803772,0.0,-1137.1906377112675,252000,1,1000.0,591.3206,-0.0004285573959350586,0.09128131
253,0.0875958,0.008556973,8.858775,672.0678825378418,0.0,-1141.3978875511161,253000,1,1000.0,589.4523,-7.748603820800781e-06,0.0875958
254,0.082550116,0.01267308,8.861332,675.3849868774414,0.0,-1150.840450270247,254000,1,1000.0,589.4069,0.28736138343811035,0.082550116
256,0.09461312,0.009112179,8.853814,678.7004964351654,0.0,-1148.4542227810107,256000,2,1000.0,586.5423,-0.0007451772689819336,0.09461312
257,0.08055624,0.008630042,8.847953,682.0156154632568,0.0,-1150.8084094038375,257000,1,1000.0,585.0731,-3.5762786865234375e-07,0.08055624
258,0.08119187,0.0077819824,8.852121,685.3325042724609,0.0,-1155.434116140243,258000,1,1000.0,583.1703,2.0265579223632812e-06,0.08119187
259,0.085401416,0.008972656,8.848333,688.6406509876251,0.0,-1160.2480679655594,259000,1,1000.0,580.8083,-0.0001207590103149414,0.085401416
260,0.09041571,0.008223466,8.840453,691.9531548023224,0.0,-1159.7643128076775,260000,1,1000.0,578.7544,-0.0007430315017700195,0.09041571
261,0.08892627,0.010715097,8.849484,695.2604982852936,0.0,-1164.409694186353,261000,1,1000.0,576.9806,-0.0241086483001709,0.08892627
262,0.08055714,0.008722005,8.864132,698.5809233188629,0.0,-1165.6130786948434,262000,1,1000.0,574.82166,2.9802322387695312e-06,0.08055714
263,0.08655234,0.009139327,8.879527,701.8957736492157,0.0,-1168.202508320383,263000,1,1000.0,573.03125,-1.2874603271484375e-05,0.08655234
264,0.08452795,0.007596069,8.861895,705.2159631252289,0.0,-1174.6867900153532,264000,1,1000.0,571.31134,0.0,0.08452795
265,0.08888492,0.009905322,8.863934,708.5383701324463,0.0,-1176.8298927671653,265000,1,1000.0,569.6775,-0.00024211406707763672,0.08888492
266,0.082489766,0.008732311,8.8667,711.8468368053436,0.0,-1183.423321892612,266000,1,1000.0,568.08966,-0.0002651214599609375,0.082489766
267,0.080834635,0.009408375,8.876207,715.1574740409851,0.0,-1188.104403650217,267000,1,1000.0,566.4335,-7.152557373046875e-07,0.080834635
268,0.08256989,0.009540074,8.885542,718.4675102233887,0.0,-1194.2954714702714,268000,1,1000.0,564.2838,-5.7220458984375e-06,0.08256989
269,0.08553967,0.008476667,8.894911,721.7757444381714,0.0,-1193.4509898322272,269000,1,1000.0,562.40515,-4.172325134277344e-06,0.08553967
271,0.0937123,0.00886116,8.894901,725.0900168418884,0.0,-1199.4354518380815,271000,2,1000.0,558.23486,-7.224082946777344e-05,0.0937123
272,0.085854664,0.00827894,8.905708,728.412181854248,0.0,-1194.41044988356,272000,1,1000.0,555.7709,-0.0005371570587158203,0.085854664
273,0.08858763,0.008757584,8.906141,731.7241322994232,0.0,-1200.8134741877086,273000,1,1000.0,553.5961,-0.00019073486328125,0.08858763
274,0.0819504,0.009904079,8.913937,735.0497107505798,0.0,-1242.468859527951,274000,1,1000.0,546.9554,0.8926020637154579,0.0819504
275,0.087790236,0.009156218,8.923707,738.3736305236816,0.0,-1215.7534498260993,275000,1,1000.0,549.1509,-0.007941126823425293,0.087790236
276,0.092340365,0.008462692,8.936646,741.6861329078674,0.0,-1222.0879552265812,276000,1,1000.0,546.7252,0.44454336166381836,0.092340365
277,0.08393811,0.0107476795,8.915241,745.0033104419708,0.0,-1233.39787890096,277000,1,1000.0,545.70667,0.6822920143604279,0.08393811
278,0.081040725,0.00819079,8.925364,748.3167705535889,0.0,-1236.0636653718461,278000,1,1000.0,543.0199,-0.021119117736816406,0.081040725
279,0.080044135,0.008836845,8.9391,751.623458147049,0.0,-1236.3870040441743,279000,1,1000.0,541.25525,-0.001384139060974121,0.080044135
280,0.091052175,0.009907884,8.933916,754.9319760799408,0.0,-1235.5919453266752,280000,1,1000.0,538.2685,-7.486343383789062e-05,0.091052175
281,0.08574939,0.008734504,8.933674,758.2466220855713,0.0,-1232.1456557616682,281000,1,1000.0,537.0544,0.0018651485443115234,0.08574939
282,0.08616064,0.008974106,8.932743,761.5661625862122,0.0,-1228.1232901065111,282000,1,1000.0,535.9956,-0.0013238191604614258,0.08616064
283,0.0846588,0.00883073,8.92665,764.8709166049957,0.0,-1223.6265197692844,283000,1,1000.0,534.59344,-0.00016951560974121094,0.0846588
284,0.09342671,0.008757887,8.919966,768.1905906200409,0.0,-1240.312452314488,284000,1,1000.0,534.78674,0.3184734582901001,0.09342671
286,0.09768519,0.009376751,8.922971,771.5050644874573,0.0,-1242.957810992917,286000,2,1000.0,530.29767,-4.9948692321777344e-05,0.09768519
287,0.094273515,0.009230657,8.9244795,774.8482799530029,0.0,-1245.6955418379177,287000,1,1000.0,529.21204,0.2926253080368042,0.094273515
288,0.08830124,0.009268083,8.93823,778.1567833423615,0.0,-1246.1194348892611,288000,1,1000.0,527.41583,-0.0024799108505249023,0.08830124
289,0.08939594,0.008266391,8.945845,781.4738545417786,0.0,-1243.7074397020738,289000,1,1000.0,526.21844,-6.449222564697266e-05,0.08939594
290,0.09355906,0.009265663,8.947673,784.7820301055908,0.0,-1240.3140877156998,290000,1,1000.0,525.2042,-0.01150977611541748,0.09355906
291,0.08520155,0.009219423,8.966265,788.0970921516418,0.0,-1245.690635413795,291000,1,1000.0,526.0055,0.15281212329864502,0.08520155
292,0.089266,0.0090003405,8.958699,791.4032146930695,0.0,-1250.0505636963212,292000,1,1000.0,526.8887,0.0076490044593811035,0.089266
293,0.089505225,0.008621036,8.954345,794.7128250598907,0.0,-1247.6124627757208,293000,1,1000.0,525.77527,-7.987022399902344e-05,0.089505225
294,0.090451404,0.008909447,8.953617,798.0152764320374,0.0,-1250.3600629986317,294000,1,1000.0,521.5836,0.8839258030056953,0.090451404
295,0.09192534,0.011241605,8.9533825,801.3329515457153,0.0,-1254.7210260593943,295000,1,1000.0,520.05145,4.6253204345703125e-05,0.09192534
296,0.091335066,0.009988683,8.955337,804.6494071483612,0.0,-1267.2571642523817,296000,1,1000.0,519.70325,0.06971734762191772,0.091335066
297,0.08222273,0.0086670555,8.950153,807.9634821414948,0.0,-1266.0241584167695,297000,1,1000.0,518.11884,-2.288818359375e-05,0.08222273
298,0.092930324,0.008373294,8.947385,811.2788991928101,0.0,-1268.7058511727719,298000,1,1000.0,516.7746,-0.00013959407806396484,0.092930324
299,0.09017131,0.008354186,8.952257,814.61048579216,0.0,-1276.48767962239,299000,1,1000.0,516.8813,0.098782479763031,0.09017131
300,0.089962095,0.010736173,8.952691,817.9202015399933,0.0,-1273.7875501154303,300000,1,1000.0,515.9265,-0.00012362003326416016,0.089962095
301,0.09493223,0.010269586,8.957354,821.2454500198364,0.0,-1275.2881018569435,301000,1,1000.0,514.34143,6.4373016357421875e-06,0.09493223
302,0.08816397,0.008199885,8.961805,824.5520334243774,0.0,-1280.6824600913008,302000,1,1000.0,512.3297,1.7583370208740234e-05,0.08816397
303,0.086238414,0.010901741,8.966427,827.8645124435425,0.0,-1290.348100922861,303000,1,1000.0,512.4481,0.06147754192352295,0.086238414
304,0.09327085,0.009204284,8.964532,831.1715812683105,0.0,-1293.5521904699733,304000,1,1000.0,510.99774,0.3066864609718323,0.09327085
305,0.08880978,0.008429205,8.96285,834.4882798194885,0.0,-1303.1478463319122,305000,1,1000.0,509.9916,0.3198784589767456,0.08880978
306,0.08468131,0.010313576,8.966441,837.8105661869049,0.0,-1310.5761553240322,306000,1,1000.0,510.1749,0.19523024559020996,0.08468131
307,0.10633618,0.009976208,8.9629345,841.1381602287292,0.0,-1319.9393192530874,307000,1,1000.0,509.21484,0.7943821251392365,0.10633618
308,0.0923207,0.008490145,8.974118,844.4739947319031,0.0,-1316.2203633981237,308000,1,1000.0,508.13095,0.06418508291244507,0.0923207
309,0.09247041,0.008454008,8.976118,848.1114494800568,0.0,-1316.9459796311853,309000,1,1000.0,506.9074,-0.0013619661331176758,0.09247041
310,0.09193522,0.00865981,8.969481,851.4270308017731,0.0,-1317.0577584478676,310000,1,1000.0,505.81586,0.0011446475982666016,0.09193522
311,0.08799161,0.008313742,8.963213,854.7501497268677,0.0,-1315.7523686772058,311000,1,1000.0,504.41425,-0.0015639066696166992,0.08799161
312,0.083616816,0.009404905,8.949873,858.0793476104736,0.0,-1320.9612585759846,312000,1,1000.0,503.42685,0.13736295700073242,0.083616816
313,0.09225619,0.008963385,8.956621,861.417233467102,0.0,-1317.7120990081487,313000,1,1000.0,502.7752,-0.1104893684387207,0.09225619
314,0.08578597,0.0086122565,8.9547825,864.7361195087433,0.0,-1276.5703932284691,314000,1,1000.0,506.06854,-0.0030722618103027344,0.08578597
315,0.09505665,0.008841563,8.954331,868.0575876235962,0.0,-1282.9476628257269,315000,1,1000.0,504.15268,-0.014334797859191895,0.09505665
316,0.09418361,0.010009136,8.96558,871.3741593360901,0.0,-1286.9837205689814,316000,1,1000.0,502.9903,-0.000552058219909668,0.09418361
317,0.08740042,0.009729184,8.964423,874.6988041400909,0.0,-1276.0362471699123,317000,1,1000.0,500.97314,0.00010347366333007812,0.08740042
318,0.09551135,0.010246102,8.969158,878.0063047409058,0.0,-1276.6309837967242,318000,1,1000.0,499.75156,-0.0007728338241577148,0.09551135
319,0.09217033,0.011958078,8.967396,881.3254518508911,0.0,-1284.3084920266028,319000,1,1000.0,498.00546,-0.0005375146865844727,0.09217033
320,0.09093088,0.0103613045,8.9576,884.6469056606293,0.0,-1285.9658008082286,320000,1,1000.0,496.97794,0.04913151264190674,0.09093088
321,0.09368907,0.010554457,8.95867,887.9690346717834,0.0,-1296.7190701771422,321000,1,1000.0,494.34644,-0.05553901195526123,0.09368907
322,0.09224995,0.009550355,8.961477,891.2917141914368,0.0,-1298.4296969076863,322000,1,1000.0,492.65332,-7.152557373046875e-05,0.09224995
323,0.0904445,0.010063059,8.963756,894.6073663234711,0.0,-1305.257268103399,323000,1,1000.0,490.2084,-0.0012238025665283203,0.0904445
324,0.0839336,0.008935858,8.95996,897.9356904029846,0.0,-1302.2634661758186,324000,1,1000.0,486.46713,0.5077867805957794,0.0839336
325,0.092109844,0.010317485,8.9617815,901.2589085102081,0.0,-1319.144429964596,325000,1,1000.0,486.3227,0.40933841466903687,0.092109844
326,0.09864326,0.011050293,8.972209,904.6016359329224,0.0,-1321.3551287357188,326000,1,1000.0,484.66083,-0.48766767978668213,0.09864326
327,0.080095045,0.0098952055,8.954169,907.9393022060394,0.0,-1335.9978421506883,327000,1,1000.0,483.49942,0.21739423274993896,0.080095045
328,0.08963194,0.009199133,8.94854,911.2598650455475,0.0,-1341.011236074603,328000,1,1000.0,481.58014,-9.179115295410156e-05,0.08963194
329,0.09668444,0.009173159,8.948361,914.5759794712067,0.0,-1339.2654513782197,329000,1,1000.0,480.13623,0.032601773738861084,0.09668444
330,0.0817451,0.011600213,8.98717,917.9164419174194,0.0,-1358.326639048703,330000,1,1000.0,478.51895,0.18023169040679932,0.0817451
331,0.09546693,0.0096775275,8.998156,921.2488839626312,0.0,-1352.5078392184055,331000,1,1000.0,475.1888,-0.0239865779876709,0.09546693
332,0.09234066,0.009090224,8.990115,924.5755591392517,0.0,-1350.3472158328566,332000,1,1000.0,471.48544,-0.0013916492462158203,0.09234066
333,0.096630946,0.010571349,8.990651,927.897100687027,0.0,-1351.457355511961,333000,1,1000.0,469.10223,-0.005466103553771973,0.096630946
334,0.09161578,0.009058127,8.997356,931.2303636074066,0.0,-1345.341116233722,334000,1,1000.0,468.32733,-0.0020276308059692383,0.09161578
335,0.07569137,0.010101537,9.002196,934.5590190887451,0.0,-1355.8044591096555,335000,1,1000.0,466.98456,0.3584165573120117,0.07569137
336,0.084033325,0.011461696,9.00964,937.8836305141449,0.0,-1373.617941913805,336000,1,1000.0,463.4538,0.38186585903167725,0.084033325
337,0.086422496,0.009571803,9.019583,941.2119226455688,0.0,-1376.849182613972,337000,1,1000.0,461.36182,-8.976459503173828e-05,0.086422496
338,0.08077343,0.010326041,9.001299,944.5442640781403,0.0,-1380.1437288147263,338000,1,1000.0,459.19073,0.2280128002166748,0.08077343
339,0.08735433,0.008745831,9.014027,947.8797559738159,0.0,-1388.9564235808875,339000,1,1000.0,455.21368,0.4633924961090088,0.08735433
340,0.09729538,0.0121327825,9.010973,951.2029385566711,0.0,-1395.7584556481956,340000,1,1000.0,452.98193,0.4541867971420288,0.09729538
341,0.09529878,0.009154934,9.006482,954.5425894260406,0.0,-1398.3232964047547,341000,1,1000.0,451.2635,0.3781242370605469,0.09529878
