#{"t_start": 1521290812.4643857, "env_id": "Walker2d-v2"}
r,l,t
8.643946,51,20.570476
10.573567,54,20.615162
-7.04406,44,20.651404
-3.261272,55,20.700275
21.602395,142,20.85534
9.549057,56,20.923114
114.004311,129,21.077703
-7.106654,56,21.145155
-4.159496,44,21.197742
-4.933115,77,21.289183
8.857015,87,21.394937
-47.271742,89,21.500834
21.939801,80,21.598008
-11.412782,27,21.810735
11.788927,80,21.907203
-11.14544,102,22.02939
2.890746,39,22.076088
3.243927,43,22.127525
18.89337,86,22.230557
-5.198798,88,22.334622
-0.554422,78,22.428567
-2.816289,45,22.481989
22.248089,66,22.560783
-3.72277,55,22.627315
-3.978726,32,22.666232
-0.990056,102,22.754462
-8.475816,65,22.807345
-36.710506,92,22.882107
-21.740579,98,23.080011
9.469929,40,23.116066
14.092234,88,23.188708
-5.634941,79,23.278078
10.799884,62,23.35233
-10.198575,143,23.521145
-1.679407,35,23.56315
-10.376947,83,23.650742
-25.164936,77,23.714165
1.385683,75,23.77655
19.874701,147,23.932632
19.389722,82,24.029731
-1.202475,102,24.316263
-28.39658,100,24.437362
-10.371379,101,24.558975
10.522162,120,24.700183
5.605222,80,24.796461
-15.025437,57,24.864821
-12.994003,81,24.963011
-16.024032,86,25.057748
14.718426,95,25.156904
-4.631867,125,25.306001
-3.790932,73,25.393731
-18.123041,73,25.659945
-26.354005,100,25.781437
-19.011174,80,25.873171
-18.01765,89,25.978481
-5.237423,81,26.075672
50.149595,120,26.218163
-0.277035,103,26.342269
258.216341,218,26.600942
42.423589,98,26.705594
-19.696586,90,26.817621
-19.764747,118,27.109056
-38.658614,96,27.230304
20.330906,94,27.347802
-4.304835,70,27.432554
0.416763,94,27.544466
1.44521,79,27.637834
2.185955,81,27.733869
-12.094624,96,27.846942
22.359734,59,27.906673
25.699245,121,28.011636
-0.600093,107,28.139415
-1.444419,76,28.394718
-2.279948,98,28.509286
-21.923969,115,28.642228
159.79255,107,28.769258
-14.782866,118,28.908614
0.28307,96,29.02293
-45.744904,112,29.15654
-32.348446,109,29.28704
31.909443,90,29.394162
15.749373,187,29.789883
233.380369,231,30.060802
12.551805,149,30.234321
-3.818647,96,30.347952
7.927873,114,30.455494
-25.351025,123,30.600425
-15.224512,133,30.759666
-22.528366,195,31.153454
-20.460875,101,31.273837
-1.716058,103,31.39513
1.79211,35,31.436743
-9.876914,93,31.547333
19.645919,158,31.679569
52.645315,158,31.809428
-40.71333,95,31.888843
133.47252,98,31.969016
-4.607186,68,32.02605
-7.250685,95,32.287918
165.276148,158,32.477406
183.111197,112,32.611526
-7.342558,126,32.730608
186.0318,156,32.88336
23.880139,145,33.056926
-31.947465,153,33.228217
274.24019,180,33.618368
-26.859208,163,33.770216
