surrgain,EpRewMean,meankl,EpisodesSoFar,EpTrueRewMean,TimeElapsed,TimestepsSoFar,entloss,EpThisIter,EpLenMean,ev_tdlam_before,entropy,optimgain
0.1387683,2.4927347,0.004066045,4917,384.6404077487385,8757.384040355682,358788,0.0,14,75.6,0.6214535236358643,23.817223,0.1387683
0.14646697,2.089567,0.0039849733,4931,368.59037693774206,8779.783658027649,359741,0.0,14,73.275,0.5907680988311768,23.816446,0.14646697
0.15132788,1.9752747,0.0040571345,4945,359.65341149327367,8802.274912118912,360764,0.0,14,72.05,0.6228595972061157,23.818026,0.15132788
0.14537404,2.101944,0.0040723593,4960,354.79095650393924,8825.272410154343,361780,0.0,15,70.0,0.25575751066207886,23.819784,0.14537404
0.2211542,2.3228498,0.004707673,4973,369.05319784164436,8847.882439136505,362764,0.0,13,72.025,0.13767552375793457,23.817717,0.2211542
0.18318409,2.637629,0.004433194,4986,387.3528350836101,8870.192963123322,363844,0.0,13,75.475,0.4401223063468933,23.815071,0.18318409
0.16409317,2.6367893,0.004404407,5001,394.6148827144016,8892.57631111145,364951,0.0,15,77.5,0.6458373963832855,23.816242,0.16409317
0.27411413,2.5356119,0.0052036606,5015,386.35745361002824,8915.014800071716,365936,0.0,14,75.6,0.42695891857147217,23.817019,0.27411413
0.30331662,2.3878722,0.014913084,5030,370.421545569019,8937.533778190613,367001,0.0,15,71.925,0.6875790059566498,23.816765,0.30331662
0.18553603,2.430022,0.00428472,5044,364.949914445789,8960.805796146393,368068,0.0,14,70.925,0.5141516327857971,23.812534,0.18553603
0.15582485,2.3586946,0.0040384517,5058,376.32644429028477,8983.462935209274,369089,0.0,14,73.275,0.7211971580982208,23.818844,0.15582485
0.1919218,2.4221725,0.004210689,5072,383.52293888586746,9006.151538133621,370160,0.0,14,75.175,0.538482278585434,23.817997,0.1919218
0.15557025,2.23248,0.0042803967,5086,384.0184561395439,9028.547121286392,371214,0.0,14,75.775,0.6435151696205139,23.817343,0.15557025
0.17775221,2.1320796,0.0043438673,5100,386.4171829498961,9051.133510112762,372316,0.0,14,76.8,0.5651462972164154,23.81556,0.17775221
0.16741544,2.0538812,0.004584672,5113,389.7657598820382,9073.461299180984,373360,0.0,13,77.425,0.47088348865509033,23.815102,0.16741544
0.17663309,2.08699,0.005107508,5127,393.11639967713455,9095.405375003815,374401,0.0,14,77.525,0.6843954920768738,23.815304,0.17663309
0.15925574,2.236951,0.0040607825,5140,394.9084808700312,9117.761891126633,375423,0.0,13,77.675,0.6434465646743774,23.817543,0.15925574
0.1585485,2.1548238,0.004229664,5154,393.0408838241218,9140.192680358887,376493,0.0,14,76.5,0.665357768535614,23.818836,0.1585485
0.18783161,2.0640345,0.0044647595,5167,400.0417456037665,9162.638934135437,377524,0.0,13,78.075,0.58680659532547,23.819305,0.18783161
0.15196325,2.0060813,0.004768608,5181,382.4297772728983,9185.439905166626,378556,0.0,14,74.5,0.6460975706577301,23.819008,0.15196325
0.22194585,2.249949,0.00493188,5194,386.4848896183955,9207.849369049072,379532,0.0,13,75.975,0.4831462502479553,23.817867,0.22194585
0.20604262,2.333566,0.0047554253,5207,377.8603532895428,9230.801953077316,380475,0.0,13,73.775,0.5289349555969238,23.816902,0.20604262
0.19023532,2.4835134,0.004231684,5220,389.15613193164705,9253.460851192474,381527,0.0,13,76.2,0.6493554711341858,23.817026,0.19023532
0.14407673,2.2208219,0.005275799,5233,389.8554657424997,9275.801070213318,382576,0.0,13,77.825,0.4081042408943176,23.818207,0.14407673
0.4077048,2.781258,0.005066606,5246,393.15740832649465,9298.34311914444,383593,0.0,13,79.5,0.31291675567626953,23.816925,0.4077048
0.16108076,2.8211896,0.004465485,5258,410.6907037202535,9320.980390310287,384644,0.0,12,82.55,0.6617308855056763,23.81787,0.16108076
0.42520118,3.0542352,0.0055525005,5271,416.63861323635956,9343.654126167297,385705,0.0,13,82.325,0.2734755277633667,23.817413,0.42520118
0.16135699,2.5771842,0.0039556185,5287,395.7716357872861,9366.13440322876,386761,0.0,16,77.5,0.3124658465385437,23.817371,0.16135699
0.15643679,2.635796,0.0040047057,5301,358.5066350978418,9388.669254302979,387738,0.0,14,70.625,0.6319127678871155,23.8154,0.15643679
0.1589568,2.3638735,0.004124183,5314,363.21835676535767,9411.33934211731,388760,0.0,13,71.675,0.6095515489578247,23.815948,0.1589568
0.15216489,2.235964,0.004601947,5326,387.60529450737323,9433.88301205635,389736,0.0,12,75.825,0.5256940722465515,23.815462,0.15216489
0.19028482,2.0264068,0.004756928,5340,394.5752674079236,9456.488998174667,390758,0.0,14,76.875,0.4053342342376709,23.814095,0.19028482
0.15931323,2.1181133,0.0046079615,5354,393.26149658851256,9480.12686419487,391767,0.0,14,75.175,0.5461026430130005,23.814901,0.15931323
0.18730155,2.1061997,0.0044510798,5367,388.7325937763362,9503.203118085861,392793,0.0,13,74.525,0.58744215965271,23.814299,0.18730155
0.15684073,2.0536864,0.0041196384,5381,394.11399935266127,9525.915081262589,393863,0.0,14,75.875,0.5615336894989014,23.814901,0.15684073
0.20626049,1.9175533,0.0050209863,5393,404.18882941851564,9548.86809015274,394844,0.0,12,78.725,0.5182493031024933,23.813486,0.20626049
0.17571583,1.7764556,0.0045682043,5407,396.645057589909,9571.536538124084,395886,0.0,14,77.325,0.5380063056945801,23.810537,0.17571583
0.15648483,1.9508175,0.003883659,5421,386.290161602131,9594.108906030655,396851,0.0,14,74.7,0.49546724557876587,23.811169,0.15648483
0.1982686,1.8910129,0.0045605525,5435,373.77274067862317,9617.022175073624,397886,0.0,14,72.025,0.6355941295623779,23.81185,0.1982686
0.24664189,1.8422009,0.005255012,5449,376.8643900975044,9639.509958267212,398960,0.0,14,73.525,0.5011497139930725,23.811848,0.24664189
0.18754837,1.8470256,0.0047595957,5463,385.1178306897774,9662.338308095932,400028,0.0,14,75.925,0.5285928249359131,23.8112,0.18754837
0.15494964,1.9429829,0.0042653177,5476,388.5682950613362,9685.174810171127,401004,0.0,13,76.05,0.5696689486503601,23.811565,0.15494964
0.25773227,2.1232555,0.0054686037,5490,388.3190519246062,9707.78899216652,402052,0.0,14,75.6,0.10030686855316162,23.808958,0.25773227
0.30534422,2.2755654,0.005385382,5503,392.4087623812128,9730.197885274887,403076,0.0,13,76.2,0.20294803380966187,23.807615,0.30534422
0.15627812,2.3187702,0.004222705,5516,403.77272415967843,9752.928968191147,404143,0.0,13,78.475,0.4860348701477051,23.806973,0.15627812
0.14769246,1.975742,0.0043274807,5530,389.3520226437498,9775.411054134369,405104,0.0,14,76.3,0.6411449313163757,23.805502,0.14769246
0.16065776,1.7576433,0.004290685,5543,394.2697563729937,9797.947095155716,406139,0.0,13,76.575,0.6460767090320587,23.806606,0.16065776
0.16608158,1.6450802,0.004291566,5557,379.2508607373485,9820.376454114914,407176,0.0,14,74.525,0.548327624797821,23.807169,0.16608158
0.20454964,1.8316883,0.004641098,5569,406.2391113362721,9842.840667247772,408219,0.0,12,79.7,0.6662265062332153,23.80762,0.20454964
0.45509356,2.173071,0.0053005037,5582,403.77367237118597,9865.290833234787,409295,0.0,13,80.925,0.25367653369903564,23.80843,0.45509356
0.1499727,2.339474,0.0041179233,5595,416.98496998237187,9901.355107069016,410319,0.0,13,82.675,0.7083963751792908,23.808758,0.1499727
0.15922439,2.201408,0.0042562024,5608,400.40951568920275,9923.957332134247,411354,0.0,13,79.925,0.6788941621780396,23.812021,0.15922439
0.17505674,2.0041442,0.0045910813,5621,410.40696927131137,9946.566925048828,412481,0.0,13,81.475,0.48004305362701416,23.811857,0.17505674
0.1767129,1.8021263,0.004041602,5635,400.62987933300474,9969.410318136215,413496,0.0,14,79.425,0.5317101180553436,23.810019,0.1767129
0.1683561,1.9622205,0.00437411,5649,401.1741552514528,9992.16841006279,414601,0.0,14,78.025,0.4974498748779297,23.808956,0.1683561
0.18119743,1.7582581,0.004525707,5661,393.7860629274734,10014.742168188095,415548,0.0,12,76.675,0.5444790422916412,23.809244,0.18119743
0.14635752,1.8577541,0.0040279655,5673,404.55418843737436,10037.338230133057,416496,0.0,12,79.15,0.6319516003131866,23.808462,0.14635752
0.20223549,1.7736772,0.0048085907,5686,398.963391452549,10060.192736148834,417553,0.0,13,79.05,0.39760923385620117,23.808918,0.20223549
0.15589392,1.8922163,0.004679073,5698,418.51434499752895,10083.034835338593,418623,0.0,12,82.9,0.47149741649627686,23.810415,0.15589392
0.21339813,2.072865,0.004249426,5711,441.12064861663396,10105.453313112259,419724,0.0,13,86.475,0.28785961866378784,23.811003,0.21339813
0.15667748,1.9615288,0.0040342277,5724,431.6847598159546,10127.899812221527,420747,0.0,13,84.35,0.6784374117851257,23.810223,0.15667748
0.17921957,1.9053004,0.0045272913,5737,412.63698445022646,10150.566321134567,421781,0.0,13,80.775,0.35080116987228394,23.808628,0.17921957
0.15030566,1.9868809,0.0039520413,5748,408.744465512366,10173.450055122375,422679,0.0,11,80.125,0.5621504783630371,23.806112,0.15030566
0.19659026,2.0083213,0.0049291146,5759,410.9845230013232,10195.94495511055,423625,0.0,11,81.8,0.4966662526130676,23.80521,0.19659026
0.15717332,2.1121066,0.0051608207,5772,414.36532194677,10218.710857152939,424669,0.0,13,81.5,0.591256856918335,23.803722,0.15717332
0.15775062,2.0571923,0.0044630687,5785,406.85273199160076,10241.43273115158,425695,0.0,13,80.475,0.6416001319885254,23.803347,0.15775062
0.38946593,2.2453868,0.0053807544,5797,421.43618384053946,10264.083086013794,426750,0.0,12,82.325,0.44471144676208496,23.805021,0.38946593
0.33152512,2.083449,0.004872706,5810,416.5612654550376,10286.61925125122,427820,0.0,13,82.2,0.33517545461654663,23.803213,0.33152512
0.14370835,2.0511763,0.004382021,5823,426.2753493096734,10309.224364042282,428880,0.0,13,84.6,0.4758707880973816,23.800783,0.14370835
0.2519204,1.941706,0.0044426573,5836,416.26341717468296,10331.665205955505,429933,0.0,13,82.425,0.5494735538959503,23.801302,0.2519204
0.15403607,1.7775638,0.004381211,5849,411.99062656145287,10354.51000905037,430998,0.0,13,81.05,0.610220342874527,23.801115,0.15403607
0.163407,1.7506462,0.004817294,5862,407.2669208345593,10377.215240240097,432029,0.0,13,80.15,0.6812222003936768,23.798796,0.163407
0.3424471,2.0331032,0.005474977,5875,412.86149189342825,10399.674467086792,433122,0.0,13,81.8,0.04322606325149536,23.799967,0.3424471
0.187042,2.0022902,0.0047566574,5887,417.1832905426148,10422.418357133865,434197,0.0,12,83.775,0.21233439445495605,23.799961,0.187042
0.15300128,2.1410298,0.0051564546,5899,421.18129286930736,10445.32893705368,435201,0.0,12,84.2,0.5482897162437439,23.799671,0.15300128
0.15997069,1.9264584,0.004410721,5912,415.23270646467626,10467.881327152252,436240,0.0,13,83.375,0.3020070791244507,23.799837,0.15997069
0.21794063,2.0177696,0.0042390497,5926,404.22244818500633,10490.510604143143,437288,0.0,14,80.05,0.14781337976455688,23.79883,0.21794063
0.16914363,1.9897228,0.0044375937,5936,419.4074763960549,10513.319742202759,438274,0.0,10,83.55,0.43684566020965576,23.799314,0.16914363
0.16880889,1.7297729,0.0043837717,5949,408.99187346561877,10535.864892244339,439258,0.0,13,80.925,0.5232861936092377,23.800426,0.16880889
0.19450542,1.6540436,0.004264568,5962,407.0402222307629,10558.55692911148,440270,0.0,13,80.7,0.42147815227508545,23.79977,0.19450542
0.1595093,1.7847668,0.0047773877,5978,369.82917888533126,10581.316939115524,441348,0.0,16,72.0,0.6117858290672302,23.79935,0.1595093
0.162924,1.8371899,0.0046318974,5991,376.1772256432338,10603.99052810669,442353,0.0,13,73.575,0.6384970545768738,23.799307,0.162924
0.15153,1.8593506,0.0042900722,6005,372.5608271442011,10626.662951231003,443382,0.0,14,72.7,0.5275975465774536,23.797354,0.15153
0.21837007,1.7384682,0.004074917,6017,399.10243800535426,10648.917221069336,444409,0.0,12,78.15,0.5783813893795013,23.797817,0.21837007
0.22992584,1.9169676,0.005075551,6029,408.0801616369031,10672.127498149872,445445,0.0,12,80.9,-0.02822589874267578,23.80062,0.22992584
0.28200966,1.868774,0.0048900847,6043,419.0866383090205,10695.338650226593,446518,0.0,14,82.375,0.4563401937484741,23.802204,0.28200966
0.20402,1.7670565,0.0053974437,6055,415.0981000404057,10718.311475992203,447549,0.0,12,81.65,0.5035177171230316,23.801107,0.20402
0.16764608,1.6563215,0.0042414255,6068,412.8329394550289,10741.138487100601,448535,0.0,13,80.175,0.5319235324859619,23.79964,0.16764608
0.15678164,1.4947926,0.004130449,6080,421.66530331359024,10763.8215072155,449593,0.0,12,83.3,0.5428246557712555,23.798704,0.15678164
0.15145466,1.4660403,0.0042502363,6095,388.70306148427414,10786.49180316925,450620,0.0,15,76.775,0.5779179930686951,23.798672,0.15145466
0.25476274,1.486295,0.004945378,6108,387.09435060412227,10809.045584201813,451623,0.0,13,77.2,-0.002509474754333496,23.797894,0.25476274
0.15627646,1.5911405,0.0047030514,6120,390.53922271204357,10832.344213962555,452683,0.0,12,77.25,0.5369682312011719,23.79886,0.15627646
0.19436213,1.6774666,0.004945797,6132,404.7683529988482,10853.811797142029,453646,0.0,12,80.3,0.2910107970237732,23.801798,0.19436213
0.18052243,1.6578324,0.004274374,6145,412.7095101955627,10876.698016166687,454687,0.0,13,81.625,0.30849623680114746,23.803577,0.18052243
0.20043585,1.7499244,0.004644003,6158,395.37870409476875,10899.454616069794,455665,0.0,13,78.1,0.1814860701560974,23.80078,0.20043585
0.2848659,1.9178286,0.004446489,6170,413.18754186186015,10922.326871156693,456721,0.0,12,82.075,0.2318723201751709,23.801304,0.2848659
0.15890917,1.9072998,0.004508715,6183,404.4807105579177,10944.882164001465,457741,0.0,13,80.1,0.5686939656734467,23.802214,0.15890917
0.1922382,1.908901,0.0041866526,6198,394.58875734342365,10968.026318073273,458758,0.0,15,77.325,0.3601945638656616,23.80029,0.1922382
0.15328966,1.7235076,0.004031889,6211,384.52137750938635,10990.526443004608,459811,0.0,13,75.4,0.5645103752613068,23.800325,0.15328966
0.265057,1.640579,0.005179195,6225,379.1051893138898,11013.214157104492,460837,0.0,14,74.125,0.5363187491893768,23.799816,0.265057
0.16940834,1.3623784,0.004242369,6240,370.8602977128498,11035.682677030563,461843,0.0,15,73.175,0.6903935670852661,23.79883,0.16940834
0.16183408,1.4914461,0.004752131,6253,377.89416854896007,11058.336642026901,462909,0.0,13,73.925,0.5601295232772827,23.796886,0.16183408
0.16695137,1.6151348,0.0043755393,6265,392.5976500793259,11080.828096151352,463931,0.0,12,77.35,0.4767349362373352,23.795565,0.16695137
0.17281437,1.8364718,0.0044490863,6277,423.4398280573458,11103.715813159943,464939,0.0,12,83.475,0.5104484558105469,23.795736,0.17281437
0.15142843,1.626722,0.004292264,6290,416.50215089939485,11126.391888141632,465967,0.0,13,82.3,0.7307156622409821,23.792978,0.15142843
0.17100301,1.6176202,0.004489593,6303,417.7813874064145,11149.426329135895,467035,0.0,13,82.225,0.6262102127075195,23.793447,0.17100301
0.1451098,1.4208918,0.004430347,6316,405.97836786238776,11172.194786071777,468034,0.0,13,79.1,0.5138875544071198,23.790007,0.1451098
0.22245172,1.4146248,0.0045463024,6329,406.4560277361664,11194.90576004982,469046,0.0,13,79.1,0.49738627672195435,23.790071,0.22245172
0.1487194,1.3464034,0.004713591,6342,396.54995994814533,11217.519806146622,470056,0.0,13,77.525,0.045307278633117676,23.789097,0.1487194
0.14218658,1.3950522,0.004179683,6354,400.57326593127675,11240.164753198624,471038,0.0,12,79.175,0.5274878442287445,23.78844,0.14218658
0.1567519,1.436751,0.004602372,6366,404.5292916716262,11262.56726026535,472009,0.0,12,80.175,0.651746928691864,23.787142,0.1567519
0.18167494,1.5990748,0.004603003,6378,423.11659484005565,11285.060314178467,473046,0.0,12,82.9,0.5441453158855438,23.78809,0.18167494
0.19258282,1.5276031,0.0048859,6391,407.7978890012816,11308.131232976913,474010,0.0,13,80.575,0.3806670904159546,23.786,0.19258282
0.13965313,1.4951481,0.0041536414,6403,409.15880917307487,11331.073807239532,474990,0.0,12,81.05,-0.5321229696273804,23.786654,0.13965313
0.21426408,1.5334195,0.004805196,6416,398.1563812244508,11353.675416231155,476042,0.0,13,78.7,0.4845249652862549,23.787111,0.21426408
0.14682102,1.5412229,0.004082487,6429,410.51990793975165,11376.147463321686,477090,0.0,13,81.075,0.442607045173645,23.786266,0.14682102
0.26646015,1.7586613,0.0048248656,6441,415.200641006514,11398.831635951996,478092,0.0,12,82.95,0.24228835105895996,23.785513,0.26646015
0.14974588,1.9294962,0.004092398,6454,419.0589588614197,11420.998603105545,479162,0.0,13,82.5,0.5608309507369995,23.785025,0.14974588
0.22708097,1.7728186,0.0049740397,6466,421.28759494169606,11443.224174022675,480163,0.0,12,82.65,0.32054901123046875,23.785969,0.22708097
0.18000019,1.4139175,0.0046569183,6481,407.60362230301973,11465.95339012146,481246,0.0,15,78.85,0.501739114522934,23.785807,0.18000019
0.19154382,1.1647205,0.0046712947,6495,384.5650307858291,11488.646903038025,482278,0.0,14,75.55,0.4712809920310974,23.782352,0.19154382
0.16655941,1.1716807,0.004387,6507,389.5548256345255,11511.119167089462,483277,0.0,12,75.725,0.5701252520084381,23.780437,0.16655941
0.16448662,1.2945,0.0042251777,6519,403.91632518332875,11533.399661064148,484250,0.0,12,78.425,0.5937442183494568,23.78124,0.16448662
0.380969,1.5965269,0.0059150634,6532,422.8709007938784,11555.945353269577,485304,0.0,13,82.2,0.20391696691513062,23.77933,0.380969
0.13987425,1.5881321,0.0046075573,6545,417.3639895801598,11578.375574111938,486346,0.0,13,81.625,0.6583424508571625,23.779911,0.13987425
0.16039051,1.6194026,0.005020882,6556,426.2402426041161,11601.031764030457,487338,0.0,11,83.975,0.26009905338287354,23.780397,0.16039051
0.14990136,1.4399534,0.0041814772,6570,408.20481077711236,11623.483775138855,488343,0.0,14,79.9,0.3470628261566162,23.782225,0.14990136
0.24764682,1.531689,0.004252879,6583,404.51225824697497,11646.1176943779,489382,0.0,13,79.75,0.019272983074188232,23.780766,0.24764682
0.15714097,1.4914955,0.0046423143,6596,388.66845410305217,11668.893957138062,490406,0.0,13,76.7,0.513394296169281,23.78126,0.15714097
0.17572415,1.5273893,0.004607423,6609,403.50145222028806,11691.786092042923,491450,0.0,13,79.725,0.5452705323696136,23.77942,0.17572415
0.15522769,1.4758117,0.0052201543,6621,409.4370853194433,11714.511402130127,492447,0.0,12,81.125,0.17681348323822021,23.777842,0.15522769
0.19078162,1.6076748,0.0056886943,6633,415.7778849187431,11737.152658224106,493442,0.0,12,82.475,0.27970147132873535,23.77721,0.19078162
0.14155152,1.6916325,0.0049257083,6646,418.8372777462229,11759.839297056198,494514,0.0,13,83.5,-0.11499488353729248,23.776731,0.14155152
0.1498989,1.6516107,0.00451878,6658,420.1060227362932,11782.785557985306,495525,0.0,12,82.775,0.10340183973312378,23.777346,0.1498989
0.8531379,2.0107396,0.006456725,6670,420.9723348806707,11805.153301000595,496537,0.0,12,82.5,0.2938246726989746,23.777498,0.8531379
0.15096846,2.1208882,0.0046552513,6682,430.5227527024907,11827.850234270096,497546,0.0,12,84.1,0.3947211503982544,23.777866,0.15096846
0.16034402,1.9450696,0.005260014,6695,421.31571918404944,11850.085306167603,498573,0.0,13,83.275,0.25123345851898193,23.778769,0.16034402
0.16912279,1.5793092,0.004728144,6706,413.93051617977164,11872.533957242966,499483,0.0,11,81.875,0.25466322898864746,23.777498,0.16912279
0.36820868,1.6623199,0.0050087166,6720,397.9976459904953,11894.977131128311,500564,0.0,14,79.3,0.3583136200904846,23.775036,0.36820868
0.19772094,2.0697696,0.005216253,6733,403.1663650011632,11917.690617084503,501610,0.0,13,79.675,-0.12200391292572021,23.776731,0.19772094
0.15292981,1.967321,0.0042202263,6745,402.51691876888356,11940.62222313881,502637,0.0,12,80.175,0.2859764099121094,23.77721,0.15292981
0.15728611,1.7230766,0.004758574,6757,415.9742951189155,11963.464353084564,503651,0.0,12,82.325,-0.04434013366699219,23.774935,0.15728611
0.13322148,1.5608333,0.004831149,6770,420.5898589914856,11986.257055997849,504655,0.0,13,82.675,-0.01468038558959961,23.772938,0.13322148
0.21970096,1.5350889,0.0047908816,6781,434.42356155596883,12008.976868152618,505679,0.0,11,86.15,0.19977682828903198,23.772104,0.21970096
0.18306208,1.4851412,0.004460201,6794,409.48560743987014,12031.630488157272,506650,0.0,13,80.125,0.4572821259498596,23.772007,0.18306208
0.23989052,1.4835645,0.005265433,6807,408.6181242079782,12054.022872209549,507676,0.0,13,81.45,0.0954890251159668,23.77115,0.23989052
0.14701469,1.4708782,0.0046030506,6819,413.8308039500653,12076.477326154709,508754,0.0,12,82.575,0.15683501958847046,23.772327,0.14701469
0.13838722,1.5597336,0.0060306173,6831,415.2560113170477,12098.718483924866,509742,0.0,12,83.075,0.28902071714401245,23.772137,0.13838722
0.34537897,1.7360998,0.0052421824,6844,420.4025475232605,12121.195885181427,510816,0.0,13,83.275,-0.024173617362976074,23.772472,0.34537897
0.23840603,1.8765631,0.0045266775,6856,416.20873476263114,12143.390579938889,511794,0.0,12,82.475,0.4293622374534607,23.77308,0.23840603
0.13974538,1.8952181,0.004497865,6868,410.4184257302824,12179.939266204834,512718,0.0,12,80.625,0.17716079950332642,23.773073,0.13974538
0.16861457,1.5933032,0.0050947936,6880,420.71186011281804,12201.94143819809,513789,0.0,12,82.975,0.13240033388137817,23.77197,0.16861457
0.19699942,1.5628268,0.004738814,6892,420.7577416869229,12224.535080194473,514772,0.0,12,83.25,0.4922912120819092,23.77055,0.19699942
0.25729722,1.3685327,0.005537973,6905,413.40471704236586,12247.413179159164,515801,0.0,13,82.3,0.3749919533729553,23.769167,0.25729722
0.15855628,1.2789987,0.005002356,6917,409.38823944098203,12270.066244125366,516830,0.0,12,81.925,0.6007163524627686,23.769075,0.15855628
0.16435087,1.1526873,0.0048890654,6930,400.6343428772804,12292.543151140213,517825,0.0,13,80.375,0.4161873459815979,23.768068,0.16435087
0.16075999,1.0831869,0.004807302,6943,401.10076174213566,12315.102958202362,518868,0.0,13,80.425,0.5404574275016785,23.766102,0.16075999
0.32110608,1.5882508,0.0047054356,6955,394.8209415060282,12338.28703904152,519873,0.0,12,79.25,0.19352984428405762,23.765491,0.32110608
0.1709454,1.7491992,0.0046606,6968,402.93920374433765,12361.137953996658,520895,0.0,13,80.975,0.20942604541778564,23.763704,0.1709454
0.13238917,1.746927,0.004715344,6981,399.4652384125078,12384.087400197983,521933,0.0,13,79.925,0.044350504875183105,23.767221,0.13238917
0.17835364,1.334012,0.004495501,6995,396.63186084841556,12406.94784116745,523023,0.0,14,78.75,0.34461355209350586,23.768099,0.17835364
0.1550157,1.2604642,0.0045565153,7007,397.6959139750551,12429.41363811493,523965,0.0,12,78.675,0.4152871370315552,23.767132,0.1550157
0.32358202,1.5049579,0.004975732,7019,407.35183792342457,12452.237414121628,524996,0.0,12,79.95,0.17927885055541992,23.763144,0.32358202
0.26922756,1.6637051,0.0053416095,7032,406.6854087662337,12474.688748121262,525987,0.0,13,81.05,0.4243309497833252,23.76257,0.26922756
0.1884781,1.7035522,0.0043280837,7044,410.44230431589347,12496.878491163254,526984,0.0,12,81.95,0.1603316068649292,23.762167,0.1884781
0.18577167,1.4969629,0.0046396605,7056,399.8628888065825,12519.666407108307,527989,0.0,12,81.15,0.30646002292633057,23.762249,0.18577167
0.18515255,1.2754964,0.0048349192,7070,408.1600247846892,12542.520524024963,529080,0.0,14,81.325,0.541405439376831,23.762217,0.18515255
0.19476473,1.4096835,0.005130627,7082,411.1425352696007,12565.210087299347,530132,0.0,12,82.625,0.6217331290245056,23.763142,0.19476473
0.16237243,1.4827076,0.0047906367,7096,405.8597575292454,12588.324562311172,531228,0.0,14,80.975,0.31887203454971313,23.765175,0.16237243
0.16569898,1.4853824,0.0046127765,7108,410.837914892792,12610.989268064499,532218,0.0,12,82.8,0.3080863952636719,23.765657,0.16569898
0.16862099,1.4212561,0.0048660683,7121,403.8799796315126,12633.684975147247,533229,0.0,13,80.15,0.0195387601852417,23.766636,0.16862099
0.16415185,1.2422981,0.004203325,7135,391.1604556958618,12656.295243024826,534244,0.0,14,77.35,0.37649625539779663,23.766268,0.16415185
0.15190622,1.024327,0.0047510546,7149,384.3335492040913,12679.18152809143,535316,0.0,14,75.7,0.4358910322189331,23.766268,0.15190622
0.17501566,1.0505413,0.0044067767,7161,397.41009492641797,12701.657088041306,536371,0.0,12,78.55,0.22844922542572021,23.766247,0.17501566
0.17745283,1.046751,0.004752742,7173,417.94780878265374,12724.155099153519,537419,0.0,12,82.925,0.396845281124115,23.766964,0.17745283
0.16909316,1.1790619,0.004254263,7185,428.883829554634,12746.657618284225,538443,0.0,12,85.15,0.5658678710460663,23.766146,0.16909316
0.20799969,1.2447898,0.0047363034,7197,435.16149263857676,12769.023757219315,539487,0.0,12,85.95,0.3810678720474243,23.765177,0.20799969
0.16525331,1.3262818,0.0044272933,7211,415.10806702742883,12791.481942176819,540519,0.0,14,81.375,0.45731186866760254,23.764658,0.16525331
0.15635407,1.343807,0.004719878,7224,411.46648924462295,12814.176223039627,541594,0.0,13,81.05,0.34315401315689087,23.764645,0.15635407
0.28627163,1.3875015,0.0054387553,7237,396.1988253897524,12836.774944067001,542637,0.0,13,78.75,0.13294315338134766,23.764524,0.28627163
0.25614676,1.4668331,0.0057623223,7247,411.4274035466475,12859.324748039246,543541,0.0,10,82.275,0.2588351368904114,23.762693,0.25614676
0.16426256,1.4619153,0.0041782027,7259,418.5211396844875,12882.053557157516,544580,0.0,12,83.85,0.4384402632713318,23.762827,0.16426256
0.17188007,1.3400701,0.0043999217,7272,433.3077029872778,12904.637217998505,545659,0.0,13,85.475,0.3428654670715332,23.761076,0.17188007
0.19201283,1.317139,0.0050161486,7284,438.1785704763139,12927.524678230286,546706,0.0,12,85.85,0.4586459994316101,23.760244,0.19201283
0.16547397,1.2566086,0.004510628,7297,430.72226595281353,12950.227137088776,547762,0.0,13,84.7,0.5922388136386871,23.760906,0.16547397
0.17030933,1.212759,0.004607211,7309,418.24674243615743,12972.754698991776,548726,0.0,12,82.225,0.5893833339214325,23.761196,0.17030933
0.41684398,1.0542523,0.004877954,7322,399.8938906102132,12995.430006980896,549740,0.0,13,79.925,0.10414928197860718,23.760738,0.41684398
0.2497854,0.9990284,0.0051805777,7334,408.394825575834,13018.158101081848,550763,0.0,12,81.7,0.31009840965270996,23.759312,0.2497854
0.1547303,1.0991195,0.004281018,7347,412.4336151678817,13040.892391204834,551830,0.0,13,81.15,0.2090306282043457,23.75992,0.1547303
0.20994945,1.1045601,0.004719848,7361,408.33058799594147,13063.530817985535,552850,0.0,14,79.875,0.23336035013198853,23.760876,0.20994945
0.16122541,1.1840957,0.004581986,7374,395.5686377789447,13086.167817354202,553908,0.0,13,78.625,0.0306394100189209,23.763712,0.16122541
0.26689422,1.2977917,0.004737588,7386,387.1497841996954,13108.83996796608,554875,0.0,12,78.3,0.0006184577941894531,23.76367,0.26689422
0.14942096,1.2624357,0.0046030874,7399,393.46922599876245,13131.532078027725,555909,0.0,13,79.325,0.40683239698410034,23.76303,0.14942096
0.31926435,1.4423187,0.005232222,7412,391.2192390230772,13154.156425952911,556941,0.0,13,79.725,0.052224159240722656,23.76286,0.31926435
0.17558007,1.248978,0.004281086,7426,386.45192863447244,13176.713959217072,557980,0.0,14,77.625,0.33931785821914673,23.762083,0.17558007
0.16344282,1.3807875,0.0043475013,7438,400.9820410589695,13199.157121181488,559028,0.0,12,79.725,0.3199400305747986,23.762821,0.16344282
0.21982104,1.1856644,0.004457436,7451,413.70507675776145,13222.036020040512,560066,0.0,13,80.375,0.5108357071876526,23.761105,0.21982104
0.15953764,1.1754591,0.0043087164,7465,405.6139013101392,13244.493171930313,561082,0.0,14,79.0,0.44701123237609863,23.76012,0.15953764
