entloss,TimestepsSoFar,meankl,entropy,ev_tdlam_before,optimgain,EpLenMean,EpTrueRewMean,EpRewMean,TimeElapsed,surrgain,EpisodesSoFar,EpThisIter
0.0,463021,0.004135482,23.540464,0.6573202610015869,0.16911489,76.35,370.62088779815,1.7007084,2133.7446599006653,0.16911489,5894,13
0.0,464060,0.0041105254,23.537844,0.49658870697021484,0.18801938,77.2,376.5737487897827,1.8415495,2138.4378900527954,0.18801938,5908,14
0.0,465143,0.0040674843,23.534246,0.5414950251579285,0.14690872,79.6,390.019205758398,1.8306248,2143.1222920417786,0.14690872,5921,13
0.0,466161,0.003856088,23.52979,0.6330749094486237,0.14377193,79.775,390.04645354809946,1.8963788,2147.787432909012,0.14377193,5933,12
0.0,467152,0.014997126,23.522932,0.5401825308799744,0.39864007,82.475,399.79397922042574,1.9732816,2152.4292979240417,0.39864007,5945,12
0.0,468178,0.0042036744,23.517498,0.27572524547576904,0.18709265,82.95,397.08271167648275,2.0734332,2157.1147429943085,0.18709265,5957,12
0.0,469177,0.00395438,23.516539,0.5034243166446686,0.16503268,88.725,426.38255157381064,2.227653,2161.781327486038,0.16503268,5967,10
0.0,470151,0.014924305,23.50342,0.5408806502819061,0.28834838,91.575,432.7587572296212,2.1300216,2166.458417415619,0.28834838,5978,11
0.0,471137,0.0038417797,23.50529,0.513073593378067,0.13638356,89.25,421.82586363423906,1.844739,2171.1528861522675,0.13638356,5990,12
0.0,472153,0.003818452,23.500017,0.5265681147575378,0.1470033,88.0,409.3678546545049,1.663208,2175.8565402030945,0.1470033,6001,11
0.0,473144,0.003912011,23.501486,0.5793441832065582,0.1493046,83.9,393.1962515239202,1.6319025,2180.7254469394684,0.1493046,6014,13
0.0,474153,0.003941727,23.502197,0.6118659377098083,0.1420703,83.5,393.1266950651594,1.8030672,2186.728432893753,0.1420703,6026,12
0.0,475112,0.0043759523,23.494791,0.44411081075668335,0.16419019,81.375,380.1859460249451,1.7706302,2191.453786611557,0.16419019,6038,12
0.0,476162,0.003970421,23.489567,0.5193102657794952,0.13920838,81.4,377.403391070158,1.6000519,2196.1731395721436,0.13920838,6051,13
0.0,477226,0.005018524,23.487066,0.6304109692573547,0.2021251,85.0,395.610380072574,1.7463169,2200.893524169922,0.2021251,6062,11
0.0,478269,0.0039016907,23.48757,0.4063904285430908,0.16487567,87.05,409.96746285489934,1.8759811,2205.63791680336,0.16487567,6074,12
0.0,479293,0.003820859,23.482357,0.6430678963661194,0.13966161,88.525,418.0455071921227,1.879872,2210.495931148529,0.13966161,6086,12
0.0,480309,0.0043904623,23.48244,0.3793547749519348,0.17712328,87.2,415.4380542405851,1.9297844,2215.474773168564,0.17712328,6098,12
0.0,481319,0.0039261645,23.478106,0.5796458721160889,0.14031832,84.325,402.6016498597206,1.8743976,2220.1393661499023,0.14031832,6110,12
0.0,482414,0.0040936274,23.473064,0.5086156725883484,0.16057384,85.625,410.4486581166725,1.9126326,2224.8133268356323,0.16057384,6122,12
0.0,483409,0.0042761257,23.470724,0.6201367974281311,0.14616601,84.6,402.9242666108406,1.7914699,2229.47896528244,0.14616601,6134,12
0.0,484403,0.0039034262,23.47223,0.47159188985824585,0.14157712,85.25,406.58434949097756,1.8044033,2234.142418861389,0.14157712,6146,12
0.0,485408,0.0051222714,23.474691,0.2425687313079834,0.22439946,84.0,402.41838498001215,1.7803444,2238.821033000946,0.22439946,6158,12
0.0,486422,0.0044983597,23.474527,0.47194188833236694,0.2011191,87.45,421.3639932199341,1.717428,2244.36718082428,0.2011191,6168,10
0.0,487419,0.0038050178,23.472189,0.5301443338394165,0.17859352,85.05,411.1893484877505,1.7618687,2249.3479540348053,0.17859352,6181,13
0.0,488410,0.0042662164,23.469173,0.5852804481983185,0.14444125,79.85,383.4920837586557,1.5217625,2253.9673426151276,0.14444125,6195,14
0.0,489365,0.004252334,23.468346,0.6711349785327911,0.14242285,77.6,363.33908368490927,1.4762583,2258.5964419841766,0.14242285,6206,11
0.0,490360,0.00429624,23.464596,0.6188903748989105,0.15354508,77.55,365.96314048110816,1.4189028,2263.182473182678,0.15354508,6219,13
0.0,491377,0.003870087,23.467266,0.6305118203163147,0.14755642,82.65,385.5296230199924,1.4175504,2267.803370475769,0.14755642,6230,11
0.0,492424,0.014593466,23.446268,0.6499650478363037,0.30236432,88.125,411.9188498339398,1.5364434,2272.401689529419,0.30236432,6241,11
0.0,493441,0.004357681,23.443766,0.668685257434845,0.14712372,84.975,394.5735002077423,1.4041859,2277.020672559738,0.14712372,6255,14
0.0,494432,0.003929164,23.447676,0.7052669823169708,0.14784573,88.75,412.59938032103855,1.4748024,2281.6396973133087,0.14784573,6265,10
0.0,495451,0.004122559,23.451155,0.42481863498687744,0.14791358,88.225,416.5783499806312,1.5792233,2286.2386848926544,0.14791358,6275,10
0.0,496470,0.00417343,23.446295,0.7805915623903275,0.15503424,94.125,447.6949920199284,1.7063816,2291.1618950366974,0.15503424,6285,10
0.0,497500,0.00397624,23.445147,0.6449478566646576,0.13965973,93.7,449.87964079585953,1.7875569,2295.772075653076,0.13965973,6298,13
0.0,498571,0.0038614182,23.443846,0.6320545077323914,0.15808089,91.2,437.3292959287131,1.8108469,2300.36834359169,0.15808089,6310,12
0.0,499551,0.014983457,23.438154,0.6423777341842651,0.33869857,84.55,405.2299998589395,1.6656191,2304.931449651718,0.33869857,6322,12
0.0,500546,0.0038081466,23.440672,0.6332156360149384,0.16348247,84.025,400.8077818160685,1.5624217,2309.525171995163,0.16348247,6334,12
0.0,501587,0.004298945,23.444029,0.583318680524826,0.16520041,79.85,375.38666537727426,1.30627,2314.1616003513336,0.16520041,6348,14
0.0,502550,0.0037998199,23.443377,0.3795332908630371,0.16308928,78.6,376.50426547832495,1.4445727,2318.8014962673187,0.16308928,6360,12
0.0,503602,0.0045847073,23.44338,0.41199564933776855,0.19564576,79.05,377.82014559752696,1.5394087,2323.449687242508,0.19564576,6373,13
0.0,504657,0.014559874,23.445805,0.6268865168094635,0.7744372,78.575,377.6094783817909,1.5463272,2328.077648162842,0.7744372,6387,14
0.0,505539,0.004017723,23.449627,0.46608811616897583,0.14115068,74.725,359.4342696895851,1.2839186,2332.698925256729,0.14115068,6400,13
0.0,506553,0.0038997126,23.450216,0.4507753252983093,0.15525262,76.05,364.9566053466914,1.3072474,2337.3348739147186,0.15525262,6412,12
0.0,507598,0.004542795,23.452887,0.4957708716392517,0.18522677,76.9,371.63753786112375,1.4004474,2342.0839850902557,0.18522677,6425,13
0.0,508668,0.0041428823,23.45257,0.5703023672103882,0.15555093,84.675,406.02840952500844,1.4633528,2346.8182837963104,0.15555093,6437,12
0.0,509665,0.0048438367,23.453619,0.3298712968826294,0.25622258,86.6,410.3360416237259,1.3675592,2351.4405686855316,0.25622258,6448,11
0.0,510619,0.0037656163,23.45418,0.4962080717086792,0.14003237,86.375,410.2693831161694,1.4146273,2356.423194885254,0.14003237,6460,12
0.0,511626,0.0042629372,23.451658,0.6334517002105713,0.14348808,81.975,394.31815692123763,1.3754132,2361.0618603229523,0.14348808,6473,13
0.0,512661,0.003983639,23.452166,0.6114623546600342,0.15195294,79.975,383.9271988353449,1.39181,2365.83255815506,0.15195294,6486,13
0.0,513679,0.0038680662,23.45441,0.5151757895946503,0.15502988,76.5,373.06924168532396,1.3821865,2370.42596411705,0.15502988,6500,14
0.0,514736,0.0040321955,23.450258,0.5964534878730774,0.15994954,75.275,370.1841189839056,1.548985,2375.0120203495026,0.15994954,6514,14
0.0,515687,0.014529511,23.447344,0.5957207977771759,0.3251264,75.65,373.8859901312013,1.6453931,2379.6174051761627,0.3251264,6526,12
0.0,516791,0.0040488914,23.440447,0.566327840089798,0.14190397,77.8,378.18599573254596,1.5204703,2384.242756128311,0.14190397,6540,14
0.0,517815,0.0040054945,23.446514,0.2757323980331421,0.24006185,81.05,397.7134700793365,1.647258,2388.867492198944,0.24006185,6552,12
0.0,518859,0.005096725,23.446272,0.13860225677490234,0.21586397,81.9,398.19710188738287,1.571599,2393.4786183834076,0.21586397,6565,13
0.0,519848,0.0040670936,23.447575,0.04296386241912842,0.16629308,79.525,384.86743689247385,1.5041078,2398.0864589214325,0.16629308,6578,13
0.0,520844,0.014251882,23.455807,0.4504104256629944,0.36522588,77.625,375.8690013310449,1.3550434,2402.6945815086365,0.36522588,6591,13
0.0,521929,0.004242666,23.44987,0.33513110876083374,0.19758135,79.025,387.89800384773105,1.3731844,2407.3171484470367,0.19758135,6604,13
0.0,522909,0.0051467633,23.450663,0.1790056824684143,0.28991842,78.1,381.72373792393455,1.4229336,2411.9396257400513,0.28991842,6617,13
0.0,523986,0.0045773983,23.450619,0.37906700372695923,0.21095848,81.525,396.3775602904101,1.5156487,2416.5279817581177,0.21095848,6629,12
0.0,525043,0.003835454,23.450274,0.40754997730255127,0.20801166,77.85,377.18448797305143,1.4351647,2421.12406873703,0.20801166,6644,15
0.0,526066,0.005740709,23.450113,0.16057640314102173,0.92190963,78.925,383.71106180258255,1.4855429,2425.7077808380127,0.92190963,6657,13
0.0,527056,0.004601746,23.451883,0.48256105184555054,0.28604877,76.75,374.70910906486006,1.3981636,2430.3263914585114,0.28604877,6669,12
0.0,528042,0.0039446205,23.449465,0.4958135485649109,0.17499697,80.575,394.5399978350691,1.6343724,2434.9348962306976,0.17499697,6681,12
0.0,529061,0.0040360987,23.445784,0.6069765985012054,0.15499428,80.15,392.1105964436275,1.4587762,2439.5428626537323,0.15499428,6694,13
0.0,530069,0.0039984253,23.443441,0.5781823098659515,0.14483914,79.425,390.05685036314014,1.4392326,2444.943156480789,0.14483914,6707,13
0.0,531126,0.004937101,23.440897,0.2424425482749939,0.20839298,81.9,400.6141406969488,1.4181538,2449.5682208538055,0.20839298,6719,12
0.0,532141,0.0040520383,23.438639,0.483309268951416,0.14918244,80.125,382.7463395464714,1.2019968,2454.1711575984955,0.14918244,6732,13
0.0,533139,0.0039905086,23.436525,0.28424006700515747,0.18590254,81.425,390.84192011628204,1.2140789,2458.795551300049,0.18590254,6745,13
0.0,534122,0.0038090623,23.43579,0.4985438585281372,0.15272135,76.025,366.93813863166275,1.1704272,2463.4289932250977,0.15272135,6758,13
0.0,535171,0.003990358,23.431704,0.7071602940559387,0.13955507,81.75,392.7934268906206,1.2607193,2468.0337839126587,0.13955507,6769,11
0.0,536199,0.0137391,23.434149,0.6423661708831787,0.40656513,79.6,383.580934857189,1.2082434,2472.6369955539703,0.40656513,6783,14
0.0,537186,0.004591599,23.43603,0.35588252544403076,0.17249914,81.75,393.99850018733616,1.1918995,2477.2587881088257,0.17249914,6795,12
0.0,538230,0.004984385,23.437677,0.26126164197921753,0.27117294,76.475,372.6498619099342,1.1790783,2481.9419362545013,0.27117294,6809,14
0.0,539240,0.0045865662,23.43205,0.23193156719207764,0.27278543,78.025,378.7644536998878,1.3852451,2486.539767742157,0.27278543,6822,13
0.0,540240,0.004310078,23.436102,0.561445951461792,0.1647306,76.35,368.4594714552885,1.2758259,2491.149660348892,0.1647306,6835,13
0.0,541245,0.004715698,23.437094,0.5574866533279419,0.18366382,76.65,368.1066113525467,1.2723805,2495.7463145256042,0.18366382,6848,13
0.0,542256,0.003861152,23.43732,0.5737339854240417,0.13791537,80.325,387.0506602717673,1.2184894,2500.3975236415863,0.13791537,6859,11
0.0,543358,0.0148620205,23.434977,0.41544944047927856,0.3664376,80.55,385.6658945646005,1.3415947,2504.980974674225,0.3664376,6874,15
0.0,544319,0.0039319135,23.431133,0.5101834535598755,0.17747897,80.675,389.607281322678,1.320709,2509.608327627182,0.17747897,6886,12
0.0,545310,0.0043239854,23.422441,0.2012343406677246,0.25084713,76.35,375.7840361460634,1.4200869,2514.210497379303,0.25084713,6899,13
0.0,546309,0.0042052288,23.419184,0.4171838164329529,0.16435483,76.9,379.4378526568536,1.3531082,2518.821730852127,0.16435483,6912,13
0.0,547299,0.003958854,23.415365,0.5659455060958862,0.14323862,77.025,382.7613087893889,1.3742024,2523.418072938919,0.14323862,6925,13
0.0,548293,0.004205255,23.414713,0.544838160276413,0.16147436,81.35,403.7180234440134,1.3619149,2528.0306355953217,0.16147436,6936,11
0.0,549314,0.0051612016,23.415218,0.1276075839996338,0.23897853,78.325,386.91038172703463,1.3434528,2532.8270542621613,0.23897853,6950,14
0.0,550385,0.0044816183,23.414385,0.500749796628952,0.14988884,82.875,404.7687612126673,1.3027856,2537.4768121242523,0.14988884,6962,12
0.0,551452,0.0046911696,23.416342,0.3414020538330078,0.39576656,87.0,417.45212272178685,1.2556465,2542.158040046692,0.39576656,6973,11
0.0,552478,0.004203325,23.410566,0.5527550280094147,0.15647405,85.15,408.7760073624846,1.1802677,2546.826118707657,0.15647405,6986,13
0.0,553565,0.004258412,23.41628,0.20154589414596558,0.22353515,85.15,416.9839671069425,1.3468916,2551.542327642441,0.22353515,7000,14
0.0,554667,0.004203747,23.417236,0.40692901611328125,0.18991634,80.375,396.1354100551219,1.353063,2556.257627725601,0.18991634,7013,13
0.0,555748,0.00387226,23.409834,0.46253907680511475,0.1453985,79.875,400.1330956872526,1.4597391,2560.9525525569916,0.1453985,7027,14
0.0,556748,0.0044733267,23.411928,0.5712796449661255,0.17407644,76.725,379.3469409091152,1.3156664,2565.6469304561615,0.17407644,7041,14
0.0,557760,0.0040376782,23.413347,0.19141072034835815,0.20966677,75.675,371.8848681641891,1.2852601,2570.3317079544067,0.20966677,7054,13
0.0,558698,0.004280754,23.41551,0.6197924911975861,0.1484288,77.725,377.5174580766957,1.1502657,2575.025655031204,0.1484288,7065,11
0.0,559741,0.004153006,23.413507,0.3837890028953552,0.19440773,79.2,382.97596876761133,1.1362008,2579.6975560188293,0.19440773,7079,14
0.0,560698,0.004135655,23.419027,0.5681596994400024,0.1477631,80.0,384.3148840578852,1.0989132,2584.3778686523438,0.1477631,7091,12
0.0,561701,0.0045746565,23.419743,0.32402539253234863,0.1600691,75.075,359.672394370754,1.1002121,2589.048017024994,0.1600691,7105,14
0.0,562684,0.0044243257,23.420427,0.4695250391960144,0.14106052,73.575,349.46631852241615,1.0087641,2593.889563560486,0.14106052,7119,14
0.0,563770,0.004723185,23.417704,0.3815457224845886,0.22405708,76.8,367.5779461627145,1.0971999,2598.548104286194,0.22405708,7131,12
0.0,564830,0.0037747324,23.41773,0.48090165853500366,0.14218491,78.225,377.2862302109624,1.0481312,2603.3456637859344,0.14218491,7145,14
0.0,565824,0.0044943104,23.416094,0.3595978617668152,0.17403021,80.0,388.15209125793683,1.0498371,2607.9362370967865,0.17403021,7158,13
0.0,566838,0.004328262,23.417013,0.4451873302459717,0.22050421,76.7,370.88942967439715,1.0437853,2612.5370643138885,0.22050421,7171,13
0.0,567911,0.004407817,23.414774,0.5286788940429688,0.1705307,83.125,403.6170496292828,1.165055,2617.3571729660034,0.1705307,7182,11
0.0,568946,0.0046066237,23.41528,0.17585539817810059,0.21666177,85.075,417.41808815117986,1.3698928,2622.091275215149,0.21666177,7194,12
0.0,569936,0.0052425163,23.412115,-0.05943787097930908,0.3111859,83.05,411.2037172732545,1.4187655,2627.278295993805,0.3111859,7208,14
0.0,570966,0.004429956,23.413557,0.06351995468139648,0.37719497,76.375,379.2025043254122,1.2810056,2631.996198415756,0.37719497,7222,14
0.0,571984,0.0041121026,23.409487,0.4615620970726013,0.16863558,72.7,356.71230902629543,1.1260211,2636.704418182373,0.16863558,7236,14
0.0,572989,0.0045848205,23.409977,0.35430294275283813,0.16982168,78.475,374.11207483123405,1.0242876,2641.4110898971558,0.16982168,7247,11
0.0,573977,0.0042962357,23.411295,0.3249443769454956,0.16780321,78.55,372.85265221130817,0.9810489,2646.103116750717,0.16780321,7261,14
0.0,575001,0.0043793432,23.410175,0.24265921115875244,0.33332574,79.8,381.57608497703734,0.9962595,2650.8012301921844,0.33332574,7274,13
0.0,576064,0.004189033,23.411211,0.39070266485214233,0.16653171,78.475,379.4215406360935,1.0599148,2655.509979724884,0.16653171,7286,12
0.0,577049,0.0040332396,23.41113,0.537136048078537,0.15939423,80.1,386.54888716144404,1.0819453,2660.6472754478455,0.15939423,7299,13
0.0,577996,0.006020855,23.410894,0.2348424792289734,0.39212632,79.775,385.76308708413325,1.3124183,2665.3521254062653,0.39212632,7311,12
0.0,579044,0.004485154,23.411638,0.47772085666656494,0.18415882,80.075,387.5483773475711,1.2474943,2670.056755065918,0.18415882,7324,13
0.0,580088,0.004056373,23.410807,0.4285888075828552,0.16012394,78.875,380.7862852962893,1.2831573,2674.748371362686,0.16012394,7337,13
0.0,581121,0.004942143,23.409245,0.5064521729946136,0.15908125,81.475,391.2781389265011,1.0669372,2679.4512934684753,0.15908125,7349,12
0.0,582201,0.004700114,23.40853,0.1779698133468628,0.150983,86.85,419.0484386339243,1.1157204,2684.1834201812744,0.150983,7361,12
0.0,583285,0.003993928,23.407228,0.49054908752441406,0.15850261,87.075,415.0197931847015,1.0724821,2689.0198879241943,0.15850261,7373,12
0.0,584367,0.006983032,23.405252,0.27351272106170654,0.7204075,87.675,416.0991973664501,1.1308166,2693.7004387378693,0.7204075,7386,13
0.0,585351,0.004805815,23.406084,-0.057599782943725586,0.16040373,87.0,420.4955012699452,1.1102555,2698.3929991722107,0.16040373,7397,11
0.0,586383,0.0043857615,23.407404,0.2914719581604004,0.17381983,86.375,415.4051936903026,1.1321999,2703.121614933014,0.17381983,7409,12
0.0,587392,0.0055070305,23.406961,0.3389427661895752,0.6819421,84.0,406.68184181866934,1.1360971,2707.7904155254364,0.6819421,7421,12
0.0,588415,0.003930215,23.40926,0.642155647277832,0.13848247,82.55,403.9256447877892,1.1894329,2712.473640203476,0.13848247,7434,13
0.0,589485,0.0043390295,23.41091,0.37290525436401367,0.19030844,84.85,415.23589307288296,1.1843936,2717.136969804764,0.19030844,7446,12
0.0,590483,0.0041886764,23.408266,0.5271574258804321,0.14842585,81.9,399.3148830912029,1.089545,2722.5054070949554,0.14842585,7459,13
0.0,591526,0.005300797,23.408693,0.15867483615875244,0.2697827,83.525,409.93229688922366,1.2023518,2727.5282702445984,0.2697827,7471,12
0.0,592509,0.0044762436,23.408691,0.32602787017822266,0.19874138,83.075,406.6613676757616,1.2179083,2732.108783006668,0.19874138,7483,12
0.0,593531,0.004506799,23.407454,0.3711458444595337,0.17388564,81.925,400.37621648714173,1.1436408,2736.6966602802277,0.17388564,7496,13
0.0,594489,0.0041423584,23.405989,0.3558320999145508,0.1439095,79.1,383.5642729862296,0.97526854,2741.2708077430725,0.1439095,7509,13
0.0,595513,0.0040241443,23.404608,0.4853561520576477,0.1503073,79.225,388.51406372285703,0.91652983,2745.866531610489,0.1503073,7521,12
0.0,596487,0.0043674973,23.405355,0.39435696601867676,0.21829942,79.925,392.4877459924551,0.87697124,2750.439812898636,0.21829942,7533,12
0.0,597566,0.0047021247,23.403875,0.6447699964046478,0.1943847,83.85,413.51892852533155,0.9486505,2754.997358560562,0.1943847,7545,12
0.0,598641,0.00430779,23.403547,0.5578539371490479,0.16771205,82.45,403.26561916268577,0.91629237,2760.8408954143524,0.16771205,7559,14
0.0,599666,0.0044150185,23.401613,0.40750980377197266,0.16123648,81.475,398.61103933161496,0.9346493,2765.4214899539948,0.16123648,7572,13
0.0,600678,0.0055676163,23.400454,0.07071560621261597,0.36151075,77.8,377.93983623456927,0.99816406,2770.0134761333466,0.36151075,7585,13
0.0,601660,0.004327746,23.398617,0.5337425470352173,0.1602274,79.85,388.26731718198937,1.0498542,2774.6092743873596,0.1602274,7597,12
0.0,602654,0.004934801,23.398615,0.20045894384384155,0.2485956,82.025,396.562400717587,1.0516338,2780.2039852142334,0.2485956,7609,12
0.0,603629,0.00480035,23.396955,0.25496888160705566,0.21459454,82.475,400.9109860401698,0.99129343,2785.245636701584,0.21459454,7620,11
0.0,604648,0.004435639,23.394552,0.5117311477661133,0.20876086,82.1,396.5777885934784,0.98280525,2789.9067471027374,0.20876086,7633,13
0.0,605644,0.004263089,23.393866,0.6303417682647705,0.1576153,79.9,391.2610388339284,1.0748273,2794.5737042427063,0.1576153,7646,13
0.0,606720,0.0045838365,23.392328,0.39331603050231934,0.15999797,79.475,389.099430462027,1.0059125,2799.2281305789948,0.15999797,7659,13
0.0,607773,0.0043243305,23.39079,0.5986870229244232,0.16066864,82.125,404.29241574996405,1.0488617,2803.900110721588,0.16066864,7671,12
0.0,608788,0.004848318,23.390055,-0.6773443222045898,0.17072524,83.8,407.7672922412473,0.9495722,2808.571997642517,0.17072524,7683,12
0.0,609757,0.0045826584,23.38981,0.41560935974121094,0.16217199,88.05,425.2653848188238,1.0011723,2813.224843978882,0.16217199,7694,11
0.0,610754,0.004999663,23.393312,0.34226149320602417,0.17505223,87.825,423.28918735598984,0.9404953,2818.117290496826,0.17505223,7705,11
0.0,611797,0.004263495,23.390867,0.195423424243927,0.18435109,83.375,406.5990761151643,0.8895868,2822.773946046829,0.18435109,7719,14
0.0,612845,0.0044110157,23.390299,0.473447322845459,0.16112176,83.05,404.21474093863264,0.87556875,2827.4123318195343,0.16112176,7731,12
0.0,613993,0.0044976547,23.38957,-0.13760113716125488,0.1724516,85.725,410.26024411523605,0.89964354,2832.0813903808594,0.1724516,7743,12
0.0,615046,0.004428507,23.385008,0.3366706967353821,0.2229979,89.425,424.82167518710156,1.0520945,2836.9350221157074,0.2229979,7755,12
0.0,616076,0.005078734,23.389402,0.3186423182487488,0.20210388,87.925,421.08555077571293,1.1009121,2841.5810108184814,0.20210388,7768,13
0.0,617150,0.0039063073,23.38664,0.09629249572753906,0.17819403,80.025,394.77836752188944,1.0742725,2846.2337369918823,0.17819403,7782,14
0.0,618127,0.004166817,23.386213,0.4192054271697998,0.17259651,82.175,406.5203574183578,0.9850632,2850.8908886909485,0.17259651,7793,11
0.0,619094,0.0045323772,23.386248,0.44928765296936035,0.16986537,83.65,414.9253586995941,0.97017413,2855.55748796463,0.16986537,7804,11
0.0,620078,0.004551291,23.385336,0.23144066333770752,0.21321416,82.0,402.44828260946025,0.95687234,2860.2038292884827,0.21321416,7817,13
0.0,621054,0.0082724,23.384993,0.08455079793930054,0.7901347,82.2,397.9018070862632,1.0245212,2864.8863837718964,0.7901347,7829,12
0.0,622121,0.0049459306,23.383379,0.36241447925567627,0.22643843,83.65,406.6712860185027,1.0566342,2869.5780272483826,0.22643843,7841,12
0.0,623116,0.004307787,23.384357,0.2099021077156067,0.15744887,81.3,394.84414440060226,0.95481175,2874.539643764496,0.15744887,7854,13
0.0,624196,0.0041325665,23.3842,0.14157986640930176,0.13694587,82.8,401.2526088503152,0.9616868,2879.1910557746887,0.13694587,7867,13
0.0,625234,0.014387242,23.382391,0.3762508034706116,0.671009,77.825,383.04368923493365,0.86199725,2883.8571996688843,0.671009,7881,14
0.0,626267,0.004825157,23.381914,0.15611481666564941,0.18226023,78.775,388.0435920214661,0.96024716,2888.55184674263,0.18226023,7894,13
0.0,627284,0.004786902,23.378683,0.32242101430892944,0.1478458,80.4,392.8558621062316,0.9296602,2893.211896419525,0.1478458,7906,12
0.0,628279,0.005464374,23.376959,-0.2653247117996216,0.16591674,78.85,383.7013031928106,0.924572,2897.898560523987,0.16591674,7919,13
0.0,629348,0.004436752,23.377275,0.28377723693847656,0.21592623,81.075,394.86858847930694,0.9600134,2902.7283306121826,0.21592623,7932,13
0.0,630460,0.0049378965,23.375555,0.36747264862060547,0.16904691,81.95,404.8074558319743,1.0486021,2907.3267257213593,0.16904691,7945,13
0.0,631508,0.0044362387,23.375483,0.1709129810333252,0.22562158,82.1,402.0314002649661,1.0305344,2911.9468557834625,0.22562158,7958,13
0.0,632533,0.004815967,23.373514,0.4501227140426636,0.19641538,79.625,394.1854108215283,0.9680134,2916.559360742569,0.19641538,7972,14
0.0,633556,0.004408738,23.371988,0.5450639724731445,0.178829,79.45,391.6306233431366,0.93877447,2921.393355846405,0.178829,7984,12
0.0,634572,0.004430877,23.371092,0.44932401180267334,0.19091572,78.45,394.8418200144971,0.8890549,2926.0081288814545,0.19091572,7997,13
0.0,635659,0.0050253193,23.370344,0.34954190254211426,0.15979022,82.625,416.97535690350435,0.94959116,2930.633814096451,0.15979022,8010,13
0.0,636722,0.004278725,23.371601,0.43817317485809326,0.15116186,81.425,409.43747056071396,0.878895,2935.265459060669,0.15116186,8023,13
0.0,637740,0.0061596683,23.372065,-0.10369431972503662,0.37107962,83.0,414.29341262339767,0.9919075,2939.9040961265564,0.37107962,8035,12
0.0,638773,0.004846064,23.372494,-0.06346738338470459,0.35490927,82.2,406.2567807699364,1.0536373,2944.7662885189056,0.35490927,8048,13
0.0,639781,0.00480345,23.372316,0.48003828525543213,0.18840894,83.1,410.2556064352408,1.0642416,2949.389541864395,0.18840894,8060,12
0.0,640863,0.0054184925,23.369806,0.3802332282066345,0.19527897,82.125,405.7372332710426,0.9265648,2953.9930810928345,0.19527897,8073,13
0.0,641944,0.0051912367,23.371584,0.3850122094154358,0.31344476,85.55,429.027795663092,0.9675873,2958.607609987259,0.31344476,8085,12
0.0,642953,0.004316168,23.372492,0.4874638319015503,0.1618266,83.75,417.33598481328755,0.9737862,2963.3484926223755,0.1618266,8098,13
0.0,643988,0.005866683,23.372736,-0.3066807985305786,0.16721177,82.875,411.32868922509044,1.0983132,2967.9638118743896,0.16721177,8111,13
0.0,645046,0.00474206,23.370928,-0.05062055587768555,0.16638574,82.1,403.6417588501559,1.0251977,2972.6217777729034,0.16638574,8123,12
0.0,646085,0.0043342374,23.370625,0.12778735160827637,0.16177973,84.175,412.6126489953432,1.0597856,2977.3611047267914,0.16177973,8135,12
0.0,647075,0.0051596146,23.371763,0.43048095703125,0.18459293,88.45,433.4258614198978,1.0768001,2981.9713246822357,0.18459293,8146,11
0.0,648126,0.0052458034,23.372805,0.1478779911994934,0.22623208,84.7,414.7805386919705,1.0381782,2986.5715072155,0.22623208,8159,13
0.0,649143,0.0042409124,23.371603,0.338361918926239,0.16523713,85.575,419.8882083067771,0.9416946,2991.2006120681763,0.16523713,8171,12
0.0,650138,0.0048488765,23.372332,0.45248448848724365,0.1616235,80.35,394.34871700380296,0.74108255,2995.819623708725,0.1616235,8184,13
0.0,651166,0.0052696196,23.372137,0.3195214867591858,0.29165816,78.2,383.37225513611895,0.72698367,3000.448422193527,0.29165816,8198,14
0.0,652150,0.0054855435,23.373762,0.03164196014404297,0.7036264,79.3,390.580179570942,1.122896,3005.068567276001,0.7036264,8209,11
0.0,653182,0.0052662482,23.372232,-0.5468121767044067,0.15893301,79.925,397.9674845473667,1.1430521,3009.6868555545807,0.15893301,8222,13
0.0,654208,0.006236407,23.370428,0.4878230094909668,0.15719724,82.4,412.3237667310148,1.1738678,3014.291565656662,0.15719724,8234,12
0.0,655188,0.0045794724,23.371807,0.1575677990913391,0.17418055,82.35,415.2016941534257,0.998508,3018.89808011055,0.17418055,8246,12
0.0,656212,0.005005615,23.371517,0.3453754186630249,0.15626882,79.05,388.7740737679873,0.8523142,3023.504482269287,0.15626882,8260,14
0.0,657292,0.0049403035,23.370768,0.31753867864608765,0.19423017,77.1,382.72564472868055,0.86552083,3028.1027433872223,0.19423017,8274,14
0.0,658300,0.004994384,23.36989,0.2818124294281006,0.15999202,76.225,375.8273860937428,0.7789691,3032.8548085689545,0.15999202,8287,13
0.0,659314,0.0044395397,23.368572,-0.35545814037323,0.14971358,77.55,387.26280089457737,0.7815035,3037.871557712555,0.14971358,8300,13
0.0,660347,0.0055038407,23.369368,-0.19332826137542725,0.1585693,78.125,390.2085848242428,0.76449835,3042.4941341876984,0.1585693,8313,13
0.0,661330,0.004585101,23.37005,0.2914094924926758,0.1676409,77.3,382.0433898121118,0.7449811,3047.103407382965,0.1676409,8326,13
0.0,662365,0.0054250173,23.369463,0.4105663299560547,0.19580504,79.375,394.4249193792054,0.8673748,3051.729088783264,0.19580504,8338,12
