ev_tdlam_before,EpLenMean,TimeElapsed,surrgain,EpThisIter,optimgain,entloss,EpisodesSoFar,EpTrueRewMean,EpRewMean,meankl,entropy,TimestepsSoFar
0.8304758369922638,76.225,962.2938027381897,0.1476537,14,0.1476537,0.0,2799,385.26439930970236,8.234037,0.0037991211,23.17385,203295
0.6463096737861633,72.725,966.9580135345459,0.14493448,16,0.14493448,0.0,2815,368.4619421724384,7.7039948,0.0037904135,23.165953,204345
0.6904760301113129,70.55,971.7717010974884,0.13295278,13,0.13295278,0.0,2828,353.02786014881445,7.2576537,0.0037941453,23.166037,205338
0.6567801237106323,73.575,976.469399690628,0.29959184,12,0.29959184,0.0,2840,366.6267764107682,7.34523,0.01478118,23.152163,206315
0.7259973585605621,79.125,981.1003851890564,0.30204004,12,0.30204004,0.0,2852,394.9326320964816,7.9358544,0.0146827325,23.14933,207304
0.7761095613241196,78.8,985.7313673496246,0.14239503,14,0.14239503,0.0,2866,398.85681750259243,8.329092,0.003790987,23.13177,208325
0.7451448738574982,74.325,990.3585345745087,0.26954666,14,0.26954666,0.0,2880,382.0559373190323,8.527842,0.014712309,23.11696,209288
0.7815758585929871,70.775,994.9702715873718,0.26584297,14,0.26584297,0.0,2894,364.7214890385779,7.7743545,0.014363715,23.12329,210284
0.7922143638134003,72.125,999.6069083213806,0.2724271,14,0.2724271,0.0,2908,373.4053690400582,7.6438127,0.014334546,23.13088,211332
0.6645695269107819,72.6,1004.2464802265167,0.4493234,14,0.4493234,0.0,2922,375.32628319069715,7.6864166,0.01420289,23.142515,212342
0.7479794323444366,73.35,1008.8796257972717,0.2873422,15,0.2873422,0.0,2937,378.8255888149007,7.6297293,0.013442297,23.122149,213407
0.7910682111978531,73.025,1013.9664161205292,0.14407381,14,0.14407381,0.0,2951,375.08120657591314,7.343045,0.0040059504,23.113218,214459
0.7855754494667053,72.075,1018.6822001934052,0.284052,14,0.284052,0.0,2965,370.54224026615253,7.3991876,0.012846077,23.073236,215447
0.7960878163576126,70.85,1023.4823172092438,0.24909428,15,0.24909428,0.0,2980,363.0035324381768,7.4238906,0.0149887595,23.067955,216462
0.7646679580211639,68.525,1028.182677745819,0.12775129,16,0.12775129,0.0,2996,348.8311081351587,6.9589562,0.0037730644,23.059393,217534
0.7394444942474365,68.35,1032.9478902816772,0.29011828,15,0.29011828,0.0,3011,349.1998437517753,6.7227006,0.014945308,23.05111,218565
0.7135921120643616,70.0,1038.2836873531342,0.15265906,15,0.15265906,0.0,3026,360.4335222969573,7.3314834,0.003964741,23.045656,219654
0.7272384166717529,67.825,1043.0320410728455,0.25421062,17,0.25421062,0.0,3043,349.2283659611697,7.238988,0.014247768,23.03737,220722
0.7926979660987854,66.075,1047.711695432663,0.26598132,15,0.26598132,0.0,3058,338.67195878744957,6.7709665,0.014841763,23.03547,221713
0.7549742460250854,66.325,1052.3320944309235,0.33928937,15,0.33928937,0.0,3073,341.0961080128609,6.823411,0.014124926,23.027323,222747
0.8020412772893906,68.6,1056.9857273101807,0.27860993,15,0.27860993,0.0,3088,353.6369427842959,7.1865416,0.013792104,23.033186,223800
0.7625771462917328,68.2,1061.6336920261383,0.29519007,15,0.29519007,0.0,3103,353.08704544988393,7.102559,0.014085278,23.009764,224792
0.6971630752086639,68.85,1066.252522945404,0.28229526,14,0.28229526,0.0,3117,356.3989222702183,7.2258544,0.013675979,22.993895,225783
0.7748232334852219,68.275,1070.8875176906586,0.26968175,15,0.26968175,0.0,3132,353.62078245422265,7.016983,0.014897691,22.95565,226804
0.8525368124246597,71.075,1075.9483761787415,0.28339535,14,0.28339535,0.0,3146,368.06111296339924,7.0876093,0.0146049,22.955301,227820
0.577142596244812,67.95,1080.5963118076324,0.300361,16,0.300361,0.0,3162,350.99252843544065,6.6986465,0.013672959,22.949059,228825
0.6990881860256195,66.75,1085.5192131996155,0.27164477,15,0.27164477,0.0,3177,346.3816244987789,6.887183,0.014081793,22.938475,229826
0.6768065094947815,67.075,1090.2157514095306,0.3981938,15,0.3981938,0.0,3192,348.27081397867823,6.93937,0.014661692,22.929752,230868
0.7664002478122711,66.925,1094.8873867988586,0.25983012,15,0.25983012,0.0,3207,345.5590074815939,6.415909,0.013650246,22.925957,231864
0.7424766421318054,68.125,1099.5407810211182,0.29007822,15,0.29007822,0.0,3222,352.0021314067803,6.262845,0.0143214045,22.922365,232889
0.6819096207618713,68.05,1104.2040417194366,0.23599729,14,0.23599729,0.0,3236,351.0242509721758,6.6170044,0.014467312,22.900167,233874
0.8340771496295929,70.225,1108.8944022655487,0.12158939,14,0.12158939,0.0,3250,360.6785646096654,6.5581193,0.003852713,22.896235,234883
0.5905433893203735,70.55,1114.097993850708,0.30963215,15,0.30963215,0.0,3265,363.2454047968257,6.5118027,0.0138450395,22.90407,235942
0.7497807741165161,70.3,1118.839236497879,0.13480459,14,0.13480459,0.0,3279,362.3350387076985,6.0819755,0.0038592801,22.893883,236917
0.8088737279176712,70.225,1123.7338042259216,0.14086977,14,0.14086977,0.0,3293,365.4120930128767,6.0255084,0.0037622019,22.884102,237942
0.7818667739629745,75.375,1129.0255692005157,0.13794649,12,0.13794649,0.0,3305,389.07564706132746,5.947902,0.0038757226,22.889387,238957
0.8138966709375381,77.55,1133.7756652832031,0.12853023,13,0.12853023,0.0,3318,393.7153335877977,5.494544,0.0041441815,22.879963,239962
0.842494547367096,77.85,1138.5068435668945,0.31357658,14,0.31357658,0.0,3332,394.85441453410033,5.35011,0.014645449,22.891119,240991
0.7731008231639862,73.375,1143.253423690796,0.31232375,14,0.31232375,0.0,3346,375.7680813459815,5.3348207,0.014355477,22.878986,241988
0.6906177699565887,70.675,1148.0839729309082,0.14101613,15,0.14101613,0.0,3361,365.2046234868916,5.9382563,0.003803774,22.87785,243039
0.7262924909591675,73.125,1152.7062747478485,0.2758154,13,0.2758154,0.0,3374,376.78522762308,6.0875335,0.014944022,22.862814,244052
0.7417837381362915,72.3,1157.312099456787,0.26127058,14,0.26127058,0.0,3388,373.4737931890537,6.413446,0.01452267,22.857502,245057
0.6167514324188232,74.0,1161.9291887283325,0.31574488,14,0.31574488,0.0,3402,382.99188712317147,6.389458,0.014396885,22.85451,246080
0.7854363173246384,73.375,1166.697726726532,0.29355416,14,0.29355416,0.0,3416,379.7229693989834,6.210795,0.01481702,22.844992,247125
0.6471298038959503,74.675,1171.3590688705444,0.18718329,14,0.18718329,0.0,3430,386.05083880509704,6.0654497,0.0042008935,22.843,248185
0.78302101790905,77.55,1176.7578339576721,0.14453575,13,0.14453575,0.0,3443,399.593518310175,5.8059473,0.0039827134,22.8493,249248
0.7805203348398209,76.0,1181.8623914718628,0.12568657,15,0.12568657,0.0,3458,393.1894841045128,5.5078487,0.003918365,22.834455,250292
0.6380278766155243,74.275,1186.582418680191,0.35760754,14,0.35760754,0.0,3472,385.24477202951147,5.319624,0.014184632,22.839354,251303
0.8059234619140625,69.65,1191.3169631958008,0.25515813,15,0.25515813,0.0,3487,361.9033266155506,5.311908,0.0141873825,22.838295,252338
0.6364853084087372,71.675,1196.049034357071,0.15159479,14,0.15159479,0.0,3501,369.0723788670427,5.409856,0.0037905786,22.840508,253378
0.6356441378593445,69.625,1200.782817363739,0.25780344,15,0.25780344,0.0,3516,355.85859412850357,5.402365,0.014746533,22.832785,254374
0.6783497631549835,72.35,1205.5539762973785,0.6458481,13,0.6458481,0.0,3529,370.4313464087037,5.710228,0.014817667,22.839598,255369
0.7134798765182495,73.0,1210.2670800685883,0.30145782,13,0.30145782,0.0,3542,377.2142354418794,5.7232594,0.014699766,22.840826,256363
0.7012368440628052,74.175,1215.0279734134674,0.13503747,14,0.13503747,0.0,3556,384.690243135092,5.5511184,0.004152788,22.846663,257341
0.575279027223587,72.2,1219.8052463531494,0.14129469,15,0.14129469,0.0,3571,373.4865119880502,5.212144,0.0038727194,22.844244,258416
0.6840247809886932,71.475,1224.9286303520203,0.21141818,13,0.21141818,0.0,3584,369.6621432002137,4.908056,0.004428832,22.864338,259379
0.6727160513401031,71.0,1229.5885691642761,0.13721165,14,0.13721165,0.0,3598,366.59740474438115,4.7977195,0.0037605795,22.875423,260349
0.8063191771507263,71.425,1234.2340338230133,0.2684146,14,0.2684146,0.0,3612,369.60346914010097,4.849532,0.0141835045,22.881594,261336
0.7069757878780365,68.675,1238.883934020996,0.28223732,15,0.28223732,0.0,3627,355.2521236926449,5.013233,0.01433281,22.882648,262323
0.7490480840206146,70.75,1243.5284094810486,0.12781386,14,0.12781386,0.0,3641,365.994288597758,5.1165223,0.0038890587,22.86352,263364
0.7665878981351852,71.475,1248.1892828941345,0.14260513,15,0.14260513,0.0,3656,368.46307501806075,5.0237303,0.0040583513,22.858723,264456
0.7500432431697845,73.425,1252.8243780136108,0.29560804,15,0.29560804,0.0,3671,381.2486808529894,4.8055906,0.014321194,22.86483,265520
0.7008847296237946,69.275,1257.7714531421661,0.13059792,15,0.13059792,0.0,3686,362.03248602731003,4.82472,0.0038019917,22.867756,266538
0.5314163863658905,70.575,1262.4409153461456,0.33157048,14,0.33157048,0.0,3700,368.47266669658654,4.9571586,0.014720956,22.858644,267577
0.7822829335927963,73.05,1267.875284910202,0.13245569,13,0.13245569,0.0,3713,380.7766808872047,5.0032477,0.0040243687,22.860043,268581
0.7306719422340393,72.975,1272.5755755901337,0.13365224,15,0.13365224,0.0,3728,379.78318258659954,5.0432043,0.003887373,22.85482,269614
0.6901141703128815,72.875,1277.380375623703,0.17212564,14,0.17212564,0.0,3742,378.8143300067853,4.7966347,0.004572778,22.84832,270661
0.6459962129592896,70.175,1282.0657868385315,0.13123639,15,0.13123639,0.0,3757,364.0888862250595,4.7431226,0.0038823553,22.843016,271671
0.6535677015781403,70.65,1287.9477281570435,0.14256388,14,0.14256388,0.0,3771,367.0248826277424,4.983045,0.003970774,22.831053,272663
0.5439583957195282,69.35,1292.6658132076263,0.34993744,13,0.34993744,0.0,3784,361.4133158715855,4.9892607,0.014064029,22.82365,273599
0.7264025211334229,70.85,1297.5625009536743,0.14759928,14,0.14759928,0.0,3798,366.55933891597476,4.813413,0.0043253833,22.820295,274635
0.6700655519962311,70.85,1302.249727487564,0.2798769,15,0.2798769,0.0,3813,366.34457222039725,4.71827,0.013309512,22.800362,275643
0.7622879147529602,71.7,1306.91845536232,0.28354055,14,0.28354055,0.0,3827,371.259164707995,4.686339,0.014858026,22.80005,276680
0.520294725894928,70.8,1311.6077995300293,0.14353964,14,0.14353964,0.0,3841,367.95434980072474,5.052398,0.0038463657,22.794413,277668
0.6759447455406189,72.5,1316.405696630478,0.14944017,15,0.14944017,0.0,3856,373.00883409196024,4.8160124,0.0040822634,22.79614,278746
0.6744351387023926,71.1,1321.4492168426514,0.15711316,14,0.15711316,0.0,3870,364.9227623634545,4.2780347,0.004157166,22.795637,279742
0.7513916045427322,71.9,1326.1337988376617,0.14511879,14,0.14511879,0.0,3884,369.3271505155825,4.2121496,0.004032556,22.780598,280781
0.5783099234104156,72.1,1330.8717458248138,0.1474778,14,0.1474778,0.0,3898,373.3689927895981,4.324996,0.0040979963,22.769285,281763
0.7098053693771362,70.75,1335.6736171245575,0.1317552,15,0.1317552,0.0,3913,366.75866241412706,4.0112267,0.004084953,22.76489,282788
0.701923131942749,70.2,1340.4047293663025,0.18043268,14,0.18043268,0.0,3927,363.53841438083344,3.8110116,0.004273786,22.759745,283816
0.6360834538936615,74.55,1345.151358127594,0.181135,12,0.181135,0.0,3939,382.8882456658845,3.6451607,0.0042403108,22.742512,284830
0.6650039553642273,72.4,1349.8844599723816,0.29373783,16,0.29373783,0.0,3955,372.73197918084213,3.812891,0.013280088,22.73309,285874
0.6843872666358948,73.35,1354.862781047821,0.13419482,14,0.13419482,0.0,3969,380.12546106084744,4.195962,0.003937845,22.735353,286885
0.697008490562439,69.975,1359.5861167907715,0.13425358,14,0.13425358,0.0,3983,363.72931681394846,4.084973,0.00391113,22.729734,287924
0.7054520547389984,71.65,1364.2443981170654,0.29048398,14,0.29048398,0.0,3997,372.24031434829396,4.1454935,0.014683657,22.71346,288908
0.7784033864736557,72.45,1369.013527393341,0.13246423,14,0.13246423,0.0,4011,377.45897092847645,4.013031,0.003927981,22.71655,289922
0.5579959154129028,72.2,1373.787019252777,0.14668363,15,0.14668363,0.0,4026,378.86396241404344,4.054483,0.004040057,22.71067,290986
0.5724030137062073,73.85,1378.6450452804565,0.18611136,14,0.18611136,0.0,4040,385.16956499239615,3.845983,0.004390327,22.694756,292092
0.803616464138031,74.375,1383.4103860855103,0.13848308,14,0.13848308,0.0,4054,387.14379917340085,3.6491249,0.0039414773,22.708563,293095
0.7160059213638306,72.625,1388.1869118213654,0.27735925,14,0.27735925,0.0,4068,376.67425224914643,3.3228765,0.014795158,22.708899,294088
0.6119115948677063,74.475,1393.0930557250977,0.14798675,12,0.14798675,0.0,4080,385.28544110727296,3.7162094,0.0046294318,22.702328,295071
0.7751031368970871,74.925,1398.3107018470764,0.2722224,14,0.2722224,0.0,4094,387.60267284142446,4.018754,0.014813112,22.696283,296092
0.7308957576751709,76.275,1402.951578617096,0.1438421,14,0.1438421,0.0,4108,392.0913024410113,4.3217497,0.0041614673,22.69948,297139
0.5988294780254364,75.575,1407.7728140354156,0.15150633,13,0.15150633,0.0,4121,391.49776885082485,4.561885,0.004334133,22.689611,298168
0.5587255656719208,76.325,1412.5342288017273,0.15535885,14,0.15535885,0.0,4135,394.6776808789962,4.5811014,0.0038826587,22.691326,299221
0.6490660905838013,76.775,1417.29891872406,0.13859166,13,0.13859166,0.0,4148,402.3056243505769,4.6652617,0.0038789061,22.68864,300210
0.5545468330383301,75.175,1422.0363640785217,0.18235284,14,0.18235284,0.0,4162,392.7034617791824,4.0496864,0.0047288095,22.688475,301245
0.4355524182319641,76.75,1426.7888007164001,0.13608532,12,0.13608532,0.0,4174,397.9468003330028,3.7606232,0.004445377,22.693686,302212
0.6498964130878448,74.625,1431.5410661697388,0.19815692,14,0.19815692,0.0,4188,383.4153353202475,3.4357612,0.004482179,22.692545,303195
0.5685182809829712,74.25,1436.2935075759888,0.16350302,14,0.16350302,0.0,4202,382.3369925006956,3.724121,0.0044532353,22.699972,304215
0.5895828306674957,71.35,1441.2651507854462,0.16190574,14,0.16190574,0.0,4216,372.19795132687506,3.95549,0.004042628,22.699217,305211
0.6980748474597931,73.475,1446.1361520290375,0.16330436,14,0.16330436,0.0,4230,383.75514801642447,4.202417,0.0041071377,22.692312,306267
0.6287319660186768,72.575,1450.9891891479492,0.15885894,14,0.15885894,0.0,4244,376.14567825806535,3.6517296,0.004217841,22.692633,307269
0.764730378985405,73.65,1455.6917185783386,0.14540353,14,0.14540353,0.0,4258,383.3388020440225,3.5669262,0.0038871584,22.6822,308304
0.4816339612007141,73.275,1460.7700779438019,0.15335609,14,0.15335609,0.0,4272,378.1912444836574,3.5077515,0.004226645,22.683329,309328
0.5922317206859589,73.925,1465.4613580703735,0.28091767,14,0.28091767,0.0,4286,384.11715916126803,3.5644321,0.014565734,22.68644,310374
0.5111108124256134,77.3,1470.119139432907,0.15048777,12,0.15048777,0.0,4298,398.43784445555195,3.732687,0.0043758787,22.683344,311396
0.6678503751754761,78.25,1474.793743610382,0.1373433,13,0.1373433,0.0,4311,406.24425597605347,3.8852525,0.0040082415,22.685038,312398
0.37596410512924194,82.15,1479.4377090930939,0.1779638,12,0.1779638,0.0,4323,426.777367162021,3.9563642,0.0047888607,22.666813,313398
0.5212796032428741,80.7,1484.0798213481903,0.14531495,12,0.14531495,0.0,4335,423.00880729785774,4.129924,0.0038773462,22.661446,314378
0.7765572369098663,79.4,1488.7086732387543,0.1452238,14,0.1452238,0.0,4349,414.6929717182703,4.0123672,0.0042042276,22.660725,315436
0.6522260010242462,76.8,1493.3573231697083,0.15101776,14,0.15101776,0.0,4363,400.4247807191759,3.7448106,0.0041326936,22.666925,316470
0.7228496074676514,73.875,1498.016939163208,0.1371274,14,0.1371274,0.0,4377,383.43079350479155,3.4371078,0.004051625,22.678446,317469
0.12704771757125854,74.65,1502.6508512496948,0.30819944,14,0.30819944,0.0,4391,387.68337145464955,3.467125,0.0051245783,22.67602,318538
0.6194175183773041,76.35,1507.2946410179138,0.1533108,12,0.1533108,0.0,4403,396.7117977074032,3.5223083,0.004214327,22.672857,319524
0.5789185762405396,75.25,1511.9399909973145,0.16205734,15,0.16205734,0.0,4418,392.80332489364594,3.4582222,0.004184617,22.671125,320553
0.7597002685070038,71.825,1516.6022152900696,0.13512984,15,0.13512984,0.0,4433,375.8870917322818,3.0968647,0.0037860414,22.681417,321565
0.6490006446838379,71.625,1521.2728457450867,0.14703807,13,0.14703807,0.0,4446,373.3279595858629,3.1928735,0.0038997573,22.677267,322587
0.683480441570282,73.1,1525.9475486278534,0.13983327,14,0.13983327,0.0,4460,381.29943774798363,3.0200977,0.004169588,22.678797,323613
0.6040162742137909,77.1,1530.614916086197,0.14994472,12,0.14994472,0.0,4472,399.1493243357223,3.1124845,0.0039387085,22.672297,324573
0.6029649376869202,75.95,1535.688376903534,0.15793955,13,0.15793955,0.0,4485,392.7035571768039,2.932546,0.004108063,22.677246,325563
0.6636319756507874,78.325,1540.3939008712769,0.14977683,13,0.14977683,0.0,4498,407.4671705584734,3.2994728,0.0042283637,22.670893,326571
0.5775155127048492,75.7,1545.069836616516,0.15499026,14,0.15499026,0.0,4512,395.0820669008812,3.225045,0.0043470208,22.668436,327601
0.5109257996082306,73.675,1549.7457027435303,0.17264038,15,0.17264038,0.0,4527,386.03177181633174,3.4933257,0.004572466,22.660334,328661
0.7562964856624603,72.575,1554.4483366012573,0.14546299,14,0.14546299,0.0,4541,378.45176892868875,3.3803246,0.0042436775,22.647137,329695
0.7927424609661102,72.8,1559.1350100040436,0.14312889,13,0.14312889,0.0,4554,374.9247249610348,3.3481889,0.0045499504,22.65676,330657
0.721074640750885,74.6,1563.828126192093,0.14797331,13,0.14797331,0.0,4567,384.70066776519445,3.0577888,0.004471712,22.655767,331645
0.6267006099224091,76.15,1568.5029861927032,0.18143329,13,0.18143329,0.0,4580,392.2953374474986,2.932347,0.0043764217,22.658209,332676
0.503304660320282,75.65,1573.2060828208923,0.15610465,14,0.15610465,0.0,4594,393.66433424101194,3.1319842,0.0043468093,22.657314,333683
0.33468860387802124,77.75,1577.8731803894043,0.22424039,12,0.22424039,0.0,4606,399.318994101459,3.1333625,0.0046982453,22.650211,334663
0.5653282403945923,76.975,1582.5456311702728,0.18894748,13,0.18894748,0.0,4619,397.8565895070889,3.269785,0.004099846,22.644064,335676
0.6038627624511719,77.15,1587.2247259616852,0.152304,13,0.152304,0.0,4632,398.68142762566805,3.2117448,0.0044739447,22.643782,336631
0.6521720588207245,79.6,1591.925107717514,0.15796621,12,0.15796621,0.0,4644,409.81056303100894,3.2384624,0.004717923,22.640135,337671
0.6652767658233643,76.675,1596.6250977516174,0.14655069,14,0.14655069,0.0,4658,396.5474317898372,3.0556374,0.0038475643,22.638023,338677
0.5549042224884033,78.225,1601.7035341262817,0.14094418,13,0.14094418,0.0,4671,408.13295892819417,3.307211,0.004070458,22.639488,339686
0.5035687983036041,75.975,1606.455896615982,0.17877112,13,0.17877112,0.0,4684,401.3480697239038,3.2313468,0.0046713436,22.63493,340710
0.34934020042419434,79.5,1611.1456925868988,0.22637738,12,0.22637738,0.0,4696,416.5175261597419,3.4342873,0.0046673333,22.635248,341721
0.683399498462677,80.95,1616.0966391563416,0.15556344,12,0.15556344,0.0,4708,423.0808383988303,3.204,0.004374522,22.634699,342699
0.6269245743751526,80.375,1620.7843317985535,0.15864964,13,0.15864964,0.0,4721,420.44279963849385,3.0469253,0.0045048012,22.632322,343697
0.5728819966316223,79.875,1625.5115752220154,0.15009513,13,0.15009513,0.0,4734,416.8796162272978,3.1819806,0.0042202347,22.637934,344719
0.6154284775257111,78.025,1630.1996846199036,0.16273059,14,0.16273059,0.0,4748,405.4023159235103,3.4484208,0.0043496825,22.635248,345820
0.5881892740726471,79.625,1634.876576423645,0.14362903,13,0.14362903,0.0,4761,411.51997444850457,3.5438838,0.004136706,22.638742,346882
0.5592381656169891,79.725,1639.5894570350647,0.14242366,13,0.14242366,0.0,4774,413.67003376149216,3.2416797,0.0040491284,22.633137,347908
0.5163754522800446,77.7,1644.299634695053,0.1481749,14,0.1481749,0.0,4788,402.4320425871091,2.9010487,0.0040172343,22.629904,348928
0.4393354654312134,78.1,1649.0228881835938,0.16914007,11,0.16914007,0.0,4799,402.526229945052,2.7579153,0.004201661,22.627525,349876
0.5524920225143433,77.275,1653.7219972610474,0.21220168,13,0.21220168,0.0,4812,399.6333806384256,2.7099864,0.0049430467,22.627766,350880
0.718879759311676,78.0,1658.4249415397644,0.14380254,14,0.14380254,0.0,4826,405.54419911915784,2.7004461,0.0042778775,22.625069,351887
0.5164085030555725,73.6,1663.5210206508636,0.14812809,14,0.14812809,0.0,4840,386.0263966310781,2.7308397,0.004347549,22.632551,352936
0.5755212306976318,74.85,1668.2840812206268,0.1497605,13,0.1497605,0.0,4853,388.3698560073109,2.6795223,0.0042349566,22.630865,353957
0.2774130702018738,81.0,1673.6242117881775,0.15305099,11,0.15305099,0.0,4864,420.1309301840044,3.1087177,0.004409758,22.623777,354952
0.6314659714698792,84.3,1678.8387246131897,0.17708358,11,0.17708358,0.0,4875,435.2058779981447,3.2236228,0.0047325357,22.619406,355919
0.6343575716018677,82.925,1683.580200433731,0.21260738,14,0.21260738,0.0,4889,430.02828504912287,3.2862294,0.0049802503,22.617674,356982
0.6563723683357239,80.65,1688.3231818675995,0.15389858,13,0.15389858,0.0,4902,417.41908988220837,3.017201,0.0041418443,22.61817,358034
0.6809518039226532,79.725,1693.0576567649841,0.2047444,13,0.2047444,0.0,4915,407.5145565940414,2.8725533,0.0038364183,22.612484,359108
0.6562974750995636,79.875,1697.99178814888,0.15677504,14,0.15677504,0.0,4929,403.10919926007256,2.749645,0.004663299,22.613504,360177
0.7525449395179749,79.9,1703.5850415229797,0.1454099,13,0.1454099,0.0,4942,402.89435302758267,2.4738371,0.004582875,22.615318,361230
0.5684288740158081,80.175,1708.4925026893616,0.14847471,12,0.14847471,0.0,4954,409.87818343963306,2.677707,0.0039890343,22.6137,362250
0.47550731897354126,84.2,1713.2492911815643,0.14377803,12,0.14377803,0.0,4966,433.11202296973926,2.7601283,0.0044679213,22.612967,363307
0.6095084547996521,83.475,1717.9962513446808,0.16731451,13,0.16731451,0.0,4979,432.596901294395,3.061236,0.004499895,22.615885,364368
0.5764378607273102,81.875,1722.7294924259186,0.1573523,14,0.1573523,0.0,4993,425.49607285369257,3.1185849,0.0043003173,22.605974,365419
0.5496845245361328,77.025,1727.4842836856842,0.198527,14,0.198527,0.0,5007,401.4536429657721,2.8886757,0.0050556897,22.598812,366493
0.442149817943573,77.3,1732.2241537570953,0.14095485,14,0.14095485,0.0,5021,402.18015824208805,2.734343,0.0042555104,22.601583,367620
0.7197412848472595,81.95,1736.9581770896912,0.14693275,12,0.14693275,0.0,5033,424.8436847718782,2.688456,0.0044346987,22.598225,368697
0.04928696155548096,85.225,1741.9365668296814,0.34936482,12,0.34936482,0.0,5045,436.2181493603372,2.9903562,0.00467797,22.601156,369745
0.37499094009399414,87.275,1746.6611068248749,0.15893427,12,0.15893427,0.0,5057,446.018686461371,3.2739701,0.004729503,22.600166,370752
0.32749754190444946,91.35,1751.4101347923279,0.16393279,9,0.16393279,0.0,5066,460.0501991958936,3.1940427,0.0047747847,22.59367,371737
0.5101594626903534,90.95,1756.1479315757751,0.1709047,12,0.1709047,0.0,5078,462.7138200689108,3.5267112,0.0047727744,22.597816,372804
0.0858660340309143,90.825,1760.8847012519836,0.336315,12,0.336315,0.0,5090,463.02621458609883,3.3828816,0.0048997733,22.598127,373795
0.508275181055069,87.1,1765.6168298721313,0.1618591,12,0.1618591,0.0,5102,445.5746051485613,3.3309402,0.0046694176,22.59637,374784
0.36864209175109863,78.4,1770.335221529007,0.15550539,14,0.15550539,0.0,5116,407.01927148982867,3.0680711,0.004431389,22.602049,375777
0.3325442671775818,76.95,1775.0557265281677,0.16994,12,0.16994,0.0,5128,403.11865765726435,3.1903539,0.0044128727,22.605692,376721
0.5463370084762573,74.975,1779.9201748371124,0.16996396,14,0.16996396,0.0,5142,394.9124805166389,2.8529987,0.004419108,22.607508,377783
0.6924159228801727,77.675,1784.6404206752777,0.15812954,12,0.15812954,0.0,5154,408.07429937189846,2.8035312,0.004504064,22.612532,378735
0.3743323087692261,78.45,1789.8355522155762,0.15599933,12,0.15599933,0.0,5166,411.20677486764725,2.8536787,0.0042659007,22.610128,379668
0.6134530305862427,78.625,1794.5927276611328,0.17020431,13,0.17020431,0.0,5179,409.9155192035288,2.9376607,0.004322397,22.609943,380735
0.5395378172397614,80.425,1800.5711221694946,0.14609008,12,0.14609008,0.0,5191,418.703590285063,2.8690555,0.004567939,22.611,381717
0.5875090956687927,79.8,1805.427951335907,0.1598066,13,0.1598066,0.0,5204,415.25699166753003,2.486262,0.0044386284,22.615705,382713
0.5569567382335663,79.2,1810.304374217987,0.16286203,13,0.16286203,0.0,5217,413.24817975161875,2.2896123,0.004672,22.615252,383719
0.5858677923679352,79.1,1815.1400578022003,0.15953399,13,0.15953399,0.0,5230,411.8158010828074,2.4906507,0.004332226,22.615902,384817
0.6609940230846405,81.9,1819.8541119098663,0.15667681,12,0.15667681,0.0,5242,422.1317129685316,2.6162345,0.005031022,22.60955,385818
0.3587825298309326,79.975,1824.524367570877,0.18864545,14,0.18864545,0.0,5256,412.8548031705794,2.7227705,0.0038364308,22.61086,386839
0.3763126730918884,81.2,1829.190199136734,0.26402605,10,0.26402605,0.0,5266,417.4888962515441,2.7628381,0.005530731,22.60695,387774
0.5727266669273376,83.85,1834.1200523376465,0.16144136,13,0.16144136,0.0,5279,431.27247753841255,2.970794,0.0043279114,22.598124,388883
0.4274381399154663,85.275,1838.8684322834015,0.16221659,13,0.16221659,0.0,5292,438.11432512998056,3.2614155,0.0043981755,22.600588,389925
0.5557973086833954,82.525,1843.5667548179626,0.15142755,12,0.15142755,0.0,5304,425.51572074567383,3.1611624,0.0041300515,22.603048,390858
0.3503900170326233,78.975,1848.2547612190247,0.17230135,13,0.17230135,0.0,5317,409.62304216102166,2.7230332,0.0043086023,22.608881,391854
0.12946420907974243,79.6,1852.957307100296,0.16468239,12,0.16468239,0.0,5329,414.39969768411663,2.6125371,0.0040901117,22.612303,392906
-0.17960190773010254,84.85,1857.6633477210999,0.17578545,11,0.17578545,0.0,5340,437.9218764467076,2.3797002,0.005079002,22.607687,393917
0.5362748503684998,86.7,1862.3648042678833,0.14619634,12,0.14619634,0.0,5352,452.42273199848495,2.444662,0.0040884838,22.605633,394956
0.5151605308055878,86.775,1867.0406012535095,0.15371147,11,0.15371147,0.0,5363,451.1945687454345,2.277388,0.004781922,22.604177,395883
-0.0543515682220459,87.75,1871.6855897903442,0.7738225,12,0.7738225,0.0,5375,453.18411572542334,2.682432,0.0080350945,22.600847,396916
0.5556141138076782,84.55,1876.3496601581573,0.14021072,13,0.14021072,0.0,5388,441.730065376737,2.9007504,0.004426445,22.599588,397973
0.602843314409256,84.025,1880.9956798553467,0.14372844,12,0.14372844,0.0,5400,439.09664522084205,3.0580337,0.004743579,22.60325,398994
0.34360235929489136,83.625,1885.646954536438,0.14630155,12,0.14630155,0.0,5412,437.0620108510363,2.7924812,0.0044247867,22.596174,400015
0.5037353336811066,80.85,1890.6286673545837,0.15061432,13,0.15061432,0.0,5425,419.67839791396017,2.6276062,0.0041597197,22.597414,401004
0.18285739421844482,82.325,1895.3087253570557,0.4345805,12,0.4345805,0.0,5437,428.0711806655643,2.8059914,0.005625836,22.593264,401998
