EpThisIter,TimeElapsed,TimestepsSoFar,EpisodesSoFar,EpTrueRewMean,ev_tdlam_before,entloss,surrgain,optimgain,EpRewMean,meankl,EpLenMean,entropy
13,8802.743264913559,362791,4599,397.1853774424245,0.6291264593601227,0.0,0.15496482,0.15496482,1.7560871,0.0043304907,84.225,23.876923
12,8825.078946113586,363839,4611,393.4552802094268,0.14530426263809204,0.0,0.20499803,0.20499803,2.0769422,0.0044166795,82.575,23.876923
12,8846.937959194183,364898,4623,395.13196839220626,0.5667334198951721,0.0,0.20935312,0.20935312,2.1234608,0.0053308737,84.375,23.876793
11,8869.201135158539,365947,4634,409.25863852753025,0.2957286834716797,0.0,0.3386774,0.3386774,2.4275546,0.00434756,88.45,23.877445
13,8891.736742258072,366956,4647,405.3786144841287,0.3986244797706604,0.0,0.19389185,0.19389185,2.4970665,0.0049849553,88.25,23.876993
12,8913.969484090805,367959,4659,395.7459966082823,0.3910359740257263,0.0,0.16728117,0.16728117,2.233755,0.004570009,85.8,23.876305
13,8936.066060066223,368996,4672,383.6457433880033,0.4779272675514221,0.0,0.21149546,0.21149546,1.9632943,0.005765897,81.65,23.875969
10,8957.993965148926,369960,4682,393.7514809410096,0.30358272790908813,0.0,0.36731565,0.36731565,1.9290664,0.005194248,84.525,23.875454
13,8980.368386030197,370972,4695,397.39456570582763,0.4978981614112854,0.0,0.16630915,0.16630915,1.8816693,0.004561682,84.6,23.873568
11,9002.078950166702,371929,4706,403.0410371178425,0.16953372955322266,0.0,0.24882965,0.24882965,1.9947784,0.005157047,85.8,23.873894
12,9023.594160079956,372952,4718,392.0631870612754,0.6511579155921936,0.0,0.17044134,0.17044134,1.8191645,0.005303323,84.35,23.874025
8,9045.582940101624,373969,4726,435.81907900354946,-0.03362417221069336,0.0,0.20145506,0.20145506,2.0322423,0.0051427335,92.475,23.874155
14,9067.24654507637,375020,4740,432.98120529964,0.48823118209838867,0.0,0.23973879,0.23973879,2.0318027,0.0056912387,91.825,23.875124
14,9089.488114833832,376132,4754,406.4000092485787,0.18114089965820312,0.0,0.15436493,0.15436493,1.6487513,0.0051857526,86.35,23.874521
12,9111.650417089462,377177,4766,374.7282720912087,0.4058484435081482,0.0,0.21778837,0.21778837,1.445605,0.004582567,80.2,23.873697
11,9133.6262819767,378158,4777,391.93656296015826,0.5131849944591522,0.0,0.22168976,0.22168976,1.4256872,0.0051115477,83.25,23.870937
11,9155.947271108627,379171,4788,413.0490573834985,0.43836623430252075,0.0,0.16343848,0.16343848,1.532595,0.0050074556,87.575,23.87143
13,9177.957800865173,380141,4801,402.0378343924837,0.38483595848083496,0.0,0.14786687,0.14786687,1.4683154,0.004531709,86.05,23.87073
13,9199.96721816063,381166,4814,386.93511568041004,0.36434197425842285,0.0,0.2999439,0.2999439,1.6306093,0.0044777794,82.025,23.87093
12,9222.155936956406,382182,4826,381.7703482249999,0.37007349729537964,0.0,0.16408002,0.16408002,1.8352957,0.005029899,80.8,23.869474
13,9244.005006074905,383157,4839,381.3279567413582,0.5467273592948914,0.0,0.23480396,0.23480396,1.7976339,0.0051720985,80.325,23.86801
12,9266.231345176697,384156,4851,389.7617468190371,0.5008598268032074,0.0,0.2735839,0.2735839,1.7399566,0.004557879,81.05,23.867516
13,9288.153083086014,385223,4864,384.538859310551,0.6463792324066162,0.0,0.1451127,0.1451127,1.5780022,0.0049979636,81.25,23.868156
13,9310.174962997437,386282,4877,385.3545019146469,0.5170327723026276,0.0,0.16803917,0.16803917,1.4397675,0.004765038,81.625,23.867714
12,9332.297639131546,387297,4889,386.9641985881982,0.6686106324195862,0.0,0.20090975,0.20090975,1.3269391,0.0048913136,83.475,23.868317
12,9354.31502699852,388320,4901,391.31607927045627,0.13173270225524902,0.0,0.21843481,0.21843481,1.4472793,0.0053816778,83.05,23.866364
12,9376.507936000824,389339,4913,400.3072833048127,0.7185890078544617,0.0,0.1667944,0.1667944,1.4618498,0.005226242,85.15,23.865274
12,9399.164901018143,390378,4925,408.2220956600948,0.41542530059814453,0.0,0.27664554,0.27664554,1.6086591,0.0054452987,85.4,23.865763
12,9421.760298967361,391425,4937,409.91854265731536,0.5873803496360779,0.0,0.16571262,0.16571262,1.5633613,0.0051920293,85.85,23.867025
12,9444.554339170456,392424,4949,414.27566530488036,0.7330568730831146,0.0,0.19126952,0.19126952,1.5258564,0.0047547314,86.0,23.866833
12,9466.831000089645,393421,4961,409.934217045353,0.2281414270401001,0.0,0.15242444,0.15242444,1.5197427,0.0054180636,85.075,23.866825
13,9489.15902209282,394421,4974,387.0804624504725,0.4112095236778259,0.0,0.15388641,0.15388641,1.4289128,0.0043746848,80.725,23.866243
12,9511.27623295784,395415,4986,385.08578323460085,0.5437861084938049,0.0,0.22658771,0.22658771,1.4769913,0.0047521405,81.45,23.866852
13,9533.63787317276,396423,4999,369.01802769684946,0.38548970222473145,0.0,0.15737267,0.15737267,1.3457458,0.004527136,78.95,23.865725
14,9555.747526168823,397449,5013,364.3317658146516,0.5677303373813629,0.0,0.16835415,0.16835415,1.272535,0.004697631,77.725,23.86263
12,9577.93029499054,398476,5025,369.09728067711376,0.41183924674987793,0.0,0.23675437,0.23675437,1.3492934,0.0053189443,77.975,23.86373
14,9600.311264038086,399465,5039,364.9373367304223,-0.03989756107330322,0.0,0.16069332,0.16069332,1.4027395,0.005571903,76.05,23.862833
11,9622.691506147385,400461,5050,384.99414604007393,0.3321914076805115,0.0,0.18595424,0.18595424,1.5130336,0.004580711,80.825,23.862312
15,9644.803391933441,401539,5065,365.6153967700023,0.4747128486633301,0.0,0.15247115,0.15247115,1.3587024,0.0055349404,76.575,23.861198
13,9667.101874828339,402602,5078,386.23717674392094,0.18531560897827148,0.0,0.14410773,0.14410773,1.2987055,0.004490751,80.85,23.861454
12,9689.33910703659,403763,5090,393.7724819771609,0.2913193106651306,0.0,0.15648317,0.15648317,1.254101,0.004238531,82.55,23.860483
11,9711.320785045624,404751,5101,413.3792751907645,0.6401792764663696,0.0,0.20330137,0.20330137,1.4552329,0.004853075,86.475,23.85974
14,9733.253334999084,405840,5115,421.3619977844999,-0.029194951057434082,0.0,0.29038554,0.29038554,1.740455,0.0063010277,89.0,23.859896
12,9755.348935127258,406798,5127,397.50081332097454,0.2248849868774414,0.0,0.2556522,0.2556522,1.7638279,0.005319419,83.525,23.86022
12,9777.5814640522,407783,5139,375.2655845314707,0.5227403044700623,0.0,0.1764347,0.1764347,1.5432417,0.0046223123,78.975,23.858885
12,9799.645458221436,408853,5151,390.99909345584837,0.26875364780426025,0.0,0.41583428,0.41583428,1.4815705,0.00444791,83.3,23.860392
13,9835.0851790905,409910,5164,385.665365135316,0.5809446275234222,0.0,0.19510666,0.19510666,1.3650825,0.0048315316,82.525,23.859861
12,9857.328397989273,410919,5176,398.02688820993234,0.36019253730773926,0.0,0.26838273,0.26838273,1.5491621,0.0054951473,83.925,23.8608
12,9879.457733154297,411932,5188,397.538288461736,0.6843123137950897,0.0,0.22676922,0.22676922,1.52592,0.0051034694,83.65,23.860842
10,9901.649250984192,412894,5198,415.86014370030205,0.10723245143890381,0.0,0.20786859,0.20786859,1.7656428,0.004900218,86.825,23.861826
14,9924.087581157684,413941,5212,393.2513285554543,0.4935210347175598,0.0,0.15771149,0.15771149,1.5595102,0.004715246,83.175,23.861942
14,9946.215459108353,414994,5226,384.0076781775356,0.20007455348968506,0.0,0.15479043,0.15479043,1.431164,0.004736482,81.125,23.8623
13,9968.766577243805,415998,5239,357.08642348058436,0.3831382989883423,0.0,0.18153983,0.18153983,1.1874014,0.004723602,76.0,23.86133
11,9991.034279108047,416978,5250,383.42283636854546,0.439866840839386,0.0,0.21475644,0.21475644,1.3911012,0.004518873,79.95,23.861942
14,10013.59181690216,418040,5264,380.23997674907343,0.025343596935272217,0.0,0.31211942,0.31211942,1.6776123,0.0048108087,79.875,23.861784
14,10036.290761947632,419104,5278,382.5428588649255,0.30927497148513794,0.0,0.2717359,0.2717359,1.6249301,0.0050538126,80.225,23.86243
12,10058.657228946686,420087,5290,370.1582371032822,0.4057544469833374,0.0,0.16753258,0.16753258,1.5267087,0.004726501,77.725,23.859997
12,10080.862653017044,421071,5302,382.2322081276976,0.27274811267852783,0.0,0.17719865,0.17719865,1.3554273,0.005610905,79.925,23.859901
12,10103.330400943756,422019,5314,386.09689454964894,0.4586562514305115,0.0,0.2512139,0.2512139,1.3212086,0.005399593,81.1,23.858238
11,10125.804516077042,422975,5325,388.3067802928372,0.2808989882469177,0.0,0.18829598,0.18829598,1.3536899,0.004576704,82.2,23.858885
12,10148.132263183594,423975,5337,393.0317090854038,0.36999720335006714,0.0,0.24682054,0.24682054,1.5901349,0.005769976,82.425,23.85853
13,10170.58454298973,424998,5350,391.07161307795616,-0.13520777225494385,0.0,0.1976479,0.1976479,1.7643325,0.005936423,82.525,23.859499
12,10192.82215809822,425994,5362,385.72796406230134,0.4896148443222046,0.0,0.1645335,0.1645335,1.5648425,0.0048636887,80.85,23.859371
14,10214.907940149307,427054,5376,375.0064020922117,0.10510724782943726,0.0,0.17336829,0.17336829,1.3322623,0.005022794,78.8,23.860312
12,10237.031868219376,428066,5388,385.2297197988182,0.3054690361022949,0.0,0.17516118,0.17516118,1.2319694,0.004762032,80.2,23.86035
12,10258.981938123703,429084,5400,385.6612261718964,0.3312392234802246,0.0,0.27007598,0.27007598,1.4534848,0.005282741,81.3,23.860483
12,10281.232609033585,430065,5412,383.5450626658456,0.2361210584640503,0.0,0.15788096,0.15788096,1.4753734,0.0048077814,82.1,23.860678
12,10303.497906923294,431068,5424,394.0482782019199,0.39731669425964355,0.0,0.16427583,0.16427583,1.4563396,0.005120591,84.775,23.86035
11,10325.555260181427,432020,5435,389.3503173003066,0.4422176480293274,0.0,0.31372374,0.31372374,1.5852143,0.0065554436,83.55,23.859821
12,10347.719794988632,433021,5447,394.7279469405119,0.03924214839935303,0.0,0.15568261,0.15568261,1.6267307,0.0049929703,83.575,23.859251
11,10369.831614017487,434001,5458,405.49520400420175,0.387093186378479,0.0,0.1668099,0.1668099,1.5926149,0.0047194613,85.525,23.859013
13,10392.192561149597,435008,5471,394.11908128760103,0.19622451066970825,0.0,0.3855586,0.3855586,1.6412389,0.0054235356,82.975,23.860195
14,10414.498664855957,436102,5485,381.7469575517065,0.049674808979034424,0.0,0.25480226,0.25480226,1.6822973,0.0050550415,81.15,23.859507
13,10436.896789073944,437169,5498,373.4437333688519,0.45076805353164673,0.0,0.18953963,0.18953963,1.7016989,0.005019349,79.2,23.859707
12,10459.057511091232,438198,5510,388.8016182638927,0.6057705581188202,0.0,0.1977113,0.1977113,1.796566,0.004915434,82.075,23.861946
11,10481.376898050308,439213,5521,404.138594138923,0.33615946769714355,0.0,0.42519343,0.42519343,1.576227,0.004743369,84.5,23.863129
13,10503.647381067276,440281,5534,406.01955956133736,0.3915545344352722,0.0,0.18004182,0.18004182,1.5925505,0.0050635394,85.1,23.863615
11,10526.0481300354,441276,5545,414.61479223374164,0.5545772612094879,0.0,0.21901874,0.21901874,1.6354777,0.004262646,87.675,23.864899
13,10548.32382106781,442342,5558,404.3958182904102,0.3233344554901123,0.0,0.20039636,0.20039636,1.6780218,0.0048075356,85.825,23.865753
12,10570.458331108093,443361,5570,396.6266935125087,0.3670791983604431,0.0,0.24611892,0.24611892,1.9276779,0.004493299,84.825,23.863932
11,10593.261180877686,444378,5581,395.11338859575415,0.5788674652576447,0.0,0.19843712,0.19843712,1.8731216,0.0044980296,85.0,23.864218
11,10615.715785980225,445443,5592,426.04074764854795,0.02386295795440674,0.0,0.16149205,0.16149205,1.919431,0.004701583,91.375,23.86478
12,10638.28083395958,446495,5604,421.89556635832105,0.46519434452056885,0.0,0.1740408,0.1740408,1.56016,0.005091179,91.15,23.864748
13,10660.549050092697,447465,5617,395.34529429300693,0.20444798469543457,0.0,0.24656299,0.24656299,1.4244392,0.0050967326,85.1,23.864292
10,10683.022217035294,448441,5627,421.19158237407754,0.4144936203956604,0.0,0.20606484,0.20606484,1.7414764,0.0051246975,89.575,23.864748
13,10705.329220056534,449492,5640,390.84153072538675,0.47743988037109375,0.0,0.21227877,0.21227877,1.705158,0.0045592035,83.75,23.863804
12,10727.756338119507,450475,5652,396.59639765221937,0.42479872703552246,0.0,0.31247994,0.31247994,1.9221405,0.005205275,85.3,23.864388
12,10750.269248008728,451551,5664,395.55524666261596,0.16752314567565918,0.0,0.18444264,0.18444264,2.1511242,0.004933482,84.15,23.862297
12,10771.611644268036,452605,5676,404.13184778053085,0.17465609312057495,0.0,0.16847941,0.16847941,1.9269364,0.0052721743,85.675,23.860195
13,10793.938514947891,453629,5689,406.76080765700334,0.08486515283584595,0.0,0.16031814,0.16031814,1.8445297,0.004751186,85.275,23.858559
14,10816.399995088577,454732,5703,392.98604059476406,0.34524959325790405,0.0,0.19146448,0.19146448,1.2320918,0.0049492326,82.35,23.859049
13,10838.633090019226,455695,5716,368.7479442869929,0.0665208101272583,0.0,0.16967422,0.16967422,1.1301209,0.0052923355,77.25,23.858562
13,10860.929066896439,456703,5729,361.11893968994,0.30370479822158813,0.0,0.2058608,0.2058608,1.1693537,0.0050686356,76.85,23.85739
13,10883.446896076202,457727,5742,354.0581169400696,0.2180473804473877,0.0,0.18019602,0.18019602,1.106889,0.0048730206,76.275,23.858358
13,10905.92665219307,458779,5755,369.04365099306585,0.47783613204956055,0.0,0.21309686,0.21309686,1.193639,0.0052816616,78.8,23.858063
13,10928.249269008636,459834,5768,375.08266514940067,0.22776049375534058,0.0,0.3295086,0.3295086,1.2764666,0.006697056,80.25,23.85804
11,10950.459195137024,460879,5779,390.56248441359435,0.11987793445587158,0.0,0.20061174,0.20061174,1.4594766,0.0055873375,83.5,23.857267
10,10972.798928022385,461887,5789,418.25875151766706,0.15275222063064575,0.0,0.31968156,0.31968156,1.6474205,0.0059041693,90.2,23.855595
14,10995.379811048508,462894,5803,400.75971630665555,-0.5911588668823242,0.0,0.14719117,0.14719117,1.5229963,0.0058460226,86.575,23.855997
13,11017.862311840057,463933,5816,390.76819081207503,0.25700467824935913,0.0,0.2202605,0.2202605,1.5876777,0.005110863,84.15,23.855947
11,11040.239593029022,464907,5827,373.59431275689093,0.14978092908859253,0.0,0.17872976,0.17872976,1.4099742,0.005532802,79.575,23.855959
12,11062.875545024872,465988,5839,398.1222347066901,-0.40638816356658936,0.0,0.17374927,0.17374927,1.632712,0.005224284,83.975,23.857553
14,11085.303654193878,467018,5853,397.0692383468307,0.48135316371917725,0.0,0.1621828,0.1621828,1.4787048,0.0044336263,83.1,23.85595
12,11107.804769992828,468047,5865,396.52028593220064,0.20029443502426147,0.0,0.19012535,0.19012535,1.3541131,0.0056694075,83.25,23.854977
12,11129.89374423027,469037,5877,379.5471422745195,0.35439741611480713,0.0,0.167391,0.167391,1.1744517,0.0054507433,80.725,23.854532
11,11152.63913488388,470110,5888,400.8222198170501,0.41299504041671753,0.0,0.27199548,0.27199548,1.4797817,0.00629337,86.875,23.853157
13,11175.085302114487,471126,5901,393.4126066596601,0.168157160282135,0.0,0.3921642,0.3921642,1.498982,0.0051864446,85.5,23.852383
12,11197.238906145096,472165,5913,411.7887008721892,0.36734074354171753,0.0,0.2150934,0.2150934,1.8675797,0.005603959,87.4,23.852543
13,11219.887539863586,473192,5926,395.39259375248116,0.5626803934574127,0.0,0.207986,0.207986,1.681871,0.004406765,81.575,23.852987
12,11242.545917987823,474205,5938,398.92942622167755,0.1924704909324646,0.0,0.24926049,0.24926049,1.855698,0.0054144664,82.75,23.853188
11,11265.187856197357,475180,5949,397.9244122619036,0.1364682912826538,0.0,0.20410335,0.20410335,1.7793541,0.0050835065,83.625,23.851524
11,11287.628500938416,476147,5960,405.7459946645344,0.21298867464065552,0.0,0.1771833,0.1771833,1.6590002,0.005243657,85.375,23.84974
13,11309.956601142883,477191,5973,401.4732402138549,0.3796401023864746,0.0,0.1603924,0.1603924,1.6519206,0.005002441,84.625,23.849741
12,11332.489755153656,478201,5985,400.6859259468842,0.39308029413223267,0.0,0.19867268,0.19867268,1.449665,0.0048847715,84.175,23.849937
12,11354.360769987106,479222,5997,391.03824165504574,0.3079056143760681,0.0,0.1961009,0.1961009,1.4515891,0.0055497643,83.25,23.85025
12,11376.49654507637,480228,6009,399.59848814003624,0.2978944778442383,0.0,0.20698869,0.20698869,1.4572332,0.0057183113,83.7,23.850431
11,11398.70705294609,481195,6020,402.76807797727383,0.3945040702819824,0.0,0.19128358,0.19128358,1.4547876,0.0054430095,84.475,23.849642
12,11420.571240901947,482236,6032,411.6598017404767,0.32393109798431396,0.0,0.2806676,0.2806676,1.3937079,0.005238876,86.225,23.84957
14,11442.823040008545,483253,6046,386.271159225647,0.5032353103160858,0.0,0.24644542,0.24644542,1.4930403,0.005442401,81.2,23.84957
13,11464.809216022491,484370,6059,392.4149231336595,0.2501181960105896,0.0,0.20533666,0.20533666,1.5300386,0.0051708347,81.825,23.85006
12,11487.116814136505,485395,6071,388.5071378557178,0.5343529582023621,0.0,0.19846869,0.19846869,1.3948272,0.004602594,81.4,23.8496
14,11509.275197029114,486386,6085,380.86359808262006,0.43654149770736694,0.0,0.21641368,0.21641368,1.2940912,0.0051862863,79.9,23.848759
13,11531.727535009384,487407,6098,377.5742572077767,0.5586631596088409,0.0,0.19927916,0.19927916,1.3824085,0.005213304,78.8,23.848593
12,11553.977821111679,488455,6110,379.2948687386662,0.3445172905921936,0.0,0.20617211,0.20617211,1.4442322,0.0051417025,78.6,23.847298
13,11576.367733001709,489455,6123,387.8601149005223,0.12652790546417236,0.0,0.1747039,0.1747039,1.2413781,0.004892476,80.525,23.847664
13,11598.663740158081,490519,6136,386.80839250976317,0.20918798446655273,0.0,0.20299163,0.20299163,1.1929897,0.0046517,81.075,23.847324
10,11621.057618141174,491527,6146,403.5903045499141,0.2651563286781311,0.0,0.22967589,0.22967589,1.2679515,0.0051639983,84.125,23.848621
13,11643.305403232574,492545,6159,407.30890991464014,0.4936802387237549,0.0,0.24570069,0.24570069,1.4046017,0.0054121446,85.45,23.8486
13,11665.647572994232,493580,6172,403.1741227040211,0.5637644231319427,0.0,0.17324694,0.17324694,1.5427095,0.0049029,84.6,23.848766
12,11687.729599952698,494595,6184,394.2490520608993,0.24527156352996826,0.0,0.20677786,0.20677786,1.3326032,0.0053931093,82.925,23.848593
13,11710.067775011063,495632,6197,388.0852541587691,0.4770815968513489,0.0,0.16720216,0.16720216,1.4945757,0.005150007,81.675,23.84909
12,11732.315460205078,496652,6209,399.2258014879409,0.3966566324234009,0.0,0.26102844,0.26102844,1.3896635,0.0045090886,83.075,23.849968
13,11754.559051036835,497677,6222,393.87044063186556,0.24889910221099854,0.0,0.21496302,0.21496302,1.3843789,0.0045529082,80.725,23.84916
14,11776.659379005432,498706,6236,380.5804981232524,0.1973312497138977,0.0,0.17130965,0.17130965,1.3445902,0.005378626,78.475,23.8496
12,11798.836719036102,499720,6248,375.63444117744723,0.4791550040245056,0.0,0.16972299,0.16972299,1.1975653,0.0050300006,78.35,23.848795
12,11821.227308988571,500738,6260,375.3190056433398,0.3785744905471802,0.0,0.18459615,0.18459615,1.2680289,0.0050672265,79.75,23.849485
13,11843.407218933105,501769,6273,393.83018443015453,0.383073627948761,0.0,0.1688131,0.1688131,1.3164318,0.0043816045,83.725,23.849155
11,11866.101054906845,502745,6284,399.14110230617496,0.3917767405509949,0.0,0.47409424,0.47409424,1.4066708,0.0069715856,83.925,23.85011
14,11888.691201925278,503820,6298,384.7891507624824,0.0038579702377319336,0.0,0.19057265,0.19057265,1.2903644,0.0048673926,80.8,23.850462
14,11911.0784471035,504904,6312,379.32656254394095,0.5443855226039886,0.0,0.17787322,0.17787322,1.3072952,0.0049176305,80.325,23.850101
13,11933.296065092087,505929,6325,366.04122398148024,0.2126864790916443,0.0,0.2692716,0.2692716,1.2584317,0.0050310083,77.5,23.849943
12,11955.685283184052,506949,6337,377.85657778405766,-0.07324278354644775,0.0,0.25460714,0.25460714,1.4828217,0.005342928,79.65,23.849936
12,11977.879634141922,507892,6349,382.2312732548377,0.25291961431503296,0.0,0.22495002,0.22495002,1.7465461,0.004839617,79.2,23.851109
11,11999.962418079376,508863,6360,401.8841605739037,0.5447731614112854,0.0,0.185139,0.185139,1.9619739,0.004771145,82.85,23.85204
12,12021.902914047241,509956,6372,415.3612690598269,0.38511598110198975,0.0,0.17143668,0.17143668,1.7329447,0.00472957,86.1,23.851889
12,12044.23009300232,510953,6384,415.3057572225862,0.3596954941749573,0.0,0.26278406,0.26278406,1.4892762,0.0063758073,86.6,23.85192
14,12080.372992038727,512024,6398,397.2635271070097,0.3508762717247009,0.0,0.1809908,0.1809908,1.2681026,0.0045038303,82.7,23.851406
14,12102.303077220917,513093,6412,381.5161558035978,0.16724741458892822,0.0,0.1838736,0.1838736,1.1552761,0.005151908,78.425,23.851072
13,12124.263957977295,514107,6425,368.35747992155905,0.04399627447128296,0.0,0.35450235,0.35450235,1.0761685,0.005854935,76.45,23.850431
12,12146.514062166214,515141,6437,373.0875421242043,0.3248620629310608,0.0,0.24356577,0.24356577,1.1827936,0.0053626793,79.5,23.850254
13,12168.889219999313,516214,6450,383.21319663140076,0.3272305727005005,0.0,0.23573278,0.23573278,1.4110882,0.0047338665,81.7,23.850096
13,12191.17594218254,517284,6463,394.13358780551874,0.2728497385978699,0.0,0.18775041,0.18775041,1.4097803,0.0051906803,83.25,23.849117
11,12213.447644233704,518258,6474,408.05948044455647,0.3147445321083069,0.0,0.21432522,0.21432522,1.4360907,0.0046133883,84.625,23.848305
12,12235.708137989044,519271,6486,408.1974977092329,0.2715684175491333,0.0,0.43810064,0.43810064,1.461894,0.0057066353,84.5,23.848307
15,12258.418234109879,520299,6501,386.1004911191299,0.2279292345046997,0.0,0.25299522,0.25299522,1.3030837,0.006400125,79.425,23.84911
13,12280.877223968506,521375,6514,371.51574793061883,0.639350950717926,0.0,0.25543553,0.25543553,1.4224558,0.0053740903,77.925,23.848644
11,12303.635510921478,522401,6525,381.76301686676885,0.5141861438751221,0.0,0.17461517,0.17461517,1.2418972,0.0055659804,80.025,23.847809
12,12326.16581082344,523415,6537,404.3510254433588,0.08211129903793335,0.0,0.19268224,0.19268224,1.3048708,0.005060683,84.75,23.848967
12,12348.433578014374,524357,6549,412.9364622970419,0.4570367932319641,0.0,0.17392488,0.17392488,1.3081782,0.0050583924,86.4,23.848997
14,12370.60872387886,525381,6563,380.3947762560094,0.5019044876098633,0.0,0.27969205,0.27969205,1.1457679,0.006590498,80.4,23.848478
11,12392.739772081375,526366,6574,381.84550069857676,0.41114044189453125,0.0,0.16848016,0.16848016,1.1521685,0.0047424333,80.175,23.848478
12,12414.984806060791,527423,6586,396.7722822213053,0.4396386742591858,0.0,0.22584337,0.22584337,1.0672749,0.0057174014,82.75,23.848278
14,12437.503991127014,528494,6600,399.8534086389362,0.3712995648384094,0.0,0.19382031,0.19382031,1.1277001,0.0049235644,83.1,23.847164
14,12459.968961954117,529531,6614,379.86671974837077,0.3830655813217163,0.0,0.1721801,0.1721801,1.1202753,0.0051258635,79.125,23.846834
12,12482.275599002838,530586,6626,377.8693435923582,0.5157210826873779,0.0,0.5779952,0.5779952,1.3270029,0.004849976,79.075,23.847157
12,12504.72156405449,531662,6638,394.87266328722,0.31622546911239624,0.0,0.20578715,0.20578715,1.5021422,0.004626157,82.35,23.84814
12,12526.979229927063,532663,6650,409.23631626973304,0.578849196434021,0.0,0.16692227,0.16692227,1.4707392,0.00487931,86.15,23.847982
12,12549.498743057251,533666,6662,412.35268859317347,0.3016165494918823,0.0,0.22093226,0.22093226,1.6447313,0.0047745854,86.15,23.84619
14,12571.53105521202,534732,6676,386.35211241273475,0.01751887798309326,0.0,0.22676003,0.22676003,1.1923876,0.0049107117,81.5,23.84671
13,12593.957682132721,535757,6689,379.5661179921019,-0.15172946453094482,0.0,0.21052596,0.21052596,1.315553,0.005471832,78.7,23.846682
13,12616.13946390152,536765,6702,374.3634766731651,0.24600708484649658,0.0,0.26360738,0.26360738,1.291449,0.0049989065,77.475,23.846525
12,12638.420647144318,537822,6714,390.77418343076954,0.4735291600227356,0.0,0.16826844,0.16826844,1.2722585,0.005507928,80.725,23.845743
13,12660.50051188469,538845,6727,392.20906081174496,0.38582950830459595,0.0,0.17183635,0.17183635,1.1963947,0.0053163404,81.5,23.845339
13,12682.680382966995,539864,6740,388.74263433583735,0.23811614513397217,0.0,0.15709323,0.15709323,1.0313451,0.0048061796,81.4,23.845865
12,12704.795568227768,540799,6752,371.76772160224135,0.24570727348327637,0.0,0.2519951,0.2519951,1.1752659,0.0054800464,77.625,23.845701
12,12727.229251146317,541837,6764,385.65360069812243,0.3318411707878113,0.0,0.3410399,0.3410399,1.4156034,0.005392911,79.95,23.84619
13,12749.705178022385,543012,6777,405.06433670107475,0.4559444189071655,0.0,0.2832566,0.2832566,1.582391,0.005495361,83.85,23.846684
12,12771.726331233978,543990,6789,409.07616474338977,0.515175074338913,0.0,0.27218604,0.27218604,1.3034852,0.00606095,85.15,23.848015
13,12794.178008079529,545024,6802,402.6435143133541,0.1781860589981079,0.0,0.18175751,0.18175751,1.1503991,0.004718853,84.575,23.848146
13,12816.565872192383,546017,6815,373.9330782261531,0.33416521549224854,0.0,0.24704434,0.24704434,1.3279955,0.0052381987,78.375,23.847622
13,12838.975792169571,547040,6828,378.839344223013,0.4926820397377014,0.0,0.17433721,0.17433721,1.3997366,0.004469741,78.45,23.846315
12,12861.18364906311,548073,6840,386.4761202298503,0.21370470523834229,0.0,0.51115096,0.51115096,1.5660883,0.005994161,80.5,23.847128
13,12883.196807861328,549125,6853,389.2828497903385,-0.0015636682510375977,0.0,0.44404513,0.44404513,1.5877749,0.006070221,81.475,23.846678
14,12905.333389043808,550101,6867,369.9571278691793,0.22394341230392456,0.0,0.18970299,0.18970299,1.4238956,0.0056105983,77.7,23.84665
13,12927.661234855652,551183,6880,368.010582885666,-0.1675642728805542,0.0,0.18052822,0.18052822,1.2978263,0.006001496,77.75,23.846346
13,12949.855381965637,552167,6893,359.9864062266188,0.26942723989486694,0.0,0.24071653,0.24071653,1.0309775,0.005840724,76.05,23.845222
13,12972.460687160492,553148,6906,363.6991057941728,0.08833175897598267,0.0,0.2496175,0.2496175,1.1748085,0.005709541,77.875,23.845661
14,12994.97660112381,554196,6920,356.57980153960654,0.34401488304138184,0.0,0.23222953,0.23222953,1.051523,0.0060743215,75.325,23.84603
12,13017.241582155228,555195,6932,371.0416165974003,0.45343124866485596,0.0,0.18718462,0.18718462,0.9777688,0.005250656,77.625,23.846811
11,13039.534101963043,556196,6943,394.2004169639871,0.5252880156040192,0.0,0.22525209,0.22525209,1.0923496,0.0051734676,81.925,23.846199
12,13062.3648519516,557190,6955,414.41331413011557,0.26425766944885254,0.0,0.4399312,0.4399312,1.4059573,0.006311244,85.9,23.845865
11,13084.83622097969,558221,6966,413.2188911544972,-0.10168468952178955,0.0,0.17242542,0.17242542,1.39818,0.005672587,86.675,23.846193
14,13107.053726911545,559241,6980,390.4971830365499,0.5083583891391754,0.0,0.20570138,0.20570138,1.2210875,0.0049439147,82.275,23.846315
13,13129.392951011658,560235,6993,381.3064900000974,0.14045649766921997,0.0,0.17373206,0.17373206,0.9634277,0.005278212,80.35,23.84567
13,13151.830159187317,561249,7006,362.0468739763834,0.09217655658721924,0.0,0.20904687,0.20904687,1.0401932,0.005573633,75.7,23.847038
11,13173.99206495285,562317,7017,395.1912443864682,0.021902143955230713,0.0,0.20349407,0.20349407,1.2260464,0.0054885233,82.65,23.84667
13,13196.261225938797,563322,7030,398.9963353902194,0.5722953677177429,0.0,0.19920275,0.19920275,1.2708572,0.005344796,82.575,23.847006
