EpLenMean,EpThisIter,ev_tdlam_before,EpTrueRewMean,TimestepsSoFar,meankl,surrgain,EpRewMean,EpisodesSoFar,TimeElapsed,entropy,optimgain,entloss
590.275,3,0.9783585965633392,2067.6828637103094,320664,0.011609821,0.07217646,312.15445,651,1395.7528846263885,1.7490652,0.07217646,0.0
599.875,1,0.981721218675375,2105.643887995643,321560,0.01200745,0.07179992,319.01166,652,1401.0484092235565,1.7210857,0.07179992,0.0
611.3,1,0.9643343314528465,2147.130332917494,322560,0.012528708,0.06368157,325.8491,653,1406.346378326416,1.6794889,0.06368157,0.0
624.0,1,0.7951245158910751,2198.0514235865653,323560,0.010560047,0.041351203,335.775,654,1411.6523191928864,1.6861311,0.041351203,0.0
619.725,1,0.9040495231747627,2182.13746056346,324172,0.010867271,0.07837522,330.5437,655,1416.9635219573975,1.6717068,0.07837522,0.0
618.85,1,0.9704565927386284,2178.6764362917993,324888,0.011387166,0.059369415,327.1936,656,1422.2702827453613,1.629517,0.059369415,0.0
618.85,1,0.739621490240097,2177.3829106109856,325888,0.009898972,0.040996507,324.80484,657,1427.5757863521576,1.6102179,0.040996507,0.0
620.45,1,0.952967707067728,2185.325095670708,326631,0.010066678,0.05697179,325.95578,658,1432.8795893192291,1.6087954,0.05697179,0.0
617.9,2,0.9693847708404064,2177.4183702554487,327766,0.01076623,0.064915255,322.3487,660,1438.1689383983612,1.5993041,0.064915255,0.0
617.25,2,0.9764844216406345,2179.202476759997,329091,0.01173327,0.06976927,323.27106,662,1443.4690148830414,1.5929577,0.06976927,0.0
616.05,2,0.9765657857060432,2174.4555044935573,330169,0.011407526,0.06554365,322.2215,664,1448.7749049663544,1.5649612,0.06554365,0.0
608.125,1,0.9375205896794796,2149.5303962944936,330852,0.011447389,0.05689397,316.96735,665,1454.077909708023,1.5799903,0.05689397,0.0
612.3,2,0.9751718025654554,2164.0844607231966,332076,0.01035488,0.067838736,319.29333,667,1459.3764145374298,1.5618331,0.067838736,0.0
598.3,3,0.7260043919086456,2110.4704001991513,333685,0.010042826,0.06232343,309.52997,670,1464.682184934616,1.525813,0.06232343,0.0
613.225,2,0.7769642621278763,2168.254378611475,335311,0.010121583,0.0601546,321.15567,672,1469.9748752117157,1.5115623,0.0601546,0.0
613.525,2,0.9794863481074572,2173.4041464163633,336458,0.010428578,0.06398001,322.46176,674,1475.280897140503,1.4729502,0.06398001,0.0
621.225,2,0.983081242069602,2205.846356904482,337588,0.010617314,0.06616273,329.65594,676,1480.5952668190002,1.434443,0.06616273,0.0
628.625,1,0.9827453792095184,2234.55622520932,338221,0.0115423165,0.056145582,334.01312,677,1485.8955209255219,1.3938957,0.056145582,0.0
633.925,1,0.9803444836288691,2258.2198134789223,339136,0.010337818,0.057555836,337.96085,678,1491.1990847587585,1.4104515,0.057555836,0.0
647.15,1,0.9614014998078346,2311.6132824880633,340130,0.010579372,0.05955985,346.17426,679,1496.508335351944,1.4089049,0.05955985,0.0
670.35,1,0.39634376764297485,2396.400820930132,341130,0.010693244,0.04497896,359.02136,680,1501.815976858139,1.3885149,0.04497896,0.0
681.85,1,0.87436443567276,2438.17422814617,342130,0.010615286,0.05009053,364.0035,681,1507.1162192821503,1.3920397,0.05009053,0.0
685.025,2,0.9785978868603706,2450.22475607729,343544,0.0108891595,0.059489816,360.15985,683,1512.4301285743713,1.4186097,0.059489816,0.0
696.0,1,0.3992506265640259,2487.2681352483323,344544,0.010466805,0.040295232,363.5393,684,1517.7370793819427,1.4662272,0.040295232,0.0
696.3,2,0.7253602147102356,2486.852153216376,345614,0.011306909,0.05004247,360.79828,686,1523.0277256965637,1.413545,0.05004247,0.0
705.475,1,0.3989059329032898,2518.278697345331,346614,0.009598343,0.042761076,363.31915,687,1528.327889919281,1.4004377,0.042761076,0.0
702.65,1,0.9734480511397123,2509.440908685855,347052,0.011382725,0.058714982,360.68707,688,1533.632614850998,1.3707997,0.058714982,0.0
708.25,2,0.9450942799448967,2527.3409637127393,348578,0.010684362,0.072286434,359.62778,690,1538.9380240440369,1.3647155,0.072286434,0.0
714.35,1,0.9901742180809379,2550.7961939875195,349238,0.009755153,0.06013335,362.258,691,1544.240761756897,1.3781127,0.06013335,0.0
716.95,1,0.615869015455246,2555.419168649153,350238,0.01068067,0.052463114,360.89053,692,1549.5556082725525,1.3380597,0.052463114,0.0
701.55,2,0.7934988588094711,2497.260272293707,351622,0.012321771,0.050316487,346.3662,694,1554.8635475635529,1.3108311,0.050316487,0.0
701.4,1,0.9847828773781657,2497.9681981719086,352228,0.009722846,0.054930434,346.91748,695,1560.163905620575,1.3439482,0.054930434,0.0
685.175,2,0.621497392654419,2437.7573980037987,353295,0.010570992,0.04515902,339.97076,697,1565.4700725078583,1.3411201,0.04515902,0.0
679.95,1,0.9505527578294277,2417.2929877219794,353829,0.01017667,0.057247348,336.88086,698,1570.775583267212,1.3079085,0.057247348,0.0
653.725,4,0.8489072024822235,2317.1671184281995,355240,0.010185422,0.059260648,326.70038,702,1576.0849227905273,1.2773392,0.059260648,0.0
658.425,1,0.9569876603782177,2336.5063558564348,356058,0.010996405,0.0717507,330.52444,703,1581.3881418704987,1.2730557,0.0717507,0.0
667.575,1,0.982087979093194,2373.0691581292913,356872,0.010279434,0.05351705,336.77615,704,1586.6908023357391,1.2696061,0.05351705,0.0
663.65,1,0.9664961062371731,2356.541929912265,357398,0.010702541,0.06778107,334.31583,705,1591.9935851097107,1.2845155,0.06778107,0.0
677.9,1,0.9536774940788746,2410.74467838003,358398,0.010488708,0.05671528,343.12054,706,1597.3087482452393,1.2551528,0.05671528,0.0
667.925,2,0.9859710251912475,2378.139620398825,359793,0.011079349,0.058503326,333.61554,708,1602.6290347576141,1.2562268,0.058503326,0.0
678.85,2,0.9710856769233942,2419.2178674209545,360839,0.010911345,0.06257456,338.68204,710,1607.9475679397583,1.238786,0.06257456,0.0
674.275,2,0.8086678832769394,2401.108681148131,362282,0.010657873,0.043064598,332.1378,712,1613.2738304138184,1.2743436,0.043064598,0.0
676.175,1,0.9850005619227886,2407.5511638239404,362883,0.01210361,0.06426339,332.5875,713,1618.5967991352081,1.2797452,0.06426339,0.0
685.625,1,0.7053485810756683,2440.982925305121,363883,0.0099068405,0.04366133,336.13,714,1623.9103484153748,1.3117672,0.04366133,0.0
687.95,1,0.9698785264045,2448.099641276741,364497,0.010882566,0.056842364,336.13638,715,1629.2173218727112,1.2942156,0.056842364,0.0
681.5,2,0.9495420195162296,2422.0908414371597,365481,0.012457697,0.05982307,331.11157,717,1634.5290746688843,1.2684159,0.05982307,0.0
683.625,1,0.4089354872703552,2424.878539003489,366481,0.010029942,0.03766524,329.7912,718,1639.8301749229431,1.2486262,0.03766524,0.0
660.65,2,0.9362612068653107,2336.647359498054,367556,0.012563027,0.070656344,314.04407,720,1645.1365871429443,1.2038515,0.070656344,0.0
660.65,1,0.5163234174251556,2337.4205216520045,368556,0.009709131,0.0468693,314.1795,721,1650.4385635852814,1.186005,0.0468693,0.0
664.4,1,0.5055237412452698,2349.137753172363,369556,0.010910487,0.037811432,315.54297,722,1655.7414407730103,1.1889647,0.037811432,0.0
675.3,1,0.458293616771698,2386.7551540870163,370556,0.01018247,0.043404758,322.034,723,1661.0427243709564,1.1735979,0.043404758,0.0
670.975,1,0.9879709929227829,2373.300320673272,371383,0.011639009,0.05656757,319.7949,724,1666.3585855960846,1.1775765,0.05656757,0.0
668.6,1,0.989055878482759,2366.0537241338516,372288,0.011274237,0.0625084,318.56595,725,1671.660623550415,1.1942812,0.0625084,0.0
691.85,1,0.9907486299052835,2454.588181874929,373288,0.0102112815,0.060018163,330.88028,726,1676.9614522457123,1.1815543,0.060018163,0.0
687.8,1,0.9132189005613327,2440.2056942581316,374126,0.011037273,0.061408,328.85602,727,1682.2611904144287,1.1613399,0.061408,0.0
680.825,2,0.31332993507385254,2409.0053891255634,375285,0.009903617,0.046362326,324.63165,729,1687.562445640564,1.1781938,0.046362326,0.0
687.925,2,0.8288559466600418,2433.4419098677545,376755,0.010400528,0.038305942,327.68146,731,1692.8775973320007,1.2083071,0.038305942,0.0
687.925,1,0.6250404715538025,2435.4100458897037,377755,0.00994743,0.03943553,327.92767,732,1698.1778795719147,1.207362,0.03943553,0.0
687.925,1,0.4496392607688904,2435.033134805901,378755,0.010197487,0.032390118,327.61954,733,1703.4885399341583,1.2146621,0.032390118,0.0
703.325,1,0.4235309362411499,2488.8958047315778,379755,0.010952642,0.037206043,335.9621,734,1708.7992532253265,1.1884245,0.037206043,0.0
700.825,2,0.9747560936957598,2478.3022143015887,381261,0.011570533,0.066103056,332.48904,736,1714.0940923690796,1.1929003,0.066103056,0.0
724.15,1,0.9656512513756752,2565.291680267981,382261,0.00972208,0.062741555,344.367,737,1719.3928151130676,1.1572261,0.062741555,0.0
725.45,1,0.9818088077008724,2570.068021154878,382847,0.010725064,0.0822092,344.52393,738,1724.6945688724518,1.1625046,0.0822092,0.0
744.375,2,0.8560127019882202,2639.908351919613,384213,0.009832192,0.061613835,355.7282,740,1730.0065169334412,1.1609282,0.061613835,0.0
757.625,1,0.9734291974455118,2689.504103251229,384811,0.011974348,0.08890079,362.63306,741,1735.3143091201782,1.1930481,0.08890079,0.0
764.25,1,0.9698766227811575,2710.6552978101117,385810,0.011610905,0.068728924,363.53726,742,1740.6211264133453,1.1619563,0.068728924,0.0
768.8,1,0.4172581434249878,2724.171864629615,386810,0.00981001,0.038476452,364.53403,743,1745.9274609088898,1.1654357,0.038476452,0.0
757.85,1,0.9783282019197941,2681.359944166902,387186,0.011840767,0.061864395,358.20926,744,1751.226816892624,1.1438042,0.061864395,0.0
766.125,1,0.9548140950500965,2712.1649997853465,388043,0.0108063035,0.060259312,362.0223,745,1756.5309200286865,1.1464678,0.060259312,0.0
755.925,2,0.954853218048811,2668.9124362216835,389456,0.009843884,0.06632976,354.55463,747,1761.8231811523438,1.1201934,0.06632976,0.0
766.575,1,0.3572946786880493,2708.522581828168,390456,0.010584545,0.04068838,360.9047,748,1767.1227197647095,1.0819873,0.04068838,0.0
772.05,2,0.9838195145130157,2730.086592676129,391721,0.011538301,0.07970586,362.94034,750,1772.4163279533386,1.0831535,0.07970586,0.0
773.95,2,0.9375282861292362,2739.6833420101916,393240,0.010561323,0.03811707,364.6085,752,1777.707846403122,1.0707798,0.03811707,0.0
759.85,2,0.825413167476654,2690.2293109231696,394277,0.009526494,0.07003626,358.2775,754,1783.0049216747284,1.0831856,0.07003626,0.0
769.5,1,0.5246372222900391,2724.3560298591306,395277,0.010027086,0.039695274,362.24716,755,1788.2960767745972,1.0880531,0.039695274,0.0
785.8,2,0.9481117129325867,2786.830654021397,396913,0.010994577,0.06151197,370.71536,757,1793.5977437496185,1.0878297,0.06151197,0.0
783.65,2,0.9471190236508846,2783.9335955517877,398352,0.011233937,0.060743205,369.33002,759,1798.8974041938782,1.0795358,0.060743205,0.0
790.075,1,0.9867969946935773,2808.4817959843176,399159,0.01141927,0.06789078,372.1242,760,1804.191507101059,1.0622865,0.06789078,0.0
786.725,1,0.924142949283123,2797.4522931947567,400025,0.011162422,0.061783712,370.77057,761,1809.4810647964478,1.0607295,0.061783712,0.0
782.25,1,0.9833097737282515,2786.9952488729455,400846,0.011512747,0.06685464,368.89594,762,1814.7861533164978,1.0756993,0.06685464,0.0
773.35,1,0.9830997325479984,2757.6150765046505,401490,0.010725058,0.0655275,364.39038,763,1820.0823843479156,1.0810475,0.0655275,0.0
777.675,1,0.9223479479551315,2773.32720021774,402490,0.010657745,0.07218249,366.8847,764,1825.38689494133,1.0718383,0.07218249,0.0
762.5,2,0.9867108687758446,2718.1613481790873,403788,0.010828678,0.06496832,358.81842,766,1830.6741690635681,1.0907066,0.06496832,0.0
750.225,2,0.9701912812888622,2678.379779043296,405135,0.012507616,0.055830654,354.46393,768,1835.967981338501,1.0492387,0.055830654,0.0
771.175,1,0.9439388513565063,2759.3800080369892,406132,0.010998714,0.07215366,365.78635,769,1841.270504951477,1.0606008,0.07215366,0.0
771.175,1,0.7964694201946259,2762.3640425690232,407132,0.011064829,0.043910597,367.6108,770,1846.5665674209595,1.0549321,0.043910597,0.0
784.425,1,0.2737812399864197,2808.358464527203,408132,0.010644874,0.053299107,374.4594,771,1851.8732504844666,1.0307622,0.053299107,0.0
784.425,1,0.5360365509986877,2807.6534468455966,409132,0.0100450525,0.033246733,373.12027,772,1857.173820257187,1.0233458,0.033246733,0.0
784.425,1,0.46457362174987793,2807.021549579767,410132,0.01078662,0.040168412,372.46106,773,1862.4761879444122,1.0279546,0.040168412,0.0
784.425,1,0.3588038682937622,2808.4410525661324,411132,0.010526874,0.04730458,371.9135,774,1867.7733385562897,1.0001446,0.04730458,0.0
784.425,1,0.23027801513671875,2807.857184298817,412132,0.011625461,0.05747457,371.065,775,1873.075788974762,1.0140243,0.05747457,0.0
786.15,2,0.4514300227165222,2811.295547158835,413707,0.014821732,0.057621546,371.10675,777,1878.3925950527191,1.023873,0.057621546,0.0
777.8,2,0.840483546257019,2780.206185850665,414781,0.011592943,0.069174595,366.17514,779,1883.6849772930145,1.0492387,0.069174595,0.0
789.2,1,0.5719819366931915,2823.126461553246,415781,0.0116460165,0.057418674,371.94498,780,1888.9868605136871,1.0582832,0.057418674,0.0
799.25,1,0.4714736342430115,2861.382812395598,416781,0.013024905,0.053909816,377.3084,781,1894.6667108535767,1.0580153,0.053909816,0.0
799.275,1,0.4042954444885254,2861.6774752339907,417781,0.010585903,0.048721526,377.95596,782,1899.955453157425,1.0732212,0.048721526,0.0
799.275,1,0.28794777393341064,2862.4353925295254,418781,0.011946364,0.053277656,377.8559,783,1905.2384812831879,1.0884027,0.053277656,0.0
814.875,1,0.1884332299232483,2920.3514960499674,419781,0.011014659,0.04545404,385.89053,784,1910.5418260097504,1.0858595,0.04545404,0.0
818.45,1,0.24918615818023682,2931.816791766436,420781,0.010703665,0.04821509,386.99493,785,1915.8343086242676,1.0812818,0.04821509,0.0
822.65,1,0.29158711433410645,2944.8451647186675,421781,0.0104506295,0.042749375,388.17148,786,1921.1344888210297,1.06579,0.042749375,0.0
833.125,1,0.3158082365989685,2984.7129526808067,422781,0.011693407,0.046290886,392.81635,787,1926.4386353492737,1.084603,0.046290886,0.0
809.275,3,0.6686773002147675,2890.4956416043474,424092,0.009118798,0.056082062,379.36777,790,1931.7278027534485,1.083045,0.056082062,0.0
809.275,1,0.2655283808708191,2887.9440519474665,425092,0.013141002,0.042942885,377.6984,791,1937.0258014202118,1.0591279,0.042942885,0.0
806.725,2,0.9792999867349863,2875.885568549698,426509,0.010903202,0.07118948,374.02383,793,1942.3219149112701,1.0358349,0.07118948,0.0
820.0,1,0.9689788520336151,2925.2354356312367,427077,0.011682009,0.090650015,379.8371,794,1947.619089603424,1.0154173,0.090650015,0.0
798.925,2,0.394723117351532,2844.7417901465406,428234,0.011665177,0.053541347,369.17667,796,1952.917866230011,1.0091152,0.053541347,0.0
808.025,1,-0.618786096572876,2874.659969219917,429234,0.011654051,0.061632697,373.91196,797,1958.2169399261475,1.0244594,0.061632697,0.0
805.35,1,0.95915961638093,2866.6955442918065,430043,0.0112069305,0.073831074,372.84506,798,1963.5059168338776,1.0053425,0.073831074,0.0
813.275,1,0.974143398925662,2898.067231758766,430883,0.0112626245,0.06461153,376.1944,799,1968.7833297252655,1.0147613,0.06461153,0.0
810.8,1,0.23248291015625,2887.0387157613377,431591,0.010763601,0.060552243,374.42328,800,1974.072438955307,1.0161072,0.060552243,0.0
806.0,2,0.7469115853309631,2864.9820169664517,433086,0.010169838,0.048581056,368.38577,802,1979.3719012737274,1.0227965,0.048581056,0.0
792.875,2,0.8202524483203888,2810.9468319584284,434205,0.01244462,0.058357917,359.347,804,1984.661299943924,1.0117035,0.058357917,0.0
787.375,2,0.6294271945953369,2785.3666437081506,435283,0.011832561,0.065591216,355.18103,806,1989.950876712799,1.0285664,0.065591216,0.0
796.1,1,0.4098639488220215,2817.90887713368,436283,0.011000808,0.04365881,358.61978,807,1995.2463355064392,1.0479721,0.04365881,0.0
803.7,1,0.1278286576271057,2844.922865224275,437283,0.012892834,0.06487625,360.46808,808,2000.5387620925903,1.0698185,0.06487625,0.0
795.95,1,0.9496579244732857,2814.1103575432003,437970,0.011075186,0.06192417,355.09146,809,2005.8467228412628,1.0634017,0.06192417,0.0
781.925,2,0.9627519436180592,2765.235870071026,439409,0.010538351,0.06518629,345.01678,811,2011.1384854316711,1.0513389,0.06518629,0.0
781.925,1,0.07863175868988037,2765.5825329901745,440409,0.010832453,0.051963348,344.42114,812,2016.441509962082,1.0441953,0.051963348,0.0
781.925,1,0.3365042209625244,2768.686175571945,441409,0.00984733,0.045262795,344.5263,813,2021.7346959114075,1.0794125,0.045262795,0.0
781.925,1,0.7047275006771088,2770.867059244075,442409,0.011655321,0.04964565,344.579,814,2027.0350391864777,1.1069576,0.04964565,0.0
781.925,1,0.16078197956085205,2772.7108291836785,443409,0.0037953856,0.027835857,344.2997,815,2032.3444802761078,1.0976651,0.027835857,0.0
781.925,1,0.37514036893844604,2775.200660013567,444409,0.01091487,0.05265518,344.62082,816,2037.6397278308868,1.0895098,0.05265518,0.0
779.875,1,0.9443730600178242,2769.6478243494557,444902,0.011268871,0.0769155,342.99057,817,2042.9321908950806,1.1031886,0.0769155,0.0
779.875,1,0.2565934658050537,2768.6973931985317,445902,0.012059441,0.0447477,341.30396,818,2048.2301156520844,1.0983278,0.0447477,0.0
799.1,1,0.9548257477581501,2841.870066361141,446745,0.011838466,0.06735759,349.51532,819,2053.511527299881,1.0923985,0.06735759,0.0
799.1,1,0.35245639085769653,2839.5249214705755,447745,0.012605709,0.058459762,347.41754,820,2058.79940533638,1.0880431,0.058459762,0.0
799.1,1,0.27746838331222534,2836.7220534141393,448745,0.011038223,0.04970336,345.57965,821,2064.0875120162964,1.0625609,0.04970336,0.0
799.1,1,0.17540299892425537,2834.615685045378,449745,0.009994135,0.0443127,345.03204,822,2069.3760199546814,1.0678099,0.0443127,0.0
799.1,1,0.21144288778305054,2834.6284321065127,450745,0.010315724,0.04908543,344.23154,823,2074.667466878891,1.094796,0.04908543,0.0
799.1,1,0.02120077610015869,2832.738744110781,451745,0.010525078,0.05518358,342.5978,824,2079.9611155986786,1.1112278,0.05518358,0.0
799.1,1,0.3132709264755249,2832.6532883868795,452745,0.011746306,0.044017307,342.19794,825,2085.2744576931,1.1072595,0.044017307,0.0
799.1,1,0.1546000838279724,2834.745556698993,453745,0.00989502,0.04823888,342.2848,826,2090.6559660434723,1.1043496,0.04823888,0.0
799.1,1,0.2604011297225952,2834.681113390581,454745,0.01042662,0.04207708,342.30444,827,2095.9426577091217,1.1313949,0.04207708,0.0
799.3,1,0.24017882347106934,2833.6540940840096,455745,0.011310881,0.056912184,342.0422,828,2101.2420728206635,1.1048344,0.056912184,0.0
820.325,1,0.6293238401412964,2912.2142180379533,456745,0.013759077,0.07552153,351.28485,829,2106.5407733917236,1.1173333,0.07552153,0.0
841.325,1,0.13374322652816772,2991.3684309577307,457745,0.009772947,0.04381655,361.3531,830,2111.8422842025757,1.1268938,0.04381655,0.0
841.325,1,0.11508005857467651,2990.320204888359,458745,0.011236248,0.0508566,360.89484,831,2117.137544155121,1.1400694,0.0508566,0.0
832.9,2,0.9781430959701538,2959.934259897241,459825,0.011287054,0.06659568,354.67676,833,2122.4441916942596,1.1274351,0.06659568,0.0
843.7,1,0.28849780559539795,2997.8699074630554,460825,0.011845639,0.049370214,359.21408,834,2127.738901615143,1.1248164,0.049370214,0.0
840.625,1,0.3012097477912903,2985.60781374698,461702,0.011434782,0.059265167,356.7005,835,2133.036732196808,1.110601,0.059265167,0.0
861.7,1,0.40059947967529297,3064.5779072194905,462702,0.011419892,0.061390325,366.22885,836,2138.3271832466125,1.1061842,0.061390325,0.0
859.975,1,-0.0262221097946167,3059.875244623534,463633,0.01029231,0.04943146,364.21402,837,2143.610950231552,1.1060846,0.04943146,0.0
864.75,1,0.10663259029388428,3072.691795966298,464633,0.011236821,0.048381835,365.31094,838,2148.9013316631317,1.0754988,0.048381835,0.0
853.5,2,0.7294327020645142,3024.717682743304,465731,0.011487727,0.055046935,359.55792,840,2154.1856729984283,1.0532765,0.055046935,0.0
853.5,1,0.30969005823135376,3021.385996503353,466731,0.010778473,0.045017704,358.86554,841,2159.475938796997,1.0379348,0.045017704,0.0
866.125,1,0.4205250144004822,3067.4096572856383,467731,0.012695193,0.04324687,365.46567,842,2164.776871204376,1.0760484,0.04324687,0.0
866.125,1,0.26858675479888916,3068.787340824512,468731,0.011089738,0.04757865,364.73944,843,2170.083698987961,1.0621392,0.04757865,0.0
879.625,1,0.9456459507346153,3121.019593405626,469390,0.004109809,0.037808746,370.62918,844,2175.396318912506,1.06743,0.037808746,0.0
869.9,3,0.8212711960077286,3081.8235517502208,471079,0.010773315,0.048723064,363.33228,847,2180.7082419395447,1.0454043,0.048723064,0.0
849.5,2,0.9150773286819458,3008.2701606973983,471950,0.009948035,0.0589579,354.46194,849,2186.0170452594757,1.0325414,0.0589579,0.0
849.75,1,0.23210108280181885,3006.9567741821033,472950,0.010881595,0.062184688,354.35455,850,2191.306474208832,1.0243152,0.062184688,0.0
863.525,1,0.3064590096473694,3056.0789503930596,473950,0.0103978915,0.044165038,360.0315,851,2196.60804271698,1.0159242,0.044165038,0.0
863.525,1,0.14395147562026978,3056.9888958875154,474950,0.011206214,0.05118019,359.55283,852,2201.904009580612,1.0508634,0.05118019,0.0
863.525,1,0.16315728425979614,3055.525087922616,475950,0.011880939,0.043407075,358.91733,853,2207.190024614334,1.0648594,0.043407075,0.0
863.525,1,0.20870524644851685,3050.9268928419765,476950,0.010617424,0.047338966,357.68256,854,2212.4856855869293,1.0973424,0.047338966,0.0
863.525,1,0.3976290225982666,3047.7180247325023,477950,0.011484013,0.048319586,356.61893,855,2217.767192840576,1.1424965,0.048319586,0.0
863.525,1,0.1357959508895874,3045.9287600607067,478950,0.011259558,0.058558542,355.3626,856,2223.0468356609344,1.1405025,0.058558542,0.0
876.2,1,0.07706725597381592,3089.2039542770617,479950,0.0038787844,0.027477883,361.2447,857,2228.3500249385834,1.1426184,0.027477883,0.0
862.925,2,0.7571257203817368,3033.8448869373105,481262,0.010026505,0.057097312,355.57855,859,2233.6399154663086,1.1527607,0.057097312,0.0
856.05,1,0.9574736654758453,3011.051050254329,481987,0.011416608,0.05954402,352.1228,860,2238.9630959033966,1.1398977,0.05954402,0.0
856.05,1,0.13657230138778687,3011.060279624708,482987,0.011538548,0.04190724,351.9519,861,2244.2515830993652,1.1611799,0.04190724,0.0
851.775,1,0.9662501253187656,2997.841732514208,483816,0.011138009,0.06046112,348.85394,862,2249.537139415741,1.1526439,0.06046112,0.0
851.775,2,0.20814496278762817,2996.6835904555337,485816,0.013039954,0.0472762,349.27533,864,2254.8319561481476,1.1585628,0.0472762,0.0
807.125,3,0.844974473118782,2830.296106411282,487030,0.010820259,0.062389277,326.92865,867,2260.138070821762,1.1695098,0.062389277,0.0
807.125,1,0.30828940868377686,2829.846072457879,488030,0.013345575,0.04840587,326.47662,868,2265.4546735286713,1.1533664,0.04840587,0.0
807.125,1,0.18182647228240967,2828.517450802507,489030,0.01222336,0.05665751,327.03012,869,2270.7404618263245,1.1443278,0.05665751,0.0
803.275,1,0.9541516155004501,2816.6771650669857,489876,0.01087426,0.07052693,325.35556,870,2276.044154405594,1.1733041,0.07052693,0.0
795.225,2,0.7520362436771393,2786.236610208353,490979,0.011110726,0.048947707,322.5608,872,2281.3436868190765,1.1869916,0.048947707,0.0
794.7,1,0.9664361700415611,2784.2164301510593,491613,0.010962572,0.058172826,323.2496,873,2286.6396329402924,1.1896603,0.058172826,0.0
794.7,1,0.12294971942901611,2783.3494295255696,492613,0.012765702,0.059089966,322.92697,874,2291.9422256946564,1.1883036,0.059089966,0.0
797.775,1,-0.1224297285079956,2793.454830532026,493613,0.011156065,0.073434345,323.37338,875,2297.249995470047,1.1781468,0.073434345,0.0
797.775,1,0.2487148642539978,2790.5291259704454,494613,0.011791499,0.04421527,322.36905,876,2302.5468957424164,1.2115935,0.04421527,0.0
799.5,1,0.33454835414886475,2796.6135412832728,495613,0.011752179,0.04632786,322.0832,877,2307.8475773334503,1.230063,0.04632786,0.0
797.925,1,0.02304553985595703,2792.2947373404195,496550,0.010447013,0.057344504,320.98615,878,2313.1487865448,1.1868759,0.057344504,0.0
797.925,1,0.42953062057495117,2794.92889908374,497550,0.010984637,0.059444755,320.78253,879,2318.44899892807,1.1701405,0.059444755,0.0
816.925,1,0.42198413610458374,2863.784882718072,498408,0.011814609,0.053256,328.2608,880,2323.7533226013184,1.1775377,0.053256,0.0
816.925,1,0.4385254383087158,2865.6503444792975,499408,0.011359922,0.06206232,327.49628,881,2329.05273270607,1.1508076,0.06206232,0.0
812.625,2,0.9361093491315842,2850.6747147590095,501236,0.011441012,0.06474121,321.95425,883,2334.3665878772736,1.1393976,0.06474121,0.0
800.225,1,0.24024808406829834,2801.6896311052014,501399,0.010528622,0.057593025,316.77744,884,2339.672097682953,1.1442266,0.057593025,0.0
799.45,2,0.4992407560348511,2799.1928027954987,502475,0.010598324,0.056474425,317.68182,886,2344.9958579540253,1.1518606,0.056474425,0.0
800.425,1,0.959374126046896,2804.0984244139204,503096,0.0108636115,0.06580754,317.5308,887,2350.2937667369843,1.1498961,0.06580754,0.0
805.35,1,0.2576378583908081,2819.255172143702,504096,0.011222806,0.04968428,319.31308,888,2355.5869965553284,1.1775191,0.04968428,0.0
828.65,1,0.30265486240386963,2905.1670440486478,505096,0.013220005,0.053134173,329.4059,889,2360.885618686676,1.1535847,0.053134173,0.0
826.25,1,0.8864838182926178,2899.058778678094,506000,0.011356285,0.06818818,326.98257,890,2366.1797235012054,1.1490413,0.06818818,0.0
787.55,3,0.3978814482688904,2754.091972887212,507452,0.011170261,0.056712255,307.72397,893,2371.4765362739563,1.1798959,0.056712255,0.0
787.55,1,0.19820654392242432,2756.11087366684,508452,0.010687617,0.052821472,305.84076,894,2376.7764184474945,1.1615889,0.052821472,0.0
783.7,2,0.7135064005851746,2741.975681141904,510298,0.0106775025,0.055242985,301.85797,896,2382.063517332077,1.1627758,0.055242985,0.0
778.55,1,0.913153737783432,2726.575174159626,511092,0.010951789,0.058645926,297.89536,897,2387.3589169979095,1.1836483,0.058645926,0.0
778.55,1,0.3787689208984375,2728.0660431510437,512092,0.0115810055,0.057412677,297.26083,898,2392.647294282913,1.1610733,0.057412677,0.0
795.75,1,0.25398194789886475,2794.8265208706734,513092,0.005738954,0.030398846,305.0062,899,2397.9564049243927,1.1639047,0.030398846,0.0
779.575,2,0.4184582829475403,2733.497049334811,514170,0.012085514,0.059026897,298.5337,901,2403.246860265732,1.1365513,0.059026897,0.0
783.85,1,0.3263063430786133,2748.0016802483237,515170,0.010259453,0.052462272,301.28656,902,2408.547671318054,1.1115775,0.052462272,0.0
776.725,1,0.9110436365008354,2724.469106350829,515885,0.013387648,0.07298961,296.36227,903,2413.836941242218,1.0860834,0.07298961,0.0
759.2,3,0.7156799137592316,2657.2482200231093,517013,0.011427054,0.06323662,287.50504,906,2419.1292626857758,1.0798345,0.06323662,0.0
774.575,1,0.2677949070930481,2715.009869351139,518013,0.010842096,0.05805272,294.46234,907,2424.8220994472504,1.0499133,0.05805272,0.0
751.375,2,0.6471344232559204,2631.8838423710486,519085,0.010916793,0.06946868,283.13116,909,2430.1053705215454,1.0631949,0.06946868,0.0
734.25,2,0.3159438967704773,2565.901831159122,520246,0.010545138,0.060621507,272.23746,911,2435.386881351471,1.0411229,0.060621507,0.0
743.0,2,0.3482648730278015,2596.700018688679,521333,0.0104260575,0.05492993,273.4874,913,2440.677660226822,1.0316093,0.05492993,0.0
