EpisodesSoFar,EpThisIter,entloss,TimeElapsed,optimgain,EpLenMean,EpTrueRewMean,TimestepsSoFar,entropy,ev_tdlam_before,surrgain,meankl,EpRewMean
2250,1,0.0,7199.475699186325,0.06810856,1000.0,-1218.2177431146956,2250000,1.0222014,0.2820953130722046,0.06810856,0.0041265707,298.59686
2251,1,0.0,7202.840183734894,0.08746864,1000.0,-1208.4375882197419,2251000,1.0194545,-0.08311891555786133,0.08746864,0.01497645,302.08908
2252,1,0.0,7206.196278810501,0.115544245,1000.0,-1212.167319336269,2252000,1.0230236,-0.10810267925262451,0.115544245,0.013367642,301.1407
2253,1,0.0,7209.543724775314,0.1256099,1000.0,-1224.6150753834947,2253000,1.0363479,-1.0333364009857178,0.1256099,0.014792309,297.59494
2254,1,0.0,7213.33281826973,0.098718084,1000.0,-1225.534336492865,2254000,1.0319422,0.29427289962768555,0.098718084,0.014380676,296.30365
2255,1,0.0,7216.695188760757,0.05152267,1000.0,-1220.6780331104906,2255000,1.0230714,-0.001775503158569336,0.05152267,0.004008947,294.31552
2256,1,0.0,7220.049380064011,0.11145607,1000.0,-1217.934578872861,2256000,1.0047984,-0.09933781623840332,0.11145607,0.014474187,293.00046
2257,1,0.0,7223.408683300018,0.053468466,1000.0,-1218.2638380250185,2257000,1.00795,0.0335468053817749,0.053468466,0.003919785,290.78583
2258,1,0.0,7226.763104200363,0.06297399,1000.0,-1177.0585159718696,2258000,1.0010678,0.30276066064834595,0.06297399,0.004655095,295.4262
2259,1,0.0,7230.132550239563,0.061342653,1000.0,-1187.4160762052065,2259000,1.003357,0.534855455160141,0.061342653,0.0039036642,290.60822
2260,1,0.0,7233.486894369125,0.094048075,1000.0,-1169.9610582388937,2260000,0.9867157,-0.0023986101150512695,0.094048075,0.013094151,290.996
2261,1,0.0,7236.830780267715,0.05206068,1000.0,-1165.2604626471798,2261000,0.98841906,-0.03939163684844971,0.05206068,0.004149542,290.04233
2262,1,0.0,7240.202196121216,0.07611546,1000.0,-1199.0184022481067,2262000,0.98296404,0.5996052026748657,0.07611546,0.004958297,285.67523
2263,1,0.0,7243.559808969498,0.0610112,1000.0,-1190.3489209737675,2263000,0.98176765,-0.1214677095413208,0.0610112,0.0039036525,284.32227
2264,1,0.0,7246.9227504730225,0.052166093,1000.0,-1197.3117419875343,2264000,0.981123,0.041997313499450684,0.052166093,0.0040297937,283.3642
2265,1,0.0,7250.28302526474,0.05317208,1000.0,-1198.088661090882,2265000,0.98355097,0.0961536169052124,0.05317208,0.004055435,283.53415
2266,1,0.0,7253.651697635651,0.09509467,1000.0,-1191.8527017538836,2266000,0.98591006,-0.04118382930755615,0.09509467,0.014034313,285.61935
2267,1,0.0,7257.017391204834,0.054779604,1000.0,-1191.7192065605157,2267000,0.97962004,-0.016608595848083496,0.054779604,0.003836219,286.1953
2268,1,0.0,7260.3877058029175,0.050241012,1000.0,-1195.6641352721203,2268000,0.980453,-0.017409443855285645,0.050241012,0.004306621,285.72815
2269,1,0.0,7263.7568345069885,0.067378,1000.0,-1216.4583142982483,2269000,0.98809046,0.8486220389604568,0.067378,0.0042191856,283.4715
2270,1,0.0,7267.1219663619995,0.13101771,1000.0,-1222.958883187747,2270000,0.9848462,0.8779668062925339,0.13101771,0.014610289,278.4389
2271,1,0.0,7270.480271577835,0.056048512,1000.0,-1223.5810763530785,2271000,0.9746418,0.011644899845123291,0.056048512,0.0043684505,278.51666
2272,1,0.0,7273.843470573425,0.051298928,1000.0,-1228.1045238601102,2272000,0.97072417,-0.06472241878509521,0.051298928,0.0038971398,279.08072
2273,1,0.0,7277.226067066193,0.033084422,1000.0,-1308.0123714953356,2273000,0.9692078,0.04607635736465454,0.033084422,0.0039372905,286.7723
2274,1,0.0,7280.571341276169,0.11709346,1000.0,-1284.6111361180958,2274000,0.9614106,0.04081028699874878,0.11709346,0.013748033,291.16443
2275,1,0.0,7283.910608768463,0.09542661,1000.0,-1283.1529241440662,2275000,0.9596711,0.04393798112869263,0.09542661,0.01486239,292.72797
2276,1,0.0,7287.2494695186615,0.0921845,1000.0,-1280.280387095551,2276000,0.94760936,-0.015382528305053711,0.0921845,0.013957087,293.80908
2277,1,0.0,7290.623020410538,0.086896285,1000.0,-1279.985810828702,2277000,0.94596815,-0.014065265655517578,0.086896285,0.013020422,294.5274
2278,1,0.0,7293.988978147507,0.05415855,1000.0,-1281.3758549620732,2278000,0.93824756,-0.00496828556060791,0.05415855,0.0041314233,295.35165
2279,1,0.0,7297.366991758347,0.09970035,1000.0,-1245.247162824167,2279000,0.94247425,-0.0021414756774902344,0.09970035,0.0145115545,294.3952
2280,1,0.0,7300.751111984253,0.05496814,1000.0,-1241.1926876792827,2280000,0.94631183,-0.020455121994018555,0.05496814,0.004009982,294.0
2281,1,0.0,7304.12702870369,0.08640848,1000.0,-1243.7862553355837,2281000,0.9477062,-0.028948068618774414,0.08640848,0.014803952,292.34283
2282,1,0.0,7307.507601976395,0.070905924,1000.0,-1250.871628018839,2282000,0.94173586,0.9740336518734694,0.070905924,0.0039011491,287.60977
2283,1,0.0,7310.861985206604,0.051993206,1000.0,-1243.5227799327488,2283000,0.9378377,0.051702022552490234,0.051993206,0.0039190473,289.04785
2284,1,0.0,7314.207107782364,0.108085155,1000.0,-1244.493754205187,2284000,0.9174216,0.1289927363395691,0.108085155,0.014739437,287.6384
2285,1,0.0,7317.570321798325,0.061592866,1000.0,-1253.093239153978,2285000,0.9066463,0.13514286279678345,0.061592866,0.0042464305,287.64395
2286,1,0.0,7320.927409172058,0.11239684,1000.0,-1250.191525240778,2286000,0.89575905,0.11658692359924316,0.11239684,0.014662644,286.8919
2287,1,0.0,7324.3011429309845,0.04670229,1000.0,-1302.2949533420353,2287000,0.89257044,0.6892119348049164,0.04670229,0.013875103,300.92245
2288,1,0.0,7327.663866043091,0.06669993,1000.0,-1316.6694679876182,2288000,0.8901046,0.7286242842674255,0.06669993,0.0042369235,297.40228
2289,1,0.0,7331.028258562088,0.075158864,1000.0,-1270.7762682635118,2289000,0.8867395,0.7848291397094727,0.075158864,0.005228061,269.00763
2290,1,0.0,7334.380255460739,0.09705138,1000.0,-1262.0031890124762,2290000,0.8840559,-0.09218335151672363,0.09705138,0.014293931,270.889
2291,1,0.0,7337.775203704834,0.08284082,1000.0,-1279.5918214753178,2291000,0.8827825,0.9062383025884628,0.08284082,0.0045347717,267.92944
2292,1,0.0,7341.149300575256,0.06422622,1000.0,-1282.3752555587866,2292000,0.8773729,0.1520126461982727,0.06422622,0.004626446,267.333
2293,1,0.0,7344.537732124329,0.0684354,1000.0,-1269.9063843047115,2293000,0.8752687,0.9033314809203148,0.0684354,0.0039308053,271.15033
2294,1,0.0,7347.897499799728,0.0954584,1000.0,-1271.7883600828964,2294000,0.8918615,-0.03788638114929199,0.0954584,0.014237755,271.531
2295,1,0.0,7351.259968042374,0.053042106,1000.0,-1274.7428501314075,2295000,0.8871229,-0.034839749336242676,0.053042106,0.0037980522,273.983
2296,1,0.0,7354.598351240158,0.09963335,1000.0,-1277.4813399873085,2296000,0.8839946,-0.05189669132232666,0.09963335,0.014921593,274.1701
2297,1,0.0,7357.957049131393,0.07384466,1000.0,-1296.2503238047404,2297000,0.88510346,0.9413051046431065,0.07384466,0.0042068157,271.74854
2298,1,0.0,7361.31235909462,0.08651077,1000.0,-1295.3453057381198,2298000,0.8846833,-0.06399893760681152,0.08651077,0.014368392,271.7503
2299,1,0.0,7364.678565979004,0.052154385,1000.0,-1278.957100612865,2299000,0.88470405,0.005329728126525879,0.052154385,0.004445487,276.98553
2300,1,0.0,7368.053397655487,0.082765795,1000.0,-1308.8858530066448,2300000,0.8847956,0.9375136829912663,0.082765795,0.0042517213,273.6291
2301,1,0.0,7371.422078847885,0.058993712,1000.0,-1308.5635166462082,2301000,0.88593286,-0.028711676597595215,0.058993712,0.0040824767,274.37744
2302,1,0.0,7374.781335353851,0.090878084,1000.0,-1267.0014997453864,2302000,0.8819982,-0.04572856426239014,0.090878084,0.014565486,279.11646
2304,2,0.0,7378.161034584045,0.061111543,1000.0,-1278.8903986690827,2304000,0.8795164,0.8000617623329163,0.061111543,0.0038224885,280.05927
2305,1,0.0,7381.54473567009,0.09290281,1000.0,-1280.0538920905747,2305000,0.8750457,0.028953850269317627,0.09290281,0.01279222,279.42474
2306,1,0.0,7384.9444262981415,0.07329752,1000.0,-1285.8569123869752,2306000,0.87261415,0.9731591120362282,0.07329752,0.004013703,277.63022
2307,1,0.0,7388.32107257843,0.05345113,1000.0,-1287.1215795501946,2307000,0.8817002,-0.0219266414642334,0.05345113,0.004394821,276.90875
2308,1,0.0,7391.6951379776,0.10948745,1000.0,-1278.9298984982504,2308000,0.8761847,-0.08920955657958984,0.10948745,0.014980426,278.6923
2309,1,0.0,7395.107966184616,0.060911816,1000.0,-1266.365906947221,2309000,0.88079673,0.0044515132904052734,0.060911816,0.004180149,279.55524
2310,1,0.0,7398.503402709961,0.09180319,1000.0,-1264.301849676277,2310000,0.8786387,-0.04340648651123047,0.09180319,0.014884074,284.57983
2311,1,0.0,7401.88436794281,0.10262385,1000.0,-1260.9906533125054,2311000,0.8653718,0.008794844150543213,0.10262385,0.014686078,284.1319
2312,1,0.0,7405.28088927269,0.17082024,1000.0,-1264.702469524701,2312000,0.8630217,0.14861881732940674,0.17082024,0.014002669,282.77573
2313,1,0.0,7408.675213336945,0.056840014,1000.0,-1190.7725476361543,2313000,0.85069275,0.0018565654754638672,0.056840014,0.0039837887,274.81427
2314,1,0.0,7412.084584236145,0.08797567,1000.0,-1192.9519608446008,2314000,0.8534395,0.9612902328372002,0.08797567,0.003939759,268.1464
2315,1,0.0,7415.465447664261,0.09315017,1000.0,-1190.2351079256619,2315000,0.84436744,0.04729527235031128,0.09315017,0.014918582,266.91257
2316,1,0.0,7418.85604763031,0.048817657,1000.0,-1192.6779010952134,2316000,0.8418352,-0.03597056865692139,0.048817657,0.003970545,265.66684
2317,1,0.0,7422.263333320618,0.07330877,1000.0,-1205.7049068553595,2317000,0.84661144,-0.1708437204360962,0.07330877,0.005204841,264.2277
2319,2,0.0,7425.664909124374,0.05128244,1000.0,-1199.5567272425328,2319000,0.84640557,-0.042334556579589844,0.05128244,0.0039160294,263.4371
2320,1,0.0,7429.065711736679,0.054315478,1000.0,-1202.8123404236321,2320000,0.84243226,-0.05385541915893555,0.054315478,0.0039466172,263.25107
2321,1,0.0,7432.484724283218,0.092815906,1000.0,-1202.9136141561903,2321000,0.84812933,-0.058260560035705566,0.092815906,0.013817556,262.97388
2322,1,0.0,7435.908669471741,0.058272485,1000.0,-1184.4772929089263,2322000,0.8502123,-0.04916858673095703,0.058272485,0.0040565263,265.50128
2323,1,0.0,7439.332899570465,0.079080105,1000.0,-1224.7436906112187,2323000,0.845558,0.9235119968652725,0.079080105,0.0042839157,260.36972
2324,1,0.0,7442.7131588459015,0.06115873,1000.0,-1219.8807608468246,2324000,0.84365636,0.019612789154052734,0.06115873,0.0041424823,259.5661
2325,1,0.0,7446.105499982834,0.056963656,1000.0,-1218.5377849495367,2325000,0.8365268,-0.07297933101654053,0.056963656,0.004001899,257.92865
2326,1,0.0,7449.49565410614,0.051810604,1000.0,-1222.8128997827348,2326000,0.8425675,-0.0699930191040039,0.051810604,0.0037933227,258.42572
2327,1,0.0,7452.894875764847,0.09763931,1000.0,-1164.1589656448837,2327000,0.8351212,-0.02857649326324463,0.09763931,0.014813719,244.71211
2328,1,0.0,7456.301301956177,0.08892465,1000.0,-1150.2570220056093,2328000,0.8378377,-0.028404593467712402,0.08892465,0.012960083,247.51059
2329,1,0.0,7459.711350679398,0.053381536,1000.0,-1151.30114340547,2329000,0.8476942,0.02114105224609375,0.053381536,0.0053092698,246.6282
2330,1,0.0,7463.122040510178,0.09743683,1000.0,-1148.1439039684956,2330000,0.8338219,-0.02269577980041504,0.09743683,0.013051966,246.57675
2331,1,0.0,7466.551846981049,0.099892184,1000.0,-1124.6353325552398,2331000,0.8380809,-0.036045074462890625,0.099892184,0.014758325,249.61502
2332,1,0.0,7469.961427927017,0.070831,1000.0,-1124.6812914892273,2332000,0.84212536,0.9284749701619148,0.070831,0.0040552327,247.43478
2334,2,0.0,7473.3348841667175,0.08054188,1000.0,-1112.3650862653278,2334000,0.84952724,-0.006771445274353027,0.08054188,0.013735546,248.32133
2335,1,0.0,7476.717457294464,0.10662595,1000.0,-1110.9603444906666,2335000,0.8431172,-0.034261345863342285,0.10662595,0.014195682,246.6025
2336,1,0.0,7480.110246419907,0.055856943,1000.0,-1111.4008735145967,2336000,0.83863884,0.01667994260787964,0.055856943,0.0037822016,247.00082
2337,1,0.0,7483.501176357269,0.08751986,1000.0,-1088.6751629264606,2337000,0.84348476,0.009320199489593506,0.08751986,0.013801236,250.6119
2338,1,0.0,7486.902579069138,0.054837637,1000.0,-1086.496860970397,2338000,0.8456655,0.062025606632232666,0.054837637,0.003841167,250.30183
2339,1,0.0,7490.300222396851,0.08449758,1000.0,-1130.2618900937512,2339000,0.853386,0.9644698537886143,0.08449758,0.0045946883,246.77914
2340,1,0.0,7493.669480800629,0.055009715,1000.0,-1102.8987221159496,2340000,0.8628518,0.06459587812423706,0.055009715,0.003849191,249.71085
2341,1,0.0,7497.070278406143,0.07036931,1000.0,-1113.4489539539165,2341000,0.860121,0.8480670303106308,0.07036931,0.004725953,249.84912
2342,1,0.0,7500.474309682846,0.049810357,1000.0,-1116.588227466745,2342000,0.84637505,-0.09276413917541504,0.049810357,0.0038981687,249.29695
2343,1,0.0,7503.870760917664,0.08657868,1000.0,-1114.5031844530993,2343000,0.8380222,0.014954149723052979,0.08657868,0.014551727,249.49223
2344,1,0.0,7507.304425954819,0.09565471,1000.0,-1110.6887822239353,2344000,0.83525676,-0.03096640110015869,0.09565471,0.013962175,248.88281
2345,1,0.0,7510.710085868835,0.08888804,1000.0,-1111.655510648087,2345000,0.8423365,0.02605348825454712,0.08888804,0.01461093,248.04599
2346,1,0.0,7514.091695547104,0.0842161,1000.0,-1101.2709531155742,2346000,0.8277736,-0.020169615745544434,0.0842161,0.014187286,249.4025
2347,1,0.0,7517.490129947662,0.06943609,1000.0,-1105.4963015277308,2347000,0.82763433,0.7389707863330841,0.06943609,0.00511002,249.30745
2348,1,0.0,7520.905547618866,0.049519047,1000.0,-1107.690310430914,2348000,0.82771516,0.0021920204162597656,0.049519047,0.003827895,247.55368
2349,1,0.0,7524.276617527008,0.089524925,1000.0,-1107.6969199051252,2349000,0.8324684,-0.03019881248474121,0.089524925,0.014864251,247.06607
2350,1,0.0,7527.674713373184,0.10607307,1000.0,-1108.0022927174261,2350000,0.8377664,-0.07277357578277588,0.10607307,0.014085006,246.2474
2351,1,0.0,7531.075242519379,0.054554705,1000.0,-1110.9816383383559,2351000,0.83876973,-0.03207087516784668,0.054554705,0.0050293896,246.13089
2352,1,0.0,7534.478574991226,0.05680139,1000.0,-1102.383302596744,2352000,0.84184855,-0.003976345062255859,0.05680139,0.003969933,246.71573
2353,1,0.0,7537.876848936081,0.085595936,1000.0,-1104.0091736478794,2353000,0.8449484,-0.059595465660095215,0.085595936,0.012813453,245.92078
2354,1,0.0,7541.265990257263,0.056672312,1000.0,-1101.1852608805816,2354000,0.84216315,-0.06889700889587402,0.056672312,0.0040659644,250.7106
2355,1,0.0,7544.652187585831,0.0959142,1000.0,-1099.1066259992797,2355000,0.85242456,-0.030836105346679688,0.0959142,0.0144822,250.47592
2356,1,0.0,7548.058465480804,0.07785261,1000.0,-1109.690168547404,2356000,0.8473341,0.7841281294822693,0.07785261,0.0049143024,249.68112
2357,1,0.0,7551.920225143433,0.059978098,1000.0,-1098.1399303495978,2357000,0.84500897,0.04188215732574463,0.059978098,0.0037598563,251.09116
2358,1,0.0,7555.350301027298,0.057629004,1000.0,-1099.9457451580242,2358000,0.8546502,0.16496634483337402,0.057629004,0.004033041,250.72537
2359,1,0.0,7558.784287214279,0.07629725,1000.0,-1111.6360939764222,2359000,0.8582174,0.8714981973171234,0.07629725,0.0045896955,249.70491
2360,1,0.0,7562.186256408691,0.09100585,1000.0,-1114.2625414439178,2360000,0.86147255,0.07625287771224976,0.09100585,0.012852689,249.00476
2361,1,0.0,7565.641401052475,0.05365331,1000.0,-1113.1913539585207,2361000,0.87277806,0.018782079219818115,0.05365331,0.003844236,249.40047
2362,1,0.0,7569.05793762207,0.054768246,1000.0,-1118.8193870303871,2362000,0.876533,0.2416825294494629,0.054768246,0.004096904,250.45085
2363,1,0.0,7572.446702957153,0.05025623,1000.0,-1084.2976882394973,2363000,0.87349695,0.024846792221069336,0.05025623,0.0038824098,254.36162
2364,1,0.0,7575.870974063873,0.049334902,1000.0,-1087.8661536768916,2364000,0.87196344,0.02895033359527588,0.049334902,0.0037814532,254.8383
2365,1,0.0,7579.311530828476,0.09191351,1000.0,-1083.8237777060356,2365000,0.8584295,-0.011738300323486328,0.09191351,0.013651886,255.6209
2366,1,0.0,7582.722298383713,0.05554999,1000.0,-1074.6622439014857,2366000,0.8514804,0.011932194232940674,0.05554999,0.0044120075,255.67549
2367,1,0.0,7586.183851003647,0.08607937,1000.0,-1070.2896292846485,2367000,0.8618083,-0.03429722785949707,0.08607937,0.013351852,255.77763
2368,1,0.0,7589.574884414673,0.088340394,1000.0,-1070.8905796868462,2368000,0.86502093,-0.012508153915405273,0.088340394,0.014214091,256.4208
2369,1,0.0,7593.028120279312,0.052883156,1000.0,-1071.787522347895,2369000,0.8579766,0.010568201541900635,0.052883156,0.0040319646,255.86333
2370,1,0.0,7596.422756433487,0.08525956,1000.0,-1069.9173033930458,2370000,0.8518525,-0.0015630722045898438,0.08525956,0.013281837,255.55179
2371,1,0.0,7599.862298250198,0.08799189,1000.0,-1067.650595143711,2371000,0.84412557,-0.025569558143615723,0.08799189,0.012654472,256.03314
2372,1,0.0,7603.26465344429,0.09502055,1000.0,-1060.1153425431482,2372000,0.8354744,-0.017735600471496582,0.09502055,0.013891909,259.46793
2373,1,0.0,7606.69198679924,0.08514014,1000.0,-1067.0671581990923,2373000,0.84543663,-0.024063587188720703,0.08514014,0.013140917,257.78848
2374,1,0.0,7610.099444150925,0.08537773,1000.0,-1067.810389872736,2374000,0.8378596,-0.015205025672912598,0.08537773,0.0141076,257.8282
2375,1,0.0,7613.532209157944,0.053544,1000.0,-1069.5109303119687,2375000,0.8419746,-0.08960092067718506,0.053544,0.0038896196,258.41537
2376,1,0.0,7616.971752882004,0.069693305,1000.0,-1071.346180899149,2376000,0.8407691,0.9498810656368732,0.069693305,0.0043197926,255.91582
2377,1,0.0,7620.874919652939,0.084327176,1000.0,-1074.354426242419,2377000,0.83224714,-0.020885705947875977,0.084327176,0.014360731,255.22787
2378,1,0.0,7624.315298318863,0.08512753,1000.0,-1075.1421174879456,2378000,0.82315046,-0.0010004043579101562,0.08512753,0.01215269,255.26457
2379,1,0.0,7627.741123914719,0.05037632,1000.0,-1031.2345835183648,2379000,0.8170493,0.0273171067237854,0.05037632,0.003841729,258.09305
2380,1,0.0,7631.174921512604,0.05318231,1000.0,-1031.6384266225532,2380000,0.81764793,-0.02278733253479004,0.05318231,0.0042090164,257.50568
2381,1,0.0,7634.586672067642,0.057980053,1000.0,-1022.3323097809991,2381000,0.814575,0.09563308954238892,0.057980053,0.0042091366,257.35974
2382,1,0.0,7638.016768217087,0.09203453,1000.0,-1033.1440151707025,2382000,0.8106666,-0.03631401062011719,0.09203453,0.013980627,255.94653
2383,1,0.0,7641.429112195969,0.051196642,1000.0,-1032.8367972859064,2383000,0.813543,-0.04103553295135498,0.051196642,0.0041084923,255.51299
2384,1,0.0,7644.86092543602,0.05714509,1000.0,-1021.4802082171227,2384000,0.8193458,0.020564138889312744,0.05714509,0.003995363,256.86325
2385,1,0.0,7648.283422708511,0.052943446,1000.0,-1015.8672020981614,2385000,0.81490344,0.0028883814811706543,0.052943446,0.0037873532,256.8985
2386,1,0.0,7651.6871073246,0.08551342,1000.0,-1013.4895376594229,2386000,0.84248525,0.027735888957977295,0.08551342,0.013778582,256.6385
2387,1,0.0,7655.11096906662,0.080448925,1000.0,-1008.2779947782044,2387000,0.8275148,-0.012721657752990723,0.080448925,0.013192186,255.49768
2388,1,0.0,7658.515875339508,0.07124925,1000.0,-1032.0163972188868,2388000,0.8317255,0.7769008576869965,0.07124925,0.004006425,255.16452
2389,1,0.0,7661.934664964676,0.050875913,1000.0,-1036.148835158622,2389000,0.84030867,0.034773170948028564,0.050875913,0.003996006,255.04561
2390,1,0.0,7665.363888978958,0.09032476,1000.0,-1035.748065876834,2390000,0.84282696,-0.09294557571411133,0.09032476,0.013963963,254.63608
2391,1,0.0,7668.765319824219,0.090903774,1000.0,-1031.5119042731887,2391000,0.83283216,0.009399235248565674,0.090903774,0.012700103,255.09464
2392,1,0.0,7672.189992427826,0.08946273,1000.0,-1032.3550681398913,2392000,0.83801043,0.03113001585006714,0.08946273,0.014682336,255.19868
2393,1,0.0,7675.63042640686,0.09756774,1000.0,-1019.1185952833363,2393000,0.83536536,0.07001316547393799,0.09756774,0.014667377,256.97168
2394,1,0.0,7679.02700138092,0.049254954,1000.0,-1018.9445513172941,2394000,0.83863086,0.017765402793884277,0.049254954,0.0038830535,258.00122
2395,1,0.0,7682.429005622864,0.08784853,1000.0,-1032.508925257072,2395000,0.8386308,-0.05493497848510742,0.08784853,0.014914767,257.98486
2396,1,0.0,7685.803074121475,0.095058054,1000.0,-1024.053243079618,2396000,0.8245082,-0.051633477210998535,0.095058054,0.014304379,258.89337
2397,1,0.0,7689.214629173279,0.10071906,1000.0,-1022.8502116037628,2397000,0.8169842,0.005568087100982666,0.10071906,0.014511803,257.66455
2398,1,0.0,7692.610305309296,0.05538227,1000.0,-1024.0921486850534,2398000,0.81441265,0.08321869373321533,0.05538227,0.003855796,258.14325
2399,1,0.0,7695.998235940933,0.051056966,1000.0,-1015.5034613225919,2399000,0.82486546,-0.009341955184936523,0.051056966,0.004487876,258.48325
2400,1,0.0,7699.378209590912,0.09294078,1000.0,-1015.5311493534733,2400000,0.81962013,-0.03653109073638916,0.09294078,0.013972116,258.27594
2401,1,0.0,7702.759277105331,0.09331308,1000.0,-1029.3163098525624,2401000,0.8162001,0.015078961849212646,0.09331308,0.0148990955,256.99005
2402,1,0.0,7706.176973104477,0.051680267,1000.0,-1024.580795384724,2402000,0.8184455,-0.02644026279449463,0.051680267,0.004199687,256.77548
2403,1,0.0,7709.587828397751,0.0661443,1000.0,-1025.5217575315492,2403000,0.81334114,0.09066504240036011,0.0661443,0.0049074986,257.10153
2404,1,0.0,7712.992328882217,0.052543536,1000.0,-1023.3639031860337,2404000,0.8267669,0.009673833847045898,0.052543536,0.004700044,257.79263
2405,1,0.0,7716.426335096359,0.103287295,1000.0,-1029.2842672984389,2405000,0.82054144,-0.07311880588531494,0.103287295,0.0149507,258.03644
2406,1,0.0,7719.840580463409,0.079586744,1000.0,-1038.4731175785903,2406000,0.80973595,0.9519345238804817,0.079586744,0.004634267,256.18134
2407,1,0.0,7723.269211530685,0.054967705,1000.0,-1045.0182636520506,2407000,0.8063224,-0.0014812946319580078,0.054967705,0.0043576695,255.62326
2408,1,0.0,7726.7003865242,0.08262817,1000.0,-1060.6370051497536,2408000,0.7975369,0.6972716152667999,0.08262817,0.004442419,255.65836
2409,1,0.0,7730.094974517822,0.09677175,1000.0,-1052.0160852077715,2409000,0.7989596,0.0551300048828125,0.09677175,0.014630707,257.45386
2410,1,0.0,7733.501376867294,0.05175679,1000.0,-1049.37268093391,2410000,0.79516596,0.07334232330322266,0.05175679,0.0038933984,257.8509
2411,1,0.0,7736.891705751419,0.06252494,1000.0,-1048.693995700131,2411000,0.78415453,0.07352584600448608,0.06252494,0.0038315188,257.33453
2412,1,0.0,7740.277416467667,0.08714649,1000.0,-1050.9677513194815,2412000,0.7843761,-0.020706534385681152,0.08714649,0.013933843,257.22983
2413,1,0.0,7743.672789812088,0.06314742,1000.0,-1052.2075307903037,2413000,0.7804031,0.964857243001461,0.06314742,0.0038028741,255.81485
2414,1,0.0,7747.080885887146,0.077789195,1000.0,-1078.4050801116714,2414000,0.7889503,0.8704551309347153,0.077789195,0.004170465,253.98935
2415,1,0.0,7750.4691371917725,0.053743914,1000.0,-1088.4402008177613,2415000,0.7960991,0.11150485277175903,0.053743914,0.0038474584,252.0823
2416,1,0.0,7753.843836545944,0.09569509,1000.0,-1087.689385937659,2416000,0.79683864,0.16368567943572998,0.09569509,0.0135983005,253.84952
2417,1,0.0,7757.2162964344025,0.048191026,1000.0,-1087.373250408604,2417000,0.8025361,-0.005793571472167969,0.048191026,0.003805779,253.91055
2418,1,0.0,7760.599688768387,0.055716895,1000.0,-1097.3584697339363,2418000,0.8132024,0.07889831066131592,0.055716895,0.0038554296,253.0842
2419,1,0.0,7764.002241611481,0.06059479,1000.0,-1103.2410734767823,2419000,0.80466455,0.04626142978668213,0.06059479,0.004512959,252.50069
2420,1,0.0,7767.404882192612,0.08823989,1000.0,-1128.7189836416544,2420000,0.80286944,0.9221787005662918,0.08823989,0.005115661,250.40068
2421,1,0.0,7770.792836904526,0.07465973,1000.0,-1135.27232512699,2421000,0.7935127,0.9517503976821899,0.07465973,0.0040840413,248.39998
2422,1,0.0,7774.178857803345,0.086160675,1000.0,-1121.5108776736167,2422000,0.800056,0.027790188789367676,0.086160675,0.014052803,248.86768
2423,1,0.0,7777.565266609192,0.053502418,1000.0,-1122.5388845972727,2423000,0.7975386,-0.008891701698303223,0.053502418,0.0038077214,248.06067
2424,1,0.0,7780.955823659897,0.097154215,1000.0,-1123.80137542337,2424000,0.791582,0.07441341876983643,0.097154215,0.013814203,246.94327
2425,1,0.0,7784.3309371471405,0.049613785,1000.0,-1123.183885526625,2425000,0.78847504,-0.025619029998779297,0.049613785,0.003861499,247.62016
2426,1,0.0,7787.732786893845,0.09303111,1000.0,-1121.9387434243995,2426000,0.7894518,0.13372397422790527,0.09303111,0.01360712,247.37808
2427,1,0.0,7791.1135194301605,0.051348332,1000.0,-1143.3927383762316,2427000,0.7862682,0.04319202899932861,0.051348332,0.004226145,248.12822
2428,1,0.0,7794.507650375366,0.056407157,1000.0,-1121.4804490610704,2428000,0.79767615,-0.08501911163330078,0.056407157,0.0040058084,248.34921
2429,1,0.0,7797.877325057983,0.09274883,1000.0,-1110.9654482552346,2429000,0.80895245,0.08109194040298462,0.09274883,0.014823635,248.42569
2430,1,0.0,7801.275066375732,0.081036136,1000.0,-1137.1633452282051,2430000,0.8048877,-0.028560876846313477,0.081036136,0.010949764,247.05289
2432,2,0.0,7804.668436288834,0.05608411,1000.0,-1148.7180030570676,2432000,0.80358183,-0.0015742778778076172,0.05608411,0.0042859,246.29141
2433,1,0.0,7808.033427476883,0.09184988,1000.0,-1144.7675619783197,2433000,0.8080901,-0.040979862213134766,0.09184988,0.012590838,245.5394
2434,1,0.0,7811.405967950821,0.09937422,1000.0,-1142.4788941554502,2434000,0.80594414,0.021642625331878662,0.09937422,0.014189812,245.62769
2435,1,0.0,7814.785127401352,0.053782627,1000.0,-1129.3191520779428,2435000,0.79511034,0.012150049209594727,0.053782627,0.0038696679,246.38765
2436,1,0.0,7818.16429400444,0.066684276,1000.0,-1130.4258681171395,2436000,0.7959618,0.9780305195599794,0.066684276,0.0043705767,241.7104
2437,1,0.0,7821.53130531311,0.058122937,1000.0,-1129.2505818076181,2437000,0.7849661,0.18286800384521484,0.058122937,0.0038747624,242.0104
2438,1,0.0,7824.9027762413025,0.09908597,1000.0,-1123.6738577742165,2438000,0.8030419,-0.033197760581970215,0.09908597,0.014847769,241.3896
2439,1,0.0,7828.267131567001,0.09019633,1000.0,-1130.8900711605788,2439000,0.7944406,0.10658478736877441,0.09019633,0.013474999,240.78946
