EpRewMean,TimestepsSoFar,ev_tdlam_before,optimgain,EpTrueRewMean,meankl,entropy,EpThisIter,EpisodesSoFar,TimeElapsed,surrgain,EpLenMean,entloss
198.91444,588000,0.12409573793411255,0.06293638,-3136.192080794338,0.010435676,8.31177,1,588,1766.3395700454712,0.06293638,1000.0,0.0
203.62778,589000,0.4751080870628357,0.06877738,-3149.1994744709796,0.010371385,8.345638,1,589,1769.8567445278168,0.06877738,1000.0,0.0
202.16846,590000,0.8162561357021332,0.1258485,-3163.623656154178,0.01107116,8.351874,1,590,1773.3453586101532,0.1258485,1000.0,0.0
202.77396,591000,0.032505571842193604,0.084683895,-3189.5561513344724,0.012090111,8.321792,1,591,1776.887466430664,0.084683895,1000.0,0.0
203.71387,592000,0.3157649636268616,0.07914679,-3186.6813064635185,0.010461176,8.321903,1,592,1780.416018486023,0.07914679,1000.0,0.0
202.96297,593000,0.5789400637149811,0.1208234,-3198.8077705928467,0.013957292,8.324874,1,593,1783.9453234672546,0.1208234,1000.0,0.0
202.06506,594000,0.6827674806118011,0.10802587,-3209.429332856802,0.010249665,8.339189,1,594,1787.4685280323029,0.10802587,1000.0,0.0
200.85912,595000,0.8943215534090996,0.12521091,-3220.0463259493804,0.011746852,8.351943,1,595,1790.985888004303,0.12521091,1000.0,0.0
199.78943,596000,0.5538171231746674,0.11729151,-3219.6843569894477,0.010127792,8.342115,1,596,1794.5054349899292,0.11729151,1000.0,0.0
201.34995,597000,0.8025008887052536,0.13408807,-3210.733149985746,0.011822635,8.340457,1,597,1798.0124542713165,0.13408807,1000.0,0.0
200.4775,598000,0.4166761636734009,0.11997183,-3215.449702106927,0.011635171,8.3433695,1,598,1801.5367608070374,0.11997183,1000.0,0.0
197.5582,599000,0.26237189769744873,0.12830904,-3214.3218410097315,0.0125123,8.335626,1,599,1805.0583953857422,0.12830904,1000.0,0.0
195.17288,600000,0.4890565276145935,0.11899384,-3211.0510210914845,0.014533566,8.330189,1,600,1808.5796401500702,0.11899384,1000.0,0.0
192.77075,601000,0.8094506114721298,0.12531537,-3212.8421514968677,0.011762188,8.308169,1,601,1812.0944509506226,0.12531537,1000.0,0.0
196.2568,602000,-0.07747185230255127,0.10779661,-3202.4034641135368,0.011981056,8.299017,1,602,1815.603026151657,0.10779661,1000.0,0.0
192.9229,603000,0.033692121505737305,0.108270265,-3180.6591994785404,0.010911423,8.261367,1,603,1819.128749847412,0.108270265,1000.0,0.0
192.86484,604000,0.09767800569534302,0.10592729,-3166.113938402731,0.011864159,8.262618,1,604,1822.6627626419067,0.10592729,1000.0,0.0
197.93942,605000,-0.03719651699066162,0.107791424,-3161.6798071378266,0.0119109675,8.267348,1,605,1826.18629860878,0.107791424,1000.0,0.0
197.6368,606000,0.9786955900490284,0.14081454,-3135.2651688357596,0.012033404,8.2150755,1,606,1829.7065496444702,0.14081454,1000.0,0.0
199.3186,607000,0.9720164258033037,0.11484876,-3116.1927356198858,0.010669723,8.195572,1,607,1833.228687763214,0.11484876,1000.0,0.0
203.1653,608000,0.26708775758743286,0.11901093,-3083.4389029997915,0.01164332,8.163573,1,608,1836.755821466446,0.11901093,1000.0,0.0
209.34653,609000,0.38051408529281616,0.100669466,-3074.9593511217136,0.011233223,8.176559,1,609,1840.2873442173004,0.100669466,1000.0,0.0
215.12527,610000,0.34140491485595703,0.10654715,-3068.0373876875465,0.013352288,8.156679,1,610,1843.820695400238,0.10654715,1000.0,0.0
220.2028,611000,-0.3223609924316406,0.102568716,-3065.498084811049,0.012037586,8.125352,1,611,1847.348294019699,0.102568716,1000.0,0.0
224.2439,612000,0.3185802102088928,0.09456596,-3094.5421789873917,0.012565706,8.0888195,1,612,1850.8809924125671,0.09456596,1000.0,0.0
232.05461,613000,-0.02575850486755371,0.05091809,-3124.073563497093,0.011127368,8.019047,1,613,1854.4203457832336,0.05091809,1000.0,0.0
235.13596,614000,0.07851904630661011,0.09537397,-3134.758048728009,0.0109667955,7.9888334,1,614,1857.9552674293518,0.09537397,1000.0,0.0
236.20157,615000,0.9326940551400185,0.10726875,-3142.779585734094,0.011505935,7.98024,1,615,1861.842766046524,0.10726875,1000.0,0.0
238.71016,616000,-0.09499907493591309,0.09434603,-3166.2580622505507,0.01214247,7.877137,1,616,1865.378424167633,0.09434603,1000.0,0.0
240.80327,617000,0.2688027620315552,0.08971654,-3182.460199174909,0.012497375,7.8726163,1,617,1868.9219088554382,0.08971654,1000.0,0.0
243.472,618000,0.04496896266937256,0.07919662,-3195.6507718214984,0.0119575225,7.845322,1,618,1872.4618060588837,0.07919662,1000.0,0.0
244.67969,619000,0.21605944633483887,0.08655243,-3220.024804123191,0.012391254,7.8070035,1,619,1876.0055875778198,0.08655243,1000.0,0.0
249.23567,620000,0.14210957288742065,0.08128761,-3227.7551714687684,0.011460779,7.8011436,1,620,1879.546885251999,0.08128761,1000.0,0.0
251.85808,621000,0.016232967376708984,0.059716813,-3233.379262755057,0.012606949,7.6588006,1,621,1883.095564365387,0.059716813,1000.0,0.0
250.45084,622000,-0.019693374633789062,0.054615572,-3236.6025650915676,0.013615182,7.6069326,1,622,1886.6494355201721,0.054615572,1000.0,0.0
254.55876,623000,-0.030159831047058105,0.06654176,-3239.8806947551957,0.010747812,7.567203,1,623,1890.202627658844,0.06654176,1000.0,0.0
253.52734,624000,0.020521938800811768,0.08901352,-3237.679279846971,0.011294593,7.5324674,1,624,1893.760549068451,0.08901352,1000.0,0.0
254.15518,625000,-0.007163643836975098,0.037210073,-3237.483127739901,0.012062635,7.443802,1,625,1897.3145751953125,0.037210073,1000.0,0.0
240.0334,626000,-0.01756441593170166,0.054648995,-3209.213752224321,0.009510025,7.3917885,1,626,1900.8700091838837,0.054648995,1000.0,0.0
229.9946,627000,-0.0071868896484375,0.055863686,-3189.312893119323,0.010479824,7.448534,1,627,1904.42134141922,0.055863686,1000.0,0.0
221.71944,628000,-0.02563178539276123,0.053145513,-3162.490824524814,0.010810111,7.467578,1,628,1907.9781885147095,0.053145513,1000.0,0.0
215.872,629000,0.0637521743774414,0.11913828,-3138.4828264021126,0.013037803,7.5400267,1,629,1911.5417194366455,0.11913828,1000.0,0.0
215.0039,630000,0.022949516773223877,0.095403284,-3134.5475340885896,0.012142033,7.5042276,1,630,1915.086618423462,0.095403284,1000.0,0.0
212.93867,631000,0.4448026418685913,0.1327237,-3119.3510025530077,0.01160489,7.555285,1,631,1918.6262655258179,0.1327237,1000.0,0.0
210.91049,632000,0.4855259656906128,0.11547519,-3113.5260892600086,0.012584279,7.58337,1,632,1922.1596324443817,0.11547519,1000.0,0.0
212.57095,633000,0.4737532138824463,0.11649994,-3097.8834134442054,0.010799612,7.6037755,1,633,1925.6933472156525,0.11649994,1000.0,0.0
218.7917,634000,0.23923057317733765,0.112601005,-3111.3634504525826,0.011992587,7.54504,1,634,1929.2223167419434,0.112601005,1000.0,0.0
226.30684,635000,0.3684583306312561,0.093185276,-3109.4132868294037,0.011508103,7.515458,1,635,1932.7546215057373,0.093185276,1000.0,0.0
234.47993,636000,0.17932015657424927,0.07719889,-3123.519039166491,0.010736206,7.5950165,1,636,1936.287989616394,0.07719889,1000.0,0.0
240.4432,637000,-0.011419534683227539,0.05407191,-3142.8268826427525,0.010926242,7.4381876,1,637,1939.820464849472,0.05407191,1000.0,0.0
245.56279,638000,0.1037297248840332,0.06642053,-3167.9736656174073,0.010093321,7.401075,1,638,1943.353571176529,0.06642053,1000.0,0.0
251.95586,640000,-0.02120661735534668,0.057295077,-3237.771455083587,0.013376399,7.3960705,2,640,1946.908452987671,0.057295077,1000.0,0.0
253.26614,641000,-0.013231039047241211,0.060630728,-3270.2382894079956,0.010750698,7.3303957,1,641,1950.4512102603912,0.060630728,1000.0,0.0
249.59302,642000,-0.05209219455718994,0.07045002,-3297.245635398951,0.012751624,7.4214325,1,642,1953.9935677051544,0.07045002,1000.0,0.0
246.03764,643000,-0.05343198776245117,0.07356176,-3335.786273818017,0.01135202,7.4957724,1,643,1957.5188300609589,0.07356176,1000.0,0.0
240.11426,644000,-0.18523144721984863,0.07239176,-3366.383775904674,0.011467987,7.53743,1,644,1961.06307554245,0.07239176,1000.0,0.0
238.3591,645000,-0.036113619804382324,0.075572595,-3402.0489673493794,0.010889119,7.5358434,1,645,1964.6046676635742,0.075572595,1000.0,0.0
248.79663,646000,0.6124041974544525,0.11094946,-3434.622670498501,0.01089512,7.5299716,1,646,1968.1379644870758,0.11094946,1000.0,0.0
247.49126,647000,-0.18000590801239014,0.10959522,-3465.8944401581075,0.010621473,7.506364,1,647,1971.673966884613,0.10959522,1000.0,0.0
243.14375,648000,-0.08713626861572266,0.06863678,-3502.0617504236593,0.010842141,7.4964476,1,648,1975.204418182373,0.06863678,1000.0,0.0
239.86543,649000,0.6496092975139618,0.09047112,-3526.287788250018,0.011929158,7.4810796,1,649,1978.7466609477997,0.09047112,1000.0,0.0
302.3322,650000,0.5850479602813721,0.07458857,-3580.029220006794,0.014507075,7.4443493,1,650,1982.2690987586975,0.07458857,1000.0,0.0
345.0848,651000,0.7696141749620438,0.07458043,-3624.4867757112165,0.011337587,7.4843144,1,651,1985.8059649467468,0.07458043,1000.0,0.0
339.7823,652000,-0.4770923852920532,0.09822131,-3620.488924835515,0.014036171,7.5297847,1,652,1989.3257229328156,0.09822131,1000.0,0.0
360.9217,653000,0.6639253199100494,0.05917415,-3631.684917220706,0.011373678,7.5276623,1,653,1992.8541343212128,0.05917415,1000.0,0.0
453.66928,655000,0.4671226739883423,0.06966023,-3754.9599506971254,0.011427259,7.505306,2,655,1996.399062871933,0.06966023,1000.0,0.0
472.7896,656000,0.5645244717597961,0.081691936,-3773.3859233192597,0.012401124,7.482132,1,656,1999.9307358264923,0.081691936,1000.0,0.0
468.01434,657000,0.5521600544452667,0.0709165,-3861.868613466117,0.014710942,7.5911856,1,657,2003.4768691062927,0.0709165,1000.0,0.0
478.61542,658000,0.33123958110809326,0.1223,-3909.4663009388737,0.012409283,7.6334844,1,658,2006.989326953888,0.1223,1000.0,0.0
482.57208,659000,0.581151932477951,0.12107746,-3920.957818988937,0.011888569,7.580978,1,659,2010.5330286026,0.12107746,1000.0,0.0
476.92548,660000,0.9418410994112492,0.2680748,-4022.9502488849657,0.014264816,7.5432167,1,660,2014.0635685920715,0.2680748,1000.0,0.0
474.64752,661000,-0.055487632751464844,0.077396125,-4073.0386342445477,0.012730658,7.5615106,1,661,2017.601573228836,0.077396125,1000.0,0.0
471.2321,662000,-0.02051687240600586,0.053996526,-4141.455786195447,0.010349065,7.584155,1,662,2021.1403450965881,0.053996526,1000.0,0.0
468.1036,663000,0.47332799434661865,0.09199132,-4198.0483242033015,0.011150541,7.5710573,1,663,2024.6826367378235,0.09199132,1000.0,0.0
468.0207,664000,0.7787090092897415,0.087142475,-4243.861894424115,0.011623145,7.617416,1,664,2028.2090363502502,0.087142475,1000.0,0.0
469.23065,665000,-0.007699131965637207,0.104882926,-4251.079567884735,0.010832781,7.6607547,1,665,2031.7508997917175,0.104882926,1000.0,0.0
468.69977,666000,0.18193119764328003,0.08992314,-4310.96274123026,0.012956638,7.6812615,1,666,2035.279648065567,0.08992314,1000.0,0.0
469.7648,667000,0.09023720026016235,0.06144782,-4355.527164909351,0.0097747985,7.7163124,1,667,2038.8100061416626,0.06144782,1000.0,0.0
471.57568,668000,-0.3056490421295166,0.11005653,-4384.532579993413,0.012263084,7.69519,1,668,2042.3345844745636,0.11005653,1000.0,0.0
475.08658,670000,0.18952250480651855,0.102108136,-4450.394792519146,0.011682414,7.726376,2,670,2045.8601846694946,0.102108136,1000.0,0.0
478.0208,671000,0.5010789334774017,0.11960668,-4484.876555969591,0.0124625005,7.7132716,1,671,2049.382506608963,0.11960668,1000.0,0.0
483.41815,672000,0.42446082830429077,0.1163769,-4490.7266202001065,0.011088513,7.736942,1,672,2052.911163330078,0.1163769,1000.0,0.0
487.65512,673000,0.12727409601211548,0.118435085,-4500.11075024095,0.012212114,7.7447505,1,673,2056.432842731476,0.118435085,1000.0,0.0
497.07144,674000,-0.7567681074142456,0.07381293,-4550.202588685821,0.012416584,7.745377,1,674,2059.9504194259644,0.07381293,1000.0,0.0
501.56705,675000,0.26356709003448486,0.10779908,-4544.05606227396,0.012697555,7.71608,1,675,2063.4767830371857,0.10779908,1000.0,0.0
505.10156,676000,-0.009108304977416992,0.09071858,-4530.665095016702,0.012383976,7.7006674,1,676,2067.000705718994,0.09071858,1000.0,0.0
498.75146,677000,0.969931235536933,0.12285538,-4504.232450447607,0.011310241,7.6907964,1,677,2070.5169475078583,0.12285538,1000.0,0.0
496.6075,678000,0.9702670741826296,0.13803625,-4476.316804941174,0.01208413,7.6251345,1,678,2074.0384318828583,0.13803625,1000.0,0.0
496.55682,679000,0.3039757013320923,0.11445778,-4451.344467365301,0.011315177,7.5702972,1,679,2077.564839363098,0.11445778,1000.0,0.0
501.73724,680000,0.1872997283935547,0.09009931,-4435.469153998931,0.011022938,7.5001826,1,680,2081.10115814209,0.09009931,1000.0,0.0
503.8907,681000,0.031560540199279785,0.08040197,-4414.552174072238,0.011807367,7.401415,1,681,2084.6388971805573,0.08040197,1000.0,0.0
509.32367,682000,0.18989592790603638,0.07839267,-4409.1600863214535,0.011907185,7.3344274,1,682,2088.177583217621,0.07839267,1000.0,0.0
506.97403,683000,0.953605767339468,0.12807867,-4365.406525048461,0.013557953,7.3292103,1,683,2091.6969907283783,0.12807867,1000.0,0.0
511.79825,684000,-0.0038045644760131836,0.04125548,-4362.659255590392,0.012233784,7.2348638,1,684,2095.241932153702,0.04125548,1000.0,0.0
510.50797,685000,0.0018683075904846191,0.074056685,-4354.960599727476,0.012197915,7.2621903,1,685,2098.7810473442078,0.074056685,1000.0,0.0
498.19858,686000,-0.06536281108856201,0.054973207,-4353.824399439292,0.0104977265,7.3189664,1,686,2102.318661928177,0.054973207,1000.0,0.0
497.83765,687000,-0.29217350482940674,0.08902937,-4345.941993957691,0.011432395,7.3737173,1,687,2105.8518435955048,0.08902937,1000.0,0.0
497.1057,688000,-0.07381033897399902,0.051166464,-4333.108951468801,0.0040381355,7.4216347,1,688,2109.3887960910797,0.051166464,1000.0,0.0
491.9376,689000,0.2679872512817383,0.049651813,-4428.373574650138,0.010884402,7.367628,1,689,2112.927187681198,0.049651813,1000.0,0.0
422.37408,690000,0.45278239250183105,0.12570468,-4385.120563002499,0.01355174,7.3787837,1,690,2116.482646226883,0.12570468,1000.0,0.0
372.69354,691000,-0.32208049297332764,0.12020801,-4349.233756046129,0.0118808355,7.3798213,1,691,2120.01092505455,0.12020801,1000.0,0.0
370.10684,692000,-0.23625421524047852,0.055833824,-4421.595813286894,0.011529817,7.434871,1,692,2123.5449528694153,0.055833824,1000.0,0.0
339.78857,693000,0.4430406093597412,0.1803216,-4425.029714710933,0.012923799,7.507138,1,693,2127.0793039798737,0.1803216,1000.0,0.0
293.7371,694000,-0.06272017955780029,0.1296641,-4382.3390154890285,0.012727985,7.4840665,1,694,2130.6053836345673,0.1296641,1000.0,0.0
240.22969,695000,-0.14873456954956055,0.14368793,-4330.043721201238,0.012525834,7.5106354,1,695,2134.123902320862,0.14368793,1000.0,0.0
217.70052,696000,-0.39461302757263184,0.1083533,-4309.473686651742,0.012546814,7.479797,1,696,2137.6594722270966,0.1083533,1000.0,0.0
220.58109,697000,0.286501407623291,0.11864419,-4229.844827809797,0.012139398,7.509029,1,697,2141.175298690796,0.11864419,1000.0,0.0
205.9354,698000,0.3273926377296448,0.13598524,-4196.656764565794,0.011881572,7.5355678,1,698,2144.699076652527,0.13598524,1000.0,0.0
200.0987,699000,0.2767472267150879,0.13494553,-4190.539755697437,0.013223776,7.5446787,1,699,2148.2317473888397,0.13494553,1000.0,0.0
201.2046,700000,0.6971233189105988,0.1487482,-4149.307198885794,0.013590556,7.5121584,1,700,2151.7641711235046,0.1487482,1000.0,0.0
204.81035,701000,0.6288792490959167,0.10737158,-4118.6592992873875,0.011129743,7.4928546,1,701,2155.291821241379,0.10737158,1000.0,0.0
203.86638,702000,0.8049715906381607,0.1366981,-4109.321812341811,0.013967707,7.444154,1,702,2158.82697558403,0.1366981,1000.0,0.0
212.40732,703000,0.004809916019439697,0.080082,-4071.761181577271,0.010802318,7.396957,1,703,2162.3560123443604,0.080082,1000.0,0.0
219.6774,704000,-0.014618158340454102,0.07131642,-4048.0737061202467,0.010927805,7.368961,1,704,2165.898845911026,0.07131642,1000.0,0.0
226.49055,705000,-0.010328531265258789,0.07238339,-4062.987003152541,0.011309709,7.3523107,1,705,2169.431700706482,0.07238339,1000.0,0.0
233.89441,706000,-0.027930498123168945,0.06834927,-4026.9534690703354,0.010978827,7.305299,1,706,2172.9671211242676,0.06834927,1000.0,0.0
242.50955,707000,-0.00644683837890625,0.05803079,-4006.3252141669304,0.011533918,7.30525,1,707,2176.5046713352203,0.05803079,1000.0,0.0
247.92094,708000,0.01102447509765625,0.07337229,-3999.9497954816497,0.012231431,7.2933517,1,708,2180.050516843796,0.07337229,1000.0,0.0
254.1354,709000,-0.002167224884033203,0.06211626,-3980.337781256983,0.011568757,7.266126,1,709,2183.5915699005127,0.06211626,1000.0,0.0
255.96591,710000,0.004840731620788574,0.081281334,-3976.743720001877,0.01240181,7.2716665,1,710,2187.1448860168457,0.081281334,1000.0,0.0
256.94128,711000,-0.022765278816223145,0.055695236,-3958.8516427610252,0.0106350975,7.2341266,1,711,2190.684066295624,0.055695236,1000.0,0.0
255.4209,712000,-0.05247628688812256,0.06560045,-3969.8015657652236,0.010866728,7.2473745,1,712,2194.234565258026,0.06560045,1000.0,0.0
252.44766,713000,-0.02308499813079834,0.068304256,-3974.965312808314,0.010724254,7.1367793,1,713,2197.7841444015503,0.068304256,1000.0,0.0
238.23764,714000,-0.011103987693786621,0.057921823,-3928.426230242064,0.011942322,7.1474614,1,714,2201.34313249588,0.057921823,1000.0,0.0
227.95578,715000,-0.24063360691070557,0.07294363,-3935.250977678758,0.011991583,7.169966,1,715,2204.8893015384674,0.07294363,1000.0,0.0
217.07271,716000,0.03539383411407471,0.076845676,-3948.1624895512496,0.011076064,7.1886606,1,716,2208.438005208969,0.076845676,1000.0,0.0
216.3309,717000,-0.046662211418151855,0.086884685,-3974.325618053027,0.011470433,7.1456294,1,717,2211.987151861191,0.086884685,1000.0,0.0
212.13794,718000,-0.021347761154174805,0.0717821,-3997.0363521866893,0.013404446,7.180665,1,718,2215.8929736614227,0.0717821,1000.0,0.0
206.68071,719000,-0.18755507469177246,0.07783563,-4008.890877811397,0.011334304,7.1870723,1,719,2219.4500029087067,0.07783563,1000.0,0.0
196.65785,720000,-0.05451047420501709,0.07949174,-4011.9743957754954,0.0139425695,7.2663703,1,720,2223.0162484645844,0.07949174,1000.0,0.0
191.05997,721000,-0.05690407752990723,0.0770551,-4021.1232648186924,0.011614156,7.3034673,1,721,2226.5790600776672,0.0770551,1000.0,0.0
183.56781,722000,0.740096777677536,0.19258928,-4017.5020279763885,0.01309675,7.351806,1,722,2230.1252756118774,0.19258928,1000.0,0.0
184.64647,723000,0.7862934619188309,0.14321597,-4046.6836727487025,0.013024582,7.3715854,1,723,2233.670229911804,0.14321597,1000.0,0.0
180.66008,724000,0.6775646507740021,0.15134105,-4095.436916440366,0.011236817,7.368639,1,724,2237.2145433425903,0.15134105,1000.0,0.0
178.6523,725000,0.3779739737510681,0.12791497,-4089.9063209067435,0.014141833,7.375911,1,725,2240.7544350624084,0.12791497,1000.0,0.0
181.72212,726000,0.47214990854263306,0.15949406,-4082.29000388606,0.01375555,7.4831095,1,726,2244.2956717014313,0.15949406,1000.0,0.0
187.71854,727000,0.2589733600616455,0.11255627,-4086.7998436714383,0.012321052,7.46846,1,727,2247.8311796188354,0.11255627,1000.0,0.0
194.22046,728000,0.8197990953922272,0.13645539,-4124.1884125797105,0.0122673875,7.4644012,1,728,2251.365727186203,0.13645539,1000.0,0.0
205.6434,729000,0.8464755415916443,0.13582253,-4057.2927997559027,0.012022631,7.42717,1,729,2254.904643058777,0.13582253,1000.0,0.0
215.62305,730000,0.8617136031389236,0.13710503,-4094.5696363591205,0.012378292,7.4274898,1,730,2258.446961402893,0.13710503,1000.0,0.0
230.42953,731000,0.10692524909973145,0.10337571,-4115.849092093039,0.0139155155,7.3980584,1,731,2261.981913328171,0.10337571,1000.0,0.0
235.69023,732000,0.9661814346909523,0.120301634,-4101.554001639624,0.012126014,7.4334145,1,732,2265.510790348053,0.120301634,1000.0,0.0
250.23788,733000,0.14363479614257812,0.08283191,-4101.682822879254,0.011928422,7.4304776,1,733,2269.049119949341,0.08283191,1000.0,0.0
263.03302,734000,0.8399732261896133,0.10827301,-4130.442088009973,0.013231445,7.4583735,1,734,2272.5741641521454,0.10827301,1000.0,0.0
272.99265,735000,0.810243234038353,0.102985986,-4160.57820856187,0.013286244,7.368107,1,735,2276.095341682434,0.102985986,1000.0,0.0
275.49506,736000,0.9693987686187029,0.13748789,-4210.801636035501,0.012708571,7.347242,1,736,2279.624545812607,0.13748789,1000.0,0.0
279.43863,737000,0.7682587206363678,0.12227094,-4237.235947984041,0.014117252,7.366882,1,737,2283.1666741371155,0.12227094,1000.0,0.0
279.69345,738000,0.9201500341296196,0.14814273,-4279.908841989574,0.0113297645,7.3408856,1,738,2286.7188675403595,0.14814273,1000.0,0.0
277.4897,739000,0.908290445804596,0.117551446,-4324.472611634522,0.010870032,7.351823,1,739,2290.2628786563873,0.117551446,1000.0,0.0
278.018,740000,0.9419918172061443,0.08410297,-4313.983653070122,0.0131647475,7.299088,1,740,2293.7980155944824,0.08410297,1000.0,0.0
269.8675,741000,0.9281556159257889,0.10867933,-4361.579346552623,0.013286472,7.252457,1,741,2297.3298993110657,0.10867933,1000.0,0.0
273.53253,742000,0.7784787267446518,0.10352404,-4347.013197651899,0.013403363,7.245914,1,742,2300.8619141578674,0.10352404,1000.0,0.0
265.0917,743000,-0.11813807487487793,0.077153325,-4380.942870607462,0.0109218005,7.2887707,1,743,2304.3954417705536,0.077153325,1000.0,0.0
255.34737,744000,0.927093930542469,0.08965171,-4418.340900655771,0.012814067,7.3509517,1,744,2307.931895017624,0.08965171,1000.0,0.0
244.9064,745000,0.9783618357032537,0.11955379,-4473.490708715802,0.011046806,7.3437014,1,745,2311.465338945389,0.11955379,1000.0,0.0
237.30115,746000,0.9146821573376656,0.1018136,-4508.640348649284,0.014395697,7.3464975,1,746,2314.988900899887,0.1018136,1000.0,0.0
228.65317,747000,-0.419087290763855,0.12607291,-4526.2328154987845,0.0119797755,7.3324623,1,747,2318.518678665161,0.12607291,1000.0,0.0
223.54732,748000,-0.05378234386444092,0.10423888,-4549.731163584955,0.012134901,7.3042026,1,748,2322.047907590866,0.10423888,1000.0,0.0
221.92542,749000,0.6735534071922302,0.13039193,-4555.342036231054,0.013979665,7.255917,1,749,2325.569605112076,0.13039193,1000.0,0.0
219.15744,750000,0.7611565887928009,0.11599875,-4566.3450877739615,0.012866608,7.2399774,1,750,2329.0932760238647,0.11599875,1000.0,0.0
216.05453,751000,0.8766669780015945,0.3120351,-4603.552537685313,0.012090859,7.29102,1,751,2332.6086852550507,0.3120351,1000.0,0.0
215.44125,752000,0.871517226099968,0.14232242,-4618.912031247234,0.0132761,7.258361,1,752,2336.1072375774384,0.14232242,1000.0,0.0
214.76315,753000,-0.005064487457275391,0.114755884,-4635.2787024912905,0.0130190505,7.1956744,1,753,2339.643343448639,0.114755884,1000.0,0.0
215.24039,754000,-0.4314150810241699,0.110633016,-4646.30384376321,0.012807284,7.2257733,1,754,2343.158694267273,0.110633016,1000.0,0.0
214.24939,755000,0.6370018422603607,0.100961715,-4656.65536381838,0.014207899,7.198726,1,755,2346.6666960716248,0.100961715,1000.0,0.0
219.37837,756000,0.7425194680690765,0.09296627,-4689.894453004061,0.012028973,7.2227006,1,756,2350.1977031230927,0.09296627,1000.0,0.0
219.81328,757000,0.7559531778097153,0.124310374,-4701.270348284776,0.0120905135,7.2166147,1,757,2353.7227745056152,0.124310374,1000.0,0.0
220.20718,758000,0.8196820169687271,0.12678696,-4713.525388561545,0.012910081,7.226132,1,758,2357.2331779003143,0.12678696,1000.0,0.0
224.76785,759000,0.6774033308029175,0.11013494,-4746.321709104244,0.012788946,7.199964,1,759,2360.756420850754,0.11013494,1000.0,0.0
227.28757,760000,0.8012219816446304,0.13895345,-4757.090595883828,0.01411781,7.2220936,1,760,2364.2729966640472,0.13895345,1000.0,0.0
232.91748,761000,0.686514288187027,0.047979668,-4811.116634225843,0.01260313,7.1801753,1,761,2367.8005950450897,0.047979668,1000.0,0.0
237.71378,762000,0.5670593976974487,0.057036765,-4862.12420703166,0.013200748,7.141846,1,762,2371.349245071411,0.057036765,1000.0,0.0
239.43828,763000,0.33700990676879883,0.10045652,-4884.1253526193605,0.011835393,7.158504,1,763,2374.864325761795,0.10045652,1000.0,0.0
240.13644,764000,0.863831952214241,0.075513124,-4879.996999015634,0.014401605,7.1243124,1,764,2378.3894622325897,0.075513124,1000.0,0.0
241.25903,765000,-0.012103915214538574,0.07336296,-4932.86608826175,0.012451382,7.1673007,1,765,2381.912591457367,0.07336296,1000.0,0.0
237.52563,766000,0.8947984203696251,0.07238139,-4956.892227224092,0.0038364967,7.1304936,1,766,2385.4409277439117,0.07238139,1000.0,0.0
225.3002,768000,0.08863562345504761,0.07463591,-4994.863812012403,0.011808342,7.15785,2,768,2388.9647812843323,0.07463591,1000.0,0.0
214.68103,769000,0.6138583421707153,0.08638513,-5006.868306179977,0.01255228,7.168502,1,769,2392.5061440467834,0.08638513,1000.0,0.0
204.60612,770000,0.17438393831253052,0.16636983,-4969.426072659992,0.012163262,7.1840167,1,770,2396.018559217453,0.16636983,1000.0,0.0
190.17017,771000,0.754352256655693,0.10528056,-4995.206005059941,0.0136759095,7.171024,1,771,2399.539638519287,0.10528056,1000.0,0.0
186.11316,772000,0.8693705797195435,0.071670204,-4955.921041495765,0.003868582,7.14784,1,772,2403.0554835796356,0.071670204,1000.0,0.0
171.41853,773000,0.8653363734483719,0.16960675,-4979.733254483914,0.013240341,7.131087,1,773,2406.58025431633,0.16960675,1000.0,0.0
159.2526,774000,0.7803256213665009,0.11175507,-4959.174549009523,0.013424452,7.135983,1,774,2410.099489212036,0.11175507,1000.0,0.0
148.73982,775000,-0.0338517427444458,0.10623626,-4942.480238630163,0.012225853,7.0950794,1,775,2413.6147770881653,0.10623626,1000.0,0.0
145.41348,776000,0.9128993451595306,0.13321894,-4948.821116293586,0.0129740555,7.1014853,1,776,2417.1400740146637,0.13321894,1000.0,0.0
139.91763,777000,0.9036841616034508,0.09659851,-4962.549369591608,0.014444559,7.1295037,1,777,2420.6663291454315,0.09659851,1000.0,0.0
136.11467,778000,0.8933615982532501,0.13351423,-4972.153380410561,0.013806706,7.171935,1,778,2424.1791005134583,0.13351423,1000.0,0.0
135.17844,779000,-0.02587580680847168,0.106838964,-4950.535618558408,0.013625809,7.142836,1,779,2427.6999802589417,0.106838964,1000.0,0.0
133.2375,780000,0.9246590584516525,0.19665885,-4921.579473840659,0.014515501,7.168593,1,780,2431.2126746177673,0.19665885,1000.0,0.0
134.12695,781000,-2.1726794242858887,0.11541079,-4889.233621669314,0.012662243,7.1826653,1,781,2434.7405054569244,0.11541079,1000.0,0.0
129.08598,783000,0.2712854743003845,0.109477654,-4859.229164206644,0.012483222,7.198548,2,783,2438.2572469711304,0.109477654,1000.0,0.0
129.8407,784000,-0.30254125595092773,0.16823703,-4833.5287645554345,0.013324036,7.2247796,1,784,2441.7763671875,0.16823703,1000.0,0.0
131.44498,785000,-0.014809012413024902,0.13591036,-4795.63810386524,0.013400669,7.1915765,1,785,2445.2872819900513,0.13591036,1000.0,0.0
