meankl,EpLenMean,optimgain,entropy,TimestepsSoFar,entloss,surrgain,EpRewMean,EpisodesSoFar,EpThisIter,ev_tdlam_before,TimeElapsed
0.0064441217,1000.0,0.058632445,7.70987,36000,0.0,0.058632445,-537.9269335405606,36,1,0.14465540647506714,46.976603984832764
0.006167352,1000.0,0.057954907,7.666534,37000,0.0,0.057954907,-536.2687394352539,37,1,-0.05456411838531494,48.20357394218445
0.0065062447,1000.0,0.056918107,7.6421137,38000,0.0,0.056918107,-535.4128120634819,38,1,0.1335633397102356,49.37530279159546
0.006037664,1000.0,0.05507338,7.59326,39000,0.0,0.05507338,-532.9612702581292,39,1,-0.19690406322479248,50.568429708480835
0.007113646,1000.0,0.062894344,7.5652757,40000,0.0,0.062894344,-532.040616992741,40,1,0.12678807973861694,52.00430178642273
0.006722138,1000.0,0.061499152,7.540503,41000,0.0,0.061499152,-524.9039805565897,41,1,0.12481606006622314,53.237725019454956
0.0070783477,1000.0,0.057285476,7.519801,43000,0.0,0.057285476,-518.4578680219618,43,2,-0.14930260181427002,54.45951271057129
0.006942617,1000.0,0.06437577,7.4690914,44000,0.0,0.06437577,-513.8789560789797,44,1,0.1215398907661438,55.66489505767822
0.0062461374,1000.0,0.058885604,7.4583764,45000,0.0,0.058885604,-511.9893002218423,45,1,0.2855287790298462,56.86152505874634
0.006639391,1000.0,0.06281566,7.47168,46000,0.0,0.06281566,-504.36197622668476,46,1,0.08670914173126221,58.07846689224243
0.006367121,1000.0,0.064816535,7.455169,47000,0.0,0.064816535,-501.4890171774274,47,1,0.2708548903465271,59.29707598686218
0.0072534815,1000.0,0.066118054,7.4322834,48000,0.0,0.066118054,-495.35406746258985,48,1,0.4434635043144226,60.527655839920044
0.0065133795,1000.0,0.060223658,7.397829,49000,0.0,0.060223658,-492.0248566085687,49,1,0.29778963327407837,61.77251386642456
0.0052446136,1000.0,0.07072277,7.425903,50000,0.0,0.07072277,-489.0292654242082,50,1,0.23129534721374512,63.002288818359375
0.0075182966,1000.0,0.07657389,7.4222336,51000,0.0,0.07657389,-483.85514453966346,51,1,0.24008888006210327,64.27142977714539
0.0069109052,1000.0,0.065985836,7.402319,52000,0.0,0.065985836,-478.45044062162833,52,1,0.4173851013183594,65.6130199432373
0.006238916,1000.0,0.06058326,7.385987,53000,0.0,0.06058326,-474.4323905262542,53,1,-0.4452242851257324,66.82298278808594
0.0058874763,1000.0,0.057854697,7.3814764,54000,0.0,0.057854697,-470.8820206268184,54,1,0.06699603796005249,68.04297184944153
0.006077515,1000.0,0.055482954,7.3423104,55000,0.0,0.055482954,-467.50450802331187,55,1,0.22585129737854004,69.24998188018799
0.0070860647,1000.0,0.05978412,7.336941,56000,0.0,0.05978412,-459.7757281584998,56,1,0.2530785799026489,70.47332572937012
0.0068087745,1000.0,0.06731996,7.3149667,57000,0.0,0.06731996,-456.9796805906465,57,1,0.04428541660308838,71.64589285850525
0.00659132,1000.0,0.06107728,7.3012714,58000,0.0,0.06107728,-453.0204431840428,58,1,0.06269460916519165,72.87345290184021
0.0063247527,1000.0,0.07158313,7.2838407,59000,0.0,0.07158313,-451.9976182264776,59,1,0.07050776481628418,74.07156205177307
0.0059367465,1000.0,0.062336005,7.2591558,60000,0.0,0.062336005,-450.789168641984,60,1,0.185316264629364,75.39052081108093
0.007393442,1000.0,0.069989845,7.2375803,61000,0.0,0.069989845,-446.5646446951235,61,1,0.08312958478927612,76.77800989151001
0.0063834772,1000.0,0.06188671,7.190672,62000,0.0,0.06188671,-442.42338855642663,62,1,0.0069741010665893555,78.52120876312256
0.006714918,1000.0,0.07109389,7.177336,63000,0.0,0.07109389,-441.0172729996522,63,1,0.11211884021759033,80.04587078094482
0.0065024416,1000.0,0.0635057,7.171483,64000,0.0,0.0635057,-438.43164708053393,64,1,-0.04724466800689697,81.50705575942993
0.006738643,1000.0,0.06792166,7.1486793,65000,0.0,0.06792166,-438.29004953126713,65,1,0.04752129316329956,83.09966897964478
0.0067112446,1000.0,0.06329186,7.129148,66000,0.0,0.06329186,-434.17582676891726,66,1,0.15969371795654297,84.54675483703613
0.006685391,1000.0,0.07326383,7.1256986,67000,0.0,0.07326383,-431.63415259638606,67,1,0.12926799058914185,85.83378100395203
0.006234358,1000.0,0.06351359,7.097201,68000,0.0,0.06351359,-427.1817034128062,68,1,0.3050273060798645,87.07595086097717
0.006800905,1000.0,0.07513791,7.08286,69000,0.0,0.07513791,-423.4807934291739,69,1,0.25428885221481323,88.23759293556213
0.0062098457,1000.0,0.08006249,7.0776343,70000,0.0,0.08006249,-418.23029622590474,70,1,0.09645485877990723,89.43433690071106
0.0058453023,1000.0,0.065730795,7.0569997,71000,0.0,0.065730795,-416.1334402874286,71,1,0.2559823989868164,91.02990078926086
0.00742056,1000.0,0.07101367,7.024543,72000,0.0,0.07101367,-413.2852332924259,72,1,0.1387684941291809,92.41519379615784
0.00645261,1000.0,0.06542778,7.008177,73000,0.0,0.06542778,-412.6679194184465,73,1,0.2533265948295593,93.84459090232849
0.0071192645,1000.0,0.06828214,6.9992347,74000,0.0,0.06828214,-407.49677118461625,74,1,0.1646539568901062,95.44335293769836
0.0066415807,1000.0,0.0705385,6.995266,75000,0.0,0.0705385,-404.4819069923158,75,1,0.005215346813201904,97.00734901428223
0.0065236976,1000.0,0.06753647,6.973478,76000,0.0,0.06753647,-405.37460744784823,76,1,0.06941056251525879,98.58657574653625
0.005686589,1000.0,0.08144658,6.985691,77000,0.0,0.08144658,-402.73662768506637,77,1,0.1415202021598816,99.99911689758301
0.0064820806,1000.0,0.08248812,6.994236,78000,0.0,0.08248812,-398.9258510531131,78,1,0.03238862752914429,101.45138096809387
0.0067003556,1000.0,0.07144526,6.965081,79000,0.0,0.07144526,-396.59104286810833,79,1,0.058348774909973145,102.84443187713623
0.0071074273,1000.0,0.07037865,6.9369164,80000,0.0,0.07037865,-393.92939829031064,80,1,0.12995553016662598,104.24994492530823
0.00633772,1000.0,0.074047476,6.9137897,81000,0.0,0.074047476,-391.43964054536565,81,1,0.319885790348053,105.67907476425171
0.0072136456,1000.0,0.07833706,6.9044256,82000,0.0,0.07833706,-387.8368678415075,82,1,0.11285901069641113,107.0571117401123
0.00613489,1000.0,0.078056455,6.8974895,83000,0.0,0.078056455,-386.51880827829575,83,1,0.2748364806175232,108.48862481117249
0.006451303,1000.0,0.06885737,6.857029,84000,0.0,0.06885737,-383.38078602450855,84,1,0.17930716276168823,110.02146100997925
0.0064813877,1000.0,0.076112285,6.8120394,86000,0.0,0.076112285,-381.28747482486455,86,2,0.20204132795333862,111.44374299049377
0.0064619146,1000.0,0.07106756,6.7763386,87000,0.0,0.07106756,-379.6191371815397,87,1,0.12650394439697266,112.95852589607239
0.007114007,1000.0,0.078137435,6.776124,88000,0.0,0.078137435,-377.7423012472549,88,1,0.045841097831726074,114.39576196670532
0.006950161,1000.0,0.079705775,6.763148,89000,0.0,0.079705775,-376.04602381579724,89,1,0.2057042121887207,115.90908598899841
0.0064141266,1000.0,0.07096412,6.745456,90000,0.0,0.07096412,-374.26710650776346,90,1,0.17261230945587158,117.33959197998047
0.006343465,1000.0,0.0646928,6.7308645,91000,0.0,0.0646928,-372.4420172425845,91,1,0.07786989212036133,118.83874201774597
0.0066962633,1000.0,0.07933749,6.7184114,92000,0.0,0.07933749,-370.48004330701576,92,1,0.2950829863548279,120.2790117263794
0.0070358156,1000.0,0.07923208,6.7039866,93000,0.0,0.07923208,-369.01376848779967,93,1,0.32685667276382446,121.84108972549438
0.006993978,1000.0,0.065150306,6.680996,94000,0.0,0.065150306,-363.97089995890553,94,1,0.23980778455734253,123.23939299583435
0.0069825547,1000.0,0.073797785,6.6657624,95000,0.0,0.073797785,-362.6731134697937,95,1,0.002585887908935547,124.82107281684875
0.0063508474,1000.0,0.07874971,6.650024,96000,0.0,0.07874971,-362.38172151623377,96,1,0.3090442419052124,126.3067078590393
0.0066237957,1000.0,0.079927966,6.616087,97000,0.0,0.079927966,-359.8542531773312,97,1,0.3670575022697449,127.89465880393982
0.006290224,1000.0,0.07672705,6.6227083,98000,0.0,0.07672705,-356.29721463840553,98,1,0.07776015996932983,129.32969880104065
0.0068679834,1000.0,0.073481664,6.5965276,99000,0.0,0.073481664,-352.1106471540772,99,1,0.2746772766113281,130.85599088668823
0.006548801,1000.0,0.08022785,6.5968957,100000,0.0,0.08022785,-349.1814514236325,100,1,0.38477224111557007,132.34551978111267
0.006968536,1000.0,0.07153943,6.5751877,101000,0.0,0.07153943,-346.8304297004901,101,1,0.45984703302383423,133.82949090003967
0.0066923834,1000.0,0.07892656,6.575564,102000,0.0,0.07892656,-344.0935699185749,102,1,0.30449533462524414,135.2515778541565
0.007887814,1000.0,0.0688564,6.544068,103000,0.0,0.0688564,-340.3393576190807,103,1,0.2721160054206848,136.93727588653564
0.006843813,1000.0,0.07772079,6.544835,104000,0.0,0.07772079,-337.28905062470676,104,1,0.11105352640151978,138.26164889335632
0.0068208016,1000.0,0.08509605,6.5442247,105000,0.0,0.08509605,-333.5113974236479,105,1,0.26996129751205444,139.74406790733337
0.0071338145,1000.0,0.07287021,6.5235248,106000,0.0,0.07287021,-330.2768070736518,106,1,0.20404034852981567,141.21885180473328
0.0069209547,1000.0,0.08385882,6.516724,107000,0.0,0.08385882,-327.37849173488405,107,1,0.2841871380805969,142.67652583122253
0.006181148,1000.0,0.06889459,6.51342,108000,0.0,0.06889459,-323.41219092940736,108,1,0.37204015254974365,144.72024607658386
