entropy,meankl,surrgain,EpThisIter,EpLenMean,EpisodesSoFar,EpRewMean,TimeElapsed,entloss,optimgain,ev_tdlam_before,TimestepsSoFar,EpTrueRewMean
7.750675,0.014217453,0.10504763,1,1000.0,573,284.5943,1750.276859998703,0.0,0.10504763,0.687320739030838,573000,-2898.6315090369785
7.6307497,0.013228605,0.11600815,1,1000.0,574,297.4494,1753.693285226822,0.0,0.11600815,0.7634912133216858,574000,-2933.2676190449574
7.5767694,0.014548937,0.120472826,1,1000.0,575,304.50247,1757.122944355011,0.0,0.120472826,0.08838754892349243,575000,-2990.9998299777135
7.5151944,0.012234902,0.06949645,1,1000.0,576,320.61365,1760.5595889091492,0.0,0.06949645,0.7933915257453918,576000,-3040.108961918392
7.4336414,0.014753921,0.07897797,1,1000.0,577,337.51376,1764.0065705776215,0.0,0.07897797,0.8259390890598297,577000,-3085.004998752522
7.350172,0.011475373,0.08020365,1,1000.0,578,333.95587,1767.4405131340027,0.0,0.08020365,0.9466878920793533,578000,-3141.860837680696
7.2192836,0.013806217,0.42074403,1,1000.0,579,329.32452,1770.883365869522,0.0,0.42074403,0.9808962643146515,579000,-3203.008736392472
7.0856895,0.010727925,0.07805033,1,1000.0,580,326.21613,1774.3298981189728,0.0,0.07805033,0.9839366935193539,580000,-3264.297891657224
6.8886094,0.012034449,0.043469824,1,1000.0,581,348.20694,1777.7781600952148,0.0,0.043469824,0.8884868323802948,581000,-3298.560333652299
6.8343983,0.008866835,0.03669159,1,1000.0,582,370.02142,1781.2375619411469,0.0,0.03669159,0.0008752346038818359,582000,-3339.426810234488
6.83922,0.009460968,0.05258382,1,1000.0,583,385.39618,1784.6937985420227,0.0,0.05258382,-0.02927839756011963,583000,-3382.3059368023214
6.700139,0.012603868,0.06169173,1,1000.0,584,398.13657,1788.1383249759674,0.0,0.06169173,-0.015787243843078613,584000,-3428.463128439551
6.6904945,0.0127491355,0.115979716,1,1000.0,585,393.44858,1791.5872757434845,0.0,0.115979716,0.972591444849968,585000,-3445.700972556161
6.6095405,0.010660129,0.0530466,1,1000.0,586,397.0308,1795.0354945659637,0.0,0.0530466,-0.03163254261016846,586000,-3490.8368896269503
6.6094823,0.0046072137,0.03823886,1,1000.0,587,399.14078,1798.4936289787292,0.0,0.03823886,-0.17880046367645264,587000,-3528.7623735245447
6.591676,0.004823957,0.024071386,1,1000.0,588,400.40533,1801.9439532756805,0.0,0.024071386,-0.08716809749603271,588000,-3574.369926273683
6.5938153,0.006572088,0.065480165,1,1000.0,589,398.90527,1805.4059636592865,0.0,0.065480165,-0.43638718128204346,589000,-3602.996105880554
6.572022,0.011715926,0.06311828,1,1000.0,590,397.50943,1808.8536586761475,0.0,0.06311828,0.4028100371360779,590000,-3642.0316702304726
6.5382085,0.013160529,0.10727927,1,1000.0,591,394.7718,1812.3162379264832,0.0,0.10727927,-0.5233088731765747,591000,-3691.088667332603
6.5109854,0.0038051563,0.09009202,1,1000.0,592,391.3952,1815.7677059173584,0.0,0.09009202,0.07932978868484497,592000,-3725.5077021077914
6.493534,0.0041926615,0.045816407,1,1000.0,593,391.98654,1819.2194573879242,0.0,0.045816407,-0.3063091039657593,593000,-3785.9157415318723
6.467529,0.003861216,0.043941755,1,1000.0,594,387.9531,1822.6732575893402,0.0,0.043941755,-2.5744380950927734,594000,-3819.3575100902804
6.449811,0.014055986,0.087838426,1,1000.0,595,381.5653,1826.1432092189789,0.0,0.087838426,0.478171169757843,595000,-3844.535734996687
6.3300934,0.013876241,0.08211422,1,1000.0,596,381.31607,1829.589021205902,0.0,0.08211422,0.31144094467163086,596000,-3887.865324158048
6.224441,0.013195943,0.26220462,1,1000.0,597,379.02896,1833.0302011966705,0.0,0.26220462,0.8240029364824295,597000,-3920.9392680093165
6.2298017,0.006776967,0.57670313,1,1000.0,598,377.6048,1836.4821145534515,0.0,0.57670313,0.6788236200809479,598000,-3956.347437916708
6.170757,0.005902295,0.1694451,1,1000.0,599,363.34824,1839.9340059757233,0.0,0.1694451,0.8717065006494522,599000,-3958.859012484071
6.156601,0.0059624165,0.20249669,1,1000.0,600,338.4016,1843.3992328643799,0.0,0.20249669,0.9278818666934967,600000,-3936.9057944160145
6.118651,0.0070143538,0.042261586,1,1000.0,601,323.92242,1846.8522095680237,0.0,0.042261586,-0.8823540210723877,601000,-3929.389736395033
6.1436353,0.00551279,0.07427129,1,1000.0,602,305.333,1850.3161270618439,0.0,0.07427129,-0.1561286449432373,602000,-3903.5803576779945
6.1305118,0.005367708,0.06081426,1,1000.0,603,303.08746,1853.7721726894379,0.0,0.06081426,0.5955739617347717,603000,-3924.496834971889
6.15216,0.0064785723,0.09014134,1,1000.0,604,308.33038,1857.248214483261,0.0,0.09014134,-0.06418800354003906,604000,-3961.103237366796
6.087261,0.0042994553,0.04437095,1,1000.0,605,307.9323,1860.7014045715332,0.0,0.04437095,0.678936243057251,605000,-3964.3190889776715
6.081558,0.014705837,0.041456513,1,1000.0,606,304.85562,1864.1527676582336,0.0,0.041456513,-0.1988356113433838,606000,-3960.0885611534222
6.1097417,0.014737618,0.23322584,1,1000.0,607,307.46017,1867.611700296402,0.0,0.23322584,0.1504969596862793,607000,-3956.437930940937
6.1388564,0.0068257675,0.49944645,1,1000.0,608,311.16922,1871.0552291870117,0.0,0.49944645,-0.026155710220336914,608000,-3957.9656115673192
6.2285805,0.0042661317,0.027078522,1,1000.0,609,311.78354,1874.5098960399628,0.0,0.027078522,0.42685467004776,609000,-3960.404311717814
6.3072658,0.00412819,0.02803772,1,1000.0,610,312.69867,1877.9650433063507,0.0,0.02803772,0.02598392963409424,610000,-3975.275048278413
6.3397403,0.0146484375,0.028259464,1,1000.0,611,315.06805,1881.4155430793762,0.0,0.028259464,-0.040599942207336426,611000,-3976.3575152564276
6.285827,0.00378014,0.037731618,1,1000.0,612,314.64218,1884.871330022812,0.0,0.037731618,0.10831260681152344,612000,-4007.9084190409603
6.2976866,0.0055324472,0.03397604,1,1000.0,613,309.4004,1888.3363711833954,0.0,0.03397604,-0.042658090591430664,613000,-4041.1736338585324
6.293456,0.0050228685,0.059490748,1,1000.0,614,294.8515,1891.7976582050323,0.0,0.059490748,0.42586052417755127,614000,-4055.087163087263
6.266358,0.0042414377,0.09746741,1,1000.0,615,285.46277,1895.5643665790558,0.0,0.09746741,0.4131907820701599,615000,-4068.6000114255717
6.2883916,0.00582531,0.044485673,1,1000.0,616,267.00082,1899.0259096622467,0.0,0.044485673,-0.05068230628967285,616000,-4095.4529440868173
6.2993116,0.005528639,0.09570395,1,1000.0,617,247.01286,1902.4952545166016,0.0,0.09570395,0.3799816370010376,617000,-4118.252440490124
6.2849135,0.0068471516,0.073016524,1,1000.0,618,247.37259,1905.955782175064,0.0,0.073016524,-0.030309081077575684,618000,-4125.655170784739
6.291485,0.005001411,0.071225,1,1000.0,619,247.73349,1909.4261832237244,0.0,0.071225,-0.6657232046127319,619000,-4132.371921182612
6.2865453,0.004423896,0.07065291,1,1000.0,620,247.98177,1912.8921632766724,0.0,0.07065291,0.7230516076087952,620000,-4136.535091501738
6.304978,0.004417613,0.08634117,1,1000.0,621,221.40549,1916.360748052597,0.0,0.08634117,-0.6024434566497803,621000,-4165.772714312966
6.2421727,0.012959685,0.092522636,1,1000.0,622,197.61337,1919.8165724277496,0.0,0.092522636,0.7836887687444687,622000,-4173.948242007047
6.234726,0.005356197,0.07412213,1,1000.0,623,178.57307,1923.279923915863,0.0,0.07412213,0.13056796789169312,623000,-4194.545237280998
6.127686,0.0038591232,0.05129502,1,1000.0,624,172.30667,1926.746069908142,0.0,0.05129502,0.015245199203491211,624000,-4186.827674895013
6.1027827,0.0039354204,0.07302592,1,1000.0,625,172.01993,1930.1963713169098,0.0,0.07302592,0.8112384974956512,625000,-4226.110035046696
6.117064,0.0047863135,0.09485118,1,1000.0,626,164.19164,1933.6597101688385,0.0,0.09485118,0.8778901398181915,626000,-4241.741591114352
6.0957184,0.0037999104,0.063676,1,1000.0,627,168.09341,1937.1132009029388,0.0,0.063676,0.7725468873977661,627000,-4232.83676718018
6.1002846,0.0067194253,0.078885615,1,1000.0,628,163.4213,1940.583484172821,0.0,0.078885615,0.2856829762458801,628000,-4255.262177929932
6.0953183,0.014522578,0.4169027,1,1000.0,629,161.09787,1944.0398740768433,0.0,0.4169027,0.962495855987072,629000,-4286.580158641952
6.0677643,0.004158075,0.06292611,1,1000.0,630,167.69208,1947.4964978694916,0.0,0.06292611,0.46259427070617676,630000,-4280.1695507505665
6.0369415,0.0041391635,0.15011662,1,1000.0,631,165.51984,1950.968799829483,0.0,0.15011662,0.9923760257661343,631000,-4287.7767940362655
6.0034165,0.0056900824,0.08514112,1,1000.0,632,170.823,1954.4257249832153,0.0,0.08514112,-0.07404470443725586,632000,-4279.745671475526
5.9934645,0.0038301703,0.03405199,1,1000.0,633,173.55533,1957.8931183815002,0.0,0.03405199,-0.005061149597167969,633000,-4253.903334740874
5.925594,0.010847133,0.03446337,1,1000.0,634,178.06577,1961.354603767395,0.0,0.03446337,-0.00797891616821289,634000,-4248.5264160731695
5.9147325,0.004487738,0.082657136,1,1000.0,635,181.67175,1964.8201642036438,0.0,0.082657136,-0.07085835933685303,635000,-4244.035418407887
5.957332,0.0039412156,0.020198854,1,1000.0,636,177.74472,1968.273365020752,0.0,0.020198854,-0.005320429801940918,636000,-4217.1978184159
5.8700366,0.010817068,0.051585577,1,1000.0,637,176.90768,1971.7473273277283,0.0,0.051585577,0.6048235297203064,637000,-4226.236971478058
5.8838334,0.0043708244,0.10163048,1,1000.0,638,177.55173,1975.2097942829132,0.0,0.10163048,-0.033114075660705566,638000,-4220.858466780887
5.829712,0.011920002,0.04196725,2,1000.0,640,194.31886,1978.6689038276672,0.0,0.04196725,0.002478182315826416,640000,-4245.46220494508
5.8158526,0.01418886,0.1136971,1,1000.0,641,193.25691,1982.120593547821,0.0,0.1136971,0.5178914070129395,641000,-4256.834988129223
5.7624307,0.012977088,0.060076058,1,1000.0,642,191.74947,1985.5816733837128,0.0,0.060076058,-0.09507894515991211,642000,-4261.361892739388
5.8132377,0.01229101,0.028202254,1,1000.0,643,177.32571,1989.0529193878174,0.0,0.028202254,-0.07842075824737549,643000,-4222.991066138251
5.7652793,0.013980649,0.20959309,1,1000.0,644,163.94987,1992.5142776966095,0.0,0.20959309,-0.1251084804534912,644000,-4190.656505210641
5.761907,0.003975412,0.059035778,1,1000.0,645,155.08174,1995.990178346634,0.0,0.059035778,-1.1406474113464355,645000,-4168.132761627047
5.7734213,0.009378491,0.046911918,1,1000.0,646,153.22615,1999.459757566452,0.0,0.046911918,-0.5992169380187988,646000,-4159.8835223677725
5.7689767,0.0049731904,0.12233831,1,1000.0,647,145.40018,2002.9202432632446,0.0,0.12233831,0.6008060872554779,647000,-4138.720006180614
5.783874,0.0071174996,0.09762286,1,1000.0,648,138.46204,2006.387636423111,0.0,0.09762286,0.18468713760375977,648000,-4116.455530223466
5.7750683,0.004457569,0.08265208,1,1000.0,649,133.71234,2009.8506190776825,0.0,0.08265208,-1.195075273513794,649000,-4102.708117601244
5.7366123,0.0062981127,0.16704005,1,1000.0,650,129.05281,2013.3198113441467,0.0,0.16704005,0.529004693031311,650000,-4070.840544649754
5.731933,0.004443772,0.028775884,1,1000.0,651,126.01005,2016.7838907241821,0.0,0.028775884,-0.12498927116394043,651000,-4043.4463781473523
5.7319746,0.01429427,0.1331048,1,1000.0,652,123.32564,2020.224492073059,0.0,0.1331048,0.397447407245636,652000,-4008.422859676709
5.712767,0.0038578669,0.0443118,1,1000.0,653,123.22738,2023.6797199249268,0.0,0.0443118,-0.4677846431732178,653000,-3970.7240894587476
5.7129965,0.009521769,0.22697234,2,1000.0,655,120.68379,2027.1361680030823,0.0,0.22697234,0.44822996854782104,655000,-3928.4159519803543
5.7248535,0.0037660408,0.10161875,1,1000.0,656,121.10393,2030.6006951332092,0.0,0.10161875,0.5884685218334198,656000,-3895.4669733857277
5.7840734,0.012305693,0.0789136,1,1000.0,657,123.410416,2034.0226311683655,0.0,0.0789136,-1.5918569564819336,657000,-3879.147055003411
5.750407,0.0041622436,0.06501073,1,1000.0,658,126.62174,2037.4621534347534,0.0,0.06501073,0.1498686671257019,658000,-3845.4419444261703
5.776713,0.0041588782,0.07386891,1,1000.0,659,127.661575,2040.8998246192932,0.0,0.07386891,0.7430960237979889,659000,-3814.478606033453
5.7676377,0.013633358,0.07921626,1,1000.0,660,132.40096,2044.3466703891754,0.0,0.07921626,0.5668850839138031,660000,-3791.972440179664
5.7838693,0.0074388813,0.07324868,1,1000.0,661,133.01895,2047.7892053127289,0.0,0.07324868,-0.625022292137146,661000,-3759.903846426555
5.8023887,0.0052344548,0.058587972,1,1000.0,662,131.9351,2051.241671562195,0.0,0.058587972,0.17169976234436035,662000,-3751.164197393381
5.8011274,0.0048397356,0.09089669,1,1000.0,663,132.3129,2054.6979229450226,0.0,0.09089669,0.5683900713920593,663000,-3729.52030795183
5.817509,0.0047971383,0.07456685,1,1000.0,664,122.822205,2058.138892889023,0.0,0.07456685,0.4632192850112915,664000,-3727.988333904576
5.827266,0.0041340888,0.067994475,1,1000.0,665,125.568825,2061.5730588436127,0.0,0.067994475,0.5773382484912872,665000,-3687.786412916149
5.831889,0.0037667132,0.07724585,1,1000.0,666,126.69106,2065.0001137256622,0.0,0.07724585,0.5083156526088715,666000,-3653.682763464254
5.750139,0.012846407,0.11990125,1,1000.0,667,118.99829,2068.4356050491333,0.0,0.11990125,0.7851444631814957,667000,-3645.017075860668
5.693421,0.003885503,0.0664299,1,1000.0,668,120.89347,2071.8706510066986,0.0,0.0664299,0.742556244134903,668000,-3597.2023066415836
5.6740284,0.0045535406,0.05717291,2,1000.0,670,140.94406,2075.3244004249573,0.0,0.05717291,0.5924213826656342,670000,-3592.3423252585953
5.6755576,0.004859414,0.07464763,1,1000.0,671,142.195,2078.766001224518,0.0,0.07464763,0.47151249647140503,671000,-3555.217874370923
5.681703,0.0045389626,0.059749827,1,1000.0,672,138.999,2082.2169559001923,0.0,0.059749827,0.7837887704372406,672000,-3563.0387180135162
5.64628,0.014298773,0.120605685,1,1000.0,673,134.81265,2085.6669039726257,0.0,0.120605685,0.6629177927970886,673000,-3553.993517786939
5.6783442,0.0038873355,0.049046725,1,1000.0,674,135.04645,2089.123323917389,0.0,0.049046725,0.6868711411952972,674000,-3551.5993768330873
5.7255845,0.003997042,0.0698565,1,1000.0,675,132.53294,2092.5738060474396,0.0,0.0698565,0.8618222326040268,675000,-3530.710195496358
5.700434,0.004079409,0.052372027,1,1000.0,676,136.83676,2096.042783021927,0.0,0.052372027,-0.0829840898513794,676000,-3552.4976344824436
5.7206407,0.011974635,0.052099813,1,1000.0,677,142.6843,2099.512722492218,0.0,0.052099813,0.7645964920520782,677000,-3557.129730936382
5.7289877,0.0038381577,0.053502545,1,1000.0,678,141.81233,2102.964400291443,0.0,0.053502545,0.40046602487564087,678000,-3563.2858985486237
5.7305284,0.008587885,0.15556067,1,1000.0,679,141.71776,2106.418448448181,0.0,0.15556067,0.9306451454758644,679000,-3568.6933062293842
5.677169,0.0051594544,0.07261625,1,1000.0,680,126.80227,2109.8681256771088,0.0,0.07261625,0.025634169578552246,680000,-3558.633504088523
5.6663775,0.0039720763,0.045501,1,1000.0,681,127.883446,2113.3151984214783,0.0,0.045501,-0.05260908603668213,681000,-3557.3298817071145
5.6546006,0.0045736646,0.03899254,1,1000.0,682,129.52104,2116.779000520706,0.0,0.03899254,-0.05711495876312256,682000,-3570.99795329318
5.676982,0.01497623,0.1023856,1,1000.0,683,131.1755,2120.2332508563995,0.0,0.1023856,0.05836021900177002,683000,-3563.965702735116
5.709982,0.014851099,0.110747956,1,1000.0,684,132.72264,2123.680200099945,0.0,0.110747956,0.4554120898246765,684000,-3567.471516146372
5.7153974,0.004258537,0.0637721,1,1000.0,685,133.90312,2127.1305379867554,0.0,0.0637721,0.5729774534702301,685000,-3569.1517512122
5.699662,0.00433236,0.058919087,1,1000.0,686,134.43082,2130.5992341041565,0.0,0.058919087,0.2271665334701538,686000,-3597.2488799211337
5.7421474,0.0147562865,0.15908635,1,1000.0,687,135.25171,2134.0637888908386,0.0,0.15908635,0.7042870819568634,687000,-3611.7704399845825
5.7563915,0.0044800676,0.101178765,1,1000.0,688,135.83235,2137.5153262615204,0.0,0.101178765,0.8096907883882523,688000,-3631.351519215738
5.736369,0.004762824,0.08337481,1,1000.0,689,136.99911,2140.9761879444122,0.0,0.08337481,0.8022376447916031,689000,-3628.4340122225085
5.7218003,0.009520531,0.08000812,1,1000.0,690,137.69832,2144.437878847122,0.0,0.08000812,0.4851338267326355,690000,-3642.512415426384
5.734334,0.008150537,0.08040632,1,1000.0,691,137.80453,2147.9018971920013,0.0,0.08040632,0.6960484385490417,691000,-3665.1180313197415
5.7136283,0.0053570084,0.087100804,1,1000.0,692,138.86833,2151.3470256328583,0.0,0.087100804,0.898600161075592,692000,-3670.0901225897555
5.7398696,0.005351967,0.09819849,1,1000.0,693,138.38591,2154.792738676071,0.0,0.09819849,0.792126327753067,693000,-3672.3099538816837
5.7305746,0.0047522495,0.090612374,1,1000.0,694,138.9573,2158.2312536239624,0.0,0.090612374,0.641443520784378,694000,-3686.0987205625984
5.746887,0.004524909,0.08164895,1,1000.0,695,140.5083,2161.654257774353,0.0,0.08164895,0.22055357694625854,695000,-3664.1321510900407
5.739397,0.004497244,0.08189835,1,1000.0,696,139.47746,2165.093246459961,0.0,0.08189835,0.8741835355758667,696000,-3679.496850351922
5.7358966,0.004775637,0.08042939,1,1000.0,697,138.95914,2168.5153291225433,0.0,0.08042939,-0.06244015693664551,697000,-3646.25063999617
5.7433023,0.004140022,0.07399167,1,1000.0,698,137.97214,2171.9352765083313,0.0,0.07399167,0.14395833015441895,698000,-3629.340289219056
5.74414,0.004506599,0.07836866,1,1000.0,699,136.89938,2175.379911661148,0.0,0.07836866,0.9005210474133492,699000,-3642.785372984056
5.7248588,0.0040012877,0.08270043,1,1000.0,700,133.77505,2178.7992639541626,0.0,0.08270043,0.8480686992406845,700000,-3620.5426838377475
5.7149043,0.0046816114,0.093477026,1,1000.0,701,133.7817,2182.2386960983276,0.0,0.093477026,0.8854702264070511,701000,-3620.2261884846203
5.7657924,0.013683548,0.1332943,1,1000.0,702,133.53653,2185.6641364097595,0.0,0.1332943,0.9309391304850578,702000,-3627.2127428156164
5.7554736,0.007787795,0.09907279,1,1000.0,703,133.64326,2189.0958812236786,0.0,0.09907279,0.8187213689088821,703000,-3627.1032281913795
5.73641,0.014074327,0.13313544,1,1000.0,704,134.34947,2192.524616241455,0.0,0.13313544,0.8816145732998848,704000,-3620.885401983594
5.727889,0.003980712,0.062428135,1,1000.0,705,133.05241,2195.9451806545258,0.0,0.062428135,0.7793924808502197,705000,-3616.492236562552
5.715498,0.0043008076,0.076443404,1,1000.0,706,133.60695,2199.3673906326294,0.0,0.076443404,0.1103200912475586,706000,-3600.5546735138064
5.7096553,0.00525317,0.08196684,1,1000.0,707,133.8324,2202.7827298641205,0.0,0.08196684,0.400947630405426,707000,-3587.713635355905
5.720235,0.0041154623,0.07409756,1,1000.0,708,133.43301,2206.208511352539,0.0,0.07409756,-0.1827220916748047,708000,-3587.8714447638763
5.70721,0.014898185,0.13940294,1,1000.0,709,121.550415,2209.613737344742,0.0,0.13940294,0.010196208953857422,709000,-3547.908599595348
5.6955523,0.0039148857,0.07114048,1,1000.0,710,107.4089,2213.051063299179,0.0,0.07114048,0.6803588569164276,710000,-3549.3291196143573
5.6998887,0.005503731,0.08041615,1,1000.0,711,108.548584,2216.486294031143,0.0,0.08041615,0.27659040689468384,711000,-3531.625664237443
5.6968427,0.013971489,0.08931105,1,1000.0,712,106.9998,2219.910699367523,0.0,0.08931105,0.8596574813127518,712000,-3539.5704333524322
5.6918387,0.014312524,0.12341696,1,1000.0,713,106.5464,2223.310098171234,0.0,0.12341696,-0.1351698637008667,713000,-3525.278265746753
5.6816816,0.003753644,0.07154706,1,1000.0,714,102.167625,2226.720304250717,0.0,0.07154706,0.6413764357566833,714000,-3509.999739594896
5.6804,0.0042494335,0.07546075,1,1000.0,715,101.89451,2230.1288363933563,0.0,0.07546075,0.28556209802627563,715000,-3506.8057445114273
5.683206,0.004195528,0.07244803,1,1000.0,716,96.09804,2233.5428562164307,0.0,0.07244803,0.451504111289978,716000,-3467.7025160735675
5.665156,0.0049249814,0.072811835,1,1000.0,717,92.20278,2236.949609518051,0.0,0.072811835,-0.13915860652923584,717000,-3422.967868259306
5.663779,0.0040422333,0.062845096,1,1000.0,718,93.09357,2240.712519645691,0.0,0.062845096,0.6550969183444977,718000,-3426.217105471335
5.675089,0.004099237,0.073079266,1,1000.0,719,94.12248,2244.1392121315002,0.0,0.073079266,-0.13535022735595703,719000,-3391.539178010969
5.6727705,0.00475935,0.0750929,1,1000.0,720,92.57735,2247.5475749969482,0.0,0.0750929,0.01893407106399536,720000,-3347.611281804958
5.6582017,0.0042677457,0.06913216,1,1000.0,721,93.07301,2250.9540553092957,0.0,0.06913216,-0.10335969924926758,721000,-3308.7208198422313
5.6202226,0.0037884507,0.0657678,1,1000.0,722,92.17552,2254.3830173015594,0.0,0.0657678,0.8397564888000488,722000,-3291.889572407535
5.6181207,0.0046274024,0.08339298,1,1000.0,723,98.781296,2257.819328069687,0.0,0.08339298,0.5632291436195374,723000,-3296.3269170152503
5.622725,0.014398848,0.12534966,1,1000.0,724,103.655716,2261.2642571926117,0.0,0.12534966,0.7237019836902618,724000,-3291.136778091162
5.582601,0.005124945,0.0952463,1,1000.0,725,108.87478,2264.696897506714,0.0,0.0952463,0.6706090271472931,725000,-3289.041205817966
5.5433145,0.004792258,0.0578068,1,1000.0,726,114.135376,2268.14617061615,0.0,0.0578068,0.6495104134082794,726000,-3261.67742503412
5.5190225,0.0139313135,0.111388594,1,1000.0,727,120.30745,2271.5885951519012,0.0,0.111388594,0.7785210162401199,727000,-3249.864388558827
5.4853954,0.014556515,0.03661421,1,1000.0,728,126.84929,2275.0477788448334,0.0,0.03661421,0.6287574768066406,728000,-3240.7722943559106
5.5100913,0.0052957386,0.032384366,1,1000.0,729,130.91759,2278.4856543540955,0.0,0.032384366,0.6833542883396149,729000,-3247.277038266196
5.5222793,0.0043494734,0.0721042,1,1000.0,730,131.96579,2281.9245278835297,0.0,0.0721042,-0.316988468170166,730000,-3208.5374185025303
5.5040298,0.0042870753,0.06791158,1,1000.0,731,133.4721,2285.3422865867615,0.0,0.06791158,-0.13678228855133057,731000,-3166.2672989951648
5.4938564,0.0041060466,0.066883765,1,1000.0,732,134.69539,2288.787295103073,0.0,0.066883765,0.6110787689685822,732000,-3150.763852147068
5.432233,0.004281947,0.035240978,1,1000.0,733,135.78806,2292.244746208191,0.0,0.035240978,0.019975364208221436,733000,-3152.675765941596
5.3432803,0.013974465,0.06614679,1,1000.0,734,137.16414,2295.6909518241882,0.0,0.06614679,-0.011184215545654297,734000,-3141.1534343272406
5.2984443,0.0042750956,0.018536912,1,1000.0,735,137.1023,2299.142306804657,0.0,0.018536912,-0.01578676700592041,735000,-3179.1197371547023
5.2988467,0.0044795955,0.030507538,1,1000.0,736,138.4613,2302.591825723648,0.0,0.030507538,0.049969255924224854,736000,-3164.1287276030284
5.3211107,0.00592368,0.027009685,1,1000.0,737,137.47708,2306.0421752929688,0.0,0.027009685,-0.06045329570770264,737000,-3170.2621478660976
5.329995,0.010782937,0.06490205,1,1000.0,738,139.15567,2309.4701540470123,0.0,0.06490205,0.7607226371765137,738000,-3194.361663691675
5.3072495,0.0042708097,0.046289653,1,1000.0,739,140.45918,2312.9337241649628,0.0,0.046289653,0.8002046644687653,739000,-3193.6814162191868
5.3035064,0.014470354,0.1120639,1,1000.0,740,139.49948,2316.38130402565,0.0,0.1120639,0.8606384545564651,740000,-3218.045198244694
5.2936625,0.004642019,0.070899084,1,1000.0,741,139.41759,2319.831310749054,0.0,0.070899084,0.8209496885538101,741000,-3229.1820434759866
5.2812486,0.004150984,0.07266546,1,1000.0,742,139.92923,2323.2719469070435,0.0,0.07266546,0.8081955015659332,742000,-3224.361554400657
5.254573,0.005558623,0.094380066,1,1000.0,743,139.60367,2326.7260327339172,0.0,0.094380066,0.8735532611608505,743000,-3234.562440382967
5.242535,0.004497394,0.09349492,1,1000.0,744,139.3448,2330.1778013706207,0.0,0.09349492,0.8718152940273285,744000,-3237.3940684104155
5.2456894,0.0038990327,0.06693198,1,1000.0,745,138.24646,2333.6294751167297,0.0,0.06693198,0.9438707791268826,745000,-3264.3350759624054
5.2476244,0.0043814997,0.07392578,1,1000.0,746,137.7271,2337.058295249939,0.0,0.07392578,-0.1880791187286377,746000,-3271.199901054493
5.2518253,0.004181104,0.051562764,1,1000.0,747,139.05548,2340.505755186081,0.0,0.051562764,0.7295811176300049,747000,-3323.0248950840005
5.236578,0.0043529468,0.052491806,1,1000.0,748,140.63113,2343.95405292511,0.0,0.052491806,0.8116750568151474,748000,-3336.9580620981424
5.208718,0.0039257547,0.060466666,1,1000.0,749,139.24495,2347.379465818405,0.0,0.060466666,0.8982356116175652,749000,-3370.2697632064073
5.2145762,0.0059948694,0.07436782,1,1000.0,750,140.19637,2350.797374725342,0.0,0.07436782,0.6926680505275726,750000,-3336.217763314744
5.218589,0.004579597,0.094621524,1,1000.0,751,139.03226,2354.2474813461304,0.0,0.094621524,0.8718907833099365,751000,-3363.449032935337
5.211876,0.0050965045,0.08801651,1,1000.0,752,138.83987,2357.66548538208,0.0,0.08801651,0.49890774488449097,752000,-3329.355719346421
5.2205796,0.003828824,0.06786017,1,1000.0,753,140.96098,2361.098992586136,0.0,0.06786017,0.05858737230300903,753000,-3364.699442304038
5.227439,0.0042111,0.06966938,1,1000.0,754,143.41524,2364.5307006835938,0.0,0.06966938,0.09986037015914917,754000,-3364.2182217335453
5.201373,0.005129859,0.08238512,1,1000.0,755,148.55289,2367.9850058555603,0.0,0.08238512,0.3594735264778137,755000,-3381.5214543093302
5.1920223,0.014915232,0.11039287,1,1000.0,756,156.4172,2371.4194428920746,0.0,0.11039287,0.47614824771881104,756000,-3390.9362324347617
5.153926,0.014751854,0.09444466,1,1000.0,757,166.92532,2374.8437435626984,0.0,0.09444466,0.14491599798202515,757000,-3398.859746924213
5.115864,0.003865279,0.07135317,1,1000.0,758,172.19626,2378.265111684799,0.0,0.07135317,0.39582574367523193,758000,-3374.278460494343
5.1196885,0.0039246394,0.05575104,1,1000.0,759,188.5413,2381.7102479934692,0.0,0.05575104,0.30749303102493286,759000,-3389.5472370715192
5.080205,0.014962547,0.10310516,1,1000.0,760,209.1932,2385.1571712493896,0.0,0.10310516,0.4223354458808899,760000,-3398.4126722377114
5.054988,0.0039954437,0.06437573,1,1000.0,761,237.8333,2388.634182691574,0.0,0.06437573,0.463797926902771,761000,-3415.3600003367233
5.0181646,0.0037610694,0.0349736,1,1000.0,762,274.5136,2392.132879257202,0.0,0.0349736,0.22063767910003662,762000,-3407.3470795565963
4.858967,0.013282124,0.08037007,1,1000.0,763,308.6479,2395.6375823020935,0.0,0.08037007,0.0196993350982666,763000,-3401.271647056198
4.747804,0.014740752,0.060778715,1,1000.0,764,346.36322,2399.1475825309753,0.0,0.060778715,0.27353471517562866,764000,-3395.1918587025184
4.6491704,0.013509967,0.026865408,1,1000.0,765,384.1136,2402.700746536255,0.0,0.026865408,-0.0007125139236450195,765000,-3392.3644181257455
4.5568438,0.01175811,0.03124732,1,1000.0,766,412.45312,2406.247703075409,0.0,0.03124732,-0.0046613216400146484,766000,-3396.45768373227
4.5525293,0.011849517,0.03955031,2,1000.0,768,448.16357,2409.790421485901,0.0,0.03955031,-0.008213520050048828,768000,-3372.0252915471983
