EpThisIter,meankl,EpisodesSoFar,TimeElapsed,ev_tdlam_before,EpTrueRewMean,EpRewMean,optimgain,TimestepsSoFar,surrgain,EpLenMean,entloss,entropy
1,0.0066466704,1,2.5111286640167236,0.5734157562255859,-595.7922743843475,781.5771,0.05768524,1000,0.05768524,1000.0,0.0,8.524371
1,0.007157192,2,4.641334056854248,-0.18037378787994385,-590.4551859499342,784.54407,0.054572534,2000,0.054572534,1000.0,0.0,8.575519
1,0.0076262737,3,6.662785053253174,0.0007696747779846191,-652.8225976432794,771.7747,0.052790504,3000,0.052790504,1000.0,0.0,8.564044
1,0.006128037,4,8.683311939239502,-0.0001569986343383789,-656.0927283706415,769.15845,0.051822104,4000,0.051822104,1000.0,0.0,8.563732
1,0.0071914885,5,10.793001413345337,0.00023984909057617188,-647.0352930291656,765.6683,0.05419185,5000,0.05419185,1000.0,0.0,8.555951
1,0.0062968293,6,13.042178392410278,0.0007901191711425781,-643.6591920817732,762.6523,0.049357485,6000,0.049357485,1000.0,0.0,8.574354
1,0.007046082,7,15.554726839065552,1.138448715209961e-05,-652.9545410423349,760.7599,0.04822469,7000,0.04822469,1000.0,0.0,8.560561
1,0.006255194,8,17.735739707946777,0.0007463693618774414,-656.9906863257938,757.63715,0.05636271,8000,0.05636271,1000.0,0.0,8.588069
1,0.0060272776,9,20.08779239654541,0.004081249237060547,-658.482612996034,756.3305,0.05886724,9000,0.05886724,1000.0,0.0,8.636477
1,0.004985525,10,22.27007484436035,0.002772808074951172,-666.9896437171102,757.29913,0.0556677,10000,0.0556677,1000.0,0.0,8.620617
1,0.0062739556,11,24.310080528259277,0.003908276557922363,-667.5274811576982,753.6877,0.05903467,11000,0.05903467,1000.0,0.0,8.622204
1,0.0046721785,12,26.347574472427368,-0.09519493579864502,-664.6352183767793,751.48535,0.061552346,12000,0.061552346,1000.0,0.0,8.602117
1,0.0056965007,13,28.402344226837158,-0.805193305015564,-683.7466883859408,752.8695,0.086341515,13000,0.086341515,1000.0,0.0,8.581109
2,0.005851524,15,30.4395534992218,0.012215197086334229,-701.6584424724446,751.9738,0.06728734,15000,0.06728734,1000.0,0.0,8.577217
1,0.006180731,16,32.47972822189331,0.0006928443908691406,-703.4313756575968,750.4402,0.06136696,16000,0.06136696,1000.0,0.0,8.570542
1,0.006362875,17,34.5227108001709,0.0014933347702026367,-710.4410776778435,749.4675,0.063652456,17000,0.063652456,1000.0,0.0,8.592229
1,0.0057973405,18,36.653459787368774,0.0058623552322387695,-714.856924979308,749.7069,0.060354136,18000,0.060354136,1000.0,0.0,8.586903
1,0.0056439405,19,38.87654638290405,0.012700259685516357,-723.2590779539427,752.08997,0.060886737,19000,0.060886737,1000.0,0.0,8.594128
1,0.005694027,20,40.929494857788086,0.06138503551483154,-722.3836750416988,748.62555,0.058177654,20000,0.058177654,1000.0,0.0,8.586671
1,0.006630025,21,42.999815225601196,0.2089991569519043,-726.4403296334367,746.04407,0.06354476,21000,0.06354476,1000.0,0.0,8.607789
1,0.005684151,22,45.03710722923279,0.5874534845352173,-731.5874823210592,745.0307,0.06424755,22000,0.06424755,1000.0,0.0,8.641587
1,0.0064017065,23,47.07357954978943,0.4421376585960388,-735.5386593308306,743.3186,0.06983851,23000,0.06983851,1000.0,0.0,8.638016
1,0.0056634126,24,49.13380408287048,0.5922395288944244,-738.516433621092,740.3851,0.06434782,24000,0.06434782,1000.0,0.0,8.652055
1,0.005503466,25,51.17874550819397,0.5854321420192719,-739.4871478058375,738.9443,0.0663201,25000,0.0663201,1000.0,0.0,8.63277
1,0.005577583,26,53.22196102142334,0.47770798206329346,-741.1583933777288,737.1006,0.067336544,26000,0.067336544,1000.0,0.0,8.60933
1,0.0064547905,27,55.25159430503845,0.590246856212616,-743.004860628709,735.37946,0.075763226,27000,0.075763226,1000.0,0.0,8.587945
1,0.0056234873,28,57.30471062660217,0.6006472706794739,-741.9717319885737,734.3146,0.070848554,28000,0.070848554,1000.0,0.0,8.548817
2,0.0065810885,30,59.356308937072754,0.05888456106185913,-741.8645869214654,740.50934,0.07977264,30000,0.07977264,1000.0,0.0,8.538129
1,0.006369111,31,61.41531443595886,-0.029745817184448242,-745.8284847088776,742.9674,0.06834339,31000,0.06834339,1000.0,0.0,8.512333
1,0.0053400733,32,63.47208833694458,0.7257841527462006,-744.9448289027213,741.4586,0.065885365,32000,0.065885365,1000.0,0.0,8.562444
1,0.006496813,33,65.51710200309753,0.14220327138900757,-742.7689729025144,743.9156,0.068108276,33000,0.068108276,1000.0,0.0,8.552382
1,0.0067403815,34,67.55854320526123,0.7473617494106293,-745.416709197616,742.6857,0.067825064,34000,0.067825064,1000.0,0.0,8.55653
1,0.005354543,35,69.62491941452026,0.7890771180391312,-747.0758739378956,741.27734,0.07022549,35000,0.07022549,1000.0,0.0,8.536485
1,0.007690007,36,71.68007683753967,0.7582303732633591,-741.4599112150967,742.64233,0.07992682,36000,0.07992682,1000.0,0.0,8.497394
1,0.0062991204,37,73.73247122764587,0.7875987738370895,-743.0959429012784,742.45105,0.080959514,37000,0.080959514,1000.0,0.0,8.522339
1,0.0056230365,38,75.78172826766968,0.8889005035161972,-744.6517797214792,740.4735,0.06593344,38000,0.06593344,1000.0,0.0,8.52161
1,0.0059350636,39,77.83522176742554,0.8748305141925812,-745.2033029982639,738.22003,0.08264293,39000,0.08264293,1000.0,0.0,8.491255
1,0.006438931,40,79.87265062332153,-0.02681410312652588,-745.9821663587347,740.5446,0.069836,40000,0.069836,1000.0,0.0,8.482665
1,0.006574842,41,81.9172534942627,0.846898153424263,-751.550353432532,737.55725,0.07338841,41000,0.07338841,1000.0,0.0,8.486982
1,0.0070767766,42,83.9493510723114,0.8146645873785019,-757.9410517637518,737.5188,0.0859555,42000,0.0859555,1000.0,0.0,8.514949
1,0.0071033495,43,85.99187326431274,0.8136439472436905,-760.4039679427387,737.2483,0.078213334,43000,0.078213334,1000.0,0.0,8.514515
1,0.0069272947,44,88.03932189941406,0.8410323113203049,-767.3443048310385,734.2095,0.0740211,44000,0.0740211,1000.0,0.0,8.512326
1,0.0058947178,45,90.09248495101929,0.8785144314169884,-773.1409965148798,733.0081,0.07248733,45000,0.07248733,1000.0,0.0,8.51314
1,0.0062412973,46,92.13373899459839,0.0013957619667053223,-776.0882047204034,735.58514,0.0717608,46000,0.0717608,1000.0,0.0,8.488116
1,0.006434465,47,94.18053126335144,-0.005179405212402344,-780.0750483951481,737.82983,0.07014245,47000,0.07014245,1000.0,0.0,8.490292
1,0.006473619,48,96.23402953147888,0.88902797549963,-785.0200291283838,733.93713,0.07095414,48000,0.07095414,1000.0,0.0,8.481197
1,0.006687514,49,98.2906436920166,0.005819082260131836,-787.5110272832085,736.31464,0.07392781,49000,0.07392781,1000.0,0.0,8.48267
1,0.006930233,50,100.3545994758606,0.6391615867614746,-784.713175946883,738.4194,0.08153533,50000,0.08153533,1000.0,0.0,8.492377
1,0.0068328846,51,102.42220091819763,0.9081794172525406,-790.9276066337725,734.90784,0.08162282,51000,0.08162282,1000.0,0.0,8.479191
1,0.0066364086,52,104.48428869247437,-0.04995560646057129,-794.9607443055452,737.9482,0.07088646,52000,0.07088646,1000.0,0.0,8.467665
1,0.0072051394,53,106.53322267532349,-0.0008031129837036133,-792.6790955137055,739.8193,0.0747194,53000,0.0747194,1000.0,0.0,8.477595
1,0.006751502,54,108.7677686214447,-0.003401041030883789,-794.4590314275036,742.35504,0.065736026,54000,0.065736026,1000.0,0.0,8.516476
1,0.006544306,55,111.15580773353577,0.6738082766532898,-794.5111214233959,744.8683,0.07297328,55000,0.07297328,1000.0,0.0,8.50404
1,0.0070782034,56,113.27492094039917,0.2847973108291626,-797.8660670001866,747.5644,0.09249596,56000,0.09249596,1000.0,0.0,8.498412
1,0.007295985,57,115.33219170570374,-0.006033897399902344,-794.7848139307887,750.70074,0.07088515,57000,0.07088515,1000.0,0.0,8.499035
1,0.0067795264,58,117.44743919372559,0.8642889261245728,-791.4079471368065,751.11633,0.08302465,58000,0.08302465,1000.0,0.0,8.510076
1,0.0072160633,59,119.69705867767334,-0.03371691703796387,-788.1564642594865,752.6207,0.06976542,59000,0.06976542,1000.0,0.0,8.551071
1,0.0071094595,60,121.9670512676239,0.8788035735487938,-794.217329942178,748.04254,0.077068634,60000,0.077068634,1000.0,0.0,8.553112
1,0.0075893914,61,124.15180110931396,-0.001742243766784668,-795.1509284498931,751.7362,0.07590674,61000,0.07590674,1000.0,0.0,8.540337
1,0.007139013,62,126.49031805992126,-0.0017889738082885742,-794.4530995365259,754.97363,0.07144144,62000,0.07144144,1000.0,0.0,8.526069
1,0.006105969,63,128.9594337940216,0.0046610236167907715,-798.2899201737321,758.4647,0.07563103,63000,0.07563103,1000.0,0.0,8.506117
1,0.006118077,64,131.66298651695251,-0.003296971321105957,-800.2721389102389,762.8586,0.073367976,64000,0.073367976,1000.0,0.0,8.486519
1,0.006350027,65,134.0775592327118,0.004723548889160156,-806.2916067741006,766.39685,0.072860196,65000,0.072860196,1000.0,0.0,8.489991
1,0.0076750023,66,136.80310726165771,-0.0009162425994873047,-810.2889786865879,770.2544,0.07516335,66000,0.07516335,1000.0,0.0,8.491077
1,0.0066577992,67,139.37723755836487,-0.00291287899017334,-810.5194014204741,773.4006,0.07031119,67000,0.07031119,1000.0,0.0,8.504226
1,0.007479036,68,142.0217101573944,-0.15462195873260498,-810.4904920556008,776.6485,0.07646717,68000,0.07646717,1000.0,0.0,8.518691
1,0.007830193,69,144.85003876686096,-0.00044655799865722656,-809.5740659001178,777.1997,0.075542584,69000,0.075542584,1000.0,0.0,8.536744
1,0.0066883005,70,147.44369792938232,-0.035477638244628906,-814.2766163774354,776.443,0.07328716,70000,0.07328716,1000.0,0.0,8.548693
1,0.0066334084,71,150.0147294998169,-0.06460952758789062,-815.419194046299,776.978,0.07399964,71000,0.07399964,1000.0,0.0,8.553481
1,0.006934967,72,152.6051480770111,0.9204544946551323,-817.7526206321741,776.95935,0.08691956,72000,0.08691956,1000.0,0.0,8.586604
1,0.00821957,73,155.1910104751587,0.9003563895821571,-826.9697477749347,769.577,0.08160955,73000,0.08160955,1000.0,0.0,8.592229
1,0.008087024,74,157.84243869781494,-0.008028507232666016,-829.8132431460717,772.0533,0.07109005,74000,0.07109005,1000.0,0.0,8.582638
1,0.008589437,75,160.27624559402466,-0.23452377319335938,-830.8296638762542,775.0381,0.09718768,75000,0.09718768,1000.0,0.0,8.610784
1,0.006704947,76,162.63050532341003,-0.0001310110092163086,-835.6539081735511,775.96875,0.074123755,76000,0.074123755,1000.0,0.0,8.634832
1,0.008385883,77,165.11231064796448,-0.058055758476257324,-832.3845304756018,778.004,0.078103796,77000,0.078103796,1000.0,0.0,8.632583
1,0.008761328,78,167.6923530101776,-0.00800478458404541,-844.1985634901836,784.49255,0.052451067,78000,0.052451067,1000.0,0.0,8.648971
1,0.007335198,79,170.129070520401,0.9463633149862289,-847.760242889771,785.1454,0.08762899,79000,0.08762899,1000.0,0.0,8.656804
1,0.0071225073,80,172.53713297843933,0.8121284544467926,-844.5398497541067,784.94855,0.08330953,80000,0.08330953,1000.0,0.0,8.656727
1,0.0077277604,81,174.9455051422119,-0.0002650022506713867,-846.6775992444378,788.65283,0.07918683,81000,0.07918683,1000.0,0.0,8.63887
1,0.0077653714,82,177.36646461486816,0.9632088616490364,-855.7290191338373,781.1361,0.07847045,82000,0.07847045,1000.0,0.0,8.634876
1,0.0076179216,83,179.76871061325073,0.00022113323211669922,-860.7284332972873,783.1912,0.07787164,83000,0.07787164,1000.0,0.0,8.63078
1,0.00790458,84,182.1611020565033,0.9311862885951996,-865.904108149334,779.7471,0.08564797,84000,0.08564797,1000.0,0.0,8.630658
1,0.0077761095,85,184.54832458496094,0.004578709602355957,-870.1101248672555,782.60706,0.08109677,85000,0.08109677,1000.0,0.0,8.623292
1,0.0077520395,86,186.940767288208,0.014272630214691162,-870.6297495605708,781.5802,0.08023241,86000,0.08023241,1000.0,0.0,8.610038
1,0.011449326,87,189.34999823570251,0.07697188854217529,-887.8130734564475,781.6672,0.05853329,87000,0.05853329,1000.0,0.0,8.632934
1,0.0065177483,88,191.73442006111145,0.007529497146606445,-891.1492618861317,786.64417,0.07805292,88000,0.07805292,1000.0,0.0,8.635665
1,0.008559677,89,194.12718510627747,-0.002339959144592285,-898.9425377610257,785.6903,0.0797289,89000,0.0797289,1000.0,0.0,8.633598
1,0.008855986,90,196.52320003509521,0.26934564113616943,-919.1619180472669,784.0119,0.061089456,90000,0.061089456,1000.0,0.0,8.64613
1,0.0091898255,91,198.91820168495178,0.2808426022529602,-932.3246288202939,788.48193,0.0623728,91000,0.0623728,1000.0,0.0,8.634468
1,0.0077529703,92,201.31597805023193,0.7512031048536301,-934.8959304967532,787.376,0.08467273,92000,0.08467273,1000.0,0.0,8.650714
1,0.0068702763,93,203.78682899475098,0.001643538475036621,-944.8471077916627,785.79346,0.07121127,93000,0.07121127,1000.0,0.0,8.6544075
1,0.008161768,94,206.37043499946594,0.3936827778816223,-962.5763594666769,782.1992,0.065998614,94000,0.065998614,1000.0,0.0,8.654617
1,0.009383643,95,208.77964758872986,0.03995436429977417,-977.2879725519582,778.6572,0.0594714,95000,0.0594714,1000.0,0.0,8.654465
1,0.007365866,96,211.1676812171936,-0.004042387008666992,-980.8049597107481,777.3796,0.08346671,96000,0.08346671,1000.0,0.0,8.650636
1,0.0076790126,97,213.56820130348206,0.6221832931041718,-1000.7416529935905,773.1174,0.076358825,97000,0.076358825,1000.0,0.0,8.649061
1,0.0073346947,98,215.9629189968109,0.7707718908786774,-1017.8374460365663,772.63416,0.07193101,98000,0.07193101,1000.0,0.0,8.643112
1,0.0076634916,99,218.35867261886597,-0.0015139579772949219,-1024.2203930717842,771.4466,0.071830146,99000,0.071830146,1000.0,0.0,8.668824
1,0.007254105,100,220.7588014602661,-0.014929056167602539,-1030.2550219855245,778.82306,0.07846672,100000,0.07846672,1000.0,0.0,8.668869
1,0.0070454865,101,223.1500642299652,-0.0110090970993042,-1037.5170383211866,777.827,0.0718993,101000,0.0718993,1000.0,0.0,8.664238
1,0.008291021,102,225.5473005771637,-0.015665054321289062,-1044.523052717804,777.10547,0.07703911,102000,0.07703911,1000.0,0.0,8.665472
1,0.00758795,103,228.08062386512756,-0.02538919448852539,-1050.5655098833472,775.56573,0.08711252,103000,0.08711252,1000.0,0.0,8.667157
1,0.007288311,104,230.453551530838,-0.0024486780166625977,-1053.6185336570566,773.92633,0.07843559,104000,0.07843559,1000.0,0.0,8.663254
1,0.0072065485,105,232.8405466079712,0.9062622785568237,-1056.1886422757332,771.4383,0.08794242,105000,0.08794242,1000.0,0.0,8.666613
1,0.008594605,106,235.23097133636475,0.9171034246683121,-1061.0324032125675,765.9641,0.07376404,106000,0.07376404,1000.0,0.0,8.636907
1,0.008112231,107,237.67575979232788,-0.0011713504791259766,-1064.3972924654456,765.66003,0.08167864,107000,0.08167864,1000.0,0.0,8.628417
1,0.007963533,108,240.09711980819702,-0.008516669273376465,-1072.9348603439728,764.30975,0.088614166,108000,0.088614166,1000.0,0.0,8.625108
1,0.0077226935,109,242.56997752189636,-0.0006059408187866211,-1080.073178643755,763.63855,0.08006355,109000,0.08006355,1000.0,0.0,8.628607
1,0.008588212,110,245.06602501869202,0.7106313109397888,-1087.625091510059,763.20197,0.0882038,110000,0.0882038,1000.0,0.0,8.6259
1,0.009057007,111,247.4605667591095,0.1719653606414795,-1093.727232962207,761.8052,0.09597668,111000,0.09597668,1000.0,0.0,8.614244
1,0.0071369507,112,249.93826985359192,-0.03512740135192871,-1099.6791889749275,763.53595,0.087854184,112000,0.087854184,1000.0,0.0,8.607896
1,0.008292923,113,252.36816215515137,-0.035633206367492676,-1102.8099711917664,770.2059,0.08168593,113000,0.08168593,1000.0,0.0,8.598811
1,0.0076887654,114,254.80078315734863,0.000502467155456543,-1102.2165702528673,769.74396,0.0803256,114000,0.0803256,1000.0,0.0,8.594738
1,0.0070156143,115,257.2251033782959,-0.0030913352966308594,-1107.8919975411106,768.7234,0.0754397,115000,0.0754397,1000.0,0.0,8.591719
1,0.008800454,116,259.6532063484192,-0.0002732276916503906,-1118.7992771793427,766.8959,0.07804628,116000,0.07804628,1000.0,0.0,8.608396
1,0.0075782174,117,262.0896751880646,-0.0019294023513793945,-1132.1368127161722,765.7364,0.081125066,117000,0.081125066,1000.0,0.0,8.590744
1,0.007621887,118,264.5117931365967,0.0001589059829711914,-1128.410030373809,761.33466,0.082558244,118000,0.082558244,1000.0,0.0,8.595637
1,0.0075593935,119,266.9331023693085,-0.030908942222595215,-1130.9748660435798,763.48883,0.08075644,119000,0.08075644,1000.0,0.0,8.59999
1,0.0076669725,120,269.35084295272827,-0.05207979679107666,-1139.0973011746896,762.13104,0.08700358,120000,0.08700358,1000.0,0.0,8.5960655
1,0.007598445,121,271.7642719745636,0.6554724276065826,-1146.2900126961097,760.6937,0.08826342,121000,0.08826342,1000.0,0.0,8.614667
1,0.0075691533,122,274.18319439888,0.8044307380914688,-1149.7439257219671,766.6626,0.08191363,122000,0.08191363,1000.0,0.0,8.618462
1,0.006575546,123,276.5954656600952,0.12439018487930298,-1146.4466325654964,765.3327,0.08395648,123000,0.08395648,1000.0,0.0,8.638873
1,0.006574276,124,279.0019254684448,0.8204847723245621,-1150.000618122937,770.671,0.0945065,124000,0.0945065,1000.0,0.0,8.638104
1,0.008229271,125,281.41274189949036,0.782735139131546,-1149.899088590272,769.06726,0.09258038,125000,0.09258038,1000.0,0.0,8.624376
1,0.007546191,126,283.8194406032562,-0.008448123931884766,-1159.8592719664473,767.1498,0.07748005,126000,0.07748005,1000.0,0.0,8.625231
2,0.008103136,128,286.2374382019043,-0.008457422256469727,-1150.6153654624727,763.77277,0.086844996,128000,0.086844996,1000.0,0.0,8.635512
1,0.008343553,129,288.6545844078064,0.7067105174064636,-1160.7237773986642,762.1829,0.07955824,129000,0.07955824,1000.0,0.0,8.630863
1,0.0075792484,130,291.0679967403412,-0.0012987852096557617,-1150.6107404258305,761.1885,0.08237958,130000,0.08237958,1000.0,0.0,8.630929
1,0.008444775,131,293.4934434890747,-0.04512381553649902,-1142.0042550917035,760.63153,0.0818459,131000,0.0818459,1000.0,0.0,8.634902
1,0.007096851,132,295.9033932685852,-0.005260825157165527,-1150.6069817980665,758.5384,0.07693257,132000,0.07693257,1000.0,0.0,8.645753
1,0.00819309,133,298.3143095970154,-0.0012073516845703125,-1148.8536289699077,756.88806,0.08290384,133000,0.08290384,1000.0,0.0,8.630372
1,0.008686987,134,300.73319840431213,-0.0025006532669067383,-1142.868769308361,756.9967,0.08310765,134000,0.08310765,1000.0,0.0,8.625323
1,0.008192783,135,303.13735270500183,-0.06877946853637695,-1135.1299405367995,757.5182,0.084842935,135000,0.084842935,1000.0,0.0,8.625533
1,0.0077221263,136,305.5470459461212,0.35007143020629883,-1141.5059941948355,755.5812,0.08970418,136000,0.08970418,1000.0,0.0,8.62581
1,0.0068287714,137,307.95390915870667,-0.015946149826049805,-1133.1856608207133,756.21954,0.07855074,137000,0.07855074,1000.0,0.0,8.630304
1,0.0077737113,138,310.37384486198425,-0.045800089836120605,-1130.9473387328155,755.156,0.08412824,138000,0.08412824,1000.0,0.0,8.624012
1,0.008350968,139,312.7912805080414,0.25147199630737305,-1132.5904877346015,752.74866,0.087492645,139000,0.087492645,1000.0,0.0,8.600463
1,0.008488228,140,315.197762966156,-0.04105854034423828,-1127.0525966684982,750.7081,0.086025,140000,0.086025,1000.0,0.0,8.604018
1,0.0085055195,141,317.6141073703766,-0.0029332637786865234,-1129.8683061950037,747.59985,0.08596155,141000,0.08596155,1000.0,0.0,8.60407
2,0.008882334,143,320.02296209335327,-0.003457188606262207,-1133.198723532833,742.03125,0.0868454,143000,0.0868454,1000.0,0.0,8.603148
1,0.008504862,144,322.4369101524353,9.238719940185547e-06,-1139.0263831988666,739.22314,0.08428638,144000,0.08428638,1000.0,0.0,8.597294
1,0.008514604,145,324.8603103160858,-0.005099296569824219,-1143.4821379363652,737.5339,0.08271471,145000,0.08271471,1000.0,0.0,8.605424
1,0.010462226,146,327.2675702571869,0.7138274013996124,-1142.675616981394,739.2003,0.23862708,146000,0.23862708,1000.0,0.0,8.598131
1,0.009313673,147,329.68515968322754,-0.006256461143493652,-1147.0659919177938,736.25946,0.08029521,147000,0.08029521,1000.0,0.0,8.6079235
1,0.008163704,148,332.1013548374176,0.9118285179138184,-1158.891281469151,731.9994,0.06887962,148000,0.06887962,1000.0,0.0,8.615586
1,0.008532161,149,334.51618218421936,0.11434555053710938,-1159.6566058527046,729.1468,0.085629806,149000,0.085629806,1000.0,0.0,8.62256
1,0.008723704,150,336.9418194293976,0.25790148973464966,-1160.463961826764,726.4009,0.09402741,150000,0.09402741,1000.0,0.0,8.617606
1,0.0077401404,151,339.3546533584595,0.652367353439331,-1163.5141386928517,723.8153,0.08995946,151000,0.08995946,1000.0,0.0,8.620969
1,0.008993767,152,341.76540780067444,-0.008111000061035156,-1167.2800346827976,721.08453,0.08769968,152000,0.08769968,1000.0,0.0,8.623532
1,0.008624887,153,344.180180311203,-0.011085867881774902,-1167.8126245037504,718.1803,0.08482431,153000,0.08482431,1000.0,0.0,8.624264
1,0.007739405,154,346.5956857204437,0.00012290477752685547,-1180.6779829061938,714.2171,0.08388947,154000,0.08388947,1000.0,0.0,8.625
1,0.008941334,155,349.0157108306885,-2.6464462280273438e-05,-1185.1899521099585,711.0285,0.08808608,155000,0.08808608,1000.0,0.0,8.606457
1,0.009207633,156,351.430789232254,0.6215005218982697,-1186.1051422630635,708.5919,0.10291533,156000,0.10291533,1000.0,0.0,8.602948
2,0.007877786,158,353.85062050819397,-0.004878044128417969,-1187.2966720583665,703.1876,0.08121455,158000,0.08121455,1000.0,0.0,8.602983
1,0.00837142,159,356.2687609195709,-0.005941152572631836,-1195.8480995816194,699.44385,0.087915614,159000,0.087915614,1000.0,0.0,8.618207
1,0.007268373,160,358.6818151473999,-3.0994415283203125e-06,-1197.815626539246,696.70734,0.07643674,160000,0.07643674,1000.0,0.0,8.618851
1,0.007875789,161,361.0922327041626,-0.0013837814331054688,-1195.986654067207,693.9308,0.08499423,161000,0.08499423,1000.0,0.0,8.611495
1,0.007930231,162,363.501834154129,-0.00043129920959472656,-1190.2494983057622,692.117,0.08314396,162000,0.08314396,1000.0,0.0,8.619316
1,0.007930585,163,365.9149487018585,0.0005138516426086426,-1194.2048384756085,689.2068,0.080441594,163000,0.080441594,1000.0,0.0,8.614301
1,0.008384103,164,368.32676792144775,5.5789947509765625e-05,-1191.4128187204,686.9867,0.08229896,164000,0.08229896,1000.0,0.0,8.611083
1,0.007730764,165,370.73764085769653,-0.0009622573852539062,-1191.8139380452774,684.2252,0.086680695,165000,0.086680695,1000.0,0.0,8.621539
1,0.007702427,166,373.1539092063904,0.5718673765659332,-1192.6051833684498,681.29816,0.087777264,166000,0.087777264,1000.0,0.0,8.630848
1,0.00927926,167,375.56973004341125,0.7943684011697769,-1192.5798859573179,678.15125,0.08415987,167000,0.08415987,1000.0,0.0,8.63954
1,0.00838836,168,377.9903061389923,-0.007767200469970703,-1192.2221582431848,675.9215,0.08786283,168000,0.08786283,1000.0,0.0,8.632136
1,0.008569235,169,380.6458911895752,0.11524659395217896,-1184.9100264390786,672.68665,0.092598416,169000,0.092598416,1000.0,0.0,8.641925
1,0.008416352,170,383.06179666519165,6.687641143798828e-05,-1185.347036967456,670.69763,0.08007275,170000,0.08007275,1000.0,0.0,8.652888
1,0.00884953,171,385.43842935562134,-2.7418136596679688e-06,-1186.4804835717548,667.96063,0.08111124,171000,0.08111124,1000.0,0.0,8.661747
1,0.009553609,172,387.8135931491852,-0.007798433303833008,-1185.4673107062274,665.5419,0.0921412,172000,0.0921412,1000.0,0.0,8.656125
1,0.00888847,173,390.20240235328674,-0.0010859966278076172,-1186.3938353695771,663.4159,0.086542696,173000,0.086542696,1000.0,0.0,8.64534
1,0.008188014,174,392.58579754829407,0.0030617117881774902,-1184.5188022245454,660.897,0.08395593,174000,0.08395593,1000.0,0.0,8.640925
1,0.008533938,175,394.96463775634766,-0.0035327672958374023,-1184.3862385180933,658.819,0.083966896,175000,0.083966896,1000.0,0.0,8.65442
1,0.0075618834,176,397.34501695632935,-3.5762786865234375e-05,-1178.7177935513105,657.3165,0.0818257,176000,0.0818257,1000.0,0.0,8.651044
1,0.009072438,177,399.727258682251,0.5760043561458588,-1177.0047152747143,656.2141,0.077953175,177000,0.077953175,1000.0,0.0,8.637408
1,0.008012952,178,402.1109766960144,-0.011187314987182617,-1165.802373108143,655.6322,0.09057465,178000,0.09057465,1000.0,0.0,8.643013
1,0.007982353,179,404.49529814720154,0.0032390952110290527,-1166.186698457086,653.95966,0.08021366,179000,0.08021366,1000.0,0.0,8.64167
1,0.008934841,180,406.87747073173523,0.24920713901519775,-1179.4343674604443,652.56476,0.078744695,180000,0.078744695,1000.0,0.0,8.639907
1,0.009471828,181,409.2679224014282,0.008587241172790527,-1177.3749156368353,650.9956,0.08179949,181000,0.08179949,1000.0,0.0,8.642288
1,0.008048373,182,411.6615068912506,0.9205529093742371,-1194.7741000240005,645.9395,0.08230983,182000,0.08230983,1000.0,0.0,8.63757
1,0.008048958,183,414.03518295288086,0.011075198650360107,-1190.3483174247335,643.95337,0.08085173,183000,0.08085173,1000.0,0.0,8.644465
1,0.008455215,184,416.41771626472473,0.16791117191314697,-1198.9249867361136,642.8605,0.08335516,184000,0.08335516,1000.0,0.0,8.643174
1,0.008336168,185,418.7950885295868,0.004015207290649414,-1194.081896290356,641.37744,0.07938199,185000,0.07938199,1000.0,0.0,8.630374
1,0.0075795287,186,421.1812446117401,-0.011705994606018066,-1191.9862949675821,639.9228,0.08625984,186000,0.08625984,1000.0,0.0,8.626573
1,0.009369568,187,423.5630233287811,0.004543304443359375,-1187.9135565733795,638.9628,0.08755064,187000,0.08755064,1000.0,0.0,8.617599
1,0.007925221,188,425.9455876350403,0.007355391979217529,-1165.748862894807,641.6908,0.08164747,188000,0.08164747,1000.0,0.0,8.617744
1,0.0093346145,189,428.322154045105,0.8924846947193146,-1172.7079288627222,638.4755,0.095425114,189000,0.095425114,1000.0,0.0,8.604061
1,0.007854138,190,430.701299905777,0.020443856716156006,-1167.4445757438732,637.5543,0.08292099,190000,0.08292099,1000.0,0.0,8.603925
1,0.009719065,191,433.09133553504944,0.1867082118988037,-1170.197657147975,637.0916,0.07716163,191000,0.07716163,1000.0,0.0,8.593951
1,0.0086397985,192,435.4747064113617,-0.0809556245803833,-1158.286241564826,637.38007,0.08354665,192000,0.08354665,1000.0,0.0,8.602496
1,0.010609781,193,437.85920691490173,-0.03626883029937744,-1154.7809351779522,636.05316,0.093130186,193000,0.093130186,1000.0,0.0,8.609264
1,0.008631414,194,440.2383191585541,0.03010803461074829,-1139.8135992890968,637.5582,0.08710132,194000,0.08710132,1000.0,0.0,8.640367
1,0.007266768,195,442.6125147342682,0.04254508018493652,-1135.5585365258808,638.18823,0.0922977,195000,0.0922977,1000.0,0.0,8.635255
1,0.010693466,196,444.99299025535583,0.4551885724067688,-1134.1723082158173,637.47864,0.095853716,196000,0.095853716,1000.0,0.0,8.618843
1,0.010102389,197,447.37631392478943,0.15587776899337769,-1143.5062009535843,636.2498,0.09016941,197000,0.09016941,1000.0,0.0,8.62598
1,0.009727167,198,449.76673650741577,0.4918825626373291,-1134.357601487492,637.5033,0.09703985,198000,0.09703985,1000.0,0.0,8.625622
1,0.011286921,199,452.14909315109253,-0.13309812545776367,-1122.5691817818715,639.5952,0.08487669,199000,0.08487669,1000.0,0.0,8.628838
1,0.009426342,200,454.5357551574707,0.05593574047088623,-1123.3883578753127,639.32825,0.09709804,200000,0.09709804,1000.0,0.0,8.646163
