meankl,surrgain,EpisodesSoFar,EpTrueRewMean,entloss,entropy,ev_tdlam_before,optimgain,EpThisIter,EpLenMean,EpRewMean,TimeElapsed,TimestepsSoFar
0.0107354615,0.08072977,1358,686.6082739963438,0.0,3.2100806,0.9761124849319458,0.08072977,4,248.475,8.1726,2111.9650177955627,392854
0.010720002,0.0669799,1363,651.8819227006118,0.0,3.2241824,0.8191420882940292,0.0669799,5,241.075,7.926726,2117.3564088344574,393898
0.012192467,0.07590583,1366,667.7278606074228,0.0,3.1628425,0.9105660766363144,0.07590583,3,245.575,8.049166,2122.7567160129547,394607
0.01045988,0.07242355,1371,657.3945299844927,0.0,3.12784,0.8998732194304466,0.07242355,5,243.15,7.885965,2128.144005060196,395834
0.0107007325,0.07313208,1376,632.1252203457242,0.0,3.0799248,0.7900693118572235,0.07313208,5,237.525,7.5783706,2133.540704011917,396903
0.010901603,0.07255131,1380,631.1910012426922,0.0,3.069967,0.9026660695672035,0.07255131,4,237.9,7.5646944,2138.927181482315,397858
0.009562863,0.07789885,1384,637.6329670148286,0.0,3.127342,0.9311142116785049,0.07789885,4,239.7,7.4594164,2144.308114051819,398841
0.01121334,0.080321,1388,633.8299650473542,0.0,3.0989377,0.9508733004331589,0.080321,4,241.25,7.482096,2149.6943035125732,399907
0.011848841,0.081414714,1392,633.6882788905001,0.0,3.0625224,0.9476844593882561,0.081414714,4,242.275,7.5772843,2155.0789880752563,401081
0.011635795,0.081835195,1397,631.647040508931,0.0,3.0762863,0.8460358083248138,0.081835195,5,240.5,7.620427,2160.4520630836487,402206
0.0108707845,0.07570176,1401,660.5362322834922,0.0,3.1034145,0.9581281840801239,0.07570176,4,249.025,7.9538727,2165.8317534923553,403360
0.010664063,0.06825595,1404,676.1793838457376,0.0,3.055929,0.9590849466621876,0.06825595,3,251.625,8.039934,2171.214658498764,404227
0.010499974,0.08340564,1408,683.7311228092254,0.0,3.0665278,0.9668192304670811,0.08340564,4,253.175,8.183114,2176.5919227600098,405338
0.013149362,0.07816285,1413,706.9967633598844,0.0,3.0419014,0.8498580157756805,0.07816285,5,257.325,8.497871,2181.977531671524,406614
0.0125186,0.08739318,1417,745.766182438012,0.0,2.9962795,0.9726695623248816,0.08739318,4,267.9,8.925738,2187.7700867652893,407780
0.011236523,0.06744596,1421,738.2078661624762,0.0,2.9748456,0.9059282466769218,0.06744596,4,264.85,8.878805,2193.1597306728363,408744
0.011205475,0.075471774,1424,755.5203166347258,0.0,2.974343,0.9527289867401123,0.075471774,3,268.6,9.056931,2198.5552155971527,409585
0.011537937,0.07593841,1427,769.242612223135,0.0,2.9670022,0.9703789241611958,0.07593841,3,269.75,9.119291,2203.942508459091,410416
0.011188333,0.0721105,1432,745.7933717187068,0.0,2.918429,0.9340540617704391,0.0721105,5,262.825,8.866316,2209.3372526168823,411594
0.010574028,0.07115122,1436,758.9255283344564,0.0,2.8752947,0.9531845338642597,0.07115122,4,268.4,9.097977,2214.737354040146,412698
0.010509331,0.08232931,1439,767.4046614811871,0.0,2.8812032,0.9781361259520054,0.08232931,3,269.625,9.185232,2220.139618396759,413564
0.01186389,0.08312672,1443,756.5017546807392,0.0,2.8645933,0.93393824249506,0.08312672,4,268.175,9.17515,2225.5426325798035,414653
0.010713983,0.07836963,1446,755.1298899381791,0.0,2.8514624,0.9257482886314392,0.07836963,3,269.175,9.195864,2230.9646203517914,415561
0.011225117,0.07900211,1451,750.5633894431887,0.0,2.8435671,0.8728532940149307,0.07900211,5,267.125,9.096636,2236.3518970012665,416743
0.011675368,0.07898011,1455,725.6120864790084,0.0,2.8531773,0.9349941983819008,0.07898011,4,260.8,8.962919,2241.74622297287,417598
0.010982371,0.07942502,1458,728.4389453718203,0.0,2.8565893,0.9705977700650692,0.07942502,3,260.125,8.979256,2247.1454310417175,418449
0.0113055855,0.07634568,1462,729.1400228009701,0.0,2.8106797,0.9485056288540363,0.07634568,4,263.1,9.174052,2252.536046266556,419524
0.011025129,0.08354881,1466,712.3363907106863,0.0,2.802407,0.9330281242728233,0.08354881,4,259.1,9.00622,2257.9359378814697,420513
0.011561907,0.08721541,1470,726.4751682046519,0.0,2.8119118,0.9747136272490025,0.08721541,4,263.25,9.181917,2263.328691482544,421595
0.011280809,0.08826147,1474,725.8429811978314,0.0,2.8239663,0.9736769646406174,0.08826147,4,263.175,9.1833515,2268.72225856781,422712
0.011362502,0.08654528,1477,732.6165655117234,0.0,2.8082607,0.9574472680687904,0.08654528,3,265.125,9.30083,2274.123032093048,423599
0.011659893,0.080483824,1480,724.139423597561,0.0,2.7968662,0.9640619307756424,0.080483824,3,263.75,9.236265,2279.5175771713257,424437
0.012701826,0.1200781,1483,735.840969928145,0.0,2.820211,0.9492797330021858,0.1200781,3,266.8,9.410933,2284.911516427994,425325
0.010723474,0.074048616,1488,701.3905846252895,0.0,2.8024209,0.8891100063920021,0.074048616,5,255.95,9.0341015,2290.304280281067,426363
0.011292785,0.073160976,1492,716.0125574947307,0.0,2.7921135,0.9243156164884567,0.073160976,4,260.75,9.296147,2295.6866867542267,427308
0.011810636,0.06801819,1497,707.0150094133629,0.0,2.8020737,0.8289379775524139,0.06801819,5,259.05,9.133952,2301.1553885936737,428529
0.010365,0.089129254,1500,713.6259321054919,0.0,2.7889125,0.9294666796922684,0.089129254,3,261.125,9.218378,2306.5547626018524,429396
0.011404906,0.080456115,1503,718.460216391363,0.0,2.7908523,0.9729664791375399,0.080456115,3,261.225,9.236994,2311.954604625702,430308
0.011181517,0.09471661,1507,734.1617337510527,0.0,2.820333,0.9678094238042831,0.09471661,4,265.55,9.4478655,2317.369600057602,431440
0.010466353,0.07974027,1511,712.538933940983,0.0,2.7917454,0.8703154623508453,0.07974027,4,261.425,9.3049135,2322.7836759090424,432350
0.011902286,0.0840984,1515,709.7017403049862,0.0,2.7682996,0.9768454004079103,0.0840984,4,260.2,9.220808,2328.190109729767,433439
0.010487123,0.07875492,1520,701.4267934607773,0.0,2.7854002,0.9503616541624069,0.07875492,5,256.55,9.060647,2333.6003608703613,434699
0.0120609505,0.0890501,1523,694.1700624296791,0.0,2.743297,0.9261163994669914,0.0890501,3,253.975,8.960558,2339.001163482666,435484
0.010940453,0.0767149,1527,720.697025234096,0.0,2.6931436,0.967063095420599,0.0767149,4,263.025,9.186943,2344.391660928726,436652
0.010744875,0.07579926,1531,732.2153944911877,0.0,2.694133,0.9579564146697521,0.07579926,4,265.975,9.191282,2349.7967550754547,437739
0.011161812,0.07549162,1535,741.7691836347824,0.0,2.7250032,0.9601948522031307,0.07549162,4,268.6,9.354496,2355.207489967346,438862
0.011533124,0.08464515,1539,748.7679121122328,0.0,2.7230222,0.9552570581436157,0.08464515,4,270.075,9.296847,2360.627684354782,439882
0.011600567,0.08054109,1543,729.3432119937773,0.0,2.760831,0.9548565410077572,0.08054109,4,264.1,9.050725,2366.022084236145,440872
0.011958767,0.08122644,1546,725.4026748810951,0.0,2.7536929,0.9784825555980206,0.08122644,3,263.275,8.996965,2371.4305939674377,441721
0.011139995,0.07489902,1550,744.706498544595,0.0,2.7292986,0.9544723443686962,0.07489902,4,268.225,9.03557,2376.85302233696,442849
0.010095851,0.07696789,1554,740.3310835247623,0.0,2.7426171,0.9186559692025185,0.07696789,4,266.075,8.914094,2382.267637729645,443817
0.011709243,0.07593908,1557,740.9518567833495,0.0,2.681855,0.9455719701945782,0.07593908,3,266.3,8.972102,2387.665020942688,444656
0.010518607,0.074868485,1561,764.2730963123047,0.0,2.679127,0.9830292370170355,0.074868485,4,273.3,9.331232,2393.0556478500366,445888
0.012726601,0.079881154,1566,742.7169196545063,0.0,2.699716,0.8797965794801712,0.079881154,5,267.225,9.151063,2398.461910009384,447013
0.009763403,0.09809545,1569,743.9968651156324,0.0,2.6795256,0.9409438259899616,0.09809545,3,266.1,9.170066,2403.8594858646393,447885
0.012064293,0.08112829,1574,732.6540981905987,0.0,2.6929655,0.8407311141490936,0.08112829,5,263.325,9.148619,2409.2547607421875,449083
0.011450663,0.073723465,1577,735.0624066027124,0.0,2.6775506,0.950826209038496,0.073723465,3,263.475,9.178694,2414.6513290405273,449840
0.01152591,0.07081916,1581,724.5215339936212,0.0,2.6792014,0.8105839639902115,0.07081916,4,261.125,9.19241,2420.0562806129456,450805
0.0111441435,0.073360205,1586,682.6290983028227,0.0,2.6374905,0.8591818064451218,0.073360205,5,251.3,8.802861,2425.4722578525543,451773
0.011369101,0.09258836,1591,652.136074294107,0.0,2.61797,0.9097253009676933,0.09258836,5,244.325,8.616198,2430.880601167679,452918
0.011953915,0.08366603,1595,661.0843078880379,0.0,2.637693,0.9334082528948784,0.08366603,4,247.825,8.750479,2436.286620616913,454035
0.011039292,0.07785608,1599,647.6951949965132,0.0,2.652333,0.9153351858258247,0.07785608,4,245.1,8.593063,2441.697659254074,455092
0.0103380345,0.062199686,1605,600.4096775806363,0.0,2.6204827,0.5781097412109375,0.062199686,6,230.975,8.126833,2447.1115820407867,455997
0.011756334,0.07114244,1608,592.2707846866567,0.0,2.6079907,0.936035268008709,0.07114244,3,229.55,7.973349,2452.509531736374,456786
0.011785535,0.08339034,1612,586.3231538370452,0.0,2.5488007,0.976468913257122,0.08339034,4,228.75,7.8000107,2457.907135486603,457855
0.012888085,0.058459114,1618,560.9197474394498,0.0,2.5621614,0.8075873851776123,0.058459114,6,221.5,7.399472,2463.3093016147614,459002
0.010964706,0.08078027,1622,560.8507228055281,0.0,2.552247,0.8160029351711273,0.08078027,4,219.9,7.2619476,2468.706433057785,459894
0.012068989,0.06587897,1628,558.7616029906143,0.0,2.5097144,0.7224217653274536,0.06587897,6,216.475,7.197139,2474.097241163254,460960
0.009921646,0.058775946,1633,569.9503778269742,0.0,2.5065727,0.8991205468773842,0.058775946,5,217.25,7.1739173,2479.4943573474884,462177
0.013313852,0.07814047,1637,582.7136102044365,0.0,2.463107,0.9573774747550488,0.07814047,4,219.425,7.239831,2484.8838210105896,463349
0.010942433,0.084213346,1641,595.7026896609099,0.0,2.4701722,0.9404122084379196,0.084213346,4,222.15,7.284995,2490.286420583725,464433
0.0121270595,0.07004106,1645,633.6181673510533,0.0,2.4808958,0.829508513212204,0.07004106,4,234.075,7.720651,2495.6846327781677,465360
0.012624351,0.06956005,1651,618.3859477528025,0.0,2.4923708,0.7211308479309082,0.06956005,6,226.025,7.64623,2501.0721139907837,466644
0.011957674,0.076616876,1655,622.1725561709816,0.0,2.4852,0.9680459909141064,0.076616876,4,226.375,7.673377,2506.4678449630737,467750
0.010818591,0.079129755,1659,654.0452284362794,0.0,2.5279427,0.9805127270519733,0.079129755,4,236.975,8.146737,2511.8652062416077,468746
0.010938184,0.08479089,1663,665.6582860692467,0.0,2.5134091,0.9708367921411991,0.08479089,4,239.9,8.220083,2517.258167028427,469807
0.011829818,0.07480551,1667,708.7369352874891,0.0,2.5281274,0.9669975340366364,0.07480551,4,253.775,8.761564,2522.657077074051,470833
0.011821993,0.074239105,1672,681.6419850333285,0.0,2.516775,0.9215812757611275,0.074239105,5,245.8,8.483191,2528.057478904724,471983
0.014036221,0.092658356,1676,687.409687702084,0.0,2.502521,0.9484279006719589,0.092658356,4,248.875,8.549958,2533.4544174671173,473008
0.011845004,0.076531425,1679,688.4010190895337,0.0,2.492145,0.9743840582668781,0.076531425,3,248.525,8.594251,2538.8455641269684,473845
0.01062201,0.08842185,1682,690.4113780215748,0.0,2.5059175,0.981159994378686,0.08842185,3,249.525,8.697301,2544.249186038971,474659
0.011788992,0.06275447,1686,684.1449714166747,0.0,2.4637482,0.90325478464365,0.06275447,4,249.425,8.550934,2549.6772055625916,475638
0.014104689,0.06803088,1691,685.6467480515178,0.0,2.4484584,0.7576078176498413,0.06803088,5,249.75,8.508257,2555.0796480178833,476634
0.010442704,0.07875152,1695,689.5747705538944,0.0,2.4306977,0.9174868538975716,0.07875152,4,250.325,8.631796,2560.4780299663544,477763
0.011930878,0.07501498,1698,699.5854043515169,0.0,2.4594445,0.941654659807682,0.07501498,3,253.075,8.741301,2565.8790867328644,478609
0.011132702,0.08100912,1702,693.797866738843,0.0,2.4093347,0.9596533738076687,0.08100912,4,251.925,8.714226,2571.289205789566,479606
0.011401845,0.08109978,1705,690.8578623995407,0.0,2.369281,0.9750057961791754,0.08109978,3,250.9,8.680862,2576.7092769145966,480393
0.011879924,0.07000537,1709,706.5510297562894,0.0,2.3234055,0.9588611498475075,0.07000537,4,254.925,8.7886095,2582.134397506714,481507
0.011847761,0.084644794,1712,726.5694457515997,0.0,2.3071718,0.9628937132656574,0.084644794,3,261.475,9.119345,2587.540595293045,482442
0.010947337,0.06418979,1716,702.8932288903103,0.0,2.2793877,0.7909419536590576,0.06418979,4,255.675,9.003414,2592.947929382324,483235
0.011269217,0.07919338,1721,686.922958940367,0.0,2.2647703,0.8827988132834435,0.07919338,5,250.7,8.755682,2598.3564579486847,484424
0.010807406,0.07736108,1724,693.4323473419531,0.0,2.2692597,0.9799686335027218,0.07736108,3,251.75,8.753687,2603.750349998474,485275
0.011304127,0.066663966,1728,702.5653688931326,0.0,2.2428293,0.8797274008393288,0.066663966,4,254.4,8.920514,2609.1582016944885,486129
0.012044972,0.08353857,1731,712.5450115454528,0.0,2.1970556,0.9694470055401325,0.08353857,3,257.85,9.082638,2614.5439648628235,486948
0.004031682,0.041914433,1735,699.5219495589272,0.0,2.1913278,0.9673787392675877,0.041914433,4,254.85,8.98351,2619.9638521671295,487957
0.010775586,0.08050163,1739,708.9585714207966,0.0,2.1842687,0.9835353326052427,0.08050163,4,258.225,9.023375,2625.369148015976,489171
0.010662059,0.07538227,1744,686.3308686286731,0.0,2.17493,0.8603466004133224,0.07538227,5,252.575,8.79939,2630.78294301033,490251
0.01217274,0.08185282,1748,668.770030898396,0.0,2.1851501,0.9182102233171463,0.08185282,4,247.725,8.550976,2636.182841539383,491191
0.012978761,0.08536204,1752,669.4783923609983,0.0,2.215148,0.9755525439977646,0.08536204,4,246.725,8.537666,2641.578866958618,492311
0.0038486803,0.061224237,1755,680.8287380804684,0.0,2.224407,0.9729257840663195,0.061224237,3,249.25,8.621213,2646.9802742004395,493136
0.013879634,0.069074705,1760,678.7742478366417,0.0,2.1974318,0.8730795979499817,0.069074705,5,250.3,8.640904,2652.387171268463,494195
0.011821469,0.104850635,1763,686.2365749909301,0.0,2.1978629,0.9814066551625729,0.104850635,3,252.45,8.775941,2657.807298183441,495093
0.011744652,0.08008461,1768,681.2633697248755,0.0,2.184191,0.8784399926662445,0.08008461,5,253.1,8.791307,2663.2156047821045,496253
0.011307872,0.06560734,1772,667.5167576471462,0.0,2.157399,0.8742884248495102,0.06560734,4,249.6,8.565117,2668.630218744278,497159
0.012018295,0.07954231,1776,655.7350994449637,0.0,2.1555784,0.8804346993565559,0.07954231,4,245.15,8.371019,2674.022804260254,498084
0.0115370555,0.10120894,1779,657.1661752078896,0.0,2.1865983,0.9686386734247208,0.10120894,3,244.375,8.339388,2679.422350168228,498946
0.011404539,0.06313856,1785,649.5311599680216,0.0,2.2009554,0.8376695513725281,0.06313856,6,241.625,8.290796,2684.8159759044647,500179
0.011396533,0.09070225,1789,666.5261038997398,0.0,2.1821733,0.9669851809740067,0.09070225,4,245.125,8.448789,2690.211560487747,501251
0.0116803,0.07930258,1793,652.9134163977412,0.0,2.1881912,0.9823862500488758,0.07930258,4,241.95,8.278238,2695.6176495552063,502294
0.012969285,0.09667921,1796,657.8318224906122,0.0,2.174893,0.9603505954146385,0.09667921,3,242.3,8.315569,2701.023848056793,503111
0.01212888,0.08915413,1800,678.5308873879942,0.0,2.1734896,0.9518229253590107,0.08915413,4,249.875,8.511297,2706.4382095336914,504190
0.010994116,0.07588296,1803,678.2357487479175,0.0,2.1551847,0.986529334448278,0.07588296,3,249.925,8.4026375,2711.8453936576843,505090
0.011447266,0.0762556,1806,697.317388549022,0.0,2.14128,0.9603380486369133,0.0762556,3,255.475,8.491626,2717.2454330921173,505957
0.011800289,0.09702493,1810,717.8363747313517,0.0,2.1623397,0.9744793511927128,0.09702493,4,260.625,8.731746,2722.6442391872406,507070
0.010478511,0.047881536,1814,734.5928502007363,0.0,2.172255,0.8847692757844925,0.047881536,4,263.6,8.856176,2728.431255340576,508017
0.0109425485,0.0819526,1818,727.6854315127654,0.0,2.195072,0.9907176569104195,0.0819526,4,261.55,8.82195,2733.823075771332,509115
0.011376406,0.07799236,1823,722.3368383553859,0.0,2.178875,0.934089258313179,0.07799236,5,263.275,8.888103,2739.2047300338745,510381
0.012202952,0.08702851,1827,743.7259941141681,0.0,2.1549492,0.9641956649720669,0.08702851,4,268.825,9.116861,2744.5976779460907,511509
0.0118141305,0.088965304,1831,740.7527341379584,0.0,2.1664016,0.9556287564337254,0.088965304,4,268.575,9.053233,2750.003114461899,512548
0.012108921,0.084382735,1834,756.9476002155473,0.0,2.1646414,0.9696073308587074,0.084382735,3,273.775,9.202107,2755.392245531082,513478
0.012113612,0.08764361,1838,747.5580817191636,0.0,2.167802,0.9553080573678017,0.08764361,4,270.9,9.049509,2760.778431415558,514536
0.011477301,0.082193896,1842,753.0073980169303,0.0,2.1865225,0.9354055300354958,0.082193896,4,271.85,9.103399,2766.171334505081,515647
0.011693358,0.07215406,1846,727.1730090169,0.0,2.1581254,0.8602278679609299,0.07215406,4,265.5,8.9158535,2771.566014289856,516577
0.012547415,0.06599725,1851,702.7937737375642,0.0,2.1282816,0.8730771392583847,0.06599725,5,258.275,8.715174,2776.9614582061768,517680
0.011833515,0.07607082,1855,687.2697858459351,0.0,2.1414375,0.9301252067089081,0.07607082,4,256.45,8.626791,2782.3665084838867,518581
0.013123158,0.08244462,1858,690.5303528307143,0.0,2.1375391,0.9609211832284927,0.08244462,3,259.6,8.610464,2787.7731590270996,519499
0.011655393,0.07815771,1862,686.9597696096838,0.0,2.1515226,0.9317187443375587,0.07815771,4,258.325,8.459951,2793.1671934127808,520535
0.011008643,0.07059085,1866,692.6254485779458,0.0,2.1140757,0.9427528195083141,0.07059085,4,261.375,8.498753,2798.5611777305603,521663
0.010383894,0.0850164,1870,682.1770263849947,0.0,2.1065478,0.9465708881616592,0.0850164,4,260.775,8.5673065,2803.9608228206635,522782
0.011988586,0.090497956,1873,676.3618360908155,0.0,2.106396,0.9290479570627213,0.090497956,3,259.05,8.4584255,2809.3584773540497,523538
0.0115874335,0.08545706,1877,668.5072523510449,0.0,2.0918717,0.9542070254683495,0.08545706,4,258.575,8.3394375,2814.7541756629944,524607
0.010481752,0.07470857,1883,645.4105093731041,0.0,2.0859344,0.8162835240364075,0.07470857,6,251.375,7.9626937,2820.1500844955444,525883
0.012216352,0.0934751,1888,653.9851267902512,0.0,2.1101496,0.8917202576994896,0.0934751,5,254.425,7.9048743,2825.5360300540924,527091
0.011601741,0.08210783,1892,670.800791062796,0.0,2.0804758,0.9725655186921358,0.08210783,4,258.675,7.9641953,2830.9342560768127,528178
0.003911968,0.04741464,1896,680.6399897902108,0.0,2.0687368,0.9670119248330593,0.04741464,4,260.375,7.982933,2836.31947517395,529373
0.011619825,0.08038195,1900,687.174030579821,0.0,2.0685422,0.9668651893734932,0.08038195,4,259.575,7.955588,2841.705475091934,530434
0.011996016,0.079294816,1904,683.5653317755744,0.0,2.038788,0.9372527226805687,0.079294816,4,258.475,7.8786974,2847.0974600315094,531448
0.010762274,0.0754494,1908,705.9848748769452,0.0,2.0044405,0.955129973590374,0.0754494,4,263.55,7.9841475,2852.489480495453,532657
0.01075955,0.086346716,1912,697.7770300013453,0.0,2.0126798,0.9177809208631516,0.086346716,4,261.45,7.800782,2857.876755952835,533702
0.012826078,0.08740328,1915,717.6325207631264,0.0,1.9821013,0.944359578192234,0.08740328,3,265.875,7.9905105,2863.268666744232,534677
0.0102606695,0.06603356,1920,688.8410009724896,0.0,1.9548913,0.7283441126346588,0.06603356,5,255.275,7.721251,2868.657670021057,535554
0.012688436,0.075608276,1924,692.4755870904851,0.0,1.9406432,0.920002706348896,0.075608276,4,258.65,7.9027863,2874.054108142853,536559
0.011433523,0.076346055,1927,714.1812294201907,0.0,1.937977,0.9680556245148182,0.076346055,3,263.875,8.212538,2879.478090286255,537396
0.011463154,0.07073407,1930,715.8162302232371,0.0,1.9497213,0.9737349599599838,0.07073407,3,265.7,8.284918,2884.8891780376434,538252
0.012363074,0.08867243,1934,714.296337464941,0.0,1.9550477,0.9643494710326195,0.08867243,4,267.5,8.414694,2890.297886133194,539397
0.010897477,0.08155986,1938,694.7321216019137,0.0,1.9502221,0.9410611391067505,0.08155986,4,262.5,8.171796,2895.6995282173157,540411
0.010652025,0.078701824,1942,678.6461751966847,0.0,1.9555787,0.9113244339823723,0.078701824,4,258.15,7.9756722,2901.095556974411,541285
0.011576933,0.08684487,1946,686.1918882046259,0.0,1.9564055,0.9378148131072521,0.08684487,4,259.85,8.080216,2906.4916532039642,542360
0.01290762,0.088052735,1950,676.7954827141039,0.0,1.9399146,0.951149195432663,0.088052735,4,257.65,7.999854,2911.8756477832794,543497
0.0117525775,0.080242276,1954,666.0844906137426,0.0,1.9801064,0.8864671438932419,0.080242276,4,254.675,7.890746,2917.2760462760925,544499
0.011963101,0.08373301,1957,682.3425651177513,0.0,1.9750404,0.9544130302965641,0.08373301,3,259.975,8.056389,2922.671192407608,545419
0.012281366,0.08937085,1960,707.1740541490501,0.0,1.9764826,0.9804363306611776,0.08937085,3,268.15,8.264205,2928.0623757839203,546280
0.012732002,0.07168205,1965,698.9612184951797,0.0,1.9752501,0.8802551254630089,0.07168205,5,266.15,8.103961,2933.46417593956,547478
0.010751635,0.073667526,1969,699.5108671446318,0.0,1.9663664,0.9794917888939381,0.073667526,4,266.625,8.055588,2938.8739273548126,548654
0.011740517,0.09755084,1973,697.559797373627,0.0,1.9728508,0.9563324637711048,0.09755084,4,264.15,7.9351473,2944.2847170829773,549727
0.011592912,0.082417056,1977,715.0321986715971,0.0,1.9792205,0.9586057178676128,0.082417056,4,267.95,8.211924,2949.6782245635986,550816
0.011323682,0.08390863,1981,721.7820893037244,0.0,1.9774778,0.9696335941553116,0.08390863,4,271.75,8.431473,2955.082798719406,552023
0.010888085,0.07799328,1984,743.4667269308059,0.0,1.9557458,0.9822601117193699,0.07799328,3,276.575,8.609533,2960.48029088974,552941
0.011606413,0.058856748,1988,730.8413016072881,0.0,1.950347,0.9089677333831787,0.058856748,4,273.725,8.65762,2965.875547647476,553922
0.011299156,0.07490113,1992,741.6851193412397,0.0,1.9580346,0.9163063168525696,0.07490113,4,277.25,8.850065,2971.271563768387,555007
0.011477979,0.08975503,1995,752.5848476875912,0.0,1.9489737,0.9807667415589094,0.08975503,3,280.475,8.959075,2976.6952714920044,556008
0.0038385289,0.03749913,2000,721.2060538913986,0.0,1.9521636,0.8270420581102371,0.03749913,5,269.525,8.71352,2982.093323469162,557061
0.011223223,0.07168304,2004,750.1110518937887,0.0,1.9492333,0.9297743141651154,0.07168304,4,275.9,8.98598,2987.4916684627533,558204
0.012059528,0.082810625,2007,751.941709803979,0.0,1.9467125,0.9768409542739391,0.082810625,3,274.975,8.959186,2992.883915901184,559070
0.012209978,0.07101885,2012,738.3475946931802,0.0,1.9438925,0.8257837444543839,0.07101885,5,270.475,8.850841,2998.270082473755,560263
0.011601965,0.0851584,2015,739.403121964862,0.0,1.9611022,0.9777293559163809,0.0851584,3,270.4,8.756662,3003.661925315857,561133
0.012646403,0.08496888,2019,744.3256984375505,0.0,1.9631928,0.9661869406700134,0.08496888,4,270.3,8.763113,3009.067673444748,562261
0.011339819,0.08690454,2022,752.5157527168681,0.0,1.9776118,0.9524149782955647,0.08690454,3,271.075,8.754911,3014.4616572856903,563171
0.012535734,0.08147116,2026,759.6606592454747,0.0,1.9972222,0.9559279605746269,0.08147116,4,273.825,8.688725,3019.8623576164246,564318
0.013411874,0.09228474,2030,754.8281883452073,0.0,1.9823723,0.9559789635241032,0.09228474,4,271.05,8.553461,3025.2706577777863,565361
0.011839023,0.084104925,2034,748.3442375056482,0.0,2.0151186,0.9565160870552063,0.084104925,4,269.075,8.439522,3030.6663522720337,566483
0.011980311,0.099031016,2037,767.6496950017283,0.0,2.0022738,0.9547601602971554,0.099031016,3,275.8,8.634193,3036.069821357727,567398
0.013291841,0.08212694,2041,773.1977350423801,0.0,1.9831574,0.9499633386731148,0.08212694,4,278.325,8.622303,3041.4790127277374,568483
0.012464393,0.074921176,2045,765.5368903983792,0.0,1.9725677,0.9227527230978012,0.074921176,4,277.775,8.568665,3046.86545419693,569593
0.010695132,0.064717375,2049,758.0489071373274,0.0,1.9702642,0.804597944021225,0.064717375,4,274.075,8.411622,3052.253090620041,570538
0.010861385,0.0731931,2053,772.7212505303211,0.0,1.975464,0.9674949236214161,0.0731931,4,278.075,8.558165,3057.638893842697,571703
0.0130801555,0.08477202,2056,766.5137042087679,0.0,1.980408,0.9814251344650984,0.08477202,3,277.1,8.500527,3063.0340576171875,572540
0.012427334,0.08248367,2059,760.3137889761247,0.0,1.9964178,0.9342824220657349,0.08248367,3,277.525,8.48586,3068.435781955719,573362
0.012026321,0.075860046,2062,758.9606003753179,0.0,1.9921267,0.9691311307251453,0.075860046,3,277.525,8.435866,3073.881766319275,574272
0.013814781,0.07986314,2066,757.4200623552338,0.0,2.0043478,0.9622652009129524,0.07986314,4,275.7,8.3436,3079.278079032898,575346
0.010377651,0.078336686,2069,764.3204027733003,0.0,2.0252078,0.9584746137261391,0.078336686,3,278.225,8.375574,3084.674119949341,576354
0.013434105,0.08378911,2072,792.4522202389765,0.0,2.0586097,0.9848423199728131,0.08378911,3,286.075,8.62413,3090.0679230690002,577312
0.013000258,0.07850425,2075,781.5143807651564,0.0,2.0656247,0.9434717446565628,0.07850425,3,282.825,8.469337,3095.471220254898,578112
0.012694509,0.074469075,2078,782.1165393639251,0.0,2.0622256,0.9756351783871651,0.074469075,3,284.35,8.555502,3100.863500356674,579026
0.012689955,0.07369821,2081,797.8529918590875,0.0,2.0336761,0.9878886416554451,0.07369821,3,287.525,8.680077,3106.250998735428,579984
0.011988066,0.06512061,2085,775.9295887612792,0.0,1.9960318,0.8295182585716248,0.06512061,4,279.65,8.42988,3111.6348118782043,580779
0.011722241,0.081194,2089,770.762446109887,0.0,2.0026095,0.9412104412913322,0.081194,4,281.125,8.331432,3117.028960943222,581783
0.013052693,0.099346146,2093,773.989501305142,0.0,2.016965,0.9579319693148136,0.099346146,4,282.5,8.329763,3122.4125447273254,583003
0.00985458,0.06288573,2097,770.5154671403076,0.0,2.0274649,0.9206273332238197,0.06288573,4,282.15,8.36669,3127.8123869895935,584107
0.011224339,0.07479359,2101,776.077677861492,0.0,2.0632741,0.9108534976840019,0.07479359,4,283.15,8.350438,3133.19358587265,585255
0.011034513,0.066663526,2105,763.7812359932814,0.0,2.0416453,0.9719496853649616,0.066663526,4,280.325,8.160212,3138.5863132476807,586370
0.010291047,0.10385211,2108,770.8508420002254,0.0,2.0411985,0.9689486790448427,0.10385211,3,280.8,8.190936,3145.0962212085724,587269
0.012165214,0.08092994,2111,761.9622984866161,0.0,2.0703237,0.9681152552366257,0.08092994,3,278.5,8.078278,3150.4887704849243,588148
0.011940269,0.08264554,2114,777.4775055603238,0.0,2.0350046,0.9811383578926325,0.08264554,3,283.175,8.238054,3155.8774135112762,589124
0.012559388,0.07780671,2118,771.52053634967,0.0,2.01973,0.9833150040358305,0.07780671,4,282.05,8.045184,3161.1935827732086,590308
0.010776943,0.07950395,2121,765.1356067165729,0.0,2.0099032,0.983266893774271,0.07950395,3,281.55,7.969384,3166.577043056488,591246
0.0111869555,0.08350046,2125,787.8634342908257,0.0,1.9924936,0.9642398878931999,0.08350046,4,289.325,8.161152,3172.02263879776,592352
