entloss,optimgain,EpRewMean,meankl,TimeElapsed,entropy,EpisodesSoFar,TimestepsSoFar,EpLenMean,ev_tdlam_before,surrgain,EpThisIter
0.0,0.21759526,455.8457546497435,0.012619945,1254.429631948471,23.108526,6419,441279,93.65,0.832977831363678,0.21759526,11
0.0,0.19457826,460.3861369743778,0.012018863,1256.3282058238983,23.094893,6431,442320,93.75,0.8524601757526398,0.19457826,12
0.0,0.18918411,437.7593679052173,0.011719195,1258.1797020435333,23.100716,6444,443332,88.15,0.8440892249345779,0.18918411,13
0.0,0.17243122,422.2529136619195,0.011755884,1260.1389119625092,23.096552,6456,444410,84.7,0.8824737146496773,0.17243122,12
0.0,0.26555932,418.8688651646942,0.012490969,1262.1465978622437,23.095085,6468,445423,84.1,0.898592472076416,0.26555932,12
0.0,0.18799385,423.7839092339858,0.012369883,1264.0429978370667,23.088411,6480,446431,85.1,0.8980795070528984,0.18799385,12
0.0,0.19993794,428.62273159287395,0.012155472,1266.2061109542847,23.102009,6491,447441,85.875,0.902209460735321,0.19993794,11
0.0,0.16361912,423.6153922522343,0.01340572,1268.079649925232,23.090862,6504,448499,85.1,0.8353471904993057,0.16361912,13
0.0,0.20335257,442.77940845983346,0.011901926,1269.9471547603607,23.088865,6515,449536,89.225,0.8723736852407455,0.20335257,11
0.0,0.18175554,441.5806960491776,0.012496611,1271.969468832016,23.064413,6526,450534,89.075,0.846795842051506,0.18175554,11
0.0,0.21768689,444.08457667316634,0.012624618,1273.8889768123627,23.094196,6537,451525,89.725,0.8952365219593048,0.21768689,11
0.0,0.19544744,443.9468094306124,0.011399021,1275.8418250083923,23.087933,6549,452605,90.325,0.8653521984815598,0.19544744,12
0.0,0.21409449,446.0576357038106,0.010753263,1278.1056838035583,23.09752,6559,453559,91.425,0.8844515979290009,0.21409449,10
0.0,0.1956999,449.611978889882,0.01279225,1280.1829497814178,23.09912,6570,454582,92.4,0.9186676368117332,0.1956999,11
0.0,0.20607191,438.75373426973175,0.012592951,1282.0385248661041,23.107952,6583,455638,89.4,0.8862075507640839,0.20607191,13
0.0,0.19455814,428.7403061688851,0.011531244,1283.9130947589874,23.092806,6595,456683,86.825,0.9078131541609764,0.19455814,12
0.0,0.19168083,424.38224637013263,0.012507358,1285.9261660575867,23.082975,6606,457637,86.025,0.9364637359976768,0.19168083,11
0.0,0.20125692,413.4589872957375,0.012574256,1287.8489179611206,23.083485,6618,458663,85.4,0.92560014128685,0.20125692,12
0.0,0.19760671,419.0214076314993,0.011956268,1289.7680287361145,23.08919,6630,459737,86.9,0.9438387304544449,0.19760671,12
0.0,0.20511924,428.6439004189484,0.012403859,1291.69260597229,23.095537,6641,460735,88.625,0.9285185858607292,0.20511924,11
0.0,0.19941774,443.0138923443824,0.012249697,1293.579696893692,23.09721,6652,461761,90.4,0.8957559391856194,0.19941774,11
0.0,0.18024065,430.6992977162683,0.012628548,1295.4827547073364,23.091837,6665,462804,87.65,0.9125600457191467,0.18024065,13
0.0,0.1997745,433.8368316031568,0.011369117,1297.3758409023285,23.080214,6676,463796,88.225,0.8559511005878448,0.1997745,11
0.0,0.1966686,450.4256422236316,0.012147848,1299.270073890686,23.072393,6686,464822,91.525,0.9080192595720291,0.1966686,10
0.0,0.18596381,445.1782507629394,0.013672736,1301.170883655548,23.077997,6697,465895,91.975,0.9065114334225655,0.18596381,11
0.0,0.20393664,458.2229578880839,0.011095035,1303.0317769050598,23.088251,6708,466859,94.5,0.8422191143035889,0.20393664,11
0.0,0.19293262,439.35483206969093,0.011959031,1304.8623979091644,23.083818,6720,467920,90.325,0.9268916249275208,0.19293262,12
0.0,0.21265376,451.3676377053178,0.012462866,1306.7223479747772,23.083536,6731,468967,91.7,0.9110477417707443,0.21265376,11
0.0,0.21576753,455.72111847677786,0.012842162,1308.7028229236603,23.074387,6741,469979,92.0,0.789842426776886,0.21576753,10
0.0,0.2010173,467.0463335631463,0.01238212,1310.5871858596802,23.060047,6752,470994,94.575,0.8374285846948624,0.2010173,11
0.0,0.20426095,474.3907628420831,0.012794161,1312.4949560165405,23.061558,6763,472052,96.85,0.9167501106858253,0.20426095,11
0.0,0.22448008,432.6517396510332,0.012416903,1314.419758796692,23.069016,6775,472986,89.2,0.9008751139044762,0.22448008,12
0.0,0.21902852,452.9254880415345,0.011908925,1316.3366358280182,23.059729,6785,474088,92.675,0.8813188225030899,0.21902852,10
0.0,0.2196703,462.93676266097356,0.011797316,1318.1804280281067,23.073696,6795,475068,95.125,0.8929940685629845,0.2196703,10
0.0,0.18341255,453.312042288794,0.012751326,1320.0835237503052,23.057976,6807,476106,92.875,0.8842253088951111,0.18341255,12
0.0,0.20783795,452.991883148492,0.012607798,1321.983286857605,23.048862,6819,477176,93.875,0.8640912622213364,0.20783795,12
0.0,0.20732419,423.1743281806995,0.01263357,1323.569926738739,23.050127,6830,478126,87.85,0.9021655097603798,0.20732419,11
0.0,0.20132531,430.2304965102602,0.012855252,1325.239021062851,23.053211,6841,479132,89.1,0.8307007253170013,0.20132531,11
0.0,0.20769793,442.28665678944014,0.012140633,1326.8638217449188,23.05367,6854,480250,90.1,0.8770581185817719,0.20769793,13
0.0,0.18050553,430.8043227464212,0.012088228,1328.4767968654633,23.048498,6866,481277,87.45,0.8925987258553505,0.18050553,12
0.0,0.18386507,428.05630820748894,0.0114455875,1330.082264661789,23.060411,6878,482283,86.45,0.9353763312101364,0.18386507,12
0.0,0.18912713,422.98478880616494,0.011291432,1331.7288026809692,23.052738,6889,483296,86.5,0.8961894735693932,0.18912713,11
0.0,0.22139668,423.02671390353316,0.011904321,1333.2873940467834,23.044113,6901,484300,86.15,0.848164901137352,0.22139668,12
0.0,0.1875428,444.36325086646775,0.011850329,1334.8421387672424,23.032269,6912,485345,89.45,0.9100334271788597,0.1875428,11
0.0,0.23805654,458.5847476653136,0.012587899,1336.407227754593,23.050283,6922,486276,92.35,0.8575373440980911,0.23805654,10
0.0,0.19650853,466.59187306908706,0.012807955,1337.9819419384003,23.035286,6933,487409,93.575,0.8870393708348274,0.19650853,11
0.0,0.22096862,503.57634008396474,0.012008637,1339.6504628658295,23.018076,6941,488361,101.525,0.884694904088974,0.22096862,8
0.0,0.19631478,486.79019842932877,0.011511428,1341.2358536720276,23.013342,6952,489317,99.3,0.892972931265831,0.19631478,11
0.0,0.19877632,477.69351052630043,0.012626033,1342.7956218719482,23.022005,6964,490421,97.35,0.8887586519122124,0.19877632,12
0.0,0.19276741,446.85894128978464,0.013211645,1344.3842408657074,23.030264,6976,491480,91.75,0.9179719910025597,0.19276741,12
0.0,0.17828456,415.7953576343019,0.011916873,1346.0114057064056,23.010414,6990,492533,85.075,0.8888197168707848,0.17828456,14
0.0,0.1983261,402.02924916991714,0.013213356,1347.728877067566,23.017746,7002,493530,81.375,0.9006901234388351,0.1983261,12
0.0,0.2010076,417.8996952231636,0.014550222,1349.3137347698212,23.016642,7013,494550,84.125,0.9301062449812889,0.2010076,11
0.0,0.20400594,435.9550209621615,0.012582723,1350.8691058158875,23.01074,7025,495613,87.675,0.9254270941019058,0.20400594,12
0.0,0.22109476,448.1257661237904,0.0131559335,1352.5184257030487,23.01546,7036,496617,89.775,0.8364272266626358,0.22109476,11
0.0,0.18594429,454.02989918658625,0.013279917,1354.097916841507,23.020052,7047,497635,91.55,0.8796674236655235,0.18594429,11
0.0,0.19975087,450.8602408732372,0.012131469,1355.6694610118866,23.012854,7059,498668,90.2,0.8773158714175224,0.19975087,12
0.0,0.19686948,448.99200267793503,0.013422089,1357.2838308811188,23.025743,7069,499637,90.2,0.8901266604661942,0.19686948,10
0.0,0.19181153,457.6363661035699,0.011764072,1358.877968788147,23.031092,7081,500728,92.3,0.9307863488793373,0.19181153,12
0.0,0.1858663,448.8544882345641,0.0138424765,1360.4607589244843,23.02458,7092,501646,90.625,0.8939276710152626,0.1858663,11
0.0,0.21448399,458.7667121922489,0.012239207,1362.024088859558,23.010702,7103,502716,92.275,0.8744533210992813,0.21448399,11
0.0,0.19485003,452.1324858564641,0.012462351,1363.593134880066,23.00426,7115,503792,90.325,0.8999292403459549,0.19485003,12
0.0,0.20555076,456.84138041655945,0.012621448,1365.1844296455383,22.99072,7126,504771,91.6,0.8655741512775421,0.20555076,11
0.0,0.19169962,444.9230485239926,0.012205022,1366.747270822525,22.987143,7139,505831,88.85,0.8790470287203789,0.19169962,13
0.0,0.18669562,428.5593215223159,0.013212324,1368.353265762329,22.977083,7151,506845,86.625,0.8675406724214554,0.18669562,12
0.0,0.2108216,440.6883724631799,0.012761247,1370.031576871872,22.989916,7161,507813,88.575,0.8574646264314651,0.2108216,10
0.0,0.20174995,434.0531855862572,0.012627121,1371.6727957725525,22.98193,7173,508881,87.675,0.9120121523737907,0.20174995,12
0.0,0.19552107,445.3804918572617,0.012966501,1373.24160695076,22.998035,7185,509917,90.3,0.9163441732525826,0.19552107,12
0.0,0.2217287,450.82543559216555,0.012528539,1374.791869878769,22.99948,7196,510906,91.55,0.9195669889450073,0.2217287,11
0.0,0.22549403,427.32388530398765,0.013049744,1376.3668138980865,22.993484,7208,511912,86.8,0.9131088107824326,0.22549403,12
0.0,0.23185658,443.40652755818337,0.013194452,1377.9441168308258,22.985977,7219,512955,89.225,0.8711215108633041,0.23185658,11
0.0,0.20939705,453.7975002383826,0.013991199,1379.5256597995758,22.973768,7230,513986,90.825,0.8811349496245384,0.20939705,11
0.0,0.24159682,472.33521467263216,0.0132447,1381.0922808647156,22.967775,7240,515035,95.05,0.8718253672122955,0.24159682,10
0.0,0.26155403,464.81665788521514,0.013858593,1382.6584668159485,22.962723,7252,516095,94.025,0.8735156506299973,0.26155403,12
0.0,0.17172432,442.4680535220896,0.012173201,1384.2146217823029,22.958975,7264,517055,90.325,0.9062976017594337,0.17172432,12
0.0,0.18961227,421.1627640637415,0.012002384,1385.7811748981476,22.976204,7276,518094,87.075,0.9339959174394608,0.18961227,12
0.0,0.20528023,414.696734253005,0.013122156,1387.3857779502869,22.987167,7287,519067,84.95,0.8742311745882034,0.20528023,11
0.0,0.21992198,428.4856648422636,0.014362286,1388.950011730194,22.984993,7298,520115,88.3,0.8928165882825851,0.21992198,11
0.0,0.26601297,444.33864680907607,0.013751196,1390.5346627235413,22.98682,7309,521164,91.475,0.8887931630015373,0.26601297,11
0.0,0.29023808,464.3162371019803,0.013669314,1392.1118748188019,22.983559,7320,522215,95.25,0.8508849292993546,0.29023808,11
0.0,0.21139283,465.5538236026825,0.012446182,1393.683560848236,22.981457,7329,523163,96.2,0.8815685138106346,0.21139283,9
0.0,0.22089675,492.94516582567337,0.014658358,1395.2742857933044,22.98275,7339,524253,101.275,0.8445627689361572,0.22089675,10
0.0,0.18870309,484.71085270733363,0.012933307,1396.8439779281616,22.98531,7351,525272,98.025,0.8989156484603882,0.18870309,12
0.0,0.21170625,477.58631625778764,0.012742885,1398.421113729477,22.985361,7363,526306,96.1,0.9219439253211021,0.21170625,12
0.0,0.19841972,456.62871393938366,0.013604842,1400.0443618297577,22.948072,7373,527310,91.35,0.9158104211091995,0.19841972,10
0.0,0.19992001,454.8837995922797,0.014920123,1401.6477439403534,22.950193,7384,528321,91.45,0.9084213823080063,0.19992001,11
0.0,0.19750082,465.13026503445855,0.012396406,1403.2415618896484,22.927702,7394,529390,95.525,0.9039513990283012,0.19750082,10
0.0,0.21210003,461.5221865312986,0.012886943,1404.853031873703,22.930983,7406,530398,94.625,0.8837060332298279,0.21210003,12
0.0,0.20595428,448.5296250593463,0.012995627,1406.4707477092743,22.918459,7418,531453,91.975,0.9052117317914963,0.20595428,12
0.0,0.18830536,430.11865316535403,0.013158831,1408.0423867702484,22.921556,7430,532471,87.625,0.8432825207710266,0.18830536,12
0.0,0.21430045,431.68243679400274,0.012670783,1409.5949687957764,22.926134,7440,533446,87.5,0.8403724730014801,0.21430045,10
0.0,0.19476983,431.26696656321326,0.013233732,1411.1506769657135,22.920938,7453,534527,87.675,0.9254860207438469,0.19476983,13
0.0,0.20468691,465.4244278056247,0.013381704,1412.7697558403015,22.912588,7461,535444,93.85,0.9034257903695107,0.20468691,8
0.0,0.19918421,482.6271011153438,0.011413591,1414.3867876529694,22.912113,7472,536555,97.8,0.915740430355072,0.19918421,11
0.0,0.21191025,491.8880738995931,0.013713237,1416.0843398571014,22.90917,7482,537567,99.125,0.8928965106606483,0.21191025,10
0.0,0.20906721,500.7146337131611,0.013762458,1417.8313217163086,22.903936,7492,538526,101.975,0.8882295787334442,0.20906721,10
0.0,0.19458061,483.2255698715,0.012477981,1419.6064629554749,22.89745,7503,539633,98.1,0.9061775729060173,0.19458061,11
0.0,0.18478078,456.7514653736238,0.0128833875,1421.2459588050842,22.893915,7515,540642,92.55,0.912336066365242,0.18478078,12
0.0,0.21494335,442.79690244556605,0.0139585,1422.82288479805,22.887833,7527,541648,90.65,0.9230052679777145,0.21494335,12
0.0,0.18220258,418.67289979748665,0.011919696,1424.527834892273,22.873217,7539,542681,85.5,0.9216359257698059,0.18220258,12
0.0,0.18085498,405.69068103702364,0.014195752,1426.1106178760529,22.870745,7552,543701,82.85,0.8601436465978622,0.18085498,13
0.0,0.20651692,419.6504409208481,0.012964298,1427.8262548446655,22.889608,7563,544694,86.025,0.8666672557592392,0.20651692,11
0.0,0.19584098,421.7777157475404,0.011956012,1429.749393939972,22.884726,7574,545677,85.325,0.8569608330726624,0.19584098,11
0.0,0.20475048,429.0628373259666,0.013541037,1431.4606547355652,22.890945,7587,546804,86.575,0.927441380918026,0.20475048,13
0.0,0.18791157,441.2784713579479,0.013897011,1433.172054052353,22.900526,7598,547761,89.275,0.8429970592260361,0.18791157,11
0.0,0.21425025,438.63488696791535,0.013698605,1434.85382604599,22.899574,7610,548852,88.5,0.8914758563041687,0.21425025,12
0.0,0.19447392,429.67965239725027,0.013036192,1436.5841400623322,22.899286,7622,549848,87.575,0.9101181551814079,0.19447392,12
0.0,0.20706111,421.785942429084,0.011865896,1438.295738697052,22.910145,7633,550842,86.575,0.9143213033676147,0.20706111,11
0.0,0.20072025,432.4685897735537,0.012778835,1440.0116558074951,22.920414,7645,551911,87.375,0.9062151536345482,0.20072025,12
0.0,0.21572685,471.96505033679523,0.013397764,1441.7367589473724,22.940916,7653,552896,95.475,0.8483957648277283,0.21572685,8
0.0,0.1703327,476.2744943767002,0.012993485,1443.4620249271393,22.92028,7664,553933,96.05,0.8257231265306473,0.1703327,11
0.0,0.21079035,461.31104887229174,0.013772957,1445.1811430454254,22.929527,7677,554994,93.225,0.859169989824295,0.21079035,13
0.0,0.18825805,453.3320956130634,0.012927646,1447.1410586833954,22.936882,7688,556020,92.625,0.8907082602381706,0.18825805,11
0.0,0.20221823,443.2227743778643,0.013141998,1448.7676327228546,22.93542,7698,556988,90.75,0.8941473439335823,0.20221823,10
0.0,0.19178517,438.5636969552138,0.012331614,1450.366355895996,22.936024,7709,558002,90.575,0.9265761524438858,0.19178517,11
0.0,0.18362384,441.2665989018027,0.013301211,1452.0154297351837,22.936533,7721,559006,90.5,0.8893467932939529,0.18362384,12
0.0,0.20439953,451.2139007976848,0.013136723,1453.5901548862457,22.91712,7731,560019,92.775,0.9097839668393135,0.20439953,10
0.0,0.09672512,462.2106217782199,0.0040024593,1455.2013020515442,22.92125,7742,561130,94.55,0.8716446310281754,0.09672512,11
0.0,0.18659927,477.4020427040385,0.012012787,1456.8929958343506,22.90316,7752,562163,96.85,0.8822149708867073,0.18659927,10
0.0,0.21519914,479.80703163273137,0.013526831,1458.7170679569244,22.915358,7763,563104,97.2,0.8809544518589973,0.21519914,11
0.0,0.19827929,465.4205099767279,0.013362205,1460.3069438934326,22.925749,7774,564186,94.2,0.9346815794706345,0.19827929,11
0.0,0.20517574,486.16611659306875,0.01289524,1461.9738087654114,22.92093,7784,565197,98.3,0.8844655230641365,0.20517574,10
0.0,0.19330879,464.7343263163775,0.012393059,1463.6097028255463,22.929039,7795,566244,93.775,0.8925041556358337,0.19330879,11
0.0,0.21322784,475.6098460376514,0.014547902,1465.2085938453674,22.936874,7806,567245,96.675,0.9241538941860199,0.21322784,11
0.0,0.21234035,457.77757433502,0.013382147,1466.7695698738098,22.948603,7817,568308,93.7,0.935575433075428,0.21234035,11
0.0,0.2315,457.99500086010266,0.013048363,1468.3815038204193,22.962362,7827,569270,93.7,0.9117832109332085,0.2315,10
0.0,0.20697255,469.1761929799741,0.01356934,1469.9368619918823,22.967245,7838,570350,96.05,0.892151489853859,0.20697255,11
0.0,0.22385822,463.27725524213037,0.013641037,1471.9657499790192,22.96237,7849,571320,94.65,0.9068986847996712,0.22385822,11
0.0,0.20665334,458.7407453121177,0.014581507,1473.6465518474579,22.9608,7860,572356,92.7,0.907095655798912,0.20665334,11
0.0,0.47923443,470.6159764906382,0.014700206,1475.2088539600372,22.964855,7870,573386,96.2,0.8776126503944397,0.47923443,10
0.0,0.21090198,460.8107201370029,0.012347458,1476.7503788471222,22.957966,7881,574397,93.875,0.8778264075517654,0.21090198,11
0.0,0.105430506,452.43752055487374,0.0040566716,1478.3337178230286,22.958824,7893,575456,92.55,0.88437270373106,0.105430506,12
0.0,0.19898835,473.95092119934804,0.013900964,1480.0261878967285,22.949665,7903,576491,96.625,0.9010190814733505,0.19898835,10
0.0,0.19234958,476.70691060672186,0.012158391,1482.0032179355621,22.929337,7913,577510,95.625,0.9180417209863663,0.19234958,10
0.0,0.18541722,475.3323339178731,0.013949638,1484.0879170894623,22.916958,7925,578559,95.5,0.923904076218605,0.18541722,12
0.0,0.19220826,479.52780515029883,0.014231413,1485.9533879756927,22.894693,7936,579571,95.825,0.9042403474450111,0.19220826,11
0.0,0.17508462,434.5125204098882,0.014478283,1487.6773858070374,22.903946,7949,580556,87.8,0.8502661138772964,0.17508462,13
0.0,0.21436298,423.65954013020985,0.013132609,1489.7480218410492,22.909498,7961,581613,84.825,0.8843837529420853,0.21436298,12
0.0,0.20657498,419.92927228018135,0.013131284,1491.4615008831024,22.927235,7973,582613,84.5,0.835093230009079,0.20657498,12
0.0,0.22284564,429.7519670683816,0.013777943,1493.0440089702606,22.915398,7983,583572,86.35,0.9109343737363815,0.22284564,10
0.0,0.22194448,443.42294372569484,0.013887976,1494.5929946899414,22.916538,7994,584639,90.125,0.8830152004957199,0.22194448,11
0.0,0.2037327,452.456441956715,0.01297266,1496.1538696289062,22.928219,8005,585644,92.8,0.8765374571084976,0.2037327,11
0.0,0.20549515,441.95234170717265,0.013955243,1497.7697598934174,22.929062,8017,586696,91.725,0.9245682582259178,0.20549515,12
0.0,0.20356563,445.7510393165906,0.014367976,1499.5444037914276,22.92921,8028,587746,92.3,0.9141507223248482,0.20356563,11
0.0,0.18896885,440.24191147036544,0.013346809,1501.178023815155,22.933107,8040,588770,89.575,0.8002764880657196,0.18896885,12
0.0,0.21045576,450.2875579278273,0.012992956,1503.8169538974762,22.927376,8052,589812,90.0,0.9010290578007698,0.21045576,12
0.0,0.20612302,444.10823854715716,0.01355611,1505.7483367919922,22.931969,8063,590768,88.725,0.9196362942457199,0.20612302,11
0.0,0.19267195,425.4028428930436,0.014746317,1507.9120948314667,22.920368,8075,591813,85.95,0.9054626375436783,0.19267195,12
0.0,0.2269612,423.73087274966895,0.014096771,1509.8457598686218,22.923838,8088,592849,84.975,0.8398589044809341,0.2269612,13
0.0,0.1907016,428.56715649193995,0.013656007,1511.7406687736511,22.932583,8099,593878,85.975,0.921218991279602,0.1907016,11
0.0,0.20514618,444.7503472917577,0.014054959,1513.8878679275513,22.936565,8110,594941,88.85,0.9124564826488495,0.20514618,11
0.0,0.2511464,459.15568355799644,0.014394746,1515.8892278671265,22.935387,8121,595903,91.525,0.8679370135068893,0.2511464,11
0.0,0.21302757,477.9230143816418,0.014156578,1517.5732669830322,22.937181,8131,596958,95.375,0.9005490839481354,0.21302757,10
0.0,0.1058803,459.9870462015075,0.0038144113,1519.1980957984924,22.934443,8143,597969,92.3,0.8969764709472656,0.1058803,12
0.0,0.22243857,439.54780684300493,0.013934512,1520.7320430278778,22.924446,8156,598989,87.55,0.8970715701580048,0.22243857,13
0.0,0.20886603,440.8221455360448,0.014122736,1522.3702178001404,22.919918,8167,600042,88.125,0.9069517031311989,0.20886603,11
0.0,0.21997714,442.19067891522866,0.013790231,1524.0436930656433,22.907555,8178,601078,89.225,0.8927032500505447,0.21997714,11
0.0,0.09981724,454.04841245805636,0.0039904932,1525.7486579418182,22.915516,8189,602105,92.075,0.8638840615749359,0.09981724,11
0.0,0.22199884,474.311879380473,0.01460714,1527.4574327468872,22.902994,8199,603108,95.9,0.8506476879119873,0.22199884,10
0.0,0.10890279,470.19233712975756,0.0038275125,1529.2439668178558,22.90328,8210,604111,94.85,0.8820780888199806,0.10890279,11
0.0,0.23515542,481.92868478348873,0.014239354,1531.1878218650818,22.914877,8220,605164,97.375,0.9020071998238564,0.23515542,10
0.0,0.098408006,466.3636747363462,0.003808291,1532.9969718456268,22.905804,8232,606180,94.1,0.9030368998646736,0.098408006,12
0.0,0.20425963,482.5081686312079,0.013903118,1534.716237783432,22.896038,8242,607224,97.25,0.8645421117544174,0.20425963,10
0.0,0.2308007,487.3418065497881,0.014517745,1536.451227903366,22.891636,8252,608232,97.625,0.7727601826190948,0.2308007,10
0.0,0.18947998,469.01989352300916,0.014715061,1538.2421238422394,22.882462,8263,609210,92.675,0.8963465616106987,0.18947998,11
0.0,0.10965923,473.83048574928637,0.0042755,1540.0152099132538,22.890621,8274,610222,95.475,0.8816572427749634,0.10965923,11
0.0,0.23399976,450.83667312535925,0.014029395,1541.7471947669983,22.898426,8285,611273,90.5,0.8962393030524254,0.23399976,11
0.0,0.19799033,452.8925411272423,0.013525775,1543.3887648582458,22.901365,8297,612302,91.175,0.9095308855175972,0.19799033,12
0.0,0.19281971,466.07886533011714,0.012917535,1544.9790089130402,22.893106,8307,613315,94.775,0.8820234388113022,0.19281971,10
0.0,0.18110307,465.55632602947406,0.013657538,1546.5402669906616,22.892567,8318,614366,93.675,0.8707621246576309,0.18110307,11
0.0,0.19436711,452.2518709759872,0.014561476,1548.1698486804962,22.88688,8330,615398,92.2,0.9130450710654259,0.19436711,12
0.0,0.22267377,453.3725033617999,0.014705565,1549.7731919288635,22.87692,8341,616390,92.325,0.8829093873500824,0.22267377,11
0.0,0.19107461,441.02645648738655,0.014325906,1551.3447017669678,22.865364,8353,617466,88.95,0.9262207075953484,0.19107461,12
0.0,0.098144166,436.87010153913195,0.0038740174,1552.931842803955,22.86168,8364,618436,88.175,0.9042784348130226,0.098144166,11
0.0,0.23023134,453.52007624745795,0.014589705,1554.5053429603577,22.862625,8374,619438,91.775,0.8802594542503357,0.23023134,10
0.0,0.19689466,447.56160906408695,0.014335804,1556.0513968467712,22.843424,8386,620524,91.275,0.9018089771270752,0.19689466,12
0.0,0.20828998,455.7943641764941,0.013947703,1557.6101868152618,22.853024,8396,621421,93.15,0.8756243959069252,0.20828998,10
0.0,0.21296588,452.6328443058258,0.013677886,1559.1708998680115,22.845863,8408,622559,92.1,0.9233380407094955,0.21296588,12
0.0,0.21749854,447.8769383498822,0.01389895,1560.7090396881104,22.840824,8419,623570,90.725,0.8948686271905899,0.21749854,11
0.0,0.09567526,461.8341225113239,0.0038651288,1562.2611017227173,22.839495,8430,624589,92.6,0.9003614336252213,0.09567526,11
0.0,0.24245827,485.3028941207822,0.014966257,1563.788804769516,22.830435,8439,625646,96.025,0.8358327597379684,0.24245827,9
0.0,0.1272157,495.2367596251637,0.0038677903,1565.3714580535889,22.835415,8450,626661,98.025,0.8379886597394943,0.1272157,11
0.0,0.10173022,500.38995932875014,0.00409008,1566.95294880867,22.83461,8461,627695,99.775,0.9160869792103767,0.10173022,11
0.0,0.28391957,477.04792969738327,0.014894467,1568.4930999279022,22.841839,8473,628717,95.25,0.9215699732303619,0.28391957,12
0.0,0.11942154,445.6845596231964,0.0037801443,1570.050441980362,22.84769,8484,629729,90.75,0.8943683132529259,0.11942154,11
0.0,0.10632518,443.4696769870343,0.004262346,1571.6257059574127,22.846508,8495,630760,90.175,0.8737416118383408,0.10632518,11
0.0,0.109024934,442.31082356955756,0.0040245787,1573.2092108726501,22.853548,8506,631724,90.0,0.8578223586082458,0.109024934,11
0.0,0.20406479,446.6990560957967,0.014480321,1574.7457127571106,22.847338,8519,632808,90.525,0.915195144712925,0.20406479,13
0.0,0.19060655,425.9012541763039,0.01461049,1576.3050618171692,22.851244,8530,633761,86.55,0.915123276412487,0.19060655,11
0.0,0.17542064,425.7606786697079,0.012837689,1577.9011178016663,22.864735,8541,634815,86.1,0.8700651675462723,0.17542064,11
0.0,0.18870464,438.76549422069456,0.013467418,1579.4186627864838,22.868301,8553,635869,88.825,0.9196886569261551,0.18870464,12
0.0,0.18542673,447.2916822500474,0.014788495,1580.9755368232727,22.872036,8564,636850,90.625,0.8652281165122986,0.18542673,11
0.0,0.23371394,447.1923960644159,0.013865326,1582.6337909698486,22.850258,8575,637911,90.25,0.9009006097912788,0.23371394,11
0.0,0.12445945,448.5846487426349,0.0041309707,1584.3104438781738,22.844242,8585,638841,90.5,0.7537503838539124,0.12445945,10
0.0,0.1120501,455.1813999864351,0.003827248,1586.2590169906616,22.848103,8597,639884,91.075,0.8980778902769089,0.1120501,12
0.0,0.19813609,482.8402652505971,0.013872512,1588.0293617248535,22.848104,8607,640964,97.45,0.8902218267321587,0.19813609,10
0.0,0.2222832,486.27099227584074,0.014559241,1589.6563038825989,22.847494,8618,642029,97.275,0.8930767551064491,0.2222832,11
0.0,0.103151344,484.76338296413576,0.0038306618,1591.4077677726746,22.851423,8628,643051,97.1,0.8871787562966347,0.103151344,10
0.0,0.21927705,509.73311865933493,0.014197352,1593.1639759540558,22.846193,8637,643977,102.325,0.8887049630284309,0.21927705,9
0.0,0.19350812,485.05546746419094,0.012720929,1594.8875079154968,22.847202,8648,645026,98.2,0.904512993991375,0.19350812,11
0.0,0.19925407,492.86561442170495,0.0149791585,1596.5760028362274,22.834927,8659,646102,99.875,0.8946858569979668,0.19925407,11
0.0,0.2005252,494.86541943027186,0.012962552,1598.3172898292542,22.836754,8669,647113,99.675,0.8833933398127556,0.2005252,10
0.0,0.10348257,471.28589035192965,0.0041340394,1599.8925249576569,22.832169,8680,648151,94.95,0.907084196805954,0.10348257,11
0.0,0.22652131,468.5326279101838,0.013351815,1601.456527709961,22.82369,8691,649152,94.375,0.910834014415741,0.22652131,11
0.0,0.21275479,464.9822310718647,0.01473514,1603.0105457305908,22.822756,8702,650215,94.45,0.8868454173207283,0.21275479,11
0.0,0.100169554,452.41616031195537,0.0040408177,1604.813129901886,22.816898,8713,651225,92.975,0.91376743465662,0.100169554,11
0.0,0.26167685,473.8847275306195,0.014399543,1606.4928398132324,22.831224,8723,652276,97.275,0.907692439854145,0.26167685,10
0.0,0.19403598,468.4322532947297,0.0131725455,1608.2831816673279,22.820145,8734,653303,95.875,0.8988548219203949,0.19403598,11
0.0,0.10013193,483.74846009009786,0.0038955389,1609.9969267845154,22.827995,8744,654304,98.525,0.9253229573369026,0.10013193,10
0.0,0.20949268,478.1984252000153,0.012877911,1611.5728356838226,22.832975,8755,655330,97.525,0.8826688751578331,0.20949268,11
0.0,0.10670041,458.6598255988013,0.0038831802,1613.2233626842499,22.82634,8766,656318,92.85,0.8548601716756821,0.10670041,11
0.0,0.21054786,463.1347845574131,0.014718108,1614.9192278385162,22.817387,8776,657260,93.45,0.8929601609706879,0.21054786,10
0.0,0.19936293,478.82069169661054,0.013152578,1616.5858480930328,22.80419,8787,658392,96.5,0.8815724924206734,0.19936293,11
0.0,0.20112212,474.6153261341442,0.014331605,1618.2953279018402,22.81559,8798,659445,95.525,0.911446675658226,0.20112212,11
0.0,0.11837468,470.03977962487477,0.0038675768,1619.9580118656158,22.82321,8808,660389,95.15,0.8879980966448784,0.11837468,10
