surrgain,EpThisIter,TimeElapsed,entropy,entloss,TimestepsSoFar,EpisodesSoFar,EpLenMean,meankl,optimgain,EpTrueRewMean,ev_tdlam_before,EpRewMean
0.61081934,13,3604.8296933174133,23.412777,0.0,786481,9827,84.125,0.0072448305,0.61081934,413.84399842421817,0.07526528835296631,1.1945279
0.1788136,11,3609.434433221817,23.41292,0.0,787514,9838,83.9,0.004988798,0.1788136,406.02234427076587,0.1458374261856079,1.1468381
0.5188377,12,3614.1745312213898,23.411846,0.0,788544,9850,85.2,0.006074355,0.5188377,411.39497867962075,0.16448718309402466,1.3629344
0.17625494,13,3619.1833305358887,23.413836,0.0,789590,9863,86.45,0.005272366,0.17625494,420.7600161210099,0.2324410080909729,1.0750784
0.17654555,13,3623.7700431346893,23.413008,0.0,790667,9876,82.55,0.0052892193,0.17654555,402.9429984777842,0.34656602144241333,1.0617905
0.88263756,12,3628.3649530410767,23.411066,0.0,791750,9888,84.15,0.0070244437,0.88263756,413.6954313754257,0.2843779921531677,0.9482401
0.20212737,13,3632.9694962501526,23.411688,0.0,792776,9901,83.525,0.0053067096,0.20212737,408.92202687943455,0.25527703762054443,0.92135465
0.2572965,13,3637.571161031723,23.41089,0.0,793804,9914,81.675,0.0054423725,0.2572965,403.2412745755573,-0.009958505630493164,1.1714747
0.16253874,12,3642.169669866562,23.410175,0.0,794838,9926,82.05,0.0055955453,0.16253874,406.97205528284974,0.10768258571624756,1.0108415
0.23726124,13,3646.753513813019,23.411642,0.0,795855,9939,80.8,0.0063758846,0.23726124,395.48684860553965,0.018876373767852783,1.0697244
0.46826708,12,3651.329288005829,23.409994,0.0,796957,9951,84.55,0.006359402,0.46826708,409.45020223571777,-0.0574568510055542,0.9768011
0.23061378,10,3655.886709690094,23.410566,0.0,798000,9961,89.175,0.00501297,0.23061378,431.9444814285258,0.17727994918823242,1.0488229
0.53346694,13,3660.458202123642,23.411442,0.0,799061,9974,89.575,0.005587101,0.53346694,432.19586060396176,0.04394173622131348,1.1663506
0.27583167,13,3665.355791568756,23.41056,0.0,800098,9987,87.1,0.005723196,0.27583167,428.5605199089785,0.27755552530288696,1.3231217
0.22207823,11,3669.9638810157776,23.41252,0.0,801159,9998,86.8,0.0052627153,0.22207823,425.9598821693071,0.3904132843017578,1.29352
0.29442805,12,3674.80761218071,23.412518,0.0,802187,10010,85.625,0.006280851,0.29442805,417.60438060171384,0.3017905354499817,1.2834183
0.19834705,14,3679.558107852936,23.412416,0.0,803283,10024,85.025,0.0054325853,0.19834705,414.3057544387546,0.36718428134918213,1.103873
0.18456477,13,3684.2318568229675,23.41115,0.0,804327,10037,81.075,0.0050934236,0.18456477,393.49306884017096,0.2387615442276001,0.99933624
0.17894962,13,3688.8074114322662,23.410711,0.0,805405,10050,80.45,0.005997711,0.17894962,392.2133525272298,0.49709755182266235,0.8071183
0.32734042,12,3693.588276386261,23.410154,0.0,806464,10062,83.65,0.00827903,0.32734042,405.4747393667928,0.3819003105163574,1.230451
0.1871796,12,3698.414512872696,23.408625,0.0,807521,10074,84.775,0.0050807763,0.1871796,408.0688443016925,-0.29172849655151367,1.2790544
0.12173171,13,3702.9442093372345,23.41071,0.0,808559,10087,85.1,0.0055775214,0.12173171,410.98903678458464,-1.014629602432251,1.2936202
0.19823775,13,3707.6801505088806,23.409834,0.0,809632,10100,84.4,0.0047855396,0.19823775,404.70842078714986,0.01993340253829956,0.9349408
0.14861348,11,3712.4180524349213,23.409933,0.0,810627,10111,83.525,0.0060257306,0.14861348,407.22810168519584,-0.06816291809082031,0.956481
0.18334153,13,3717.0736134052277,23.41113,0.0,811673,10124,84.65,0.005701452,0.18334153,411.90964602996183,-0.39214837551116943,0.9276884
0.18970749,13,3721.721903562546,23.410807,0.0,812724,10137,83.225,0.0056583537,0.18970749,408.90125520913386,0.34624630212783813,1.1053895
0.23254624,14,3726.3637130260468,23.410479,0.0,813755,10151,78.2,0.0053372597,0.23254624,382.55084087979253,-0.7103729248046875,1.0034454
0.17452952,11,3731.024653196335,23.412043,0.0,814729,10162,80.05,0.0059121624,0.17452952,390.4626472881055,0.019928455352783203,1.0409296
0.17034252,12,3735.674993276596,23.412764,0.0,815737,10174,79.55,0.0050590606,0.17034252,385.636401484419,0.2123228907585144,0.92834055
0.15632199,14,3740.3295397758484,23.411558,0.0,816808,10188,82.8,0.006368501,0.15632199,407.05044040676574,-1.3652229309082031,0.8489906
0.42774794,13,3745.32777261734,23.411116,0.0,817887,10201,80.525,0.0068361964,0.42774794,395.9316425509746,0.07827329635620117,0.9180647
0.16354837,11,3750.0640728473663,23.411688,0.0,818895,10212,82.175,0.0054174587,0.16354837,402.57338763579276,-0.1442486047744751,1.0278078
0.17700505,13,3755.240957260132,23.411688,0.0,820012,10225,86.075,0.005976486,0.17700505,424.21350352518766,-0.2830098867416382,0.9820568
0.345289,13,3760.0588619709015,23.409918,0.0,821006,10238,83.675,0.005888506,0.345289,409.72373326869155,-0.06861603260040283,1.1238312
0.16462803,13,3764.678343296051,23.409016,0.0,822037,10251,80.625,0.005143798,0.16462803,394.2752941825411,-0.22515034675598145,1.0870018
0.31137797,13,3769.340897798538,23.409845,0.0,823129,10264,79.7,0.0057828957,0.31137797,390.28493373933253,0.029514670372009277,1.2104902
0.17998283,12,3773.987454891205,23.40755,0.0,824140,10276,81.975,0.0054583442,0.17998283,404.62530929695447,0.15492278337478638,0.9216105
0.2042332,14,3778.6455006599426,23.407633,0.0,825174,10290,80.0,0.006219345,0.2042332,396.4662088372646,0.2173725962638855,0.95843345
0.23668551,11,3783.7916100025177,23.408857,0.0,826170,10301,81.0,0.006055167,0.23668551,404.3906018173389,0.08525758981704712,0.9550632
0.35083795,13,3788.403516292572,23.40843,0.0,827259,10314,82.375,0.005965842,0.35083795,406.5025732454063,0.19313770532608032,0.99249685
0.17127132,13,3792.9935030937195,23.406801,0.0,828308,10327,83.75,0.0054524336,0.17127132,413.44450100302436,0.1903233528137207,0.90701884
0.17682934,13,3797.5628538131714,23.405272,0.0,829325,10340,80.375,0.0048465147,0.17682934,394.08436979946293,0.297290563583374,0.7663032
0.18796161,13,3802.198602437973,23.404543,0.0,830361,10353,79.4,0.0062189912,0.18796161,392.6665170359421,0.4836549758911133,0.8019208
0.19073239,13,3806.7846653461456,23.406473,0.0,831380,10366,78.625,0.004833318,0.19073239,387.5307130142535,0.2098206877708435,0.80218774
0.20063484,12,3811.3711397647858,23.406168,0.0,832391,10378,80.75,0.0057090586,0.20063484,393.0611583046486,0.15829789638519287,0.88982487
0.17557171,13,3815.9677889347076,23.406576,0.0,833318,10391,78.55,0.005109776,0.17557171,381.1891771445955,-0.3831709623336792,0.93603706
0.17207742,13,3820.546170949936,23.406816,0.0,834332,10404,78.5,0.0049790964,0.17207742,382.228149679897,0.30566442012786865,0.8089984
0.1581386,12,3825.194288253784,23.406252,0.0,835335,10416,78.075,0.0050948933,0.1581386,382.5791490222698,-0.0201718807220459,0.7754856
0.22265634,13,3829.7755801677704,23.405695,0.0,836322,10429,78.525,0.0051086047,0.22265634,383.72824859408956,0.10951220989227295,0.8225956
0.16631721,12,3834.367549419403,23.404848,0.0,837345,10441,81.55,0.005316557,0.16631721,398.20109678078427,0.17156356573104858,0.8770629
0.25214714,14,3838.9665105342865,23.402325,0.0,838422,10455,79.825,0.0055029364,0.25214714,386.30706404550085,0.3168368339538574,0.89893645
0.17833649,13,3843.579925298691,23.402033,0.0,839409,10468,78.625,0.0049574897,0.17833649,389.0804500021126,0.35508811473846436,0.8247549
0.26021278,13,3848.1575207710266,23.404722,0.0,840416,10481,76.775,0.005513017,0.26021278,380.93322363699235,0.1895563006401062,0.8515816
0.19653457,11,3852.8441393375397,23.404537,0.0,841414,10492,80.25,0.0057463255,0.19653457,398.9139449170226,0.4180508255958557,0.7864825
0.13710755,13,3857.4258811473846,23.403872,0.0,842398,10505,81.1,0.0054794746,0.13710755,395.962712705326,-1.1575257778167725,0.7334801
0.17804317,11,3862.021210193634,23.403078,0.0,843356,10516,83.175,0.005559917,0.17804317,400.5832408561264,0.0931428074836731,0.7261353
0.17437725,12,3866.6602187156677,23.403238,0.0,844391,10528,84.25,0.004979329,0.17437725,412.10006422285534,0.12142807245254517,0.8174399
0.2666639,13,3871.2584903240204,23.402266,0.0,845428,10541,83.95,0.0054174596,0.2666639,413.7740962056537,-0.013244152069091797,1.1502197
0.162663,13,3875.8374865055084,23.403646,0.0,846454,10554,81.45,0.0062416187,0.162663,406.6366100867982,-0.6229647397994995,1.2225373
0.20488518,12,3880.4296050071716,23.404295,0.0,847486,10566,82.675,0.0049943766,0.20488518,408.70486917684224,0.3295637369155884,1.2119192
0.16632472,12,3885.025099992752,23.404362,0.0,848467,10578,81.875,0.0050304877,0.16632472,399.39281602829806,-0.07865321636199951,0.9692305
0.16319042,13,3889.6216118335724,23.403498,0.0,849494,10591,81.95,0.0051296754,0.16319042,399.104764054871,-0.08115267753601074,0.7822871
0.23959967,12,3894.2026629447937,23.401789,0.0,850490,10603,81.425,0.006156579,0.23959967,396.5066959464005,0.13406026363372803,0.90521276
0.15295896,13,3898.8717465400696,23.402826,0.0,851487,10616,79.675,0.0053074877,0.15295896,389.6443633088332,-0.144828200340271,0.8544981
0.19871056,14,3903.6637320518494,23.403643,0.0,852559,10630,79.125,0.0052243955,0.19871056,385.36084047788273,-0.024356365203857422,0.85421926
0.1697474,12,3908.783026456833,23.402407,0.0,853557,10642,80.375,0.0053141494,0.1697474,387.509667348172,-0.30949878692626953,0.69799984
0.26235318,13,3913.335062265396,23.40235,0.0,854562,10655,78.6,0.00471391,0.26235318,381.4411097033812,0.26321983337402344,0.8539588
0.19235098,13,3918.2255239486694,23.401056,0.0,855586,10668,79.425,0.005244661,0.19235098,383.12646837736963,0.1417827606201172,0.88050586
0.20020056,11,3922.77716588974,23.400211,0.0,856554,10679,81.5,0.005493968,0.20020056,396.64713635467535,0.185793936252594,0.967219
0.2053889,13,3927.4769122600555,23.397966,0.0,857564,10692,79.875,0.0047414983,0.2053889,390.2984884674321,-0.020166635513305664,0.91527385
0.2208654,12,3932.030628681183,23.397638,0.0,858577,10704,83.15,0.0053815013,0.2208654,412.6793401812303,-0.17987596988677979,0.96003854
0.25311166,14,3936.59948182106,23.39642,0.0,859676,10718,81.125,0.0054862415,0.25311166,403.9015730504947,0.48883354663848877,0.92740995
0.20471492,12,3941.162430524826,23.395914,0.0,860719,10730,82.725,0.0056657596,0.20471492,412.4934287020693,0.23068475723266602,0.91673124
0.2428317,14,3945.7336859703064,23.397038,0.0,861751,10744,79.35,0.006455439,0.2428317,392.40819776428907,0.5830527544021606,0.9242958
0.17944448,12,3950.3375821113586,23.397686,0.0,862789,10756,82.075,0.005363651,0.17944448,401.36342230366546,-0.46656107902526855,0.98172796
0.23978874,13,3954.9688155651093,23.3999,0.0,863894,10769,81.575,0.005730929,0.23978874,398.0694921660191,0.2954912781715393,1.0827768
0.18034536,13,3959.5634410381317,23.401854,0.0,864881,10782,81.375,0.0048907558,0.18034536,394.8824469461576,0.38515013456344604,0.98484933
0.21168712,13,3964.178237915039,23.402327,0.0,865910,10795,79.65,0.0060324925,0.21168712,390.2802370836332,0.33907514810562134,0.9510729
0.15846604,12,3968.815301179886,23.401545,0.0,866903,10807,78.775,0.004905449,0.15846604,385.67856349192704,0.1089012622833252,0.86784476
0.17138433,12,3973.451471567154,23.40112,0.0,867879,10819,80.3,0.0055084405,0.17138433,390.1002264772871,0.40179985761642456,1.0871422
0.2808175,10,3978.1088938713074,23.400614,0.0,868927,10829,87.125,0.0066023637,0.2808175,420.4653474097845,0.4977572560310364,1.5373862
0.1541456,12,3982.7488775253296,23.40057,0.0,869981,10841,88.525,0.0061643473,0.1541456,430.301916664955,-0.4664585590362549,1.4970766
0.21473537,13,3987.3456337451935,23.400797,0.0,870949,10854,86.625,0.0054239873,0.21473537,419.0105042201794,0.1729525327682495,1.4644611
0.15527901,14,3991.959627866745,23.399967,0.0,871965,10868,77.9,0.0054222457,0.15527901,376.41010719209146,-0.24579942226409912,0.8111601
0.50261414,12,3996.5896558761597,23.39866,0.0,872963,10880,76.9,0.005700029,0.50261414,369.74670182425086,0.0422249436378479,0.9853218
0.2631989,13,4001.2043516635895,23.398214,0.0,874006,10893,78.7,0.005933893,0.2631989,382.9828668931897,0.17968225479125977,1.0561218
0.15737006,14,4005.810380935669,23.39622,0.0,875068,10907,79.425,0.006110897,0.15737006,387.5026790870725,0.2744285464286804,1.1344302
0.24568537,14,4010.443412065506,23.396246,0.0,876111,10921,76.125,0.006074677,0.24568537,368.66328479226894,0.0964423418045044,0.81034315
0.30627877,14,4015.0657498836517,23.395754,0.0,877156,10935,75.15,0.0050530257,0.30627877,364.1707764926988,0.04173409938812256,0.71085244
0.26857114,14,4019.9586503505707,23.394938,0.0,878224,10949,74.85,0.0053611533,0.26857114,367.1112669785142,-0.28091108798980713,0.6723221
0.23099108,12,4024.9868364334106,23.39396,0.0,879254,10961,78.575,0.0044699255,0.23099108,387.5437459976439,-0.14040613174438477,0.9603505
0.32062346,13,4029.544209241867,23.39455,0.0,880318,10974,80.55,0.006227295,0.32062346,394.6315646517907,0.014140903949737549,1.0058973
0.36541015,12,4034.1008684635162,23.395247,0.0,881298,10986,82.55,0.004622488,0.36541015,399.9744430842255,-0.13662958145141602,1.1074845
0.23832789,12,4038.716818332672,23.394224,0.0,882296,10998,82.275,0.005811435,0.23832789,398.61738721184145,0.4212418794631958,1.0451247
0.2298581,11,4043.2848176956177,23.393293,0.0,883326,11009,87.3,0.0052560363,0.2298581,423.06176519419495,0.08021175861358643,1.041858
0.5064359,13,4047.844502210617,23.393574,0.0,884379,11022,85.1,0.0055739637,0.5064359,415.92988704144346,0.1454029679298401,1.256428
0.20248035,12,4052.5974349975586,23.39527,0.0,885424,11034,86.025,0.0052482123,0.20248035,422.76060486787975,0.030894160270690918,1.1296475
0.36388892,13,4057.3094465732574,23.392641,0.0,886466,11047,84.175,0.0064491164,0.36388892,412.6835523141357,0.37808215618133545,1.1508641
0.20307738,12,4061.8641567230225,23.38996,0.0,887498,11059,85.1,0.0052394993,0.20307738,411.65956832222184,0.15086132287979126,0.6811627
0.16684355,12,4066.436531305313,23.38786,0.0,888511,11071,83.6,0.004436752,0.16684355,409.76886802652353,-0.15931987762451172,0.7530309
0.27758506,13,4071.010673761368,23.387373,0.0,889597,11084,84.5,0.007141434,0.27758506,413.3065235399612,0.2194211483001709,0.8451829
0.27744076,11,4075.580409526825,23.388445,0.0,890591,11095,86.3,0.0057899617,0.27744076,421.9853394868975,0.1260838508605957,0.92422545
0.1899386,12,4080.147899389267,23.387945,0.0,891557,11107,83.7,0.0053324844,0.1899386,409.92156081772134,-0.05458414554595947,0.88915
0.17712119,14,4084.7336945533752,23.387943,0.0,892646,11121,81.225,0.005347901,0.17712119,401.1577084567118,0.5372124910354614,0.7108284
0.16625805,14,4089.3079130649567,23.386797,0.0,893694,11135,77.575,0.005384872,0.16625805,382.5340311221708,0.40693098306655884,0.55558604
0.22946055,13,4093.8801147937775,23.388754,0.0,894738,11148,76.7,0.0047193547,0.22946055,377.79001314670256,-0.18997740745544434,0.6581187
0.18563649,11,4098.470569849014,23.388426,0.0,895744,11159,80.4,0.005772152,0.18563649,388.6007718730139,0.11727559566497803,0.6941972
0.17357989,12,4103.057327747345,23.383726,0.0,896798,11171,85.875,0.0057769674,0.17357989,409.1670419611892,0.1304694414138794,0.8240077
0.16974747,12,4107.669289112091,23.383791,0.0,897815,11183,86.575,0.0058153523,0.16974747,416.0999710783902,-0.10726475715637207,0.8306263
0.17839757,13,4113.0573806762695,23.386066,0.0,898849,11196,84.75,0.005093917,0.17839757,411.05289173273815,-0.18877434730529785,0.6783412
0.18302333,14,4117.689135313034,23.387209,0.0,899906,11210,79.725,0.005086999,0.18302333,388.2322105402835,0.25362592935562134,0.60689723
0.20040548,13,4122.322971105576,23.385904,0.0,900909,11223,77.35,0.0053569525,0.20040548,378.1326570169705,0.1907963752746582,0.6475242
0.19519524,14,4126.94375872612,23.387142,0.0,901991,11237,77.175,0.0059141335,0.19519524,372.64332285840874,-0.2016890048980713,0.6562108
0.18161187,14,4131.570960760117,23.385077,0.0,903007,11251,74.9,0.004941687,0.18161187,365.05361160100813,0.40344226360321045,0.6801727
0.16669133,13,4136.208957910538,23.38354,0.0,904095,11264,77.475,0.005235784,0.16669133,381.3320356846114,0.2587873339653015,0.74289185
0.16370232,13,4140.882858753204,23.384197,0.0,905136,11277,78.625,0.0052112527,0.16370232,390.30814468588176,-0.10443758964538574,0.78952724
0.18572712,14,4145.438390254974,23.383463,0.0,906142,11291,78.375,0.0052295956,0.18572712,388.63784618853754,0.4635149836540222,0.72956073
0.1927523,11,4149.991169929504,23.383543,0.0,907140,11302,81.075,0.0057947254,0.1927523,402.0360325048415,-0.39952635765075684,0.649598
0.2778378,13,4154.538438081741,23.384054,0.0,908118,11315,77.85,0.0055077923,0.2778378,385.68749633500505,-0.1370396614074707,0.6826731
0.16512999,14,4159.135544300079,23.384684,0.0,909112,11329,77.575,0.004458677,0.16512999,387.1033868496853,-0.40578627586364746,0.7812904
0.18967278,12,4163.720419406891,23.383955,0.0,910123,11341,76.6,0.0061265696,0.18967278,379.0317100508535,0.1191931962966919,0.8671676
0.16816005,13,4168.302185058594,23.380854,0.0,911146,11354,78.425,0.005224181,0.16816005,389.31188851581203,0.4157174825668335,0.75461024
0.19593173,14,4173.067376613617,23.382074,0.0,912194,11368,78.925,0.0054821316,0.19593173,387.0414921195171,-0.3953976631164551,0.68983
0.17087227,12,4177.804467916489,23.381329,0.0,913195,11380,78.375,0.0052117826,0.17087227,384.11398024951967,0.22088706493377686,0.63988346
0.33945024,12,4182.525480508804,23.380857,0.0,914188,11392,79.65,0.0060842354,0.33945024,389.3802166564175,0.2984653115272522,0.827808
0.12769577,14,4187.09330534935,23.376463,0.0,915229,11406,81.075,0.005759475,0.12769577,400.9575180607252,-1.0670697689056396,0.8412917
0.15882891,13,4191.661544799805,23.373226,0.0,916204,11419,76.65,0.008067057,0.15882891,380.80881266583265,-0.07072818279266357,0.9275101
0.33130014,11,4196.46635723114,23.37329,0.0,917212,11430,79.55,0.006449388,0.33130014,396.4629127340348,0.03509598970413208,0.87555885
0.16970465,11,4201.041177034378,23.373783,0.0,918176,11441,82.375,0.0055781677,0.16970465,407.03486104288515,0.31578660011291504,0.91244775
0.21012175,13,4205.717679738998,23.371828,0.0,919243,11454,85.325,0.0056894775,0.21012175,426.60953238697977,-0.0513383150100708,1.0645378
0.13965055,14,4210.826210021973,23.371273,0.0,920218,11468,79.075,0.0050124386,0.13965055,399.34197740397684,-0.5433328151702881,0.9401542
0.3296603,14,4215.6144943237305,23.370783,0.0,921329,11482,77.1,0.0062321825,0.3296603,387.8115042158363,0.11154747009277344,1.081178
0.18436775,13,4220.235817193985,23.371992,0.0,922382,11495,77.025,0.006299533,0.18436775,380.61951433191587,0.35089027881622314,0.90082216
0.154102,11,4225.083704948425,23.372137,0.0,923306,11506,81.325,0.0051688286,0.154102,400.45058062449027,-0.8503762483596802,0.87979543
0.2889586,11,4229.720756292343,23.372252,0.0,924285,11517,83.8,0.0051179277,0.2889586,411.1314194929902,0.2926432490348816,1.1619087
0.24309129,12,4234.529635190964,23.371336,0.0,925325,11529,86.25,0.005979591,0.24309129,421.8401401820045,0.4340096116065979,1.0618083
0.17593211,12,4239.16837310791,23.371649,0.0,926355,11541,86.55,0.005343507,0.17593211,425.7844056817012,-0.03882014751434326,1.0371754
0.20179975,14,4244.0919733047485,23.371576,0.0,927378,11555,81.0,0.005540992,0.20179975,398.9432371727265,0.16793721914291382,0.8080288
0.20657066,14,4248.775623559952,23.371073,0.0,928401,11569,76.9,0.0052544875,0.20657066,382.8915565745691,-0.5518925189971924,0.6363963
0.17210376,14,4253.448060512543,23.37134,0.0,929393,11583,72.625,0.0055671684,0.17210376,356.68087372806775,-0.7176220417022705,0.6047312
0.22164974,13,4258.131863117218,23.370295,0.0,930404,11596,74.1,0.0055367136,0.22164974,364.4419454847724,-0.18302881717681885,0.77644366
0.289936,13,4262.810455560684,23.370852,0.0,931445,11609,76.1,0.0055704396,0.289936,367.52569033402517,0.43394994735717773,0.8667418
0.34161896,12,4267.943932056427,23.373274,0.0,932449,11621,79.75,0.006617399,0.34161896,385.3494011285097,0.1668218970298767,0.9514397
0.681509,13,4272.633904695511,23.37663,0.0,933501,11634,81.55,0.0060496368,0.681509,392.995734665593,0.4122372269630432,0.93948543
0.16243164,14,4277.325717687607,23.374575,0.0,934624,11648,81.375,0.0055647343,0.16243164,393.87985503887364,0.014677762985229492,0.9348652
0.16626704,13,4281.997737646103,23.375505,0.0,935645,11661,79.9,0.005456739,0.16626704,384.6708033574385,-0.09179484844207764,0.8495296
0.3780011,15,4286.672967433929,23.37435,0.0,936717,11676,74.225,0.005504819,0.3780011,360.6279124857856,0.1795969009399414,0.6867568
0.32462353,14,4291.327962398529,23.377443,0.0,937746,11690,73.175,0.0056650527,0.32462353,358.543148820957,0.22942960262298584,0.6657077
0.37079215,13,4296.00629234314,23.378681,0.0,938800,11703,74.75,0.0055853664,0.37079215,362.88115447325896,-0.06610357761383057,0.79271805
0.23178616,12,4300.694295406342,23.38177,0.0,939820,11715,79.275,0.0055920137,0.23178616,385.5295346032514,0.057445406913757324,0.94002664
0.20938492,13,4305.379168987274,23.381021,0.0,940881,11728,82.0,0.005665116,0.20938492,402.3900503265062,-0.009477019309997559,1.066169
0.21097448,13,4310.052685022354,23.38068,0.0,941855,11741,80.0,0.0045459885,0.21097448,400.24242793147306,-0.20130598545074463,1.0567068
0.30089813,12,4315.298746109009,23.380436,0.0,942904,11753,82.075,0.006319332,0.30089813,413.8958600996846,0.07981014251708984,1.0001906
0.15570891,13,4319.986084461212,23.380922,0.0,943943,11766,80.425,0.0052271327,0.15570891,403.8960146717719,-0.4893655776977539,0.85984594
0.22369619,14,4324.638361692429,23.37848,0.0,944994,11780,79.8,0.006130303,0.22369619,397.23315528644946,0.37827229499816895,0.91731375
0.2683017,13,4329.2960431575775,23.378656,0.0,945981,11793,76.925,0.006887529,0.2683017,378.55671940942415,0.11789798736572266,0.681639
0.47604284,12,4333.977783679962,23.380941,0.0,946959,11805,77.475,0.0048083058,0.47604284,378.0417813279345,-0.16765069961547852,0.9114288
0.20788893,13,4338.562559127808,23.377506,0.0,947994,11818,78.85,0.0050521987,0.20788893,383.5142920457017,0.29877763986587524,0.8786214
0.17158905,13,4343.152426242828,23.37824,0.0,949053,11831,79.925,0.0053041624,0.17158905,386.56961679938206,-0.09039509296417236,0.85688543
0.20172895,13,4348.021372795105,23.377178,0.0,950108,11844,80.35,0.0058554364,0.20172895,387.938842735702,0.022463500499725342,0.7047273
0.1666584,12,4352.707441568375,23.376528,0.0,951131,11856,83.325,0.005348555,0.1666584,406.74409342304773,0.18005990982055664,0.6388627
0.29997236,14,4357.3729429244995,23.37435,0.0,952153,11870,80.025,0.00581997,0.29997236,396.1843650575976,-0.0041387081146240234,0.76032555
0.26541823,13,4362.708029270172,23.3738,0.0,953129,11883,77.9,0.005705309,0.26541823,384.11556074175905,0.4512321352958679,0.715456
0.39466178,14,4367.370342731476,23.37258,0.0,954163,11897,74.075,0.0058786534,0.39466178,360.43149840527457,0.22974371910095215,0.958807
0.24009857,12,4372.032154798508,23.374006,0.0,955173,11909,77.35,0.0057507567,0.24009857,373.4614922170963,0.04228341579437256,1.2505382
0.19027847,13,4377.319239616394,23.373598,0.0,956231,11922,79.45,0.005822909,0.19027847,383.17672231320546,-0.016707897186279297,1.2333106
0.1956895,13,4382.129361629486,23.372553,0.0,957243,11935,80.95,0.006005944,0.1956895,393.8804687280367,0.27604347467422485,0.9737275
0.23325087,12,4386.80159163475,23.370783,0.0,958222,11947,81.15,0.0058297003,0.23325087,396.0237187924249,0.330197274684906,0.8993138
0.287799,13,4391.608963727951,23.370283,0.0,959253,11960,79.775,0.005064645,0.287799,389.5324063683734,0.36449772119522095,0.89945066
0.27976555,14,4396.281031370163,23.37034,0.0,960269,11974,77.925,0.005834316,0.27976555,381.15080078167114,-0.12514543533325195,0.95045596
0.32347643,12,4401.346861124039,23.37111,0.0,961262,11986,79.2,0.0055200714,0.32347643,385.8565265370038,0.30651503801345825,0.9191574
0.1725584,12,4406.025784730911,23.371355,0.0,962264,11998,79.025,0.0053934944,0.1725584,378.61665447259435,-0.4746588468551636,0.6053635
0.20877466,14,4410.70569062233,23.371647,0.0,963283,12012,78.575,0.005179039,0.20877466,377.129466645955,-0.03776741027832031,0.5242141
0.16342315,12,4415.374334335327,23.371256,0.0,964327,12024,80.2,0.005405411,0.16342315,383.74587918856815,0.12755566835403442,0.48884612
0.21619621,13,4420.10202050209,23.370625,0.0,965347,12037,78.675,0.0051160604,0.21619621,385.1268990379269,0.13592302799224854,0.59669256
0.16354927,14,4424.764994382858,23.370378,0.0,966366,12051,79.15,0.0058077704,0.16354927,388.26785608357505,-0.6299921274185181,0.6333141
0.23313402,13,4429.450614452362,23.371662,0.0,967421,12064,77.35,0.0066295266,0.23313402,384.93434851845575,0.26898688077926636,0.78289825
0.16130522,13,4434.139717578888,23.37525,0.0,968411,12077,76.6,0.005541209,0.16130522,381.07601645227504,-0.915570855140686,0.67811114
0.19468218,11,4438.816777467728,23.373842,0.0,969410,12088,81.2,0.006830576,0.19468218,400.66484585885553,-0.0866243839263916,0.65773046
0.17585334,14,4443.507319688797,23.374262,0.0,970431,12102,79.225,0.0052783545,0.17585334,387.1988855902547,0.4707491993904114,0.58383447
0.2614957,13,4448.181356668472,23.372076,0.0,971421,12115,79.55,0.006045513,0.2614957,388.3581610493071,0.15545237064361572,0.6805291
0.25149587,13,4452.853591680527,23.372969,0.0,972464,12128,76.35,0.0052993107,0.25149587,370.2890515700593,0.46067482233047485,0.90720826
0.26954615,12,4457.530715703964,23.369135,0.0,973461,12140,80.3,0.006253705,0.26954615,393.37121679649283,0.5360102653503418,0.99709225
0.2147677,14,4462.224815368652,23.37132,0.0,974498,12154,78.55,0.0051021385,0.2147677,386.77991126112147,0.11900454759597778,0.8421831
0.15195504,11,4466.887755155563,23.367758,0.0,975489,12165,80.55,0.0055151535,0.15195504,395.3938018115044,-0.22939789295196533,0.6535081
0.23516126,13,4471.555297613144,23.365057,0.0,976494,12178,79.775,0.006165833,0.23516126,389.282642575661,0.038342058658599854,0.69745284
0.3147294,12,4476.235593557358,23.363592,0.0,977606,12190,84.2,0.006435696,0.3147294,410.9869628889319,0.029106855392456055,0.79221916
0.19966383,12,4480.92018866539,23.3633,0.0,978625,12202,86.65,0.0057402137,0.19966383,421.84591102715865,0.3324020504951477,0.803374
0.46596566,14,4485.6183359622955,23.36271,0.0,979640,12216,82.35,0.0061591705,0.46596566,404.706561024687,0.11132574081420898,0.91141
0.225196,12,4490.303801059723,23.361261,0.0,980684,12228,81.3,0.0060390634,0.225196,395.04232805692016,-0.13454902172088623,0.91990167
0.174588,14,4495.056859731674,23.362059,0.0,981740,12242,77.875,0.0048287064,0.174588,384.8028140310174,0.23719829320907593,0.94898874
0.43941164,14,4499.720027923584,23.362371,0.0,982750,12256,77.75,0.0061492925,0.43941164,386.18947209535344,0.2843555212020874,0.7861823
0.21767527,12,4504.386230230331,23.36255,0.0,983774,12268,77.25,0.0063527017,0.21767527,384.5780730638779,0.0045888423919677734,0.7070258
0.20882212,15,4509.038391828537,23.360529,0.0,984860,12283,75.975,0.005184008,0.20882212,372.3080507524081,-0.23510491847991943,0.6818876
0.18997338,12,4513.728565216064,23.358152,0.0,985880,12295,79.95,0.004924343,0.18997338,392.13845037302224,0.4501115679740906,0.67265564
