entropy,meankl,EpThisIter,optimgain,EpRewMean,EpisodesSoFar,TimestepsSoFar,entloss,ev_tdlam_before,TimeElapsed,EpLenMean,surrgain
8.521483,0.008486588,55,0.050963547,-0.3829876740437128,55,1020,0.0,-0.04339885711669922,1.4200413227081299,17.45,0.050963547
8.486356,0.008292749,53,0.04983995,0.9270757129848015,108,2038,0.0,0.1552754044532776,2.463726043701172,20.3,0.04983995
8.495476,0.008114314,45,0.04864893,4.310538828455753,153,3063,0.0,0.16669946908950806,3.548424243927002,23.125,0.04864893
8.480843,0.00795345,38,0.050424956,5.5697640837836495,191,4075,0.0,0.22760170698165894,4.616387128829956,26.375,0.050424956
8.472634,0.007923287,35,0.04672591,9.040346831297338,226,5117,0.0,0.3571740388870239,5.687158107757568,29.375,0.04672591
8.419765,0.00781767,28,0.04871884,11.49344432112181,254,6080,0.0,0.26489514112472534,6.740501165390015,32.4,0.04871884
8.383521,0.0074681435,24,0.051450692,14.769942695241962,278,7160,0.0,0.37195736169815063,7.859088182449341,40.35,0.051450692
8.4100275,0.007431693,23,0.046290092,18.921308712656774,301,8170,0.0,0.286695659160614,9.062867164611816,46.075,0.046290092
8.373203,0.007073179,13,0.04735606,29.461738222537416,314,9133,0.0,0.33047693967819214,10.12384819984436,55.275,0.04735606
8.344617,0.0077573536,18,0.048537854,29.81696569224597,332,10239,0.0,0.5330605506896973,11.199604034423828,59.925,0.048537854
8.350431,0.0065497304,10,0.045166537,40.301358476204285,342,11243,0.0,0.501280665397644,12.24422025680542,76.2,0.045166537
8.323596,0.007164159,11,0.045512594,42.88180699403264,353,12252,0.0,0.46717000007629395,13.29845929145813,80.8,0.045512594
8.278291,0.0062976982,8,0.04234295,60.67662812166725,361,13244,0.0,0.5649756193161011,14.394110202789307,96.2,0.04234295
8.277809,0.0067429002,8,0.043112792,81.05388946488557,369,14302,0.0,0.44408369064331055,15.438628196716309,106.9,0.043112792
8.291355,0.006708311,6,0.048662934,90.61937408925164,375,15217,0.0,0.6133120656013489,16.4864981174469,118.475,0.048662934
8.325676,0.006704348,7,0.04543521,95.90410381075996,382,16345,0.0,0.7176384627819061,17.54668426513672,127.55,0.04543521
8.3265505,0.006526493,6,0.043229505,113.27479156665568,388,17318,0.0,0.6429140865802765,18.60623526573181,139.45,0.043229505
8.323974,0.0074654478,7,0.0493551,115.8689453914405,395,18383,0.0,0.670305073261261,19.701181173324585,146.95,0.0493551
8.327039,0.0065834643,5,0.0469458,131.23175147904777,400,19366,0.0,0.6004121601581573,20.760759115219116,156.825,0.0469458
8.306913,0.006407107,7,0.048918214,126.98169140474197,407,20354,0.0,0.6139181554317474,22.433314085006714,153.65,0.048918214
8.305791,0.0065218667,7,0.051603004,128.01326061267554,414,21422,0.0,0.699014812707901,23.837191343307495,158.15,0.051603004
8.3092375,0.006659569,6,0.05474189,142.85374713431187,420,22451,0.0,0.45801424980163574,25.291519165039062,164.175,0.05474189
8.314476,0.0067619206,4,0.05086467,160.9574460869988,424,23378,0.0,-0.02242100238800049,26.81897497177124,167.975,0.05086467
8.285164,0.006424091,3,0.0472013,169.4028703497123,427,24227,0.0,0.5579956471920013,28.310030221939087,175.1,0.0472013
8.276147,0.005880003,4,0.045351975,193.0753007574537,431,25567,0.0,0.5760726034641266,29.827556133270264,195.15,0.045351975
8.2767,0.0063204486,6,0.050025858,202.83772102352353,437,26414,0.0,0.5194665789604187,31.552101135253906,194.05,0.050025858
8.266484,0.0058934586,6,0.048932716,178.59069154592453,443,27461,0.0,0.7006579041481018,33.05549120903015,191.975,0.048932716
8.238305,0.0063193487,5,0.041994516,199.16085230756323,448,28604,0.0,0.6227680742740631,34.28006720542908,202.825,0.041994516
8.241454,0.005198773,7,0.046018828,221.24843530400622,455,29694,0.0,0.7238399982452393,35.35338115692139,203.525,0.046018828
8.216773,0.006972031,6,0.05178479,202.45564537422297,461,30666,0.0,0.728627473115921,36.40219712257385,195.025,0.05178479
8.201446,0.006592827,6,0.050125867,195.37044278814102,467,31715,0.0,0.7751901149749756,37.46040225028992,187.2,0.050125867
8.21799,0.006546405,5,0.04714066,186.1868664224068,472,32531,0.0,0.7110342979431152,38.52787923812866,170.625,0.04714066
8.19483,0.0064037517,6,0.048379205,189.26426809715562,478,33718,0.0,0.8091571182012558,39.76350426673889,175.275,0.048379205
8.176644,0.0068186307,5,0.049131174,202.3559791205179,483,34671,0.0,0.8047269284725189,40.834811210632324,180.25,0.049131174
8.131229,0.0066571627,6,0.05210872,195.04028032629338,489,35768,0.0,0.8100002408027649,41.90362334251404,172.0,0.05210872
8.148191,0.00612818,6,0.055392805,197.71550196548827,495,36775,0.0,0.8265234380960464,42.97309637069702,177.025,0.055392805
8.099247,0.007073953,6,0.0543032,202.23596853356207,501,37777,0.0,0.850625291466713,44.058096170425415,177.775,0.0543032
8.0787325,0.006497728,6,0.04720261,200.97897773460812,507,38730,0.0,0.7683593034744263,45.1332950592041,175.375,0.04720261
8.054591,0.006975763,5,0.055049125,202.60052981289402,512,39911,0.0,0.8105562031269073,46.1946702003479,184.5,0.055049125
8.071807,0.0055820094,6,0.056036204,211.08060508751282,518,40853,0.0,0.7030024826526642,47.23257613182068,178.375,0.056036204
8.038078,0.0065649943,7,0.052065097,223.74773093928525,525,41960,0.0,0.8612315654754639,48.26735830307007,172.85,0.052065097
8.075417,0.0069018602,6,0.044585302,220.28150915064526,531,42976,0.0,0.8273238241672516,49.317604064941406,171.475,0.044585302
8.01867,0.0057057114,5,0.047328413,212.49572250705359,536,43869,0.0,0.834616094827652,50.37471103668213,174.6,0.047328413
8.043917,0.0064409515,5,0.056207575,230.36462119169738,541,44988,0.0,0.6386685371398926,51.419366121292114,180.275,0.056207575
8.039331,0.006115962,5,0.053516693,237.96177172618042,546,46013,0.0,0.7438138127326965,52.52395701408386,184.7,0.053516693
8.027313,0.005797307,6,0.04894971,240.6793891314246,552,47060,0.0,0.8879784345626831,53.60871911048889,178.725,0.04894971
7.986298,0.0061500794,6,0.048799008,241.63906866621295,558,47990,0.0,0.841355949640274,54.72289729118347,178.425,0.048799008
7.981842,0.0065357843,1,0.04734244,247.0975956244833,559,48343,0.0,0.47558486461639404,56.02884125709534,184.1,0.04734244
7.9627395,0.0057493937,6,0.04329925,260.84362003738244,565,50002,0.0,0.9009276106953621,57.22376012802124,201.05,0.04329925
7.95767,0.0065417625,5,0.057405226,272.5255985454688,570,51115,0.0,0.8835320100188255,58.5581750869751,207.2,0.057405226
7.9748516,0.0064890413,5,0.045968156,296.3399036635835,575,52223,0.0,0.9043325781822205,59.69036531448364,213.375,0.045968156
7.9677806,0.0066340594,6,0.053344432,287.23239546079213,581,53233,0.0,0.8062351942062378,61.01789617538452,206.125,0.053344432
7.9524,0.006810352,7,0.054114603,275.9424949408866,588,54116,0.0,0.8351110816001892,62.05921006202698,193.85,0.054114603
7.9779115,0.006214425,6,0.05359246,278.59807252621584,594,55204,0.0,0.8167404979467392,63.120187282562256,198.3,0.05359246
7.976068,0.0060107536,6,0.050604902,261.06116164628264,600,56282,0.0,0.9325252026319504,64.3068311214447,177.6,0.050604902
7.9892335,0.006597658,5,0.0847467,266.7402018039544,605,57295,0.0,0.9342419803142548,65.49341320991516,182.325,0.0847467
7.958472,0.006877959,5,0.05323581,261.72451099352736,610,58088,0.0,0.8471973538398743,66.98206210136414,174.325,0.05323581
7.9454365,0.0058182254,5,0.052862924,250.9513490201708,615,59130,0.0,0.819956585764885,68.44421315193176,172.675,0.052862924
7.9378657,0.006280374,5,0.050134055,259.4059211258671,620,60377,0.0,0.7938053905963898,69.85865712165833,181.65,0.050134055
7.942774,0.0066579375,3,0.057454057,275.07218888767954,623,61199,0.0,0.8106926381587982,71.20814824104309,191.175,0.057454057
7.9488297,0.0060789017,4,0.044356998,279.84964033819836,627,61928,0.0,0.8562256544828415,72.25966429710388,195.5,0.044356998
7.9222474,0.0066039357,6,0.056011204,282.6733494918843,633,63166,0.0,0.8600192666053772,73.32650804519653,201.95,0.056011204
7.918831,0.0068134293,5,0.045530587,285.6351546888658,638,64497,0.0,0.8153142482042313,74.45182013511658,213.275,0.045530587
7.9107914,0.0060363086,5,0.058248773,279.2441377580388,643,65399,0.0,0.8887660130858421,75.87357425689697,213.875,0.058248773
7.8927307,0.006021848,5,0.053833127,285.21458708999546,648,66506,0.0,0.8809463083744049,77.22177004814148,217.525,0.053833127
7.903564,0.005855701,6,0.051254194,280.88116139958527,654,67431,0.0,0.8051687479019165,79.242112159729,210.95,0.051254194
7.9149227,0.006610481,6,0.059225548,267.6990446648226,660,68459,0.0,0.8928588777780533,81.52641201019287,202.05,0.059225548
7.876091,0.0065718777,7,0.05765501,261.40192098468754,667,69631,0.0,0.8985847309231758,83.6345112323761,192.575,0.05765501
7.865355,0.0059562903,4,0.05612006,259.30172711862144,671,70425,0.0,0.8897030502557755,85.70734429359436,187.725,0.05612006
7.885522,0.005711172,6,0.055815287,266.03968197113153,677,71622,0.0,0.8386863321065903,87.60288619995117,185.85,0.055815287
7.8919983,0.005772942,6,0.063448444,268.5726575547143,683,72597,0.0,0.9500416778028011,88.96913814544678,179.95,0.063448444
7.873262,0.0057294928,5,0.055270184,260.3409042719787,688,73627,0.0,0.7620208859443665,90.4772572517395,178.025,0.055270184
7.899664,0.006568654,5,0.06410665,266.1588833377021,693,74612,0.0,0.7769078314304352,92.0331711769104,183.075,0.06410665
7.901611,0.006300944,5,0.062465124,263.7706610497791,698,75753,0.0,0.8683149963617325,93.60143613815308,189.025,0.062465124
7.8898635,0.00654184,5,0.055491287,279.6181388184763,703,76757,0.0,0.8668581396341324,95.02837419509888,196.375,0.055491287
7.8987975,0.005885235,6,0.055370957,283.8495595445922,709,77754,0.0,0.9440217092633247,96.83947706222534,195.925,0.055370957
7.890352,0.0057885787,6,0.049863763,271.8844815918952,715,78789,0.0,0.911781057715416,98.44795632362366,191.7,0.049863763
7.861204,0.0058922153,4,0.057444423,276.057950063826,719,79775,0.0,0.6925789713859558,100.05216932296753,195.225,0.057444423
7.8575425,0.0060673067,5,0.04821531,279.28902020700014,724,80865,0.0,0.8975457549095154,101.53261208534241,203.4,0.04821531
7.8511033,0.0059342124,5,0.052769423,272.1750230356308,729,81717,0.0,0.9294235333800316,103.00353002548218,189.925,0.052769423
7.8612313,0.00582835,7,0.04964617,282.51205062780525,736,82902,0.0,0.9584979452192783,104.42960715293884,189.45,0.04964617
7.8305683,0.0066459426,6,0.056363575,283.50690889038214,742,83968,0.0,0.9642978757619858,105.96073818206787,184.025,0.056363575
7.827544,0.0058507323,3,0.054310493,291.65292736414256,745,84592,0.0,0.8589050322771072,107.55897617340088,191.075,0.054310493
7.8071213,0.0063866177,5,0.05758078,299.2008392311097,750,85885,0.0,0.9451049454510212,109.12000918388367,200.2,0.05758078
7.8073797,0.0067288247,6,0.05367079,297.9131635858462,756,86951,0.0,0.8694716244935989,110.61354923248291,197.1,0.05367079
7.823602,0.006205291,5,0.06304064,293.4907958823554,761,87836,0.0,0.9391755945980549,112.12199711799622,192.05,0.06304064
7.8028874,0.0063741803,6,0.052979425,285.6546905515689,767,88983,0.0,0.9071472510695457,113.6294493675232,188.6,0.052979425
7.796385,0.006068107,6,0.06037634,291.86689028403765,773,90060,0.0,0.940385103225708,115.08432006835938,192.125,0.06037634
7.796507,0.0067100483,6,0.061669625,292.13914295153853,779,91037,0.0,0.9351339191198349,116.62899923324585,191.175,0.061669625
7.806153,0.006202945,3,0.04928494,301.8196523597153,782,92063,0.0,0.8810557499527931,118.02458810806274,202.375,0.04928494
7.816278,0.006318659,4,0.056004602,303.59206676154525,786,93142,0.0,0.9421477019786835,119.40907120704651,201.55,0.056004602
7.8170476,0.006795938,4,0.048152085,298.0251216587165,790,93984,0.0,0.8867864310741425,120.88813614845276,202.475,0.048152085
7.812531,0.0067721447,5,0.050442226,298.5861151351899,795,94920,0.0,0.9167983531951904,122.51486420631409,208.25,0.050442226
7.8229976,0.0066447966,6,0.059404925,292.4392774416739,801,96251,0.0,0.9130399972200394,124.43176913261414,210.375,0.059404925
7.8274,0.00617373,6,0.052676268,289.86177545880446,807,97188,0.0,0.9258615896105766,126.15713000297546,205.125,0.052676268
7.838265,0.0067952266,8,0.05917809,273.33163583474123,815,98265,0.0,0.9035143703222275,127.71094012260437,195.725,0.05917809
7.8245926,0.0061366027,5,0.056853134,277.263324151715,820,99247,0.0,0.8528560847043991,129.3791880607605,199.85,0.056853134
7.8364506,0.0063087894,6,0.057224862,256.59395275560325,826,100339,0.0,0.9466215744614601,131.21217107772827,179.925,0.057224862
7.8655024,0.0063343965,6,0.05328861,250.7748882587601,832,101328,0.0,0.9313740283250809,132.6887412071228,172.1,0.05328861
7.847772,0.0070773996,6,0.057912126,245.4010777354682,838,102166,0.0,0.9264923855662346,134.18606114387512,162.975,0.057912126
7.849755,0.0063499077,6,0.057019185,261.4206499460245,844,103274,0.0,0.9679033346474171,135.6505310535431,163.625,0.057019185
7.8554626,0.006340071,4,0.051386,267.2588622274337,848,104207,0.0,0.9139529466629028,137.0689582824707,172.2,0.051386
7.8393264,0.006142669,5,0.065842,280.22338175250945,853,105257,0.0,0.9571816176176071,138.53727912902832,181.9,0.065842
7.850983,0.0064310413,6,0.045325726,282.0196258231903,859,106447,0.0,0.9305204972624779,140.01468324661255,183.05,0.045325726
7.8530035,0.0071347975,4,0.06373804,291.3369895888297,863,107202,0.0,0.9181857630610466,141.68394923210144,190.0,0.06373804
7.8429203,0.0062576085,6,0.056235764,299.9383456105311,869,108524,0.0,0.9492016360163689,143.12744426727295,190.95,0.056235764
7.8452444,0.006552728,4,0.05797677,312.95450861742813,873,109448,0.0,0.9525011368095875,144.69649815559387,200.9,0.05797677
7.8343425,0.0062758317,7,0.058906525,311.2025056254487,880,110527,0.0,0.9749961998313665,146.19110822677612,198.65,0.058906525
7.8313227,0.006865808,6,0.06622526,312.5323548870365,886,111517,0.0,0.9699586480855942,147.64152598381042,198.075,0.06622526
7.8710647,0.006954947,6,0.057478324,303.3758433709186,892,112510,0.0,0.8856499716639519,149.09815406799316,187.55,0.057478324
7.855622,0.006509533,6,0.054521725,306.83382925357876,898,113654,0.0,0.9584685042500496,150.50866317749023,187.775,0.054521725
7.808448,0.0063712187,6,0.04965736,295.08573894405197,904,114682,0.0,0.9208032265305519,151.97211623191833,177.8,0.04965736
7.8044195,0.0069682226,6,0.052037485,288.49570111605345,910,115699,0.0,0.9355883076786995,153.4785521030426,173.275,0.052037485
7.774903,0.006491117,7,0.052486725,277.8610225431319,917,116642,0.0,0.9575313180685043,155.05347609519958,164.775,0.052486725
7.7531443,0.0065209195,6,0.05254259,263.38585980741385,923,117714,0.0,0.9060581177473068,156.46296215057373,166.125,0.05254259
7.7369366,0.006653739,5,0.063097335,275.5792508154608,928,118677,0.0,0.9122178852558136,157.90596508979797,169.05,0.063097335
7.731965,0.006771628,6,0.06437749,284.97262304977676,934,119766,0.0,0.964989423751831,159.38872027397156,173.5,0.06437749
7.710351,0.0060696136,7,0.05773175,274.98748722606325,941,120740,0.0,0.9094710126519203,160.85244703292847,167.2,0.05773175
7.687614,0.0065577454,5,0.06403486,285.23433315008117,946,121788,0.0,0.9308450073003769,162.33292412757874,169.925,0.06403486
7.683814,0.006498408,6,0.05783499,288.10090006124665,952,122835,0.0,0.9684231914579868,163.72701907157898,171.825,0.05783499
7.6624675,0.006489775,5,0.062977105,299.1943313844924,957,123801,0.0,0.9405389204621315,165.39334225654602,178.975,0.062977105
7.6354723,0.0059149256,7,0.059875995,311.7909907114123,964,124925,0.0,0.9594751782715321,167.2143201828003,175.675,0.059875995
7.629516,0.0059411163,6,0.05344669,304.69434051957506,970,125908,0.0,0.9755227491259575,168.97054624557495,171.3,0.05344669
7.6321044,0.006084747,5,0.04913254,299.04656121722576,975,126818,0.0,0.9247989058494568,170.98496103286743,172.9,0.04913254
7.6349134,0.00710383,6,0.061208002,306.53674104667834,981,127892,0.0,0.908991351723671,172.82439804077148,178.8,0.061208002
7.5919256,0.0063146856,5,0.060513996,306.28026680365014,986,128899,0.0,0.9426857195794582,174.3052580356598,177.775,0.060513996
7.62696,0.0068621794,5,0.060303383,313.17248148934334,991,129884,0.0,0.9694677833467722,175.82778120040894,180.075,0.060303383
7.592043,0.006088781,7,0.055898923,312.8565617286396,998,130982,0.0,0.979318406432867,177.26856517791748,176.575,0.055898923
7.557977,0.0062191705,4,0.06088928,321.4749831612029,1002,131873,0.0,0.9460848309099674,178.723051071167,182.875,0.06088928
7.5682054,0.006810504,5,0.05172885,320.8791266023757,1007,132921,0.0,0.910233847796917,180.55217814445496,186.825,0.05172885
7.5523424,0.0072607705,6,0.063132584,323.71206666953236,1013,134122,0.0,0.9168101251125336,182.24053406715393,191.3,0.063132584
7.5270023,0.006099175,4,0.05636821,334.54489401572584,1017,134978,0.0,0.9145625084638596,184.10361433029175,192.575,0.05636821
7.4963703,0.007118015,6,0.061158538,342.27830005720307,1023,136065,0.0,0.9384046159684658,185.9464361667633,196.525,0.061158538
7.454199,0.0066260668,5,0.06663087,339.7216306753486,1028,137084,0.0,0.9446019642055035,187.7535102367401,193.4,0.06663087
7.448609,0.006773138,6,0.06286589,341.2332958300725,1034,138124,0.0,0.9666393138468266,189.42129015922546,194.325,0.06286589
7.447361,0.007376044,6,0.052056357,345.45876179744727,1040,139225,0.0,0.9736825805157423,191.0904562473297,196.775,0.052056357
7.4299583,0.006219087,6,0.05838705,341.0962328177003,1046,140253,0.0,0.973019840195775,192.80444431304932,192.425,0.05838705
7.4283442,0.0065277535,5,0.06514408,347.8031264447778,1051,141195,0.0,0.957159798592329,194.61211323738098,186.075,0.06514408
7.426727,0.007178643,6,0.06683648,343.4643090892082,1057,142235,0.0,0.9653801955282688,196.3855800628662,181.425,0.06683648
7.417602,0.007049691,6,0.075765416,345.52633303574976,1063,143305,0.0,0.9492441155016422,198.16241812705994,181.0,0.075765416
7.4300804,0.0071812402,5,0.063580096,345.1707277774072,1068,144237,0.0,0.9233652129769325,199.9609112739563,178.825,0.063580096
7.4120846,0.0065630097,7,0.075636104,343.39390376078563,1075,145357,0.0,0.9553119018673897,201.77165412902832,176.5,0.075636104
7.387695,0.0062651252,5,0.057230588,349.7723208843952,1080,146412,0.0,0.9333215653896332,203.54115509986877,179.675,0.057230588
7.3780766,0.006623104,5,0.062805206,356.7290878284985,1085,147409,0.0,0.9714056327939034,205.40727496147156,183.275,0.062805206
7.3807354,0.00668783,6,0.055394158,355.87586969130945,1091,148436,0.0,0.9494887292385101,207.2513620853424,181.025,0.055394158
7.3765554,0.0067970688,4,0.06055518,359.9940577035647,1095,149351,0.0,0.9117025658488274,208.99611520767212,185.525,0.06055518
7.3570533,0.007095768,5,0.06384866,361.4451732566397,1100,150240,0.0,0.9565815962851048,210.84296321868896,185.9,0.06384866
7.3422856,0.0064923232,6,0.059729718,370.8221032407684,1106,151509,0.0,0.9561494551599026,212.64042115211487,190.175,0.059729718
7.3332253,0.006935821,5,0.06211873,376.3651215864082,1111,152425,0.0,0.9711458422243595,214.50238013267517,192.65,0.06211873
7.336546,0.007299792,5,0.054612253,385.20402888829443,1116,153469,0.0,0.9793254043906927,216.39184713363647,197.8,0.054612253
7.323,0.006547701,5,0.056657657,381.65507773125074,1121,154500,0.0,0.9690493140369654,218.189147233963,195.875,0.056657657
7.321438,0.006730225,6,0.049750544,374.9895270937134,1127,155575,0.0,0.9439850449562073,220.10836815834045,196.025,0.049750544
7.324705,0.006845327,6,0.06214865,369.73401134634923,1133,156626,0.0,0.9489368759095669,221.86121821403503,190.625,0.06214865
7.338102,0.006699819,5,0.05095909,362.17326768230413,1138,157515,0.0,0.9561019614338875,223.66200017929077,189.725,0.05095909
7.314236,0.0064273374,5,0.05888048,360.65441496638215,1143,158524,0.0,0.9413269609212875,225.69965529441833,188.825,0.05888048
7.2675786,0.0066661937,7,0.06107469,355.7098158711222,1150,159694,0.0,0.979279525578022,227.50309920310974,186.55,0.06107469
7.2402678,0.0066272505,6,0.06237093,347.0854564727673,1156,160677,0.0,0.9441337510943413,229.307275056839,180.2,0.06237093
7.247437,0.0070532076,5,0.0645757,349.738296115407,1161,161663,0.0,0.9721905905753374,231.06643724441528,179.075,0.0645757
7.224732,0.007373763,6,0.0626827,359.13328601709225,1167,162782,0.0,0.9704243242740631,233.42981028556824,180.175,0.0626827
7.248689,0.007781418,6,0.06456068,356.7923507224267,1173,163694,0.0,0.9620149582624435,236.44698810577393,176.7,0.06456068
7.2448816,0.00742044,6,0.069492966,362.438988309322,1179,164684,0.0,0.976146761327982,239.1595950126648,174.175,0.069492966
7.222502,0.0070442013,6,0.050756957,351.86253574486875,1185,165779,0.0,0.9446293711662292,241.04364228248596,171.5,0.050756957
7.1926293,0.006326223,6,0.060935028,355.7955227613326,1191,166910,0.0,0.9402119219303131,243.41919016838074,176.9,0.060935028
7.1606464,0.0070858393,6,0.05925944,346.92131510345934,1197,167918,0.0,0.9532102420926094,245.64917612075806,175.975,0.05925944
7.1588116,0.006815871,5,0.05634681,347.70153698019857,1202,168841,0.0,0.8998972773551941,247.9001522064209,175.95,0.05634681
7.1450458,0.007593374,6,0.064789996,343.2339052981272,1208,169871,0.0,0.9214137643575668,250.2463481426239,173.675,0.064789996
7.1264625,0.007341314,6,0.0632761,347.3708480758324,1214,170941,0.0,0.9304021075367928,252.16118717193604,177.45,0.0632761
7.09717,0.008025289,5,0.06570484,343.7296080749132,1219,171740,0.0,0.9263270571827888,253.87958216667175,176.4,0.06570484
7.092928,0.0076395096,7,0.06900631,347.60443959373185,1226,172971,0.0,0.931884378194809,255.69851112365723,174.1,0.06900631
7.082275,0.0071467035,5,0.06282219,356.26261727922247,1231,173992,0.0,0.9435535445809364,257.39912605285645,177.05,0.06282219
7.0838885,0.007172592,5,0.06302748,367.83908170319194,1236,175094,0.0,0.969976095482707,259.46634435653687,185.4,0.06302748
7.0636315,0.006724704,6,0.056642428,368.4792437637158,1242,176030,0.0,0.9791778791695833,262.067556142807,179.725,0.056642428
7.0510235,0.0067895046,6,0.06982418,372.87188297927486,1248,177070,0.0,0.9773215036839247,264.272586107254,179.975,0.06982418
7.0499606,0.008367158,7,0.06150844,372.4004649207304,1255,178159,0.0,0.983534924685955,266.1412150859833,176.175,0.06150844
7.0075946,0.008053615,6,0.064041555,368.78666999082736,1261,179115,0.0,0.9626711867749691,267.854168176651,171.825,0.064041555
6.9878883,0.0077691125,6,0.07227221,373.74733229915495,1267,180208,0.0,0.9747147597372532,269.81768822669983,175.425,0.07227221
6.964242,0.0076411003,6,0.059863273,366.8103327102337,1273,181237,0.0,0.9796658009290695,271.708829164505,167.775,0.059863273
6.9535785,0.008178916,6,0.06642919,367.5482101625853,1279,182203,0.0,0.9851070661097765,273.6353142261505,166.9,0.06642919
6.935904,0.00814346,6,0.07423235,363.55900727963416,1285,183133,0.0,0.9843591153621674,275.7098653316498,163.65,0.07423235
6.92532,0.008317764,7,0.07061075,364.2295782532133,1292,184271,0.0,0.984064107760787,277.66522908210754,164.35,0.07061075
6.8938923,0.0076208888,6,0.06275662,364.57777314132375,1298,185291,0.0,0.977021561935544,279.6986002922058,165.35,0.06275662
6.891602,0.007065204,6,0.06645158,369.6321617671727,1304,186265,0.0,0.9674899093806744,281.46876311302185,165.975,0.06645158
6.8730493,0.008341925,6,0.06480236,375.57015613098554,1310,187325,0.0,0.984854313544929,283.3637533187866,166.3,0.06480236
6.869724,0.00772815,6,0.05889868,374.3273240500886,1316,188341,0.0,0.932274118065834,285.83273124694824,165.225,0.05889868
6.8323107,0.007322659,7,0.061679065,371.14536174140784,1323,189344,0.0,0.9156522899866104,288.75075030326843,163.5,0.061679065
6.8288503,0.0073351515,6,0.07091389,371.546024849716,1329,190357,0.0,0.9292095005512238,291.0543122291565,162.95,0.07091389
6.823278,0.008661514,6,0.060542252,376.612025402679,1335,191345,0.0,0.9737583473324776,292.8867173194885,164.8,0.060542252
6.8388405,0.0073965206,7,0.061512556,375.1169555812122,1342,192415,0.0,0.9785012900829315,294.81555914878845,161.65,0.061512556
6.8101883,0.0075159073,6,0.062267594,369.4583034937462,1348,193365,0.0,0.9794120416045189,296.99144315719604,159.2,0.062267594
6.807382,0.008014481,7,0.064729,365.4945462048297,1355,194546,0.0,0.9860721854493022,299.1644983291626,157.65,0.064729
6.798105,0.008610116,6,0.06835849,375.89786016953866,1361,195550,0.0,0.9777426179498434,301.1477560997009,163.85,0.06835849
6.798837,0.0083595,6,0.07816349,374.59788056662137,1367,196572,0.0,0.9619119390845299,302.85803604125977,163.325,0.07816349
6.790763,0.007182507,7,0.06443486,369.5089237024018,1374,197588,0.0,0.9543301537632942,304.6297001838684,160.725,0.06443486
6.7726693,0.008037133,7,0.071122766,363.7552390851225,1381,198586,0.0,0.9572350643575191,306.4035041332245,158.45,0.071122766
6.769783,0.008413902,7,0.05981061,363.9251693811785,1388,199667,0.0,0.975902134552598,308.26864314079285,157.55,0.05981061
6.7565913,0.0077384333,6,0.06850986,359.63324009439725,1394,200582,0.0,0.9589887745678425,310.0970973968506,154.825,0.06850986
6.766141,0.0075123375,6,0.07752785,364.075956597596,1400,201642,0.0,0.9741615001112223,311.91020226478577,157.4,0.07752785
6.7659917,0.008079353,6,0.07720874,362.77963495014893,1406,202574,0.0,0.9580289348959923,313.7880880832672,155.4,0.07720874
6.760403,0.00960159,7,0.07653343,365.26054092604664,1413,203719,0.0,0.983249194920063,315.6029932498932,157.0,0.07653343
6.736722,0.008315746,6,0.066852905,379.12263874361673,1419,204749,0.0,0.9823522418737411,317.8870520591736,162.25,0.066852905
6.720667,0.008076081,6,0.06776905,379.63865798415395,1425,205693,0.0,0.9796662367880344,320.8041400909424,163.125,0.06776905
6.703952,0.007807155,7,0.07629296,378.9129889966167,1432,206807,0.0,0.9173824116587639,323.08573627471924,162.475,0.07629296
6.689977,0.008272493,6,0.069987796,381.7453947958539,1438,207771,0.0,0.9613726735115051,325.1375081539154,162.5,0.069987796
6.6734624,0.008247677,7,0.07049772,379.3103718328318,1445,208848,0.0,0.9779085665941238,327.3091959953308,160.475,0.07049772
6.671481,0.00749353,6,0.061479013,386.79546859577545,1451,209896,0.0,0.9596891514956951,329.8481652736664,163.275,0.061479013
6.678918,0.007918025,6,0.06362025,382.18367428073213,1457,210897,0.0,0.9605578184127808,332.29214215278625,161.85,0.06362025
6.661736,0.009012178,7,0.06733193,382.3508217231978,1464,211966,0.0,0.9725836366415024,334.59138917922974,160.45,0.06733193
6.664759,0.008685453,6,0.06730889,391.04846052102573,1470,212960,0.0,0.9674082696437836,336.80739307403564,162.5,0.06730889
6.6573396,0.0083773695,6,0.07645325,389.2767393199424,1476,213924,0.0,0.971099017187953,339.3819351196289,161.15,0.07645325
6.665613,0.00863619,7,0.08060297,387.0657171810312,1483,214946,0.0,0.9422779902815819,341.79521012306213,159.275,0.08060297
6.655977,0.009124303,6,0.067056164,393.11120271966945,1489,215943,0.0,0.9673657827079296,343.6919102668762,161.725,0.067056164
6.649046,0.008384935,7,0.075129,389.27261021584627,1496,217069,0.0,0.9804428201168776,345.6755051612854,157.8,0.075129
6.650391,0.008763624,5,0.06785667,396.7737335970108,1501,218013,0.0,0.9803130570799112,347.6719090938568,162.575,0.06785667
6.6591425,0.008107986,6,0.056457624,401.72651118015943,1507,219059,0.0,0.9705395381897688,349.42740201950073,165.35,0.056457624
6.6558814,0.0081084315,6,0.06624782,403.4416099963305,1513,220034,0.0,0.9834764674305916,351.26445722579956,166.275,0.06624782
6.653594,0.009391557,6,0.0709074,406.3591186188698,1519,221044,0.0,0.9533286243677139,353.0195822715759,166.4,0.0709074
6.6621003,0.008717272,7,0.066995695,408.14845688104225,1526,222160,0.0,0.9833121336996555,354.85508918762207,167.55,0.066995695
