entropy,TimeElapsed,optimgain,EpTrueRewMean,EpThisIter,EpisodesSoFar,TimestepsSoFar,meankl,surrgain,ev_tdlam_before,EpLenMean,EpRewMean,entloss
2.8321025,5355.258226156235,0.12799814,2921.1900452587074,2,2317,1409893,0.012396427,0.12799814,0.5060234665870667,847.325,77.38534,0.0
2.8045146,5359.097137928009,0.08813089,2923.356253926891,1,2318,1410893,0.011070505,0.08813089,0.17345529794692993,847.325,77.053894,0.0
2.7962923,5362.941436290741,0.11462563,2921.9847821881863,1,2319,1411893,0.013262085,0.11462563,-0.14487266540527344,847.325,77.07721,0.0
2.7933567,5366.794340133667,0.12299679,2769.718877239637,3,2322,1413213,0.012344643,0.12299679,0.8492873907089233,807.35,72.963554,0.0
2.7889407,5370.646504640579,0.09182304,2772.0754815240252,1,2323,1414213,0.01231518,0.09182304,0.557894766330719,807.35,72.86218,0.0
2.8184595,5374.487492322922,0.18063037,2858.3294344589476,1,2324,1415213,0.012519852,0.18063037,0.37369585037231445,826.675,75.08504,0.0
2.8307807,5378.327361106873,0.07722092,2850.5005163887035,1,2325,1416213,0.011525385,0.07722092,0.0617336630821228,826.675,74.57186,0.0
2.839103,5382.16500544548,0.09472792,2851.073484153369,1,2326,1417213,0.014426037,0.09472792,0.02074885368347168,826.675,74.49376,0.0
2.840299,5386.003678321838,0.09048565,2844.7964543384574,1,2327,1418213,0.012614828,0.09048565,0.006792008876800537,826.675,74.22306,0.0
2.8158371,5389.843009471893,0.11728163,2802.194128838883,2,2329,1419740,0.0128391795,0.11728163,0.8491437137126923,814.85,72.21165,0.0
2.842124,5393.679025650024,0.08233623,2806.2382371665108,1,2330,1420740,0.012437629,0.08233623,0.08786547183990479,814.85,72.48444,0.0
2.8464556,5397.520644664764,0.14694697,2855.1695450755406,1,2331,1421740,0.0123999175,0.14694697,-0.018744349479675293,826.775,73.75348,0.0
2.853974,5401.359025001526,0.11423331,2853.7380473645603,1,2332,1422740,0.014437582,0.11423331,0.35452336072921753,826.775,74.21686,0.0
2.8818362,5405.2044632434845,0.106196985,2840.702881089084,1,2333,1423589,0.011516099,0.106196985,0.8729571253061295,823.0,73.833664,0.0
2.8693767,5409.042280197144,0.096408166,2894.68064019652,1,2334,1424589,0.012272004,0.096408166,0.25006598234176636,838.75,75.23119,0.0
2.8657026,5412.890154600143,0.10136779,2896.989418261088,1,2335,1425589,0.013062507,0.10136779,-0.21004045009613037,838.75,75.12396,0.0
2.8778908,5416.72508764267,0.11210662,2882.2190022061463,1,2336,1426449,0.012011816,0.11210662,0.6925191879272461,835.25,74.87132,0.0
2.8793845,5420.572691917419,0.13079114,2885.1727118076515,1,2337,1427363,0.011885783,0.13079114,0.6292643249034882,833.1,74.719925,0.0
2.8477697,5424.418951749802,0.11488812,2768.740925705058,2,2339,1428144,0.011644386,0.11488812,0.8236445784568787,803.75,71.8651,0.0
2.8447042,5428.26212978363,0.090119906,2767.2672732939595,1,2340,1429144,0.011651953,0.090119906,0.30180245637893677,803.75,72.02739,0.0
2.8411229,5432.110867500305,0.08260587,2841.4652992767124,1,2341,1430144,0.003979846,0.08260587,0.15822172164916992,823.6,73.95285,0.0
2.8408515,5435.947075128555,0.1554933,2840.0790920002396,1,2342,1431093,0.0136988945,0.1554933,0.7412396669387817,822.325,73.45122,0.0
2.8404567,5439.794410228729,0.0659514,2844.0525071167062,1,2343,1432093,0.0038633496,0.0659514,0.20620012283325195,822.325,73.7109,0.0
2.8312385,5443.631402492523,0.109763704,2888.6880232463054,1,2344,1433093,0.012545163,0.109763704,0.05775982141494751,835.125,74.31266,0.0
2.813265,5447.471635818481,0.09663095,2881.608996589916,1,2345,1434093,0.013081698,0.09663095,0.20310229063034058,835.125,74.500626,0.0
2.7831218,5451.317851781845,0.101039395,2879.1895899594524,1,2346,1435093,0.011361286,0.101039395,0.19438838958740234,835.125,74.42309,0.0
2.7698758,5455.161326408386,0.061893716,2882.2594606804246,1,2347,1436093,0.003926919,0.061893716,0.18237823247909546,835.125,74.44942,0.0
2.764651,5459.009968042374,0.12362358,2865.29093198114,1,2348,1436868,0.013609736,0.12362358,0.7452967762947083,829.5,74.359314,0.0
2.748658,5462.85715341568,0.11752229,2888.78632120186,1,2349,1437868,0.01239614,0.11752229,0.20350080728530884,835.125,75.44896,0.0
2.7326438,5466.701138496399,0.09651542,2960.4478168733003,1,2350,1438868,0.01137512,0.09651542,0.30524247884750366,856.125,77.52199,0.0
2.7339149,5470.529922962189,0.10355526,2918.2526051459004,2,2352,1440368,0.012090924,0.10355526,0.6664085388183594,843.625,76.683365,0.0
2.7184165,5474.375021934509,0.1146166,2912.9198807422117,2,2354,1441983,0.014418882,0.1146166,0.6829249262809753,847.875,77.54268,0.0
2.704965,5478.213305234909,0.090314835,2968.888737666099,1,2355,1442983,0.011751296,0.090314835,0.24714261293411255,863.075,79.023155,0.0
2.6936228,5482.061175823212,0.10788004,2851.4263948512576,3,2358,1444331,0.012555456,0.10788004,0.7502877563238144,835.95,76.79496,0.0
2.679535,5485.906093835831,0.08522821,2855.266029877399,1,2359,1445331,0.012093741,0.08522821,0.40031999349594116,835.95,77.0527,0.0
2.7159147,5489.744233131409,0.094069205,2911.2418805856514,1,2360,1446331,0.01333382,0.094069205,-0.047071218490600586,849.025,78.77554,0.0
2.7015078,5493.580931425095,0.08489176,2958.711666766311,1,2361,1447331,0.011104397,0.08489176,0.501682847738266,862.5,80.31655,0.0
2.695771,5497.416687011719,0.08648304,3011.3283446962814,1,2362,1448331,0.010371845,0.08648304,0.17526423931121826,877.95,82.30986,0.0
2.692008,5501.245601892471,0.10205221,2979.4984190974733,1,2363,1449073,0.011465066,0.10205221,0.7248157262802124,871.5,81.739525,0.0
2.699399,5505.085036039352,0.105357535,2984.001299291376,1,2364,1450073,0.013895763,0.105357535,-0.06941723823547363,871.5,82.23213,0.0
2.6986914,5508.928069353104,0.09643835,2926.990168257221,2,2366,1451523,0.013269333,0.09643835,0.5478842556476593,857.75,81.64292,0.0
2.6946805,5512.767828702927,0.11255948,2922.6272930056775,1,2367,1452523,0.013574871,0.11255948,0.25576841831207275,857.75,81.47438,0.0
2.7401094,5516.613390922546,0.10260402,2932.3040666310476,1,2368,1453523,0.012362771,0.10260402,0.031235575675964355,860.85,82.29975,0.0
2.750144,5520.453994274139,0.09056207,2959.6330315565046,1,2369,1454523,0.013806615,0.09056207,0.18818366527557373,869.575,83.46164,0.0
2.7522168,5524.2861523628235,0.10113102,2962.498231231607,1,2370,1455523,0.012408327,0.10113102,0.2077333927154541,869.575,83.150536,0.0
2.729645,5528.603598833084,0.10418281,2965.156719529973,1,2371,1456523,0.01266248,0.10418281,0.07999414205551147,869.575,83.4409,0.0
2.7314756,5532.438010215759,0.111047305,2932.550583168306,1,2372,1457101,0.011977855,0.111047305,0.8131366819143295,859.025,82.11696,0.0
2.7160037,5536.273122549057,0.0946029,2949.6643610285973,1,2373,1458101,0.011665024,0.0946029,0.13282305002212524,862.8,82.81093,0.0
2.714711,5540.109223842621,0.13842547,2957.0100253989453,1,2374,1459101,0.013053316,0.13842547,0.7505722045898438,862.8,82.563126,0.0
2.720945,5543.957151174545,0.090954594,2964.978707057105,1,2375,1460101,0.011103225,0.090954594,0.15078461170196533,862.8,82.44747,0.0
2.7039685,5547.800864696503,0.09276886,2972.753499593372,1,2376,1461101,0.011617729,0.09276886,0.16451799869537354,866.3,82.746254,0.0
2.7077353,5551.643520593643,0.08776022,2971.307014119303,1,2377,1462101,0.011138642,0.08776022,0.24792033433914185,868.45,83.11598,0.0
2.6892004,5555.487507581711,0.08864228,3020.189544812381,1,2378,1463101,0.011617826,0.08864228,0.20377278327941895,881.175,84.6416,0.0
2.7206926,5559.330233097076,0.08534315,3057.1717291117493,2,2380,1464859,0.012182718,0.08534315,0.6235337853431702,892.875,85.07048,0.0
2.7010694,5563.171394824982,0.12481776,2995.4010948949,2,2382,1466106,0.013404038,0.12481776,0.7559043169021606,875.325,83.844246,0.0
2.7009063,5567.018404245377,0.05685576,2991.0718211764433,1,2383,1467106,0.0038202265,0.05685576,0.4205368161201477,875.325,83.68202,0.0
2.6701248,5570.85264134407,0.08624212,3001.172665142283,2,2385,1469106,0.011341501,0.08624212,0.13675683736801147,875.325,83.82738,0.0
2.662892,5574.689508676529,0.09986621,3001.8831363776653,1,2386,1470106,0.013599051,0.09986621,0.326216459274292,875.325,83.52565,0.0
2.6890843,5578.531055212021,0.10285391,3005.8419852871652,1,2387,1471106,0.011822768,0.10285391,0.24386894702911377,875.325,83.250145,0.0
2.6993208,5582.384032249451,0.07681377,3016.9317687303674,1,2388,1472106,0.012433525,0.07681377,0.2038753628730774,880.95,83.64011,0.0
2.714408,5586.230134487152,0.13122225,2990.5592286295278,1,2389,1472768,0.011781923,0.13122225,0.7821640968322754,872.5,82.08473,0.0
2.674356,5590.072577238083,0.11400879,2959.8424645366817,2,2391,1474434,0.012799668,0.11400879,0.8552396297454834,864.15,80.67014,0.0
2.669628,5593.911377191544,0.104940414,3008.5826502896466,1,2392,1475434,0.012403107,0.104940414,0.34907066822052,876.65,82.19562,0.0
2.6761057,5597.745990991592,0.115101375,3020.764754580673,1,2393,1476434,0.013755494,0.115101375,-0.10443055629730225,876.65,82.34879,0.0
2.6588411,5601.580606222153,0.108749285,3016.4565885724537,2,2395,1477860,0.013531407,0.108749285,0.7477039694786072,871.925,81.557175,0.0
2.6532686,5605.430678129196,0.11411917,3048.0235535559195,2,2397,1479280,0.013255787,0.11411917,0.695438027381897,877.325,82.42146,0.0
2.6497805,5609.275492668152,0.086442426,3132.357226919993,1,2398,1480280,0.01280033,0.086442426,-0.05115365982055664,898.725,84.35479,0.0
2.6326687,5613.116436481476,0.104046136,3091.390833187703,1,2399,1480818,0.013956104,0.104046136,0.8278082758188248,887.175,82.59082,0.0
2.614927,5616.954150915146,0.107392214,3096.549735512124,1,2400,1481818,0.011783012,0.107392214,0.4335660934448242,887.175,82.29095,0.0
2.6188877,5620.801203250885,0.101370245,3094.91459864923,1,2401,1482818,0.012639875,0.101370245,0.4076426029205322,887.175,81.796364,0.0
2.588429,5624.6383538246155,0.09559995,3101.7831083858714,1,2402,1483818,0.011268628,0.09559995,0.35937315225601196,887.175,81.508354,0.0
2.577595,5628.476498365402,0.0991182,3135.0113359226034,1,2403,1484818,0.01178982,0.0991182,0.2570316791534424,893.625,82.22855,0.0
2.5720022,5632.317004203796,0.108187914,3102.825371650876,1,2404,1485432,0.013428269,0.108187914,0.7701999247074127,883.975,80.50673,0.0
2.5762212,5636.158469676971,0.08941264,3106.326804260395,1,2405,1486432,0.012710188,0.08941264,-0.00902092456817627,883.975,79.73248,0.0
2.5778692,5639.998371362686,0.11939989,3168.370871573693,1,2406,1487432,0.012450695,0.11939989,0.5175100862979889,897.725,81.06848,0.0
2.5880215,5643.841834306717,0.10613929,3069.889046057051,2,2408,1488331,0.011905879,0.10613929,0.848865881562233,870.2,78.079506,0.0
2.5688877,5647.685821533203,0.08483542,3071.4307914723786,1,2409,1489331,0.012365064,0.08483542,0.3433675169944763,870.2,77.80064,0.0
2.5665798,5651.531147241592,0.117824405,3067.7655232355646,1,2410,1490331,0.011922538,0.117824405,0.8158333599567413,870.2,77.99794,0.0
2.5633237,5655.367575407028,0.11606253,3067.2534631718986,1,2411,1491331,0.0114068845,0.11606253,0.32420921325683594,870.2,77.70891,0.0
2.574491,5659.204814910889,0.0866078,3099.4072671373287,1,2412,1492331,0.01204823,0.0866078,0.44180184602737427,880.75,78.924515,0.0
2.577261,5663.05273604393,0.079935774,3090.7002853015015,1,2413,1493331,0.011191627,0.079935774,0.17238283157348633,880.75,78.61299,0.0
2.56189,5666.8915984630585,0.10056869,3095.8870287724603,1,2414,1494331,0.01121154,0.10056869,0.05765503644943237,880.75,79.07151,0.0
2.5590425,5670.740274190903,0.111784674,3086.080349255386,1,2415,1495331,0.012368505,0.111784674,0.20585107803344727,880.75,79.55296,0.0
2.531613,5674.583709001541,0.07644558,3084.375218582968,1,2416,1496331,0.012000255,0.07644558,0.058014631271362305,880.75,79.55371,0.0
2.50961,5678.423786878586,0.09762576,3085.574777996894,1,2417,1497331,0.0122833885,0.09762576,0.14081722497940063,880.75,79.59245,0.0
2.5074797,5682.264991521835,0.11167635,3092.0515067938204,2,2419,1499331,0.0116634555,0.11167635,0.6837321519851685,880.75,80.29909,0.0
2.498617,5686.105470895767,0.08585259,3108.563204157309,1,2420,1500331,0.011447207,0.08585259,0.18339824676513672,886.8,80.78159,0.0
2.4867978,5689.946605920792,0.10951594,3075.6087087100564,1,2421,1500854,0.013181461,0.10951594,0.7373161911964417,878.075,79.881874,0.0
2.468173,5693.7900195121765,0.104122624,3135.0081368266287,1,2422,1501854,0.011809893,0.104122624,0.12980437278747559,893.7,81.19426,0.0
2.4502587,5697.630205154419,0.10263571,3133.477798035988,1,2423,1502815,0.012680198,0.10263571,0.7178192734718323,892.725,80.859604,0.0
2.4586887,5701.474004983902,0.1086036,3117.375535384702,1,2424,1503705,0.013137197,0.1086036,0.7897128909826279,889.975,80.46966,0.0
2.424685,5705.31921005249,0.12356708,3086.6299825609863,1,2425,1504360,0.012178857,0.12356708,0.8167269378900528,881.35,79.83972,0.0
2.4379885,5709.15617275238,0.15981182,3079.8182215569395,1,2426,1505360,0.012450367,0.15981182,-0.15640342235565186,881.35,79.97792,0.0
2.428326,5713.0075216293335,0.097359076,3075.300324570755,1,2427,1506360,0.011704496,0.097359076,0.03651779890060425,881.35,79.93502,0.0
2.4264097,5716.85448217392,0.11594577,3082.775406541122,1,2428,1507360,0.01269034,0.11594577,0.07200080156326294,881.35,79.75504,0.0
2.452576,5720.695062160492,0.16751345,3110.984353922578,1,2429,1508360,0.011050999,0.16751345,0.8387701660394669,889.8,80.59895,0.0
2.45528,5724.533761262894,0.118888035,3098.4914227599766,2,2431,1509879,0.0129194185,0.118888035,0.9004530981183052,886.125,80.50453,0.0
2.4357603,5728.38818526268,0.126542,3049.0743017693776,1,2432,1510389,0.012759734,0.126542,0.8104095906019211,873.875,78.949036,0.0
2.439219,5732.2337102890015,0.108196884,3045.471457542505,1,2433,1511389,0.012578422,0.108196884,0.009209096431732178,873.875,78.68557,0.0
2.4628391,5736.077838182449,0.12371419,3046.210056633397,1,2434,1512389,0.012288637,0.12371419,0.4093807339668274,873.875,78.46755,0.0
2.4352512,5739.936084985733,0.08584578,3085.331133237262,1,2435,1513389,0.012208907,0.08584578,0.15440833568572998,888.225,79.94012,0.0
2.4384649,5743.78567647934,0.09217267,3103.0699735679914,1,2436,1514389,0.011202456,0.09217267,0.12890154123306274,891.7,80.15434,0.0
2.4283848,5747.644893169403,0.082827486,3143.714269123414,1,2437,1515389,0.013489388,0.082827486,-0.044745683670043945,902.725,80.90877,0.0
2.4362996,5751.4977107048035,0.11000842,3119.1958039209067,1,2438,1516140,0.0124705415,0.11000842,0.8237309157848358,896.5,80.30022,0.0
2.4434822,5755.350002288818,0.11729279,3161.5048240536794,1,2439,1517140,0.012641133,0.11729279,0.25168007612228394,908.05,81.80646,0.0
2.418946,5759.193691253662,0.11413935,3122.119217379916,1,2440,1517719,0.01217339,0.11413935,0.7654966711997986,897.525,80.92816,0.0
2.4153538,5763.028719186783,0.07073581,3127.751878572569,1,2441,1518719,0.011239924,0.07073581,-0.03561294078826904,897.525,81.54818,0.0
2.42558,5766.885306596756,0.10315367,3122.0548748258634,1,2442,1519719,0.012477325,0.10315367,0.10879325866699219,897.525,81.51564,0.0
2.423066,5770.738380908966,0.095992155,3117.635808006378,1,2443,1520719,0.011636233,0.095992155,0.5852554738521576,897.525,81.43821,0.0
2.4185205,5774.597388267517,0.10025986,3149.105770133285,1,2444,1521719,0.013415106,0.10025986,0.15986847877502441,907.175,82.757614,0.0
2.4247227,5778.464242935181,0.10281649,3097.3679978827195,1,2445,1522218,0.012282523,0.10281649,0.7036968469619751,894.65,81.7747,0.0
2.4641395,5782.323557853699,0.10676069,3090.8604801476176,1,2446,1523218,0.013394734,0.10676069,0.05883586406707764,894.65,81.67073,0.0
2.4444916,5786.18305015564,0.052233733,3158.4355740332703,1,2447,1524218,0.004770302,0.052233733,0.25002729892730713,912.275,83.60838,0.0
2.4619117,5790.031862974167,0.1513026,3196.9838239907576,1,2448,1525218,0.012174945,0.1513026,0.17573821544647217,922.175,84.95955,0.0
2.4540527,5793.875627994537,0.109704345,3198.2698744349823,1,2449,1526218,0.011400495,0.109704345,0.6172812581062317,922.175,84.835144,0.0
2.4562776,5797.72274017334,0.091986656,3174.3857180405844,2,2451,1527935,0.012971582,0.091986656,0.5737499892711639,915.1,84.1536,0.0
2.4590554,5801.5761477947235,0.10099756,3176.5792711037416,1,2452,1528935,0.011421356,0.10099756,0.10256689786911011,915.1,84.13764,0.0
2.4627283,5805.429125070572,0.08864317,3184.928419626199,1,2453,1529935,0.01257137,0.08864317,0.20676273107528687,915.1,84.31172,0.0
2.4505317,5809.260915279388,0.25472268,3181.0573367498077,1,2454,1530935,0.012374802,0.25472268,0.278767466545105,915.1,84.03139,0.0
2.481262,5813.0963797569275,0.14265199,3188.0547341341057,1,2455,1531935,0.01319792,0.14265199,0.2102530598640442,915.1,83.754135,0.0
2.483469,5816.93248295784,0.080345064,3196.4477082346943,1,2456,1532935,0.012064253,0.080345064,-0.04634702205657959,915.1,83.8719,0.0
2.4851992,5820.778055667877,0.08987373,3201.5054383234506,1,2457,1533935,0.011583757,0.08987373,0.20786899328231812,915.1,83.76422,0.0
2.4862695,5824.632187843323,0.09384456,3200.779515151763,1,2458,1534935,0.011720853,0.09384456,-0.05436396598815918,915.1,83.266754,0.0
2.4888728,5828.480206727982,0.11559888,3116.8081706874937,2,2460,1535885,0.012843883,0.11559888,0.9189121574163437,888.85,80.51207,0.0
2.5101132,5832.337367296219,0.10354371,3162.042989777712,1,2461,1536885,0.012769858,0.10354371,0.4219874143600464,900.775,81.3907,0.0
2.4911501,5836.203839302063,0.09887767,3154.583327136325,1,2462,1537885,0.013159569,0.09887767,0.3804128170013428,900.775,81.53154,0.0
2.4846168,5840.055246829987,0.07147457,3158.3884163030366,1,2463,1538885,0.012024976,0.07147457,0.13783973455429077,901.75,81.85869,0.0
2.4884148,5843.900748491287,0.092743464,3161.3002144733655,1,2464,1539885,0.013405679,0.092743464,0.1924980878829956,904.5,82.71721,0.0
2.5155852,5847.755952596664,0.11086586,3187.52799429035,1,2465,1540885,0.012115955,0.11086586,0.056282877922058105,913.125,83.872185,0.0
2.5353587,5851.603222131729,0.110593066,3195.4659201866043,1,2466,1541885,0.013005573,0.110593066,0.11982572078704834,913.125,83.792206,0.0
2.5596528,5855.454346418381,0.12783127,3195.3694094999782,1,2467,1542864,0.013868505,0.12783127,0.8779383674263954,912.6,83.82809,0.0
2.541279,5859.3146414756775,0.08472193,3130.9659970722205,2,2469,1544135,0.0125627685,0.08472193,0.31704461574554443,894.375,82.57754,0.0
2.5567107,5863.165882587433,0.08311735,3150.5231337500372,1,2470,1545135,0.012283497,0.08311735,0.03835880756378174,898.95,82.88874,0.0
2.5632539,5867.018400669098,0.10839748,3216.6222088592817,2,2472,1547001,0.0126988925,0.10839748,0.6122638583183289,915.3,84.62523,0.0
2.585449,5870.8677344322205,0.091133446,3222.542175907832,1,2473,1548001,0.0136168655,0.091133446,0.008774340152740479,915.3,84.90779,0.0
2.5840266,5874.7206308841705,0.119919814,3214.24504575629,1,2474,1549001,0.011412231,0.119919814,-0.040972232818603516,915.3,85.089874,0.0
2.6107287,5878.568484783173,0.108351745,3226.362981974381,1,2475,1550001,0.012650743,0.108351745,0.20844203233718872,915.3,85.3109,0.0
2.6096408,5882.4215342998505,0.100229695,3228.5795054429686,1,2476,1551001,0.012410009,0.100229695,0.1443082094192505,915.3,85.25212,0.0
2.6061099,5886.27951169014,0.09289759,3228.439417707152,1,2477,1552001,0.011934793,0.09289759,0.32477128505706787,915.3,85.377914,0.0
2.5787473,5890.155927181244,0.08524537,3244.356800433786,1,2478,1553001,0.011403374,0.08524537,0.33785712718963623,921.525,86.56209,0.0
2.5957546,5894.0111610889435,0.07811004,3236.6298020360086,1,2479,1554001,0.0135561135,0.07811004,0.1994684338569641,921.525,86.34636,0.0
2.6142077,5897.88524723053,0.0420978,3271.872535230278,1,2480,1555001,0.003944113,0.0420978,0.08641767501831055,932.05,87.38956,0.0
2.6004937,5901.739475250244,0.083399735,3269.9194453827076,1,2481,1556001,0.011219099,0.083399735,0.4131545424461365,932.05,86.832565,0.0
2.6129055,5905.59529709816,0.121514216,3266.0806114525703,1,2482,1557001,0.012193946,0.121514216,-0.1442885398864746,932.05,86.60151,0.0
2.6032903,5909.462838411331,0.122516036,3231.176481864932,1,2483,1557637,0.014527773,0.122516036,0.24109679460525513,922.95,86.073586,0.0
2.577667,5913.694243192673,0.09817296,3231.2224800185454,2,2485,1559123,0.012192535,0.09817296,0.6328198909759521,922.625,85.6423,0.0
2.5855994,5917.553563117981,0.1029131,3228.770811974138,1,2486,1560123,0.011030103,0.1029131,0.25048017501831055,922.625,85.535,0.0
2.5926507,5921.394777774811,0.09091793,3196.695745775686,2,2488,1561769,0.012408407,0.09091793,0.7157920598983765,913.775,83.76125,0.0
2.607128,5925.255980730057,0.11459991,3173.8468868496548,1,2489,1562565,0.012553683,0.11459991,0.6120317578315735,908.675,83.4396,0.0
2.6018064,5929.111881732941,0.066610515,3164.3006454008164,1,2490,1563565,0.004338151,0.066610515,0.20268315076828003,908.675,83.42007,0.0
2.6172156,5932.964359283447,0.103625305,3182.008155567181,1,2491,1564417,0.011627195,0.103625305,0.7630109041929245,912.05,83.40134,0.0
2.6162808,5936.8327124118805,0.095491245,3181.149329650959,1,2492,1565417,0.012662708,0.095491245,-0.04891479015350342,912.05,83.41872,0.0
2.6252027,5940.682898759842,0.074332714,3171.7811196301905,1,2493,1566417,0.012204275,0.074332714,0.12599915266036987,912.05,83.29863,0.0
2.6316252,5944.541484117508,0.130247,3149.2872483777664,1,2494,1567221,0.013084788,0.130247,0.7651485502719879,907.15,83.28288,0.0
2.6104321,5948.388559103012,0.12373749,3128.639802107654,1,2495,1568042,0.013031576,0.12373749,0.7176806032657623,902.675,82.96393,0.0
2.6101387,5952.243845462799,0.10229568,3127.3943867520516,1,2496,1569042,0.012136323,0.10229568,0.3245382308959961,902.675,83.32318,0.0
2.6104321,5956.111790418625,0.09105374,3120.974985090692,1,2497,1570042,0.012719706,0.09105374,0.16197580099105835,902.675,83.319786,0.0
2.6110957,5959.963965892792,0.092104554,3146.9793652797975,2,2499,1571854,0.010838866,0.092104554,0.6345165967941284,910.95,84.8665,0.0
2.6002924,5963.822130680084,0.129583,3186.2040092466837,1,2500,1572854,0.011795838,0.129583,0.3820303678512573,924.225,86.80055,0.0
2.6065066,5967.6688714027405,0.092473894,3185.3807902401577,1,2501,1573854,0.0117255,0.092473894,-0.024937152862548828,924.225,87.149445,0.0
2.5924675,5971.518951654434,0.0998535,3193.644394457744,1,2502,1574854,0.012101897,0.0998535,0.18837332725524902,924.225,87.94145,0.0
2.6003716,5975.370300769806,0.12002784,3154.5577232256355,1,2503,1575395,0.013708422,0.12002784,0.8666932284832001,912.75,86.847305,0.0
2.6285708,5979.218059301376,0.12755048,3164.30416252761,1,2504,1576395,0.014339742,0.12755048,0.24733072519302368,912.75,86.219986,0.0
2.6460876,5983.0642211437225,0.08198291,3165.03736693865,1,2505,1577395,0.011718947,0.08198291,0.1413930058479309,912.75,86.0775,0.0
2.6472282,5986.903091907501,0.123453066,3164.895315572822,1,2506,1578395,0.0125596365,0.123453066,0.8691548854112625,912.75,85.94369,0.0
2.5997007,5990.7547924518585,0.105950326,3161.8432247972387,1,2507,1579395,0.0112603605,0.105950326,0.2923218607902527,913.275,86.03188,0.0
2.6049798,5994.6009566783905,0.11584359,3161.723186966351,1,2508,1579702,0.011045834,0.11584359,0.6604445576667786,914.175,86.1283,0.0
2.5811346,5998.453509807587,0.14816712,3130.8630811500248,1,2509,1580343,0.0147404745,0.14816712,0.7675057351589203,905.2,84.51357,0.0
2.5764468,6002.301540613174,0.09855064,3123.4801455852785,1,2510,1581343,0.011626073,0.09855064,0.1759418249130249,905.2,84.23771,0.0
2.5681956,6006.163923501968,0.08448289,3119.261623094038,1,2511,1582343,0.012223257,0.08448289,0.2433754801750183,905.2,84.23738,0.0
2.5939019,6010.008344650269,0.114261135,3121.84201772868,1,2512,1583343,0.01174913,0.114261135,0.38377875089645386,908.55,84.734604,0.0
2.5942106,6013.855690479279,0.12358126,3121.099545514496,1,2513,1584343,0.012940031,0.12358126,0.7935108691453934,908.55,84.73942,0.0
2.5893252,6017.711798906326,0.08818525,3122.386512350148,1,2514,1585343,0.010694899,0.08818525,-0.055611252784729004,908.55,84.65525,0.0
2.5959136,6021.566318511963,0.10453497,3119.610741290893,1,2515,1586343,0.013268142,0.10453497,0.156158447265625,908.55,84.39154,0.0
2.6047785,6025.421470165253,0.10932647,3092.7646573710244,1,2516,1587108,0.012014242,0.10932647,0.8375781029462814,902.675,83.722885,0.0
2.6325169,6029.266831874847,0.10418489,3071.0405321249846,2,2518,1588712,0.012562537,0.10418489,0.7707500755786896,892.775,81.981995,0.0
2.6287625,6033.114291667938,0.12026584,3082.742808729899,1,2519,1589712,0.013202131,0.12026584,0.24985337257385254,892.775,82.17525,0.0
2.631469,6036.953403711319,0.09189915,3076.4969867252985,1,2520,1590712,0.012941435,0.09189915,0.13422125577926636,892.775,82.44977,0.0
2.6492028,6040.802729606628,0.08442007,3070.5001775563223,1,2521,1591712,0.011561045,0.08442007,0.10865777730941772,892.775,82.513535,0.0
2.6331673,6044.644030332565,0.07565482,3072.315832597274,1,2522,1592712,0.011784758,0.07565482,0.23923587799072266,892.775,82.91421,0.0
2.6529655,6048.480514287949,0.094119936,3109.7728811681527,1,2523,1593712,0.011789831,0.094119936,0.15370643138885498,901.875,83.56343,0.0
2.638428,6052.317515134811,0.10736835,3114.0228593920865,2,2525,1595258,0.0126123065,0.10736835,0.8860690519213676,903.375,84.02221,0.0
2.608124,6056.146847724915,0.11175592,3111.887787710638,1,2526,1596258,0.012784028,0.11175592,0.47353363037109375,903.375,83.9621,0.0
2.5902295,6059.985355615616,0.09695658,3104.9027939502816,1,2527,1597258,0.012526692,0.09695658,-0.1394263505935669,903.375,83.71071,0.0
2.5858042,6063.8264174461365,0.09307109,3139.672010165953,1,2528,1598258,0.012709126,0.09307109,0.1921289563179016,912.225,84.84447,0.0
2.599576,6067.671500205994,0.09488425,3154.9252230925813,1,2529,1599258,0.012123344,0.09488425,0.5398293733596802,917.325,85.18797,0.0
2.5873132,6071.512343406677,0.21289998,3153.5894025400025,1,2530,1600258,0.014875251,0.21289998,0.147960364818573,917.325,85.13585,0.0
2.6042085,6075.348377943039,0.12965612,3164.481949951462,1,2531,1601258,0.013907761,0.12965612,0.5877603590488434,921.025,85.69796,0.0
2.5871184,6079.185378789902,0.09119329,3162.007502109294,1,2532,1602258,0.012040151,0.09119329,-0.04050314426422119,921.025,85.20772,0.0
2.564727,6083.031805276871,0.09161278,3165.0019728882307,1,2533,1603258,0.0132698715,0.09161278,0.04579275846481323,921.025,85.31004,0.0
2.571475,6086.863218307495,0.08767786,3178.148350098659,1,2534,1604258,0.010357242,0.08767786,0.30576467514038086,925.925,85.38814,0.0
2.5678735,6090.703396558762,0.10858388,3193.644697357672,1,2535,1605258,0.0129886735,0.10858388,0.44050830602645874,930.4,85.95122,0.0
2.5591238,6094.540030479431,0.09169607,3189.470262529396,1,2536,1606258,0.011645059,0.09169607,0.4160122871398926,930.4,85.64066,0.0
2.553134,6098.383490085602,0.137895,3190.9317863053047,1,2537,1607258,0.011999594,0.137895,0.37647390365600586,930.4,85.76582,0.0
