TimeElapsed,entropy,EpTrueRewMean,ev_tdlam_before,surrgain,EpThisIter,TimestepsSoFar,entloss,meankl,EpisodesSoFar,EpLenMean,EpRewMean,optimgain
1305.6781458854675,22.59963,398.13127935693075,0.7373795509338379,0.18302013,13,281634,0.0,0.0045402395,3881,76.15,3.7880318,0.18302013
1311.3081150054932,22.597433,412.8867676047007,0.7073996067047119,0.14474829,11,282606,0.0,0.0038924087,3892,79.45,3.8128815,0.14474829
1316.1201386451721,22.598793,444.4127814081352,0.5575623214244843,0.17104512,10,283595,0.0,0.004246123,3902,85.2,3.837429,0.17104512
1320.8517458438873,22.594809,463.3207727333744,0.6105253994464874,0.1755875,12,284652,0.0,0.0049510784,3914,88.925,3.8602147,0.1755875
1325.588053226471,22.591389,445.46265993689184,0.6723402440547943,0.14167298,15,285702,0.0,0.0040910915,3929,85.175,3.985051,0.14167298
1330.3085885047913,22.589666,417.04927740152226,0.7340745329856873,0.14595354,13,286751,0.0,0.00465078,3942,78.9,3.9354775,0.14595354
1335.1501977443695,22.586021,406.31136376108105,0.7116167843341827,0.14761755,13,287795,0.0,0.004061602,3955,76.35,3.6344094,0.14761755
1340.114505290985,22.591803,445.42194731675346,0.4795505404472351,0.2798581,11,288884,0.0,0.0047043012,3966,84.825,3.792879,0.2798581
1344.9641723632812,22.59075,433.3714113062841,0.7046092450618744,0.21852034,14,289891,0.0,0.0046201134,3980,82.825,3.5947425,0.21852034
1349.7468645572662,22.58982,447.5505431867617,0.6923694610595703,0.13626166,11,290928,0.0,0.0040753568,3991,86.125,3.46846,0.13626166
1354.4788720607758,22.588299,425.735678161495,0.56123286485672,0.14228421,13,291966,0.0,0.004616269,4004,81.575,3.3023117,0.14228421
1359.2841942310333,22.589373,421.12071940215327,0.7562909871339798,0.14040524,14,293013,0.0,0.004247981,4018,80.775,3.181621,0.14040524
1363.987883090973,22.581121,413.30114219102035,0.740320086479187,0.1453749,13,294077,0.0,0.003992352,4031,78.725,3.2912967,0.1453749
1368.688860654831,22.57961,426.2742716935131,0.5607457458972931,0.17919749,12,295140,0.0,0.004427309,4043,81.15,3.6140797,0.17919749
1373.416643857956,22.578533,456.9912753308322,0.6231663525104523,0.15795967,12,296258,0.0,0.004278266,4055,87.4,3.8278794,0.15795967
1378.2016518115997,22.578386,460.98342041235503,0.7215868532657623,0.15805069,11,297218,0.0,0.0040716124,4066,88.525,3.9583144,0.15805069
1382.9295506477356,22.579521,446.77328805156424,0.567553699016571,0.17277399,13,298225,0.0,0.0041519986,4079,85.05,3.8104355,0.17277399
1388.2001523971558,22.577702,430.99488875771976,0.5679233074188232,0.17927969,12,299232,0.0,0.004270791,4091,81.7,3.902781,0.17927969
1392.9943914413452,22.580498,437.37580680834515,0.6440737545490265,0.16665912,11,300225,0.0,0.0040390636,4102,82.7,3.7162158,0.16665912
1397.7135269641876,22.579033,449.9634337693874,0.7608835697174072,0.14291102,13,301306,0.0,0.0040674335,4115,84.8,3.4564567,0.14291102
1402.412998199463,22.583092,450.6876358106223,0.8155953139066696,0.15064502,13,302374,0.0,0.004372495,4128,85.625,3.1634018,0.15064502
1407.0980107784271,22.588861,444.32164685323494,0.6389119923114777,0.18866637,12,303407,0.0,0.004538984,4140,83.55,3.195888,0.18866637
1411.8237204551697,22.593668,444.63322609083025,0.7010111808776855,0.15302214,12,304451,0.0,0.0044714883,4152,84.65,3.2790687,0.15302214
1416.659012556076,22.59138,456.36485529664816,0.6031637191772461,0.17048189,11,305451,0.0,0.004060859,4163,87.125,3.5361435,0.17048189
1422.3691833019257,22.590067,464.3598208936206,0.6940841674804688,0.17093876,12,306531,0.0,0.004676916,4175,89.25,3.4627826,0.17093876
1427.116857767105,22.585758,461.0250254168228,0.753440335392952,0.1536171,12,307554,0.0,0.00456138,4187,88.875,3.4859364,0.1536171
1432.0611946582794,22.583002,445.34578337322694,0.5349496304988861,0.17130856,13,308589,0.0,0.0042023826,4200,85.65,3.352857,0.17130856
1436.8446006774902,22.58196,452.7428879001658,0.615644246339798,0.17388004,10,309606,0.0,0.0042425063,4210,87.625,3.470391,0.17388004
1441.5825779438019,22.57479,449.8675713711192,0.7257336378097534,0.15606475,13,310666,0.0,0.0041346787,4223,86.65,3.5648453,0.15606475
1446.3530559539795,22.581722,444.61260848356295,0.517385333776474,0.15379453,12,311611,0.0,0.0040823966,4235,85.025,3.5103226,0.15379453
1451.1015076637268,22.582747,438.8172995686961,0.5458315014839172,0.14775312,11,312619,0.0,0.0041409098,4246,84.275,3.4402306,0.14775312
1455.859037399292,22.584227,428.646713090141,0.5209532380104065,0.15934391,13,313643,0.0,0.004206036,4259,82.9,3.3071072,0.15934391
1460.6566276550293,22.579348,451.312483107994,0.7959927469491959,0.15014273,11,314697,0.0,0.0044433046,4270,87.825,3.1581717,0.15014273
1465.4667603969574,22.576178,449.1922345458541,0.6979335248470306,0.15231398,12,315698,0.0,0.004349576,4282,87.025,3.0896857,0.15231398
1470.279497385025,22.567068,453.1705513092975,0.6916294991970062,0.15373608,11,316694,0.0,0.004528728,4293,87.55,3.421187,0.15373608
1475.091510772705,22.570799,447.0808532751077,0.6133224666118622,0.15670523,12,317686,0.0,0.004317792,4305,86.85,3.5778098,0.15670523
1479.9550971984863,22.571209,433.2687201409102,0.6133718192577362,0.17118652,13,318727,0.0,0.0046570427,4318,84.475,3.6368377,0.17118652
1484.7664897441864,22.572039,429.30267752123257,0.6383503079414368,0.1420819,12,319768,0.0,0.0041231886,4330,83.05,3.6059475,0.1420819
1489.4948558807373,22.56443,434.80524308336715,0.6277534365653992,0.14264762,12,320788,0.0,0.004221761,4342,84.025,3.3702378,0.14264762
1494.2486689090729,22.564703,454.85000787988577,0.1277136206626892,0.16986886,11,321815,0.0,0.00486135,4353,87.9,3.4766603,0.16986886
1498.9850697517395,22.559347,452.0440415079446,0.7017601728439331,0.13949253,12,322850,0.0,0.0042258184,4365,86.55,3.6250443,0.13949253
1503.7196681499481,22.559565,444.965451290442,0.6885879337787628,0.15936053,14,323912,0.0,0.0045770914,4379,84.8,3.495915,0.15936053
1508.4665095806122,22.556662,427.3061577784327,0.5451452434062958,0.15190852,13,324961,0.0,0.004467123,4392,81.1,3.075339,0.15190852
1513.2166516780853,22.557867,430.3711200149507,0.627616822719574,0.13572231,12,326044,0.0,0.0038112216,4404,81.9,2.97609,0.13572231
1518.1293697357178,22.553728,452.8694629726462,0.5947751700878143,0.15786819,12,327119,0.0,0.003905926,4416,86.0,3.1097555,0.15786819
1522.9071817398071,22.555182,457.5038366737923,0.3979734182357788,0.26674822,13,328166,0.0,0.005549847,4429,86.625,3.416041,0.26674822
1527.7110004425049,22.55129,446.1602239671538,0.690297394990921,0.14988546,11,329145,0.0,0.0045475326,4440,84.925,3.2657235,0.14988546
1532.529459476471,22.551844,459.794629647795,0.6426437497138977,0.18242884,11,330193,0.0,0.0039217593,4451,88.175,3.417295,0.18242884
1537.3194394111633,22.54859,468.58397377576114,0.5493046045303345,0.1540125,11,331252,0.0,0.0043275133,4462,90.4,3.3521256,0.1540125
1542.0959732532501,22.550224,475.3430276928035,0.677888959646225,0.17161757,13,332265,0.0,0.0047771586,4475,91.825,3.5971055,0.17161757
1546.895742893219,22.547857,478.7371110257233,0.7164515554904938,0.1499521,11,333392,0.0,0.004276302,4486,92.225,3.6504054,0.1499521
1551.6982715129852,22.551275,450.335949438543,0.6291004717350006,0.15211217,13,334437,0.0,0.004432311,4499,87.025,3.2389092,0.15211217
1556.7019124031067,22.548515,450.47587292017926,0.5525219440460205,0.15021023,12,335437,0.0,0.0048313593,4511,86.9,3.1762693,0.15021023
1561.6790435314178,22.54468,435.122131435134,0.5982521772384644,0.13946189,12,336486,0.0,0.004112774,4523,83.825,2.9163337,0.13946189
1566.4326655864716,22.547672,426.4622125698678,0.46693652868270874,0.18565555,13,337490,0.0,0.0050212033,4536,82.125,2.9784935,0.18565555
1571.174100637436,22.54637,420.6293559804386,0.5796187818050385,0.15949735,14,338578,0.0,0.004021283,4550,80.45,3.034141,0.15949735
1575.951932668686,22.544207,420.5003372870078,0.6108877956867218,0.15069285,12,339605,0.0,0.004339014,4562,80.3,2.9397588,0.15069285
1581.0908975601196,22.550028,426.3919392897422,0.5651636123657227,0.15495694,12,340623,0.0,0.0039529726,4574,81.375,2.8377821,0.15495694
1587.394236087799,22.53343,420.8590957175858,0.4341900944709778,0.16471076,14,341631,0.0,0.004450809,4588,80.25,2.8852959,0.16471076
1592.1322960853577,22.53571,399.6676097753449,0.4215378761291504,0.1475145,15,342745,0.0,0.0038470242,4603,76.5,2.927642,0.1475145
1596.8566734790802,22.53988,413.2772195118099,0.4927908778190613,0.14762004,10,343669,0.0,0.003980824,4613,79.675,3.0667636,0.14762004
1601.6638839244843,22.540777,428.102743248642,0.7085089683532715,0.13956416,11,344669,0.0,0.0039269635,4624,82.35,2.9792285,0.13956416
1606.6223747730255,22.54069,454.6739209458759,0.5245982110500336,0.14577055,12,345773,0.0,0.004336124,4636,87.375,3.0862281,0.14577055
1611.5099074840546,22.541262,490.0675882139791,0.5984172224998474,0.19424458,11,346811,0.0,0.0047587147,4647,93.35,3.1063552,0.19424458
1616.2595007419586,22.539482,455.07289895575605,0.6257565319538116,0.15275134,14,347869,0.0,0.004550269,4661,86.125,3.2337055,0.15275134
1621.0521094799042,22.5403,455.0976135442852,0.6840391159057617,0.15009591,12,348920,0.0,0.004254951,4673,86.425,3.109328,0.15009591
1625.7582511901855,22.549582,412.24106291109837,0.6548679172992706,0.19468729,14,349922,0.0,0.004420205,4687,77.775,3.067629,0.19468729
1630.5146713256836,22.548668,420.5053287728423,0.5766595005989075,0.16190189,12,350917,0.0,0.004955562,4699,79.375,3.2161133,0.16190189
1635.2478532791138,22.538883,416.9736767849623,0.6135254204273224,0.14834967,13,351962,0.0,0.004392878,4712,78.55,2.94839,0.14834967
1639.9735560417175,22.538813,423.0428855219995,0.6651343405246735,0.14527297,13,352986,0.0,0.0037701325,4725,79.925,2.8005528,0.14527297
1644.7766947746277,22.536398,438.27072193963784,0.6832227110862732,0.15091524,11,354001,0.0,0.004146357,4736,82.825,2.7224393,0.15091524
1650.0688593387604,22.531721,445.64352969424533,0.505473792552948,0.16613634,12,355011,0.0,0.0038527562,4748,84.55,2.7143257,0.16613634
1655.5113139152527,22.53028,444.0025440258669,0.5055146813392639,0.15140624,13,356049,0.0,0.003945876,4761,83.875,2.767922,0.15140624
1660.2633681297302,22.527102,442.0535218558126,0.6319251656532288,0.14685309,13,357162,0.0,0.004041253,4774,83.5,2.7366233,0.14685309
1665.0399272441864,22.52732,444.9087742836162,0.6670959293842316,0.14730126,12,358225,0.0,0.0042871833,4786,84.525,2.5564263,0.14730126
1669.7968904972076,22.52637,477.5980424682054,0.6721804738044739,0.1724019,10,359263,0.0,0.0044770115,4796,91.75,2.651809,0.1724019
1674.5389666557312,22.5285,467.8152142592934,0.5660153031349182,0.14317082,12,360287,0.0,0.0044390513,4808,89.2,2.9126217,0.14317082
1679.4779388904572,22.529295,471.05146036651695,0.487051784992218,0.19204254,12,361342,0.0,0.004221666,4820,89.6,2.8715425,0.19204254
1685.5958228111267,22.529472,448.8080784816213,0.16591471433639526,0.2517463,12,362330,0.0,0.0048222574,4832,85.275,2.8832603,0.2517463
1690.4911546707153,22.523172,433.18233979291927,0.525430828332901,0.14348742,12,363294,0.0,0.0041958503,4844,82.65,2.6650372,0.14348742
1695.2566001415253,22.515137,425.63880486341793,0.5005386173725128,0.15707745,13,364251,0.0,0.003878814,4857,81.3,2.753711,0.15707745
1700.047613620758,22.523195,411.1227435331365,0.24683332443237305,0.22596571,13,365309,0.0,0.0047141705,4870,78.175,2.8131752,0.22596571
1704.8309226036072,22.520754,408.3412826476019,0.5657550394535065,0.14160885,13,366307,0.0,0.0045116404,4883,77.075,2.9012284,0.14160885
1709.6462082862854,22.519781,421.6354578188796,0.5419504642486572,0.1804262,13,367383,0.0,0.0043882825,4896,80.15,2.845834,0.1804262
1714.4713830947876,22.513512,418.86082699782276,0.5612486302852631,0.1619856,13,368429,0.0,0.004477325,4909,79.725,2.5782425,0.1619856
1720.1338670253754,22.517817,438.39915103301865,0.5483845174312592,0.1522441,11,369408,0.0,0.0044732913,4920,83.6,2.5167587,0.1522441
1724.8983891010284,22.517414,441.7946595738446,0.707240492105484,0.14272492,12,370435,0.0,0.004170052,4932,83.35,2.341331,0.14272492
1729.6110055446625,22.513605,431.33823670022576,0.593283623456955,0.15934291,14,371447,0.0,0.0045939963,4946,80.675,2.5686078,0.15934291
1734.3171455860138,22.512287,425.1304807905288,0.5532283186912537,0.16927108,12,372439,0.0,0.0043288646,4958,79.15,2.6063657,0.16927108
1739.1201634407043,22.507147,437.6348462980768,0.5804715752601624,0.16359669,10,373395,0.0,0.0042329323,4968,82.15,2.7409096,0.16359669
1743.839970588684,22.50413,447.4089433935766,0.5643717646598816,0.15453783,14,374499,0.0,0.004092125,4982,84.15,2.7388594,0.15453783
1748.7829027175903,22.503908,451.28013785128195,0.46835535764694214,0.15257606,13,375484,0.0,0.004163212,4995,84.3,2.9234958,0.15257606
1753.500893831253,22.501932,418.5622504325278,0.698350340127945,0.13838007,13,376538,0.0,0.0040792082,5008,78.575,2.6480484,0.13838007
1758.2383580207825,22.50075,430.0135020504646,0.40998518466949463,0.16887468,13,377657,0.0,0.00435857,5021,80.925,2.6814747,0.16887468
1763.0090596675873,22.498941,442.1727721639676,0.5409421026706696,0.17456849,12,378713,0.0,0.0044641164,5033,84.15,2.445847,0.17456849
1767.8019802570343,22.504377,436.94651659639806,0.44291967153549194,0.15013304,14,379789,0.0,0.0041860975,5047,82.6,2.5968888,0.15013304
1772.5672571659088,22.50342,459.4529570734955,0.6098033487796783,0.14751445,10,380838,0.0,0.0043309797,5057,87.875,2.4093647,0.14751445
1777.6268169879913,22.50049,447.06411463302277,0.512042224407196,0.16944829,12,381814,0.0,0.004826042,5069,86.15,2.2307973,0.16944829
1782.690221786499,22.496012,451.2621048538305,0.4377504587173462,0.15693268,14,382901,0.0,0.0044053234,5083,86.35,2.2607644,0.15693268
1788.1068801879883,22.494717,420.2312398221823,0.709530770778656,0.15317725,13,383943,0.0,0.0042668427,5096,79.9,2.3045826,0.15317725
1793.4387164115906,22.491926,416.8760594531358,0.5150162875652313,0.17076471,13,384970,0.0,0.0044546365,5109,78.9,2.881354,0.17076471
1798.17466878891,22.482737,423.269399470178,0.3673188090324402,0.17454106,13,386005,0.0,0.0045390236,5122,79.975,3.0457504,0.17454106
1802.9194688796997,22.483171,457.2883580335464,0.5027524530887604,0.16111128,11,387163,0.0,0.0046522445,5133,86.3,3.2556567,0.16111128
1807.975254535675,22.478022,470.06178089984087,0.49941980838775635,0.17042738,12,388205,0.0,0.0042729704,5145,88.675,3.0821042,0.17042738
1812.7324404716492,22.475916,489.2012172010636,0.30395829677581787,0.22990485,11,389225,0.0,0.005256731,5156,92.25,2.8463776,0.22990485
1817.5616886615753,22.47518,465.7939004479558,0.46036291122436523,0.17837138,13,390233,0.0,0.003989418,5169,88.075,2.5033517,0.17837138
1822.7928698062897,22.462091,453.52330341865144,0.5545791685581207,0.20235007,11,391189,0.0,0.0049412223,5180,85.925,2.4219408,0.20235007
1827.8762974739075,22.459723,460.15420850833726,0.6464176774024963,0.14496791,10,392188,0.0,0.0043007275,5190,87.475,2.2961864,0.14496791
1832.7248222827911,22.461264,458.68580856418174,0.5463075041770935,0.15882906,12,393168,0.0,0.0043294835,5202,87.625,2.144751,0.15882906
1837.457698583603,22.456137,482.2308366872602,0.43755990266799927,0.17272536,10,394165,0.0,0.0046032974,5212,92.025,2.2965932,0.17272536
1842.2002310752869,22.454817,483.1671442436864,0.6127574443817139,0.15288854,11,395127,0.0,0.004496622,5223,91.9,2.376875,0.15288854
1846.9437425136566,22.449953,456.8847658166821,0.5621126890182495,0.15917937,13,396132,0.0,0.0043124612,5236,86.275,2.441092,0.15917937
1851.6977665424347,22.44758,450.8309360067527,0.42518168687820435,0.2047691,11,397129,0.0,0.0047241733,5247,86.175,2.5372653,0.2047691
1856.632402896881,22.442633,441.14842271145824,0.5180462598800659,0.17796843,11,398123,0.0,0.0044251457,5258,84.4,2.6486573,0.17796843
1861.6476047039032,22.436256,465.3438701202923,0.6182869076728821,0.16310662,10,399160,0.0,0.004789021,5268,90.425,2.6503377,0.16310662
1866.377670288086,22.431635,481.12981828654335,0.3972865343093872,0.16036507,11,400133,0.0,0.0044595203,5279,92.975,2.6761646,0.16036507
1871.1084835529327,22.422869,479.86428545717007,0.4806636571884155,0.17545474,12,401199,0.0,0.0044520274,5291,93.0,2.5826135,0.17545474
1875.8731129169464,22.430647,465.5880340735117,0.5854194760322571,0.16116636,12,402203,0.0,0.0045002066,5303,89.6,2.4970353,0.16116636
1880.6808767318726,22.428625,452.84758376792234,0.4928281307220459,0.16633835,12,403183,0.0,0.0046129115,5315,86.625,2.450524,0.16633835
1885.4277348518372,22.426828,431.3872762351501,0.6185213327407837,0.14652863,13,404230,0.0,0.004648179,5328,82.625,2.3391457,0.14652863
1890.1737778186798,22.421473,426.1862385242624,0.6067253351211548,0.1652213,13,405324,0.0,0.0044566793,5341,81.75,2.2571876,0.1652213
1894.971468448639,22.418634,435.7135208287476,0.4903034567832947,0.15547234,11,406294,0.0,0.0040295487,5352,83.9,2.3132617,0.15547234
1900.223060131073,22.42698,435.4273317262092,0.3474486470222473,0.17606723,13,407314,0.0,0.004474617,5365,83.95,2.3861992,0.17606723
1905.6507704257965,22.426092,431.0938849261265,0.3264275789260864,0.27094302,11,408259,0.0,0.005160145,5376,82.3,2.4141355,0.27094302
1910.3940942287445,22.419943,437.0494857658091,0.028936326503753662,0.261809,12,409272,0.0,0.0042825667,5388,83.225,2.4737687,0.261809
1915.137541770935,22.42234,448.5120323852886,0.5664233565330505,0.18565802,13,410338,0.0,0.0057248357,5401,85.2,2.3581433,0.18565802
1920.412456035614,22.420145,449.33639929569415,0.38776087760925293,0.17706516,12,411391,0.0,0.0043949597,5413,84.75,2.4392512,0.17706516
1925.3889563083649,22.41805,480.3322552603866,0.6297144293785095,0.15031733,10,412390,0.0,0.004267109,5423,90.6,2.5801442,0.15031733
1930.1529314517975,22.417398,487.70968794419787,0.6773427128791809,0.1539827,11,413418,0.0,0.0046110074,5434,92.0,2.3650498,0.1539827
1934.938364982605,22.425558,484.38962384682236,0.4671924114227295,0.18799162,12,414457,0.0,0.004295717,5446,93.1,2.35725,0.18799162
1939.6886959075928,22.431574,475.77488423993645,0.7060718834400177,0.13160446,12,415510,0.0,0.0039782524,5458,91.675,2.1682317,0.13160446
1944.5003275871277,22.433508,459.852987912756,0.2942854166030884,0.26196307,11,416472,0.0,0.003983073,5469,89.525,2.2487645,0.26196307
1949.2794017791748,22.427511,470.57163314003776,0.5438864827156067,0.16345596,10,417476,0.0,0.004509568,5479,91.0,2.4321465,0.16345596
1954.0371317863464,22.419899,468.57050896522617,0.34297871589660645,0.18532032,12,418506,0.0,0.004273641,5491,90.35,2.4827392,0.18532032
1958.7912421226501,22.413069,473.79213379514056,0.6032463610172272,0.1441427,11,419477,0.0,0.004153976,5502,90.95,2.586678,0.1441427
1963.5596315860748,22.411848,491.0370047077725,0.5076196789741516,0.15753019,10,420466,0.0,0.004999531,5512,93.475,2.4466891,0.15753019
1968.4416177272797,22.413004,463.17105750006124,0.612927258014679,0.16780522,12,421496,0.0,0.0045994353,5524,87.275,2.1934514,0.16780522
1973.272361278534,22.422102,474.7292482793341,0.555606335401535,0.16340792,11,422500,0.0,0.0043131793,5535,91.2,2.3514454,0.16340792
1978.3039412498474,22.41284,469.71571243656024,0.49591362476348877,0.1571287,11,423560,0.0,0.004536711,5546,90.85,2.26959,0.1571287
1983.0410406589508,22.405512,464.25695445749113,0.49813544750213623,0.14508586,13,424639,0.0,0.004563949,5559,89.725,2.3244553,0.14508586
1987.7846086025238,22.399485,466.1373071569757,0.4959169030189514,0.15845543,11,425630,0.0,0.0042890473,5570,89.975,2.243089,0.15845543
1992.525137424469,22.392824,458.6891089019493,0.49869805574417114,0.17478377,12,426633,0.0,0.004316604,5582,88.35,2.1466856,0.17478377
1997.2852993011475,22.392824,457.35964889904506,0.4837508797645569,0.19083776,11,427661,0.0,0.0047194757,5593,87.475,2.21263,0.19083776
2002.0378468036652,22.39422,455.58085269122466,0.5554948449134827,0.17281273,12,428683,0.0,0.0043072077,5605,86.85,2.2340114,0.17281273
2006.8504419326782,22.391584,451.46846743583393,0.5087580978870392,0.16423677,12,429711,0.0,0.004756268,5617,86.275,2.190345,0.16423677
2012.0043938159943,22.393393,455.65371422787155,0.5120188295841217,0.18082367,11,430717,0.0,0.0041416693,5628,87.425,2.153823,0.18082367
2016.8285775184631,22.388933,454.1653574979214,0.46411454677581787,0.19892204,12,431757,0.0,0.0051517123,5640,86.825,2.1858895,0.19892204
2021.6934931278229,22.381662,462.0174063016981,0.5833194553852081,0.13781431,11,432719,0.0,0.0039536287,5651,88.25,2.1999338,0.13781431
2026.6263301372528,22.384993,446.9550281142803,0.5364046990871429,0.17598358,13,433746,0.0,0.0046653003,5664,85.275,2.375254,0.17598358
2031.393046617508,22.384195,431.77300842414644,0.4960412383079529,0.1841093,12,434651,0.0,0.004725213,5676,82.85,2.3240142,0.1841093
2036.1802623271942,22.388742,428.25653711757514,0.549041748046875,0.17000878,11,435638,0.0,0.005062362,5687,82.5,2.1423295,0.17000878
2040.9684269428253,22.380129,432.2136282468367,0.5820815563201904,0.14208491,11,436612,0.0,0.0039159423,5698,82.7,2.0383189,0.14208491
2045.7409336566925,22.379396,448.82936472919926,0.2750384211540222,0.16694066,13,437705,0.0,0.0048519676,5711,85.075,2.2489395,0.16694066
2050.5295548439026,22.38088,472.35964424752785,0.4182664752006531,0.1789538,10,438706,0.0,0.0045850966,5721,89.05,2.4442413,0.1789538
2055.2934300899506,22.37826,488.209088436092,0.5969792306423187,0.14279452,10,439705,0.0,0.00399811,5731,92.3,2.421,0.14279452
2060.0821731090546,22.38534,498.1308663720696,0.4073161482810974,0.18428099,11,440752,0.0,0.0060134768,5742,94.325,2.3204765,0.18428099
2065.2238211631775,22.38428,501.5641719750345,0.6589767336845398,0.15648253,11,441757,0.0,0.00450575,5753,95.675,2.242038,0.15648253
2070.0276358127594,22.3859,454.79242806013553,0.6475456058979034,0.1599112,13,442774,0.0,0.004665617,5766,86.45,2.0120099,0.1599112
2074.876638174057,22.382566,445.5836467333256,0.5252259075641632,0.16963579,12,443801,0.0,0.0045657433,5778,85.075,1.9161847,0.16963579
2080.2222673892975,22.379906,441.95035188441443,0.3210449814796448,0.17405629,12,444860,0.0,0.0041258596,5790,85.0,1.7490952,0.17405629
2085.0918180942535,22.383234,453.69101124977516,0.5123490393161774,0.16976422,11,445864,0.0,0.0044576167,5801,87.4,1.8911324,0.16976422
2089.9457988739014,22.384027,452.3052224417821,-0.34101390838623047,0.33557206,13,446923,0.0,0.004804435,5814,86.4,2.2122674,0.33557206
2094.791835784912,22.374426,444.1166268501872,0.6506661176681519,0.1462035,12,447891,0.0,0.0045699556,5826,83.75,2.216203,0.1462035
2099.650952577591,22.370855,424.38272687870193,0.5096201598644257,0.15970346,14,448988,0.0,0.0048247296,5840,80.325,2.189174,0.15970346
2104.5531702041626,22.361883,426.3078636821363,0.411346435546875,0.1973192,12,449993,0.0,0.00446504,5852,80.425,1.9586055,0.1973192
2109.413486480713,22.363527,434.5070389873704,0.5200664401054382,0.15301311,11,450981,0.0,0.00451143,5863,83.4,2.0187948,0.15301311
2114.2856657505035,22.365149,431.4038516433553,0.5026251673698425,0.15897655,13,452047,0.0,0.005614985,5876,83.55,2.1146603,0.15897655
2119.161450624466,22.369715,454.2453756213339,0.25275057554244995,0.21193312,12,453165,0.0,0.0047824755,5888,87.65,2.3245568,0.21193312
2124.3706448078156,22.376955,462.42643794586786,0.3093125820159912,0.21704456,11,454204,0.0,0.005191491,5899,89.8,2.3391223,0.21704456
2129.3991045951843,22.377909,461.15825398394946,0.5024801194667816,0.15584649,13,455326,0.0,0.004205006,5912,88.925,2.254839,0.15584649
2134.2519841194153,22.381838,461.48320702067775,0.5580455958843231,0.16870755,12,456373,0.0,0.0044821263,5924,89.325,2.07815,0.16870755
2139.0976173877716,22.377127,462.84541267249506,0.3111763596534729,0.1832248,11,457427,0.0,0.004679048,5935,89.05,1.7994725,0.1832248
2143.9419469833374,22.372646,467.2789593966294,0.1455683708190918,0.2998538,12,458508,0.0,0.004771746,5947,88.5,1.8889698,0.2998538
2148.810877799988,22.368185,480.9636370758403,0.2975611686706543,0.16990992,13,459592,0.0,0.0046144286,5960,90.85,1.996381,0.16990992
2153.6907494068146,22.367674,450.8143063605106,0.5093262195587158,0.14993158,12,460575,0.0,0.0047007264,5972,84.775,2.058866,0.14993158
2158.532979249954,22.362375,448.44696061417017,0.5720136761665344,0.16049302,12,461610,0.0,0.0045600375,5984,84.375,2.2127304,0.16049302
2163.3762764930725,22.36115,460.2337700305666,0.44072479009628296,0.21682714,10,462539,0.0,0.004739189,5994,86.95,2.008304,0.21682714
2168.219945669174,22.36204,459.0503277948932,0.6461812257766724,0.15221015,12,463530,0.0,0.0046434733,6006,87.3,1.9236053,0.15221015
2173.090277194977,22.365408,435.1590402772281,0.2886333465576172,0.18122104,13,464501,0.0,0.0048796115,6019,82.725,1.9658768,0.18122104
2177.862305164337,22.369059,462.7230271070868,0.41781020164489746,0.15061946,10,465555,0.0,0.004193483,6029,89.075,2.1531081,0.15061946
2182.611866235733,22.368082,463.9692094137234,0.20564794540405273,0.27741915,12,466684,0.0,0.004740086,6041,88.925,2.39214,0.27741915
2187.3981742858887,22.361322,486.9008841296121,0.47699636220932007,0.19021276,11,467719,0.0,0.0050645154,6052,93.85,2.3628306,0.19021276
2192.184935092926,22.355486,458.6992439690368,0.47216588258743286,0.14429787,14,468767,0.0,0.003911362,6066,88.2,2.1117535,0.14429787
2196.9766421318054,22.34448,453.7687291492228,0.48854881525039673,0.15346701,11,469786,0.0,0.0043744976,6077,86.95,1.9233515,0.15346701
2201.8103873729706,22.341635,424.5722346694465,0.11635607481002808,0.18140136,13,470767,0.0,0.004308216,6090,80.85,1.8209388,0.18140136
2206.619972705841,22.338556,429.19905678296766,0.5725207924842834,0.16436769,13,471862,0.0,0.0047650253,6103,82.175,1.7319787,0.16436769
2211.431265592575,22.330301,420.93096262938195,0.5651770532131195,0.16469763,12,472834,0.0,0.004582486,6115,80.675,1.7655741,0.16469763
2216.5372698307037,22.329508,438.97156884940085,0.49445992708206177,0.17567635,10,473726,0.0,0.004677349,6125,84.425,1.8222029,0.17567635
2221.366392850876,22.331299,448.48735270788154,0.3956310749053955,0.20410618,11,474740,0.0,0.0052709877,6136,86.625,1.921566,0.20410618
2226.1825425624847,22.327166,464.47384433993983,0.5091942548751831,0.16476695,10,475736,0.0,0.0047805537,6146,90.175,1.9117256,0.16476695
2230.995480775833,22.32308,469.9215242576185,0.668008029460907,0.17257762,12,476753,0.0,0.00495926,6158,91.575,1.9799877,0.17257762
2236.440546274185,22.322992,460.0966594543619,0.3583940863609314,0.19597831,12,477764,0.0,0.00510492,6170,89.6,1.953315,0.19597831
2241.2529876232147,22.322287,448.87260458113695,0.3704870939254761,0.15394357,12,478794,0.0,0.004829589,6182,86.2,1.9457395,0.15394357
2246.0661685466766,22.3291,450.7572991877743,0.33193671703338623,0.15506649,11,479821,0.0,0.004724745,6193,86.575,2.041428,0.15506649
2250.9045782089233,22.328695,440.2377726640428,0.48573994636535645,0.20983556,12,480787,0.0,0.004602693,6205,84.55,1.8287275,0.20983556
2255.743144273758,22.324224,465.8024413729903,0.5019164681434631,0.17548087,11,481860,0.0,0.0045226505,6216,89.825,1.856266,0.17548087
