optimgain,meankl,EpLenMean,EpTrueRewMean,EpThisIter,EpRewMean,entloss,EpisodesSoFar,surrgain,TimestepsSoFar,TimeElapsed,entropy,ev_tdlam_before
0.06416006,0.010337988,595.8,1896.3182396077343,1,71.19419,0.0,769,0.06416006,394670,2118.6775913238525,2.9383829,0.6068550944328308
0.060598172,0.012128918,611.8,1951.0581577122625,1,72.73777,0.0,770,0.060598172,395670,2123.960951089859,2.9462283,0.4589569568634033
0.065429345,0.011759099,621.5,1986.106296499019,1,73.892044,0.0,771,0.065429345,396174,2129.2423799037933,2.9221191,0.9427678473293781
0.07623311,0.010062146,616.825,1971.9962679484845,1,73.41615,0.0,772,0.07623311,396987,2134.523740053177,2.9265134,0.9621782302856445
0.08736318,0.01068395,618.575,1981.0598088122192,1,73.504456,0.0,773,0.08736318,397840,2139.8107788562775,2.9719317,0.9428469985723495
0.06718226,0.01082118,592.85,1885.7634095789897,3,70.37962,0.0,776,0.06718226,399187,2145.4936497211456,2.9580767,0.8139004856348038
0.053765252,0.009624211,614.3,1960.8267263266803,1,72.853836,0.0,777,0.053765252,400187,2150.7751371860504,2.9617026,0.21768981218338013
0.054650985,0.012000928,614.3,1959.7988673068091,1,72.732704,0.0,778,0.054650985,401187,2156.052220106125,2.9205632,0.3342452049255371
0.06661275,0.011006308,614.3,1964.503968437312,1,72.78432,0.0,779,0.06661275,402187,2161.3299288749695,2.8577292,0.942392572760582
0.076080516,0.010176936,593.875,1888.7065467684538,2,70.59181,0.0,781,0.076080516,403319,2166.6092410087585,2.9326375,0.9481461606919765
0.07786279,0.010256832,601.225,1915.3491834711356,1,71.409546,0.0,782,0.07786279,403810,2171.895000934601,2.8685277,0.9581861644983292
0.06911899,0.010301672,584.3,1859.7681797518478,2,69.42785,0.0,784,0.06911899,404701,2177.16973733902,2.8966062,0.9289629235863686
0.065058105,0.010872232,584.2,1855.0255652479639,2,69.15706,0.0,786,0.065058105,406113,2182.451117515564,2.931002,0.7923831939697266
0.06654419,0.010320367,577.3,1829.9900499521348,2,68.463875,0.0,788,0.06654419,407142,2187.7330315113068,2.966584,0.9579394124448299
0.050255287,0.009314426,589.2,1869.1774239021138,1,69.61247,0.0,789,0.050255287,408142,2193.0275225639343,2.9816308,0.4052814245223999
0.045030307,0.009900738,589.2,1869.9675953056926,1,69.66249,0.0,790,0.045030307,409142,2198.3080854415894,2.9900215,0.13756448030471802
0.054130934,0.01119961,608.025,1929.0040700897705,1,71.45799,0.0,791,0.054130934,410142,2203.58527302742,2.9387822,0.31131118535995483
0.07337546,0.010260802,616.475,1953.7734214378402,2,72.135216,0.0,793,0.07337546,411295,2208.8942155838013,2.8997908,0.9327073842287064
0.06658309,0.011332001,634.125,2010.5881340676074,2,74.10176,0.0,795,0.06658309,412303,2214.20964717865,2.8866274,0.7664780765771866
0.055261187,0.010699336,650.725,2067.2257628722073,1,75.668976,0.0,796,0.055261187,413303,2219.492681980133,2.8464255,0.07477366924285889
0.06732138,0.010094034,629.025,1990.473166907487,3,73.27019,0.0,799,0.06732138,414083,2224.7745847702026,2.8130386,0.8570820838212967
0.059842087,0.010978705,634.375,2005.2062392118864,1,73.751205,0.0,800,0.059842087,415083,2230.0545585155487,2.8170192,0.2618718147277832
0.064129554,0.010169172,637.0,2011.72144612879,2,73.91648,0.0,802,0.064129554,416431,2235.337872982025,2.811269,0.9494453445076942
0.07222742,0.010141283,628.325,1986.5045673337365,1,73.02905,0.0,803,0.07222742,417084,2240.63232588768,2.8184733,0.9821727126836777
0.06185748,0.010571456,657.8,2084.281491043672,2,76.24957,0.0,805,0.06185748,418657,2245.922680616379,2.7883828,0.7983900904655457
0.056383193,0.010074979,666.675,2114.8520372565354,2,77.17361,0.0,807,0.056383193,420309,2251.2112832069397,2.730192,0.7811215221881866
0.0838252,0.010688136,656.325,2076.153998385739,3,76.00852,0.0,810,0.0838252,421923,2256.5016734600067,2.6980584,0.9546177349984646
0.07169763,0.010184653,661.85,2091.959275758532,1,76.71055,0.0,811,0.07169763,422648,2261.78773188591,2.6124296,0.8919910565018654
0.060600962,0.011254362,658.225,2067.07523302203,2,76.446434,0.0,813,0.060600962,424169,2267.0678021907806,2.619263,0.7987920045852661
0.073053956,0.012033353,671.75,2113.8429837104995,2,78.20605,0.0,815,0.073053956,425776,2272.3562779426575,2.5839872,0.9316791743040085
0.058050007,0.010957489,689.725,2166.5238323565563,1,80.2911,0.0,816,0.058050007,426776,2277.646664381027,2.5831716,0.38700181245803833
0.0531613,0.010331698,689.725,2161.5215762051957,1,80.428734,0.0,817,0.0531613,427776,2282.9371178150177,2.5737886,0.22036534547805786
0.06994377,0.010618372,662.275,2070.778004367964,2,77.45333,0.0,819,0.06994377,428678,2288.232535839081,2.5738006,0.9592906683683395
0.054024406,0.010628401,677.85,2123.6174604641396,1,79.41732,0.0,820,0.054024406,429678,2293.521153688431,2.5214653,0.14779561758041382
0.046329714,0.01019489,683.975,2139.9193385111057,1,80.10748,0.0,821,0.046329714,430678,2298.820493221283,2.494089,0.24108761548995972
0.07818097,0.01117521,696.65,2175.28618543024,1,81.590515,0.0,822,0.07818097,431676,2304.0944089889526,2.487912,0.9206502065062523
0.049502064,0.009657937,711.525,2221.3654518339417,1,83.509415,0.0,823,0.049502064,432676,2309.3685472011566,2.4917395,0.5165079832077026
0.07131496,0.0117866555,694.275,2163.834288862318,3,81.82534,0.0,826,0.07131496,433884,2314.6462399959564,2.508371,0.9419445767998695
0.07942052,0.0108055975,708.725,2210.2604357689206,1,83.4366,0.0,827,0.07942052,434818,2319.919107198715,2.4265256,0.9530353285372257
0.060592778,0.011265225,716.9,2236.958640072188,1,84.71187,0.0,828,0.060592778,435818,2325.2023746967316,2.4547331,0.48474442958831787
0.051026072,0.011616792,716.9,2231.836465645943,1,84.859665,0.0,829,0.051026072,436818,2330.4838812351227,2.483166,0.21216440200805664
0.061572403,0.011787224,716.9,2230.542717152547,1,85.05292,0.0,830,0.061572403,437818,2335.768809556961,2.4555638,0.03431922197341919
0.060814805,0.00977359,707.45,2203.3206792526103,1,84.32915,0.0,831,0.060814805,438440,2341.0429718494415,2.491944,0.9511721581220627
0.047860157,0.011650791,712.7,2220.0210447884824,1,85.183304,0.0,832,0.047860157,439440,2346.350251674652,2.471576,0.37140214443206787
0.10083166,0.0089596175,710.725,2214.6096727626323,1,85.0103,0.0,833,0.10083166,439724,2351.6470000743866,2.4984465,0.9566570296883583
0.050764978,0.010939242,727.675,2269.7268432524215,1,87.07512,0.0,834,0.050764978,440724,2356.948828935623,2.4970372,0.3120965361595154
0.07988414,0.010868875,735.525,2297.091475296021,1,87.803795,0.0,835,0.07988414,441724,2362.2393684387207,2.5121436,0.9609861299395561
0.078405224,0.01189564,721.325,2254.5040379833476,1,86.53847,0.0,836,0.078405224,442156,2367.523515701294,2.4601433,0.9407707415521145
0.064328894,0.011088518,739.35,2313.564073544118,1,88.43661,0.0,837,0.064328894,443156,2372.8127977848053,2.455017,0.7324706315994263
0.05588675,0.011350858,758.85,2385.5500226575414,2,91.043236,0.0,839,0.05588675,444437,2378.0911417007446,2.4426455,0.6403838992118835
0.069734335,0.011613447,739.75,2333.573328236175,3,89.60557,0.0,842,0.069734335,446021,2383.3794450759888,2.450625,0.8434105962514877
0.06276101,0.010949027,748.425,2360.964835738393,1,90.71504,0.0,843,0.06276101,447021,2388.6568245887756,2.5061738,0.8292376101016998
0.07466744,0.011354442,741.45,2344.490955222683,1,90.27333,0.0,844,0.07466744,447742,2393.933286190033,2.5183747,0.9802264478057623
0.044369522,0.011936475,752.125,2374.7039531673445,1,91.603134,0.0,845,0.044369522,448742,2399.2235989570618,2.4879148,0.1935049295425415
0.046696566,0.010247868,752.125,2376.472995044889,1,91.965904,0.0,846,0.046696566,449742,2404.516975879669,2.4872108,0.28636813163757324
0.060129225,0.009849349,760.825,2402.9307412161884,1,92.87058,0.0,847,0.060129225,450742,2409.797873020172,2.496615,-0.1164708137512207
0.030456588,0.0038146288,762.25,2406.631309856869,2,93.152405,0.0,849,0.030456588,452067,2415.0916962623596,2.4838564,0.22886741161346436
0.053596042,0.011171084,778.6,2458.0243874611997,1,94.9095,0.0,850,0.053596042,453067,2420.4028086662292,2.4930022,0.2983153462409973
0.06434432,0.010087641,762.075,2412.151638979174,3,92.739845,0.0,853,0.06434432,454652,2425.708258867264,2.4805791,0.8843909949064255
0.05303177,0.011883633,764.15,2420.139259682785,1,92.7706,0.0,854,0.05303177,455652,2431.0124368667603,2.434833,0.8102588653564453
0.050716367,0.010750411,771.9,2444.8741240395534,1,93.65765,0.0,855,0.050716367,456652,2436.3037028312683,2.3967714,0.4455665349960327
0.048517864,0.01028204,753.25,2394.8512983523283,2,91.58863,0.0,857,0.048517864,457906,2441.608965396881,2.3983164,0.31312620639801025
0.058670774,0.0100592105,762.725,2424.7030338812842,1,92.56411,0.0,858,0.058670774,458906,2446.9199266433716,2.4560251,0.2539990544319153
0.058960006,0.011254592,764.025,2432.227394982029,2,92.811714,0.0,860,0.058960006,460239,2452.206216573715,2.4869409,0.5117638111114502
0.04809414,0.010658886,764.025,2438.206279628331,1,92.79097,0.0,861,0.04809414,461239,2457.500824213028,2.4879453,0.19225502014160156
0.053861562,0.011222931,764.075,2444.342724198548,1,92.5298,0.0,862,0.053861562,462239,2462.7874557971954,2.4748237,0.22912675142288208
0.054544643,0.009758627,764.075,2449.610934259252,1,92.403366,0.0,863,0.054544643,463239,2468.0869805812836,2.4159875,0.11690372228622437
0.10489679,0.011291947,777.2,2499.9784710108042,1,93.95124,0.0,864,0.10489679,464239,2473.377671957016,2.4474368,0.947846919298172
0.06420724,0.011143788,776.025,2498.6411883139185,1,93.7318,0.0,865,0.06420724,464508,2478.678239107132,2.4250786,0.9531689621508121
0.055635903,0.011000543,790.6,2547.4960853168636,1,95.34248,0.0,866,0.055635903,465508,2483.972753047943,2.4577322,0.2991577982902527
0.07169998,0.012152556,792.25,2559.37113608848,1,95.666374,0.0,867,0.07169998,466508,2489.256200313568,2.4877722,0.39004427194595337
0.06743337,0.011514092,787.25,2548.87108725447,1,94.88782,0.0,868,0.06743337,467308,2494.5621509552,2.4556267,0.9153421223163605
0.061884187,0.010553215,777.9,2528.9269622512634,1,93.74582,0.0,869,0.061884187,467934,2499.84920835495,2.4879034,0.939633421599865
0.05040233,0.011182566,777.9,2534.298569105876,1,93.611435,0.0,870,0.05040233,468934,2505.1416137218475,2.470214,0.20716404914855957
0.04392067,0.010473831,777.975,2533.511601025207,1,93.397865,0.0,871,0.04392067,469559,2510.434975385666,2.4346194,0.21881157159805298
0.040217713,0.01193852,777.975,2536.93665280799,1,93.13969,0.0,872,0.040217713,470559,2515.733878135681,2.4072452,0.22455787658691406
0.051862385,0.01273763,795.875,2597.4663375377904,1,94.94501,0.0,873,0.051862385,471559,2521.026951313019,2.3899336,0.1876816749572754
0.064870566,0.011419974,795.875,2604.789100020361,1,94.61869,0.0,874,0.064870566,472559,2526.3261737823486,2.356658,0.32234692573547363
0.048332486,0.011976887,795.875,2608.269941410117,1,94.50913,0.0,875,0.048332486,473559,2531.6031970977783,2.3738434,0.0902671217918396
0.048223525,0.011737315,810.075,2654.6460652224296,1,95.65318,0.0,876,0.048223525,474559,2536.8747799396515,2.3759146,0.24612164497375488
0.054545518,0.013963724,800.15,2632.815838354179,2,93.97217,0.0,878,0.054545518,476162,2542.1439747810364,2.408832,0.8319711089134216
0.05980887,0.011363923,810.475,2666.7997630735886,1,94.8245,0.0,879,0.05980887,476856,2547.414560317993,2.3895266,0.9617213383316994
0.06049033,0.010477719,812.05,2678.7986021888273,2,94.4708,0.0,881,0.06049033,478270,2552.6888275146484,2.424062,0.9773726351559162
0.048009604,0.011863515,831.225,2748.7916163201635,2,96.05929,0.0,883,0.048009604,480270,2557.955489873886,2.4139917,0.8067425340414047
0.048603326,0.010195164,838.2,2772.062903476227,1,96.383835,0.0,884,0.048603326,481270,2563.2278423309326,2.4748259,0.2553936839103699
0.046405114,0.010314418,838.2,2780.313363339036,1,96.02118,0.0,885,0.046405114,482270,2568.4999601840973,2.4862158,0.25331223011016846
0.044346094,0.010329741,838.2,2784.124572845793,1,95.34155,0.0,886,0.044346094,483270,2573.7762207984924,2.423768,0.2587757706642151
0.05418591,0.010687221,838.2,2792.051988720603,1,95.19049,0.0,887,0.05418591,484270,2579.070028781891,2.4132817,0.19291245937347412
0.061540008,0.011130951,824.85,2752.5497687182833,1,93.4879,0.0,888,0.061540008,484736,2584.3426871299744,2.4084659,0.8708550482988358
0.05270567,0.009613794,841.725,2822.1940535145686,2,94.95016,0.0,890,0.05270567,486736,2589.61789727211,2.4088101,0.2881128787994385
0.060884226,0.010711558,841.3,2824.5544303385827,2,94.433395,0.0,892,0.060884226,487936,2594.89599275589,2.3949792,0.7694577872753143
0.046084188,0.009476249,857.1,2879.554891415572,1,96.025856,0.0,893,0.046084188,488936,2600.1665744781494,2.3888648,0.22660553455352783
0.050746545,0.010742372,857.1,2882.8043573415184,1,95.70437,0.0,894,0.050746545,489936,2605.439468860626,2.3642,0.17883700132369995
0.0518064,0.012111302,857.1,2886.438557777263,1,95.42477,0.0,895,0.0518064,490936,2610.7079854011536,2.4088955,0.2633577585220337
0.042917915,0.011619436,857.1,2887.9423726025134,1,95.01857,0.0,896,0.042917915,491936,2615.977926015854,2.4017637,0.1807103157043457
0.057274126,0.010361174,860.8,2900.5849504495977,1,95.208626,0.0,897,0.057274126,492338,2621.2455055713654,2.3822634,0.9644668214023113
0.04738026,0.010822846,860.8,2903.0859721325046,1,95.07885,0.0,898,0.04738026,493338,2626.516802549362,2.3393557,0.258020281791687
0.0507167,0.011379789,860.8,2900.2985039374807,1,94.59681,0.0,899,0.0507167,494338,2631.7872955799103,2.3551514,0.07019442319869995
0.043711282,0.01119807,877.475,2957.5125889190713,1,96.26426,0.0,900,0.043711282,495338,2637.0531327724457,2.37659,0.1635560393333435
0.04000173,0.00963589,877.475,2957.386908185378,1,96.022415,0.0,901,0.04000173,496338,2642.32102060318,2.3755598,0.09641331434249878
0.05100807,0.013575568,857.125,2891.9706379299296,2,93.53125,0.0,903,0.05100807,497524,2647.5902252197266,2.3600185,0.7488774657249451
0.079956874,0.010388734,855.4,2883.316961282214,1,92.859726,0.0,904,0.079956874,498455,2652.8596119880676,2.3677366,0.9579569324851036
0.041468196,0.0106837265,873.675,2941.627978756972,1,94.75781,0.0,905,0.041468196,499455,2658.12353682518,2.3835418,-0.010286331176757812
0.04881353,0.0110460315,873.675,2941.6796630732924,1,94.5757,0.0,906,0.04881353,500455,2663.3994240760803,2.338697,0.09663623571395874
0.04021306,0.010179924,873.675,2939.324851835749,1,94.220184,0.0,907,0.04021306,501455,2668.666529417038,2.3746212,0.16351747512817383
0.057411235,0.010508135,867.325,2909.6305981546548,2,93.25869,0.0,909,0.057411235,502627,2674.3488290309906,2.344281,0.7210678458213806
0.053891376,0.012613792,867.325,2907.5965765105802,1,93.04094,0.0,910,0.053891376,503627,2679.61732506752,2.341115,0.08406120538711548
0.050848417,0.010731529,863.9,2898.961531489264,2,92.61936,0.0,912,0.050848417,505115,2684.885844707489,2.3457131,0.8695896863937378
0.04915032,0.010918595,863.9,2896.8739300583206,1,92.513374,0.0,913,0.04915032,506115,2690.166846036911,2.3361206,0.13071244955062866
0.046735674,0.009466724,863.9,2892.7483767285967,1,92.34922,0.0,914,0.046735674,507115,2695.4463000297546,2.2995808,0.15198439359664917
0.05260871,0.013015949,863.9,2890.2335003117646,1,92.38774,0.0,915,0.05260871,508115,2700.7168188095093,2.3163352,0.17922186851501465
0.03902455,0.010251298,863.9,2887.401304849232,1,92.3844,0.0,916,0.03902455,509115,2705.97621011734,2.3309598,0.20206427574157715
0.05191549,0.010839247,859.4,2868.7326879962798,2,92.0179,0.0,918,0.05191549,510538,2711.2379722595215,2.317881,0.7651146501302719
0.04462181,0.010369402,867.05,2891.5917397924686,1,92.9301,0.0,919,0.04462181,511538,2716.50741147995,2.3122861,0.1781330108642578
0.045770146,0.01050636,868.625,2891.7517295713133,1,93.054565,0.0,920,0.045770146,512538,2721.7634782791138,2.337718,0.048550546169281006
0.047002986,0.010191005,881.7,2932.8225955759785,1,94.34187,0.0,921,0.047002986,513538,2727.026973962784,2.3957188,0.16733920574188232
0.04959435,0.0110028405,881.7,2926.9769047256127,1,94.25066,0.0,922,0.04959435,514538,2732.2963120937347,2.3659666,0.24055743217468262
0.061043456,0.01048352,881.7,2921.1773125586997,1,94.04732,0.0,923,0.061043456,515538,2737.5671412944794,2.367198,0.10646039247512817
0.048745267,0.01047471,881.7,2919.6148799413622,1,94.2009,0.0,924,0.048745267,516538,2742.8300478458405,2.378794,0.12640053033828735
0.052093476,0.013991588,881.7,2911.501104978358,1,94.04986,0.0,925,0.052093476,517538,2748.1038780212402,2.3508477,0.20096850395202637
0.052410983,0.0107724285,881.7,2905.409501998039,1,94.18367,0.0,926,0.052410983,518538,2753.375389814377,2.321279,0.08849513530731201
0.052791134,0.010599928,881.7,2900.5689370522223,1,94.2616,0.0,927,0.052791134,519538,2758.645290374756,2.3439512,0.08070653676986694
0.04727028,0.010527755,895.05,2946.9986323555913,1,95.8416,0.0,928,0.04727028,520538,2763.9123299121857,2.3935862,0.04297471046447754
0.047247514,0.009711415,895.05,2942.7860115404933,1,96.07522,0.0,929,0.047247514,521538,2769.1729242801666,2.3949683,0.12202751636505127
0.04177489,0.00916345,895.05,2936.171818339359,1,95.91947,0.0,930,0.04177489,522538,2774.4362177848816,2.3824148,0.20362085103988647
0.04184828,0.011033094,895.05,2934.7699693726017,1,96.048386,0.0,931,0.04184828,523538,2779.6981720924377,2.3853052,0.14761269092559814
0.05040279,0.0107049765,915.05,3000.940771494787,1,98.11234,0.0,932,0.05040279,524538,2784.960548877716,2.3938878,0.275615930557251
0.049975958,0.009805962,915.05,2999.460958014318,1,98.18516,0.0,933,0.049975958,525538,2790.236166238785,2.3986514,0.1435900330543518
0.045384504,0.009665269,915.05,2999.9155810774487,1,98.29814,0.0,934,0.045384504,526538,2795.5048496723175,2.4204307,0.25565946102142334
0.04261719,0.01046213,915.05,3000.7349857894646,1,98.240395,0.0,935,0.04261719,527538,2800.76598572731,2.4276154,0.0679246187210083
0.07081586,0.0108453585,899.825,2946.628776691176,1,96.58264,0.0,936,0.07081586,527929,2806.022939682007,2.458649,0.6888220310211182
0.05817271,0.011237705,914.775,2999.6977293127647,1,98.21624,0.0,937,0.05817271,528929,2811.305226802826,2.4064457,0.001114189624786377
0.043162864,0.01257928,914.775,3001.970198042623,1,98.22394,0.0,938,0.043162864,529929,2816.5935571193695,2.3808596,0.15261226892471313
0.0440171,0.010358613,914.775,3003.7766921311822,1,98.30434,0.0,939,0.0440171,530929,2821.887096643448,2.4095795,-0.00932002067565918
0.057772603,0.010577253,914.775,3005.148412732041,2,97.92344,0.0,941,0.057772603,532929,2827.1549305915833,2.3707454,0.11525529623031616
0.050066948,0.011467602,914.775,3005.8016297368686,1,97.97769,0.0,942,0.050066948,533929,2832.4247376918793,2.3510773,-0.023493647575378418
0.04321184,0.010396451,935.125,3075.095114423405,1,100.07565,0.0,943,0.04321184,534929,2837.7169773578644,2.3488061,0.22752833366394043
0.046354275,0.0113073625,936.85,3081.9702488054854,1,100.4786,0.0,944,0.046354275,535929,2843.0025918483734,2.3068545,-0.03994429111480713
0.0478203,0.010264924,936.85,3084.6126845459803,1,100.33937,0.0,945,0.0478203,536929,2848.2867760658264,2.2391393,0.1642436981201172
0.054200217,0.012946836,936.85,3087.2034163739945,1,100.26005,0.0,946,0.054200217,537929,2853.561940908432,2.2262163,0.229863703250885
0.05178602,0.010420287,936.85,3088.8518668731963,1,100.390274,0.0,947,0.05178602,538929,2858.85524559021,2.2430835,0.045121610164642334
0.061963625,0.01059186,938.425,3093.342116267948,2,100.55529,0.0,949,0.061963625,540164,2864.1306500434875,2.2795918,0.36122095584869385
0.0691888,0.012495693,938.425,3096.2236378611733,1,100.87969,0.0,950,0.0691888,541164,2869.4199073314667,2.2507315,0.38356930017471313
0.047811136,0.0102069415,938.425,3097.6677584223357,1,100.83968,0.0,951,0.047811136,542164,2874.705520629883,2.2595794,0.2156226634979248
0.050485417,0.011734411,951.225,3143.1767421814598,1,102.503296,0.0,952,0.050485417,543164,2880.0034489631653,2.2451305,0.11312448978424072
0.049820796,0.010938431,951.225,3145.8353181877887,1,102.7323,0.0,953,0.049820796,544164,2885.2813308238983,2.217469,0.1287594437599182
0.05816361,0.013202192,951.225,3150.7599572034437,1,103.127884,0.0,954,0.05816361,545164,2890.5450818538666,2.2051723,0.04734683036804199
0.047279775,0.010243967,951.225,3156.7085653159324,1,103.415115,0.0,955,0.047279775,546164,2895.810270547867,2.2153635,0.24396586418151855
0.051255822,0.010549884,930.3,3090.787455804226,2,101.48184,0.0,957,0.051255822,547327,2901.074196100235,2.235517,0.41317832469940186
0.041683614,0.014835144,944.725,3140.540223360846,1,103.06543,0.0,958,0.041683614,548327,2906.36913561821,2.2546394,0.12704592943191528
0.050532762,0.009897491,944.725,3145.5896766057995,1,103.22705,0.0,959,0.050532762,549327,2911.6390562057495,2.2695181,-0.03903162479400635
0.042252373,0.012277877,944.725,3148.9352158607085,1,103.37846,0.0,960,0.042252373,550327,2916.9015023708344,2.2553234,0.09132635593414307
0.044296168,0.009750594,944.725,3153.2868805652747,1,103.344765,0.0,961,0.044296168,551327,2922.1673288345337,2.2754245,0.06133025884628296
0.06137642,0.0116547495,925.7,3100.5132518029013,2,101.62453,0.0,963,0.06137642,552566,2927.4432446956635,2.2519047,0.7706757932901382
0.051643893,0.010599563,925.7,3104.7715552859027,1,101.48796,0.0,964,0.051643893,553566,2932.710005044937,2.2378573,-0.0041179656982421875
0.048890814,0.011155713,925.7,3111.179845054605,1,101.40517,0.0,965,0.048890814,554566,2937.9770522117615,2.2153754,0.15805912017822266
0.058258757,0.009997619,915.075,3081.140985720257,2,99.76122,0.0,967,0.058258757,556141,2943.2437920570374,2.2023046,0.3256010413169861
0.044336855,0.010495247,915.075,3082.3810921607496,1,99.30414,0.0,968,0.044336855,557141,2948.5541791915894,2.2319372,0.02370506525039673
0.038504712,0.009989036,915.075,3086.388706690954,1,98.780815,0.0,969,0.038504712,558141,2953.855347633362,2.2123244,0.22224295139312744
0.042763703,0.010798237,915.075,3091.1297006436225,1,98.513855,0.0,970,0.042763703,559141,2959.142133951187,2.2626345,0.24674415588378906
0.045709662,0.010982322,915.075,3093.579242036344,1,98.15651,0.0,971,0.045709662,560141,2964.440375328064,2.2998526,0.06127685308456421
0.03741566,0.01036777,915.075,3095.168936439909,1,97.866135,0.0,972,0.03741566,561141,2969.744170665741,2.2808406,0.16817939281463623
0.07026627,0.011623358,910.4,3082.4740615459195,1,97.059265,0.0,973,0.07026627,561954,2975.043917655945,2.3002493,0.9294306486845016
0.05060143,0.011148857,910.4,3084.2284277441986,1,96.900925,0.0,974,0.05060143,562954,2980.3256738185883,2.3274562,0.27769601345062256
0.053625163,0.012990054,925.625,3136.695384778536,2,98.1475,0.0,976,0.053625163,564954,2985.6270537376404,2.32565,0.14776313304901123
0.061055608,0.011951682,921.225,3125.2374695503877,1,97.55681,0.0,977,0.061055608,565778,2990.9187338352203,2.3731687,0.9294830337166786
0.049230658,0.010768616,921.225,3125.6046930078533,1,97.43526,0.0,978,0.049230658,566778,2996.2007739543915,2.39136,0.11356252431869507
0.048876613,0.011024615,921.225,3127.305585456173,1,97.445786,0.0,979,0.048876613,567778,3001.480326652527,2.4151886,0.06482124328613281
0.057215042,0.011476509,921.225,3130.461018442362,1,97.52705,0.0,980,0.057215042,568778,3006.7556121349335,2.423602,-0.04850459098815918
0.06572823,0.010096568,895.675,3044.4949193918137,2,94.78275,0.0,982,0.06572823,569756,3012.0369036197662,2.4465432,0.888429619371891
0.04860891,0.010627358,895.675,3046.435742015435,1,94.88982,0.0,983,0.04860891,570756,3017.304371356964,2.4894402,0.08066153526306152
0.05441755,0.011662997,895.675,3045.577697527732,1,94.91402,0.0,984,0.05441755,571756,3022.5825090408325,2.4252295,0.13761907815933228
0.049054373,0.0102890385,895.675,3045.073634386566,1,95.04829,0.0,985,0.049054373,572756,3027.8581387996674,2.4338067,-0.08136308193206787
0.047951512,0.012099851,895.675,3043.160460460902,1,95.14303,0.0,986,0.047951512,573756,3033.1214241981506,2.4185915,0.031102776527404785
0.059429966,0.010441234,895.675,3044.8927016792227,1,95.24302,0.0,987,0.059429966,574756,3038.3919043540955,2.390961,0.10800856351852417
0.05049456,0.011093115,895.675,3046.332818663849,1,95.24741,0.0,988,0.05049456,575756,3043.6632878780365,2.4182768,0.11076676845550537
0.05080187,0.011480491,914.8,3114.2484526484986,1,97.39201,0.0,989,0.05080187,576756,3048.93918967247,2.3931148,-0.017527461051940918
0.04083144,0.01019128,914.8,3111.485052474144,1,97.110054,0.0,990,0.04083144,577756,3054.2120435237885,2.432801,0.013674914836883545
0.051139016,0.009942247,914.8,3111.540631837158,1,96.967255,0.0,991,0.051139016,578756,3059.4925096035004,2.3959053,-0.02955937385559082
0.043690868,0.0097247325,914.8,3110.397349507236,1,96.74361,0.0,992,0.043690868,579756,3064.7846324443817,2.3817475,0.004110813140869141
0.054376453,0.011111305,914.8,3111.085589037058,1,96.38454,0.0,993,0.054376453,580756,3070.050348520279,2.3354087,-0.13275909423828125
0.060485937,0.01281133,892.875,3030.8275880365836,2,93.351,0.0,995,0.060485937,581879,3075.3229324817657,2.3461206,0.5429812073707581
0.052240305,0.01313572,892.875,3029.3971791517056,1,93.00449,0.0,996,0.052240305,582879,3080.587832212448,2.3013906,-0.08250856399536133
0.04558664,0.011419328,913.8,3103.083107173369,1,94.97489,0.0,997,0.04558664,583879,3085.8618154525757,2.3282745,-0.08613932132720947
0.05890795,0.010159173,895.55,3038.738802779108,2,92.47356,0.0,999,0.05890795,585149,3091.150012254715,2.3368096,0.7980605810880661
0.048603103,0.012004171,895.55,3038.5717586710357,1,92.137886,0.0,1000,0.048603103,586149,3096.423527240753,2.303052,0.10084372758865356
0.06694259,0.011342201,892.975,3029.000294024704,1,91.57997,0.0,1001,0.06694259,587046,3101.6973700523376,2.3095388,0.9099059104919434
0.1643561,0.010765495,892.975,3026.644839275759,1,91.35437,0.0,1002,0.1643561,588046,3106.980527639389,2.2858613,0.03138035535812378
0.058819883,0.010181057,912.0,3093.437701077469,1,93.05084,0.0,1003,0.058819883,589046,3112.2611515522003,2.3474305,-0.004648327827453613
0.06973721,0.010236653,909.65,3083.0381831894947,1,92.533485,0.0,1004,0.06973721,589952,3117.540121078491,2.3356655,0.8793724924325943
0.055745944,0.010545976,894.2,3030.28505690182,2,91.22276,0.0,1006,0.055745944,591334,3122.8136723041534,2.314542,0.6556037962436676
0.056958057,0.010347365,904.825,3068.941370677839,1,92.35293,0.0,1007,0.056958057,592334,3128.0909044742584,2.3254523,0.04525977373123169
0.056942582,0.011143044,904.825,3067.214231528875,1,92.45659,0.0,1008,0.056942582,593334,3133.3610706329346,2.3510733,0.04839521646499634
0.06271033,0.010299008,904.825,3065.7475801894316,1,92.69067,0.0,1009,0.06271033,594334,3138.6465616226196,2.3677945,0.09471416473388672
0.056671236,0.011174,904.825,3067.3507048480337,1,92.97135,0.0,1010,0.056671236,595334,3143.93092918396,2.3335268,-0.008235812187194824
0.06474084,0.010198887,900.525,3054.873020424357,1,92.799446,0.0,1011,0.06474084,596162,3149.2191908359528,2.3109405,0.9437607116997242
0.0454421,0.009944365,900.525,3056.307161932176,1,93.188156,0.0,1012,0.0454421,597162,3154.4890422821045,2.3059413,-0.01779353618621826
0.061765708,0.012540573,889.75,3019.474038392342,2,92.43995,0.0,1014,0.061765708,598544,3159.7657742500305,2.307424,0.7893351763486862
