EpLenMean,entloss,EpRewMean,EpTrueRewMean,EpThisIter,TimeElapsed,surrgain,optimgain,meankl,entropy,ev_tdlam_before,TimestepsSoFar,EpisodesSoFar
847.95,0.0,287.3637,2964.453660065121,1,5330.439219713211,0.09026733,0.09026733,0.0124412505,1.0950924,0.12119609117507935,1327408,2125
832.75,0.0,278.33887,2906.951969196623,2,5334.4943261146545,0.13133588,0.13133588,0.013323218,1.0985583,0.7995510697364807,1328571,2127
832.75,0.0,278.69653,2906.9097226430977,1,5338.564824819565,0.10124511,0.10124511,0.011981441,1.0722355,0.5259892344474792,1329571,2128
836.675,0.0,281.09015,2922.4964463298866,1,5342.623638629913,0.09775841,0.09775841,0.012004968,1.0695207,-0.0013017654418945312,1330571,2129
831.4,0.0,281.3864,2897.7266511017306,1,5346.689121961594,0.15700316,0.15700316,0.012404976,1.083045,0.5498718917369843,1331360,2130
814.325,0.0,274.2767,2838.325996419228,2,5351.147149801254,0.06349009,0.06349009,0.0038398695,1.0837345,0.9300006106495857,1332677,2132
802.5,0.0,266.4043,2787.7421105673798,2,5355.214609146118,0.061094686,0.061094686,0.004613309,1.0620103,0.7694688737392426,1333877,2134
802.5,0.0,266.1912,2777.211531160311,1,5359.278409004211,0.076760694,0.076760694,0.012850876,1.0664979,0.1373225450515747,1334877,2135
815.05,0.0,270.14764,2826.0507245103186,2,5363.363973855972,0.067441285,0.067441285,0.004778537,1.0446029,0.6959331929683685,1336877,2137
818.375,0.0,271.3228,2836.9231924107467,1,5367.423043727875,0.094120815,0.094120815,0.014928784,1.0530702,0.0900641679763794,1337877,2138
830.45,0.0,276.9057,2882.1685616361306,1,5371.483781576157,0.10146375,0.10146375,0.012066431,1.0514582,0.05056452751159668,1338877,2139
844.775,0.0,282.68768,2935.725815980618,1,5375.540526866913,0.09707961,0.09707961,0.014163566,1.0508132,0.0011935830116271973,1339877,2140
844.775,0.0,282.075,2934.3680741084563,1,5379.595165491104,0.091021135,0.091021135,0.012455275,1.0647488,0.23803013563156128,1340877,2141
854.8,0.0,284.22873,2966.4440459935345,2,5383.659680604935,0.10489936,0.10489936,0.01125952,1.0686103,0.7663389593362808,1342834,2143
854.8,0.0,284.3825,2961.4888679674937,1,5387.722501277924,0.10213473,0.10213473,0.012796364,1.0531478,-0.09350824356079102,1343834,2144
856.55,0.0,285.05426,2982.3077205362706,2,5391.783407211304,0.13395004,0.13395004,0.013565065,1.0402914,0.6328536868095398,1345540,2146
856.55,0.0,284.7167,2984.0692578867793,1,5395.845924377441,0.12052995,0.12052995,0.014075723,1.0422044,0.5192565023899078,1346540,2147
875.275,0.0,289.43262,3062.1058338127273,2,5399.903080463409,0.10589503,0.10589503,0.013056098,1.0379393,0.7731868922710419,1348042,2149
875.275,0.0,288.80704,3060.326328133543,1,5403.961295366287,0.105263725,0.105263725,0.01116454,1.0288848,0.21764886379241943,1349042,2150
875.275,0.0,290.39117,3066.9927950069637,1,5408.015832662582,0.11790846,0.11790846,0.012814198,1.0252819,-0.05522596836090088,1350042,2151
875.275,0.0,290.54565,3067.696185096618,1,5412.073364496231,0.10930471,0.10930471,0.013444627,1.0161742,0.18714970350265503,1351042,2152
875.275,0.0,289.37704,3056.4506507390565,1,5416.134501695633,0.095036924,0.095036924,0.0132903,1.0053182,-0.0376204252243042,1352042,2153
871.0,0.0,287.36993,3040.235757531721,1,5420.197117328644,0.11388892,0.11388892,0.013867351,1.0281672,0.9229249730706215,1352698,2154
871.0,0.0,288.11163,3038.325561213785,1,5424.259219169617,0.12178603,0.12178603,0.014895237,1.0237345,-0.07588231563568115,1353698,2155
871.0,0.0,287.36414,3034.972247763335,1,5428.325706243515,0.051779278,0.051779278,0.003819078,1.0220965,0.1439763903617859,1354698,2156
863.7,0.0,284.53766,3011.2434496561027,2,5432.394178390503,0.08750225,0.08750225,0.0041228803,1.0273211,0.878889337182045,1356406,2158
862.7,0.0,284.00504,3000.545431634583,1,5436.457913398743,0.13683464,0.13683464,0.013331076,1.0058976,0.8231697678565979,1357366,2159
882.375,0.0,289.57336,3068.338757253864,1,5440.520509004593,0.104665056,0.104665056,0.012904244,1.0242075,0.28277134895324707,1358366,2160
882.375,0.0,291.87415,3073.0626920753084,1,5444.584063529968,0.10188689,0.10188689,0.014751226,1.0313183,0.027726411819458008,1359366,2161
882.625,0.0,292.71582,3075.1545433071406,1,5448.648878335953,0.08803758,0.08803758,0.011559298,1.0455613,0.08647847175598145,1360366,2162
898.95,0.0,298.1164,3135.470265231226,1,5452.703428268433,0.092388496,0.092388496,0.012400782,1.0511934,0.12267297506332397,1361366,2163
898.95,0.0,298.7976,3135.1864534295,1,5456.775827169418,0.09475209,0.09475209,0.013840982,1.0540713,0.14073210954666138,1362366,2164
898.95,0.0,298.34113,3140.0920438206463,1,5460.85346865654,0.09241613,0.09241613,0.01176719,1.0618382,0.4072607159614563,1363366,2165
898.95,0.0,298.11786,3141.622669766229,1,5464.925667524338,0.11064635,0.11064635,0.014173584,1.0627649,0.26978588104248047,1364366,2166
919.875,0.0,304.8395,3218.300945039659,1,5468.993059158325,0.09168033,0.09168033,0.014412791,1.0561519,0.07237553596496582,1365366,2167
919.875,0.0,305.7122,3214.5050322812995,1,5473.050956487656,0.09289663,0.09289663,0.014021598,1.0508975,0.15820211172103882,1366366,2168
897.175,0.0,297.4375,3121.1380474884645,3,5477.1203582286835,0.11140529,0.11140529,0.01288769,1.026506,0.762852668762207,1368084,2171
910.175,0.0,302.4014,3164.794566588832,1,5481.184676408768,0.095226824,0.095226824,0.013768558,1.042067,0.12649542093276978,1369084,2172
910.175,0.0,304.87,3168.982317364339,1,5485.268988132477,0.06476593,0.06476593,0.0038081645,1.0456847,0.1632390022277832,1370084,2173
930.175,0.0,311.10617,3242.8783402541712,1,5489.33340883255,0.09156735,0.09156735,0.012171108,1.0242366,0.21410644054412842,1371084,2174
930.175,0.0,311.27585,3248.6648234655013,1,5493.396735906601,0.08580102,0.08580102,0.012811541,1.0056475,0.04699462652206421,1372084,2175
930.175,0.0,310.7571,3247.257195162666,1,5497.45715880394,0.10139076,0.10139076,0.013299098,0.98208016,0.10765635967254639,1373084,2176
930.175,0.0,310.237,3251.9294881077863,1,5501.524142742157,0.08335261,0.08335261,0.012592153,0.97589296,0.1272737979888916,1374084,2177
930.175,0.0,309.76764,3253.4341181133414,1,5505.592497825623,0.094745025,0.094745025,0.014161536,0.96683544,0.13518422842025757,1375084,2178
903.825,0.0,298.034,3147.780177738371,2,5509.6679627895355,0.11515031,0.11515031,0.012363174,0.9709473,0.9009722992777824,1376030,2180
903.825,0.0,298.87262,3153.2510306990753,1,5513.731212615967,0.0891847,0.0891847,0.013147641,0.98741156,0.249617338180542,1377030,2181
903.825,0.0,299.08197,3150.9736709226427,1,5517.788641452789,0.093366385,0.093366385,0.0144301485,0.9763584,0.1860804557800293,1378030,2182
900.0,0.0,298.41006,3142.3207128677377,1,5521.858421325684,0.12659653,0.12659653,0.013404375,0.9755309,0.9100918918848038,1378834,2183
900.0,0.0,298.27026,3146.1773801523077,1,5525.924702882767,0.10554598,0.10554598,0.013135845,0.976685,0.25628072023391724,1379834,2184
900.0,0.0,296.7315,3141.667099540072,1,5529.999338388443,0.0668532,0.0668532,0.0039671184,0.9818953,-0.15073585510253906,1380834,2185
900.15,0.0,295.76556,3140.0728102854814,1,5534.063701629639,0.109337986,0.109337986,0.012769774,0.9795933,0.8899883031845093,1381546,2186
900.15,0.0,293.56708,3133.6233061738844,1,5538.130559921265,0.084910065,0.084910065,0.012355296,0.99608624,0.1287778615951538,1382546,2187
900.15,0.0,293.91748,3126.821816063899,1,5542.210040569305,0.06930891,0.06930891,0.0037995405,0.99938357,0.6588117182254791,1383546,2188
912.6,0.0,298.38354,3171.870270884676,1,5546.290964126587,0.0915778,0.0915778,0.0130466195,0.9917226,0.22011399269104004,1384546,2189
912.6,0.0,298.53842,3172.018843823919,1,5550.357719898224,0.088919714,0.088919714,0.012190282,0.98460436,0.0921022891998291,1385546,2190
912.6,0.0,298.826,3166.6844513053065,1,5554.429535150528,0.07299147,0.07299147,0.003990712,0.98336077,0.017867624759674072,1386546,2191
912.6,0.0,298.033,3168.991734686094,1,5558.499397993088,0.08148845,0.08148845,0.011909743,0.9708004,0.221416175365448,1387546,2192
908.3,0.0,295.8585,3155.5065305166295,1,5562.558638811111,0.10419334,0.10419334,0.012623653,0.9569627,0.9120658934116364,1388374,2193
916.9,0.0,297.99298,3186.331473495825,1,5566.623932123184,0.08214669,0.08214669,0.012347644,0.9623012,0.2132652997970581,1389374,2194
916.9,0.0,296.90195,3183.2079568362765,1,5570.693141937256,0.09108083,0.09108083,0.012655789,0.9712524,0.16862064599990845,1390374,2195
916.9,0.0,296.83942,3185.886152021832,1,5574.756236076355,0.08187175,0.08187175,0.011796167,0.96203417,0.20880335569381714,1391374,2196
921.6,0.0,298.06784,3203.8390193217597,1,5578.823747396469,0.07929349,0.07929349,0.01113313,0.9595027,0.08851701021194458,1392374,2197
924.2,0.0,298.6164,3212.7308378063967,1,5582.877590179443,0.097889945,0.097889945,0.013440004,0.95219225,0.21933996677398682,1393374,2198
925.2,0.0,300.22543,3222.124940374679,1,5586.93553519249,0.083709635,0.083709635,0.013211621,0.93516743,0.2068203091621399,1394374,2199
911.075,0.0,292.67108,3164.395858337077,2,5590.99384021759,0.105147876,0.105147876,0.01260224,0.955019,0.7897905260324478,1395809,2201
902.3,0.0,287.971,3126.9522675128565,1,5595.054410934448,0.14229192,0.14229192,0.014875718,0.92740434,0.8943382576107979,1396458,2202
902.3,0.0,286.76962,3132.9852411702323,1,5599.10941028595,0.09694871,0.09694871,0.0123937875,0.9470296,0.2800915241241455,1397458,2203
902.3,0.0,285.93066,3131.4985719788992,1,5603.166386604309,0.120828256,0.120828256,0.013701451,0.96558994,0.2626696228981018,1398458,2204
902.3,0.0,286.27545,3130.735317257634,1,5607.236714601517,0.05152714,0.05152714,0.0039335974,0.9664687,0.17598891258239746,1399458,2205
902.3,0.0,286.95953,3131.8361025334357,1,5611.2929973602295,0.106921166,0.106921166,0.0135835465,0.961121,0.23112720251083374,1400458,2206
902.3,0.0,288.26715,3130.39397624975,1,5615.352749586105,0.12972996,0.12972996,0.013574588,0.9647613,0.14448994398117065,1401458,2207
898.45,0.0,284.83188,3116.8532762473333,2,5619.414147138596,0.115678206,0.115678206,0.012673798,0.96699566,0.7362626194953918,1403304,2209
910.35,0.0,287.9422,3159.5330795616387,1,5623.485992193222,0.08693007,0.08693007,0.011639117,0.9704442,0.18935853242874146,1404304,2210
930.5,0.0,295.4409,3249.579225456327,1,5627.5410759449005,0.10374892,0.10374892,0.011979677,0.9520335,-0.08071386814117432,1405304,2211
930.5,0.0,293.6505,3257.0672262758408,1,5631.6057188510895,0.09635782,0.09635782,0.011989305,0.9482517,0.24725335836410522,1406304,2212
930.5,0.0,292.4712,3261.5503462490865,1,5635.684679746628,0.09864386,0.09864386,0.011808403,0.97776645,0.2549316883087158,1407304,2213
930.5,0.0,293.5357,3263.2533803826805,1,5639.7614488601685,0.076429136,0.076429136,0.01152331,1.0014724,0.19889885187149048,1408304,2214
930.5,0.0,292.88568,3257.2949989721064,1,5643.824398756027,0.09690676,0.09690676,0.013836055,1.0020767,0.3403363823890686,1409304,2215
914.275,0.0,289.40076,3191.1348419512788,2,5647.891137123108,0.095895864,0.095895864,0.012521632,0.9891048,0.6576871573925018,1410655,2217
914.275,0.0,290.98578,3195.135356815189,1,5651.956159830093,0.1007556,0.1007556,0.01180697,0.98756254,0.44262808561325073,1411655,2218
919.825,0.0,293.07336,3228.776045917103,1,5656.013608217239,0.09143542,0.09143542,0.012923914,0.9687862,0.25485754013061523,1412655,2219
937.375,0.0,298.60474,3293.9370651264626,1,5660.078175783157,0.11648696,0.11648696,0.0123583935,0.9742431,0.8310249894857407,1413525,2220
937.375,0.0,297.1474,3293.204546078411,1,5664.140880823135,0.097057626,0.097057626,0.012932069,0.986679,0.35764753818511963,1414525,2221
937.375,0.0,296.30658,3300.2803317737043,1,5668.204533815384,0.12860852,0.12860852,0.014842683,0.9792174,0.4553871750831604,1415525,2222
936.775,0.0,297.99387,3299.279579856873,2,5672.272975921631,0.10726358,0.10726358,0.014641318,0.9830703,0.8016635179519653,1417305,2224
916.0,0.0,293.175,3219.727700194352,2,5676.343110561371,0.122783914,0.122783914,0.012834349,0.98465574,0.9181702882051468,1418186,2226
905.2,0.0,290.73035,3181.1103192374185,1,5680.404176473618,0.12473822,0.12473822,0.012631899,0.9970112,0.8224087953567505,1418754,2227
905.2,0.0,292.95126,3182.0665954427805,1,5684.46274471283,0.11136883,0.11136883,0.01499443,0.9968034,0.4560607075691223,1419754,2228
905.2,0.0,292.8479,3181.400388737664,1,5688.527510881424,0.08745066,0.08745066,0.013337031,1.011961,0.27835363149642944,1420754,2229
905.2,0.0,293.52026,3185.712258239889,1,5692.597625255585,0.09575154,0.09575154,0.01340016,1.0018309,0.16221660375595093,1421754,2230
905.2,0.0,292.80362,3180.5236110554683,1,5696.678955078125,0.09259215,0.09259215,0.012210575,0.9905548,0.03293895721435547,1422754,2231
905.2,0.0,293.60114,3176.8342309297072,1,5700.756241321564,0.085801035,0.085801035,0.013177376,0.98396254,0.2735854983329773,1423754,2232
906.8,0.0,296.62057,3184.270316614079,1,5704.805388450623,0.12185393,0.12185393,0.013215855,0.98199505,0.5550164580345154,1424646,2233
896.625,0.0,295.12045,3149.9001714755514,2,5708.862987518311,0.099936694,0.099936694,0.013607216,0.98778343,0.7120490372180939,1426239,2235
881.675,0.0,290.50888,3085.115391657225,2,5712.9296045303345,0.123501405,0.123501405,0.012107673,0.9789948,0.8963950127363205,1427641,2237
875.75,0.0,289.69263,3068.366750340328,1,5716.991428613663,0.10708656,0.10708656,0.013329959,0.9753513,0.8675628751516342,1428404,2238
871.225,0.0,287.94742,3055.2152521616026,1,5721.050110340118,0.13277322,0.13277322,0.0130475955,0.95469475,0.8217694610357285,1429223,2239
861.2,0.0,286.06378,3017.1091795073417,1,5725.118155002594,0.09847012,0.09847012,0.012676776,0.94741017,0.8597319573163986,1429822,2240
845.25,0.0,286.62827,2949.9115675317685,3,5729.182635307312,0.12689435,0.12689435,0.014088642,0.9708771,0.5380290448665619,1431268,2243
828.4,0.0,280.75616,2885.2245741827487,2,5733.240622997284,0.116378106,0.116378106,0.013175322,0.97052574,0.5434788167476654,1432594,2245
809.4,0.0,273.36923,2820.2617659033144,2,5737.311270952225,0.08786495,0.08786495,0.00383246,0.97609663,0.9295226484537125,1433834,2247
805.225,0.0,270.99146,2806.1449993407996,1,5741.378558397293,0.12425207,0.12425207,0.014413908,0.9698734,0.878295287489891,1434627,2248
808.075,0.0,273.42966,2819.8331180418863,1,5745.434742689133,0.08678076,0.08678076,0.010827501,0.9533249,0.25796759128570557,1435627,2249
777.5,0.0,264.8167,2712.9822369681615,2,5749.514974117279,0.11767607,0.11767607,0.012964768,0.94769895,0.9112808853387833,1436404,2251
777.5,0.0,265.16904,2693.94264199268,1,5753.5826716423035,0.112584636,0.112584636,0.01372882,0.91641223,0.5002883970737457,1437404,2252
777.5,0.0,265.54306,2692.632558200147,1,5758.112216472626,0.10155009,0.10155009,0.0147443805,0.936674,0.13392925262451172,1438404,2253
777.5,0.0,266.2677,2697.135049052288,1,5762.173038721085,0.13144834,0.13144834,0.014454365,0.9290013,0.004720866680145264,1439404,2254
777.5,0.0,267.7553,2706.0954544063707,1,5766.233203172684,0.13435586,0.13435586,0.013403419,0.9062292,-0.06415927410125732,1440404,2255
790.35,0.0,270.84344,2752.448085944339,2,5770.2875781059265,0.09465213,0.09465213,0.013003165,0.91778755,0.14447718858718872,1442269,2257
790.35,0.0,268.38354,2746.4073657008917,1,5774.35064291954,0.10516229,0.10516229,0.012375908,0.9184642,-0.12234961986541748,1443269,2258
785.4,0.0,268.95538,2725.542261948487,1,5778.4078896045685,0.12751284,0.12751284,0.012443379,0.92192835,0.5713323950767517,1444071,2259
766.65,0.0,264.68442,2654.8519057613457,2,5782.5050683021545,0.071779355,0.071779355,0.00397732,0.9146942,0.6047368347644806,1445191,2261
766.65,0.0,265.4855,2647.997043906407,1,5786.583737611771,0.11902648,0.11902648,0.0132882,0.904928,0.1428314447402954,1446191,2262
766.65,0.0,265.15747,2638.8208492065487,1,5790.656954288483,0.08839214,0.08839214,0.012626508,0.88765544,0.5122223794460297,1447191,2263
772.15,0.0,267.13477,2657.627414407821,1,5794.740252494812,0.11780059,0.11780059,0.013691995,0.89198345,-0.015836119651794434,1448191,2264
784.825,0.0,271.3124,2712.461055959818,1,5798.82093000412,0.10814627,0.10814627,0.012830049,0.8812735,0.5691931247711182,1449191,2265
800.125,0.0,275.55682,2771.836658195817,1,5802.878009557724,0.11762853,0.11762853,0.013023257,0.87722605,0.5870327055454254,1450191,2266
810.925,0.0,278.72382,2806.9025432746234,1,5806.940376996994,0.14217271,0.14217271,0.014343828,0.8538076,-0.31698501110076904,1451191,2267
767.05,0.0,263.70157,2643.2822679233454,3,5811.018258333206,0.13710614,0.13710614,0.012822547,0.8444213,0.8643116056919098,1452436,2270
754.025,0.0,259.35452,2601.237377381389,1,5815.101589918137,0.11239247,0.11239247,0.012387557,0.82985735,0.8160628527402878,1452915,2271
736.95,0.0,252.11836,2544.378989250439,2,5819.175714969635,0.12535273,0.12535273,0.014576206,0.8361963,0.9722230043262243,1454124,2273
736.375,0.0,252.27339,2546.0333425960503,2,5823.261271715164,0.12764561,0.12764561,0.0117091425,0.82711035,0.7957593649625778,1455694,2275
736.85,0.0,251.67715,2556.486943389477,1,5827.331067085266,0.08849114,0.08849114,0.012611906,0.8174304,0.3007432818412781,1456694,2276
751.325,0.0,255.92847,2606.7867474628483,1,5831.397182941437,0.09167665,0.09167665,0.012813937,0.82217985,0.19272929430007935,1457694,2277
757.25,0.0,257.50723,2625.477721080805,1,5835.463022232056,0.107532635,0.107532635,0.011950943,0.8410039,0.33428657054901123,1458694,2278
761.775,0.0,259.22955,2639.2702084077196,1,5839.555160999298,0.102960795,0.102960795,0.013208317,0.8545229,0.11243230104446411,1459694,2279
754.975,0.0,254.07002,2617.1071402312323,2,5843.639430761337,0.123161316,0.123161316,0.012059974,0.86528724,0.8387740701436996,1461021,2281
777.225,0.0,261.24594,2703.5085563039806,1,5847.735867023468,0.09495013,0.09495013,0.012831853,0.8559817,0.44371867179870605,1462021,2282
793.825,0.0,266.76154,2757.561695477992,1,5851.8245408535,0.09280069,0.09280069,0.012398023,0.8464739,0.3633405566215515,1463021,2283
782.95,0.0,264.78217,2715.405045657494,1,5855.903119325638,0.12828103,0.12828103,0.011844836,0.84513265,0.8449212461709976,1463586,2284
799.8,0.0,270.3896,2780.7880074029536,1,5859.982162237167,0.11983399,0.11983399,0.01379299,0.84569544,0.15923142433166504,1464586,2285
792.925,0.0,267.41476,2756.9691593328994,1,5864.071354150772,0.06921622,0.06921622,0.0040956717,0.8423746,0.9056142866611481,1464958,2286
788.625,0.0,266.44492,2743.9341090833195,2,5868.150196075439,0.13559659,0.13559659,0.012302646,0.8213883,0.9498102031648159,1466172,2288
773.35,0.0,259.74863,2684.501601373723,1,5872.2208416461945,0.12544939,0.12544939,0.013025093,0.8274972,0.9453497901558876,1466561,2289
778.7,0.0,260.42862,2701.475062117911,1,5876.288504362106,0.13659455,0.13659455,0.014172196,0.80986214,0.944502804428339,1467333,2290
782.45,0.0,262.29373,2722.034133493831,2,5880.36007142067,0.11063056,0.11063056,0.012368574,0.8201903,0.8821136429905891,1468702,2292
771.6,0.0,258.89203,2678.3290696973004,1,5884.429353713989,0.13162655,0.13162655,0.013667781,0.8316633,0.9140700995922089,1469268,2293
743.625,0.0,246.66264,2553.583440520257,3,5888.509467601776,0.117751285,0.117751285,0.013356459,0.8326726,0.8183511197566986,1471014,2296
743.625,0.0,245.57385,2544.098868672624,1,5892.592526674271,0.112068556,0.112068556,0.012337564,0.81794786,0.18984991312026978,1472014,2297
743.625,0.0,246.74841,2541.5467180192463,1,5896.6769433021545,0.10192381,0.10192381,0.012882678,0.8185431,0.38953423500061035,1473014,2298
748.575,0.0,246.5166,2558.7537988363088,1,5900.764315366745,0.11836595,0.11836595,0.012765344,0.8286308,0.05486255884170532,1474014,2299
745.75,0.0,245.94621,2556.858146148367,1,5904.852647781372,0.13902143,0.13902143,0.0131186005,0.81862456,0.8172906935214996,1474901,2300
756.025,0.0,249.27316,2605.1206310882735,2,5908.934973955154,0.12736651,0.12736651,0.012954872,0.81925786,0.8036360591650009,1476432,2302
756.025,0.0,247.92725,2612.5850804869765,1,5913.0334649086,0.09404508,0.09404508,0.013089102,0.80419165,0.020227670669555664,1477432,2303
756.025,0.0,247.63725,2613.8536580142945,1,5917.116495370865,0.08464555,0.08464555,0.0038412549,0.7997185,0.2924078702926636,1478432,2304
756.025,0.0,248.2312,2608.0416888564823,1,5921.1974420547485,0.09245996,0.09245996,0.01176506,0.7954383,0.12325054407119751,1479432,2305
752.8,0.0,247.6058,2598.6866718844276,1,5925.269773006439,0.12618355,0.12618355,0.012899482,0.7927774,0.9321618750691414,1480303,2306
752.8,0.0,248.31906,2612.2073587298632,1,5929.344671726227,0.11579338,0.11579338,0.012129452,0.78822374,0.14728373289108276,1481303,2307
755.85,0.0,249.07816,2627.104054662387,1,5933.415495157242,0.1321809,0.1321809,0.01238643,0.7865831,0.8257389962673187,1482107,2308
777.55,0.0,256.09183,2705.928452724075,1,5937.490370512009,0.105679646,0.105679646,0.012038631,0.7709527,0.09240442514419556,1483107,2309
784.45,0.0,256.56903,2747.18399981978,2,5941.56710600853,0.13122031,0.13122031,0.013431339,0.7592367,0.9085592925548553,1484293,2311
789.6,0.0,258.19205,2760.7360833391117,1,5945.643876075745,0.07974227,0.07974227,0.012883754,0.76585156,0.3301880955696106,1485293,2312
804.225,0.0,261.88864,2817.534746317978,1,5949.719673633575,0.12994616,0.12994616,0.012535334,0.74830866,0.3949492573738098,1486293,2313
802.575,0.0,261.0963,2810.596898256753,1,5953.800314664841,0.13657208,0.13657208,0.014172714,0.7247245,0.8946350440382957,1486928,2314
795.15,0.0,257.93628,2786.0440932722413,1,5957.892663478851,0.059698045,0.059698045,0.0037836442,0.7346323,0.8932376801967621,1487500,2315
795.15,0.0,258.26617,2790.80828146136,1,5961.982224702835,0.08854872,0.08854872,0.012965111,0.7526423,0.3103501796722412,1488500,2316
788.375,0.0,256.1723,2769.9860025579032,1,5966.076879024506,0.11695976,0.11695976,0.012933409,0.7427877,0.9434401206672192,1489229,2317
778.95,0.0,251.97372,2735.6914894399793,1,5970.144895792007,0.13585249,0.13585249,0.013993407,0.72142047,0.7652006298303604,1489852,2318
778.95,0.0,251.94722,2734.076817193474,1,5974.231946468353,0.059629142,0.059629142,0.004015734,0.7290419,0.5181798040866852,1490852,2319
771.325,0.0,248.52975,2703.372425065892,1,5978.291753292084,0.11424521,0.11424521,0.013858721,0.72788495,0.9606493338942528,1491547,2320
773.225,0.0,248.00542,2716.579386985134,2,5982.378512144089,0.10612154,0.10612154,0.011689492,0.7326284,0.750822126865387,1492950,2322
773.225,0.0,247.35489,2721.4753283670316,1,5986.468401193619,0.112021714,0.112021714,0.014194064,0.75407654,0.07467919588088989,1493950,2323
784.1,0.0,250.39009,2764.305746573925,1,5990.5350596904755,0.09797052,0.09797052,0.012602336,0.7604827,0.289090096950531,1494950,2324
784.1,0.0,250.46089,2760.3435025367094,1,5994.617495059967,0.11639053,0.11639053,0.0117621645,0.7630133,0.8073576092720032,1495950,2325
799.8,0.0,255.4716,2814.2563105472173,1,5998.683668375015,0.120086595,0.120086595,0.0126192225,0.76462567,0.4054564833641052,1496950,2326
809.625,0.0,258.83536,2842.534679616364,1,6002.769550323486,0.132314,0.132314,0.0127925705,0.7435685,0.21278053522109985,1497950,2327
814.2,0.0,261.16147,2851.6878703867123,1,6006.867493391037,0.19426194,0.19426194,0.013449723,0.7350484,0.823949933052063,1498740,2328
833.55,0.0,266.1313,2922.318670100093,2,6010.936391592026,0.10255788,0.10255788,0.012631075,0.7390588,0.8161304742097855,1500675,2330
833.55,0.0,265.0812,2924.3278055102865,1,6015.021450996399,0.1055157,0.1055157,0.012148468,0.72600573,0.03214716911315918,1501675,2331
843.575,0.0,269.12106,2964.810552291471,1,6019.092339992523,0.11524566,0.11524566,0.014602024,0.7079904,0.9454651959240437,1502445,2332
827.625,0.0,262.8833,2912.365547124704,3,6023.173949956894,0.12115898,0.12115898,0.013135688,0.70676404,0.9560851193964481,1503650,2335
840.9,0.0,268.06308,2960.0916441642344,1,6027.245730400085,0.0912053,0.0912053,0.013277039,0.7233526,0.2311115264892578,1504650,2336
814.875,0.0,261.31992,2857.3976896317317,2,6031.325945615768,0.1329513,0.1329513,0.01264737,0.7247854,0.949907585978508,1505609,2338
814.875,0.0,262.0306,2854.4669482374934,1,6035.38889169693,0.12160138,0.12160138,0.013330467,0.71211755,0.4425700306892395,1506609,2339
812.3,0.0,258.0352,2808.470416840252,1,6039.484354734421,0.11056874,0.11056874,0.013799049,0.72085637,0.9737857114523649,1507393,2340
813.3,0.0,259.6972,2803.6435796189826,2,6043.560058832169,0.11278333,0.11278333,0.014741911,0.70511574,0.5619421601295471,1508964,2342
813.3,0.0,260.80865,2804.1739358019745,1,6047.616482019424,0.090633415,0.090633415,0.013138741,0.7194347,0.14399755001068115,1509964,2343
813.3,0.0,259.28308,2799.766749373424,1,6051.694815635681,0.09599858,0.09599858,0.012126436,0.716779,-0.19825518131256104,1510964,2344
813.3,0.0,258.75543,2799.5788818458495,1,6055.758999586105,0.12196626,0.12196626,0.01327984,0.7136744,0.054460763931274414,1511964,2345
816.525,0.0,259.48657,2805.7979332907844,1,6059.829117536545,0.10211421,0.10211421,0.012192134,0.70068425,-0.0015649795532226562,1512964,2346
816.525,0.0,258.77234,2791.2996340457444,1,6063.900826931,0.09759232,0.09759232,0.013496632,0.69755,0.14207196235656738,1513964,2347
821.425,0.0,260.59634,2806.0831746168924,1,6067.960896968842,0.086906075,0.086906075,0.012093339,0.681549,0.09356963634490967,1514964,2348
821.425,0.0,262.2602,2808.5128829308887,1,6072.023418903351,0.047709033,0.047709033,0.00378059,0.6872072,0.20806282758712769,1515964,2349
830.975,0.0,266.1701,2833.788986387856,2,6076.085019350052,0.10044593,0.10044593,0.01198254,0.68772197,0.7828622311353683,1517532,2351
830.975,0.0,266.14835,2834.2849251883877,1,6080.145435094833,0.09103465,0.09103465,0.013106843,0.69803077,0.18490523099899292,1518532,2352
830.975,0.0,266.54077,2829.730595762709,1,6084.221912622452,0.095231354,0.095231354,0.013969317,0.68072504,0.2860235571861267,1519532,2353
840.1,0.0,268.5114,2861.693875940563,1,6088.305012226105,0.095975205,0.095975205,0.01286329,0.66048646,0.05005425214767456,1520532,2354
835.825,0.0,267.89008,2843.2552085869834,1,6092.393531322479,0.061153166,0.061153166,0.0038765583,0.6598843,0.7596140205860138,1520933,2355
835.825,0.0,267.78046,2839.9669619431506,1,6096.470996141434,0.102541916,0.102541916,0.012081334,0.65739155,0.2132037878036499,1521933,2356
842.6,0.0,270.0578,2864.131002514624,1,6100.527223825455,0.09598077,0.09598077,0.012141425,0.64512616,0.2811731696128845,1522933,2357
852.025,0.0,272.95566,2890.058060944266,1,6104.58931016922,0.085071646,0.085071646,0.013566947,0.65213287,0.27592670917510986,1523933,2358
837.25,0.0,267.6762,2834.936860963113,1,6108.629886627197,0.13041212,0.13041212,0.014784727,0.65351087,0.9361341446638107,1524342,2359
844.875,0.0,272.19952,2864.995055184435,1,6112.6890280246735,0.09825161,0.09825161,0.011213049,0.6505897,0.4212173819541931,1525342,2360
842.15,0.0,270.63852,2843.7324156943823,1,6116.765688657761,0.1289038,0.1289038,0.013333001,0.6566745,0.7550009787082672,1526233,2361
