ev_tdlam_before,EpTrueRewMean,EpThisIter,entloss,EpLenMean,EpRewMean,EpisodesSoFar,meankl,TimestepsSoFar,optimgain,TimeElapsed,entropy,surrgain
0.0909317135810852,2995.0632759670452,1,0.0,857.975,140.67068,1479,0.011255141,751076,0.053418994,3435.063326358795,0.8844604,0.053418994
0.6279240846633911,2936.740821675602,2,0.0,842.225,137.8758,1481,0.01155989,752429,0.043145236,3439.8788874149323,0.8676359,0.043145236
0.153272807598114,3004.1066096439963,1,0.0,861.475,140.42595,1482,0.0149896955,753429,0.044565715,3444.083178281784,0.8543467,0.044565715
0.21864569187164307,3034.4688747130654,1,0.0,869.75,141.39835,1483,0.009961437,754429,0.039295807,3448.5635919570923,0.8674391,0.039295807
0.22114765644073486,3037.188746404794,1,0.0,869.75,141.6174,1484,0.0105658425,755429,0.038555384,3452.5167875289917,0.8501565,0.038555384
0.25173383951187134,3037.3904914617347,1,0.0,869.75,141.326,1485,0.010772236,756429,0.041050352,3457.1984491348267,0.8763117,0.041050352
0.22956091165542603,3038.7360584759895,1,0.0,869.75,141.38936,1486,0.011032464,757429,0.052168496,3461.1133935451508,0.8708425,0.052168496
0.11328160762786865,3040.2525186652706,1,0.0,869.75,141.52194,1487,0.01023914,758429,0.044347394,3465.7258145809174,0.86194015,0.044347394
0.20695734024047852,3039.610813144742,1,0.0,869.75,141.49771,1488,0.011662513,759429,0.03776235,3470.2040321826935,0.9106807,0.03776235
0.20586150884628296,3021.9083882035106,2,0.0,864.3,141.11044,1490,0.010604806,761037,0.055240057,3474.5749459266663,0.92816913,0.055240057
0.16440272331237793,3087.3015225920344,1,0.0,882.325,144.46637,1491,0.010731394,762037,0.04489815,3478.900148868561,0.941208,0.04489815
0.18204623460769653,3109.2504869225572,1,0.0,888.675,145.52303,1492,0.011193352,763037,0.04356377,3483.0492413043976,0.96435505,0.04356377
0.17119193077087402,3073.592269264665,1,0.0,878.5,144.09845,1493,0.010216288,763630,0.0509315,3487.365439414978,0.9473649,0.0509315
0.20066165924072266,3075.8222454113225,1,0.0,878.5,144.19225,1494,0.013607856,764630,0.050658677,3491.5931799411774,0.93854684,0.050658677
0.22257864475250244,3097.6787087085295,1,0.0,884.825,145.02103,1495,0.009901067,765630,0.052806765,3495.9757874011993,0.915833,0.052806765
0.19988137483596802,3096.4567314276965,1,0.0,884.825,144.75812,1496,0.011055779,766630,0.047616124,3500.2410233020782,0.89050895,0.047616124
0.18830502033233643,3096.857596381994,1,0.0,884.825,144.29799,1497,0.010552846,767630,0.044117138,3504.488389492035,0.91083515,0.044117138
0.21915322542190552,3108.51338577064,1,0.0,888.975,144.3881,1498,0.01041797,768630,0.046801027,3509.057466030121,0.9177247,0.046801027
0.9508231058716774,3092.353693612618,1,0.0,883.4,143.33324,1499,0.010197456,769407,0.06317778,3513.750825881958,0.9168492,0.06317778
0.31562864780426025,3092.580723609103,1,0.0,883.4,142.89838,1500,0.011806272,770407,0.052892175,3518.054566383362,0.89281666,0.052892175
0.23990821838378906,3129.8403715927766,1,0.0,894.025,144.1409,1501,0.0111340135,771407,0.048061244,3522.7603940963745,0.860848,0.048061244
0.23877108097076416,3129.095766361695,1,0.0,894.025,143.55934,1502,0.011525603,772407,0.04251203,3527.6174116134644,0.85870916,0.04251203
0.24502193927764893,3127.212747381657,1,0.0,894.025,143.28581,1503,0.011041956,773407,0.03892495,3531.795565843582,0.8501734,0.03892495
0.2620525360107422,3174.1365246542878,1,0.0,906.425,145.2767,1504,0.01197058,774407,0.049137667,3536.0854120254517,0.8461538,0.049137667
0.25430041551589966,3236.3426154122963,1,0.0,923.85,147.88965,1505,0.011534093,775407,0.037794836,3540.2100369930267,0.83447856,0.037794836
0.34029966592788696,3244.6218324339015,1,0.0,925.9,148.27155,1506,0.011444951,776407,0.045114525,3544.6909549236298,0.8319399,0.045114525
0.3107985854148865,3244.665526027517,1,0.0,925.9,148.15926,1507,0.010664881,777407,0.03283875,3549.1505093574524,0.79915607,0.03283875
0.34156113862991333,3246.5057703622974,1,0.0,925.9,148.13455,1508,0.010835856,778407,0.034436792,3553.4522998332977,0.7938849,0.034436792
0.2232024073600769,3247.2910884958837,1,0.0,925.9,148.0582,1509,0.010749612,779407,0.03511095,3557.9507365226746,0.8145289,0.03511095
0.32333076000213623,3248.364960503164,1,0.0,925.9,148.16907,1510,0.0114172865,780407,0.0375202,3562.2329597473145,0.81402016,0.0375202
0.3069324493408203,3247.4681474407384,1,0.0,925.9,147.94766,1511,0.010210493,781407,0.048148878,3566.706566810608,0.81391096,0.048148878
0.317379355430603,3253.227251239819,1,0.0,927.675,148.37611,1512,0.010818534,782404,0.037747175,3571.231547355652,0.8256296,0.037747175
0.3903558850288391,3274.467156785589,1,0.0,933.8,149.37544,1513,0.010050707,783404,0.036769584,3575.7692346572876,0.8442305,0.036769584
0.3372160792350769,3274.1520959926884,1,0.0,933.8,149.3259,1514,0.011440832,784404,0.04067147,3579.985374212265,0.8692339,0.04067147
0.450792133808136,3260.5256599998347,2,0.0,930.125,149.13855,1516,0.011303322,785676,0.040592182,3584.5732805728912,0.88032526,0.040592182
0.4004281759262085,3280.3504958312997,1,0.0,935.725,150.0521,1517,0.01085757,786505,0.04021984,3588.692930698395,0.8842681,0.04021984
0.8450764566659927,3240.196351455304,2,0.0,923.15,149.17715,1519,0.013364457,788002,0.06652674,3593.019024372101,0.8378471,0.06652674
0.9114591181278229,3198.11401140674,1,0.0,910.65,147.94022,1520,0.010033267,788502,0.058864716,3597.6528334617615,0.84404707,0.058864716
0.2287091612815857,3258.0252147839906,1,0.0,926.825,150.61505,1521,0.011027294,789502,0.04011745,3602.2861227989197,0.85273916,0.04011745
0.3813415765762329,3259.707702448931,1,0.0,926.825,150.91293,1522,0.010939637,790502,0.043728378,3606.9265506267548,0.85991615,0.043728378
0.07021445035934448,3259.0206968580037,1,0.0,926.825,151.02419,1523,0.0104724355,791502,0.03957423,3611.585434436798,0.81256634,0.03957423
0.9369584396481514,3228.696599585701,1,0.0,917.7,149.7804,1524,0.010329967,792137,0.053927135,3615.880701303482,0.7944101,0.053927135
0.3962476849555969,3229.0009526492404,1,0.0,917.7,149.66153,1525,0.011121284,793137,0.036528178,3620.591577768326,0.83023244,0.036528178
0.314935564994812,3229.4354758299733,1,0.0,917.7,149.57312,1526,0.010284601,794137,0.03933595,3625.1739053726196,0.8357008,0.03933595
0.4039991497993469,3229.299580542415,1,0.0,917.7,149.18782,1527,0.010607423,795137,0.03378274,3629.5264899730682,0.8368584,0.03378274
0.3271815776824951,3229.5233909736944,1,0.0,917.7,148.80301,1528,0.010535918,796137,0.040263463,3633.9431240558624,0.8298973,0.040263463
0.47082555294036865,3230.02393035515,1,0.0,917.7,148.53894,1529,0.010484114,797137,0.046439465,3638.7821233272552,0.8414839,0.046439465
0.09611845016479492,3266.7019432387833,1,0.0,927.5,149.82529,1530,0.011002129,798137,0.040128328,3643.034248352051,0.8422568,0.040128328
0.9705144669860601,3219.041340190178,2,0.0,912.5,146.94931,1532,0.010578047,799537,0.062666245,3647.044010400772,0.8343588,0.062666245
0.2422657608985901,3257.67003797641,1,0.0,922.675,148.51282,1533,0.0102089755,800537,0.043181375,3651.3156321048737,0.8060231,0.043181375
