EpLenMean,meankl,TimeElapsed,EpisodesSoFar,entloss,optimgain,ev_tdlam_before,TimestepsSoFar,EpTrueRewMean,entropy,EpThisIter,surrgain,EpRewMean
1000.0,0.0039551165,12989.422427415848,4120,0.0,0.06536019,0.004752397537231445,4120000,111.80679008761311,0.30818555,1,0.06536019,67.12374
1000.0,0.0040740063,12991.80177974701,4121,0.0,0.058166552,0.10310441255569458,4121000,109.93427227335182,0.3027156,1,0.058166552,67.275696
1000.0,0.0043190597,12994.201645851135,4122,0.0,0.061010838,0.041631221771240234,4122000,107.74662692432415,0.30814973,1,0.061010838,66.74019
1000.0,0.0048761573,12996.593918323517,4123,0.0,0.071617305,0.3572382926940918,4123000,123.19842981736505,0.30144343,1,0.071617305,66.87587
1000.0,0.004527937,12998.987483978271,4124,0.0,0.07201043,0.09692925214767456,4124000,96.20715502284769,0.30666232,1,0.07201043,66.41634
1000.0,0.003820611,13001.370381593704,4126,0.0,0.056688316,0.1447964310646057,4126000,98.89262565460277,0.3089855,2,0.056688316,67.13768
1000.0,0.0040920484,13003.75795507431,4127,0.0,0.06423901,0.14034658670425415,4127000,91.84106552845508,0.30235633,1,0.06423901,66.990395
1000.0,0.004927572,13006.155512809753,4128,0.0,0.05836396,0.06504863500595093,4128000,91.34307722906519,0.3023342,1,0.05836396,66.85032
1000.0,0.004856206,13008.546148777008,4129,0.0,0.062717356,0.1510908603668213,4129000,85.08891612413535,0.2993465,1,0.062717356,67.04521
1000.0,0.004219398,13010.942291975021,4130,0.0,0.06865359,0.16129827499389648,4130000,87.70263866342282,0.2960192,1,0.06865359,67.124886
1000.0,0.0043318775,13013.3306286335,4131,0.0,0.064012975,0.2574946880340576,4131000,85.16393274895043,0.29731792,1,0.064012975,67.46049
1000.0,0.0045114243,13015.721583366394,4132,0.0,0.07047413,0.39371049404144287,4132000,81.95754551488942,0.29172528,1,0.07047413,67.37038
1000.0,0.0058177616,13018.130190610886,4133,0.0,0.08638104,0.8724691569805145,4133000,58.88810859923568,0.28396222,1,0.08638104,67.01601
1000.0,0.0042909784,13020.513393878937,4134,0.0,0.05593011,0.04708057641983032,4134000,55.17837771388895,0.28242108,1,0.05593011,67.597206
1000.0,0.003857758,13022.899658441544,4135,0.0,0.06372984,0.20430278778076172,4135000,55.273984480864286,0.2776222,1,0.06372984,67.367615
1000.0,0.006587398,13025.284045696259,4136,0.0,0.056280196,0.08395427465438843,4136000,44.99056187885965,0.2753503,1,0.056280196,66.82685
1000.0,0.0042209923,13027.678762197495,4137,0.0,0.06440774,0.8284542560577393,4137000,44.34471574019008,0.27093923,1,0.06440774,66.51723
1000.0,0.0038017812,13030.07055091858,4138,0.0,0.06012903,0.11205148696899414,4138000,37.84852184839335,0.26811004,1,0.06012903,66.24597
1000.0,0.0039158063,13032.456224441528,4139,0.0,0.06489135,0.07277458906173706,4139000,41.098349598704075,0.26168025,1,0.06489135,65.163635
1000.0,0.004556421,13034.84362745285,4140,0.0,0.0605284,0.09354960918426514,4140000,44.11636220107041,0.2588538,1,0.0605284,65.00903
1000.0,0.0050762575,13037.2292304039,4141,0.0,0.060364924,-0.02440166473388672,4141000,40.64948586889917,0.2559017,1,0.060364924,64.841324
1000.0,0.0042795097,13039.619916439056,4142,0.0,0.07040988,0.12202602624893188,4142000,41.14904562537897,0.25593764,1,0.07040988,64.96788
1000.0,0.0040645692,13042.010710954666,4143,0.0,0.05755965,0.14932209253311157,4143000,45.10982194347262,0.2496948,1,0.05755965,65.238556
1000.0,0.003812521,13044.398818731308,4144,0.0,0.055912964,0.01388096809387207,4144000,50.041437731135034,0.25234798,1,0.055912964,64.6245
1000.0,0.004126602,13046.7871966362,4145,0.0,0.0673649,0.009549379348754883,4145000,55.243689426595814,0.25261262,1,0.0673649,64.86371
1000.0,0.0041034822,13049.173253297806,4146,0.0,0.060651682,0.1267387866973877,4146000,58.24609391135607,0.24826765,1,0.060651682,64.91542
1000.0,0.0044048973,13051.553904294968,4147,0.0,0.057969566,0.21292078495025635,4147000,56.09881094869981,0.24436234,1,0.057969566,65.1994
1000.0,0.006165525,13053.963019371033,4148,0.0,0.06417926,0.9484555684030056,4148000,29.52949095806705,0.24707983,1,0.06417926,64.36615
1000.0,0.004087052,13056.348194122314,4149,0.0,0.060603403,0.046642303466796875,4149000,26.348025088426528,0.24386358,1,0.060603403,64.60394
1000.0,0.0042577283,13058.735198497772,4150,0.0,0.052599587,0.034072697162628174,4150000,29.749114743263554,0.24381018,1,0.052599587,64.945175
1000.0,0.0042666104,13061.130851268768,4151,0.0,0.05725632,0.04354822635650635,4151000,35.63532109684577,0.23972332,1,0.05725632,65.58345
1000.0,0.0045294124,13063.517945766449,4152,0.0,0.05742112,0.06506365537643433,4152000,38.108618575448894,0.24564946,1,0.05742112,65.85753
1000.0,0.004561851,13065.903629302979,4153,0.0,0.06656866,0.06707757711410522,4153000,76.81599666280536,0.24467088,1,0.06656866,66.27637
1000.0,0.0050976174,13068.291241168976,4154,0.0,0.06084694,0.11884218454360962,4154000,77.02789457554717,0.2408366,1,0.06084694,65.88269
1000.0,0.004149164,13070.683989286423,4155,0.0,0.05706792,0.057534873485565186,4155000,79.49723371590429,0.23395109,1,0.05706792,65.98152
1000.0,0.0039546597,13073.086619377136,4156,0.0,0.05522922,0.19419264793395996,4156000,75.43032778331931,0.23496678,1,0.05522922,65.80359
1000.0,0.0038678464,13075.476341485977,4157,0.0,0.061550297,0.036100804805755615,4157000,74.44170468743043,0.23010015,1,0.061550297,65.8309
1000.0,0.004053768,13077.86796426773,4158,0.0,0.06387921,0.009044110774993896,4158000,65.0346822719306,0.23071289,1,0.06387921,65.29437
1000.0,0.004826227,13080.259258031845,4159,0.0,0.066042185,0.251323401927948,4159000,56.464668918341616,0.22842012,1,0.066042185,64.881905
1000.0,0.0141143,13082.643216848373,4160,0.0,0.12669015,-0.01776111125946045,4160000,53.9139272407726,0.22273062,1,0.12669015,64.56447
1000.0,0.0049068304,13085.029437065125,4161,0.0,0.06752647,0.1503666639328003,4161000,56.15976121555566,0.221376,1,0.06752647,64.58541
1000.0,0.0046043936,13087.427449941635,4162,0.0,0.072965674,0.8287065625190735,4162000,60.07399780146288,0.21536049,1,0.072965674,64.624084
1000.0,0.004166084,13089.8346991539,4163,0.0,0.06514928,0.051408350467681885,4163000,58.80973276243069,0.21493544,1,0.06514928,64.412766
1000.0,0.0140518565,13092.21906208992,4164,0.0,0.098408826,0.06214064359664917,4164000,81.84671997042228,0.21224539,1,0.098408826,64.77203
1000.0,0.0043952772,13094.613166570663,4165,0.0,0.062133428,0.23483282327651978,4165000,79.11376987697223,0.2083017,1,0.062133428,64.07891
1000.0,0.0043607177,13096.99916100502,4166,0.0,0.058129713,0.08272475004196167,4166000,80.56559714818722,0.20264772,1,0.058129713,64.0363
1000.0,0.0041367053,13099.388104915619,4167,0.0,0.061793253,0.11304879188537598,4167000,89.43097541610469,0.20753345,1,0.061793253,64.83633
1000.0,0.0042822417,13101.782024860382,4168,0.0,0.059109204,0.06743413209915161,4168000,95.67412483968425,0.2045646,1,0.059109204,65.811295
1000.0,0.0044519743,13104.171528816223,4169,0.0,0.05813861,0.22035622596740723,4169000,102.10571965592541,0.20715567,1,0.05813861,66.204895
1000.0,0.0040538143,13106.566261529922,4170,0.0,0.056105323,0.04148894548416138,4170000,102.87358308648113,0.20328142,1,0.056105323,66.09741
1000.0,0.0056740744,13108.981915473938,4171,0.0,0.09290386,0.9504454992711544,4171000,74.30789141087523,0.19992241,1,0.09290386,65.020004
1000.0,0.0046067764,13111.370406150818,4172,0.0,0.06356775,0.21226239204406738,4172000,79.581449297054,0.19417323,1,0.06356775,65.019424
1000.0,0.004750737,13113.757479190826,4173,0.0,0.06392654,0.1940096616744995,4173000,104.13032363533405,0.18534295,1,0.06392654,65.94049
1000.0,0.0049248296,13116.136439561844,4174,0.0,0.06370059,0.2691636085510254,4174000,107.34664360919245,0.17503862,1,0.06370059,65.59341
1000.0,0.004848655,13118.522827386856,4175,0.0,0.062096052,0.27934837341308594,4175000,110.53881538359614,0.1722743,1,0.062096052,65.85943
1000.0,0.014688875,13120.898446559906,4176,0.0,0.1139472,0.10207408666610718,4176000,117.00352066140633,0.16639727,1,0.1139472,66.28176
1000.0,0.0047905142,13123.294532775879,4177,0.0,0.09580518,0.9300567060709,4177000,96.27615520500285,0.16014476,1,0.09580518,65.66784
1000.0,0.004022513,13125.675441026688,4178,0.0,0.056651935,0.04285728931427002,4178000,110.05781088191725,0.15553093,1,0.056651935,66.11278
1000.0,0.0043816557,13128.057660579681,4179,0.0,0.059247456,0.013294816017150879,4179000,106.29912000543955,0.15156917,1,0.059247456,66.669395
1000.0,0.004420341,13130.460198163986,4180,0.0,0.063350946,-0.008802175521850586,4180000,105.63950384096515,0.14864711,1,0.063350946,66.713196
1000.0,0.003816484,13132.842061281204,4181,0.0,0.055880845,0.026691973209381104,4181000,110.35859083271274,0.14818403,1,0.055880845,67.29174
1000.0,0.004562461,13135.234156608582,4182,0.0,0.07271361,0.10012519359588623,4182000,112.20107751276069,0.14715977,1,0.07271361,67.164
1000.0,0.0040113404,13137.622005224228,4183,0.0,0.062434018,0.24155890941619873,4183000,112.52145996260165,0.15004995,1,0.062434018,67.25553
1000.0,0.005088658,13140.005128622055,4184,0.0,0.064259835,0.1881353259086609,4184000,114.72358386143355,0.14179693,1,0.064259835,67.64561
1000.0,0.0038186659,13142.392795085907,4185,0.0,0.05255617,0.03742748498916626,4185000,119.59313470862824,0.14041072,1,0.05255617,68.09689
1000.0,0.014832294,13144.771365404129,4186,0.0,0.10043353,0.07586896419525146,4186000,114.60267785799003,0.14148633,1,0.10043353,67.9718
1000.0,0.0044462928,13147.1587870121,4187,0.0,0.05656223,0.02510315179824829,4187000,120.98616839951633,0.14092934,1,0.05656223,67.60686
1000.0,0.0040726895,13149.548742294312,4188,0.0,0.05875939,0.043071210384368896,4188000,152.62885520526808,0.14369501,1,0.05875939,68.3416
1000.0,0.0045692315,13151.9265127182,4189,0.0,0.06318332,0.1727573275566101,4189000,156.95301763469888,0.14045905,1,0.06318332,68.34322
1000.0,0.0041237865,13154.316189527512,4190,0.0,0.06364633,0.013093292713165283,4190000,155.1007145215745,0.14501756,1,0.06364633,68.286766
1000.0,0.0038926946,13156.695310354233,4191,0.0,0.056933522,0.08016073703765869,4191000,153.9889146969636,0.14319502,1,0.056933522,67.87457
1000.0,0.004832623,13159.082471609116,4192,0.0,0.059257362,-0.018030166625976562,4192000,157.85080156080807,0.14022702,1,0.059257362,67.950134
1000.0,0.003761492,13161.467877388,4193,0.0,0.061602302,0.027529478073120117,4193000,157.04426550738455,0.13600732,1,0.061602302,67.60478
1000.0,0.0045302142,13163.849825620651,4194,0.0,0.06708796,0.04997652769088745,4194000,156.7536079348119,0.132658,1,0.06708796,67.8468
1000.0,0.004826611,13166.227715492249,4195,0.0,0.06579365,0.04736536741256714,4195000,157.95339251297284,0.12319285,1,0.06579365,67.97518
1000.0,0.003771088,13168.610164165497,4196,0.0,0.0551681,0.03981053829193115,4196000,156.4116547464867,0.11783784,1,0.0551681,67.726585
1000.0,0.004504946,13170.992753982544,4197,0.0,0.06773399,0.03607964515686035,4197000,154.2078547050911,0.11961199,1,0.06773399,67.226395
1000.0,0.00411742,13173.376725673676,4198,0.0,0.06497598,0.35050255060195923,4198000,164.8109870170757,0.121769905,1,0.06497598,67.68398
1000.0,0.0046381624,13176.101515293121,4199,0.0,0.054111317,0.11627471446990967,4199000,172.2122469541303,0.12441827,1,0.054111317,68.10976
1000.0,0.004365043,13178.491092920303,4200,0.0,0.064974904,0.022912979125976562,4200000,171.15060113415126,0.12551713,1,0.064974904,68.64578
1000.0,0.0046668793,13180.888348340988,4201,0.0,0.063618004,0.16373145580291748,4201000,161.88959874023234,0.122626305,1,0.063618004,68.5898
1000.0,0.0047676275,13183.274829626083,4202,0.0,0.07221873,0.2770899534225464,4202000,161.23420052415668,0.11793225,1,0.07221873,68.70941
1000.0,0.0056988606,13185.659939289093,4203,0.0,0.06208744,0.3208111524581909,4203000,170.57036567491448,0.11522961,1,0.06208744,69.08197
1000.0,0.0046567735,13188.045430898666,4204,0.0,0.061069533,-0.01436161994934082,4204000,174.79302584600293,0.10989001,1,0.061069533,69.54983
1000.0,0.004994101,13190.43529868126,4205,0.0,0.07944813,0.2303462028503418,4205000,175.7816763577361,0.114607744,1,0.07944813,70.161354
1000.0,0.0044219904,13192.8128387928,4206,0.0,0.05658609,0.003551661968231201,4206000,171.75066517384784,0.11372278,1,0.05658609,70.49638
1000.0,0.004308057,13195.196021080017,4207,0.0,0.066502735,0.7177554965019226,4207000,167.9766195702017,0.12045025,1,0.066502735,69.91017
1000.0,0.0052776914,13197.579322814941,4208,0.0,0.0730294,0.09064304828643799,4208000,164.52357782010353,0.111448534,1,0.0730294,69.32396
1000.0,0.0042827264,13199.951771259308,4209,0.0,0.07026631,-0.04010200500488281,4209000,164.0804603249867,0.102711946,1,0.07026631,69.09775
1000.0,0.0045586964,13202.335838079453,4210,0.0,0.05841208,0.15656042098999023,4210000,162.53958739208156,0.10415487,1,0.05841208,69.81317
1000.0,0.004193014,13204.711875200272,4211,0.0,0.066358045,0.12381410598754883,4211000,192.67394166274,0.0982724,1,0.066358045,70.8165
1000.0,0.0041972036,13207.092720270157,4212,0.0,0.061206147,0.29931849241256714,4212000,190.32266652923462,0.09638882,1,0.061206147,71.03197
1000.0,0.004121091,13209.473440647125,4213,0.0,0.055497434,0.06933742761611938,4213000,187.08013290650894,0.08943651,1,0.055497434,71.05934
1000.0,0.0049214894,13211.85146355629,4214,0.0,0.067677654,0.09891211986541748,4214000,185.31468080080361,0.09794052,1,0.067677654,71.00626
1000.0,0.0050754244,13214.232286214828,4215,0.0,0.056602232,0.045181095600128174,4215000,186.53309052159494,0.09643165,1,0.056602232,70.83077
1000.0,0.004005409,13216.608531951904,4216,0.0,0.061266072,0.06657487154006958,4216000,184.05595995743843,0.08259203,1,0.061266072,70.537254
1000.0,0.0040070405,13218.991761446,4217,0.0,0.061798364,0.03813844919204712,4217000,208.68250710697043,0.0815786,1,0.061798364,71.20797
1000.0,0.0043160534,13221.369814872742,4218,0.0,0.060668204,0.023215830326080322,4218000,203.343894833486,0.081925735,1,0.060668204,71.026566
1000.0,0.0042835055,13223.750804424286,4219,0.0,0.056931984,0.014117062091827393,4219000,202.4941776550997,0.083619736,1,0.056931984,70.519005
1000.0,0.004424234,13226.130295038223,4220,0.0,0.056427356,0.06222665309906006,4220000,200.7074908935678,0.08082666,1,0.056427356,70.079765
1000.0,0.014836594,13228.510814905167,4221,0.0,0.10157348,0.023583531379699707,4221000,199.61795357680018,0.07912448,1,0.10157348,69.67194
1000.0,0.0044976547,13230.907035112381,4222,0.0,0.062798835,0.11109620332717896,4222000,203.40154964002136,0.0828943,1,0.062798835,69.4149
1000.0,0.0048017493,13233.281113147736,4224,0.0,0.067948125,0.05109065771102905,4224000,200.25497109915514,0.07772064,2,0.067948125,68.76112
1000.0,0.0053081624,13235.668050050735,4225,0.0,0.06939271,0.10112839937210083,4225000,191.34890134937814,0.077369094,1,0.06939271,68.32533
1000.0,0.004763518,13238.054461956024,4226,0.0,0.06022312,0.07226240634918213,4226000,191.09514710130344,0.07929716,1,0.06022312,68.367355
1000.0,0.005315532,13240.428447008133,4227,0.0,0.072572365,0.14891088008880615,4227000,188.79933935540436,0.07170296,1,0.072572365,68.755875
1000.0,0.0040470595,13242.81416463852,4228,0.0,0.063611835,0.6913411617279053,4228000,181.4174857638534,0.06464386,1,0.063611835,68.951416
1000.0,0.0044508968,13245.214513540268,4229,0.0,0.061022762,0.18444490432739258,4229000,181.80587524470164,0.05744556,1,0.061022762,69.4094
1000.0,0.0046959026,13247.593723535538,4230,0.0,0.06366704,0.04036569595336914,4230000,181.1918710419447,0.046586037,1,0.06366704,69.44786
1000.0,0.0053349696,13249.985568523407,4231,0.0,0.070574366,0.1343671679496765,4231000,179.73616838366357,0.039499234,1,0.070574366,69.55017
1000.0,0.0048661334,13252.361396074295,4232,0.0,0.056416996,-0.002057790756225586,4232000,171.48328538839058,0.039990425,1,0.056416996,69.41449
1000.0,0.004201265,13254.749405384064,4233,0.0,0.057613786,0.020680606365203857,4233000,172.2621269023985,0.045828655,1,0.057613786,70.10189
1000.0,0.0038185746,13257.144424438477,4234,0.0,0.05749531,0.032341837882995605,4234000,171.1149418451027,0.032028615,1,0.05749531,70.13518
1000.0,0.0052531525,13259.532064914703,4235,0.0,0.068264455,0.6312596797943115,4235000,172.79661952505717,0.034060422,1,0.068264455,70.79433
1000.0,0.004359953,13261.915982723236,4236,0.0,0.064202644,0.6417917013168335,4236000,166.62581999061604,0.036444187,1,0.064202644,70.654564
1000.0,0.004835615,13264.294332504272,4237,0.0,0.06416056,0.03353673219680786,4237000,166.537556191876,0.029204782,1,0.06416056,70.811264
1000.0,0.0038529658,13266.677711248398,4239,0.0,0.054137602,0.11331737041473389,4239000,166.54730271792775,0.027120113,2,0.054137602,70.518234
1000.0,0.00432914,13269.063780784607,4240,0.0,0.060914293,0.16604548692703247,4240000,169.50940104914355,0.024884775,1,0.060914293,70.29775
1000.0,0.0045655733,13271.440414428711,4241,0.0,0.058632523,0.052181124687194824,4241000,177.7896455489053,0.02545984,1,0.058632523,70.52202
1000.0,0.0044471202,13273.829204082489,4242,0.0,0.055372,0.09986770153045654,4242000,179.10362216367554,0.017741442,1,0.055372,70.28961
1000.0,0.004269846,13276.205963850021,4243,0.0,0.0680327,-0.013915061950683594,4243000,174.76939529169732,0.015153885,1,0.0680327,69.860306
1000.0,0.0044578738,13278.584752082825,4244,0.0,0.06495497,0.1958528757095337,4244000,174.3421047024111,0.008686066,1,0.06495497,69.6721
1000.0,0.014189895,13280.95623087883,4245,0.0,0.089508116,0.003030240535736084,4245000,171.41558644472875,0.010270357,1,0.089508116,69.06596
1000.0,0.0050959466,13283.343832969666,4246,0.0,0.07474523,0.2323475480079651,4246000,179.29559849705748,0.0158,1,0.07474523,68.96486
1000.0,0.00426783,13285.729767560959,4247,0.0,0.06841795,0.14168548583984375,4247000,184.00336926016294,0.01678443,1,0.06841795,69.30898
1000.0,0.0042767283,13288.11450600624,4248,0.0,0.06592218,0.06069523096084595,4248000,185.63773466067659,0.017099965,1,0.06592218,69.18126
1000.0,0.004000716,13290.50160074234,4249,0.0,0.059217706,0.04406493902206421,4249000,179.71925210540007,0.0111866,1,0.059217706,68.91538
1000.0,0.004100363,13292.88668346405,4250,0.0,0.06186157,-0.009760260581970215,4250000,180.97059956341087,0.010707021,1,0.06186157,68.53206
1000.0,0.004801048,13295.276661396027,4251,0.0,0.059441067,0.29464107751846313,4251000,183.95629501883639,0.012988567,1,0.059441067,68.42333
1000.0,0.0037750704,13297.663970708847,4252,0.0,0.06230718,-0.03135120868682861,4252000,182.12337469453146,0.011736393,1,0.06230718,68.18698
1000.0,0.0046286886,13300.047434568405,4254,0.0,0.061783984,0.10339212417602539,4254000,180.4701629554231,0.009322047,2,0.061783984,67.54344
1000.0,0.0047897045,13302.434921503067,4255,0.0,0.05893451,0.025576412677764893,4255000,180.76957380981116,0.0026780367,1,0.05893451,67.31555
1000.0,0.00664378,13304.817299365997,4256,0.0,0.07087449,0.4328395128250122,4256000,166.2474285723838,0.00962615,1,0.07087449,66.82448
1000.0,0.0038683685,13307.19378066063,4257,0.0,0.059644796,0.16530841588974,4257000,169.4099427490106,0.015766859,1,0.059644796,67.10161
1000.0,0.004213253,13309.587418079376,4258,0.0,0.06536493,0.04213470220565796,4258000,171.90277007896367,0.017545223,1,0.06536493,67.24038
1000.0,0.005027083,13311.967487812042,4259,0.0,0.0610028,0.025260448455810547,4259000,175.26201755732345,0.013884068,1,0.0610028,67.74845
1000.0,0.004153697,13314.35244178772,4260,0.0,0.06018623,0.16085249185562134,4260000,169.35431708178467,0.011435747,1,0.06018623,67.76786
1000.0,0.007968196,13316.741743564606,4261,0.0,0.06818563,0.3834448456764221,4261000,150.5382472347218,0.01794587,1,0.06818563,67.5601
1000.0,0.008619819,13319.121381044388,4262,0.0,0.06408337,0.3546442985534668,4262000,147.05044732695245,0.020840883,1,0.06408337,67.92813
1000.0,0.004666868,13321.494173288345,4263,0.0,0.065866895,0.3180721402168274,4263000,150.1117233399706,0.013474941,1,0.065866895,68.282616
1000.0,0.0043742424,13323.869032382965,4264,0.0,0.05794434,-0.01653766632080078,4264000,150.8028873246422,0.0057988167,1,0.05794434,68.74438
1000.0,0.003794513,13326.238562107086,4265,0.0,0.06405211,0.3069286346435547,4265000,160.98631604844473,0.01239872,1,0.06405211,69.137184
1000.0,0.0040961476,13328.620298862457,4266,0.0,0.061340638,0.1638786792755127,4266000,166.70951826046203,0.0058472157,1,0.061340638,69.735245
1000.0,0.0039856317,13330.997318983078,4267,0.0,0.065136984,0.19514763355255127,4267000,161.34620016283537,0.0025490522,1,0.065136984,69.705734
1000.0,0.013955528,13333.37403178215,4268,0.0,0.09112276,0.013820350170135498,4268000,169.9700447428203,0.0042853355,1,0.09112276,69.40548
1000.0,0.004291284,13335.747282505035,4269,0.0,0.060248323,0.09911096096038818,4269000,170.7433074280938,0.0060669184,1,0.060248323,68.68508
1000.0,0.0051892204,13338.130869626999,4270,0.0,0.05818075,0.021010875701904297,4270000,175.23864395273725,0.003991604,1,0.05818075,68.42926
1000.0,0.014218916,13340.509067296982,4271,-0.0,0.107298195,0.12403339147567749,4271000,177.31728211437158,-0.0021265745,1,0.107298195,68.165344
1000.0,0.0044265077,13342.893872976303,4272,-0.0,0.058236558,0.007444322109222412,4272000,184.5633114661261,-0.0109785795,1,0.058236558,68.013504
1000.0,0.003766653,13345.266789913177,4273,-0.0,0.0565107,0.013683855533599854,4273000,181.27008732793414,-0.010296822,1,0.0565107,67.23185
1000.0,0.0049632154,13347.649022102356,4274,-0.0,0.06365138,0.16556817293167114,4274000,189.62654490884228,-0.008779407,1,0.06365138,67.42751
1000.0,0.0046314313,13350.02971291542,4275,-0.0,0.0670241,0.12187957763671875,4275000,181.50224251997753,-0.011986375,1,0.0670241,66.597755
1000.0,0.004712631,13352.405506372452,4276,-0.0,0.058125913,0.2244393229484558,4276000,181.44617779794703,-0.01429081,1,0.058125913,66.5016
1000.0,0.004186443,13354.792557001114,4277,-0.0,0.058897518,0.08520597219467163,4277000,178.72504466580105,-0.015568495,1,0.058897518,66.6709
1000.0,0.004020214,13357.17311835289,4278,-0.0,0.060617827,0.03230935335159302,4278000,184.31744398154456,-0.017785177,1,0.060617827,66.78099
1000.0,0.004196774,13359.551700592041,4279,-0.0,0.07574601,0.5721189975738525,4279000,183.92723308107043,-0.02128306,1,0.07574601,67.11754
1000.0,0.0041981516,13361.945034980774,4280,-0.0,0.055928346,0.0988500714302063,4280000,182.82575949169473,-0.019756414,1,0.055928346,67.212265
1000.0,0.0039757555,13364.317742347717,4281,-0.0,0.054692134,0.014952600002288818,4281000,187.3455076168331,-0.025440767,1,0.054692134,67.528824
1000.0,0.0052997926,13366.708966493607,4282,-0.0,0.0632204,0.09778422117233276,4282000,188.44741080930402,-0.025771856,1,0.0632204,68.09648
1000.0,0.0047007734,13369.088124275208,4283,-0.0,0.059095714,0.2916507124900818,4283000,188.9999523189784,-0.022676468,1,0.059095714,68.39048
1000.0,0.0057436773,13371.46979522705,4284,-0.0,0.0666226,0.10276371240615845,4284000,185.76017527552972,-0.025497437,1,0.0666226,68.12999
1000.0,0.013536741,13373.851051807404,4285,-0.0,0.09907442,0.03525334596633911,4285000,191.1513107377069,-0.027279448,1,0.09907442,68.53012
1000.0,0.0042349733,13376.235717535019,4286,-0.0,0.053521793,-0.016241908073425293,4286000,182.3526629205049,-0.034595545,1,0.053521793,68.24113
1000.0,0.004464177,13378.618593454361,4287,-0.0,0.062394224,0.22795158624649048,4287000,183.5010842051484,-0.040877342,1,0.062394224,67.95363
1000.0,0.004744634,13380.995542287827,4288,-0.0,0.06133286,0.014867246150970459,4288000,183.13244530697517,-0.050655328,1,0.06133286,67.68034
1000.0,0.003947913,13383.377660512924,4289,-0.0,0.062107794,0.23425006866455078,4289000,187.88876281057372,-0.05088707,1,0.062107794,67.79328
1000.0,0.0043070028,13385.768311023712,4290,-0.0,0.055545464,0.0589023232460022,4290000,185.76753903001455,-0.0579553,1,0.055545464,67.408714
1000.0,0.004664254,13388.148832798004,4291,-0.0,0.05957705,0.0050656795501708984,4291000,185.89259149574383,-0.064860776,1,0.05957705,67.57077
1000.0,0.0043757902,13390.53660106659,4292,-0.0,0.059964135,0.06761616468429565,4292000,190.22478452383947,-0.06587898,1,0.059964135,68.01821
1000.0,0.0043394845,13392.925931930542,4293,-0.0,0.067197904,0.031392693519592285,4293000,195.74616209562402,-0.069831006,1,0.067197904,68.529945
1000.0,0.004345212,13395.312452316284,4294,-0.0,0.057490315,0.024391889572143555,4294000,199.94091905352838,-0.07139209,1,0.057490315,68.53518
1000.0,0.0039020055,13397.693912506104,4295,-0.0,0.051122945,0.1300133466720581,4295000,198.43559352032005,-0.07898143,1,0.051122945,68.78037
1000.0,0.0044315956,13400.075646877289,4296,-0.0,0.056632467,0.030936121940612793,4296000,220.7378635161778,-0.08280191,1,0.056632467,69.49392
1000.0,0.0039686314,13402.463187456131,4297,-0.0,0.05775032,0.1198192834854126,4297000,220.6898024711542,-0.08734903,1,0.05775032,69.59857
1000.0,0.0041034576,13404.84799027443,4298,-0.0,0.05505068,0.09664320945739746,4298000,218.56948782139412,-0.0854508,1,0.05505068,69.256836
1000.0,0.004685643,13407.236298084259,4299,-0.0,0.06177129,0.22106873989105225,4299000,222.4523680146961,-0.08881948,1,0.06177129,69.28404
1000.0,0.014918353,13409.6126704216,4300,-0.0,0.11170222,0.06429821252822876,4300000,227.58581772190018,-0.08660984,1,0.11170222,69.3914
1000.0,0.0038000564,13411.991748571396,4301,-0.0,0.051581092,0.1789555549621582,4301000,249.0943527811509,-0.07854427,1,0.051581092,69.440475
1000.0,0.004207858,13414.721720933914,4302,-0.0,0.07021723,0.1683703064918518,4302000,253.07101544212705,-0.0848771,1,0.07021723,69.12605
1000.0,0.0045260834,13417.096596717834,4303,-0.0,0.05895648,0.025664567947387695,4303000,253.03083309602616,-0.08433977,1,0.05895648,68.894775
1000.0,0.004299582,13419.476902246475,4304,-0.0,0.050965056,0.039422690868377686,4304000,252.76492104093836,-0.08534336,1,0.050965056,68.73265
1000.0,0.013703697,13421.858803749084,4305,-0.0,0.09559413,-0.0032728910446166992,4305000,254.3686555341823,-0.0880235,1,0.09559413,68.267296
1000.0,0.00413655,13424.240533351898,4306,-0.0,0.05924523,0.06766998767852783,4306000,251.6211105679819,-0.09121671,1,0.05924523,67.74854
1000.0,0.0044186516,13426.770094394684,4307,-0.0,0.063102305,0.12437421083450317,4307000,254.66787774097742,-0.097717285,1,0.063102305,67.72156
1000.0,0.0041450225,13429.158615112305,4308,-0.0,0.055588383,0.05436223745346069,4308000,237.28017386107604,-0.1003415,1,0.055588383,67.469345
1000.0,0.0047047604,13431.541971445084,4309,-0.0,0.05876594,0.035685181617736816,4309000,237.84800270037462,-0.10454748,1,0.05876594,67.849594
1000.0,0.0039423644,13433.935730695724,4310,-0.0,0.052103832,0.0022261738777160645,4310000,238.5672310730061,-0.098676965,1,0.052103832,67.778305
1000.0,0.0044736937,13436.321016073227,4311,-0.0,0.072916195,0.31545400619506836,4311000,239.31429780845556,-0.10029916,1,0.072916195,67.80599
1000.0,0.0043491563,13438.713864326477,4312,-0.0,0.058779586,-0.03354847431182861,4312000,239.68964891389555,-0.100695334,1,0.058779586,67.718216
1000.0,0.003959229,13441.106998205185,4313,-0.0,0.06576717,0.01716858148574829,4313000,244.83447456235194,-0.101209566,1,0.06576717,68.096115
