entloss,EpTrueRewMean,TimestepsSoFar,optimgain,EpLenMean,meankl,EpisodesSoFar,TimeElapsed,surrgain,EpThisIter,entropy,ev_tdlam_before,EpRewMean
0.0,-9402.330424111486,2016000,0.11435327,1000.0,0.0057622944,2016,6684.449739217758,0.11435327,1,1.7913015,0.5062592029571533,58.57968
0.0,-9482.013912602955,2017000,0.05513808,1000.0,0.005477217,2017,6687.919227600098,0.05513808,1,1.7885014,-0.7306612730026245,57.835224
0.0,-9516.818801566023,2018000,0.0672497,1000.0,0.0048111156,2018,6691.369286060333,0.0672497,1,1.7985393,0.2526084780693054,58.12685
0.0,-9582.457378255609,2019000,0.15347487,1000.0,0.0066740345,2019,6694.827959060669,0.15347487,1,1.8009151,0.6862354576587677,59.25929
0.0,-9572.08551542927,2020000,0.15555918,1000.0,0.0054595517,2020,6698.26873421669,0.15555918,1,1.7943991,0.7629873603582382,58.46924
0.0,-9630.422922013691,2021000,0.07124975,1000.0,0.013290152,2021,6701.733760595322,0.07124975,1,1.8015298,0.3019094467163086,58.284107
0.0,-9631.764444711585,2022000,0.11035467,1000.0,0.006074618,2022,6705.177786827087,0.11035467,1,1.7944599,0.37064146995544434,58.583405
0.0,-9684.139171035258,2023000,0.04455284,1000.0,0.011298418,2023,6708.63823890686,0.04455284,1,1.7936099,0.2738763093948364,59.132946
0.0,-9683.521414202909,2024000,0.12774578,1000.0,0.0071681254,2024,6712.069674015045,0.12774578,1,1.7855375,0.3056575655937195,59.81071
0.0,-9663.257077498234,2025000,0.13722754,1000.0,0.005309192,2025,6715.502457380295,0.13722754,1,1.7908934,0.3800182342529297,61.463684
0.0,-9738.189962893786,2026000,0.086962536,1000.0,0.0059747896,2026,6718.995549440384,0.086962536,1,1.7808574,0.8211476355791092,60.30827
0.0,-9816.268329493798,2027000,0.07886116,1000.0,0.004533875,2027,6722.488880157471,0.07886116,1,1.781022,0.6946537494659424,59.87029
0.0,-9719.901186503592,2028000,0.10606438,1000.0,0.004709311,2028,6725.958718299866,0.10606438,1,1.7896922,0.8528748452663422,59.581676
0.0,-9739.852188964622,2029000,0.11408564,1000.0,0.0056845713,2029,6729.4267473220825,0.11408564,1,1.7866367,0.24169409275054932,59.175526
0.0,-9742.671068042644,2030000,0.07787611,1000.0,0.004225167,2030,6732.89484667778,0.07787611,1,1.7847759,0.4979516863822937,59.654175
0.0,-9733.144002285957,2031000,0.2108315,1000.0,0.0061244415,2031,6736.39476275444,0.2108315,1,1.7875203,0.4779053330421448,59.30062
0.0,-9772.537751249936,2032000,0.10602382,1000.0,0.0056367917,2032,6739.868526220322,0.10602382,1,1.7925265,0.5730774998664856,58.93103
0.0,-9771.908164190205,2033000,0.075617135,1000.0,0.0045038247,2033,6743.339867353439,0.075617135,1,1.804196,0.8533780872821808,57.082664
0.0,-9765.159117962377,2034000,0.12919798,1000.0,0.005127944,2034,6746.816698789597,0.12919798,1,1.7942082,0.5731765627861023,56.411938
0.0,-9696.769191117552,2035000,0.09337461,1000.0,0.0057857204,2035,6750.255146741867,0.09337461,1,1.789459,-0.3666146993637085,56.306183
0.0,-9697.232983268153,2036000,0.10107215,1000.0,0.005436082,2036,6753.683209896088,0.10107215,1,1.7873722,0.06569600105285645,55.61256
0.0,-9719.665422897626,2037000,0.100437954,1000.0,0.0052240086,2037,6757.1119158267975,0.100437954,1,1.7969478,0.4430779218673706,55.714226
0.0,-9683.513872618592,2038000,0.14709431,1000.0,0.0070671113,2038,6760.529458284378,0.14709431,1,1.7916862,0.357994019985199,55.33659
0.0,-9684.449504123648,2039000,0.0684078,1000.0,0.0038365545,2039,6763.977672100067,0.0684078,1,1.7898549,0.8222397565841675,55.14895
0.0,-9603.932531140992,2040000,0.16134901,1000.0,0.0067056147,2040,6767.403120040894,0.16134901,1,1.7924956,0.09102851152420044,55.519585
0.0,-9609.67728755649,2041000,0.072831355,1000.0,0.004977997,2041,6770.865898609161,0.072831355,1,1.788922,0.6628687083721161,54.57075
0.0,-9635.837438161512,2042000,0.09823042,1000.0,0.005894853,2042,6774.301624298096,0.09823042,1,1.7897798,0.4296889305114746,54.482044
0.0,-9556.47537183814,2043000,0.078748114,1000.0,0.00700975,2043,6777.738662481308,0.078748114,1,1.793224,0.8607061952352524,54.618492
0.0,-9572.993356526666,2044000,0.055690072,1000.0,0.0047362717,2044,6781.196834087372,0.055690072,1,1.797649,0.13374578952789307,55.138744
0.0,-9567.200644094395,2045000,0.09536633,1000.0,0.0048971195,2045,6784.620777845383,0.09536633,1,1.7997471,0.005296528339385986,56.491356
0.0,-9549.624168658434,2046000,0.09451859,1000.0,0.0054960535,2046,6788.076749563217,0.09451859,1,1.7924949,0.7129315137863159,56.398335
0.0,-9417.54304942679,2048000,0.111764275,1000.0,0.005907557,2048,6791.500532388687,0.111764275,2,1.7957424,0.014248490333557129,55.858387
0.0,-9401.117315264513,2049000,0.14294557,1000.0,0.0055699106,2049,6795.399834156036,0.14294557,1,1.7946745,0.6640917062759399,56.455055
0.0,-9390.901234447974,2050000,0.1269848,1000.0,0.0050148685,2050,6798.847767114639,0.1269848,1,1.7921132,0.8037769645452499,55.164234
0.0,-9315.86761561062,2051000,0.23803523,1000.0,0.006335414,2051,6802.312478542328,0.23803523,1,1.802051,0.7670531421899796,54.56941
0.0,-9259.640934232026,2052000,0.08938033,1000.0,0.0050632544,2052,6805.746315956116,0.08938033,1,1.7993785,-0.4578251838684082,54.585594
0.0,-9250.64730195182,2053000,0.12353137,1000.0,0.005166146,2053,6809.185405015945,0.12353137,1,1.7982028,0.24303001165390015,55.28069
0.0,-9239.652857943125,2054000,0.118383974,1000.0,0.0046969512,2054,6812.639554262161,0.118383974,1,1.7955474,0.7273063659667969,55.54605
0.0,-9315.637141517427,2055000,0.064447045,1000.0,0.004600266,2055,6816.088833093643,0.064447045,1,1.7895015,0.8150513470172882,55.422455
0.0,-9303.25337914243,2056000,0.10546386,1000.0,0.005354293,2056,6819.533496379852,0.10546386,1,1.787032,0.2444009780883789,55.54601
0.0,-9239.65424392135,2057000,0.13143334,1000.0,0.0055234227,2057,6822.990727424622,0.13143334,1,1.792741,0.4230697751045227,55.561913
0.0,-9176.616930634244,2058000,0.09975499,1000.0,0.0038384078,2058,6826.476231098175,0.09975499,1,1.7965962,0.5100430250167847,54.040565
0.0,-9096.990983986165,2059000,0.07961108,1000.0,0.0043168776,2059,6829.91673541069,0.07961108,1,1.8028554,0.7737668305635452,53.530342
0.0,-9099.823260799214,2060000,0.11590578,1000.0,0.0058626384,2060,6833.346442699432,0.11590578,1,1.7945559,0.10524904727935791,54.013775
0.0,-9024.404076324097,2061000,0.12622155,1000.0,0.0066452576,2061,6836.786566495895,0.12622155,1,1.7929262,0.5202156901359558,54.33853
0.0,-8980.276415423756,2063000,0.103431374,1000.0,0.0054171896,2063,6840.216069936752,0.103431374,2,1.7914265,0.1241266131401062,53.091225
0.0,-8974.519065804374,2064000,0.105815634,1000.0,0.0059180073,2064,6843.647657155991,0.105815634,1,1.7919575,0.13307350873947144,52.319733
0.0,-8998.363251044695,2065000,0.14521304,1000.0,0.013441308,2065,6847.092020988464,0.14521304,1,1.8068235,0.24669760465621948,51.759087
0.0,-8922.666355946003,2066000,0.12266006,1000.0,0.005388343,2066,6850.544184684753,0.12266006,1,1.8069762,0.23561042547225952,52.868763
0.0,-8921.579065853035,2067000,0.12796341,1000.0,0.0065007354,2067,6854.003390550613,0.12796341,1,1.8124728,0.8585542142391205,53.01361
0.0,-8963.170783978925,2068000,0.04560619,1000.0,0.0053254645,2068,6857.448752164841,0.04560619,1,1.8198406,-0.24589204788208008,53.54673
0.0,-9028.403116495258,2069000,0.099168584,1000.0,0.0064383033,2069,6860.917835950851,0.099168584,1,1.8168942,0.838794156908989,52.605347
0.0,-9016.838671364038,2070000,0.09146568,1000.0,0.0049087116,2070,6864.401912689209,0.09146568,1,1.8222543,-0.02271139621734619,52.070923
0.0,-8924.399106238316,2071000,0.16202661,1000.0,0.0046096905,2071,6867.9041521549225,0.16202661,1,1.8213235,0.7840427309274673,51.792366
0.0,-8894.894797843453,2072000,0.09168957,1000.0,0.0041052126,2072,6871.371357917786,0.09168957,1,1.8156852,0.26038700342178345,52.987915
0.0,-8896.513358381411,2073000,0.0858473,1000.0,0.006614992,2073,6874.856364965439,0.0858473,1,1.8131746,-0.11478602886199951,53.428627
0.0,-8856.468606467355,2074000,0.11770259,1000.0,0.00550477,2074,6878.324045419693,0.11770259,1,1.8180692,0.3174836039543152,54.36483
0.0,-8889.498390682562,2075000,0.07928416,1000.0,0.0052960548,2075,6881.814735889435,0.07928416,1,1.8205534,0.5599187612533569,56.15682
0.0,-8884.009109128752,2076000,0.12881015,1000.0,0.006615881,2076,6885.271233558655,0.12881015,1,1.8231009,0.45133376121520996,57.00395
0.0,-8949.328860793737,2078000,0.06553343,1000.0,0.0049347784,2078,6888.753607749939,0.06553343,2,1.8260506,0.1415662169456482,56.929333
0.0,-8953.535036937052,2079000,0.111641,1000.0,0.0062143086,2079,6892.205530166626,0.111641,1,1.823651,0.1380385160446167,57.929817
0.0,-8968.239802240656,2080000,0.12710923,1000.0,0.0052852402,2080,6895.674380064011,0.12710923,1,1.8193479,0.4499187469482422,57.915607
0.0,-8983.300393203788,2081000,0.118440695,1000.0,0.005129634,2081,6899.113104581833,0.118440695,1,1.8165854,0.44130486249923706,58.040295
0.0,-8919.12420852638,2082000,0.10272613,1000.0,0.0071559474,2082,6902.533493041992,0.10272613,1,1.7995597,0.055107831954956055,58.426125
0.0,-8925.492699472545,2083000,0.07226817,1000.0,0.0047342796,2083,6905.951949357986,0.07226817,1,1.7937657,-0.2237030267715454,58.666992
0.0,-8851.342920216392,2084000,0.16435345,1000.0,0.0055910773,2084,6909.403124809265,0.16435345,1,1.7963833,0.5296584069728851,57.644035
0.0,-8859.153661810025,2085000,0.09731775,1000.0,0.0053822896,2085,6912.823074102402,0.09731775,1,1.7952883,0.1990850567817688,57.554726
0.0,-8831.549716428217,2086000,0.07679956,1000.0,0.009252015,2086,6916.289667844772,0.07679956,1,1.7894737,0.1334497332572937,57.956146
0.0,-8889.75255199041,2087000,0.14718243,1000.0,0.012004997,2087,6919.756545305252,0.14718243,1,1.796688,0.7753830254077911,58.43795
0.0,-8899.833203828228,2088000,0.08465965,1000.0,0.0044563,2088,6923.201902151108,0.08465965,1,1.7918361,0.5132428407669067,60.14379
0.0,-8843.054782756182,2089000,0.10118757,1000.0,0.00445739,2089,6926.645300149918,0.10118757,1,1.7959629,0.5074466168880463,60.677135
0.0,-8910.83228908864,2090000,0.14615205,1000.0,0.005813701,2090,6930.068695068359,0.14615205,1,1.7915606,0.549688309431076,60.788155
0.0,-8968.851096429831,2091000,0.13039747,1000.0,0.0061627356,2091,6933.501366615295,0.13039747,1,1.7935301,0.5037891268730164,61.57917
0.0,-8965.38124293454,2092000,0.11685495,1000.0,0.0061507784,2092,6936.9505007267,0.11685495,1,1.7945141,-0.06845235824584961,61.16637
0.0,-8966.267561030696,2093000,0.11513056,1000.0,0.005362695,2093,6940.399069309235,0.11513056,1,1.7815586,0.22519713640213013,62.370556
0.0,-8977.42763560678,2094000,0.15196191,1000.0,0.005374498,2094,6943.858959436417,0.15196191,1,1.7951323,0.22187858819961548,62.946587
0.0,-8912.94080060577,2095000,0.10776106,1000.0,0.005487593,2095,6947.312121629715,0.10776106,1,1.7923287,0.32322800159454346,64.112045
0.0,-8914.15819307082,2096000,0.10808841,1000.0,0.0055921343,2096,6950.76699256897,0.10808841,1,1.7901121,0.2596328854560852,63.62041
0.0,-8958.276942948869,2097000,0.100023195,1000.0,0.006687848,2097,6954.246190071106,0.100023195,1,1.7797731,0.4254000186920166,63.828785
0.0,-8995.665389860564,2098000,0.14994594,1000.0,0.006458435,2098,6957.722109794617,0.14994594,1,1.779553,0.38050955533981323,64.4269
0.0,-9009.419275972075,2099000,0.09366589,1000.0,0.0055617807,2099,6961.184851884842,0.09366589,1,1.7788881,-0.09350109100341797,64.04309
0.0,-8990.490627159717,2100000,0.13642442,1000.0,0.004640147,2100,6964.644674777985,0.13642442,1,1.7798318,0.6258957982063293,63.207165
0.0,-8965.821694186996,2101000,0.09078346,1000.0,0.005572195,2101,6968.1245748996735,0.09078346,1,1.786343,0.8961167633533478,62.806404
0.0,-9043.840308922456,2102000,0.08380445,1000.0,0.0046460275,2102,6971.60084939003,0.08380445,1,1.7817271,0.5833217203617096,62.986427
0.0,-9048.123005342275,2103000,0.13390471,1000.0,0.0060248813,2103,6975.05201292038,0.13390471,1,1.7761229,0.44759368896484375,62.479332
0.0,-9066.568398051715,2104000,0.095605925,1000.0,0.005271824,2104,6978.513956785202,0.095605925,1,1.7849734,0.8560874611139297,63.375378
0.0,-9098.89818078237,2105000,0.12247182,1000.0,0.0057139443,2105,6982.003309726715,0.12247182,1,1.7864717,0.18871867656707764,62.530964
0.0,-9129.463409198343,2106000,0.109669976,1000.0,0.0055121593,2106,6985.461528778076,0.109669976,1,1.7871584,0.2383376955986023,61.973175
0.0,-9056.744778159878,2107000,0.09878311,1000.0,0.004922226,2107,6988.941316127777,0.09878311,1,1.793563,0.2406352162361145,62.14657
0.0,-9059.36084466353,2108000,0.122148395,1000.0,0.004917579,2108,6992.411903619766,0.122148395,1,1.794232,0.6751331388950348,62.39562
0.0,-9040.915284567649,2109000,0.049466107,1000.0,0.0056970767,2109,6995.852560520172,0.049466107,1,1.796581,0.4772987961769104,63.104607
0.0,-9041.964571139273,2110000,0.124660164,1000.0,0.0057084304,2110,6999.289714097977,0.124660164,1,1.7986289,0.18158990144729614,63.137653
0.0,-9123.409688258453,2111000,0.07209311,1000.0,0.0064137736,2111,7002.758599758148,0.07209311,1,1.8038211,0.7031554281711578,64.42086
0.0,-9123.068963886533,2112000,0.13042447,1000.0,0.007009702,2112,7006.210057258606,0.13042447,1,1.8019521,0.5629911422729492,64.51585
0.0,-9109.061708269328,2113000,0.1322993,1000.0,0.0050190706,2113,7009.672307014465,0.1322993,1,1.7995421,0.8558925837278366,63.793713
0.0,-9108.558864379982,2114000,0.08902541,1000.0,0.006588546,2114,7013.100748538971,0.08902541,1,1.7994221,0.25592339038848877,62.540306
0.0,-9073.747889798275,2115000,0.09836734,1000.0,0.005097553,2115,7016.5427668094635,0.09836734,1,1.7915342,0.32187795639038086,60.91438
0.0,-9162.844890550292,2116000,0.08798197,1000.0,0.005051017,2116,7019.99156832695,0.08798197,1,1.7955931,0.24045264720916748,59.815094
0.0,-9229.672571884988,2117000,0.08891737,1000.0,0.0053365654,2117,7023.464724302292,0.08891737,1,1.8020164,0.4417949318885803,58.679665
0.0,-9196.317462942689,2118000,1.2880833,1000.0,0.008678868,2118,7026.91003704071,1.2880833,1,1.8065804,0.6132234036922455,58.989777
0.0,-9197.816747807385,2119000,0.11466811,1000.0,0.0052479478,2119,7030.382716655731,0.11466811,1,1.8145336,0.2715338468551636,58.243683
0.0,-9254.790120361997,2120000,0.062608324,1000.0,0.008111033,2120,7033.877130508423,0.062608324,1,1.808598,0.3027675747871399,57.5771
0.0,-9238.61839988975,2121000,0.10546562,1000.0,0.005067316,2121,7037.343279600143,0.10546562,1,1.8112782,0.1568061113357544,58.880493
0.0,-9298.863663884467,2122000,0.13435993,1000.0,0.007769253,2122,7040.834976196289,0.13435993,1,1.8202207,0.6010560691356659,58.909313
0.0,-9317.787047696009,2123000,0.09077642,1000.0,0.00562663,2123,7044.322568655014,0.09077642,1,1.8171812,0.7559768408536911,58.42331
0.0,-9364.142125426162,2124000,0.10029273,1000.0,0.0053553446,2124,7047.811084508896,0.10029273,1,1.8227843,0.9476229026913643,58.665394
0.0,-9357.485130913137,2125000,0.11490485,1000.0,0.0059384946,2125,7051.272779226303,0.11490485,1,1.8355875,0.2946586608886719,58.249134
0.0,-9407.88848564964,2126000,0.082927816,1000.0,0.006031825,2126,7054.750993967056,0.082927816,1,1.8374368,0.8119726181030273,58.055065
0.0,-9369.933077944534,2127000,0.089502975,1000.0,0.0068575116,2127,7058.214626312256,0.089502975,1,1.8413205,0.5450179278850555,57.439587
0.0,-9335.623973662492,2128000,0.09128075,1000.0,0.005271602,2128,7061.6836042404175,0.09128075,1,1.8379824,0.8671219944953918,55.57118
0.0,-9372.699488467693,2129000,0.116474696,1000.0,0.0063148895,2129,7065.130053281784,0.116474696,1,1.8204764,0.6626744568347931,55.205505
0.0,-9315.433235873003,2130000,0.11024369,1000.0,0.005821796,2130,7068.57683801651,0.11024369,1,1.8129121,0.5464931428432465,56.054283
0.0,-9283.05624813338,2131000,0.093546845,1000.0,0.005270966,2131,7072.024325847626,0.093546845,1,1.8109587,0.6475444138050079,57.15052
0.0,-9334.622254477217,2132000,0.10880827,1000.0,0.005766781,2132,7075.475339174271,0.10880827,1,1.8049153,0.5340196490287781,57.713783
0.0,-9343.210458628422,2133000,0.09731149,1000.0,0.006963817,2133,7078.921110630035,0.09731149,1,1.7939574,0.5168895721435547,56.99232
0.0,-9351.732027691152,2134000,0.09396353,1000.0,0.005132009,2134,7082.367911815643,0.09396353,1,1.7823302,0.31449854373931885,56.22274
0.0,-9354.823510232756,2135000,0.10856215,1000.0,0.0055716904,2135,7085.800319433212,0.10856215,1,1.7829405,0.4533596634864807,55.07093
0.0,-9358.17599497018,2136000,0.11273266,1000.0,0.005049189,2136,7089.2451367378235,0.11273266,1,1.7795603,0.7770407199859619,54.723682
0.0,-9305.02576970879,2137000,0.10482403,1000.0,0.0055748653,2137,7092.672918319702,0.10482403,1,1.7825657,-0.11798298358917236,54.662647
0.0,-9345.6165544617,2138000,0.06604122,1000.0,0.0053403005,2138,7096.125461578369,0.06604122,1,1.7827609,0.3338627815246582,54.304314
0.0,-9347.043295811334,2139000,0.09879426,1000.0,0.0046966826,2139,7099.592714071274,0.09879426,1,1.7789652,-0.02500629425048828,55.610207
0.0,-9435.60010017642,2140000,0.11547077,1000.0,0.0049383575,2140,7103.036070346832,0.11547077,1,1.7762288,0.33729445934295654,56.10781
0.0,-9499.956368216353,2141000,0.11770413,1000.0,0.0053201336,2141,7106.475924015045,0.11770413,1,1.7786857,0.835212305188179,56.214783
0.0,-9488.093644365776,2142000,0.101669475,1000.0,0.0055229077,2142,7109.9480674266815,0.101669475,1,1.7743996,0.8171100467443466,55.963463
0.0,-9499.890801545236,2143000,0.2901222,1000.0,0.005653366,2143,7113.410599470139,0.2901222,1,1.7748218,0.28238725662231445,56.211365
0.0,-9492.329681440713,2144000,0.09799422,1000.0,0.0062503414,2144,7116.873364210129,0.09799422,1,1.768417,0.23812353610992432,55.928032
0.0,-9435.220210613716,2145000,0.19196594,1000.0,0.0061606094,2145,7120.336421251297,0.19196594,1,1.7630877,0.33684009313583374,55.313324
0.0,-9449.429119697648,2146000,0.10403373,1000.0,0.0051949276,2146,7123.797147512436,0.10403373,1,1.7507933,0.7304433882236481,55.22461
0.0,-9506.347473306912,2147000,0.117304884,1000.0,0.005465437,2147,7127.259470939636,0.117304884,1,1.7575072,0.29198598861694336,55.849937
0.0,-9482.906864630448,2148000,0.12918651,1000.0,0.0065082316,2148,7130.726412534714,0.12918651,1,1.7574801,0.4003514051437378,57.286095
0.0,-9506.356038059987,2149000,0.07266447,1000.0,0.009908292,2149,7134.177626132965,0.07266447,1,1.759307,0.16795974969863892,56.7018
0.0,-9515.412819429057,2150000,0.11101596,1000.0,0.0053690937,2150,7137.639040231705,0.11101596,1,1.7623029,0.324920117855072,56.856068
0.0,-9465.09691526765,2151000,0.137774,1000.0,0.0068035834,2151,7141.504725456238,0.137774,1,1.7631382,0.15922027826309204,56.5053
0.0,-9459.481944554756,2152000,0.13546695,1000.0,0.006102556,2152,7144.947296619415,0.13546695,1,1.7535716,0.25869274139404297,56.200977
0.0,-9470.979444522553,2153000,0.10981716,1000.0,0.0061503453,2153,7148.383881568909,0.10981716,1,1.7566679,0.7460485994815826,56.448326
0.0,-9513.284467413065,2154000,0.11345525,1000.0,0.0046731583,2154,7151.868451595306,0.11345525,1,1.7602987,0.6819382309913635,56.33039
0.0,-9529.108092746497,2155000,0.07813051,1000.0,0.0047211954,2155,7155.31712770462,0.07813051,1,1.7594106,0.40860068798065186,56.816933
0.0,-9486.430753286859,2156000,0.24826217,1000.0,0.0051906067,2156,7158.7868185043335,0.24826217,1,1.7677187,0.4430828094482422,57.938526
0.0,-9431.503664197557,2157000,0.11589269,1000.0,0.0048918864,2157,7162.245268821716,0.11589269,1,1.7601278,0.51634681224823,58.695045
0.0,-9391.35676050014,2158000,0.09949009,1000.0,0.004779105,2158,7165.717252731323,0.09949009,1,1.7640077,-0.05176246166229248,59.70098
0.0,-9440.95404221201,2159000,0.10715224,1000.0,0.0054958463,2159,7169.211144208908,0.10715224,1,1.7582515,0.3854142427444458,59.315582
0.0,-9378.087299539966,2160000,0.14336261,1000.0,0.006724564,2160,7172.680362462997,0.14336261,1,1.7523803,0.38041532039642334,61.406715
0.0,-9388.754673127896,2161000,0.108619034,1000.0,0.004869258,2161,7176.162477254868,0.108619034,1,1.7460324,0.40925854444503784,60.459454
0.0,-9338.815668938632,2162000,0.09282097,1000.0,0.0054743914,2162,7179.629903793335,0.09282097,1,1.7538037,-0.056495070457458496,59.87431
0.0,-9319.311138495686,2163000,0.10409394,1000.0,0.0054347515,2163,7183.0750958919525,0.10409394,1,1.7482865,0.38018685579299927,60.880577
0.0,-9362.274485424616,2164000,0.060161382,1000.0,0.003933044,2164,7186.529590606689,0.060161382,1,1.7468424,0.8176880776882172,61.24159
0.0,-9352.166273425377,2165000,0.13160124,1000.0,0.0059859594,2165,7189.957005023956,0.13160124,1,1.7548076,0.40305542945861816,61.35144
0.0,-9318.089109418765,2166000,0.13203436,1000.0,0.0056966273,2166,7193.407598257065,0.13203436,1,1.747478,0.8166675567626953,61.641186
0.0,-9310.951367922786,2167000,0.10075985,1000.0,0.0053780857,2167,7196.831248521805,0.10075985,1,1.7530781,0.17044419050216675,61.612488
0.0,-9337.445869997713,2168000,0.12744561,1000.0,0.0059089954,2168,7200.253064870834,0.12744561,1,1.7561027,0.34344232082366943,62.73001
0.0,-9310.668173021544,2169000,0.094689794,1000.0,0.004621351,2169,7203.709296703339,0.094689794,1,1.7504612,0.5026596188545227,61.985023
0.0,-9328.263995588615,2170000,0.097823456,1000.0,0.005844377,2170,7207.162802934647,0.097823456,1,1.7551737,0.5200828909873962,61.150932
0.0,-9342.992163536726,2171000,0.08580664,1000.0,0.005778594,2171,7210.624823093414,0.08580664,1,1.7652737,0.2907848358154297,61.16195
0.0,-9315.781688859348,2172000,0.09752115,1000.0,0.005418363,2172,7214.070804595947,0.09752115,1,1.7591443,0.6444261968135834,60.43202
0.0,-9309.786951802645,2173000,0.09871157,1000.0,0.005028262,2173,7217.489052534103,0.09871157,1,1.75452,0.2443704605102539,60.27215
0.0,-9290.404926915799,2174000,0.08703766,1000.0,0.0050002243,2174,7220.929218292236,0.08703766,1,1.7521971,0.6359999179840088,59.94314
0.0,-9282.30589690796,2176000,0.086672984,1000.0,0.0066808956,2176,7224.374755382538,0.086672984,2,1.7601054,0.29741138219833374,60.23919
0.0,-9280.171336052948,2177000,0.096385926,1000.0,0.005249368,2177,7227.795543432236,0.096385926,1,1.7630199,0.05095857381820679,60.367664
0.0,-9295.009607199914,2178000,0.12623887,1000.0,0.0051384335,2178,7231.250244140625,0.12623887,1,1.7675943,0.649600088596344,60.45096
0.0,-9306.378093540417,2179000,0.10768528,1000.0,0.0061939033,2179,7234.676632642746,0.10768528,1,1.7685884,0.2777552604675293,59.515472
0.0,-9248.371258238978,2180000,0.15301387,1000.0,0.005554643,2180,7238.1135449409485,0.15301387,1,1.767712,0.3416314125061035,61.30769
0.0,-9214.193971563602,2181000,0.097615585,1000.0,0.005597268,2181,7241.549202919006,0.097615585,1,1.7638285,0.3892604112625122,62.41865
0.0,-9148.512214890789,2182000,0.11768706,1000.0,0.0059533017,2182,7245.029737710953,0.11768706,1,1.768703,0.43855559825897217,64.35464
0.0,-9218.622197604866,2183000,0.106901824,1000.0,0.0039213984,2183,7248.550638914108,0.106901824,1,1.7743229,0.5940482318401337,63.653053
0.0,-9224.99679051332,2184000,0.116852894,1000.0,0.0054287817,2184,7252.01154589653,0.116852894,1,1.7822764,0.2628159523010254,63.260475
0.0,-9258.37418719648,2185000,0.0823013,1000.0,0.0051296186,2185,7255.504635095596,0.0823013,1,1.7769655,0.4720321297645569,64.60642
0.0,-9223.358508036637,2186000,0.099623665,1000.0,0.006658696,2186,7258.968534231186,0.099623665,1,1.7868651,0.7077343761920929,64.9654
0.0,-9170.086337907505,2187000,0.08871779,1000.0,0.005236174,2187,7262.417750597,0.08871779,1,1.7873527,-0.22886359691619873,65.97906
0.0,-9254.794303343795,2188000,0.11303312,1000.0,0.0050546434,2188,7265.886035203934,0.11303312,1,1.7887455,0.5969142317771912,63.649242
0.0,-9187.945936090751,2189000,0.08680868,1000.0,0.005398986,2189,7269.353720426559,0.08680868,1,1.7761992,0.6837181746959686,64.36876
0.0,-9173.488501796144,2191000,0.122484885,1000.0,0.0051638596,2191,7272.775557279587,0.122484885,2,1.7761416,0.3744666576385498,64.80296
0.0,-9167.427624721624,2192000,0.14268121,1000.0,0.0057759276,2192,7276.206849813461,0.14268121,1,1.7865641,0.31701529026031494,64.7224
0.0,-9200.105861964712,2193000,0.10222106,1000.0,0.0049728234,2193,7279.668552875519,0.10222106,1,1.7863921,0.8513533174991608,64.96424
0.0,-9140.765354533694,2194000,0.15209925,1000.0,0.006170134,2194,7283.137080192566,0.15209925,1,1.7992393,0.8095842748880386,63.78728
0.0,-9151.548476182643,2195000,0.12116407,1000.0,0.0052699493,2195,7286.567596197128,0.12116407,1,1.7967489,0.5315729081630707,62.935505
0.0,-9114.125723767032,2196000,0.090812206,1000.0,0.005174465,2196,7290.004623889923,0.090812206,1,1.7978069,0.29576051235198975,62.856987
0.0,-9101.184250710492,2197000,0.10490467,1000.0,0.0050839083,2197,7293.442692279816,0.10490467,1,1.7925686,0.10722482204437256,62.437183
0.0,-9108.144060650346,2198000,0.11558006,1000.0,0.005429897,2198,7296.89066195488,0.11558006,1,1.7951626,0.16433227062225342,61.77491
0.0,-9047.795687463393,2199000,0.12155667,1000.0,0.0044681844,2199,7300.370205640793,0.12155667,1,1.7959434,0.6737054586410522,62.250286
0.0,-9054.584775977435,2200000,0.053417444,1000.0,0.009217111,2200,7303.871881484985,0.053417444,1,1.791989,-0.1428617238998413,61.099255
0.0,-9070.792432723352,2201000,0.10904561,1000.0,0.005244729,2201,7307.338768482208,0.10904561,1,1.7888454,0.6079213321208954,61.407143
0.0,-9054.082417468491,2202000,0.116351426,1000.0,0.0056306487,2202,7310.80301117897,0.116351426,1,1.7904826,0.6674964129924774,61.012817
0.0,-9048.487226376305,2203000,0.088868245,1000.0,0.0059252083,2203,7314.233758687973,0.088868245,1,1.7981557,-0.14568722248077393,60.245995
0.0,-8980.344601021445,2204000,0.12040835,1000.0,0.0062357425,2204,7317.67236828804,0.12040835,1,1.7966887,0.6790253520011902,60.710175
0.0,-8926.357487604946,2206000,0.2014249,1000.0,0.0067426115,2206,7321.125358343124,0.2014249,2,1.8077695,0.46986836194992065,58.95748
0.0,-8922.743177556315,2207000,0.11646558,1000.0,0.005838745,2207,7324.577245235443,0.11646558,1,1.8137046,0.4221089482307434,58.971546
0.0,-8932.374130005943,2208000,0.275126,1000.0,0.005814332,2208,7328.03280711174,0.275126,1,1.819858,0.28122687339782715,58.122154
0.0,-8933.795079753736,2209000,0.10231875,1000.0,0.0055109793,2209,7331.491398334503,0.10231875,1,1.8201741,0.24148476123809814,59.075264
0.0,-8966.745666487064,2210000,0.106545955,1000.0,0.0049292864,2210,7334.970773458481,0.106545955,1,1.8216747,0.6853869259357452,59.871387
