entloss,EpThisIter,EpRewMean,EpisodesSoFar,entropy,ev_tdlam_before,TimestepsSoFar,meankl,TimeElapsed,EpLenMean,EpTrueRewMean,surrgain,optimgain
0.0,13,7.261712,3334,23.157883,0.8212276101112366,244219,0.003916207,6438.243200063705,86.1,451.3808254289644,0.14077023,0.14077023
0.0,13,6.980909,3347,23.148573,0.7918387949466705,245242,0.014091402,6461.529447078705,82.15,429.2479771105542,0.31018305,0.31018305
0.0,9,7.0476685,3356,23.149418,0.7549506276845932,246222,0.003968916,6484.929169178009,86.725,452.85772648594013,0.14543381,0.14543381
0.0,11,6.9499636,3367,23.144573,0.8540639281272888,247232,0.013879174,6508.553968191147,89.775,466.9872531557239,0.29541343,0.29541343
0.0,10,7.3212647,3377,23.132326,0.7368488609790802,248238,0.014932601,6532.234169960022,94.875,488.56221215769347,0.39765683,0.39765683
0.0,12,7.6238813,3389,23.128555,0.7615409940481186,249250,0.0038151487,6555.7610540390015,95.475,494.05986600185935,0.1516579,0.1516579
0.0,13,7.6969924,3402,23.126112,0.8134715557098389,250238,0.0037706054,6579.31645822525,88.1,458.8961634134186,0.1344366,0.1344366
0.0,12,7.489601,3414,23.111488,0.6771541833877563,251356,0.014961228,6602.613889932632,86.5,449.5263421826885,0.38087425,0.38087425
0.0,12,6.9926667,3426,23.098475,0.8072541803121567,252402,0.0038396919,6626.0117790699005,85.2,443.0739171255329,0.13332053,0.13332053
0.0,12,6.887417,3438,23.097496,0.7293056547641754,253457,0.003761514,6649.177623033524,88.375,460.84105520044034,0.14274853,0.14274853
0.0,13,6.98333,3451,23.083359,0.7199225723743439,254532,0.014762782,6672.8401300907135,85.8,454.89412202751475,0.3025151,0.3025151
0.0,13,7.105062,3464,23.080727,0.6710015535354614,255557,0.014163597,6696.5631511211395,82.75,441.51148119999317,0.3614319,0.3614319
0.0,13,6.795465,3477,23.07662,0.8283583223819733,256626,0.0041227406,6720.133129835129,81.4,429.47336112483237,0.16542989,0.16542989
0.0,12,6.8372903,3489,23.08253,0.7181059420108795,257678,0.0039964505,6743.570184230804,81.725,429.7129703400693,0.14317685,0.14317685
0.0,13,6.8707795,3502,23.085098,0.8205041289329529,258860,0.0039161737,6767.167444944382,85.8,453.2954867557617,0.13671796,0.13671796
0.0,11,6.8981295,3513,23.080067,0.8173090666532516,259843,0.003812654,6790.364502906799,88.05,468.58126230925535,0.13570511,0.13570511
0.0,12,7.037429,3525,23.079102,0.7944101691246033,260911,0.0040602796,6813.330002069473,89.15,473.48748326339137,0.14919639,0.14919639
0.0,12,6.720904,3537,23.07582,0.6951808631420135,261930,0.004177791,6836.651149988174,87.375,463.229002644987,0.15447459,0.15447459
0.0,10,6.6479583,3547,23.055624,0.7381168007850647,262908,0.0038401359,6860.1219182014465,91.675,480.6836603627515,0.14190999,0.14190999
0.0,11,6.813529,3558,23.043135,0.7851377576589584,263890,0.0144253755,6883.589973926544,89.4,471.8919460553023,0.3011183,0.3011183
0.0,11,6.5600595,3569,23.046516,0.8317634463310242,264959,0.0038769008,6906.992634057999,91.875,481.46052384197935,0.13289708,0.13289708
0.0,12,6.8842344,3581,23.039593,0.769810825586319,265963,0.014712189,6930.530611038208,90.55,473.9356097551311,0.4081104,0.4081104
0.0,14,6.6340156,3595,23.03414,0.8169013112783432,267026,0.00376395,6954.376815080643,84.8,445.0444255851905,0.1353079,0.1353079
0.0,13,6.638542,3608,23.029648,0.7674685567617416,268077,0.0039807903,6977.6585829257965,80.5,428.3905498224799,0.13534926,0.13534926
0.0,11,6.3396716,3619,23.021835,0.786063626408577,269095,0.0038466603,7001.03650188446,82.95,439.6339170769332,0.14323059,0.14323059
0.0,12,6.1288033,3631,23.017931,0.7761845886707306,270112,0.0042425273,7024.830882072449,84.625,445.79420587520036,0.13945311,0.13945311
0.0,11,6.023753,3642,23.013351,0.7501266747713089,271081,0.0040057558,7047.963719129562,87.35,460.9435636662176,0.15930781,0.15930781
0.0,11,6.0145073,3653,23.01207,0.662774533033371,272063,0.0041346475,7071.507863998413,88.825,467.577265457133,0.15473247,0.15473247
0.0,12,5.586447,3665,23.027836,0.7644952088594437,273103,0.014835656,7095.038357973099,86.75,458.3597760800502,0.33184183,0.33184183
0.0,12,5.4233117,3677,23.030315,0.8058263659477234,274102,0.013966643,7118.304836988449,86.75,455.13898097773426,0.2772858,0.2772858
0.0,11,5.4048576,3688,23.026037,0.6687934398651123,275140,0.0039823307,7142.089219093323,86.5,450.0572542075708,0.14975521,0.14975521
0.0,13,5.8476,3701,23.018057,0.7088837027549744,276144,0.0039643035,7165.74506688118,85.025,445.96541970761047,0.14218643,0.14218643
0.0,13,5.9069643,3714,23.020178,0.7395603954792023,277187,0.0041863355,7189.62112402916,83.75,441.49314201586384,0.14360514,0.14360514
0.0,11,5.590987,3725,23.024456,0.7449690401554108,278188,0.0038063352,7213.3489780426025,81.375,430.7769160664585,0.14733236,0.14733236
0.0,11,5.756697,3736,23.018597,0.7051112055778503,279211,0.004107551,7236.820650100708,86.6,454.8399421032085,0.15344411,0.15344411
0.0,12,5.744147,3748,23.025913,0.739128440618515,280247,0.0146424705,7260.075139045715,88.95,466.2386320981376,0.34546345,0.34546345
0.0,12,5.828891,3760,23.025742,0.7305516004562378,281241,0.004610889,7283.9697189331055,87.225,460.2951971493085,0.17238747,0.17238747
0.0,12,5.904483,3772,23.021969,0.6357209384441376,282263,0.0038344995,7307.679655075073,86.025,454.8051434177311,0.13963081,0.13963081
0.0,12,5.6781683,3784,23.019032,0.7841705977916718,283322,0.0038466684,7331.456022024155,84.85,451.13060817897485,0.13983682,0.13983682
0.0,12,5.561136,3796,23.01953,0.7270808815956116,284341,0.004096273,7355.097985029221,84.6,449.72017148399766,0.14685261,0.14685261
0.0,13,5.3292093,3809,23.014786,0.7367134988307953,285398,0.004128306,7378.658079147339,84.4,445.2522188819227,0.14668235,0.14668235
0.0,12,5.3120337,3821,23.02006,0.7256125211715698,286375,0.003913935,7402.286711931229,83.675,438.5657999042389,0.14211431,0.14211431
0.0,12,5.4294863,3833,23.00826,0.6753504574298859,287345,0.014502774,7425.89067196846,81.175,429.8053009624852,0.2876634,0.2876634
0.0,12,5.631308,3845,23.00488,0.7311058938503265,288399,0.0044797473,7449.439402103424,83.1,440.0345557563147,0.17736134,0.17736134
0.0,13,5.6167035,3858,22.996542,0.7305530607700348,289466,0.014988475,7472.719146966934,83.05,441.80041627457103,0.28936893,0.28936893
0.0,12,5.3072433,3870,22.99105,0.7277505397796631,290460,0.0038779913,7496.138184070587,83.975,444.8445103386986,0.14787649,0.14787649
0.0,12,5.1211786,3882,22.989267,0.5725599527359009,291420,0.0038775664,7519.691211938858,81.325,431.1431005926014,0.15536693,0.15536693
0.0,13,5.2564774,3895,22.991041,0.6768249571323395,292443,0.0039964067,7542.9871599674225,81.175,429.2965867271849,0.1713893,0.1713893
0.0,13,5.220559,3908,22.984213,0.7075754106044769,293491,0.0038790433,7566.371431112289,80.175,426.9932961655031,0.1399149,0.1399149
0.0,11,5.2613583,3919,22.984215,0.7694092690944672,294493,0.0048535205,7590.0216381549835,82.2,436.58096787568576,0.15853313,0.15853313
0.0,11,5.206974,3930,22.98375,0.6812066435813904,295515,0.0042188005,7613.600186109543,86.45,456.5266201088285,0.14948928,0.14948928
0.0,10,5.1783056,3940,22.992315,0.651015967130661,296464,0.0044082687,7636.983999967575,90.95,474.8379922149094,0.15356955,0.15356955
0.0,12,5.0206013,3952,22.991177,0.7818605899810791,297441,0.004125746,7660.560020208359,89.475,464.88994399052046,0.15676913,0.15676913
0.0,12,4.8703814,3964,22.989256,0.7286025285720825,298488,0.0042156186,7683.979102134705,89.65,464.8330811170637,0.15888658,0.15888658
0.0,11,5.3435793,3975,22.990362,0.6736152768135071,299525,0.0038901095,7707.346986293793,89.4,467.78896249374304,0.13471833,0.13471833
0.0,11,5.358393,3986,22.989426,0.6689094007015228,300503,0.004060941,7730.759312152863,87.9,458.87092127535936,0.14734158,0.14734158
0.0,9,5.6037345,3995,22.98295,0.6740398705005646,301576,0.003930302,7754.22384095192,96.85,498.9908496122911,0.14405361,0.14405361
0.0,12,5.4589405,4007,22.985361,0.6571768522262573,302546,0.004172655,7777.559683084488,94.675,486.2827242338002,0.14181536,0.14181536
0.0,13,4.739949,4020,22.983854,0.7032851576805115,303631,0.0042557986,7800.886580944061,90.0,464.7763975704387,0.16558295,0.16558295
0.0,10,4.9344096,4030,22.978867,0.5673558712005615,304656,0.004188456,7824.190882921219,91.725,476.2067005756586,0.19335759,0.19335759
0.0,12,5.1384096,4042,22.974651,0.6595271825790405,305708,0.0039321147,7847.621875047684,88.7,466.6446429507796,0.15821263,0.15821263
0.0,12,5.086231,4054,22.973589,0.7170794606208801,306784,0.0044001546,7872.7108471393585,91.55,478.6325906767088,0.14733924,0.14733924
0.0,11,4.636798,4065,22.96742,0.777027890086174,307809,0.0040803263,7897.051856040955,90.225,473.09658752299373,0.14595538,0.14595538
0.0,12,4.400784,4077,22.958494,0.5397464036941528,308856,0.0041067037,7933.947323083878,89.45,469.07553250005196,0.13828975,0.13828975
0.0,12,4.417941,4089,22.956087,0.7185356914997101,309891,0.0039871517,7957.471374988556,87.75,464.625851839596,0.13955787,0.13955787
0.0,12,4.3586836,4101,22.953114,0.70537069439888,310904,0.0040946086,7980.97470998764,86.825,460.9810553846066,0.15729234,0.15729234
0.0,11,4.6173263,4112,22.950851,0.5882776081562042,311979,0.003779144,8004.417987108231,88.85,468.2150171721363,0.14169261,0.14169261
0.0,10,4.827792,4122,22.940758,0.6736123263835907,312934,0.003951857,8027.644774198532,92.7,483.0035636884533,0.15884593,0.15884593
0.0,13,4.840211,4135,22.93168,0.6254662573337555,314093,0.0042709885,8051.138013124466,93.575,486.41610403563675,0.15005141,0.15005141
0.0,12,4.5868874,4147,22.925814,0.6116941869258881,315109,0.0043355734,8074.476959228516,91.1,474.60730109513025,0.171088,0.171088
0.0,12,4.4486794,4159,22.916494,0.7293835580348969,316136,0.014688244,8097.947559118271,88.6,466.4023748568849,0.28366643,0.28366643
0.0,12,4.6024456,4171,22.918987,0.6953689157962799,317128,0.0039125215,8121.452732086182,83.125,446.2441183754857,0.1475462,0.1475462
0.0,12,4.7738395,4183,22.911167,0.6963944137096405,318192,0.0039076805,8144.798923969269,86.35,463.1199697434172,0.14339861,0.14339861
0.0,11,5.0584087,4194,22.906088,0.6585480868816376,319193,0.0039015382,8168.319617986679,87.675,467.8746069767587,0.1582146,0.1582146
0.0,12,5.086179,4206,22.90901,0.6388524770736694,320222,0.0146553805,8191.741971254349,87.8,468.1949833810328,0.28361288,0.28361288
0.0,12,4.6906404,4218,22.90674,0.7008360028266907,321291,0.004084117,8215.462626934052,90.125,477.20120620533197,0.1453201,0.1453201
0.0,11,4.2090497,4229,22.904827,0.8061411380767822,322336,0.0040952433,8238.944021940231,90.0,475.91954435078424,0.15002051,0.15002051
0.0,11,4.318721,4240,22.900711,0.5891784727573395,323401,0.0057071345,8262.540802001953,92.625,488.7922344200086,0.29611206,0.29611206
0.0,9,4.315508,4249,22.909145,0.6638275682926178,324427,0.0041296156,8286.103895902634,98.125,516.3063848868612,0.15105924,0.15105924
0.0,11,4.390746,4260,22.910677,0.6643108129501343,325470,0.0041328347,8309.37513422966,99.425,520.3804205662117,0.15059057,0.15059057
0.0,10,4.640031,4270,22.909678,0.7588607370853424,326485,0.004703979,8333.380553245544,101.775,530.2399423054414,0.17550752,0.17550752
0.0,11,4.743215,4281,22.9087,0.6836497783660889,327442,0.0041844044,8357.011626958847,99.375,522.028151409896,0.14874323,0.14874323
0.0,11,4.872485,4292,22.90853,0.6602838039398193,328538,0.003914463,8381.041455030441,96.175,506.884272674527,0.14353377,0.14353377
0.0,12,4.6483893,4304,22.907192,0.714560329914093,329615,0.0041611013,8404.681097984314,94.2,497.12825458034024,0.15057394,0.15057394
0.0,11,4.280812,4315,22.901356,0.6650007665157318,330670,0.014700154,8428.076361179352,92.625,485.46263200007013,0.29123855,0.29123855
0.0,10,4.2150674,4325,22.899254,0.7223576009273529,331731,0.0039736773,8451.781352043152,96.2,496.78821552151396,0.1436891,0.1436891
0.0,11,4.11692,4336,22.895504,0.6952883303165436,332782,0.0043148715,8475.331943035126,97.25,503.1632005922103,0.15655707,0.15655707
0.0,10,4.254683,4346,22.894491,0.7640667408704758,333813,0.0048015974,8498.661143064499,100.625,520.6277885699312,0.1615349,0.1615349
0.0,8,4.307288,4354,22.89159,0.6482416391372681,334846,0.0038837777,8522.382003068924,109.925,571.3566679707542,0.14481398,0.14481398
0.0,9,4.225777,4363,22.892225,0.7594716846942902,335958,0.0042403373,8545.73718905449,111.0,572.073916690113,0.16372287,0.16372287
0.0,9,4.2610145,4372,22.88415,0.7792287915945053,337015,0.0039355233,8569.261558055878,115.05,592.268472026198,0.1397059,0.1397059
0.0,12,3.9365668,4384,22.884289,0.7497230768203735,338076,0.0044833766,8592.937566041946,110.9,568.6773531445945,0.14846206,0.14846206
0.0,11,3.8817635,4395,22.878098,0.6737564206123352,339122,0.0039342972,8616.387639045715,103.375,530.1599389578518,0.14018685,0.14018685
0.0,10,3.5875137,4405,22.875816,0.7692779302597046,340197,0.004297369,8639.87700510025,100.075,514.0935648149649,0.15085186,0.15085186
0.0,10,3.51438,4415,22.872599,0.7314330041408539,341179,0.00403657,8663.525618076324,95.3,490.984099866006,0.1548048,0.1548048
0.0,8,4.0869217,4423,22.856306,0.5801090896129608,342201,0.005019691,8687.164556026459,105.625,541.2986740080049,0.23655954,0.23655954
0.0,10,4.2232165,4433,22.85742,0.7166949808597565,343141,0.004175948,8710.880217075348,104.45,532.815660548909,0.15822801,0.15822801
0.0,11,4.3773355,4444,22.855118,0.7407693266868591,344200,0.0043874965,8734.35958814621,102.625,529.98833624224,0.16901048,0.16901048
0.0,10,4.380824,4454,22.853481,0.5866100490093231,345257,0.0051210667,8757.962277173996,104.125,537.7187106752182,0.18673271,0.18673271
0.0,10,4.156358,4464,22.852047,0.742522120475769,346296,0.004123734,8781.404823064804,100.125,520.0564526973925,0.14346047,0.14346047
0.0,9,4.091841,4473,22.85485,0.7674347460269928,347227,0.004005546,8805.094074010849,102.15,531.52388193429,0.16112077,0.16112077
0.0,10,3.9886632,4483,22.852093,0.7561326324939728,348259,0.004490263,8828.772893190384,104.175,536.5268110066504,0.15777944,0.15777944
0.0,9,4.1805406,4492,22.848763,0.7108310461044312,349242,0.0046249293,8852.99087190628,103.9,531.9573656954909,0.17106083,0.17106083
0.0,10,4.0641336,4502,22.84908,0.7277902364730835,350245,0.004148466,8876.847414016724,102.85,523.6669404883507,0.1492131,0.1492131
0.0,11,3.9208915,4513,22.851694,0.7538865357637405,351248,0.0041432744,8900.626074075699,100.525,512.0561230983419,0.15966715,0.15966715
0.0,12,3.9576097,4525,22.858883,0.6751922070980072,352307,0.0041651507,8924.487775087357,94.15,486.16733133697596,0.16213542,0.16213542
0.0,10,3.718698,4535,22.860348,0.691312313079834,353307,0.003949259,8948.360305070877,93.85,484.0161493204861,0.15957245,0.15957245
0.0,10,4.067477,4545,22.8517,0.48320186138153076,354394,0.004571582,8971.995105028152,97.4,504.83497198550276,0.1763905,0.1763905
0.0,10,4.0281816,4555,22.85206,0.737433910369873,355415,0.004558431,8996.120793104172,98.375,508.8699925959678,0.16983606,0.16983606
0.0,11,4.0730057,4566,22.850544,0.6131853461265564,356510,0.0042128796,9020.956752061844,102.875,530.017165424623,0.1547572,0.1547572
0.0,12,3.8255048,4578,22.848156,0.6852536797523499,357587,0.0041035376,9044.920011997223,98.7,510.1486540736544,0.15303479,0.15303479
0.0,10,3.6214366,4588,22.850904,0.7635177820920944,358578,0.00407576,9068.617119073868,96.65,498.4927113329535,0.15472034,0.15472034
0.0,10,3.554765,4598,22.850138,0.7003308236598969,359551,0.004383386,9092.130076169968,94.825,491.4319685855054,0.16680503,0.16680503
0.0,11,3.3662028,4609,22.850094,0.7270469665527344,360581,0.0041112816,9115.399105072021,94.425,490.98052034900593,0.13661225,0.13661225
0.0,11,3.1148489,4620,22.845835,0.7501675933599472,361602,0.0037990566,9138.55838894844,93.925,486.6170915188985,0.13451241,0.13451241
0.0,11,3.2461479,4631,22.846691,0.7002160549163818,362659,0.0047469917,9162.018654108047,94.275,487.71535721119034,0.15357761,0.15357761
0.0,11,3.3487663,4642,22.84847,0.7578953206539154,363688,0.0040728897,9185.422165870667,94.225,488.08848907576214,0.14721696,0.14721696
0.0,10,3.442871,4652,22.85449,0.7906467765569687,364714,0.0038185222,9208.768003940582,95.2,492.88372181474824,0.15155111,0.15155111
0.0,8,3.5807872,4660,22.8527,0.685574859380722,365706,0.0049604354,9232.656717061996,102.6,526.7153183382492,0.16482228,0.16482228
0.0,10,3.5214984,4670,22.844725,0.6890296339988708,366667,0.0039936104,9256.18051815033,102.675,531.6424059702264,0.14033076,0.14033076
0.0,11,3.627233,4681,22.839193,0.6129451394081116,367670,0.004449878,9279.81157207489,101.75,526.5085923313475,0.19720267,0.19720267
0.0,10,3.6953728,4691,22.837534,0.3622080087661743,368731,0.0046430337,9303.631968021393,103.325,536.0059313406209,0.16493532,0.16493532
0.0,8,3.802568,4699,22.844227,0.7229140102863312,369704,0.004535582,9327.301599264145,102.125,530.6992852224671,0.19599067,0.19599067
0.0,10,3.9112163,4709,22.838242,0.6352796852588654,370721,0.0042811846,9350.905626058578,103.55,534.4770612478248,0.15125325,0.15125325
0.0,11,3.98983,4720,22.843122,0.5178921222686768,371736,0.004273732,9374.528235912323,103.65,536.8937474459142,0.18127182,0.18127182
0.0,12,4.088118,4732,22.84086,0.4569646716117859,372810,0.0053042136,9398.176398992538,98.975,514.3739273752051,0.30550063,0.30550063
0.0,11,3.905365,4743,22.843746,0.7248015403747559,373809,0.00494278,9421.551275014877,90.5,476.3169176948728,0.17173553,0.17173553
0.0,10,3.7820582,4753,22.83532,0.5183400213718414,374776,0.004162874,9445.098303079605,91.2,480.0254695464322,0.15953413,0.15953413
0.0,8,3.6216545,4761,22.834017,0.5501320362091064,375634,0.0045824815,9468.820753097534,95.225,500.9838177726915,0.15292273,0.15292273
0.0,12,3.4870331,4773,22.834152,0.6817959249019623,376692,0.0047548604,9492.545349121094,95.225,499.8069470017963,0.16093262,0.16093262
0.0,12,3.3839397,4785,22.835281,0.6454313695430756,377756,0.0045358837,9516.81017112732,94.35,492.9429372672892,0.1500049,0.1500049
0.0,9,3.529773,4794,22.83541,0.4131406545639038,378763,0.0047188653,9540.407407999039,97.0,506.96795057150956,0.20083046,0.20083046
0.0,10,3.3697648,4804,22.826529,0.7738195210695267,379795,0.004129124,9564.137242078781,97.75,510.1068526134639,0.14815828,0.14815828
0.0,9,3.3685546,4813,22.8291,0.516560822725296,380755,0.0042248927,9588.567800998688,101.575,530.5328109777962,0.15564123,0.15564123
0.0,10,3.3479724,4823,22.830036,0.5948618054389954,381768,0.004554388,9611.920700073242,105.2,550.9912042155669,0.16366693,0.16366693
0.0,11,3.1768177,4834,22.835806,0.6943038105964661,382807,0.004139861,9635.599071264267,101.1,532.6532820387245,0.17381744,0.17381744
0.0,11,3.3128612,4845,22.834972,0.7760640382766724,383936,0.004177497,9659.242983102798,100.525,527.0250741847724,0.14654121,0.14654121
0.0,11,3.3647957,4856,22.8265,0.6059626638889313,384977,0.004102582,9682.727568149567,97.675,514.658047859842,0.14894387,0.14894387
0.0,11,3.244143,4867,22.819016,0.7208057045936584,385996,0.004490223,9706.585922956467,96.825,503.3162241685815,0.17670965,0.17670965
0.0,12,3.229438,4879,22.814621,0.6597472727298737,387004,0.0041236617,9730.408430099487,92.025,482.1862148479604,0.1913766,0.1913766
0.0,11,3.2126727,4890,22.814442,0.5515063107013702,388011,0.004558539,9753.78958106041,91.05,481.70465030691156,0.16331768,0.16331768
0.0,9,3.0680175,4899,22.811882,0.5668127536773682,389009,0.004280211,9777.417194128036,91.875,486.6151572330664,0.15706289,0.15706289
0.0,12,2.9731336,4911,22.809898,0.6560352146625519,390122,0.0041586254,9801.259903907776,94.75,498.7247396715974,0.14739503,0.14739503
0.0,11,3.0605884,4922,22.801718,0.44896143674850464,391151,0.004788893,9824.911405086517,97.175,510.8963127832787,0.49445784,0.49445784
0.0,12,3.2571282,4934,22.803213,0.4322354793548584,392285,0.0045308713,9848.456727981567,94.775,495.5316075149003,0.1813571,0.1813571
0.0,10,3.3003602,4944,22.803263,0.5443399846553802,393271,0.0049441336,9872.184247970581,95.075,499.23291959172764,0.13949078,0.13949078
0.0,11,3.2144177,4955,22.80077,0.6996604204177856,394333,0.004459936,9895.885685920715,96.475,505.56117382237426,0.14996466,0.14996466
0.0,13,3.1890671,4968,22.801237,0.5296003222465515,395404,0.004273176,9919.28072309494,91.5,484.0477919390226,0.13943493,0.13943493
0.0,10,3.0704713,4978,22.796524,0.7024585604667664,396428,0.003960306,9942.549893140793,94.25,497.5174269601598,0.14870644,0.14870644
0.0,11,3.1283188,4989,22.788542,0.6668321788311005,397418,0.004321184,9966.15773820877,91.725,486.8070762202571,0.1536797,0.1536797
0.0,11,3.000346,5000,22.786623,0.760378286242485,398433,0.0039924844,9989.704442977905,92.8,486.78642801736004,0.14038953,0.14038953
0.0,12,3.0446541,5012,22.787113,0.5789161920547485,399462,0.004807253,10013.13642692566,90.225,472.87930801467974,0.19790208,0.19790208
0.0,12,3.1719127,5024,22.787106,0.36109018325805664,400522,0.014966385,10036.745167970657,87.55,463.1100462380173,0.30540133,0.30540133
0.0,10,2.9766667,5034,22.790524,0.38930875062942505,401604,0.0045517236,10060.260850191116,91.675,480.1316789070535,0.12764035,0.12764035
0.0,12,3.0416694,5046,22.793295,0.6500934958457947,402702,0.0042247414,10083.83024096489,93.4,491.45329342015646,0.18517491,0.18517491
0.0,9,2.8491962,5055,22.794106,0.5004037916660309,403712,0.0044750953,10107.767920017242,99.0,516.0357684873713,0.14580962,0.14580962
0.0,11,2.8902493,5066,22.79053,0.57416632771492,404669,0.004648342,10131.414037942886,98.9,516.4111375157033,0.16088602,0.16088602
0.0,10,3.1559663,5076,22.783163,0.3672969937324524,405615,0.0047010495,10155.384359121323,95.0,499.0842815160173,0.32488465,0.32488465
0.0,11,3.0563035,5087,22.779947,0.730271726846695,406619,0.004996555,10179.259550094604,95.75,497.24879274224566,0.142089,0.142089
0.0,10,3.0546396,5097,22.775747,0.608596682548523,407597,0.0048254817,10203.328523874283,93.25,487.97185091769177,0.15712391,0.15712391
0.0,12,2.8307762,5109,22.769075,0.5185318291187286,408627,0.004869257,10226.850968122482,92.95,481.34323075239683,0.16468824,0.16468824
0.0,10,2.7748165,5119,22.764158,0.6200499832630157,409824,0.0039126147,10250.349983930588,97.6,501.73534414829345,0.14185773,0.14185773
0.0,10,2.8074784,5129,22.760738,0.7345885634422302,410768,0.004037042,10273.747505187988,98.75,510.74388430696473,0.14382614,0.14382614
0.0,10,2.879522,5139,22.763172,0.5685185492038727,411714,0.0044742846,10311.033890008926,99.3,514.8007410305952,0.19079912,0.19079912
0.0,11,2.9989483,5150,22.758266,0.6380985677242279,412772,0.004451531,10334.590075016022,97.825,514.4253951239424,0.16443518,0.16443518
0.0,10,3.0844948,5160,22.763832,0.49035733938217163,413827,0.014883534,10357.967788934708,98.025,519.1487987958178,0.38168555,0.38168555
0.0,10,3.074234,5170,22.7607,0.682555228471756,414854,0.0045349873,10381.464264154434,100.025,527.3542395490924,0.15459332,0.15459332
0.0,10,3.0096965,5180,22.766441,0.46295249462127686,415812,0.005059814,10404.920414209366,100.025,526.5310471217599,0.18462454,0.18462454
0.0,9,2.9727376,5189,22.772427,0.6194359660148621,416838,0.0043113464,10428.816327095032,103.55,536.8031592004154,0.13790861,0.13790861
0.0,10,2.9424584,5199,22.768417,0.6144232153892517,417885,0.0045236573,10452.600317239761,103.0,532.8564221454308,0.14490247,0.14490247
0.0,11,3.1339593,5210,22.776506,0.3876488208770752,418828,0.004959981,10476.32728099823,99.35,514.3185893981505,0.3025837,0.3025837
0.0,12,3.0267148,5222,22.774382,0.3729761242866516,419929,0.004779113,10500.487452030182,96.9,498.57548981215206,0.18890643,0.18890643
0.0,10,2.9856172,5232,22.77052,0.6411933898925781,420898,0.00387776,10524.376659154892,92.0,477.17814931190804,0.14618665,0.14618665
0.0,10,2.9722264,5242,22.76061,0.7348012924194336,421881,0.0041142134,10548.482178926468,91.75,478.23574715320774,0.15302439,0.15302439
0.0,10,2.794323,5252,22.75536,0.7455914914608002,422881,0.005020789,10572.02824997902,95.175,497.22783721997075,0.150857,0.150857
0.0,12,3.023091,5264,22.758131,0.1908116340637207,423933,0.004683719,10595.644282102585,94.175,495.5487774335035,0.34241587,0.34241587
0.0,11,2.8814025,5275,22.759117,0.13503867387771606,425024,0.0051495573,10619.428888082504,95.675,505.0154356994341,0.14026502,0.14026502
0.0,11,3.0132108,5286,22.756338,0.4690611958503723,426025,0.0051975017,10642.993984937668,92.725,489.8991453044773,0.22844234,0.22844234
0.0,11,3.1144936,5297,22.759275,0.6160404980182648,427019,0.0040643187,10666.45471405983,93.8,494.8104274637,0.17319043,0.17319043
0.0,11,2.9112992,5308,22.758305,0.3708342909812927,428080,0.004824375,10689.660216093063,93.575,488.44529868885365,0.18777186,0.18777186
0.0,11,3.044838,5319,22.754398,0.3148816227912903,429052,0.004319295,10713.53310418129,90.925,477.4336232487033,0.22079822,0.22079822
0.0,9,3.0249321,5328,22.74983,0.47491180896759033,430016,0.004257004,10737.500690221786,95.7,493.5629157901638,0.16787398,0.16787398
0.0,10,3.0481825,5338,22.748035,0.6443614959716797,431045,0.004979102,10761.085800170898,98.175,509.94780421200903,0.1532829,0.1532829
0.0,11,2.8787847,5349,22.754436,0.6810097098350525,432047,0.0040527643,10784.873514175415,96.525,501.34533868921187,0.15298355,0.15298355
0.0,12,2.878467,5361,22.751602,0.6950786709785461,433150,0.0067605497,10808.553767204285,94.825,492.74434441584106,0.13903543,0.13903543
0.0,10,2.9096503,5371,22.740372,0.36623722314834595,434194,0.0040716766,10832.353778123856,95.55,500.7977854871868,0.23009858,0.23009858
0.0,10,3.068584,5381,22.737349,0.38097459077835083,435227,0.0077911713,10856.20725607872,97.275,507.2646587042647,0.423112,0.423112
0.0,10,3.2868767,5391,22.7389,0.45374006032943726,436285,0.005101439,10879.828012943268,101.175,529.8220032099719,0.23496735,0.23496735
0.0,10,3.1613872,5401,22.747068,0.6873432993888855,437320,0.004115253,10906.567540884018,104.25,546.4149327080528,0.15615618,0.15615618
0.0,9,2.911509,5410,22.749067,0.7053999602794647,438268,0.004923544,10930.325074195862,104.475,544.0488176901371,0.16193861,0.16193861
0.0,11,2.8365529,5421,22.740095,0.5043512284755707,439299,0.0041974904,10954.04459309578,101.8,531.3822059101033,0.17222008,0.17222008
0.0,10,2.6481051,5431,22.745121,0.6122921407222748,440399,0.0048439843,10977.776639938354,102.85,533.8050604145386,0.22016686,0.22016686
0.0,10,2.6999843,5441,22.753422,0.6108103096485138,441496,0.0044427393,11001.935487985611,104.4,537.3326393443845,0.16052213,0.16052213
0.0,11,2.6918705,5452,22.75258,0.648000180721283,442526,0.0048765843,11025.90081501007,101.775,525.9174440238672,0.16750145,0.16750145
0.0,11,2.4628286,5463,22.754843,0.7473716735839844,443658,0.0043711606,11049.999586105347,100.5,516.7535977981149,0.14906621,0.14906621
0.0,10,2.7294972,5473,22.754404,0.5745330452919006,444719,0.0038246256,11073.824767112732,101.25,524.0265794969995,0.14203641,0.14203641
0.0,12,2.7867153,5485,22.761232,0.48636484146118164,445748,0.004980794,11097.500061035156,96.575,501.69499479054156,0.15296799,0.15296799
0.0,11,2.9530594,5496,22.757463,0.46759796142578125,446836,0.0048920796,11121.02825307846,96.225,498.2539924842698,0.20540759,0.20540759
