surrgain,EpRewMean,meankl,EpLenMean,entropy,TimestepsSoFar,EpisodesSoFar,ev_tdlam_before,EpTrueRewMean,EpThisIter,entloss,TimeElapsed,optimgain
0.16543952,10.829187,0.012802489,485.425,2.8411252,1411679,3044,0.8098176568746567,1685.5012136496953,1,0.0,5469.346561193466,0.16543952
0.14070125,10.602491,0.011100769,472.1,2.8458152,1412897,3048,0.6963630616664886,1638.65919223497,4,0.0,5473.308874845505,0.14070125
0.10340757,10.691676,0.011952148,474.275,2.8621726,1414072,3050,0.25105684995651245,1565.7655249166337,2,0.0,5477.269680976868,0.10340757
0.05267705,10.895569,0.0037482262,487.225,2.8567789,1415700,3052,0.5079737305641174,1550.4417937181363,2,0.0,5481.238585472107,0.05267705
0.10700096,10.995242,0.013188599,490.9,2.819039,1416018,3053,0.8590540885925293,1569.6278352299094,1,0.0,5485.20254945755,0.10700096
0.09420717,11.683825,0.011026127,520.5,2.7964485,1417914,3058,0.7136987447738647,1718.9137479315323,5,0.0,5489.162499904633,0.09420717
0.08973664,11.523525,0.012649706,510.45,2.7973325,1419097,3060,0.5958020687103271,1617.2187629115863,2,0.0,5493.135817050934,0.08973664
0.09639849,11.180612,0.011583819,484.15,2.7987344,1420314,3063,0.9086182862520218,1526.0490183696475,3,0.0,5497.092922449112,0.09639849
0.12747325,10.69581,0.011884366,461.525,2.7875054,1421084,3065,0.8176414370536804,1397.5840314879865,2,0.0,5501.066280126572,0.12747325
0.103966504,10.699267,0.0040739086,453.875,2.798373,1422130,3067,0.8964277729392052,1405.6125122549736,2,0.0,5505.038234710693,0.103966504
0.107548766,11.14302,0.011360544,467.05,2.7682798,1423613,3070,0.8108508735895157,1486.1624316749283,3,0.0,5509.019827365875,0.107548766
0.09370729,11.267497,0.012706406,478.175,2.7700703,1424613,3071,0.29488879442214966,1461.6060345704761,1,0.0,5513.003185749054,0.09370729
0.11363959,11.519806,0.012438512,486.125,2.7891214,1425445,3072,0.8683116436004639,1494.225666326546,1,0.0,5516.968836784363,0.11363959
0.109076835,11.6015835,0.013377605,486.1,2.8007915,1426663,3075,0.846851110458374,1445.084056691149,3,0.0,5520.909533500671,0.109076835
0.1071528,11.177521,0.014904037,463.45,2.8074563,1426757,3076,0.4232746958732605,1344.6793949159915,1,0.0,5524.882448196411,0.1071528
0.10509089,11.465049,0.011721558,477.625,2.7987373,1427991,3078,0.7673025280237198,1399.5129625656443,2,0.0,5528.841251850128,0.10509089
0.102983564,11.020927,0.013302295,456.95,2.7987278,1428613,3080,0.7934230268001556,1304.9545419201597,2,0.0,5532.803415775299,0.102983564
0.05871813,11.404646,0.0039275507,480.8,2.7839878,1430052,3082,0.5542748868465424,1327.998352575653,2,0.0,5536.756171941757,0.05871813
0.119077474,11.424049,0.014998246,475.825,2.7853801,1431218,3086,0.685815304517746,1320.114509257211,4,0.0,5540.720110177994,0.119077474
0.10762693,11.368289,0.013145827,475.775,2.7925699,1431928,3088,0.8404435962438583,1304.3762639187837,2,0.0,5544.69095492363,0.10762693
0.13539833,11.361538,0.01239996,475.375,2.780843,1432912,3089,0.8200665265321732,1345.7065233893322,1,0.0,5548.647200584412,0.13539833
0.11394338,11.448089,0.012372463,473.55,2.767384,1434014,3091,0.7125738561153412,1385.2285881342661,2,0.0,5552.619282484055,0.11394338
0.11430413,11.446642,0.014771469,482.85,2.7734902,1435014,3092,-0.5722804069519043,1343.1090803736631,1,0.0,5556.560930490494,0.11430413
0.1132673,11.773779,0.012941983,483.8,2.750133,1436310,3094,0.5738121271133423,1344.7665152512486,2,0.0,5560.519253253937,0.1132673
0.10470685,12.366854,0.0132737495,502.75,2.7463408,1437333,3097,0.5606799125671387,1408.7792295339793,3,0.0,5564.498357057571,0.10470685
0.11493079,11.979138,0.014237599,488.675,2.723349,1438461,3099,0.5097683370113373,1320.3528342046636,2,0.0,5568.470878124237,0.11493079
0.11204599,12.304633,0.014480766,509.1,2.7286787,1439461,3100,0.4716487526893616,1345.1991813139146,1,0.0,5572.4389815330505,0.11204599
0.14167927,12.223841,0.01388574,501.875,2.7208586,1440791,3104,0.8125607967376709,1299.646711322906,4,0.0,5576.3980758190155,0.14167927
0.10604835,12.460927,0.012331117,509.675,2.722188,1442044,3106,0.2431434988975525,1333.9800272448065,2,0.0,5580.368830442429,0.10604835
0.11402445,12.382353,0.010778729,500.475,2.7341504,1443095,3109,0.7038134038448334,1301.5575924593381,3,0.0,5584.332730770111,0.11402445
0.12705556,11.84601,0.013947251,464.95,2.7382097,1444043,3112,0.732130378484726,1211.7659582609092,3,0.0,5588.300696134567,0.12705556
0.11110627,12.553934,0.0042106523,478.85,2.7558491,1445817,3115,0.8166406750679016,1333.9431914379636,3,0.0,5592.260176897049,0.11110627
0.11259295,11.916618,0.013709611,457.05,2.7372847,1446895,3120,0.7435467541217804,1229.3174770613332,5,0.0,5596.707077503204,0.11259295
0.12392831,11.690772,0.012681037,445.375,2.7341588,1447867,3122,0.5946183204650879,1222.548551336777,2,0.0,5600.6703000068665,0.12392831
0.124482006,11.777628,0.013517306,446.875,2.7490547,1448577,3124,0.8501111418008804,1234.6096699579507,2,0.0,5604.640111923218,0.124482006
0.11879395,11.739308,0.012692509,455.55,2.7309792,1449713,3127,0.24728703498840332,1218.9950463825814,3,0.0,5608.60481262207,0.11879395
0.10575904,11.772734,0.013309162,458.125,2.7284462,1450253,3128,0.6566813290119171,1225.3260866799633,1,0.0,5612.560975551605,0.10575904
0.10230844,11.375742,0.0119945295,434.05,2.7297647,1451376,3131,0.8288614302873611,1173.7234336591691,3,0.0,5616.523180007935,0.10230844
0.06747021,10.181162,0.0037775345,390.125,2.729239,1451915,3134,0.7188209295272827,1052.1397361527884,3,0.0,5620.490207910538,0.06747021
0.096509874,10.855358,0.012365092,415.075,2.752561,1453851,3136,0.6866695582866669,1179.514615174882,2,0.0,5624.4483687877655,0.096509874
0.10220276,11.528525,0.012512539,437.95,2.7361171,1454851,3137,0.09915083646774292,1288.2923691514327,1,0.0,5628.416375160217,0.10220276
0.1074062,11.201826,0.012082675,422.3,2.7298057,1455225,3138,0.8545703291893005,1275.1630114260865,1,0.0,5632.375426292419,0.1074062
0.10007624,11.571716,0.013455914,431.5,2.7390962,1457125,3141,0.7048666477203369,1392.5193795992534,3,0.0,5636.330043554306,0.10007624
0.087603875,11.860199,0.004057235,439.3,2.7551568,1458363,3144,0.7640961408615112,1452.327587415171,3,0.0,5640.295412063599,0.087603875
0.09586001,11.276483,0.011577597,420.65,2.7675564,1458870,3146,0.7846122980117798,1358.4218673620865,2,0.0,5644.267468452454,0.09586001
0.07930928,11.689613,0.011620283,439.6,2.7531426,1459870,3147,0.2608693838119507,1436.43048038891,1,0.0,5648.256988525391,0.07930928
0.117975056,11.564354,0.011593715,442.3,2.7664382,1460616,3148,0.8138998746871948,1413.8617482385744,1,0.0,5652.220262050629,0.117975056
0.1079599,11.592774,0.014715941,445.425,2.767245,1461004,3150,0.779160737991333,1424.7376447518818,2,0.0,5656.174322128296,0.1079599
0.1236551,11.448063,0.01287662,441.225,2.7543647,1461314,3151,0.5680868327617645,1415.5705889560654,1,0.0,5660.133587360382,0.1236551
0.101477325,11.585565,0.0119997775,456.775,2.7500603,1462314,3152,0.5622355043888092,1434.9776725647862,1,0.0,5664.086761713028,0.101477325
0.1383353,11.414876,0.014734512,452.925,2.7383013,1463418,3154,0.6990930140018463,1406.291932620355,2,0.0,5668.046079158783,0.1383353
0.13393493,11.311296,0.013528488,448.4,2.7296054,1463963,3156,0.6289459466934204,1402.297963819369,2,0.0,5671.995741844177,0.13393493
0.15866295,11.472786,0.014303387,451.25,2.7230926,1464851,3159,0.8480266034603119,1395.2539697330214,3,0.0,5675.970860719681,0.15866295
0.095109805,12.06431,0.011659763,473.9,2.716389,1465851,3160,0.7358305752277374,1492.347130622537,1,0.0,5679.935057401657,0.095109805
0.080048874,12.45178,0.011226876,480.05,2.7047143,1466851,3161,0.47235363721847534,1570.1680716292133,1,0.0,5683.895085573196,0.080048874
0.10529728,12.6112385,0.014172878,493.175,2.6848476,1467955,3163,0.6883406639099121,1620.1189955303917,2,0.0,5687.848266839981,0.10529728
0.09361093,12.310247,0.011347201,473.925,2.6934817,1468592,3166,0.5495548248291016,1606.044641486791,3,0.0,5691.807689905167,0.09361093
0.073689595,12.336081,0.003827708,485.575,2.689512,1469676,3168,0.41222840547561646,1589.9493210109663,2,0.0,5695.79154086113,0.073689595
0.12650967,12.467266,0.013006348,492.35,2.7107825,1470647,3169,0.7770112305879593,1620.463006039785,1,0.0,5699.745087862015,0.12650967
0.15913764,12.829188,0.013713511,503.15,2.700583,1471617,3172,0.887955330312252,1669.5613626239792,3,0.0,5703.7160131931305,0.15913764
0.1277681,11.924646,0.013667496,476.325,2.7104402,1472904,3176,0.718730241060257,1512.3482874697863,4,0.0,5707.664972066879,0.1277681
0.11677207,11.07501,0.013705814,447.4,2.7044985,1474121,3179,0.5080615282058716,1386.8698463942085,3,0.0,5711.629098176956,0.11677207
0.07177062,11.430179,0.0041883094,469.65,2.690674,1475092,3180,0.924422524869442,1402.2323699425579,1,0.0,5715.594537734985,0.07177062
0.13356568,10.796106,0.013126421,448.975,2.6952822,1475772,3182,0.8375770747661591,1309.0041824439832,2,0.0,5719.559100151062,0.13356568
0.1033659,11.038548,0.013020175,460.25,2.6658301,1476773,3184,0.7513226568698883,1353.3232309371112,2,0.0,5723.525335073471,0.1033659
0.10325479,10.800817,0.011896398,449.0,2.6756294,1477830,3187,0.835255816578865,1314.6095396444812,3,0.0,5727.505732059479,0.10325479
0.09751478,10.7155905,0.012007061,450.575,2.6495333,1478792,3189,0.41828012466430664,1298.103867863428,2,0.0,5731.477869749069,0.09751478
0.11108968,10.60692,0.012780512,436.4,2.6495333,1479770,3192,0.6682999432086945,1293.2469301568485,3,0.0,5735.442911148071,0.11108968
0.066601515,9.836391,0.003926763,416.9,2.646676,1480328,3195,0.8065036982297897,1195.0249269802848,3,0.0,5739.420954942703,0.066601515
0.115023926,9.861369,0.0140574835,415.975,2.6385832,1481325,3198,0.653998613357544,1223.1374284161304,3,0.0,5743.391579866409,0.115023926
0.10847314,10.256131,0.01155751,428.2,2.6354704,1481979,3199,0.7108067572116852,1279.177174775008,1,0.0,5747.361322641373,0.10847314
0.099332914,9.09693,0.012498094,383.15,2.6235852,1483177,3202,0.7235085964202881,1090.1165118063204,3,0.0,5751.335577726364,0.099332914
0.0930063,9.324923,0.00397133,397.125,2.6373873,1484290,3205,0.6572904586791992,1097.5205444809155,3,0.0,5755.329758405685,0.0930063
0.11874515,9.504684,0.012105233,389.825,2.6324492,1485269,3208,0.8299397975206375,1144.12124147998,3,0.0,5759.310089588165,0.11874515
0.12422893,9.504894,0.012877917,395.475,2.6304598,1486553,3210,0.8680882304906845,1132.5778588088947,2,0.0,5763.284225463867,0.12422893
0.16804259,9.725943,0.013321055,407.45,2.620944,1487553,3211,0.4134179949760437,1185.683832747224,1,0.0,5767.252833843231,0.16804259
0.11108796,10.203611,0.012846351,420.7,2.6176975,1488445,3212,0.632908970117569,1254.3788504909128,1,0.0,5771.231583595276,0.11108796
0.069021836,10.330254,0.0038827723,430.15,2.6357756,1490110,3216,0.569185733795166,1250.8425417682308,4,0.0,5775.187693834305,0.069021836
0.13182478,10.173296,0.0132980365,432.9,2.6319878,1491437,3219,0.4421820640563965,1184.2725783114433,3,0.0,5779.143049955368,0.13182478
0.11159626,10.285164,0.012709608,423.45,2.6140108,1492710,3222,0.7856366485357285,1218.416267072627,3,0.0,5783.116001844406,0.11159626
0.07723606,9.732702,0.004317447,411.825,2.6196094,1493559,3225,0.7106841206550598,1122.1572371592267,3,0.0,5787.085715770721,0.07723606
0.07570702,9.171598,0.0037869727,389.1,2.6114807,1494356,3229,0.719658762216568,1043.4489257447499,4,0.0,5791.042382240295,0.07570702
0.11581807,9.185454,0.012101161,385.45,2.5977502,1495445,3233,0.5751153230667114,1024.5937485067195,4,0.0,5795.008151769638,0.11581807
0.16461545,9.728596,0.014052793,404.175,2.5873914,1496495,3235,0.8241724073886871,1083.441418572168,2,0.0,5798.980930089951,0.16461545
0.11539343,9.718749,0.012961594,410.025,2.5888696,1497375,3237,0.7796764969825745,1056.2684085098952,2,0.0,5802.967406988144,0.11539343
0.12558307,9.350169,0.0136611415,398.675,2.6051116,1498904,3240,0.7909139096736908,999.6488359015641,3,0.0,5806.946366548538,0.12558307
0.13925889,9.40682,0.014751516,399.0,2.60364,1499892,3243,0.6932523846626282,1024.098461049144,3,0.0,5810.921270132065,0.13925889
0.13203505,9.613012,0.014560432,412.625,2.608828,1501332,3246,0.7960033267736435,1008.4804952770864,3,0.0,5814.891472101212,0.13203505
0.13786343,10.040309,0.012960203,422.425,2.6085792,1502166,3248,0.9054246842861176,1046.8145983963454,2,0.0,5818.892715215683,0.13786343
0.1928369,10.056528,0.013768682,407.525,2.5936375,1503854,3251,0.8711422979831696,1006.3915725969306,3,0.0,5822.86970949173,0.1928369
0.09903273,9.989886,0.013214995,396.575,2.5958855,1505045,3253,0.8255193382501602,982.7117581287442,2,0.0,5826.842764139175,0.09903273
0.1583743,10.539629,0.011791726,411.925,2.592854,1505831,3254,0.32450705766677856,1046.4687015814318,1,0.0,5830.818306684494,0.1583743
0.08624917,10.630133,0.0045106458,420.2,2.5972319,1506831,3255,0.7440456449985504,1057.6573932572821,1,0.0,5834.805037021637,0.08624917
0.08779453,11.333735,0.0044954857,424.025,2.6106262,1508071,3257,0.7665597498416901,1134.7353759982245,2,0.0,5838.771868228912,0.08779453
0.07127699,11.248228,0.0041801184,417.125,2.6112788,1509131,3261,0.8379742950201035,1102.213532655543,4,0.0,5842.762048244476,0.07127699
0.065251835,11.482086,0.0038173958,420.175,2.609995,1510062,3264,0.7508866786956787,1141.8671936216012,3,0.0,5846.740442752838,0.065251835
0.23565623,12.129541,0.0118943285,448.575,2.6231902,1511680,3266,0.8388959318399429,1231.592131895443,2,0.0,5850.707969665527,0.23565623
0.17254145,12.620081,0.012110475,464.1,2.6378996,1512920,3269,0.8303600549697876,1282.568911682412,3,0.0,5854.676231622696,0.17254145
0.08931126,13.034666,0.011230867,469.225,2.6212578,1513673,3271,0.4627572298049927,1318.627877441558,2,0.0,5858.650993585587,0.08931126
0.0996286,13.347551,0.011784952,486.05,2.597614,1514887,3273,0.8666126132011414,1393.1893298657192,2,0.0,5862.627531051636,0.0996286
0.096588306,13.227098,0.01386752,481.025,2.5933108,1515736,3275,0.760619655251503,1386.7479702055516,2,0.0,5866.613644838333,0.096588306
0.3305155,13.290506,0.011684043,483.975,2.623424,1516054,3276,0.8435964584350586,1397.3032054326372,1,0.0,5870.619214296341,0.3305155
0.12849937,13.121295,0.011868939,475.225,2.626108,1517105,3278,0.7906524688005447,1416.1905066642298,2,0.0,5874.584553480148,0.12849937
0.19236723,12.855258,0.01263882,468.7,2.6414187,1518049,3281,0.39922380447387695,1386.3850666988449,3,0.0,5878.573749303818,0.19236723
0.11701496,12.86776,0.013095323,459.025,2.6555789,1519195,3284,0.8959563672542572,1418.568597624022,3,0.0,5882.5545291900635,0.11701496
0.12830015,12.489027,0.014088286,462.875,2.6583245,1520681,3288,0.6756931841373444,1363.1422788805244,4,0.0,5886.554365873337,0.12830015
0.10522507,12.167402,0.012794508,460.975,2.685214,1521393,3289,0.8101389706134796,1354.2786340649177,1,0.0,5890.533603668213,0.10522507
0.15373716,11.904974,0.0138725685,458.025,2.69625,1522175,3291,0.8454070687294006,1317.806460033646,2,0.0,5894.5215582847595,0.15373716
0.093066566,11.312595,0.011925697,451.475,2.6847951,1523104,3293,0.725720226764679,1292.4152545713814,2,0.0,5898.518316984177,0.093066566
0.11475387,10.832848,0.013799826,430.425,2.6734207,1524048,3295,0.7194674909114838,1286.3912045813274,2,0.0,5902.481508731842,0.11475387
0.1654819,10.407482,0.014092801,427.125,2.6556203,1525156,3297,0.7173742651939392,1279.382497956049,2,0.0,5906.468826532364,0.1654819
0.13490862,10.511848,0.014451412,435.95,2.6508398,1526086,3300,0.711584061384201,1320.8021548311747,3,0.0,5910.457085847855,0.13490862
0.12618947,10.038241,0.011435313,428.05,2.6538699,1526732,3302,0.5279867947101593,1277.8097335385914,2,0.0,5914.445638895035,0.12618947
0.074202985,10.173468,0.0046856357,443.325,2.647125,1527795,3304,0.5906766355037689,1273.0549424267424,2,0.0,5918.43724656105,0.074202985
0.13433807,9.65102,0.013960291,418.25,2.6626084,1528780,3307,0.7294414341449738,1227.183177734932,3,0.0,5922.400159835815,0.13433807
0.13742715,9.166761,0.01420724,409.95,2.6682322,1529791,3310,0.7329266369342804,1189.734076329463,3,0.0,5926.399704217911,0.13742715
0.13958916,9.418063,0.011031909,419.375,2.6771538,1530448,3311,0.8493129462003708,1221.316144035814,1,0.0,5930.388854026794,0.13958916
0.11449444,9.340147,0.010787591,412.075,2.6718442,1531370,3313,0.6021672785282135,1187.0865652307236,2,0.0,5934.3788068294525,0.11449444
0.097105935,8.85059,0.005229179,398.7,2.6814582,1532002,3316,0.8391582071781158,1113.6973959485904,3,0.0,5938.37525510788,0.097105935
0.20321938,9.107666,0.011843049,402.9,2.688211,1533221,3318,0.828729659318924,1135.4121111088502,2,0.0,5942.344747304916,0.20321938
0.115198955,9.433519,0.01241467,413.425,2.671652,1534016,3320,0.6871781647205353,1180.8726895011835,2,0.0,5946.326183080673,0.115198955
0.11312188,9.590889,0.011100227,415.7,2.651339,1534677,3321,0.3908665180206299,1187.1218383550618,1,0.0,5950.3139798641205,0.11312188
0.07083166,9.816206,0.01360845,430.45,2.641635,1535677,3322,0.08220994472503662,1186.0470082748443,1,0.0,5954.280144453049,0.07083166
0.085966766,10.1751995,0.011723401,444.95,2.5958283,1536993,3324,0.8695509433746338,1249.235421969142,2,0.0,5958.255421161652,0.085966766
0.09165785,10.628969,0.012568638,452.75,2.5937188,1538791,3328,0.4449930191040039,1360.5644696842287,4,0.0,5962.241893053055,0.09165785
0.11245884,10.58878,0.011428834,450.65,2.6016848,1539870,3330,0.7222962379455566,1370.9924294985728,2,0.0,5966.219067335129,0.11245884
0.2809631,10.952992,0.014189634,465.675,2.600821,1540932,3332,0.8424767404794693,1433.46354961298,2,0.0,5970.204326868057,0.2809631
0.07261278,10.815999,0.011129234,458.525,2.6315305,1541445,3333,0.7709016501903534,1402.5507867630802,1,0.0,5974.172781229019,0.07261278
0.12891272,10.845338,0.013203099,459.725,2.6021452,1542437,3335,0.8711638748645782,1390.2636851322782,2,0.0,5978.139411449432,0.12891272
0.10846075,10.835845,0.011486822,463.5,2.6255887,1543696,3337,0.8738855719566345,1404.143286754462,2,0.0,5982.118758916855,0.10846075
0.11190601,10.940666,0.014032543,467.225,2.609814,1544655,3339,0.7410572171211243,1426.6343757085524,2,0.0,5986.085515260696,0.11190601
0.08788313,11.258794,0.01145268,480.375,2.6285286,1545301,3340,0.8596512824296951,1483.2160803146858,1,0.0,5990.060732841492,0.08788313
0.09759444,11.292059,0.011911126,483.875,2.6294854,1545972,3341,0.7436260879039764,1502.563778302249,1,0.0,5994.448879480362,0.09759444
0.13696435,11.408847,0.013307019,483.05,2.630299,1547030,3343,0.7910451591014862,1555.2716480155877,2,0.0,5998.438020467758,0.13696435
0.0897747,11.853324,0.010606705,505.875,2.6183057,1548030,3344,0.7284074127674103,1649.8598020887234,1,0.0,6002.435387611389,0.0897747
0.10324938,12.226417,0.010751279,521.375,2.6173816,1549260,3346,0.8630684167146683,1712.4276780488603,2,0.0,6006.427830696106,0.10324938
0.10309462,12.557875,0.012919438,537.0,2.6133518,1550260,3347,0.44920676946640015,1801.427775399079,1,0.0,6010.41775393486,0.10309462
0.07827118,12.894826,0.0110029075,554.8,2.617168,1551260,3348,0.8780714124441147,1896.3395469908287,1,0.0,6014.408234119415,0.07827118
0.10474178,13.296349,0.012296747,576.0,2.6134026,1552215,3349,0.6465625762939453,1922.2751894168134,1,0.0,6018.394067764282,0.10474178
0.07082987,13.302668,0.011263006,585.6,2.6086729,1553215,3350,0.29551565647125244,1962.1469144762777,1,0.0,6022.3770616054535,0.07082987
0.074011624,13.333502,0.011956551,594.175,2.5998564,1554215,3351,0.2547380328178406,2003.0043411820334,1,0.0,6026.346992969513,0.074011624
0.07037291,13.461096,0.010709764,605.975,2.5862641,1555215,3352,0.5025894045829773,2053.640436080184,1,0.0,6030.3174793720245,0.07037291
0.089616165,13.551311,0.011158166,618.125,2.5841792,1556095,3353,0.876496359705925,2106.966976569374,1,0.0,6034.284859895706,0.089616165
0.09521191,13.621081,0.0115442015,619.425,2.5712168,1556502,3354,0.8882160782814026,2130.261064663082,1,0.0,6038.261364221573,0.09521191
0.08182997,13.496836,0.0038104288,625.8,2.55241,1558253,3358,0.7012914419174194,2138.461369961032,4,0.0,6042.231786727905,0.08182997
0.10378412,13.721594,0.014042592,636.975,2.5481048,1559495,3360,0.8185117542743683,2193.9844128149803,2,0.0,6046.209225177765,0.10378412
0.104355685,13.023074,0.0116898995,609.65,2.5565183,1560692,3363,0.6377078294754028,2157.631080079048,3,0.0,6050.174831151962,0.104355685
0.15516779,12.736518,0.01303713,597.475,2.564068,1561701,3365,0.8251516669988632,2088.0443342352605,2,0.0,6054.143173456192,0.15516779
0.06889492,12.431546,0.0037932845,589.525,2.5530114,1562255,3367,0.7233432829380035,2055.767947754494,2,0.0,6058.128691196442,0.06889492
0.2068116,11.918499,0.014223466,564.5,2.5764048,1563175,3371,0.7421235144138336,1953.7525180547514,4,0.0,6062.098000764847,0.2068116
0.20371994,11.560217,0.014554673,548.35,2.5873995,1564371,3375,0.7687159329652786,1870.3591438506876,4,0.0,6066.062938213348,0.20371994
0.13435929,11.807584,0.010641508,556.075,2.5766594,1565297,3376,0.35093337297439575,1896.2952541216807,1,0.0,6070.043653726578,0.13435929
0.079289675,11.62486,0.011042152,555.5,2.5736578,1566761,3378,0.6040572226047516,1870.586015463897,2,0.0,6074.0192539691925,0.079289675
0.29711187,11.707558,0.013041886,559.15,2.5851552,1567667,3380,0.7689847946166992,1880.359238810949,2,0.0,6077.982766389847,0.29711187
0.129831,11.39126,0.014034624,540.7,2.5827324,1568658,3383,0.7805231958627701,1807.1669293068376,3,0.0,6081.964486837387,0.129831
0.07077912,11.004751,0.004087505,518.2,2.5801203,1569543,3385,0.720969021320343,1713.3855285496907,2,0.0,6085.962834119797,0.07077912
0.13807474,10.990016,0.013891954,518.9,2.6029356,1571016,3387,0.678130716085434,1707.4867235612146,2,0.0,6089.923307657242,0.13807474
0.07512432,10.572101,0.0039346125,492.725,2.6058154,1571924,3389,0.7610274702310562,1644.576537525238,2,0.0,6093.894322156906,0.07512432
0.06476933,9.298372,0.003825316,423.875,2.6021395,1573050,3393,0.43730366230010986,1336.7641725136916,4,0.0,6097.872484445572,0.06476933
0.14693546,9.051731,0.014102279,412.9,2.587491,1573992,3395,0.7781306207180023,1279.4855540785022,2,0.0,6101.840715408325,0.14693546
0.112464726,9.29157,0.0122952815,428.125,2.5906403,1575378,3398,0.7853183895349503,1346.01828165895,3,0.0,6105.817759990692,0.112464726
0.055333443,8.974584,0.004012294,420.45,2.5758028,1576313,3400,0.7472527027130127,1298.986254074402,2,0.0,6109.794935703278,0.055333443
0.12139322,9.318453,0.012927769,429.85,2.5768735,1577242,3402,0.6797595024108887,1341.3734530079887,2,0.0,6113.751825332642,0.12139322
0.094664276,9.214227,0.011719332,424.1,2.5843716,1578413,3404,0.8200197815895081,1317.4445349530156,2,0.0,6117.725497722626,0.094664276
0.111604065,9.225331,0.011544496,428.15,2.600189,1579381,3407,0.8221126645803452,1335.2263335397245,3,0.0,6121.693664312363,0.111604065
0.124870926,9.364723,0.0140278,428.2,2.600222,1580303,3411,0.6994997560977936,1341.9576702440643,4,0.0,6125.65717124939,0.124870926
0.10013543,9.119724,0.011975385,415.725,2.6152148,1580707,3413,0.7112555801868439,1308.8453713481981,2,0.0,6129.6317050457,0.10013543
0.14098176,9.107813,0.013060828,413.875,2.6183586,1581852,3416,0.8433709889650345,1301.5805013902925,3,0.0,6133.627587795258,0.14098176
0.12854132,8.719539,0.0140893245,389.3,2.6236885,1582333,3418,0.8343809694051743,1219.1549258183754,2,0.0,6137.598194122314,0.12854132
0.10848786,8.210614,0.013985538,370.775,2.6091943,1583371,3422,0.7561967223882675,1160.4044290552854,4,0.0,6141.5633001327515,0.10848786
0.13944884,8.168373,0.012557907,366.4,2.608887,1584120,3424,0.727454423904419,1130.5684641307414,2,0.0,6145.533613920212,0.13944884
0.12762046,8.2295,0.0047110054,364.95,2.603518,1585054,3426,0.7942560762166977,1113.0080251906973,2,0.0,6149.498197317123,0.12762046
0.11088435,8.376845,0.012369998,369.575,2.6236484,1586060,3428,0.9432092308998108,1165.6973186383887,2,0.0,6153.476133108139,0.11088435
0.16227567,8.2867985,0.01461535,369.7,2.61907,1586712,3429,0.8808375373482704,1166.8585094974787,1,0.0,6157.4445288181305,0.16227567
0.15437102,8.169901,0.012890819,368.55,2.5991712,1587792,3433,0.7461867034435272,1169.4532184008708,4,0.0,6161.413885354996,0.15437102
0.17958525,8.097081,0.012430772,365.6,2.6109033,1588616,3435,0.7623760253190994,1171.8833627215524,2,0.0,6165.385840177536,0.17958525
0.1425043,7.759013,0.014965285,349.425,2.5856042,1589355,3438,0.7738448828458786,1116.2908967781088,3,0.0,6169.355323076248,0.1425043
0.08140916,7.6483827,0.0044008056,348.525,2.591001,1590254,3440,0.774579793214798,1110.996111849737,2,0.0,6173.328225851059,0.08140916
0.23331247,7.0771227,0.013969317,334.25,2.6120882,1591034,3443,0.7538901269435883,1040.5477556954047,3,0.0,6177.2962329387665,0.23331247
0.056517724,6.9167757,0.0038400667,330.8,2.6155367,1592104,3446,0.8511825352907181,1040.143829765795,3,0.0,6181.270685911179,0.056517724
0.099506944,7.0845275,0.01209937,340.8,2.6119194,1593588,3449,0.4230995178222656,1087.9515758411467,3,0.0,6185.248764514923,0.099506944
0.1316801,7.1552114,0.012904319,353.85,2.6144707,1594697,3452,0.9211473166942596,1147.3281828377483,3,0.0,6189.2290959358215,0.1316801
0.10331085,7.3263617,0.013352255,365.075,2.6261482,1595678,3454,0.7214602530002594,1207.9452082604946,2,0.0,6193.222870111465,0.10331085
0.0948439,7.1723504,0.011135869,362.975,2.6017737,1596371,3456,0.8766681253910065,1199.7058024096739,2,0.0,6197.1988780498505,0.0948439
0.27883106,7.332919,0.01485908,374.225,2.5942295,1597302,3458,0.7827318459749222,1250.3309518881747,2,0.0,6201.17058968544,0.27883106
0.10781009,7.1634583,0.013440637,371.6,2.5924711,1598014,3460,0.8579683154821396,1231.0958502557223,2,0.0,6205.140494823456,0.10781009
0.10820653,7.3082933,0.013254391,380.45,2.5731013,1599081,3463,0.9164204746484756,1263.7491119420179,3,0.0,6209.114565610886,0.10820653
0.102931365,7.229239,0.012299327,382.675,2.5748076,1600361,3466,0.8275251686573029,1296.0873406569183,3,0.0,6213.085013151169,0.102931365
0.15000997,7.09057,0.012427015,368.425,2.5568655,1601449,3469,0.798498660326004,1228.8493878710794,3,0.0,6217.052588701248,0.15000997
0.107090026,7.2332597,0.01102433,377.025,2.5313413,1602632,3472,0.7236624360084534,1265.1450033556537,3,0.0,6221.021129846573,0.107090026
0.08855702,7.369458,0.0039538997,384.55,2.514163,1603583,3474,0.8864942044019699,1285.5276168415066,2,0.0,6224.99201798439,0.08855702
0.110055596,7.555864,0.0039052062,390.4,2.5485253,1604541,3476,0.7300266623497009,1306.131035547653,2,0.0,6228.955629110336,0.110055596
0.08240557,7.893018,0.011275335,404.55,2.550121,1605537,3478,0.8985454216599464,1371.607216006099,2,0.0,6232.929092645645,0.08240557
