EpLenMean,EpTrueRewMean,EpRewMean,entropy,EpisodesSoFar,optimgain,EpThisIter,ev_tdlam_before,meankl,surrgain,TimestepsSoFar,TimeElapsed,entloss
86.725,431.0963077165676,2.7569268,23.188164,4977,0.15486652,11,0.47448569536209106,0.004123298,0.15486652,402215,1828.0573382377625,0.0
88.175,439.792929859136,2.8478675,23.189034,4988,0.15959139,11,0.593869149684906,0.003874483,0.15959139,403195,1832.5891151428223,0.0
89.575,446.0752502186848,2.8166761,23.185467,4999,0.15041547,11,0.7644155025482178,0.0039893845,0.15041547,404203,1837.2417151927948,0.0
91.15,452.8817001219204,2.7359917,23.18382,5009,0.2669012,10,0.4891478419303894,0.005072497,0.2669012,405124,1841.7250771522522,0.0
87.575,434.0799538037312,2.7857168,23.184393,5022,0.1800347,13,0.5068917572498322,0.0050334707,0.1800347,406149,1846.3031740188599,0.0
84.525,419.2325000439305,2.9188037,23.181705,5035,0.17537704,13,0.3342745900154114,0.0044129696,0.17537704,407232,1851.0514152050018,0.0
84.15,418.30304737570697,2.910035,23.18138,5047,0.15548198,12,0.7197693288326263,0.0043655313,0.15548198,408313,1855.5912387371063,0.0
83.775,415.0743189060572,2.7039185,23.182306,5059,0.14620972,12,0.5844137072563171,0.0053851195,0.14620972,409272,1860.1396491527557,0.0
87.325,435.7376019624621,3.0764546,23.180174,5070,0.19431782,11,0.41891932487487793,0.004152179,0.19431782,410223,1864.8724720478058,0.0
88.475,444.6289441497991,2.94651,23.179604,5080,0.15509176,10,0.5475828349590302,0.0038920147,0.15509176,411248,1869.4229564666748,0.0
92.675,469.70494965091586,3.081614,23.179914,5091,0.18667105,11,0.3833646774291992,0.0041945847,0.18667105,412287,1873.929878950119,0.0
92.55,469.15561685930027,3.15945,23.181807,5103,0.16138083,12,0.5140539705753326,0.0042004613,0.16138083,413333,1878.465208530426,0.0
89.45,451.75967704551266,2.710649,23.181559,5114,0.15736242,11,0.64901402592659,0.0041222917,0.15736242,414269,1882.9934720993042,0.0
89.375,449.97902330304504,2.6179614,23.183596,5125,0.74736536,11,0.5572727620601654,0.005200698,0.74736536,415302,1887.5289783477783,0.0
87.0,442.00189518612024,2.7736146,23.180906,5138,0.18671782,13,0.6390496492385864,0.0043673897,0.18671782,416377,1892.0802817344666,0.0
88.075,448.4394209067001,2.7076027,23.17869,5150,0.30946863,12,0.72742959856987,0.014504945,0.30946863,417430,1896.6108481884003,0.0
91.225,458.7539832393277,2.6499622,23.178156,5160,0.16420525,10,0.6744826436042786,0.00438685,0.16420525,418486,1901.1562037467957,0.0
92.175,456.1325366888444,2.494457,23.176043,5172,0.17112654,12,0.6312502324581146,0.00432351,0.17112654,419570,1905.6892528533936,0.0
90.2,445.624015268006,2.311553,23.174578,5185,0.15893736,13,0.46442335844039917,0.0039692884,0.15893736,420629,1910.2298879623413,0.0
92.4,449.95600801986893,2.2826297,23.176004,5195,0.16512233,10,0.7589197903871536,0.0041151317,0.16512233,421667,1914.8344283103943,0.0
91.95,454.63964535910543,2.4381363,23.173891,5206,0.17175895,11,0.6276824176311493,0.0043596243,0.17175895,422675,1919.3455159664154,0.0
91.975,453.9260650048436,2.3987787,23.174822,5217,0.18556246,11,0.6229279339313507,0.004683684,0.18556246,423677,1924.465453863144,0.0
95.575,467.0335332396272,2.4703753,23.174582,5227,0.16405791,10,0.5813678801059723,0.0045741387,0.16405791,424653,1929.0730764865875,0.0
90.425,444.19615941149385,2.4736917,23.17487,5240,0.16010207,13,0.6055861115455627,0.0040400373,0.16010207,425753,1933.692615032196,0.0
87.4,428.7741200099155,2.4779365,23.17352,5253,0.19126762,13,0.5029972791671753,0.004605809,0.19126762,426821,1938.7067301273346,0.0
88.3,428.6596366452344,2.4149768,23.175213,5264,0.1703273,11,0.5409709513187408,0.004324192,0.1703273,427886,1943.4054918289185,0.0
88.375,424.9949648781423,2.4595246,23.175621,5276,0.2013209,12,0.54413902759552,0.0047573918,0.2013209,428911,1947.940987586975,0.0
89.725,428.2255103060801,2.9737442,23.17098,5287,0.3224833,11,0.11804896593093872,0.00489196,0.3224833,429955,1952.4307556152344,0.0
90.85,432.72737471762304,2.8686492,23.169497,5299,0.16679144,12,0.6370024383068085,0.0042797197,0.16679144,431007,1956.9261453151703,0.0
90.925,433.7459182776678,3.1110034,23.170897,5311,0.46622422,12,0.1930159330368042,0.00495281,0.46622422,432080,1961.4925756454468,0.0
89.075,433.3585363069331,2.834483,23.170431,5323,0.18242939,12,0.3908238410949707,0.004222205,0.18242939,433096,1966.0921638011932,0.0
87.65,428.4226060022937,2.6553016,23.171953,5335,0.18883172,12,0.547004908323288,0.004085105,0.18883172,434150,1970.6588382720947,0.0
89.325,440.09634354013724,2.4226627,23.171696,5346,0.14173225,11,0.5908976197242737,0.0041206875,0.14173225,435165,1975.2371068000793,0.0
88.4,441.1878435709991,2.352864,23.170416,5358,0.16169387,12,0.4105202555656433,0.0045120623,0.16169387,436238,1979.8130962848663,0.0
89.475,447.7751242984224,2.4591968,23.170164,5369,0.16633458,11,0.5201258659362793,0.0040423376,0.16633458,437200,1984.3904287815094,0.0
88.125,439.53931715425597,2.4024527,23.16992,5381,0.14827521,12,0.710872232913971,0.004110408,0.14827521,438243,1989.023000240326,0.0
86.975,433.041896748511,2.3734748,23.168377,5393,0.15948805,12,0.6223298013210297,0.004240097,0.15948805,439312,1993.535273551941,0.0
87.4,434.8806436685336,2.3586526,23.16595,5405,0.25111294,12,0.41732603311538696,0.0047940114,0.25111294,440333,1998.0641133785248,0.0
90.05,447.72690375252006,2.3812492,23.164728,5415,0.17812665,10,0.547662228345871,0.0046515996,0.17812665,441338,2002.5660157203674,0.0
89.7,444.8178374194407,2.3657959,23.164473,5427,0.31361264,12,0.21218252182006836,0.0048805503,0.31361264,442337,2007.0742518901825,0.0
88.075,438.1670318793025,2.2931716,23.163153,5439,0.20707715,12,0.21650093793869019,0.004269094,0.20707715,443362,2011.591579914093,0.0
88.25,440.62946771236057,2.438956,23.16258,5450,0.21167877,11,0.32514113187789917,0.0042789434,0.21167877,444382,2016.101506471634,0.0
90.05,445.22857968694177,2.4103854,23.164482,5460,0.17653954,10,0.6136811971664429,0.0043884832,0.17653954,445362,2020.6246628761292,0.0
89.65,442.8253430127189,2.5413277,23.163065,5472,0.15252237,12,0.5914351642131805,0.0039184163,0.15252237,446352,2025.7569389343262,0.0
91.475,451.76938217921327,2.44335,23.163088,5483,0.16117796,11,0.3870917558670044,0.0045791734,0.16117796,447397,2030.446772813797,0.0
88.175,440.6518822452398,2.3337104,23.163824,5495,0.15982506,12,0.4577493667602539,0.0043261135,0.15982506,448410,2035.046014547348,0.0
85.175,431.27696455813384,2.3318624,23.162859,5507,0.17014891,12,0.4652586579322815,0.0040721726,0.17014891,449391,2039.6341760158539,0.0
85.3,429.66779616115434,2.2984316,23.16195,5519,0.21834207,12,0.3640843629837036,0.0041505117,0.21834207,450414,2044.2091963291168,0.0
85.6,428.86201325181236,2.3544784,23.159895,5530,0.19319043,11,0.4393386244773865,0.0045930734,0.19319043,451417,2049.257402896881,0.0
86.675,429.4809241201391,2.1673324,23.159174,5542,0.1665934,12,0.6686213612556458,0.0045437193,0.1665934,452437,2053.822205066681,0.0
86.15,423.7623068150795,2.2597384,23.159992,5554,0.16358203,12,0.6236094832420349,0.0043058153,0.16358203,453445,2058.5377264022827,0.0
85.2,412.95222689359053,2.111029,23.159647,5565,0.8189906,11,0.31263381242752075,0.008278716,0.8189906,454380,2063.0931367874146,0.0
84.875,413.3651445510159,2.0682378,23.159674,5576,0.20617206,11,0.5306012034416199,0.0048917197,0.20617206,455399,2067.913412809372,0.0
85.95,420.161749812378,2.2667212,23.159914,5589,0.21117221,13,0.2374415397644043,0.004256919,0.21117221,456439,2072.526477098465,0.0
84.525,413.1555866790362,2.0865307,23.158915,5601,0.19121489,12,0.31311744451522827,0.0044565815,0.19121489,457459,2077.136937379837,0.0
83.875,415.9910364073318,2.092081,23.15772,5613,0.15887868,12,0.6455327272415161,0.004194595,0.15887868,458517,2081.7448990345,0.0
85.9,424.3042569521711,2.065271,23.156822,5626,0.16000852,13,0.6102620363235474,0.0045265276,0.16000852,459609,2086.3431403636932,0.0
86.575,428.557310488797,2.0336645,23.156803,5639,0.1881518,13,0.4702908396720886,0.004399931,0.1881518,460722,2090.8789145946503,0.0
88.15,426.9095376079237,1.9324477,23.155846,5649,0.17064978,10,0.6647826135158539,0.00405797,0.17064978,461735,2095.3815455436707,0.0
91.4,445.7638859901067,2.1641688,23.154299,5659,0.16241089,10,0.6034378409385681,0.0041855685,0.16241089,462678,2100.424201488495,0.0
89.975,438.2929580888848,2.1576686,23.15405,5671,0.2584646,12,0.4281963109970093,0.004557815,0.2584646,463651,2104.9263651371,0.0
92.425,451.2270707741427,2.2688546,23.152102,5682,0.19109297,11,0.3573862314224243,0.004686162,0.19109297,464670,2109.446279525757,0.0
86.375,428.982153618078,2.343593,23.153318,5693,0.16580468,11,0.4868013858795166,0.004963092,0.16580468,465626,2113.9674100875854,0.0
88.425,433.7340448879393,2.0944996,23.151594,5705,0.16800068,12,0.7396042048931122,0.004696702,0.16800068,466672,2118.472513437271,0.0
91.0,447.919923611635,2.0117056,23.152178,5715,0.17381537,10,0.4856170415878296,0.004191665,0.17381537,467678,2123.012782096863,0.0
91.475,448.02303698631647,1.7760332,23.152266,5726,0.1733308,11,0.594993531703949,0.004471994,0.1733308,468715,2127.624612092972,0.0
91.2,450.1155957666171,1.8704857,23.153873,5738,0.16953117,12,0.5858715176582336,0.004495886,0.16953117,469747,2132.2160189151764,0.0
89.3,437.47573040460765,1.9760201,23.154295,5750,0.1687861,12,0.6404589414596558,0.0044853427,0.1687861,470757,2136.785407066345,0.0
89.45,437.47670218914243,2.0687003,23.150858,5762,0.16393027,12,0.4638397693634033,0.004543624,0.16393027,471875,2141.3456597328186,0.0
91.225,447.3996816275626,2.0059152,23.151289,5772,0.19059858,10,0.5344813168048859,0.0045500756,0.19059858,472913,2146.30850982666,0.0
93.8,458.26326297533734,2.0707877,23.151876,5783,0.18128106,11,0.525873214006424,0.0044889897,0.18128106,473880,2150.8266699314117,0.0
96.45,473.11538722129825,2.0383294,23.149168,5793,0.15720761,10,0.5757505297660828,0.0046698996,0.15720761,474920,2155.3389723300934,0.0
94.3,461.4577811287878,2.093881,23.148932,5805,0.4850459,12,0.0767170786857605,0.006577735,0.4850459,476006,2159.845395088196,0.0
95.125,460.83030512080387,2.102532,23.147285,5815,0.15163006,10,-0.03752434253692627,0.004619144,0.15163006,476968,2164.3578090667725,0.0
91.85,443.7757961056715,1.9577377,23.14557,5827,0.1471138,12,0.3659350275993347,0.0043201037,0.1471138,478054,2168.919916152954,0.0
92.975,446.8956587197173,2.0597484,23.144022,5838,0.16215596,11,0.30939018726348877,0.004322499,0.16215596,479094,2173.433030128479,0.0
91.1,436.91732251765336,1.9029421,23.143978,5849,0.1913474,11,0.5560618042945862,0.0050088414,0.1913474,480044,2178.013265609741,0.0
87.575,429.2879626792401,1.9641488,23.14504,5862,0.16184643,13,0.4054800868034363,0.0045362036,0.16184643,481138,2182.5143704414368,0.0
82.075,403.1270124374759,1.82875,23.144463,5876,0.15287136,14,0.5648010969161987,0.004080856,0.15287136,482214,2187.000035047531,0.0
82.7,406.39361727356817,1.7702816,23.143373,5888,0.17283356,12,0.41997289657592773,0.004484639,0.17283356,483273,2191.4811816215515,0.0
84.5,409.4857234376802,1.5794654,23.143475,5899,0.15871708,11,0.5994472801685333,0.0046139434,0.15871708,484307,2196.008492231369,0.0
90.5,436.00489658668977,1.6125498,23.143389,5909,0.1666345,10,0.5434375703334808,0.004471328,0.1666345,485283,2200.5302395820618,0.0
93.075,446.4618118455148,1.8680766,23.140802,5920,0.22505921,11,0.2157917618751526,0.004644369,0.22505921,486291,2205.029881000519,0.0
91.75,441.5745064903532,2.0545506,23.138163,5932,0.17251384,12,0.38669300079345703,0.004656109,0.17251384,487316,2209.522514820099,0.0
91.1,436.5460894464106,2.1128817,23.136946,5943,0.18597686,11,0.5031648874282837,0.0044488916,0.18597686,488251,2214.031909227371,0.0
86.95,422.43509506298926,2.244023,23.137716,5955,0.15808232,12,0.46111971139907837,0.0041776616,0.15808232,489267,2218.5337812900543,0.0
87.875,429.47789082511616,1.6903538,23.136164,5966,0.16952693,11,0.5810346901416779,0.0039979983,0.16952693,490310,2223.0308408737183,0.0
88.6,436.1776398910897,1.7527384,23.136147,5978,0.16446766,12,0.6136853992938995,0.0046757665,0.16446766,491391,2227.5252549648285,0.0
87.9,429.301193054432,1.5014915,23.135477,5990,0.17798923,12,0.5605139434337616,0.0056883367,0.17798923,492429,2232.014685153961,0.0
91.25,442.330083622039,1.5646057,23.136213,6001,0.17569572,11,0.6319508254528046,0.004476061,0.17569572,493455,2236.4996116161346,0.0
86.625,418.9061206529668,1.549958,23.138102,6012,0.21456513,11,0.27247685194015503,0.00505885,0.21456513,494358,2241.0131299495697,0.0
88.05,436.47828063107835,1.7643125,23.139582,6024,0.17556883,12,0.4633517861366272,0.004422094,0.17556883,495362,2245.696295261383,0.0
82.2,415.1289012798719,1.8423096,23.138449,6036,0.17112236,12,0.43119847774505615,0.004654341,0.17112236,496353,2251.15056681633,0.0
86.775,436.8845792512144,1.8186522,23.138847,6047,0.17498633,11,0.4785301089286804,0.0042091818,0.17498633,497384,2255.691005706787,0.0
88.1,440.312052789004,1.9115194,23.13967,6058,0.29008108,11,0.20104056596755981,0.004193129,0.29008108,498397,2260.2456393241882,0.0
87.825,434.89223912910677,1.997921,23.139406,6070,0.34865522,12,0.20137864351272583,0.004928425,0.34865522,499429,2264.804201364517,0.0
87.225,430.0110990391353,1.9342144,23.141537,6082,0.15236698,12,0.6242566704750061,0.0057786778,0.15236698,500468,2269.322083711624,0.0
86.15,423.2207123053975,1.779528,23.141436,6093,0.16516528,11,0.588260680437088,0.005375657,0.16516528,501395,2273.841385126114,0.0
86.4,422.993373629905,1.8338696,23.143248,6105,0.17353985,12,0.24693316221237183,0.0041950145,0.17353985,502384,2278.346704006195,0.0
84.95,418.7825334611146,1.5086224,23.143549,6118,0.1638536,13,0.44603437185287476,0.0048285485,0.1638536,503482,2282.851611852646,0.0
89.725,442.80621702858633,1.6020145,23.14528,6127,0.19698025,9,0.1702582836151123,0.0050506922,0.19698025,504474,2287.3571169376373,0.0
90.975,447.9188661967337,1.4538827,23.14339,6139,0.16726889,12,0.5352427661418915,0.004411391,0.16726889,505536,2291.8945877552032,0.0
91.75,447.6320053896535,1.4910352,23.143549,6151,0.19664073,12,0.5367113351821899,0.0043509034,0.19664073,506571,2296.5776941776276,0.0
88.475,427.77351515031995,1.3938346,23.143248,6163,0.18024915,12,0.4736866354942322,0.00495917,0.18024915,507538,2301.2570581436157,0.0
86.65,415.21824863325963,1.4726932,23.141539,6174,0.18569556,11,0.10679948329925537,0.004789954,0.18569556,508560,2305.7810204029083,0.0
86.575,419.1042862233153,1.7710451,23.142351,6186,0.28324246,12,0.2639322280883789,0.0054672062,0.28324246,509620,2310.381931781769,0.0
86.8,429.64457445133667,1.9474646,23.142096,6199,0.14535859,13,0.5350219011306763,0.0037769214,0.14535859,510696,2315.006629228592,0.0
89.95,442.02381372728405,1.9988613,23.142801,6210,0.18776476,11,0.48327934741973877,0.0048628384,0.18776476,511716,2319.995160341263,0.0
86.925,429.11365329315595,1.6522,23.142271,6222,0.17622468,12,0.5045309662818909,0.004951031,0.17622468,512749,2324.6761360168457,0.0
86.375,424.5068111557297,1.6145918,23.144289,6233,0.22204931,11,0.24977165460586548,0.0049493317,0.22204931,513654,2329.565935611725,0.0
84.875,415.5550177396417,1.4748504,23.144064,6246,0.16035628,13,0.4332708716392517,0.0045121517,0.16035628,514719,2334.093254327774,0.0
82.925,410.9101775673207,1.4484015,23.14313,6258,0.14793837,12,0.579164445400238,0.0041639092,0.14793837,515745,2338.5895385742188,0.0
84.6,421.25251380345964,1.4495459,23.143068,6270,0.17564474,12,0.3890804052352905,0.004358269,0.17564474,516788,2343.074504852295,0.0
85.275,422.37803352932025,1.5913248,23.142572,6282,0.24659267,12,0.3122181296348572,0.0044268304,0.24659267,517820,2347.673489332199,0.0
84.2,414.65372857103404,1.6425579,23.140556,6294,0.17275903,12,0.36692625284194946,0.0046194606,0.17275903,518794,2352.2014672756195,0.0
84.775,416.1833694088742,1.6071618,23.139425,6306,0.2133278,12,0.5099180042743683,0.005058826,0.2133278,519857,2356.712232351303,0.0
86.3,425.0553709201078,1.5892355,23.139631,6318,0.19274908,12,0.2808082699775696,0.0046697184,0.19274908,520930,2361.2208132743835,0.0
90.675,450.25471134312073,1.6040663,23.139177,6328,0.21751481,10,0.4073909521102905,0.0047723963,0.21751481,521940,2365.7306385040283,0.0
92.15,455.4728009623408,1.5980312,23.13849,6340,0.18247667,12,0.34094804525375366,0.0043650735,0.18247667,522964,2370.241415977478,0.0
88.8,443.8658081371683,1.7151287,23.137674,6351,0.475807,11,-0.017029523849487305,0.0057773776,0.475807,523940,2374.925956726074,0.0
91.775,461.57139593642717,1.7069576,23.138103,6362,0.17120229,11,0.3774750828742981,0.0051158704,0.17120229,525018,2379.45098900795,0.0
91.775,456.761370252705,1.7224338,23.136803,6374,0.23140824,12,0.4582937955856323,0.0050055687,0.23140824,526061,2383.9624512195587,0.0
85.625,422.3376911329391,1.5275769,23.137285,6388,0.21499498,14,0.23290008306503296,0.0052411724,0.21499498,527120,2388.5024724006653,0.0
84.125,412.49970663340207,1.5869282,23.137388,6400,0.22202834,12,0.37455272674560547,0.0059799664,0.22202834,528148,2393.028739929199,0.0
81.55,402.583806634853,1.5227569,23.137934,6412,0.17974395,12,0.5098100900650024,0.0046567703,0.17974395,529153,2397.557431936264,0.0
85.325,423.2948222277984,1.54773,23.138205,6423,0.20114419,11,0.2377651333808899,0.0045494065,0.20114419,530175,2402.0632746219635,0.0
87.05,426.34679289389317,1.4644712,23.138363,6435,0.1594892,12,0.29182422161102295,0.004574922,0.1594892,531237,2406.5876557826996,0.0
89.2,434.7561208483262,1.4905838,23.13714,6446,0.15122826,11,0.5222283601760864,0.0043745507,0.15122826,532190,2411.1052544116974,0.0
90.025,437.43522257601046,1.6535244,23.136961,6457,0.28099114,11,0.002402365207672119,0.005348579,0.28099114,533207,2415.6274428367615,0.0
90.5,448.2704851868084,1.8168876,23.137518,6468,1.1781049,11,0.37632107734680176,0.004861839,1.1781049,534216,2420.1551582813263,0.0
92.175,457.4367039948262,1.8132797,23.137613,6480,0.30701232,12,0.5409570038318634,0.005839316,0.30701232,535275,2424.66206073761,0.0
89.175,444.9715111683696,1.9068264,23.137371,6492,0.17913309,12,0.2909013032913208,0.0045487275,0.17913309,536301,2429.191647052765,0.0
89.3,443.4359320123666,1.6079876,23.137205,6503,0.19645879,11,0.2714671492576599,0.0045842067,0.19645879,537360,2433.7217693328857,0.0
89.875,444.05753553625084,1.7084858,23.137287,6514,0.32770938,11,-0.06407582759857178,0.005314841,0.32770938,538322,2438.2222096920013,0.0
87.9,427.38777627773845,1.6898903,23.13648,6525,0.17207415,11,0.3786497712135315,0.0050736456,0.17207415,539284,2442.740847349167,0.0
92.55,449.71488994925784,1.5788218,23.136702,6536,0.15657476,11,0.586027055978775,0.004412602,0.15657476,540328,2447.4136669635773,0.0
89.65,436.2042948196287,1.5051041,23.136719,6547,0.48515636,11,0.09759998321533203,0.0060850354,0.48515636,541329,2452.2624502182007,0.0
90.125,442.23068229211515,1.3685617,23.138693,6559,0.15660727,12,0.4345884323120117,0.0044514867,0.15660727,542352,2456.8551268577576,0.0
85.65,421.1069767291654,1.434519,23.13891,6571,0.2897839,12,0.18257081508636475,0.004703919,0.2897839,543379,2461.5365521907806,0.0
89.175,431.8594927140557,1.7734773,23.141197,6582,0.35581297,11,0.20791339874267578,0.006094116,0.35581297,544406,2466.019898414612,0.0
87.1,422.4110640272199,1.7977947,23.13867,6594,0.17876092,12,0.32425081729888916,0.004460092,0.17876092,545421,2470.5955200195312,0.0
89.0,429.49153403218025,1.7613573,23.138998,6605,0.20745987,11,0.11629235744476318,0.0055863187,0.20745987,546451,2475.1924397945404,0.0
89.525,428.90869975976585,1.707415,23.138103,6616,0.16225103,11,0.557312935590744,0.005016975,0.16225103,547417,2479.789674758911,0.0
86.6,418.3123382290123,1.3833911,23.137205,6628,0.17584375,12,0.6229907870292664,0.0045919223,0.17584375,548398,2484.3641500473022,0.0
81.15,394.14714903770283,1.1814108,23.1382,6642,0.1489954,14,-0.2643698453903198,0.0053423266,0.1489954,549422,2488.9228875637054,0.0
79.875,391.60357473539256,1.1998781,23.137697,6654,0.17301412,12,-0.972264289855957,0.0046807257,0.17301412,550440,2493.4790642261505,0.0
82.525,399.33738484928716,1.2076416,23.136898,6665,0.16857642,11,-0.09389209747314453,0.0051317303,0.16857642,551454,2498.0539395809174,0.0
84.125,410.3819466939527,1.6807415,23.136251,6677,0.6464152,12,0.4996597170829773,0.005760815,0.6464152,552455,2502.6420555114746,0.0
85.5,415.6560627715327,1.7901815,23.135233,6691,0.19117758,14,-0.08436763286590576,0.004514594,0.19117758,553579,2507.2451305389404,0.0
84.075,415.2801923420499,1.7106516,23.133547,6703,0.1525615,12,0.17847448587417603,0.0043546683,0.1525615,554624,2511.818909883499,0.0
86.375,427.39260617945763,1.3195505,23.134195,6715,0.16041672,12,0.32322120666503906,0.0042490805,0.16041672,555704,2516.3915259838104,0.0
85.7,422.93362852157964,1.1929675,23.13426,6726,0.15860617,11,-0.1535661220550537,0.0049129627,0.15860617,556661,2520.9439930915833,0.0
89.675,438.5122477060352,1.3326491,23.133705,6738,0.15319833,12,0.19275254011154175,0.005568691,0.15319833,557726,2525.492283344269,0.0
86.9,427.18905061716725,1.406037,23.13314,6749,0.16032186,11,0.3872079849243164,0.0060779816,0.16032186,558700,2530.0555777549744,0.0
90.4,440.3485195573934,1.4943516,23.131346,6760,0.1670585,11,0.16841661930084229,0.0045894114,0.1670585,559795,2534.6137886047363,0.0
90.85,443.7069573903051,1.4004679,23.129618,6772,0.16187173,12,0.5507789552211761,0.0045397766,0.16187173,560831,2539.194682121277,0.0
92.75,455.5511159767819,1.4485075,23.131182,6783,0.14820017,11,-0.1352320909500122,0.0047893627,0.14820017,561802,2543.718460559845,0.0
85.9,418.44791045086066,1.2601006,23.132143,6795,0.18947077,12,0.385282039642334,0.0046178056,0.18947077,562791,2548.2226927280426,0.0
84.25,412.8492629197117,1.2295625,23.131186,6808,0.18505743,13,0.11795568466186523,0.005071964,0.18505743,563841,2552.7314100265503,0.0
81.05,395.0854801509864,1.2752516,23.130941,6821,0.16858214,13,0.3283154368400574,0.004619805,0.16858214,564852,2557.2269978523254,0.0
78.95,387.8731039996797,1.2610915,23.132484,6834,0.19133398,13,0.36799073219299316,0.004552749,0.19133398,565883,2561.7338256835938,0.0
80.65,398.2691980389198,1.2310059,23.129866,6846,0.18378624,12,0.4220668077468872,0.004487332,0.18378624,566872,2566.487412214279,0.0
82.525,402.5494068097695,1.2157428,23.13128,6857,0.35099688,11,0.09680628776550293,0.0050644213,0.35099688,567853,2571.5897128582,0.0
86.625,423.5973460280737,1.2637055,23.130531,6868,0.15219629,11,0.3597179651260376,0.004458259,0.15219629,568911,2576.1803669929504,0.0
86.35,417.51121785921566,1.3054848,23.13094,6881,0.20764242,13,0.6347703635692596,0.0050273347,0.20764242,569966,2580.7280728816986,0.0
87.425,429.0353903444537,1.2129046,23.131285,6894,0.16467753,13,0.5397222936153412,0.004559381,0.16467753,571075,2585.3056678771973,0.0
84.675,415.531418181128,1.3402877,23.13035,6906,0.29068857,12,-0.11792874336242676,0.005866031,0.29068857,572106,2589.869308948517,0.0
85.0,420.1882247348256,1.3264977,23.12957,6917,0.17665872,11,0.26866692304611206,0.009074694,0.17665872,573048,2594.4435951709747,0.0
87.4,431.68703558816105,1.5155141,23.127766,6928,0.16144007,11,-0.2493189573287964,0.005464018,0.16144007,574063,2599.014191865921,0.0
89.425,440.4606437501014,1.5239102,23.127932,6939,0.17831358,11,0.5394764542579651,0.0045436444,0.17831358,575066,2603.6195459365845,0.0
87.475,432.63109979812907,1.3852419,23.12874,6951,0.19274515,12,0.3462236523628235,0.0042156004,0.19274515,576079,2608.2230854034424,0.0
85.275,423.9826440411287,1.7985284,23.127935,6964,0.34884918,13,-0.004994630813598633,0.006040737,0.34884918,577144,2612.801874399185,0.0
85.825,417.1342927789956,1.8764225,23.127262,6977,0.16087645,13,-0.13553357124328613,0.0050275763,0.16087645,578252,2617.3679208755493,0.0
83.325,403.082335839789,1.7510227,23.127668,6989,0.18134947,12,0.36972469091415405,0.0050063566,0.18134947,579238,2621.93350982666,0.0
81.075,385.41671629483733,1.2187815,23.127218,7003,0.15641427,14,0.25931793451309204,0.004866614,0.15641427,580321,2626.5141940116882,0.0
83.3,399.56809098686483,2.399266,23.125265,7015,0.32024223,12,0.07268261909484863,0.0050160903,0.32024223,581366,2631.105227470398,0.0
81.275,394.55099979539335,2.3845146,23.123455,7027,0.1604085,12,-0.43953073024749756,0.004695804,0.1604085,582349,2635.7132816314697,0.0
86.5,422.8630784102044,2.4621663,23.1242,7038,0.17953518,11,-0.6959514617919922,0.004668873,0.17953518,583370,2640.2962713241577,0.0
84.225,414.1817179357915,1.3649437,23.125082,7050,0.23597427,12,0.4193275570869446,0.005499324,0.23597427,584318,2644.86634850502,0.0
85.525,418.08276470873005,1.3742276,23.124933,7062,0.16788632,12,-0.43711352348327637,0.0049696667,0.16788632,585361,2649.458124399185,0.0
88.7,432.8906211107736,1.3839128,23.125223,7073,0.15853223,11,-0.5057870149612427,0.005701977,0.15853223,586415,2654.0566685199738,0.0
90.725,440.8890529120912,1.3812864,23.12482,7084,0.16338769,11,-0.3132427930831909,0.00459533,0.16338769,587454,2658.8053460121155,0.0
91.6,443.5195026299439,1.1774437,23.125326,7096,0.17789397,12,0.3822357654571533,0.0056579476,0.17789397,588499,2663.399243116379,0.0
91.5,446.3125873787376,1.3000805,23.125002,7108,0.1623769,12,-0.02859640121459961,0.0051955273,0.1623769,589560,2668.0438072681427,0.0
92.45,446.8400873476542,1.1755111,23.124506,7118,0.25745222,10,-0.228784441947937,0.006347117,0.25745222,590489,2672.635718345642,0.0
88.35,430.40306266184245,1.2193704,23.125246,7130,0.16465287,12,-0.09866046905517578,0.0057163485,0.16465287,591513,2677.2583754062653,0.0
89.175,432.8267901938035,1.4406283,23.125494,7142,0.26203316,12,0.2463321089744568,0.005277275,0.26203316,592570,2681.849196434021,0.0
90.35,438.09241931799227,1.4268392,23.126774,7153,0.2095454,11,0.41204357147216797,0.0052733687,0.2095454,593591,2686.7378046512604,0.0
89.175,436.65101947034447,1.4314735,23.127508,7164,0.22662975,11,0.2458813190460205,0.0056473883,0.22662975,594627,2691.3572902679443,0.0
87.925,428.69168264799345,1.4310622,23.127846,7177,0.5278728,13,0.1267194151878357,0.0057093054,0.5278728,595602,2695.8835005760193,0.0
83.8,408.35597405443497,1.4469963,23.126467,7189,0.19755875,12,-0.32252657413482666,0.0047109704,0.19755875,596597,2700.4067554473877,0.0
85.7,414.9257438166733,1.5606762,23.126463,7201,0.19575068,12,0.30383795499801636,0.0050216215,0.19575068,597753,2704.934630393982,0.0
88.7,431.93981661634933,1.4330355,23.127361,7212,0.16770582,11,0.5933130383491516,0.0045087533,0.16770582,598720,2709.478320837021,0.0
89.275,434.4787790287508,1.2100685,23.12897,7224,0.21598262,12,0.3500451445579529,0.005078218,0.21598262,599765,2714.057020187378,0.0
86.6,420.99417545960443,1.4378524,23.128107,7236,0.52906096,12,0.17047852277755737,0.0064874496,0.52906096,600814,2718.6009101867676,0.0
86.5,422.1656698408968,1.4560264,23.127506,7249,0.1754133,13,0.37264716625213623,0.0049287197,0.1754133,601891,2723.122576236725,0.0
