TimeElapsed,entloss,EpTrueRewMean,EpThisIter,EpLenMean,TimestepsSoFar,meankl,EpRewMean,ev_tdlam_before,EpisodesSoFar,entropy,optimgain,surrgain
6.51874041557312,0.0,24.302645268707767,38,26.394736842105264,1003,0.008147135,14.836479,0.27793508768081665,38,4.188293,0.048735715,0.048735715
11.899813175201416,0.0,49.101818310169264,17,40.825,1962,0.0071620336,26.29895,0.5258031785488129,55,4.1459904,0.044646632,0.044646632
17.282469511032104,0.0,78.35896635796949,9,57.775,2918,0.0065382733,39.121593,0.6340926289558411,64,4.120141,0.03839374,0.03839374
22.662753343582153,0.0,117.94971146980126,7,79.75,3973,0.006696846,54.91728,0.7798376232385635,71,4.0779047,0.045726933,0.045726933
28.05162239074707,0.0,157.69039823611297,9,97.725,5026,0.007035939,67.28427,0.846841111779213,80,4.0323205,0.048461497,0.048461497
33.44837832450867,0.0,189.05441193061387,7,113.85,6047,0.005746397,77.84093,0.8571362793445587,87,3.9820323,0.048449457,0.048449457
38.83638858795166,0.0,215.1433109770829,6,128.625,7021,0.0068143,87.20656,0.8993112966418266,93,3.9906368,0.04113715,0.04113715
44.238879680633545,0.0,239.79958131213712,4,142.95,8022,0.007004019,96.5941,0.9694047272205353,97,3.9268875,0.037352227,0.037352227
49.66064190864563,0.0,257.1413199280849,3,161.15,9045,0.005998818,109.852036,0.8362729549407959,100,3.9679255,0.030365903,0.030365903
55.09409546852112,0.0,283.56160371608456,2,186.525,10267,0.006981317,129.04816,0.8249999284744263,102,3.9679947,0.03988263,0.03988263
60.55073857307434,0.0,307.9289286303204,1,209.875,11267,0.0045340303,146.78983,0.08701127767562866,103,3.9469676,0.02631358,0.02631358
66.00316500663757,0.0,331.0663269072577,1,233.725,12267,0.006284242,164.66573,-0.04728901386260986,104,3.9337523,0.02399411,0.02399411
71.44912791252136,0.0,348.2598264831598,1,254.375,13267,0.0062956195,180.27419,-0.00591886043548584,105,3.9915462,0.022207052,0.022207052
76.91881918907166,0.0,356.07520237234377,1,267.5,13988,0.007928953,190.40025,0.2245103120803833,106,4.0114117,0.029634405,0.029634405
82.40718603134155,0.0,377.5156118976091,1,290.7,14988,0.007836366,207.273,0.00028008222579956055,107,4.0205693,0.023689438,0.023689438
87.82065272331238,0.0,399.7608073469141,1,314.125,15988,0.0064649135,224.04614,-0.003144502639770508,108,3.9950242,0.02531628,0.02531628
93.23215341567993,0.0,415.9708740392058,1,334.15,16988,0.0067288317,238.34258,-0.006150007247924805,109,4.021059,0.02583864,0.02583864
98.63341188430786,0.0,434.09335062282315,1,355.875,17988,0.0046494845,253.47876,0.0040125250816345215,110,3.9792178,0.031747095,0.031747095
104.04260921478271,0.0,450.93787095389143,1,375.375,18988,0.007966298,266.6504,-0.0192033052444458,111,3.9932866,0.017714288,0.017714288
109.43862962722778,0.0,470.43778966473855,1,397.675,19988,0.007522664,281.6675,-0.004013776779174805,112,3.8943498,0.02501246,0.02501246
114.82824730873108,0.0,486.131184861527,1,417.625,20988,0.006512461,294.8188,-0.03344297409057617,113,3.9361265,0.024600167,0.024600167
120.22895860671997,0.0,505.4466643132346,1,439.85,21988,0.008105133,309.17877,-0.0050324201583862305,114,3.9178529,0.03211923,0.03211923
125.62147998809814,0.0,524.5344812384737,1,462.025,22988,0.0056093573,323.27188,-0.2600635290145874,115,3.912286,0.025452815,0.025452815
