entropy,meankl,entloss,TimestepsSoFar,EpLenMean,surrgain,TimeElapsed,EpTrueRewMean,ev_tdlam_before,EpRewMean,EpThisIter,EpisodesSoFar,optimgain
3.772803,0.012644688,0.0,531768,857.125,0.08709136,2156.331175327301,2848.428150464047,0.7073285281658173,324.21832,1,1227,0.08709136
3.7709353,0.003787736,0.0,532768,867.675,0.058134615,2160.3002305030823,2884.295388936143,0.17243975400924683,330.01154,1,1228,0.058134615
3.794832,0.011544313,0.0,533768,870.1,0.080015406,2164.3002767562866,2883.037126371854,0.22816038131713867,330.8808,1,1229,0.080015406
3.7923892,0.013215354,0.0,534243,831.975,0.16485623,2168.344660758972,2745.80495349438,0.8180350661277771,312.85867,2,1231,0.16485623
3.7948074,0.012439141,0.0,535208,831.1,0.13588482,2172.356070995331,2794.76909044074,0.8754324465990067,320.3646,1,1232,0.13588482
3.7730122,0.011884743,0.0,536059,827.375,0.10565295,2176.3538839817047,2783.1487891626516,0.8652998507022858,315.04068,1,1233,0.10565295
3.8109207,0.011816969,0.0,537059,827.375,0.09324068,2180.362283229828,2749.897365544889,0.6966831088066101,307.57526,1,1234,0.09324068
3.810707,0.014492316,0.0,538059,827.375,0.1114357,2184.3663284778595,2744.9090285113007,0.40170955657958984,304.12622,1,1235,0.1114357
3.8016665,0.010601816,0.0,539059,827.375,0.076134376,2188.380690097809,2703.5631328443915,0.32766854763031006,297.9428,1,1236,0.076134376
3.8032537,0.01266014,0.0,541059,840.825,0.09856993,2192.3973717689514,2723.4787435042144,0.5525990426540375,302.72473,2,1238,0.09856993
3.7909243,0.01180558,0.0,541714,832.2,0.10370037,2196.4254500865936,2685.7004274823544,0.8968072533607483,299.6421,1,1239,0.10370037
3.7908874,0.013062291,0.0,542714,832.2,0.09812119,2200.4521040916443,2675.621831573997,0.6757729351520538,302.71378,1,1240,0.09812119
3.7934492,0.01279822,0.0,543585,828.975,0.14852072,2204.4588854312897,2666.6491386583666,0.8713832944631577,303.238,1,1241,0.14852072
3.7579281,0.012456871,0.0,544585,828.975,0.1011194,2208.4675552845,2653.3766918441615,0.35642510652542114,302.03607,1,1242,0.1011194
3.7330563,0.011759111,0.0,545585,828.975,0.0952576,2212.4624049663544,2639.842490973203,0.4256402850151062,301.70038,1,1243,0.0952576
3.7208333,0.011045132,0.0,546585,830.975,0.08412067,2216.4875795841217,2643.317696651772,0.32357239723205566,306.13403,1,1244,0.08412067
3.7564702,0.010665382,0.0,547585,830.975,0.0764104,2220.491975069046,2628.0801279237203,0.6422321498394012,304.9566,1,1245,0.0764104
3.7585773,0.011270688,0.0,548585,830.975,0.07884604,2224.5001876354218,2631.293381092658,0.2681494951248169,303.857,1,1246,0.07884604
3.7818847,0.013229208,0.0,550299,846.375,0.09508036,2228.49964427948,2668.3836778149052,0.7346264123916626,307.10736,2,1248,0.09508036
3.8004684,0.012058648,0.0,551299,854.725,0.13461015,2232.5230803489685,2698.2161468430486,0.3212467432022095,309.28513,1,1249,0.13461015
3.7752137,0.011714333,0.0,552299,854.725,0.08532965,2236.5450143814087,2686.29935516179,0.3841080665588379,307.46613,1,1250,0.08532965
3.7861266,0.011767819,0.0,553299,864.9,0.094181985,2240.560791492462,2710.3747642963644,0.37223249673843384,311.09906,1,1251,0.094181985
3.7611017,0.013367873,0.0,554299,864.9,0.08366007,2244.5851583480835,2691.413421485776,0.650799423456192,307.53305,1,1252,0.08366007
3.7501223,0.013487457,0.0,555241,836.525,0.11151734,2248.583330154419,2576.412753595119,0.8339834809303284,293.2341,3,1255,0.11151734
3.7606277,0.013230775,0.0,556211,847.125,0.12330271,2252.563729763031,2582.1270756349504,0.8823166489601135,294.1786,1,1256,0.12330271
3.8023703,0.012962864,0.0,557211,852.05,0.112090066,2256.6059765815735,2596.2666951362626,0.5115219950675964,298.49847,1,1257,0.112090066
3.8076704,0.01305005,0.0,558211,852.05,0.08711341,2260.639182329178,2566.3565851331728,0.7619849145412445,295.89188,1,1258,0.08711341
3.8065493,0.012088634,0.0,559268,848.0,0.090136535,2264.6686067581177,2530.7270603627285,0.675453782081604,296.26578,2,1260,0.090136535
3.797546,0.013187814,0.0,560268,848.0,0.0850825,2268.701096534729,2537.729400875566,0.48246991634368896,298.00348,1,1261,0.0850825
3.7821274,0.011822939,0.0,560860,812.8,0.1144758,2272.714745759964,2469.222461852075,0.9124787300825119,294.40073,2,1263,0.1144758
3.7884583,0.011798818,0.0,561856,827.2,0.11618829,2276.7303059101105,2529.337168970849,0.7477256655693054,300.35742,1,1264,0.11618829
3.7812743,0.013213461,0.0,562856,827.2,0.1199276,2280.751731157303,2524.3616477471724,0.23136693239212036,300.042,1,1265,0.1199276
3.7687454,0.013511392,0.0,564060,807.3,0.10763586,2284.781227350235,2455.052203177404,0.6517962515354156,286.97296,2,1267,0.10763586
3.7671587,0.013122743,0.0,565748,793.7,0.10558674,2288.823610305786,2407.343500440659,0.8886961489915848,279.18887,3,1270,0.10558674
3.7588804,0.0111031905,0.0,566232,799.725,0.14797904,2292.846036195755,2429.936012974596,0.7432180643081665,281.83392,1,1271,0.14797904
3.7308593,0.011816965,0.0,567438,784.475,0.10511476,2296.8777091503143,2363.7636479688663,0.8444491177797318,276.22116,2,1273,0.10511476
3.7066875,0.011562701,0.0,568438,784.475,0.090585835,2300.9353337287903,2387.460771563885,0.17466753721237183,280.92633,1,1274,0.090585835
3.691313,0.013250206,0.0,569438,784.475,0.100069806,2304.97825217247,2386.8655096349657,0.3522876501083374,282.13336,1,1275,0.100069806
3.6664739,0.012187665,0.0,570826,744.175,0.12749507,2309.042762517929,2301.044899669419,0.9144843965768814,269.53998,3,1278,0.12749507
3.6616292,0.014231043,0.0,571603,722.225,0.12177891,2313.0610930919647,2232.7213431665095,0.7792511731386185,257.95972,2,1280,0.12177891
3.617462,0.014393536,0.0,572207,715.55,0.14574869,2317.1130034923553,2203.9838649827775,0.8410155326128006,255.30069,1,1281,0.14574869
3.6156073,0.012896944,0.0,573640,701.375,0.0916297,2321.1228516101837,2176.237204098334,0.7704004645347595,252.79732,2,1283,0.0916297
3.6002119,0.011739208,0.0,574667,677.05,0.10433099,2325.1916925907135,2091.4592156960034,0.8860254362225533,241.72383,2,1285,0.10433099
3.5896237,0.003746905,0.0,576107,645.2,0.06730074,2329.230132818222,2003.0348778392458,0.8539647310972214,233.40366,3,1288,0.06730074
3.584442,0.01318879,0.0,577545,631.15,0.12641074,2333.2986397743225,1937.733907348688,0.8194857090711594,227.6021,2,1290,0.12641074
3.54975,0.013189383,0.0,578509,630.25,0.099814266,2337.3278620243073,1942.178766881017,0.8884122520685196,228.42273,1,1291,0.099814266
3.529594,0.011767237,0.0,579509,630.25,0.11040729,2341.3679146766663,1963.3501837036958,0.7607852965593338,231.48506,1,1292,0.11040729
3.5510018,0.011403691,0.0,580509,638.45,0.088521615,2345.423797607422,2001.0470120448038,0.2312437891960144,234.8564,1,1293,0.088521615
3.5022347,0.013790791,0.0,581570,658.225,0.10695,2349.451252222061,2075.649166700975,0.5780964493751526,243.6608,2,1295,0.10695
3.4995494,0.012944829,0.0,582497,607.15,0.11592791,2353.5050694942474,1965.8095024363654,0.9041199833154678,226.07954,3,1298,0.11592791
3.5061574,0.0148426425,0.0,583058,596.175,0.15181097,2357.526729822159,1940.2296493233728,0.8037517964839935,220.03975,1,1299,0.15181097
3.5244226,0.01131778,0.0,584126,596.45,0.09158127,2361.591000556946,1914.032614252741,0.7200393676757812,216.43314,2,1301,0.09158127
3.524268,0.009468191,0.0,585126,608.1,0.07975881,2365.620292186737,1957.2532309134017,0.633745551109314,222.342,1,1302,0.07975881
3.5240717,0.0037805093,0.0,586858,625.05,0.06080746,2369.6515576839447,2017.19547637614,0.734894722700119,230.63504,2,1304,0.06080746
3.5260317,0.012233201,0.0,587858,625.05,0.11416102,2373.688114643097,2031.079059081166,0.8237306773662567,232.59566,1,1305,0.11416102
3.5327215,0.012187881,0.0,588858,625.05,0.09095674,2377.6941545009613,2034.1244479051588,0.7315037548542023,235.74214,1,1306,0.09095674
3.5101097,0.011157313,0.0,589495,635.875,0.09321056,2381.722432613373,2071.5970431637243,0.8887972012162209,241.62495,1,1307,0.09321056
3.4902043,0.013974324,0.0,591474,643.15,0.09895372,2385.7375361919403,2106.3439000444905,0.7710242718458176,246.11514,3,1310,0.09895372
3.4821706,0.011792124,0.0,592408,654.4,0.16422012,2389.751605987549,2142.7433259615,0.900480754673481,251.44536,1,1311,0.16422012
3.4796755,0.013079412,0.0,593408,664.55,0.107676014,2393.763772726059,2184.049817069951,0.30931001901626587,256.9012,1,1312,0.107676014
3.5006633,0.004259515,0.0,594930,662.3,0.062155988,2397.7899584770203,2177.0141334927303,0.5673001408576965,255.34448,2,1314,0.062155988
3.5155876,0.012398522,0.0,595930,662.3,0.11639191,2402.2629647254944,2169.8759934380514,0.26670563220977783,255.12476,1,1315,0.11639191
3.5132818,0.011724448,0.0,596986,674.325,0.08246258,2406.3146290779114,2205.2222477861947,0.517764687538147,260.45767,2,1317,0.08246258
3.552887,0.013434075,0.0,597901,676.875,0.13531682,2410.368052482605,2221.547168004409,0.900361068546772,261.8626,1,1318,0.13531682
3.492745,0.012521178,0.0,598901,700.175,0.08955939,2414.4005012512207,2287.319025834569,0.6427931785583496,269.64325,1,1319,0.08955939
3.5040286,0.012726616,0.0,599901,707.45,0.07973692,2418.4315564632416,2307.460270944763,0.42634838819503784,272.1259,1,1320,0.07973692
3.497323,0.014352374,0.0,600901,717.35,0.13504687,2422.4469459056854,2324.899284471993,0.2991235852241516,273.087,1,1321,0.13504687
3.4636233,0.014297305,0.0,601803,714.9,0.115717754,2426.459979534149,2318.628041004036,0.895607128739357,269.3332,1,1322,0.115717754
3.43969,0.012327908,0.0,603583,725.375,0.11187239,2430.4877259731293,2338.4091965697153,0.6911347210407257,269.51398,2,1324,0.11187239
3.4474776,0.0038750977,0.0,604309,741.05,0.0452794,2434.525655031204,2385.944834765933,0.8533675521612167,275.25882,1,1325,0.0452794
3.4829473,0.010692701,0.0,605370,745.35,0.08586965,2438.5478553771973,2389.8767094053346,0.6807778775691986,277.96017,2,1327,0.08586965
3.4692774,0.014327213,0.0,606070,749.075,0.13054459,2442.548825740814,2412.3657309054042,0.7666275650262833,278.65552,1,1328,0.13054459
3.48761,0.01362967,0.0,607070,749.075,0.080536276,2446.5524060726166,2414.598664035316,0.3999999761581421,278.60867,1,1329,0.080536276
3.4810464,0.012542236,0.0,608070,763.125,0.071838796,2450.5418734550476,2466.0817442159364,0.4846588373184204,286.52628,1,1330,0.071838796
3.482369,0.010749452,0.0,609070,764.025,0.08130651,2454.555029153824,2463.057596706932,0.4588392972946167,285.6432,1,1331,0.08130651
3.473327,0.013217913,0.0,610160,741.275,0.08194939,2458.589732170105,2366.1311726130525,0.7441008388996124,275.1943,2,1333,0.08194939
3.4656444,0.012640578,0.0,611160,741.275,0.09697275,2462.624990940094,2348.0225503593983,0.6642733514308929,273.75885,1,1334,0.09697275
3.430084,0.013196582,0.0,612160,764.75,0.07740761,2466.64839720726,2419.215328243623,0.3916395306587219,281.78467,1,1335,0.07740761
3.4289248,0.011759801,0.0,612774,769.75,0.10398566,2470.6533398628235,2430.286145420293,0.8816395401954651,282.7583,1,1336,0.10398566
3.3898919,0.011792841,0.0,613774,793.1,0.07354233,2474.6677010059357,2502.187541921909,0.41408318281173706,289.66815,1,1337,0.07354233
3.397245,0.011704657,0.0,614774,806.925,0.078946486,2478.679032802582,2533.6387872509385,0.4607023000717163,293.72794,1,1338,0.078946486
3.3666472,0.011907908,0.0,615774,817.9,0.0801315,2482.6541681289673,2559.3686603497235,0.47705233097076416,296.4863,1,1339,0.0801315
3.3688967,0.011379188,0.0,616774,817.9,0.06886821,2486.649837732315,2570.3980986868783,0.6058325171470642,298.04712,1,1340,0.06886821
3.3447852,0.004007042,0.0,617774,841.2,0.053537033,2491.02073597908,2642.808797052945,0.5847043991088867,306.70004,1,1341,0.053537033
3.3451147,0.013696518,0.0,618453,833.175,0.15178801,2495.0441761016846,2620.6465077847665,0.8753272667527199,302.29947,1,1342,0.15178801
3.3632221,0.012842886,0.0,619376,812.95,0.09880711,2499.0749282836914,2538.60453616677,0.8723357617855072,292.95178,2,1344,0.09880711
3.4026792,0.013163938,0.0,620376,812.95,0.06730556,2503.080246448517,2522.073446946471,0.47927796840667725,292.48883,1,1345,0.06730556
3.404386,0.01145853,0.0,621376,812.95,0.07219526,2507.083469390869,2517.200572410912,0.5069111287593842,290.7754,1,1346,0.07219526
3.4020011,0.013145498,0.0,622376,822.025,0.081635565,2511.1006829738617,2531.1635813723833,0.4228960871696472,292.34943,1,1347,0.081635565
3.4184484,0.012325062,0.0,623376,822.025,0.08097126,2515.1254620552063,2526.548012998236,0.4753769040107727,290.79633,1,1348,0.08097126
3.4207172,0.012308638,0.0,624376,831.5,0.116997354,2519.1491935253143,2536.5063994690936,0.2789914011955261,291.3572,1,1349,0.116997354
3.4141934,0.003936318,0.0,625131,841.425,0.06390959,2523.1700274944305,2572.0844666297794,0.8971702232956886,294.23138,1,1350,0.06390959
3.4126194,0.013070587,0.0,626846,835.95,0.11183645,2527.179911851883,2547.8988489752237,0.5997700691223145,287.89624,2,1352,0.11183645
3.4180887,0.011979539,0.0,627846,835.95,0.08568479,2531.1871774196625,2548.529363971649,0.6081660091876984,287.68033,1,1353,0.08568479
3.415351,0.012720727,0.0,629358,835.7,0.12820628,2535.2305228710175,2544.087699944775,0.8773886784911156,285.6535,2,1355,0.12820628
3.4242015,0.012749084,0.0,630358,835.7,0.081808254,2539.245240211487,2537.5295273012316,0.7516799122095108,283.43475,1,1356,0.081808254
3.4086068,0.011659543,0.0,631358,859.3,0.07653495,2543.2594408988953,2610.5440353521844,0.5504316985607147,291.20468,1,1357,0.07653495
3.3735726,0.014696289,0.0,632301,860.0,0.14633158,2547.2709789276123,2604.305310234542,0.8783885836601257,291.97748,1,1358,0.14633158
3.3747342,0.012383408,0.0,633301,860.0,0.086750604,2551.272560119629,2618.6249752391336,0.5970681607723236,293.3895,1,1359,0.086750604
3.3706644,0.012773174,0.0,634301,860.0,0.07252319,2555.2959995269775,2616.164204542479,0.4009307026863098,294.23456,1,1360,0.07252319
3.3530297,0.012525436,0.0,635504,842.525,0.08597675,2559.3358755111694,2554.096534090203,0.7242295742034912,288.0122,2,1362,0.08597675
3.3934042,0.009933259,0.0,636504,842.525,0.06662539,2563.372425556183,2552.720451923344,0.45501208305358887,287.79947,1,1363,0.06662539
3.4331884,0.013257634,0.0,637504,848.025,0.080089815,2567.404193878174,2553.769203408507,0.5579995214939117,288.27264,1,1364,0.080089815
3.4203188,0.010636534,0.0,638504,854.875,0.073441625,2571.422247171402,2584.991713978659,0.440559446811676,291.3285,1,1365,0.073441625
3.3834622,0.01250159,0.0,639504,854.875,0.111172676,2575.432654619217,2589.585861828809,0.852793499827385,289.64767,1,1366,0.111172676
3.397804,0.011974908,0.0,640504,878.35,0.07407957,2579.4323513507843,2661.7712871781505,0.5171244144439697,296.52075,1,1367,0.07407957
3.377648,0.014657637,0.0,641915,871.125,0.09037905,2583.437397480011,2622.0818405175387,0.6544811129570007,290.07022,2,1369,0.09037905
3.4158103,0.012768833,0.0,642870,870.0,0.11820143,2587.4538502693176,2617.4735690971875,0.9164943620562553,286.67743,1,1370,0.11820143
3.470095,0.011893996,0.0,643928,846.45,0.07772738,2591.459320783615,2539.964779763196,0.6970065534114838,276.6822,2,1372,0.07772738
3.4565053,0.01376545,0.0,644721,864.025,0.107353285,2595.460111618042,2598.567671834807,0.9003252163529396,283.19818,1,1373,0.107353285
3.47006,0.012865527,0.0,645721,864.025,0.13156976,2599.463179588318,2611.9482656726277,0.8591947853565216,285.23453,1,1374,0.13156976
3.4399648,0.012473226,0.0,646721,864.025,0.110694855,2603.481096982956,2611.2332994048184,0.22212451696395874,285.05017,1,1375,0.110694855
3.4374063,0.012883835,0.0,647721,873.675,0.085110806,2607.4939081668854,2639.3794908303935,0.41728830337524414,289.1928,1,1376,0.085110806
3.4446404,0.01068013,0.0,648721,873.675,0.10264977,2611.529815196991,2641.9002696663433,0.7502695769071579,290.2928,1,1377,0.10264977
3.4769216,0.013876464,0.0,649721,873.675,0.1622148,2615.5763878822327,2662.905111950344,0.4262324571609497,294.2731,1,1378,0.1622148
3.4748857,0.012249627,0.0,650721,873.675,0.0910084,2619.5812344551086,2666.0379380117365,0.29879266023635864,294.57217,1,1379,0.0910084
3.4822304,0.0144145265,0.0,651721,873.675,0.08390139,2623.6961052417755,2673.712327313616,0.5102562606334686,296.09375,1,1380,0.08390139
3.4678347,0.012955682,0.0,652007,855.825,0.10298074,2627.710669517517,2615.8698586592836,0.8901237547397614,288.56598,1,1381,0.10298074
3.464813,0.004341666,0.0,653007,863.85,0.050567433,2631.7320787906647,2625.3870887406665,0.4234418272972107,289.0974,1,1382,0.050567433
3.4680483,0.01241778,0.0,654491,877.875,0.094516054,2635.745122909546,2673.0116129724242,0.7508855909109116,293.44882,2,1384,0.094516054
3.448305,0.014093952,0.0,655552,854.4,0.09520085,2639.750589609146,2601.2915562081894,0.6384418606758118,281.91412,2,1386,0.09520085
3.4433072,0.013502572,0.0,656552,854.4,0.12164624,2643.7530562877655,2614.4389471126633,0.5269144773483276,280.67953,1,1387,0.12164624
3.4853892,0.01178034,0.0,658025,841.225,0.08187868,2647.768557071686,2571.471192297932,0.8233499675989151,273.8515,2,1389,0.08187868
3.494897,0.012253022,0.0,659289,828.95,0.13257268,2651.7819471359253,2523.3801655556554,0.855686143040657,270.01517,2,1391,0.13257268
3.506163,0.014183109,0.0,660153,832.675,0.13372529,2655.800954580307,2526.81199494905,0.8725056946277618,270.6772,1,1392,0.13372529
3.5285356,0.013050679,0.0,660816,824.25,0.15656173,2659.835028409958,2510.7887746069578,0.8330395370721817,270.61172,1,1393,0.15656173
3.508913,0.013141954,0.0,662028,816.75,0.114036925,2663.8570988178253,2475.792963600341,0.636336624622345,266.8922,2,1395,0.114036925
3.5091875,0.013832261,0.0,662769,810.275,0.10791835,2667.8841223716736,2456.2043227969107,0.9278268665075302,265.53528,1,1396,0.10791835
3.494509,0.0131738335,0.0,663723,809.125,0.1080925,2671.8894720077515,2459.080782279383,0.8072892725467682,266.69693,1,1397,0.1080925
3.467347,0.012948353,0.0,664676,809.375,0.11699546,2675.912353515625,2469.2009406691773,0.915811076760292,266.935,1,1398,0.11699546
3.4650266,0.011398861,0.0,665659,808.95,0.1294448,2679.990523815155,2466.7422307894017,0.9416914619505405,265.86346,1,1399,0.1294448
3.495902,0.014953886,0.0,666582,807.025,0.18601006,2684.470053911209,2468.217860956325,0.8443293571472168,263.90997,1,1400,0.18601006
3.4699419,0.01121963,0.0,667582,807.025,0.085082024,2689.249874353409,2471.2185285792207,0.5993829071521759,261.87286,1,1401,0.085082024
3.4515707,0.011747599,0.0,668582,826.95,0.086574234,2693.27098941803,2520.972439528164,0.5694649517536163,266.6146,1,1402,0.086574234
3.43387,0.012026895,0.0,669218,817.85,0.09924179,2697.283008813858,2484.9189722344145,0.9150441437959671,261.4108,1,1403,0.09924179
3.447425,0.0038679822,0.0,670218,817.85,0.07821908,2701.302693605423,2508.472330182787,0.6459389328956604,265.22226,1,1404,0.07821908
3.4895914,0.011456794,0.0,671218,817.85,0.08446413,2705.3205695152283,2512.71419907576,0.6483384370803833,266.28036,1,1405,0.08446413
3.5274065,0.012329128,0.0,672749,806.125,0.10917525,2709.337105512619,2480.5079428890385,0.9138138294219971,264.70453,2,1407,0.10917525
3.5307841,0.013721788,0.0,673494,789.475,0.109096184,2713.352473974228,2431.607903096839,0.8860991522669792,260.89163,2,1409,0.109096184
3.5132527,0.0038419703,0.0,674748,771.95,0.067090705,2717.36887383461,2383.0354259459095,0.7416220903396606,257.12607,2,1411,0.067090705
3.4666116,0.01264968,0.0,675748,795.5,0.0852199,2721.372611761093,2454.3838297404736,0.390825092792511,265.4849,1,1412,0.0852199
3.4449534,0.014765553,0.0,676668,798.675,0.12451003,2727.022171974182,2480.4551131069557,0.8673384934663773,267.42432,1,1413,0.12451003
3.446348,0.0040224413,0.0,678358,790.925,0.061494086,2735.1328666210175,2464.316507720397,0.6923994719982147,264.8908,2,1415,0.061494086
3.4564276,0.012850432,0.0,679881,779.0,0.1149743,2740.563896894455,2424.0803814097712,0.8949066326022148,259.02426,2,1417,0.1149743
3.482849,0.011317398,0.0,680881,779.0,0.13214567,2744.55691242218,2409.6414340639544,0.42559731006622314,255.51083,1,1418,0.13214567
3.4906535,0.011386486,0.0,681881,779.0,0.08866122,2748.547388076782,2409.1198493088546,0.5444247722625732,255.79155,1,1419,0.08866122
3.5054698,0.0037600575,0.0,682907,772.5,0.064069204,2752.542011499405,2403.921697930164,0.8758310228586197,255.1021,2,1421,0.064069204
3.4884965,0.01329845,0.0,683890,772.075,0.14080946,2756.529865026474,2417.0466815405516,0.6556735932826996,257.99503,1,1422,0.14080946
3.4869318,0.014591556,0.0,684782,769.375,0.13775927,2760.523452281952,2410.2436837570867,0.9208562672138214,257.00333,1,1423,0.13775927
3.4949644,0.0133462045,0.0,685782,782.275,0.10572458,2764.4692356586456,2465.959125588655,0.2296684980392456,263.88318,1,1424,0.10572458
3.5158713,0.011629952,0.0,687278,793.15,0.1021092,2768.4118831157684,2518.986511256438,0.9097484573721886,271.96725,2,1426,0.1021092
3.4785378,0.014636382,0.0,687939,759.675,0.10556239,2772.345446586609,2419.6414372825893,0.8151931017637253,262.94766,2,1428,0.10556239
3.470559,0.004340258,0.0,688762,768.425,0.05660242,2776.286011695862,2452.0867816417094,0.8676774501800537,268.39322,1,1429,0.05660242
3.4680765,0.014254458,0.0,689762,768.7,0.17799814,2780.209980726242,2457.366132130656,0.6999522745609283,268.85193,1,1430,0.17799814
3.4912786,0.011770967,0.0,690820,766.675,0.07992849,2784.146176338196,2443.933666859693,0.6412098407745361,266.91077,2,1432,0.07992849
3.4645088,0.012972832,0.0,692309,762.325,0.104163855,2788.0776331424713,2435.3331909147973,0.8142921477556229,263.2276,2,1434,0.104163855
3.4639895,0.013904959,0.0,693309,782.025,0.0954594,2792.003556251526,2489.6137059944813,0.3897475600242615,268.32996,1,1435,0.0954594
3.4645097,0.004123753,0.0,694309,788.5,0.06459382,2795.9363520145416,2509.5313492703976,0.4741963744163513,270.35513,1,1436,0.06459382
3.4988706,0.011211466,0.0,695040,782.925,0.16694164,2799.8606445789337,2498.3363088590404,0.8079294711351395,269.11273,1,1437,0.16694164
3.5070431,0.012687372,0.0,696027,783.775,0.10240567,2803.7827093601227,2494.330621441345,0.7991381287574768,267.20782,1,1438,0.10240567
3.4866636,0.0132329045,0.0,697027,784.2,0.1282803,2807.7064912319183,2497.7763689024264,0.5624071955680847,266.6352,1,1439,0.1282803
3.4814126,0.013722422,0.0,698027,786.125,0.093632914,2811.628584623337,2494.2018609792076,0.4756734371185303,265.9926,1,1440,0.093632914
3.456054,0.0140920505,0.0,699027,786.125,0.100314856,2815.5549128055573,2493.1911603992276,0.7574950605630875,267.536,1,1441,0.100314856
3.4613364,0.01293199,0.0,700002,769.6,0.15605208,2819.482736349106,2469.650295054008,0.8594771027565002,266.50275,2,1443,0.15605208
3.4492774,0.014015162,0.0,701800,741.825,0.09268035,2823.4046936035156,2363.279020891651,0.8638021349906921,253.14742,3,1446,0.09268035
3.423453,0.0045280205,0.0,702800,751.275,0.07242267,2827.353469848633,2391.9302218787134,0.6885793805122375,257.57538,1,1447,0.07242267
3.4693904,0.013914498,0.0,703614,754.15,0.12678897,2831.2815823554993,2408.666006069122,0.9447493106126785,260.36093,1,1448,0.12678897
3.4632788,0.014233759,0.0,705177,760.725,0.119357094,2835.212346792221,2432.4782665507073,0.9303732886910439,263.32693,3,1451,0.119357094
3.4434576,0.012663446,0.0,706177,760.725,0.084146515,2839.1377515792847,2440.7205327063293,0.5560334920883179,264.4538,1,1452,0.084146515
3.4600503,0.012070997,0.0,706932,756.6,0.104196966,2843.081963777542,2413.7738048143037,0.8842181712388992,262.34125,1,1453,0.104196966
3.4529746,0.013875869,0.0,707708,751.0,0.11147928,2847.019027233124,2392.876671606421,0.9273141622543335,258.8134,1,1454,0.11147928
3.4400003,0.011698572,0.0,708543,754.625,0.10701527,2850.955773115158,2405.0109070345934,0.9299706667661667,259.84988,1,1455,0.10701527
3.3865445,0.012915568,0.0,709543,756.15,0.09069866,2854.9012472629547,2409.046221826392,0.7351837754249573,260.2435,1,1456,0.09069866
3.4013762,0.014037868,0.0,710543,766.55,0.10522767,2858.8491451740265,2446.2634121231517,0.6344614923000336,264.1319,1,1457,0.10522767
3.396789,0.012374051,0.0,711433,763.8,0.15560889,2862.8103897571564,2448.722957970162,0.6816613376140594,264.90353,1,1458,0.15560889
3.4183583,0.012265817,0.0,712433,763.8,0.08550645,2866.759347677231,2451.7308472790537,0.42077934741973877,264.43463,1,1459,0.08550645
3.4109871,0.0038932348,0.0,713433,773.575,0.07439613,2870.7368471622467,2475.4838803918437,0.7991450726985931,266.3331,1,1460,0.07439613
3.4009378,0.004173712,0.0,714425,787.95,0.07335848,2874.69499540329,2515.0069914962623,0.7512893676757812,268.493,1,1461,0.07335848
3.3994224,0.012564924,0.0,715425,788.375,0.08503586,2878.653298854828,2520.735310842612,0.39709657430648804,269.08453,1,1462,0.08503586
3.3952405,0.003815093,0.0,716425,791.075,0.05872455,2882.605085849762,2527.371410543824,0.46616458892822266,270.79037,1,1463,0.05872455
3.4149778,0.0042163255,0.0,716922,778.5,0.05703786,2886.575633764267,2471.3278016945396,0.8098507821559906,263.3803,1,1464,0.05703786
3.4094214,0.013456948,0.0,718336,776.45,0.12724867,2890.5252120494843,2449.9972138600097,0.8872052058577538,259.98492,2,1466,0.12724867
3.4177175,0.0042413604,0.0,719336,794.025,0.0679842,2894.5044436454773,2518.4827216248877,0.7009863257408142,268.4469,1,1467,0.0679842
3.445504,0.012745321,0.0,720602,771.0,0.08844069,2898.78302025795,2406.4450944879727,0.79642753303051,255.22299,3,1470,0.08844069
3.4615088,0.014684243,0.0,721536,769.35,0.1979881,2902.7267537117004,2419.2772986352716,0.8577404469251633,259.96243,1,1471,0.1979881
3.4725626,0.013093628,0.0,722536,792.9,0.07315783,2906.658742904663,2494.772383842214,0.4752522110939026,268.63452,1,1472,0.07315783
3.4824288,0.0130192395,0.0,723536,792.9,0.0990559,2910.5983905792236,2495.4039658340416,0.6392464935779572,270.07553,1,1473,0.0990559
3.4568765,0.0141551085,0.0,724154,796.125,0.111578315,2914.5486719608307,2505.108802434982,0.9066029638051987,272.15253,1,1474,0.111578315
3.4295022,0.013873747,0.0,725154,796.125,0.104877144,2918.4866700172424,2512.831589944834,0.3031888008117676,272.78326,1,1475,0.104877144
3.4357688,0.012244444,0.0,726154,796.125,0.07386181,2922.420797109604,2514.7455788594552,0.5713588893413544,271.96173,1,1476,0.07386181
3.4507143,0.01375979,0.0,726699,791.475,0.21868764,2926.355453491211,2491.9007745809495,0.6386838853359222,268.29645,1,1477,0.21868764
3.4789755,0.010806553,0.0,727699,791.8,0.1067239,2930.28755402565,2487.029377707851,0.6217655837535858,267.09692,1,1478,0.1067239
3.5035024,0.003927408,0.0,728542,787.875,0.0661228,2934.2366411685944,2475.828904237129,0.7807244956493378,265.9153,1,1479,0.0661228
3.5330436,0.0042849965,0.0,729670,766.075,0.061804663,2938.1734533309937,2425.091186755452,0.8783960789442062,260.1044,2,1481,0.061804663
3.5437944,0.013778773,0.0,731228,780.65,0.15606287,2942.114233016968,2475.194687683199,0.7705090939998627,265.73053,2,1483,0.15606287
3.5414054,0.013711977,0.0,731620,765.45,0.11824994,2946.051999568939,2430.1652849154484,0.8622622191905975,261.0406,1,1484,0.11824994
