#{"t_start": 1521290839.0518806, "env_id": "Walker2d-v2"}
r,l,t
265.011009,157,71.105072
521.267583,481,71.662506
345.176797,331,72.212326
-6.745105,126,72.357995
291.842409,148,72.530051
737.71293,904,73.737738
37.913157,128,73.886327
696.294288,1000,75.218914
275.411399,850,76.363799
336.936364,225,76.621966
145.670044,365,77.042043
369.686001,242,77.322203
930.33784,907,78.536651
660.495584,675,79.496072
42.462307,234,79.76683
341.319235,197,79.993984
1.831869,92,80.266671
159.162423,364,80.687942
236.145389,125,80.832148
301.355995,191,81.052438
646.606533,516,81.813913
155.685457,443,82.32589
180.081449,668,83.27601
230.954233,241,83.552998
928.997339,864,84.715948
240.806336,149,84.888243
366.104569,248,85.17458
308.086566,182,85.383878
218.973341,400,86.011072
492.12433,363,86.430823
403.303816,328,86.809468
349.133927,227,87.250602
254.202813,180,87.457243
340.746804,212,87.702933
45.351564,194,87.927359
195.782968,129,88.077251
246.657857,144,88.407652
365.811257,312,88.769394
345.088021,211,89.012801
240.921068,509,89.763217
363.146007,311,90.123437
421.893973,343,90.517978
548.000959,403,91.163732
523.149182,437,91.667155
342.50268,203,91.901034
212.634242,337,92.45574
663.306797,627,93.180269
361.6318,277,93.500214
420.870911,308,94.020608
432.870969,371,94.450467
176.714571,107,94.574396
65.518646,264,94.878872
739.22429,700,95.867675
412.372922,253,96.160271
724.881907,527,96.936978
45.224139,259,97.236293
510.836572,392,97.853883
374.320629,281,98.177383
-2.013813,128,98.325539
383.766496,307,98.679137
308.563901,195,98.905331
274.064547,170,99.282893
46.302504,453,99.807355
577.931375,477,100.360103
487.257444,343,100.920923
812.489751,780,101.984411
562.771049,483,102.542646
297.71217,191,102.763983
261.595913,145,102.931401
305.117666,186,103.327627
322.241162,240,103.606285
685.904941,1000,104.939124
615.539066,458,105.469537
852.470878,1000,106.791137
514.646404,353,107.376979
252.959288,375,107.811208
72.504152,338,108.201303
900.277156,788,109.281074
420.041709,284,109.610093
434.014723,346,110.175688
935.044465,1000,111.513881
529.955726,427,112.008388
382.691814,246,112.292582
806.719271,749,113.326572
609.535081,499,113.902034
432.734119,349,114.474406
282.359953,167,114.66884
406.310959,254,114.961764
864.118575,728,115.985531
38.988883,211,116.228394
388.213641,202,116.462596
379.644891,242,116.91087
907.426901,1000,118.232746
1070.192255,924,119.304563
428.145222,251,119.772923
377.194415,209,120.015296
955.680031,915,121.238986
941.775224,1000,122.562147
690.327748,564,123.212373
184.325645,524,124.000754
917.825154,926,125.237356
570.722369,477,125.786484
319.213528,195,126.011677
350.293148,232,126.446486
612.421552,429,126.940174
676.272066,1000,128.275354
42.118613,274,128.592768
495.004991,395,129.215486
650.749468,697,130.022087
884.418851,1000,131.342717
197.824654,127,131.489231
365.064296,333,132.053128
38.100329,255,132.348794
887.837013,1000,133.67188
38.373823,242,133.951092
599.82417,447,134.634862
736.983095,535,135.253777
723.901496,1000,136.587094
35.012002,204,136.823264
670.564421,682,137.779013
752.537102,1000,139.103943
276.204801,623,140.00718
550.889835,490,140.572268
357.35503,247,140.856012
737.392426,622,141.739
404.106745,619,142.620108
236.575059,130,142.769086
305.647146,184,142.980636
882.19169,745,144.018625
410.936423,762,144.898308
893.62125,1000,146.225884
824.443658,1000,147.553084
417.81332,703,148.548724
809.959277,1000,149.873554
173.80499,466,150.414275
421.398329,298,150.924291
883.672326,1000,152.262119
345.931075,271,152.572246
731.527942,626,153.465752
402.891544,428,153.958274
711.634904,561,154.772503
1039.355797,873,155.78047
436.633999,809,156.899185
684.517476,557,157.710095
871.009617,1000,159.033269
744.716276,669,159.806529
392.04976,519,160.586379
1108.606712,993,161.901683
766.025332,1000,163.224934
696.035943,602,163.920653
357.925943,239,164.378123
277.364245,217,164.628398
368.052958,667,165.399545
863.829068,1000,166.720412
916.829613,1000,168.041053
899.497448,1000,169.378732
831.313971,1000,170.701787
658.510934,1000,172.026455
808.866268,772,173.103491
857.443969,922,174.333921
776.344035,724,175.336681
480.804561,420,175.82193
869.41675,1000,177.160093
995.830319,1000,178.488784
782.243408,1000,179.809701
829.46325,1000,181.146738
919.251346,1000,182.47367
948.186468,1000,183.798409
355.940346,230,184.066163
964.667829,1000,185.399521
967.098945,1000,186.723331
833.692569,724,187.727702
1075.660464,1000,189.066758
849.478171,1000,190.392582
823.817489,1000,191.719541
881.166019,1000,193.058124
871.314494,1000,194.380774
911.58642,1000,195.70208
919.254497,1000,197.038239
857.540811,1000,198.361908
1036.704805,992,199.679447
488.411104,373,200.109818
709.130349,992,201.438628
426.129313,319,201.804854
830.571751,1000,203.128482
1064.517915,868,204.299052
-11.741626,261,204.59971
812.940491,1000,205.93689
832.682946,714,206.927696
334.848696,540,207.718871
934.592174,1000,209.051247
883.170923,1000,210.375576
930.948121,1000,211.703064
380.918002,241,211.981365
1024.302047,1000,213.319448
500.231002,785,214.226568
850.948437,1000,215.553046
533.395847,858,216.715404
734.574644,1000,218.054117
913.209807,1000,219.373433
765.783619,686,220.33513
832.964298,1000,221.671279
422.275462,259,221.9706
1129.236031,995,223.289555
902.052693,768,224.342662
974.813687,1000,225.682622
1001.252682,1000,227.006535
142.258385,344,227.403219
854.456216,1000,228.729402
889.561599,758,229.7838
1045.873059,889,230.976746
624.827599,926,232.208848
778.125096,610,232.91218
666.757096,837,234.060474
495.489943,416,234.537367
631.798767,540,235.330785
1056.40124,1000,236.652062
905.614883,1000,237.989772
916.991023,1000,239.317324
919.039255,1000,240.641101
943.800376,1000,241.980535
1159.707019,1000,243.302021
797.839264,1000,244.61975
897.722149,1000,245.956114
530.465305,802,247.046869
894.145004,768,247.933121
821.01619,567,248.749792
911.136762,854,249.9166
796.656102,1000,251.239677
1131.974385,1000,252.559393
968.619628,1000,253.897771
900.71289,1000,255.219574
926.71788,1000,256.545446
985.408381,1000,257.883976
1014.991294,1000,259.209962
500.613209,312,259.570528
989.238067,1000,260.892707
898.580366,1000,262.237687
839.481362,880,263.419722
926.20173,1000,264.739196
937.854953,1000,266.07606
893.688406,1000,267.399996
924.925312,1000,268.725283
920.028374,1000,270.063754
993.164863,1000,271.392333
946.443846,1000,272.719908
415.556129,299,273.06641
824.170058,657,273.827819
923.667227,1000,275.164814
871.769607,747,276.195395
724.015468,655,277.118052
955.316629,1000,278.453799
939.413842,1000,279.775122
578.140758,394,280.228601
1076.499202,1000,281.55224
890.311734,1000,282.891135
392.850506,609,283.766614
782.813109,1000,285.089508
383.975466,257,285.386637
973.672405,1000,286.722437
870.493909,1000,288.046623
977.845114,1000,289.3662
1119.590857,948,290.641745
342.994642,177,290.846032
1034.308385,1000,292.174576
854.544653,1000,293.498098
11.529662,440,294.005873
951.800477,1000,295.340875
894.607905,810,296.44117
918.013753,954,297.705021
470.465019,285,298.033115
581.841553,542,298.836734
897.72452,721,299.841081
924.799971,1000,301.16355
898.878893,724,302.001092
1001.859331,1000,303.334052
480.069098,349,303.902885
922.90067,1000,305.227436
835.180114,626,305.948915
928.434951,1000,307.284857
928.662469,1000,308.609401
829.338416,760,309.652522
335.460066,541,310.279121
1073.089311,1000,311.621311
953.760924,1000,312.951551
962.758276,1000,314.277534
508.440546,261,314.756008
1003.815361,1000,316.078602
894.249021,1000,317.237633
917.619357,1000,318.561431
936.850741,1000,319.899149
961.301248,1000,321.22605
697.136199,427,321.881225
1063.448283,1000,323.220578
23.303886,131,323.372605
852.682804,1000,324.695493
970.95821,1000,326.02092
722.981305,560,326.666789
-35.535492,117,326.981593
936.979398,1000,328.30191
884.026177,1000,329.624703
931.790354,779,330.524614
617.245285,373,331.133426
1066.176783,1000,332.459588
717.168978,616,333.174368
785.864831,863,334.341135
363.267606,280,334.664908
862.258598,1000,336.002539
1028.872672,1000,337.330607
866.705042,708,338.319956
1005.379432,1000,339.66069
1008.962446,950,340.926121
