EpThisIter,EpisodesSoFar,optimgain,TimeElapsed,EpTrueRewMean,meankl,EpLenMean,entropy,TimestepsSoFar,surrgain,EpRewMean,ev_tdlam_before,entloss
5,1641,0.09883897,2434.918463945389,552.692052603907,0.011648767,247.725,5.8040147,608955,0.09883897,32.283833,0.6596358716487885,0.0
3,1644,0.12560683,2439.2307505607605,551.8515067201885,0.010968782,236.4,5.822144,609701,0.12560683,35.057068,0.7891139686107635,0.0
3,1647,0.121020526,2443.2008488178253,577.8104488358316,0.010884546,250.225,5.850139,610707,0.121020526,37.133186,0.726721316576004,0.0
4,1651,0.0977957,2447.1698780059814,573.5755831296026,0.010632857,242.05,5.816141,611723,0.0977957,39.47357,0.7461998760700226,0.0
5,1656,0.10077153,2451.15735411644,579.1401444196347,0.010779293,238.775,5.7672887,612827,0.10077153,40.73844,0.7290478646755219,0.0
5,1661,0.11779559,2455.144809484482,573.8681173212339,0.010721815,237.875,5.763082,613774,0.11779559,42.530834,0.5325652062892914,0.0
5,1666,0.10011469,2459.1249690055847,548.273271153168,0.011408294,230.0,5.812444,614890,0.10011469,41.61141,0.7340071201324463,0.0
4,1670,0.11496628,2463.1191911697388,547.531204925492,0.011240997,227.1,5.759767,615743,0.11496628,41.372044,0.7992289066314697,0.0
3,1673,0.13822624,2467.094618320465,561.0358644645858,0.011183491,234.8,5.7386312,616607,0.13822624,42.89393,0.7786440402269363,0.0
3,1676,0.09879185,2471.075364112854,570.1557008053885,0.011314008,237.35,5.775328,617358,0.09879185,43.15498,0.8256858289241791,0.0
4,1680,0.10245408,2475.0530891418457,568.7432007073321,0.010873074,236.675,5.8198647,618231,0.10245408,43.436584,0.6619377136230469,0.0
4,1684,0.105145276,2479.019543170929,564.2766929257285,0.011332717,236.925,5.785768,619178,0.105145276,40.50597,0.7293988168239594,0.0
4,1688,0.11477426,2482.998347759247,566.5382021903595,0.011531781,234.925,5.7061605,620326,0.11477426,40.62872,0.7835022360086441,0.0
3,1691,0.12759547,2486.961080789566,565.0867704459226,0.011374669,232.95,5.683045,621041,0.12759547,40.927387,0.8371178507804871,0.0
5,1696,0.09223393,2490.955380678177,561.7175181346336,0.011863139,231.125,5.639217,622072,0.09223393,39.0183,0.6969270408153534,0.0
3,1699,0.10883005,2494.9337673187256,574.072808295328,0.013325324,236.275,5.5857368,622879,0.10883005,39.71279,0.7945079803466797,0.0
6,1705,0.11266802,2498.9076578617096,571.3171657593567,0.0125968605,229.575,5.561441,623916,0.11266802,38.51627,0.7966984957456589,0.0
4,1709,0.09559353,2502.890742778778,587.9559266602616,0.011084052,234.95,5.5215497,624890,0.09559353,41.756615,0.776853159070015,0.0
4,1713,0.11417759,2506.8802008628845,583.8008406746931,0.013037814,232.775,5.5395675,625918,0.11417759,39.229176,0.7540656477212906,0.0
5,1718,0.10511197,2510.853213071823,554.1986174046197,0.012684263,222.9,5.494791,626797,0.10511197,35.024807,0.7220099568367004,0.0
4,1722,0.13810268,2514.828298807144,560.0303338326028,0.012193553,228.75,5.440452,627888,0.13810268,35.001774,0.7200004458427429,0.0
4,1726,0.10213857,2518.7970621585846,548.6802094395805,0.011070071,222.0,5.4311705,628741,0.10213857,34.171654,0.7427663505077362,0.0
5,1731,0.12079575,2522.7753620147705,531.6793539991326,0.011849234,219.875,5.3919063,629836,0.12079575,30.608362,0.6224945187568665,0.0
6,1737,0.09881401,2526.7722492218018,528.6307699476513,0.011212894,215.875,5.3834286,631049,0.09881401,31.53416,0.838283434510231,0.0
4,1741,0.09902827,2530.760510444641,546.6258361838267,0.010991229,226.05,5.3801866,632277,0.09902827,34.102894,0.7930667996406555,0.0
3,1744,0.12309326,2534.740386247635,567.4379841606409,0.010457238,233.625,5.338886,633052,0.12309326,37.574013,0.7076007723808289,0.0
5,1749,0.09705311,2538.7061331272125,573.0609185871315,0.01146349,236.35,5.3812914,634344,0.09705311,38.586803,0.8302060663700104,0.0
6,1755,0.100329846,2542.685373067856,570.271588969099,0.011181403,233.35,5.36212,635620,0.100329846,39.40502,0.7701637893915176,0.0
5,1760,0.10115732,2546.661989927292,571.6315764954385,0.011043054,235.0,5.3192186,636667,0.10115732,40.5414,0.7785740494728088,0.0
3,1763,0.1179682,2550.6440880298615,580.9071225536688,0.011532753,234.575,5.303628,637517,0.1179682,41.138813,0.5690365731716156,0.0
4,1767,0.102359265,2554.6254603862762,594.068852162555,0.012219893,239.65,5.2524643,638544,0.102359265,43.40688,0.8031914830207825,0.0
4,1771,0.113412976,2558.6259713172913,604.5579658621973,0.010973377,242.35,5.1913233,639530,0.113412976,43.405727,0.7211465239524841,0.0
1,1772,0.13104525,2562.616175174713,615.0869557191324,0.010930661,260.475,5.1546397,640482,0.13104525,44.138023,0.7840437889099121,0.0
2,1774,0.11713241,2566.6000854969025,619.012734707947,0.01227035,262.225,5.105281,640872,0.11713241,44.460747,0.7145048081874847,0.0
3,1777,0.11117158,2570.5695881843567,622.4455655860597,0.012122493,268.275,5.086427,641780,0.11117158,44.12041,0.8152557760477066,0.0
4,1781,0.118768305,2574.556614637375,623.2664561894826,0.011638331,267.7,5.052857,642985,0.118768305,45.448036,0.8771758526563644,0.0
3,1784,0.100493096,2578.5331881046295,614.7456480239096,0.011471445,268.125,5.0445795,643777,0.100493096,43.667957,0.7649834901094437,0.0
4,1788,0.112155646,2582.505558013916,613.7583369395306,0.011279872,267.525,5.062926,644792,0.112155646,42.33349,0.8628612905740738,0.0
4,1792,0.091333315,2586.478061914444,616.1400654070752,0.011039069,267.925,5.0636,645721,0.091333315,44.044006,0.8075452148914337,0.0
4,1796,0.10617025,2590.4682524204254,617.7303678769863,0.011041051,268.8,5.101928,646723,0.10617025,45.458515,0.8063117563724518,0.0
5,1801,0.08709783,2594.4506583213806,627.1683787150821,0.011944991,273.95,5.072167,647855,0.08709783,45.500507,0.7429687678813934,0.0
4,1805,0.1469116,2598.430910348892,615.5674685983602,0.014921766,271.6,5.028767,648813,0.1469116,46.683327,0.6623416244983673,0.0
4,1809,0.10155772,2602.427676677704,599.6701360360606,0.010727083,265.05,4.984535,649567,0.10155772,44.7353,0.749233603477478,0.0
4,1813,0.10436094,2606.4112458229065,592.2510584508126,0.01158849,245.025,4.9683824,650461,0.10436094,45.201008,0.7726427465677261,0.0
4,1817,0.09268843,2610.385199546814,596.1212116339668,0.011174287,242.1,4.9139605,651464,0.09268843,44.724304,0.8137416243553162,0.0
5,1822,0.089945145,2614.356597661972,593.8431803406854,0.0118018985,236.625,4.957216,652656,0.089945145,43.217796,0.8417939096689224,0.0
4,1826,0.0950025,2618.3299658298492,589.5014608279271,0.010860762,232.475,4.9016314,653594,0.0950025,42.451378,0.8114539533853531,0.0
5,1831,0.10656941,2622.298709154129,585.2865528012453,0.011231916,229.0,4.8916035,654675,0.10656941,40.751396,0.6312888264656067,0.0
4,1835,0.09429095,2626.289160013199,587.0268456397691,0.01249709,228.75,4.87154,655680,0.09429095,40.538918,0.8347252458333969,0.0
3,1838,0.17502384,2630.2733726501465,613.1673656443143,0.0108824195,242.175,4.8813677,656942,0.17502384,44.03588,0.8598983287811279,0.0
3,1841,0.0947191,2634.273903608322,631.6125857140518,0.011511785,247.025,4.876894,657736,0.0947191,46.410076,0.8713975697755814,0.0
5,1846,0.09012252,2638.2661969661713,647.7681642316072,0.012856503,245.35,4.8326054,658821,0.09012252,48.552864,0.8311280161142349,0.0
5,1851,0.08647856,2642.2705240249634,672.5886003763288,0.010532565,249.175,4.8047247,659863,0.08647856,51.89106,0.8791031092405319,0.0
5,1856,0.09687249,2646.245934009552,653.7393267992495,0.0110693835,243.15,4.7763047,660948,0.09687249,49.663013,0.7804011255502701,0.0
5,1861,0.08953672,2650.2224872112274,652.7292003530985,0.011265518,240.0,4.7953496,662037,0.08953672,47.526707,0.8045444488525391,0.0
5,1866,0.09417036,2654.212226867676,656.84148207258,0.011331475,240.65,4.819921,663220,0.09417036,47.07894,0.7849355787038803,0.0
4,1870,0.09063665,2658.200097322464,674.6166547816161,0.011419867,244.725,4.8092093,664215,0.09063665,48.025677,0.8745588809251785,0.0
5,1875,0.08457766,2662.2017543315887,675.8923270751882,0.010864477,244.7,4.8057914,665468,0.08457766,47.048325,0.8202153295278549,0.0
3,1878,0.11301007,2666.169977426529,667.5958342428997,0.012513749,237.5,4.82818,666442,0.11301007,44.07271,0.8229963928461075,0.0
4,1882,0.11212112,2670.1714017391205,649.0638834940648,0.01296148,234.825,4.8336797,667345,0.11212112,39.88447,0.6852008104324341,0.0
3,1885,0.1103743,2674.227296113968,660.0485563690573,0.011708492,240.25,4.83161,668189,0.1103743,39.084267,0.8225015252828598,0.0
4,1889,0.09797116,2678.5706915855408,668.8859631849392,0.010804467,242.375,4.80843,669114,0.09797116,39.233288,0.8673058301210403,0.0
4,1893,0.110618606,2682.562563419342,682.5944678346336,0.010857934,245.2,4.8385983,669988,0.110618606,39.93762,0.8019673526287079,0.0
3,1896,0.12030857,2686.5403084754944,677.4395980615278,0.01159081,250.85,4.8532457,670982,0.12030857,39.069347,0.6870483458042145,0.0
3,1899,0.10717485,2690.7750883102417,677.9596721221044,0.0128525635,255.0,4.8128037,671811,0.10717485,37.966072,0.7795294970273972,0.0
4,1903,0.08473782,2694.7591156959534,678.5664499909194,0.0111934235,254.6,4.806578,672755,0.08473782,38.622227,0.8905257359147072,0.0
5,1908,0.11685754,2698.7388796806335,670.801658413614,0.011168964,251.275,4.7764087,673839,0.11685754,38.80733,0.7882246375083923,0.0
3,1911,0.10190721,2702.7051923274994,668.2206065654348,0.010665392,251.1,4.7402973,674557,0.10190721,37.79343,0.783997431397438,0.0
4,1915,0.084730074,2706.687032699585,675.759439792683,0.011103878,251.475,4.725225,675527,0.084730074,39.09707,0.8833044171333313,0.0
4,1919,0.09580524,2710.6707406044006,680.9463178613889,0.010160638,247.05,4.6658936,676595,0.09580524,41.29441,0.8703761100769043,0.0
4,1923,0.08025709,2714.6603577136993,688.3565248068951,0.011435984,246.1,4.6493926,677624,0.08025709,43.47831,0.8644725829362869,0.0
4,1927,0.094102666,2718.645040988922,686.5305607181432,0.011973968,253.45,4.630167,678779,0.094102666,43.812874,0.8395217657089233,0.0
4,1931,0.09428665,2722.634164094925,686.9951297293545,0.011886701,256.35,4.591863,679715,0.09428665,42.655647,0.920645646750927,0.0
5,1936,0.099656954,2726.610654592514,674.4362073716368,0.0117652025,248.125,4.606813,680907,0.099656954,42.02191,0.8142113834619522,0.0
5,1941,0.10782033,2730.5842938423157,671.7811023759879,0.012286891,245.1,4.56397,682082,0.10782033,42.536552,0.8409875333309174,0.0
4,1945,0.1106628,2734.7631409168243,678.8312914393894,0.01187131,250.75,4.5574884,683192,0.1106628,43.114307,0.8428560197353363,0.0
4,1949,0.08192948,2738.7605142593384,674.1597955875224,0.011193922,248.975,4.5393286,684068,0.08192948,41.933083,0.8072706162929535,0.0
4,1953,0.101407394,2742.7680213451385,672.8565599973615,0.0118688345,250.325,4.528652,685091,0.101407394,41.542553,0.8096732348203659,0.0
4,1957,0.09015681,2746.774823665619,666.7921346813262,0.011468089,247.575,4.5051017,686056,0.09015681,41.958534,0.8580638468265533,0.0
2,1959,0.10463782,2750.777318954468,681.1232180365487,0.0124761015,256.75,4.5192046,686865,0.10463782,42.729992,0.884422093629837,0.0
4,1963,0.09254153,2754.7852091789246,667.892444153969,0.01088393,253.8,4.522095,687776,0.09254153,40.144817,0.8319160342216492,0.0
4,1967,0.11867753,2758.744119167328,682.698524954651,0.011097868,252.9,4.521852,688895,0.11867753,41.24582,0.8834619894623756,0.0
3,1970,0.09230521,2762.6964104175568,703.1379212110671,0.011091399,260.95,4.5037785,689837,0.09230521,43.38337,0.8125784397125244,0.0
4,1974,0.08931486,2766.658609867096,705.674346457576,0.012047041,257.45,4.4608984,690771,0.08931486,43.89293,0.807871624827385,0.0
3,1977,0.090697974,2770.6127989292145,703.0497417246779,0.011189682,258.275,4.512695,691597,0.090697974,43.865955,0.8885523900389671,0.0
4,1981,0.10546549,2774.5685052871704,718.3660242477156,0.01164314,262.625,4.5078945,692587,0.10546549,46.164062,0.8967137709259987,0.0
4,1985,0.09669529,2778.5223405361176,730.3001319863813,0.01141648,262.575,4.5395722,693695,0.09669529,48.73119,0.8344754278659821,0.0
4,1989,0.1037387,2782.478138923645,759.2388069008541,0.010965591,271.775,4.5237694,694939,0.1037387,52.30895,0.8978617936372757,0.0
5,1994,0.1029515,2786.4214260578156,752.7905008126716,0.011007497,269.35,4.539225,696147,0.1029515,52.980225,0.7884376049041748,0.0
5,1999,0.11101796,2790.372250318527,727.5939205250895,0.011276782,257.975,4.4901466,697184,0.11101796,50.775745,0.8284190893173218,0.0
3,2002,0.092573985,2794.322241783142,749.6727083862421,0.011387841,263.375,4.464484,698079,0.092573985,53.78356,0.8845673725008965,0.0
4,2006,0.083424084,2798.26841878891,752.2158190906193,0.0110627655,264.875,4.457363,699170,0.083424084,54.50646,0.9188595116138458,0.0
3,2009,0.10137448,2802.2188897132874,754.7536295991082,0.011630886,265.075,4.4790907,700194,0.10137448,54.339783,0.8771883547306061,0.0
3,2012,0.0826855,2806.1746485233307,766.9519368765161,0.011075005,269.475,4.4487047,701063,0.0826855,54.859535,0.923427626490593,0.0
5,2017,0.087030046,2810.1279034614563,760.063830796806,0.010505056,265.325,4.420953,702210,0.087030046,53.608612,0.8642500340938568,0.0
4,2021,0.11054669,2814.082638978958,759.0626995870665,0.011057014,264.7,4.3746333,703175,0.11054669,52.543983,0.8704538494348526,0.0
3,2024,0.09574577,2818.033478975296,762.6698588807933,0.011319701,266.075,4.41439,704111,0.09574577,50.684612,0.8914449661970139,0.0
4,2028,0.08937147,2821.9871077537537,763.2184204731398,0.01103287,265.075,4.402928,705254,0.08937147,50.09005,0.8514033257961273,0.0
3,2031,0.09791674,2825.9414575099945,771.175947350981,0.011228139,266.975,4.386652,706127,0.09791674,49.97771,0.8649465292692184,0.0
4,2035,0.09819774,2829.8962984085083,776.1254417132817,0.012331311,268.0,4.4024434,707141,0.09819774,48.87282,0.9305183812975883,0.0
3,2038,0.07944687,2833.8454718589783,820.6488505117808,0.01047614,278.25,4.397923,708031,0.07944687,52.143555,0.8966752663254738,0.0
3,2041,0.09970642,2838.1422040462494,820.8805211414394,0.011427385,279.775,4.377862,708941,0.09970642,50.506783,0.7829641252756119,0.0
2,2043,0.11987321,2842.101172208786,829.2909995197842,0.012153676,282.75,4.3597746,709656,0.11987321,50.48783,0.857645258307457,0.0
4,2047,0.096542,2846.061586856842,831.3106577388004,0.011388063,285.75,4.334168,710849,0.096542,50.17024,0.9268571808934212,0.0
3,2050,0.09824516,2850.0229680538177,835.1448978909663,0.011618591,284.0,4.3004146,711867,0.09824516,50.736988,0.910176157951355,0.0
3,2053,0.07970471,2853.993716478348,832.7483524026105,0.010340171,283.325,4.277932,712629,0.07970471,50.51181,0.8702639490365982,0.0
4,2057,0.123178594,2857.9624931812286,850.6279906397798,0.011819616,287.075,4.266634,713693,0.123178594,52.444042,0.897078849375248,0.0
3,2060,0.093763754,2861.9295375347137,861.6488479731391,0.011526274,291.0,4.241026,714587,0.093763754,53.13677,0.8484852612018585,0.0
3,2063,0.0880575,2865.891670703888,875.0320366097258,0.012180298,293.125,4.2517915,715430,0.0880575,54.59503,0.8917556032538414,0.0
4,2067,0.08911612,2869.855831861496,877.215240017531,0.01155957,292.5,4.22653,716759,0.08911612,54.496777,0.9217962473630905,0.0
3,2070,0.07862437,2873.8191401958466,889.1151587940833,0.011075139,298.0,4.207304,717727,0.07862437,55.38573,0.8394492864608765,0.0
3,2073,0.091419205,2877.780018091202,915.4451893087931,0.010642765,304.2,4.1801224,718729,0.091419205,57.951347,0.8326593935489655,0.0
4,2077,0.07971075,2881.7461857795715,899.9036944807303,0.010210922,299.875,4.1445985,719720,0.07971075,56.950024,0.7438074350357056,0.0
2,2079,0.088667564,2885.711910009384,894.5729459156759,0.011446348,300.175,4.1149826,720398,0.088667564,55.635754,0.815638542175293,0.0
3,2082,0.110625826,2889.6620185375214,896.0001401614794,0.012658715,297.6,4.081911,721210,0.110625826,55.949505,0.8634569197893143,0.0
3,2085,0.09075202,2893.6142303943634,902.695676454731,0.011023558,298.375,4.03701,722081,0.09075202,55.33899,0.8714059293270111,0.0
3,2088,0.09507506,2897.5748858451843,892.5687300198704,0.011617339,291.225,3.9868846,722911,0.09507506,53.714916,0.8033320605754852,0.0
2,2090,0.092518255,2901.529170036316,914.6763983663623,0.011272,299.025,3.9389348,723828,0.092518255,53.503155,0.7968682795763016,0.0
2,2092,0.113213345,2905.488373041153,938.74157352482,0.011993071,314.25,3.9267032,724936,0.113213345,54.240307,0.7157686650753021,0.0
4,2096,0.11423263,2909.4398934841156,987.6050514748604,0.0118407,327.725,3.9369748,726519,0.11423263,56.515907,0.874068409204483,0.0
4,2100,0.10496968,2913.384179830551,991.1186678905582,0.012737293,328.65,3.8931944,727733,0.10496968,56.735138,0.890057772397995,0.0
4,2104,0.100675635,2917.3371772766113,999.9068477930741,0.011326458,331.275,3.8928452,729059,0.100675635,58.220745,0.8714772313833237,0.0
3,2107,0.08577575,2921.288904428482,990.5139523123335,0.010249235,330.575,3.8632221,729982,0.08577575,57.349052,0.871965155005455,0.0
3,2110,0.09809036,2925.2447621822357,991.6509992104751,0.012068927,329.875,3.838507,730922,0.09809036,57.398693,0.8446082472801208,0.0
3,2113,0.07978417,2929.2020332813263,989.7942038266585,0.010882731,329.775,3.845705,731920,0.07978417,57.144432,0.9489705041050911,0.0
3,2116,0.09499945,2933.1556358337402,1024.2949791900764,0.011238222,339.675,3.8484423,732909,0.09499945,60.16577,0.9152454733848572,0.0
3,2119,0.087995924,2937.113976955414,1016.3921972891922,0.011460729,335.2,3.824494,733806,0.087995924,60.018227,0.8942946195602417,0.0
3,2122,0.07222015,2941.065894126892,1027.1135000636164,0.010857878,337.925,3.7858033,734727,0.07222015,61.142395,0.8919650316238403,0.0
3,2125,0.09589491,2945.027147769928,1025.6381583886525,0.011159956,338.475,3.7588801,735620,0.09589491,61.076153,0.8801136240363121,0.0
3,2128,0.089623675,2948.9881949424744,1033.0303188161865,0.011301165,340.575,3.743935,736534,0.089623675,61.734596,0.9053680449724197,0.0
4,2132,0.078006834,2952.948668241501,994.9539986070856,0.011031736,321.2,3.7317748,737784,0.078006834,60.299908,0.9093228951096535,0.0
3,2135,0.08829554,2956.9216837882996,966.3702562295214,0.011915107,313.775,3.720636,738837,0.08829554,57.92914,0.9387017264962196,0.0
2,2137,0.11005411,2960.885199069977,977.0824712636124,0.011028847,316.75,3.7131345,739557,0.11005411,58.634056,0.9375481642782688,0.0
3,2140,0.09002596,2964.8626430034637,1000.552457062788,0.011440111,324.75,3.6887825,740723,0.09002596,60.105907,0.9530147612094879,0.0
3,2143,0.10634157,2968.8362061977386,1011.982108585889,0.011747094,327.275,3.681038,741777,0.10634157,60.027626,0.9481117688119411,0.0
3,2146,0.09473484,2972.8108727931976,1037.6397247111568,0.011927383,334.8,3.679291,743027,0.09473484,60.269257,0.9358697086572647,0.0
3,2149,0.074815966,2976.7955169677734,1046.2740700032487,0.011089893,335.75,3.661674,744078,0.074815966,60.22348,0.8815973103046417,0.0
3,2152,0.102385685,2980.7922463417053,1041.5414743425433,0.013008541,335.975,3.63324,745054,0.102385685,58.93336,0.8834386616945267,0.0
3,2155,0.103012905,2984.7804691791534,1038.567244463638,0.011538585,333.425,3.6050947,746010,0.103012905,58.035877,0.8679867088794708,0.0
3,2158,0.07903536,2988.772871732712,1057.0598849740913,0.010551814,338.05,3.5563333,747093,0.07903536,57.98341,0.9007324203848839,0.0
3,2161,0.103547156,2992.754977941513,1066.2188105049913,0.0121841915,340.65,3.5515745,748008,0.103547156,58.363976,0.90909593552351,0.0
2,2163,0.09089856,2996.7507107257843,1078.9532095990405,0.010829931,347.225,3.5386267,748887,0.09089856,59.09931,0.9191585928201675,0.0
3,2166,0.110997885,3000.7437920570374,1092.4654050339514,0.011259278,351.375,3.5535588,749960,0.110997885,60.124756,0.908109538257122,0.0
3,2169,0.084896736,3004.748836517334,1115.1570805767315,0.011297885,356.9,3.559196,751078,0.084896736,61.605793,0.93946423381567,0.0
3,2172,0.10662709,3008.738893508911,1120.1186240389281,0.011248002,358.175,3.5362158,752111,0.10662709,61.87544,0.834537610411644,0.0
2,2174,0.08469513,3012.7234246730804,1134.4543118306683,0.011885829,361.975,3.5140905,752910,0.08469513,62.58956,0.9427501112222672,0.0
2,2176,0.07684987,3016.7065336704254,1136.9341856364658,0.011524051,360.475,3.4888895,753606,0.07684987,62.582405,0.8788873478770256,0.0
3,2179,0.10915351,3020.6895112991333,1133.9509304153567,0.012118309,358.375,3.5386965,754685,0.10915351,61.272583,0.9168223366141319,0.0
3,2182,0.10890466,3024.676562309265,1150.5705349672712,0.01119756,362.25,3.5639653,755859,0.10890466,61.658264,0.892083078622818,0.0
3,2185,0.09417423,3028.663255929947,1154.4843810502432,0.010747947,363.575,3.552767,757099,0.09417423,60.544434,0.9431232325732708,0.0
3,2188,0.07850591,3032.6444618701935,1147.5570616617247,0.010968729,358.95,3.5476313,758088,0.07850591,59.650757,0.9364014193415642,0.0
3,2191,0.08858718,3036.629518032074,1140.0187144862102,0.011543198,358.325,3.5157182,759106,0.08858718,57.793907,0.9058386087417603,0.0
3,2194,0.093099624,3040.594866037369,1147.9315930755108,0.012339118,361.4,3.5147703,760227,0.093099624,57.15791,0.9432279318571091,0.0
3,2197,0.08487368,3044.5736203193665,1168.8767412906363,0.010765908,367.2,3.512573,761390,0.08487368,57.519146,0.9293816089630127,0.0
2,2199,0.11740732,3048.548550605774,1154.9473437789443,0.011924694,377.425,3.5015547,762515,0.11740732,56.50199,0.8572808653116226,0.0
4,2203,0.114193045,3052.5464782714844,1148.9104566542594,0.013287267,373.45,3.507087,763825,0.114193045,56.551735,0.8966296389698982,0.0
2,2205,0.09468158,3056.5126996040344,1181.6371452833578,0.011507604,386.275,3.467843,764940,0.09468158,58.417957,0.9373991414904594,0.0
2,2207,0.084431954,3060.4732160568237,1204.5682800548802,0.011660583,391.75,3.4635031,765953,0.084431954,59.612537,0.9488040581345558,0.0
3,2210,0.077646546,3064.43807053566,1206.4325922145422,0.011884262,390.0,3.453644,767035,0.077646546,59.681286,0.9468618519604206,0.0
3,2213,0.09001299,3068.4164760112762,1202.472393268285,0.01132192,389.775,3.445923,768062,0.09001299,59.69928,0.9016994014382362,0.0
2,2215,0.082620785,3072.4051842689514,1226.3996782542501,0.01196203,394.65,3.479307,769031,0.082620785,61.44702,0.9320552349090576,0.0
4,2219,0.09454457,3076.40150642395,1192.1299556230217,0.0121270865,388.225,3.4455328,770214,0.09454457,59.300896,0.8873929306864738,0.0
2,2221,0.19370666,3080.403367996216,1197.5807891621007,0.011250966,391.3,3.4546115,771243,0.19370666,59.75164,0.9448086433112621,0.0
2,2223,0.05955093,3084.4433999061584,1206.5955532525227,0.004344319,412.075,3.4606102,772718,0.05955093,60.920166,0.7919375896453857,0.0
3,2226,0.0827803,3088.454718351364,1192.8963688521244,0.011986331,409.875,3.4098186,773774,0.0827803,60.915215,0.7537330090999603,0.0
2,2228,0.073265046,3092.458880186081,1186.4359757532206,0.010552659,408.25,3.394813,774418,0.073265046,61.276436,0.8330192416906357,0.0
2,2230,0.09059599,3096.462347507477,1241.9336371774903,0.0115004815,420.6,3.3733819,775582,0.09059599,65.25728,0.9367698207497597,0.0
2,2232,0.09243955,3100.459558725357,1283.7401477147394,0.010966277,429.3,3.3553379,776584,0.09243955,68.71106,0.9597625397145748,0.0
2,2234,0.07837695,3104.45295214653,1277.9549944691291,0.011100007,427.6,3.3509214,777331,0.07837695,68.27754,0.9101933687925339,0.0
2,2236,0.084886625,3108.4513461589813,1290.5825772658786,0.011551405,429.05,3.346098,778180,0.084886625,69.27805,0.8992964029312134,0.0
3,2239,0.0847023,3112.4515335559845,1296.1602278487521,0.012195418,425.325,3.3256621,779528,0.0847023,69.22826,0.9184210225939751,0.0
3,2242,0.114391595,3116.4492921829224,1300.3135587671518,0.012458432,426.775,3.329376,780566,0.114391595,68.462715,0.9196556434035301,0.0
3,2245,0.08338821,3120.4654285907745,1292.0035429520044,0.011293477,423.925,3.343879,781897,0.08338821,66.83767,0.8585184961557388,0.0
2,2247,0.103370674,3124.457513809204,1289.5795396187216,0.010077032,421.85,3.3706434,782827,0.103370674,65.88124,0.9333915784955025,0.0
2,2249,0.08800134,3128.467845439911,1295.9564343887491,0.0114693865,423.675,3.3746011,783572,0.08800134,65.80086,0.8868569657206535,0.0
3,2252,0.087326854,3132.4620473384857,1294.3219020935494,0.011694006,423.025,3.389092,784615,0.087326854,64.93636,0.960245855152607,0.0
2,2254,0.13926914,3136.4731810092926,1292.4794608584668,0.011078792,424.075,3.3829038,785543,0.13926914,63.477184,0.905553475022316,0.0
3,2257,0.10165461,3140.469954252243,1300.8269857720657,0.0137690175,424.7,3.3929818,786531,0.10165461,63.3362,0.8972580507397652,0.0
3,2260,0.103508025,3144.4739785194397,1293.5393645263382,0.011321044,423.3,3.4104922,787717,0.103508025,62.572174,0.9022918716073036,0.0
3,2263,0.08330505,3148.4836275577545,1309.696908387868,0.010518072,408.0,3.3966978,789038,0.08330505,62.56823,0.9524044133722782,0.0
2,2265,0.08329732,3152.479301929474,1329.6344967379166,0.011057319,413.8,3.4004443,790112,0.08329732,63.171497,0.9350885972380638,0.0
3,2268,0.07828394,3156.4966514110565,1386.647910702242,0.011192847,426.675,3.3690498,791485,0.07828394,66.21311,0.9548274427652359,0.0
3,2271,0.08184131,3160.491986989975,1323.3857405843603,0.010528369,412.325,3.342614,792454,0.08184131,61.62699,0.8863698467612267,0.0
3,2274,0.07981153,3164.508734226227,1313.5156914181634,0.01096859,408.95,3.3158498,793689,0.07981153,61.32472,0.9317029565572739,0.0
4,2278,0.092180535,3168.5256712436676,1281.822961606387,0.01149143,393.375,3.2787082,794998,0.092180535,60.124035,0.883716344833374,0.0
1,2279,0.0872131,3172.5389018058777,1313.008791180422,0.011169206,401.0,3.283912,795568,0.0872131,62.137012,0.9416715018451214,0.0
3,2282,0.08331044,3176.5663628578186,1399.7514179590385,0.011217164,418.6,3.2925935,797310,0.08331044,67.332886,0.9497209377586842,0.0
1,2283,0.076799326,3180.5705139636993,1427.0203713557976,0.011257533,422.65,3.3195493,797995,0.076799326,69.09972,0.9504672810435295,0.0
2,2285,0.08409122,3184.5778732299805,1488.027244054405,0.01252706,434.825,3.3164759,799290,0.08409122,72.77142,0.9372343420982361,0.0
2,2287,0.09307483,3188.589152097702,1525.4761503298262,0.01322414,441.975,3.3357635,800506,0.09307483,74.50097,0.9532142952084541,0.0
2,2289,0.07438948,3192.5706131458282,1582.2258073852672,0.011788564,454.775,3.3553252,801763,0.07438948,77.17107,0.8006698787212372,0.0
3,2292,0.0778772,3196.5773968696594,1593.4948877860186,0.0109886,457.9,3.3116546,802931,0.0778772,77.36814,0.8875687494874,0.0
3,2295,0.08748223,3200.5918300151825,1571.4448123292302,0.010786861,457.625,3.3265057,804344,0.08748223,76.30642,0.8451370000839233,0.0
2,2297,0.07593195,3204.5846543312073,1623.1507304899915,0.011236398,472.275,3.308005,805422,0.07593195,78.02888,0.8515669852495193,0.0
2,2299,0.08463621,3208.5885615348816,1648.6233876065303,0.011717416,477.8,3.285941,806138,0.08463621,78.6627,0.9035381376743317,0.0
3,2302,0.11562994,3212.594038963318,1605.4173433345672,0.01135657,465.525,3.2704446,807200,0.11562994,75.63124,0.8920477852225304,0.0
3,2305,0.089586385,3216.588988304138,1577.074424136016,0.012320042,455.3,3.287811,808324,0.089586385,73.40254,0.8000086098909378,0.0
