meankl,EpTrueRewMean,EpLenMean,TimestepsSoFar,ev_tdlam_before,EpThisIter,optimgain,TimeElapsed,EpRewMean,entloss,surrgain,EpisodesSoFar,entropy
0.004068667,407.4937946984852,86.9,203461,0.7985474020242691,12,0.15556374,910.0466358661652,7.7031035,0.0,0.15556374,2822,23.604002
0.004297178,408.0868848419535,86.325,204472,0.7930418998003006,11,0.15181947,914.5807466506958,7.534011,0.0,0.15181947,2833,23.605486
0.004094251,418.0356688514988,88.025,205544,0.8396286815404892,12,0.18038979,919.2877278327942,7.5335526,0.0,0.18038979,2845,23.606184
0.004396678,418.97020540199276,87.7,206596,0.7753692418336868,12,0.17726167,923.8366184234619,7.5521345,0.0,0.17726167,2857,23.604902
0.004697517,430.2026646359309,89.775,207602,0.7389519512653351,11,0.18284895,928.3954210281372,7.844218,0.0,0.18284895,2868,23.60573
0.0039967154,412.73348899002985,86.1,208521,0.8151139169931412,11,0.16372655,932.9570820331573,7.3685036,0.0,0.16372655,2879,23.603537
0.004080256,416.349743110716,88.075,209554,0.7857949435710907,11,0.14734945,937.5150957107544,7.2543974,0.0,0.14734945,2890,23.60303
0.0041696485,424.0496731159801,89.25,210585,0.8228914439678192,12,0.14388002,942.0697040557861,7.125563,0.0,0.14388002,2902,23.604067
0.004206505,434.762925738565,91.025,211588,0.7930102348327637,10,0.15028426,946.6761381626129,6.770574,0.0,0.15028426,2912,23.60539
0.0040632226,422.14116365836253,88.0,212618,0.7472265958786011,13,0.16002531,951.2354030609131,6.4994783,0.0,0.16002531,2925,23.605227
0.004003004,414.42232223897037,86.6,213678,0.7696245163679123,13,0.14619008,955.7939894199371,6.305753,0.0,0.14619008,2938,23.604168
0.0048451796,401.36880207755763,84.4,214659,0.7843770533800125,11,0.19402224,960.3371658325195,6.2753572,0.0,0.19402224,2949,23.60466
0.004209296,405.9456323467824,85.475,215624,0.7907201945781708,11,0.15739669,964.8791642189026,6.4403353,0.0,0.15739669,2960,23.60547
0.0041918117,410.66475302848437,86.55,216561,0.7743336707353592,11,0.18985635,969.4403786659241,6.2123485,0.0,0.18985635,2971,23.6076
0.0045364513,437.95927126448333,91.775,217632,0.8682493269443512,10,0.15120974,973.9983184337616,6.6071815,0.0,0.15120974,2981,23.60793
0.0048209997,447.4861457974306,92.975,218618,0.759628027677536,11,0.25744542,978.6469700336456,6.8153267,0.0,0.25744542,2992,23.608477
0.004471738,447.19239870524996,93.675,219612,0.7074758410453796,11,0.15987574,983.2764129638672,6.8100166,0.0,0.15987574,3003,23.607683
0.004726696,457.95811722744276,94.825,220724,0.7229770720005035,12,0.20146284,987.7298092842102,7.131433,0.0,0.20146284,3015,23.606752
0.004017745,437.50505965656737,90.2,221762,0.8019435703754425,12,0.1405845,992.1746609210968,6.6118727,0.0,0.1405845,3027,23.606524
0.0045200232,427.38632398131983,88.525,222828,0.8359192311763763,12,0.15677652,996.8641011714935,6.0724006,0.0,0.15677652,3039,23.60628
0.0041131494,421.4106661082593,88.1,223911,0.8248627930879593,12,0.15750694,1001.3768620491028,5.8273916,0.0,0.15750694,3051,23.604166
0.004179205,449.0470927333743,94.075,224932,0.8119325041770935,10,0.15531248,1006.0361559391022,6.2716227,0.0,0.15531248,3061,23.606268
0.0041970992,444.23314485006296,93.2,225965,0.8017261326313019,11,0.16033868,1011.0707767009735,6.34146,0.0,0.16033868,3072,23.606936
0.0045338785,464.6916105452263,97.275,226900,0.6824106872081757,9,0.18909737,1015.5717732906342,6.7709703,0.0,0.18909737,3081,23.60726
0.0044567646,469.482685703681,98.425,227848,0.7070161402225494,10,0.18083823,1020.0628261566162,6.7659974,0.0,0.18083823,3091,23.608332
0.0046981596,442.7269180332066,93.15,228936,0.7470352649688721,13,0.17133293,1024.5627281665802,6.189959,0.0,0.17133293,3104,23.607668
0.0046754368,417.08985529462996,87.4,229927,0.7997762113809586,12,0.17387731,1029.068737745285,5.676746,0.0,0.17387731,3116,23.610111
0.0046176654,409.00337323986054,85.025,230887,0.7135284543037415,11,0.15326549,1033.5557725429535,5.3937798,0.0,0.15326549,3127,23.607904
0.0042112335,409.58773533735905,85.5,231956,0.8368924260139465,12,0.2026002,1038.129130601883,5.264895,0.0,0.2026002,3139,23.608335
0.004925564,425.8729017197258,89.8,232994,0.8016947358846664,11,0.16260974,1042.5894253253937,5.5240707,0.0,0.16260974,3150,23.607645
0.0046579186,406.72755469198773,87.225,234089,0.8260635584592819,13,0.15317094,1047.1540999412537,5.243664,0.0,0.15317094,3163,23.60793
0.004506586,418.51694944272265,87.975,235161,0.7487019002437592,12,0.16234182,1051.6236462593079,5.449238,0.0,0.16234182,3175,23.608416
0.004543316,423.06429790275814,88.35,236075,0.780890479683876,11,0.1671324,1056.1026391983032,5.2869363,0.0,0.1671324,3186,23.609865
0.0044467505,410.14840657516,84.45,237146,0.8045009970664978,13,0.156189,1060.5921468734741,5.1342015,0.0,0.156189,3199,23.60954
0.0047264653,402.7244346110082,83.325,238193,0.7514541447162628,13,0.1603308,1065.1616413593292,5.1218753,0.0,0.1603308,3212,23.61165
0.0058238306,414.3643580241658,85.65,239166,0.6470600962638855,10,0.21746968,1069.7288341522217,5.4625597,0.0,0.21746968,3222,23.612612
0.0044934517,426.79505677052947,88.275,240154,0.717555582523346,11,0.14979662,1074.2839765548706,5.56096,0.0,0.14979662,3233,23.613117
0.004306276,424.97392752691394,87.575,241187,0.7915935665369034,13,0.16196224,1078.8374445438385,5.412145,0.0,0.16196224,3246,23.613705
0.0048946943,401.70653060999535,83.525,242141,0.735164999961853,12,0.14966649,1083.3796527385712,4.971849,0.0,0.14966649,3258,23.611822
0.004467994,405.52620750604,84.95,243130,0.71105095744133,11,0.18270463,1087.9287943840027,5.1118727,0.0,0.18270463,3269,23.612568
0.0046279114,390.5288362820569,83.05,244130,0.6949557065963745,12,0.23731324,1092.4796793460846,4.8659782,0.0,0.23731324,3281,23.614256
0.0042953324,414.427450451679,87.325,245158,0.6834617853164673,11,0.17672096,1097.0255937576294,5.2040334,0.0,0.17672096,3292,23.613588
0.004344377,417.3834942178188,87.925,246124,0.8112742751836777,11,0.14498231,1101.5673718452454,4.922516,0.0,0.14498231,3303,23.611326
0.00491326,428.47150235763746,91.425,247208,0.8093932718038559,11,0.15272301,1106.128021478653,5.2551208,0.0,0.15272301,3314,23.61033
0.0041204593,433.91661176569943,92.375,248265,0.830048531293869,12,0.15691227,1110.6860828399658,5.1820326,0.0,0.15691227,3326,23.609858
0.0044345767,411.4540060059162,88.525,249303,0.8329764157533646,13,0.14436954,1115.2374103069305,4.8034463,0.0,0.14436954,3339,23.609781
0.0054781507,417.53418695010475,88.775,250314,0.7503096014261246,11,0.17218903,1119.7942707538605,4.691617,0.0,0.17218903,3350,23.609371
0.004151216,429.99616459366854,89.8,251335,0.8019027858972549,11,0.15096524,1124.3470363616943,4.761904,0.0,0.15096524,3361,23.609884
0.003952737,428.82130733502856,89.375,252347,0.8247639387845993,12,0.14791137,1128.9042372703552,4.6378202,0.0,0.14791137,3373,23.609053
0.0046051536,443.86442232873486,92.125,253259,0.7630893290042877,9,0.16115464,1133.4635257720947,4.6386623,0.0,0.16115464,3382,23.609396
0.004685605,431.0336888055237,89.275,254296,0.7757793813943863,12,0.14907543,1138.003224849701,4.6847234,0.0,0.14907543,3394,23.60937
0.0041794633,444.59254038604075,92.45,255331,0.7621067017316818,11,0.15997735,1142.4460835456848,4.976953,0.0,0.15997735,3405,23.609636
0.0042024944,457.19153812762033,94.1,256322,0.6896971166133881,10,0.16121747,1146.9068179130554,5.2904067,0.0,0.16121747,3415,23.610678
0.004028717,424.4910089343124,88.75,257309,0.7519712448120117,12,0.15770727,1151.7516911029816,4.95821,0.0,0.15770727,3427,23.609941
0.004335247,427.45283882775084,88.825,258325,0.7611875832080841,12,0.1563031,1156.229604959488,4.5753984,0.0,0.1563031,3439,23.608648
0.0043913634,430.45817603814646,88.175,259408,0.7981901317834854,12,0.16344745,1161.0878117084503,4.488551,0.0,0.16344745,3451,23.609064
0.0047094086,431.8393527080819,87.4,260485,0.6303983926773071,12,0.20850332,1165.553171634674,4.628875,0.0,0.20850332,3463,23.609396
0.0040414436,447.0547706818999,90.475,261565,0.8271366208791733,12,0.14916027,1170.01975440979,4.6353555,0.0,0.14916027,3475,23.610601
0.004271066,432.9402450106651,87.95,262601,0.7698194086551666,12,0.15752572,1174.4856839179993,4.348218,0.0,0.15752572,3487,23.61017
0.0043550925,421.637307581041,86.5,263698,0.7662707269191742,13,0.1481897,1178.9308996200562,3.8920567,0.0,0.1481897,3500,23.609598
0.0040507787,423.14032760760193,86.075,264726,0.7815297096967697,12,0.15579385,1183.4216513633728,3.9685187,0.0,0.15579385,3512,23.609865
0.0040863953,424.5969162516241,86.575,265726,0.5651973783969879,11,0.18897676,1187.9260547161102,4.243299,0.0,0.18897676,3523,23.608217
0.004349198,431.6868043573766,87.9,266770,0.7773370891809464,12,0.16302252,1192.9287791252136,4.467277,0.0,0.16302252,3535,23.607668
0.0040943096,435.67947338090516,88.075,267798,0.8020597994327545,12,0.16860789,1197.4566326141357,4.5568895,0.0,0.16860789,3547,23.607588
0.004086488,433.1627014407448,87.1,268755,0.6642482876777649,11,0.16592726,1201.9298377037048,4.3198757,0.0,0.16592726,3558,23.605227
0.0046335617,439.7218183417951,88.75,269756,0.7370095551013947,11,0.20015976,1206.7145247459412,4.33463,0.0,0.20015976,3569,23.604227
0.0046867724,442.3700017073863,90.05,270751,0.6383245587348938,10,0.19002019,1211.4178240299225,4.242015,0.0,0.19002019,3579,23.604023
0.004126773,445.58595884121434,90.8,271811,0.7407854795455933,12,0.17743355,1215.995470046997,4.1954393,0.0,0.17743355,3591,23.602297
0.0047123577,439.1486865772822,90.4,272841,0.7684547305107117,12,0.17769787,1220.5640547275543,4.037187,0.0,0.17769787,3603,23.602777
0.0038948948,434.4897993114463,89.025,273863,0.7552961260080338,12,0.1633763,1225.1553676128387,4.2653227,0.0,0.1633763,3615,23.601873
0.0044913273,421.0137924908505,86.85,274879,0.7618181258440018,11,0.24562715,1229.7363295555115,4.133853,0.0,0.24562715,3626,23.60179
0.0042069834,432.43884113336463,90.1,275916,0.7544425874948502,11,0.16350943,1234.325196504593,4.1429887,0.0,0.16350943,3637,23.599363
0.004668734,454.88175067462487,93.975,276912,0.7113623321056366,10,0.18023275,1238.8954038619995,4.359885,0.0,0.18023275,3647,23.598139
0.0039364146,451.26694697865895,92.975,277964,0.7688255310058594,12,0.13957179,1243.4796230793,4.4766197,0.0,0.13957179,3659,23.59548
0.0044206018,445.35353846991984,90.95,279038,0.7155969738960266,12,0.16586106,1248.0730323791504,4.521307,0.0,0.16586106,3671,23.594416
0.003950285,435.16346582304016,88.4,280051,0.7768078595399857,12,0.14600441,1252.6556508541107,4.3009577,0.0,0.14600441,3683,23.595705
0.004380473,407.84411014022135,83.55,281034,0.739121675491333,13,0.16698343,1257.3526690006256,3.8878503,0.0,0.16698343,3696,23.596212
0.0042116838,418.59622371786526,85.425,282070,0.7492276430130005,11,0.167912,1262.1412024497986,3.7399964,0.0,0.167912,3707,23.597002
0.0048729363,426.6873249576491,86.85,283112,0.7156852185726166,11,0.16691005,1267.0737714767456,3.8668423,0.0,0.16691005,3718,23.59619
0.004205221,433.49547113669723,89.8,284106,0.8051475435495377,11,0.14194095,1271.6548309326172,3.6788802,0.0,0.14194095,3729,23.594952
0.0039599957,444.9860795549633,91.875,285166,0.6549144685268402,12,0.16904873,1276.2376053333282,3.651008,0.0,0.16904873,3741,23.594954
0.005480979,424.7487397416492,87.95,286227,0.7787150889635086,12,0.18310773,1280.8366858959198,3.5436802,0.0,0.18310773,3753,23.595198
0.004884779,416.68525054523843,85.925,287187,0.7894886881113052,12,0.16422889,1285.432433128357,3.546521,0.0,0.16422889,3765,23.59186
0.0048601115,426.56513333861875,88.9,288357,0.8433884233236313,12,0.15962645,1290.0230729579926,3.488655,0.0,0.15962645,3777,23.592607
0.004456047,424.38681406247906,88.675,289345,0.7027873992919922,11,0.16093853,1294.6216373443604,3.2283587,0.0,0.16093853,3788,23.592037
0.0044306293,436.9435536174172,91.575,290358,0.7199578583240509,11,0.15447932,1299.7669463157654,3.3053703,0.0,0.15447932,3799,23.594013
0.0045909556,436.1392343186197,91.725,291391,0.6945561766624451,11,0.16230437,1304.3216624259949,3.2715173,0.0,0.16230437,3810,23.592852
0.004607565,429.57046451383087,90.775,292431,0.7743020504713058,12,0.15031242,1308.8467609882355,3.3570907,0.0,0.15031242,3822,23.593346
0.004051902,426.2897941779991,90.475,293401,0.7081810832023621,11,0.15305619,1313.340439081192,3.3610954,0.0,0.15305619,3833,23.592955
0.0042916005,406.2626669346895,86.275,294365,0.4024363160133362,12,0.203862,1318.0538082122803,3.4363353,0.0,0.203862,3845,23.59271
0.004610746,406.4902467035921,85.25,295418,0.8152795284986496,12,0.15771443,1322.5452599525452,3.496717,0.0,0.15771443,3857,23.594221
0.004777166,424.35820713820357,88.2,296486,0.7540033310651779,11,0.15859467,1327.221530199051,3.7276008,0.0,0.15859467,3868,23.59538
0.004353714,416.44917604498767,85.325,297580,0.761869266629219,14,0.15874475,1332.115646123886,3.6539085,0.0,0.15874475,3882,23.59424
0.0038226834,431.9968599021314,87.675,298635,0.7583705186843872,12,0.14788286,1336.6020040512085,3.8314118,0.0,0.14788286,3894,23.591717
0.00414603,417.69563736068886,84.275,299678,0.7587326020002365,12,0.14860404,1341.0854337215424,3.5904686,0.0,0.14860404,3906,23.591063
0.0043298267,424.54247902980296,85.875,300737,0.6815645396709442,12,0.16415995,1345.5880146026611,3.5897045,0.0,0.16415995,3918,23.59015
0.0047155763,421.90664365150633,86.775,301746,0.5687581598758698,12,0.22692156,1350.0856034755707,3.5108707,0.0,0.22692156,3930,23.590166
0.0045753,426.44123072590247,88.575,302718,0.6110368072986603,11,0.17292467,1354.5890674591064,3.6282125,0.0,0.17292467,3941,23.589106
0.00516071,412.95137366561585,86.2,303707,0.4797644019126892,11,0.30185935,1359.0975127220154,3.7212758,0.0,0.30185935,3952,23.586676
0.004846479,418.8374018075069,87.375,304748,0.670798271894455,12,0.16417837,1363.9177193641663,3.6733837,0.0,0.16417837,3964,23.586653
0.004742336,421.00798946057205,88.35,305797,0.6579894125461578,12,0.17506932,1368.4322080612183,3.6749687,0.0,0.17506932,3976,23.586348
0.0043415152,412.8628180233647,86.575,306755,0.7613192945718765,11,0.1535828,1372.9869494438171,3.5479999,0.0,0.1535828,3987,23.585203
0.004313345,425.408982182579,88.3,307708,0.7743073105812073,10,0.16375878,1377.7070236206055,3.3639321,0.0,0.16375878,3997,23.585775
0.004110894,453.9971415419517,92.8,308710,0.7396473288536072,10,0.14919679,1382.2734570503235,3.542604,0.0,0.14919679,4007,23.58465
0.0049987487,452.5616989364629,91.425,309725,0.6007119417190552,12,0.17623737,1386.801053762436,3.5091844,0.0,0.17623737,4019,23.5857
0.0046722246,459.9036090005011,92.325,310738,0.8098447173833847,11,0.15753618,1391.3286588191986,3.4865158,0.0,0.15753618,4030,23.586737
0.0042560045,435.0102598732177,88.05,311732,0.6566088497638702,12,0.23403321,1395.8631100654602,3.3735893,0.0,0.23403321,4042,23.58748
0.0045399163,423.0465052206976,86.325,312783,0.4113050699234009,12,0.24660513,1400.4121375083923,3.4447112,0.0,0.24660513,4054,23.587076
0.0048622824,454.5264986169417,92.2,313725,0.5291156768798828,9,0.3115833,1404.9423072338104,3.912892,0.0,0.3115833,4063,23.588133
0.004666725,449.7546749497462,92.25,314703,0.5791881084442139,11,0.2181711,1409.8908834457397,3.9268506,0.0,0.2181711,4074,23.58836
0.0041062194,451.8128758912888,92.25,315723,0.7451772093772888,12,0.14627619,1414.8107075691223,3.8101974,0.0,0.14627619,4086,23.587156
0.00403875,428.36122401918874,87.55,316753,0.6553187370300293,13,0.15662783,1419.5712604522705,3.3144805,0.0,0.15662783,4099,23.587645
0.0056363987,416.0652607082804,85.5,317803,0.5054751932621002,12,0.26324934,1424.2062621116638,3.3443902,0.0,0.26324934,4111,23.589277
0.0054900483,413.6177755773908,84.675,318817,0.770543172955513,12,0.16064349,1428.8320536613464,3.256176,0.0,0.16064349,4123,23.590353
0.004027133,428.34754126344416,87.35,319734,0.7521653324365616,10,0.15699963,1433.4369580745697,3.2907302,0.0,0.15699963,4133,23.587873
0.00415105,433.7773714291484,86.65,320722,0.5324588418006897,11,0.14443064,1438.0683391094208,3.4645233,0.0,0.14443064,4144,23.58763
0.0046105534,449.40125060229747,90.65,321781,0.7738697379827499,11,0.16123301,1442.6875574588776,3.4168758,0.0,0.16123301,4155,23.587566
0.0045714057,459.4539304496919,92.575,322742,0.6609449088573456,11,0.16970108,1447.2995929718018,3.5536819,0.0,0.16970108,4166,23.58846
0.004247524,449.3490513756416,91.275,323749,0.7047419250011444,11,0.17326677,1451.9228613376617,3.2587333,0.0,0.17326677,4177,23.588383
0.0050296076,445.8673983668592,90.475,324751,0.7576904594898224,11,0.15421754,1456.5605430603027,3.0660412,0.0,0.15421754,4188,23.587727
0.004122013,436.5524676165971,88.4,325772,0.8491168022155762,12,0.15481974,1461.1895680427551,2.9667964,0.0,0.15481974,4200,23.58838
0.0044593746,466.9898318198585,94.75,326826,0.43651920557022095,10,0.19396028,1465.800899028778,3.1454914,0.0,0.19396028,4210,23.589434
0.004434216,463.05806269904923,93.875,327931,0.4286530017852783,12,0.15204477,1470.4038741588593,3.2318015,0.0,0.15204477,4222,23.588385
0.004374994,435.00485144730817,89.3,328949,0.594346821308136,13,0.16262123,1475.012934923172,3.148354,0.0,0.16262123,4235,23.584295
0.0042447154,451.4918167289181,93.15,329929,0.5862313508987427,10,0.16322038,1479.6332042217255,3.2211914,0.0,0.16322038,4245,23.58425
0.0046395166,440.09212664043133,90.575,330933,0.5721262693405151,11,0.1728795,1484.264652967453,2.8642654,0.0,0.1728795,4256,23.58586
0.0041199955,435.55934783981513,88.7,331910,0.7301330268383026,11,0.14732262,1488.8659129142761,2.854894,0.0,0.14732262,4267,23.58343
0.0054544266,426.042073012051,85.85,332862,0.5286439657211304,12,0.22060911,1493.480924129486,3.0411944,0.0,0.22060911,4279,23.581072
0.0047660023,414.9566130637751,84.0,333845,0.6420732140541077,12,0.21255217,1498.1057953834534,3.2055123,0.0,0.21255217,4291,23.581625
0.0054742424,422.08933838755974,85.375,334853,0.6926113665103912,11,0.15566817,1502.7295451164246,3.2988498,0.0,0.15566817,4302,23.578062
0.004531918,428.5474270399565,87.175,335837,0.6923194825649261,11,0.15446332,1507.3585290908813,3.3272204,0.0,0.15446332,4313,23.575933
0.004691981,434.1788061440906,88.625,336837,0.6970038115978241,11,0.18304417,1511.980959892273,3.1200747,0.0,0.18304417,4324,23.575846
0.0051393257,434.01043432785934,88.925,337864,0.18408536911010742,12,0.2773165,1516.6108975410461,3.4057713,0.0,0.2773165,4336,23.576906
0.0044929637,428.7821703216729,86.7,338845,0.6258255839347839,12,0.15099013,1521.2492973804474,3.2651412,0.0,0.15099013,4348,23.57715
0.0043140627,411.39489147427065,83.275,339949,0.608517050743103,14,0.14845216,1525.8769783973694,3.0000854,0.0,0.14845216,4362,23.574526
0.0045302846,404.4253306544646,81.9,340990,0.614934116601944,12,0.2015895,1530.5413553714752,2.6655796,0.0,0.2015895,4374,23.576906
0.004318908,419.7514506620614,84.725,341967,0.6331747472286224,11,0.1827255,1535.1631400585175,2.7951617,0.0,0.1827255,4385,23.577398
0.0048421733,448.6150086846437,91.625,342966,0.5847955048084259,9,0.16943303,1539.8108978271484,3.0709195,0.0,0.16943303,4394,23.577414
0.0054184776,465.76834722008095,95.875,344048,0.5185205936431885,11,0.20013753,1544.4688513278961,3.1808136,0.0,0.20013753,4405,23.579329
0.0038792752,456.53212334143717,93.575,345052,0.5872041583061218,13,0.15352023,1549.1385941505432,3.2360244,0.0,0.15352023,4418,23.579916
0.0045145224,455.345089163722,93.25,346027,0.46316367387771606,10,0.2878922,1553.7477312088013,3.3559303,0.0,0.2878922,4428,23.579283
0.0045508416,453.1005063649771,92.125,347089,0.6347741782665253,11,0.15741491,1558.337889432907,3.1983466,0.0,0.15741491,4439,23.579653
0.004992496,446.0173466514378,90.675,348103,0.7020963430404663,11,0.15916397,1562.9314153194427,3.1521509,0.0,0.15916397,4450,23.57908
0.0045944005,470.2318857577182,95.675,349114,0.534680187702179,11,0.28707284,1567.5403881072998,3.2324746,0.0,0.28707284,4461,23.579182
0.0044257855,423.44959764695375,84.625,350098,0.6987345814704895,13,0.13860427,1572.1433954238892,2.9399016,0.0,0.13860427,4474,23.579268
0.0041116346,416.3493275301436,82.0,351175,0.5221084356307983,14,0.1367821,1576.7852227687836,2.970512,0.0,0.1367821,4488,23.575907
0.0052483603,395.926448985389,77.55,352216,0.5794826149940491,13,0.18501002,1581.365235567093,2.78968,0.0,0.18501002,4501,23.575682
0.0048528276,405.33595194930274,79.95,353215,0.7086900174617767,12,0.19593665,1586.052083015442,2.6242027,0.0,0.19593665,4513,23.576422
0.004750096,418.16218005751614,83.325,354282,0.6986269354820251,12,0.14621207,1591.0208809375763,2.4262218,0.0,0.14621207,4525,23.574236
0.0042609693,424.7281803230268,84.975,355339,0.7477999925613403,13,0.14266841,1595.5632548332214,2.3379045,0.0,0.14266841,4538,23.572834
0.0048618466,405.7492434964006,81.625,356404,0.7051318883895874,14,0.19717357,1600.1390590667725,2.3919518,0.0,0.19717357,4552,23.573912
0.00515839,398.4232852962296,80.05,357401,0.5010182857513428,12,0.24779454,1604.9171216487885,2.6400838,0.0,0.24779454,4564,23.573912
0.0043599354,408.5448930279823,82.175,358427,0.6302118599414825,12,0.16228071,1609.5148615837097,2.8153563,0.0,0.16228071,4576,23.574053
0.004553695,428.38453489108934,86.475,359484,0.7102232277393341,11,0.152376,1614.0890266895294,2.7053232,0.0,0.152376,4587,23.575201
0.004438114,426.4175038099749,86.25,360485,0.7677863538265228,12,0.16323352,1618.6705470085144,2.4701934,0.0,0.16323352,4599,23.577314
0.004726678,441.01087812103015,89.525,361488,0.5963916480541229,11,0.21385059,1623.2662510871887,2.4215746,0.0,0.21385059,4610,23.578386
0.004242462,436.75199888862824,88.325,362576,0.6800349354743958,13,0.17691171,1627.8847858905792,2.526573,0.0,0.17691171,4623,23.574463
0.004795298,441.6356810405693,89.95,363580,0.6876354217529297,10,0.15990123,1632.4853127002716,2.559074,0.0,0.15990123,4633,23.57324
0.0042802105,453.0957959520362,90.6,364695,0.6881448924541473,12,0.15464696,1637.096364736557,2.6311288,0.0,0.15464696,4645,23.567703
0.0041135885,469.6301508996021,94.325,365718,0.6113556027412415,11,0.16184339,1641.7164878845215,2.834317,0.0,0.16184339,4656,23.561932
0.0047591603,447.62447511691397,89.225,366782,0.580528050661087,13,0.23679844,1647.1045181751251,2.780444,0.0,0.23679844,4669,23.56183
0.0045571383,430.3544049472206,85.775,367790,0.3419182300567627,12,0.20292276,1651.6384663581848,2.8995411,0.0,0.20292276,4681,23.561117
0.00416549,407.8250282845714,81.55,368831,0.6559581756591797,13,0.14788084,1656.1902120113373,2.8208675,0.0,0.14788084,4694,23.561213
0.0043694736,400.43294043714224,80.725,369826,0.5738429725170135,13,0.14798804,1660.7335827350616,2.7758002,0.0,0.14798804,4707,23.562725
0.004445218,379.88121908346983,76.225,370839,0.6444476544857025,14,0.16174144,1665.3045163154602,2.5951266,0.0,0.16174144,4721,23.55379
0.0038953158,373.42284916858137,75.275,371914,0.6330816745758057,14,0.13243195,1669.8718769550323,2.3620903,0.0,0.13243195,4735,23.550858
0.0039494936,386.8023592961243,77.35,372920,0.750514954328537,12,0.14963673,1674.4483795166016,2.3369102,0.0,0.14963673,4747,23.550314
0.0062200557,406.2338823875859,81.175,373911,0.43774282932281494,12,0.49625814,1679.1462225914001,2.462739,0.0,0.49625814,4759,23.552004
0.004049107,430.5121873269376,84.85,375009,0.6892238259315491,12,0.15873754,1683.6879937648773,2.5238636,0.0,0.15873754,4771,23.54289
0.0040127896,425.35073131519187,85.25,376012,0.6907491981983185,12,0.1382178,1688.2823944091797,2.494188,0.0,0.1382178,4783,23.545576
0.0048566516,417.45140131772825,84.425,377059,0.7095615863800049,13,0.17926261,1693.0192577838898,2.3202178,0.0,0.17926261,4796,23.543943
0.0044568265,403.54827903011056,82.125,378060,0.7136200070381165,12,0.14552557,1697.6483840942383,2.2296538,0.0,0.14552557,4808,23.541521
0.00423075,402.30925966375537,81.925,379111,0.6737320721149445,13,0.1536732,1702.2324442863464,2.3063521,0.0,0.1536732,4821,23.542253
0.0040260823,401.1782246491488,81.275,380119,0.5703895688056946,13,0.15364236,1706.7949659824371,2.5577846,0.0,0.15364236,4834,23.541035
0.0043877224,405.9134064992947,83.05,381203,0.6848534047603607,12,0.20255353,1711.3780944347382,2.5930972,0.0,0.20255353,4846,23.54582
0.003983872,416.6155491818349,86.075,382258,0.6055570542812347,11,0.14331518,1715.9479327201843,2.6072547,0.0,0.14331518,4857,23.537046
0.0045379084,413.5031328118337,85.55,383276,0.47938108444213867,13,0.20099106,1720.8483946323395,2.4876175,0.0,0.20099106,4870,23.539488
0.0039818077,415.03719375673455,85.5,384289,0.6328598856925964,12,0.15133391,1725.6832563877106,2.4473977,0.0,0.15133391,4882,23.542719
0.0042278985,427.7215070456872,87.875,385328,0.5047171115875244,11,0.18548287,1730.2763586044312,2.373692,0.0,0.18548287,4893,23.541582
0.0042141457,436.3531751058648,89.45,386399,0.6471341252326965,11,0.15623398,1734.8700213432312,2.4313016,0.0,0.15623398,4904,23.541502
0.0044896035,433.70620111991764,88.675,387448,0.6106496751308441,13,0.14253703,1739.44859957695,2.450871,0.0,0.14253703,4917,23.53996
0.004168777,418.4164639345954,85.175,388454,0.6642017066478729,13,0.14533964,1744.0507137775421,2.3864655,0.0,0.14533964,4930,23.54193
0.004100156,395.8739145237256,79.375,389498,0.6996646821498871,13,0.13613881,1748.666359424591,2.427104,0.0,0.13613881,4943,23.543701
0.0038660527,385.76711367767956,77.6,390497,0.7653511315584183,13,0.13677065,1753.2607176303864,2.1507268,0.0,0.13677065,4956,23.536137
0.004012799,407.50843087229606,81.725,391547,0.5377196371555328,12,0.19066966,1757.8564167022705,2.3524482,0.0,0.19066966,4968,23.535723
0.0042977273,406.4591450956103,82.075,392627,0.7269054651260376,13,0.15437798,1762.4467430114746,2.1760163,0.0,0.15437798,4981,23.531183
0.003951016,419.6971689169421,84.9,393650,0.7034889161586761,12,0.13844287,1767.307525396347,2.1720467,0.0,0.13844287,4993,23.53029
0.014894196,418.23183163676566,83.575,394704,0.46388792991638184,13,0.31600642,1771.946452140808,2.136843,0.0,0.31600642,5006,23.524107
0.0040928153,422.9510164151425,83.475,395656,0.6722730696201324,11,0.15127635,1776.5925068855286,2.2654228,0.0,0.15127635,5017,23.522528
0.005061337,431.262367832485,84.975,396715,0.3680077791213989,12,0.48440173,1781.2424495220184,2.5385597,0.0,0.48440173,5029,23.5235
0.0041068485,423.49617390464937,84.8,397737,0.6986251175403595,12,0.15138479,1785.9104452133179,2.2918255,0.0,0.15138479,5041,23.526144
0.004706814,419.21068620524164,84.725,398738,0.5932701230049133,13,0.21362276,1790.585372686386,2.3380687,0.0,0.21362276,5054,23.521235
0.014525933,418.9055336436377,84.6,399796,0.5139203071594238,12,0.42362133,1795.478788614273,2.0924022,0.0,0.42362133,5066,23.529966
0.0049516233,415.1013986592881,84.35,400814,0.29166507720947266,12,0.24102615,1800.1586589813232,2.3410347,0.0,0.24102615,5078,23.531672
0.00433048,403.06693644716927,81.85,401815,0.4893636107444763,13,0.26126185,1805.2413997650146,2.2899837,0.0,0.26126185,5091,23.530928
0.004877947,414.3241844374537,85.225,402856,0.387684166431427,11,0.14314461,1810.6369025707245,2.4298184,0.0,0.14314461,5102,23.53028
