#{"t_start": 1521350564.9634275, "env_id": "Humanoid-v2"}
r,l,t
81.022629,17,22.581373
81.10953,17,22.608759
132.760917,29,22.65629
108.10338,24,22.696597
129.898585,27,22.744218
191.472672,41,22.814125
89.724071,19,22.842984
91.101869,19,22.873718
91.643038,19,22.90481
120.257728,26,22.94712
178.672325,40,23.016016
133.526287,28,23.061595
149.295339,32,23.113118
112.583188,27,23.156377
132.79733,28,23.200361
102.545078,22,23.235908
110.110462,23,23.273375
81.425101,17,23.296552
81.536578,17,23.321412
100.226802,21,23.355537
129.591741,30,23.405725
81.311811,17,23.432703
92.854737,20,23.4645
133.987147,29,23.512636
85.674333,18,23.540418
134.189401,28,23.864635
149.482273,31,23.914837
130.462925,29,23.964099
136.751012,31,24.01605
159.526686,34,24.068199
115.6984,25,24.099111
196.167015,40,24.149984
99.986355,21,24.17596
129.713924,27,24.21281
112.580659,23,24.245776
80.127241,17,24.270495
103.260132,21,24.301355
74.843475,16,24.320286
84.376056,18,24.342845
130.07607,27,24.389055
167.07337,37,24.450923
76.555077,16,24.47607
135.41998,29,24.522491
76.101691,16,24.547323
124.489838,29,24.59375
140.458152,30,24.641214
143.408484,31,24.684405
140.261591,30,24.725874
117.67471,24,24.762961
131.843143,28,24.803398
139.686002,29,24.839098
75.635531,16,24.858172
76.742956,16,24.876972
163.653219,35,24.918442
89.243785,19,24.940883
183.18623,41,24.990651
88.245605,19,25.013108
175.394193,36,25.056398
100.817625,23,25.083579
85.911292,18,25.104724
343.507121,63,25.182114
139.010087,28,25.216379
113.969392,24,25.244589
103.761386,21,25.501781
117.659541,26,25.532265
166.129106,38,25.577941
178.222067,38,25.625095
87.26565,18,25.645692
80.80164,17,25.665126
111.180636,23,25.692514
187.553037,40,25.740982
124.701882,29,25.775153
154.593614,36,25.818589
138.266153,32,25.856241
117.545197,25,25.88576
85.198134,18,25.906455
164.041366,33,25.946324
177.81461,36,25.989944
123.39294,28,26.022842
190.048989,40,26.070978
94.092528,20,26.094359
133.643838,30,26.130424
150.368457,31,26.167574
146.00523,30,26.20309
89.493702,19,26.224962
147.495088,33,26.264158
92.711772,19,26.286534
152.725835,33,26.325173
79.187929,17,26.344671
99.116644,20,26.367737
114.53321,24,26.395781
79.14098,17,26.415439
165.981391,38,26.460387
189.78298,40,26.507755
81.519884,17,26.527725
181.347758,39,26.574493
180.996141,36,26.618598
158.594319,34,26.658696
116.336226,25,26.68845
94.712012,20,26.974408
142.401735,33,27.013278
170.808605,36,27.056261
147.179162,30,27.093128
80.5581,17,27.11472
80.874187,17,27.137486
185.857683,38,27.187552
104.313947,22,27.217217
170.580882,34,27.262566
85.848076,18,27.2858
148.460616,32,27.325322
76.496416,16,27.344026
120.363815,27,27.375784
212.412879,47,27.43339
195.818086,41,27.482421
177.636562,36,27.526612
113.338647,23,27.553642
110.062136,23,27.580737
145.203999,31,27.617485
132.182939,27,27.650917
101.943009,21,27.675544
85.973898,18,27.696087
106.891068,22,27.722512
100.534735,23,27.750088
126.127387,29,27.785065
80.390543,17,27.804846
188.338088,39,27.851334
160.728404,35,27.892718
172.802426,37,27.937456
139.096689,30,27.97365
192.725284,39,28.021683
118.630771,25,28.050935
139.123894,29,28.084585
113.84706,24,28.113823
141.596383,30,28.149405
266.700601,63,28.463269
136.102499,29,28.497621
134.74984,28,28.530389
116.506049,26,28.562009
142.550441,30,28.598519
215.989878,47,28.654244
137.710094,29,28.688013
197.674803,42,28.738447
293.904995,68,28.822248
231.158696,48,28.879595
184.172141,42,28.93102
107.890494,22,28.95674
136.803027,32,28.995959
113.929139,26,29.026949
156.632631,37,29.071499
100.477278,23,29.098261
151.03119,30,29.134748
83.860229,18,29.155862
153.997706,31,29.192786
160.094181,33,29.231717
119.627632,24,29.260524
233.211051,47,29.316629
76.425874,16,29.335092
299.807341,60,29.40772
140.609059,32,29.446695
110.97201,25,29.476706
90.743607,19,29.498747
200.989823,43,29.550283
209.790768,44,29.603718
102.943586,21,29.628745
158.785252,32,29.90249
111.376692,26,29.9338
193.011121,40,29.98133
143.889934,31,30.018152
75.533916,16,30.036542
91.588834,19,30.058615
232.901583,48,30.116992
98.97416,21,30.141986
135.787039,27,30.173758
214.964354,44,30.226814
92.32635,19,30.248597
190.286196,39,30.294936
112.779233,25,30.323564
349.494454,80,30.422768
86.668895,18,30.443854
158.350497,35,30.485544
197.139901,38,30.531736
103.099162,21,30.556295
134.788045,28,30.589713
223.278385,48,30.647905
173.836074,37,30.693249
107.080298,22,30.718463
91.12435,19,30.740883
141.830051,29,30.775396
86.311531,18,30.796344
105.5446,22,30.821813
138.659948,28,30.857523
167.927404,36,30.90188
154.69834,34,30.942896
171.678143,36,30.986095
143.007775,29,31.02219
178.25773,38,31.068066
140.463362,28,31.102518
117.591699,25,31.399837
180.651015,41,31.450887
248.876678,53,31.516767
97.624626,21,31.541918
238.87883,50,31.604263
263.788562,51,31.667461
213.54935,43,31.719408
163.72813,33,31.759235
86.028843,18,31.780321
98.425783,21,31.805191
218.729736,46,31.861137
127.211181,28,31.893787
86.639335,18,31.914845
122.710016,29,31.949653
85.720576,18,31.970759
112.946446,24,31.998561
89.228438,19,32.021044
96.444684,20,32.044668
236.760342,47,32.101923
208.040977,43,32.154335
123.479522,25,32.184354
124.593202,25,32.2142
247.872668,52,32.27794
176.412387,37,32.322564
98.043607,21,32.348057
118.755328,25,32.3777
132.474541,29,32.412419
140.124877,32,32.450596
117.939819,27,32.482676
164.236451,35,32.525959
209.846569,42,32.577232
213.911143,42,32.639341
231.013882,49,32.963092
112.856297,25,32.992797
192.651122,39,33.040709
90.858476,19,33.062874
91.464954,19,33.08539
233.634384,50,33.147753
195.096953,41,33.197077
173.670259,37,33.24152
85.583438,18,33.262274
226.224602,44,33.314902
105.975976,22,33.340837
91.781323,19,33.3629
144.707904,30,33.398791
120.017192,26,33.429444
261.689456,53,33.494051
108.249836,22,33.52838
95.031655,20,33.555378
163.524756,33,33.598796
149.964785,31,33.642848
330.268125,66,33.742318
143.609857,30,33.778322
117.770117,27,33.811066
137.42132,31,33.848624
165.183778,37,33.892991
90.096637,19,33.915245
85.103348,18,33.936633
87.284223,18,33.957594
148.214222,30,33.993144
119.268441,24,34.022644
119.809528,26,34.053843
96.900576,21,34.078919
