TimeElapsed,EpTrueRewMean,entropy,ev_tdlam_before,EpThisIter,entloss,TimestepsSoFar,optimgain,EpLenMean,EpRewMean,meankl,surrgain,EpisodesSoFar
3427.7563807964325,1736.2753670996913,0.39147455,0.9017446488142014,1,0.0,772043,0.09162524,591.275,54.8308,0.011067247,0.09162524,1694
3432.3847773075104,1789.412384877677,0.39343265,0.3553014397621155,1,0.0,773043,0.065876715,611.125,56.50188,0.011947243,0.065876715,1695
3436.9795620441437,1768.92197300115,0.40071583,0.9299075528979301,1,0.0,773691,0.077526815,602.325,56.321983,0.010185543,0.077526815,1696
3441.1248626708984,1806.4482740863405,0.43109483,0.36480069160461426,1,0.0,774691,0.058900505,615.825,57.891075,0.009377788,0.058900505,1697
3445.87300658226,1855.1673135255605,0.44229534,0.4429822564125061,1,0.0,775691,0.05897612,633.775,59.691845,0.01171709,0.05897612,1698
3450.484363794327,1887.6340615325541,0.43555096,0.5855011940002441,1,0.0,776691,0.06441084,646.3,60.998524,0.009949129,0.06441084,1699
3455.146237373352,1902.1283729959353,0.41690353,0.9233246371150017,1,0.0,777194,0.077194706,650.05,61.709217,0.011371363,0.077194706,1700
3459.4740042686462,1958.8609497526697,0.4161655,0.7645164132118225,2,0.0,778868,0.053612664,672.275,64.026764,0.013232911,0.053612664,1702
3464.075737476349,1986.642085372227,0.3995247,0.9075814858078957,1,0.0,779485,0.062190346,681.775,65.147514,0.0107554365,0.062190346,1703
3468.2368698120117,2005.9818065864652,0.41070914,0.9438034221529961,1,0.0,780219,0.069662616,686.075,66.089455,0.011455524,0.069662616,1704
3472.7967529296875,1979.694079883978,0.41555756,0.9111454337835312,1,0.0,780797,0.07501893,675.525,65.77741,0.01314535,0.07501893,1705
3477.149571657181,1994.6199898040697,0.4223633,0.9033872559666634,1,0.0,781342,0.07927795,681.025,66.36926,0.010593786,0.07927795,1706
3481.7220165729523,2038.7702194643796,0.40276307,0.46142280101776123,1,0.0,782342,0.06804604,694.2,67.87536,0.012185898,0.06804604,1707
3486.5081527233124,2055.4248610116238,0.38913321,0.33034926652908325,1,0.0,783342,0.071903236,699.275,68.47732,0.013834448,0.071903236,1708
3491.008671283722,2099.9983996674514,0.3996047,0.860041543841362,2,0.0,784635,0.0546236,711.925,70.32107,0.01182906,0.0546236,1710
3495.5917432308197,2078.916615951087,0.39941028,0.7871945053339005,2,0.0,785722,0.073490426,703.975,69.87511,0.010518981,0.073490426,1712
3499.932139635086,2062.444844859093,0.4052609,0.842318594455719,2,0.0,786835,0.07233127,694.225,69.78141,0.011024984,0.07233127,1714
3504.59854888916,2074.837604015599,0.39870745,0.8703544288873672,2,0.0,788090,0.081597775,698.3,70.30384,0.011565263,0.081597775,1716
3509.4807801246643,2061.7351886169477,0.40259668,0.9012870043516159,2,0.0,789172,0.070481695,690.875,69.91861,0.011101034,0.070481695,1718
3514.0200488567352,2095.6425497195523,0.41967887,0.47931408882141113,1,0.0,790172,0.068434514,699.725,71.00175,0.01243747,0.068434514,1719
3518.453200817108,2051.369737849053,0.41409215,0.9634512811899185,2,0.0,791363,0.07156992,680.475,69.64406,0.011831659,0.07156992,1721
3522.7200317382812,2038.4484726839805,0.40895465,0.7396529912948608,2,0.0,792654,0.06239865,674.25,69.169716,0.010295181,0.06239865,1723
3527.097522497177,2017.693796800304,0.41962162,0.8852896615862846,2,0.0,793786,0.08010885,667.375,67.81085,0.011519197,0.08010885,1725
3531.5922796726227,2006.802606367848,0.41312683,0.8878257870674133,2,0.0,795086,0.07180959,662.625,67.578415,0.011534779,0.07180959,1727
3536.050336122513,2023.2983119310077,0.40877536,0.8762183785438538,1,0.0,795671,0.077775344,667.075,67.917885,0.011294414,0.077775344,1728
3540.6381146907806,2054.499975747297,0.39936477,0.6240482032299042,2,0.0,796897,0.055306453,675.525,68.588806,0.01062548,0.055306453,1730
3545.168053150177,2074.834664454114,0.40092373,0.9078207612037659,1,0.0,797669,0.075203665,681.375,69.036095,0.012505231,0.075203665,1731
3549.548994064331,1969.778246393788,0.3826933,0.9389210529625416,4,0.0,798756,0.058733933,642.825,65.547455,0.010292276,0.058733933,1735
3553.6812813282013,1914.3422050088716,0.39705247,0.8362151086330414,2,0.0,799696,0.0739943,625.125,62.874687,0.010637962,0.0739943,1737
3558.1954448223114,1867.7310167244564,0.37936306,0.5382698178291321,2,0.0,801069,0.067247674,609.45,60.70824,0.0111155575,0.067247674,1739
3562.973773241043,1758.8519164885372,0.35488024,0.9225343316793442,3,0.0,801755,0.05505214,572.175,56.752205,0.011087712,0.05505214,1742
3567.371481180191,1774.1078504766715,0.35346094,0.8365641981363297,1,0.0,802608,0.066134125,578.075,56.56731,0.010820387,0.066134125,1743
3571.889361858368,1731.1448596994574,0.37278017,0.8983226791024208,2,0.0,803376,0.12931119,564.475,55.022194,0.010166513,0.12931119,1745
3576.2547976970673,1743.2721917235963,0.37433743,0.9514801912009716,1,0.0,804023,0.07780324,567.025,55.394604,0.013255564,0.07780324,1746
3580.42893075943,1687.63705910059,0.36710706,0.3268393278121948,2,0.0,805204,0.0620212,546.55,53.36669,0.0106929,0.0620212,1748
3584.5861468315125,1643.1430011832126,0.35961407,0.9444416463375092,2,0.0,805910,0.06559915,531.875,51.84485,0.011166338,0.06559915,1750
3589.3676891326904,1667.1019408826928,0.3491467,0.3542720079421997,1,0.0,806910,0.055917867,539.5,52.255535,0.010264933,0.055917867,1751
3593.8693590164185,1656.5449263440046,0.3479462,0.844589352607727,2,0.0,807686,0.08117905,536.275,51.938286,0.012310443,0.08117905,1753
3598.409083843231,1629.389305819222,0.3368455,0.9259089305996895,1,0.0,807937,0.08490783,527.55,51.24372,0.011984553,0.08490783,1754
3602.645081281662,1650.4375267202436,0.3279408,0.3791379928588867,2,0.0,809485,0.057188466,534.875,51.546814,0.011536885,0.057188466,1756
